Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59)
5.591939529409788e-05,0.05058119591562597,3.76,0.0,0.6867955797758145,0.9996837642741921,0.00010211017314232861,3.5335762093903005e-27,1.577822925371034e-20,1.2668130882460683e-06,3.7998756850335108e-06,5.1621757451857623e-05,9.482820444609936e-08,0.0003956588140470029,0.00015080209819200087,8.340100603981823e-05,7.65569502151065e-07,9.112901361169964e-08,3.90960590616717e-11,0.00011234688007146312,6.687493601696381e-10,5.251296893513931e-08,2.24425603706344e-06,4.0507346360290384e-11,4.026385906343207e-08,3.335830151676547e-09,2.0223074138904963e-10,1.6540755221527404e-13,7.599082952391866e-20,1.2260838928185956e-15,9.272075081071235e-12,3.2390945527072976e-18,1.0768154199155954e-09,4.694609110906694e-10,7.683226243433056e-09,2.399657788277152e-20,2.856677184111493e-13,6.531954610905959e-12,1.1753947609841235e-17,5.756747589679586e-10,2.7571356947237492e-15,1.2178456290762255e-13,5.536766216794867e-17,7.702063149179545e-14,5.203806044652092e-23,4.4919060629687485e-23,7.63113281033587e-15,3.470880516834555e-14,5.170798528835277e-17,5.793093802293954e-18,3.4669877959382577e-15,8.999889979156524e-18,5.311447712110429e-17,2.6429855804663544e-15,6.1065807138404555e-15
5.692106965014353e-05,0.050581262802987116,3.76,0.0,0.6867769781676875,0.9996702595311854,0.00010813903937260896,3.877242820092778e-27,1.6968651070573277e-20,1.26535492584228e-06,3.933518371257727e-06,5.255356475521341e-05,9.814695610690332e-08,0.00041359579714892873,0.00015601679555335857,8.71476181207547e-05,7.924904608332076e-07,9.1022763785053e-08,4.237402113082632e-11,0.00011755600275775122,7.330840066436313e-10,5.489134089813725e-08,2.3166002207251503e-06,4.376988849112466e-11,4.391461003329423e-08,3.4527533256056607e-09,2.1920459682884856e-10,1.730773407821056e-13,8.626358986561569e-20,1.3933027702883301e-15,9.796671301445347e-12,3.4598731808360608e-18,1.1382630256794738e-09,4.847808246595263e-10,8.415775845948487e-09,2.5535999378085865e-20,2.9846496466897264e-13,6.820283733741485e-12,1.2876742736660568e-17,6.2137564478805e-10,3.0700153432967607e-15,1.3346781992528826e-13,5.787825440313964e-17,8.531358118413727e-14,5.816886926434075e-23,4.9391166902441165e-23,7.960412593685668e-15,3.720146422454657e-14,5.542525660249233e-17,6.2095311706415764e-18,3.717993366192863e-15,9.858002176177482e-18,5.816848935276347e-17,3.0552128867039597e-15,6.919220603285894e-15
5.7922744006189175e-05,0.050581332155882675,3.76,0.0,0.6867577296820951,0.9996563127879088,0.0001144395933316726,3.587439457008464e-27,1.8262487099893008e-20,1.2639026198412322e-06,4.070840368985183e-06,5.348469792435324e-05,1.0155570248314707e-07,0.0004321744086957254,0.00016135345381875483,9.102489045640298e-05,8.201520007201605e-07,9.091688570208913e-08,4.5892790701017e-11,0.00012294741344893678,8.028675215079939e-10,5.735207933876019e-08,2.3908287848997335e-06,4.726575230752384e-11,4.7858837628612806e-08,3.5728964038992608e-09,2.374272766768879e-10,1.8112053899898498e-13,9.781340426030761e-20,1.5813233474449801e-15,1.0353095488949798e-11,3.693607788172646e-18,1.2024111051877432e-09,5.004362082523411e-10,9.209497600954695e-09,2.715856417885611e-20,3.11719315842626e-13,7.1185357284927855e-12,1.4093618163067756e-17,6.703871543092617e-10,3.414946149005544e-15,1.4612746200287826e-13,6.047871729818999e-17,9.437769642345799e-14,6.496937249941176e-23,5.426267560908666e-23,8.304042932934002e-15,3.986230629955348e-14,5.939041564877396e-17,6.653752743667618e-18,3.985966393548541e-15,1.0787775430245807e-17,6.366851809763342e-17,3.5249013102571413e-15,7.831045326155822e-15
5.892441836223482e-05,0.050581404050558075,3.76,0.0,0.6867378157665137,0.9996419132862416,0.00012102121708558045,4.89717273574324e-27,1.9856286905512652e-20,1.2624591233668091e-06,4.211901637868537e-06,5.441517020298339e-05,1.0505582776918646e-07,0.00045141307408270943,0.00016681285247471605,9.503634723390029e-05,8.485661421295997e-07,9.081159029621783e-08,4.966769514653915e-11,0.00012852634211191086,8.785078354948164e-10,5.989751126545819e-08,2.467004184328119e-06,5.100954182749362e-11,5.2117492086710055e-08,3.696312608507868e-09,2.5697839821292223e-10,1.8955710834353168e-13,1.1078628390686603e-19,1.792501546972338e-15,1.0943353039519234e-11,3.9419884174495995e-18,1.2693524256826278e-09,5.164298740541636e-10,1.0068869425164373e-08,2.887261171830696e-20,3.254452655803582e-13,7.426999032899866e-12,1.541149786057333e-17,7.229314399233417e-10,3.7949567931961104e-15,1.598342448530989e-13,6.317163848943342e-17,1.0427449859356692e-13,7.250969344959444e-23,5.956603444102629e-23,8.665869023410192e-15,4.270489913878649e-14,6.361824999343894e-17,7.12744925893348e-18,4.272205749888306e-15,1.1794455918852202e-17,6.965139216285638e-17,4.059146983546076e-15,8.853180791415366e-15
5.992609271828047e-05,0.05058147856498818,3.76,0.0,0.6867172175209414,0.9996270501668557,0.00012789355627714898,5.672345584429864e-27,2.144174079392821e-20,1.2610275757423355e-06,4.356761051675252e-06,5.5344997080779314e-05,1.0864868718886495e-07,0.00047133056417772575,0.00017239564501507663,9.918556579664667e-05,8.777446822775352e-07,9.070710183840021e-08,5.371483860922928e-11,0.00013429811239356874,9.604396743683018e-10,6.253000185343103e-08,2.5451910968877677e-06,5.501659992655851e-11,5.6712830947743926e-08,3.8230541095429855e-09,2.7794174442311327e-10,1.984079774735326e-13,1.2534322253663236e-19,2.029433559714865e-15,1.1569555369460717e-11,4.2039152098358984e-18,1.3391824532258785e-09,5.327635369582385e-10,1.0998652926204402e-08,3.0674461210897413e-20,3.3965781445922245e-13,7.745970773394558e-12,1.683774633713884e-17,7.792442935958527e-10,4.2133466296821336e-15,1.7466319808694956e-13,6.595965474480684e-17,1.1506965124081404e-13,8.086704814974727e-23,6.53360844903606e-23,9.030153251666847e-15,4.5728345059321544e-14,6.812635613672558e-17,7.632484535065296e-18,4.5769208122110825e-15,1.2883622225458516e-17,7.615670049494902e-17,4.6658087434958736e-15,9.997837383879376e-15
6.092776707432612e-05,0.05058155577888552,3.76,0.0,0.6866959157009195,0.9996117124753855,0.00013506652447322395,4.81206641208374e-27,2.3103583915584235e-20,1.259611305929031e-06,4.505476291319136e-06,5.627419642526338e-05,1.1233559898838062e-07,0.0004919459922601357,0.00017810235421860196,0.00010347617534581588,9.076991743439292e-07,9.060365820782424e-08,5.8051164683556166e-11,0.0001402681379289237,1.0491260384679672e-09,6.525195597303312e-08,2.6254565201124156e-06,5.930305485865223e-11,6.166848647441194e-08,3.953172280302914e-09,3.0040541789074514e-10,2.0769532294459983e-13,1.4166192607402765e-19,2.29497821181351e-15,1.2233950260465415e-11,4.48063162608342e-18,1.4119994384273831e-09,5.494395470609979e-10,1.2003908149621576e-08,3.2570637554284605e-20,3.543724952917736e-13,8.075757445357163e-12,1.8380194561729618e-17,8.395757927810019e-10,4.67370888316488e-15,1.906938745404363e-13,6.88454515474325e-17,1.2683318462930416e-13,9.012668691780062e-23,7.161024758553355e-23,9.408833005191984e-15,4.895119930103019e-14,7.293045254222155e-17,8.170682945238895e-18,4.9017889553659144e-15,1.4061202633789697e-17,8.3227075091194e-17,5.353576673897642e-15,1.1278386112893899e-14
6.18292739947672e-05,0.05058162764672396,3.76,0.0,0.6866761263263639,0.9995974936685589,0.00014178764641432405,6.433826494907385e-27,2.495409865141135e-20,1.258352632050742e-06,4.6426633681196965e-06,5.710995608408245e-05,1.1573529390189898e-07,0.0005111126847903566,0.00018334466444087008,0.00010746165346073061,9.353309914730997e-07,9.05116600221537e-08,6.221582300905856e-11,0.00014581521288308246,1.1351255572237462e-09,6.778022286697061e-08,2.6995298523316854e-06,6.341374877477521e-11,6.645734202052219e-08,4.07320735675039e-09,3.2198195026500965e-10,2.1644650738895503e-13,1.58016820561577e-19,2.5610257932917246e-15,1.2866533672937669e-11,4.744487280955021e-18,1.4801720935392462e-09,5.647428021664572e-10,1.2977600792369506e-08,3.436815037693738e-20,3.6805831154652433e-13,8.382073400922747e-12,1.9874615034484045e-17,8.975289039508438e-10,5.127147533096786e-15,2.062185707416416e-13,7.152852980793822e-17,1.3830991160389785e-13,9.930938303350764e-23,7.772117263507963e-23,9.767040117382664e-15,5.2036613294697844e-14,7.752126340270229e-17,8.685035692969774e-18,5.2127482390177984e-15,1.5201814650370668e-17,9.011136378993438e-17,6.049823092702157e-15,1.2559304389201543e-14
6.273078091520829e-05,0.05058170182768723,3.76,0.0,0.6866557366854887,0.9995828734070025,0.00014876814102962913,8.720447578209198e-27,2.6904332566848018e-20,1.2571118856724262e-06,4.783059495572173e-06,5.794524060218345e-05,1.1921311817989863e-07,0.0005308748715364879,0.00018868784911686798,0.00011156735459329715,9.636085084179349e-07,9.042090506024429e-08,6.66427300475005e-11,0.00015153139403765488,1.2273760049672842e-09,7.03847341746267e-08,2.775395338061164e-06,6.777740793479528e-11,7.157767599684465e-08,4.1960541759839416e-09,3.44919416110263e-10,2.2558812090971468e-13,1.76113814819338e-19,2.855300431923415e-15,1.3533813886771466e-11,5.0215546543444196e-18,1.5509218299572318e-09,5.803264663884991e-10,1.4020919158307936e-08,3.6249191430145124e-20,3.821760086835109e-13,8.69764310586194e-12,2.1476309784100787e-17,9.591559473243437e-10,5.620838891911857e-15,2.2284983889858787e-13,7.429505060708422e-17,1.5068916498353344e-13,1.0937408698392775e-22,8.430424969237149e-23,1.0129948049149237e-14,5.529793224604997e-14,8.238033224883235e-17,9.229408342401063e-18,5.541614005504946e-15,1.642399324838689e-17,9.752617548177301e-17,6.827196390543369e-15,1.3974083565344494e-14
6.363228783564938e-05,0.05058177838351165,3.76,0.0,0.6866347320487808,0.9995678435331965,0.00015601580795700828,6.480063386118107e-27,2.873947173072972e-20,1.2558918997955453e-06,4.926703842842752e-06,5.878006848789678e-05,1.2276995249562986e-07,0.0005512471819121602,0.00019413200076363288,0.0001157960263440218,9.925395578209787e-07,9.033159586029848e-08,7.134606019447257e-11,0.00015742079793573454,1.326279954730582e-09,7.306731390815365e-08,2.853107069319727e-06,7.240751349600146e-11,7.704985676736997e-08,4.3217478062561345e-09,3.6929164164111226e-10,2.351389017720045e-13,1.9612327904387179e-19,3.180529016662258e-15,1.4237711431334018e-11,5.311330808889183e-18,1.6243264217308075e-09,5.961916141265675e-10,1.513823418191413e-08,3.8212535661761856e-20,3.967381328072449e-13,9.022711350807992e-12,2.319205102347864e-17,1.0246720229939242e-09,6.158117799855753e-15,2.406559698430154e-13,7.71470710608596e-17,1.6403202103101815e-13,1.2040275884050804e-22,9.139280218542027e-23,1.0502353839573015e-14,5.874589159232749e-14,8.752142527422113e-17,9.805348506312215e-18,5.889418080689134e-15,1.7732859491913864e-17,1.0550961769482553e-16,7.69406176623862e-15,1.5535394503134566e-14
6.453379475609046e-05,0.05058185737709912,3.76,0.0,0.6866130974713739,0.999552395843597,0.00016353863216825182,6.8871333764311e-27,3.106775041019168e-20,1.2546956386009075e-06,5.073634546215308e-06,5.961446015420978e-05,1.2640664640030593e-07,0.0005722444591887068,0.00019967711615602693,0.00012015044649626121,1.0221317618591788e-06,9.024394441929157e-08,7.634065202871889e-11,0.0001634875888352276,1.4322625968417634e-09,7.582980706580342e-08,2.932720940903763e-06,7.731816732990158e-11,8.289533736174631e-08,4.450322696303342e-09,3.9517568909330717e-10,2.4511874270652337e-13,2.1823144585307617e-19,3.539676900804323e-15,1.4980272799047807e-11,5.6178089963420825e-18,1.7004657094156533e-09,6.123404007951042e-10,1.633415251404882e-08,4.027635580730467e-20,4.117576441130075e-13,9.357530478103251e-12,2.5028980592338704e-17,1.0943035621816981e-09,6.742581776503179e-15,2.5970882064237163e-13,8.00866794055745e-17,1.7840303537521134e-13,1.3248510635564927e-22,9.90223639760744e-23,1.0899093134291031e-14,6.240241048455298e-14,9.2957731303223e-17,1.0414448619540241e-17,6.258078217857056e-15,1.9133810673374997e-17,1.1410235099550022e-16,8.659529180378395e-15,1.7257183437492413e-14
6.543530167653155e-05,0.050581938872488665,3.76,0.0,0.6865908177962123,0.9995365220926424,0.00017134478592838447,1.0180781165397746e-26,3.353912253485101e-20,1.2535261990628338e-06,5.223888658031266e-06,6.044843800331494e-05,1.301240236797799e-07,0.0005938817572805197,0.00020532309442195453,0.00012463342198518087,1.0523925204754602e-06,9.015817224307524e-08,8.164194368275373e-11,0.00016973597557580722,1.5457727782597143e-09,7.867407464800132e-08,3.014294727633898e-06,8.25240526773229e-11,8.913670185149931e-08,4.581812152331957e-09,4.2265194618911676e-10,2.5554826185597554e-13,2.426405008149971e-19,3.935963157343568e-15,1.5763624579211747e-11,5.939364689549927e-18,1.7794216588271925e-09,6.287735715882369e-10,1.7613526627303392e-08,4.243456749867816e-20,4.2724794837704927e-13,9.702360538907975e-12,2.6994621982984734e-17,1.1682889020698763e-09,7.37811042777553e-15,2.8008387299036477e-13,8.311599419273672e-17,1.9387039877816812e-13,1.45718654276999e-22,1.0723070900222386e-22,1.129473788236248e-14,6.626074354035676e-14,9.870713685179506e-17,1.1058560865364319e-17,6.64738004260111e-15,2.0632532138751572e-17,1.2334760944156148e-16,9.733506908559827e-15,1.9154666941000264e-14
6.624665790492852e-05,0.05058201441124422,3.76,0.0,0.6865702018344999,0.9995218645887137,0.00017861947775878,1.0091780931866933e-26,3.5774457432056505e-20,1.2524993033989108e-06,5.361988580306653e-06,6.119868444007515e-05,1.3353930136846025e-07,0.0006139151523094252,0.00021049054931022458,0.00012878035729649377,1.0802047461037722e-06,9.008277483034473e-08,8.668860578709564e-11,0.00017551829992560429,1.6547588803496676e-09,8.130538574755196e-08,3.0894361909606398e-06,8.74743848473134e-11,9.511202585781722e-08,4.702671496128534e-09,4.4881108120184595e-10,2.653371514862807e-13,2.667570543639694e-19,4.327254723635786e-15,1.650536309394477e-11,6.2417825863912294e-18,1.8529597704831326e-09,6.438074652915367e-10,1.884053500093338e-08,4.445908677508164e-20,4.4160321839485623e-13,1.0021488673189544e-11,2.8880289134155654e-17,1.2388051103660687e-09,7.997197120782748e-15,2.996173340004937e-13,8.592085111071506e-17,2.0878782216341925e-13,1.587009109856234e-22,1.1514622001553242e-22,1.16612856264736e-14,6.9920360202588e-14,1.0416155913161892e-16,1.166961481546775e-17,7.016697353027635e-15,2.2069915871044792e-17,1.322642514834142e-16,1.0801740990861992e-14,2.1025994254855022e-14
6.69768785104858e-05,0.05058208421380937,3.76,0.0,0.6865511806945636,0.9995083670199434,0.0001853738531086281,1.1046890739997666e-26,3.811055196468475e-20,1.2515979300738739e-06,5.488625997897433e-06,6.187365252521609e-05,1.3666993338550573e-07,0.0006324083296360213,0.00021521079712186414,0.00013260531636795554,1.1057079061904852e-06,9.001652317774609e-08,9.146421352057459e-11,0.00018085368080446678,1.7586870299067543e-09,8.373264160004504e-08,3.158499321884288e-06,9.215429579005873e-11,1.0079543335614184e-07,4.813505047401856e-09,4.735673819753889e-10,2.7448726297969055e-13,2.903506860784081e-19,4.7098220071472685e-15,1.720414857295994e-11,6.52672080806695e-18,1.9212049827287706e-09,6.575368172549323e-10,2.000940208289313e-08,4.635790073542161e-20,4.548672586444148e-13,1.0315989579687292e-11,3.067702086049284e-17,1.3056165852571122e-09,8.595335111668453e-15,3.1821797606850755e-13,8.851014656466481e-17,2.2306817710893868e-13,1.7132545505536622e-22,1.2272445224695628e-22,1.2008342187938793e-14,7.337926452131957e-14,1.0930683329955446e-16,1.2246089615023381e-17,7.36564172615547e-15,2.3439195060085565e-17,1.4080240085483793e-16,1.1852740223186921e-14,2.2853675442286566e-14
6.770709911604307e-05,0.050582155775446835,3.76,0.0,0.6865317086792073,0.9994945751344251,0.0001923292742750043,1.3494861770739962e-26,4.0531924943684456e-20,1.2507201003365461e-06,5.617505958270408e-06,6.25483959012697e-05,1.3985485826472058e-07,0.0006513488626426877,0.00021999671397996087,0.000136519701311376,1.1316620807044711e-06,8.995192985194183e-08,9.647066745455337e-11,0.00018631581851879766,1.868435271485653e-09,8.621691341737002e-08,3.228957657659766e-06,9.705605764471701e-11,1.0678269385197426e-07,4.926307225515509e-09,4.995225525543406e-10,2.83972533260722e-13,3.15874136748225e-19,5.123416453591693e-15,1.7933857546236734e-11,6.822644101376704e-18,1.991451276059646e-09,6.714549593368422e-10,2.1242512889381227e-08,4.832521048285396e-20,4.684656140774719e-13,1.061754927884208e-11,3.257292362188257e-17,1.3757498447409723e-09,9.234911887237243e-15,3.3783309592728766e-13,9.116216192078314e-17,2.382018598526923e-13,1.8490937898728237e-22,1.307577506073603e-22,1.2355213954856594e-14,7.699027871413745e-14,1.1468709877227043e-16,1.2848846698198788e-17,7.730126681841042e-15,2.4883738495854416e-17,1.4985503013280408e-16,1.2995467769116537e-14,2.482778631861128e-14
6.843731972160035e-05,0.050582229132392034,3.76,0.0,0.6865117773423475,0.9994804844873255,0.00019949045125293506,1.3304132309377993e-26,4.2968731761278976e-20,1.2498677183103068e-06,5.748645842279941e-06,6.32229306771006e-05,1.430944496944488e-07,0.000670745139360113,0.00022484805264097647,0.00014052505485917914,1.1580707301438958e-06,8.988913107492069e-08,1.0171745500569422e-10,0.00019190701976576772,1.9842925072281866e-09,8.875921953121654e-08,3.300845879652227e-06,1.0218868460913712e-10,1.1308819963832654e-07,5.041093946975891e-09,5.267260642440335e-10,2.9380594323860156e-13,3.4347227250583065e-19,5.5703274340809995e-15,1.8695842108599306e-11,7.129714721223921e-18,2.063746610691901e-09,6.85562460799756e-10,2.25429658541911e-08,5.0362334338534274e-20,4.824063767790265e-13,1.0926323132877715e-11,3.4572808289768206e-17,1.449356635579235e-09,9.918630544672782e-15,3.585105085518742e-13,9.38780788438902e-17,2.5423283711080126e-13,1.9952355616159277e-22,1.3927115662174587e-22,1.271012951025271e-14,8.076386367555173e-14,1.2031114507879753e-16,1.3478902369755456e-17,8.111081301043304e-15,2.6407176548682544e-17,1.5945088530037907e-16,1.4236986077175674e-14,2.695899186404741e-14
6.916754032715762e-05,0.05058230432136972,3.76,0.0,0.6864913781543044,0.9994660906236121,0.0002068621775234878,1.1788020802737891e-26,4.582632686653922e-20,1.249042746292051e-06,5.882062468026927e-06,6.38972739874353e-05,1.4638906472454256e-07,0.0006906056306195975,0.0002297645215966222,0.00014462293002598113,1.1849372003037608e-06,8.982826724767547e-08,1.0721438718590246e-10,0.00019762960321996733,2.1065600451855212e-09,9.136058381355012e-08,3.3741996463436675e-06,1.0756149114424237e-10,1.197269277407303e-07,5.157880790790937e-09,5.552289817105647e-10,3.040010843120217e-13,3.7330014818516146e-19,6.052996028404138e-15,1.9491521008835246e-11,7.450888603476042e-18,2.1381400078576465e-09,6.998604476300874e-10,2.3913986543424814e-08,5.2482663311753584e-20,4.966978794658728e-13,1.1242470864190921e-11,3.6681685409207325e-17,1.5265948469063492e-09,1.0649361991459586e-14,3.80299920171439e-13,9.665909115167991e-17,2.712069759466069e-13,2.1524413143274235e-22,1.482909965912579e-22,1.3094098741270609e-14,8.472065480174525e-14,1.261867325520656e-16,1.4137250561404945e-17,8.510202952090243e-15,2.80132885828815e-17,1.6962018085003606e-16,1.558482182876245e-14,2.925861051244636e-14
