Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34)
5.220452301986252e-06,0.4458392828084832,3.76,0.0,0.7127164105577073,0.9999998834202694,7.726522915847405e-09,4.775631318884527e-30,3.3589320792764466e-22,5.905854603525132e-07,8.533970908098792e-08,8.843241571452866e-08,6.497265794122361e-09,1.1183042744836027e-07,9.89950345355534e-08,5.172366502732871e-08,3.340174847049526e-09,8.356134672665837e-09,5.910250150211833e-17,6.988018686762745e-10,1.252973797890561e-17,2.879712564272036e-10,2.1698702227502153e-09,5.913194036430133e-16,1.861045186289607e-14,1.9478559906533675e-10,2.1180224909529122e-16
5.440137662497504e-06,0.44583928443239706,3.76,0.0,0.7127163803547328,0.9999998753232938,8.492557159138833e-09,5.22461144572963e-30,3.480152466504072e-22,6.118730081257491e-07,8.987860366353537e-08,9.565610580606858e-08,6.8590581943151946e-09,1.228028373395008e-07,1.0602060665712474e-07,5.6991135852815883e-08,3.524463662311072e-09,8.682402864462229e-09,6.806475867247729e-17,7.747896805059305e-10,1.5038040220420856e-17,3.031956873433723e-10,2.34712351250775e-09,6.500978055820947e-16,2.129589734732747e-14,2.0598817964545717e-10,2.533942558960162e-16
5.659823023008756e-06,0.44583928608142837,3.76,0.0,0.712716349549773,0.9999998669393652,9.2981468065704e-09,5.692188582339615e-30,3.599912818756265e-22,6.329037770226887e-07,9.444584531173729e-08,1.0313401794576304e-07,7.223474974604281e-09,1.343477216058424e-07,1.1330749200370815e-07,6.254504143853245e-08,3.7100433413690755e-09,9.004735724974813e-09,7.793779084315477e-17,8.560832341719552e-10,1.7918146558145695e-17,3.184943574563507e-10,2.5306150307107062e-09,7.12306365356113e-16,2.423724358206441e-14,2.1727980887855558e-10,3.00916510619977e-16
5.8795083835200086e-06,0.4458392877557269,3.76,0.0,0.7127163181434618,0.999999858266926,1.0143469024290394e-08,6.178760494883986e-30,3.718233294147787e-22,6.536808561390751e-07,9.903759878423808e-08,1.1086308659835781e-07,7.590189819427643e-09,1.4646844719481344e-07,1.2085713021454784e-07,6.838732202279223e-08,3.896750162532142e-09,9.32318056775543e-09,8.876959956889471e-17,9.428769296350375e-10,2.12069802962947e-17,3.338556089699606e-10,2.7202695447931317e-09,7.780269923257809e-16,2.7447211663378568e-14,2.2864993702778372e-10,3.549073332589375e-16
6.099193744031261e-06,0.44583928945542245,3.76,0.0,0.7127162861366906,0.999999849304648,1.1028671596303893e-08,6.683535149276928e-30,3.83513008205415e-22,6.742072976202372e-07,1.036502345647784e-07,1.188402831323348e-07,7.958893800916036e-09,1.591679094205039e-07,1.2867073584810094e-07,7.45196673619004e-08,4.084429141703547e-09,9.63778415688026e-09,1.0060803137228477e-16,1.0353661583410688e-09,2.4943358344776738e-17,3.492684201021123e-10,2.9160127272305494e-09,8.473406376145116e-16,3.093859010857638e-14,2.400885742250693e-10,4.1592480854399157e-16
6.318879104542513e-06,0.4458392911806243,3.76,0.0,0.7127162535305922,0.999999840051421,1.1953874533008777e-08,7.20607966257847e-30,3.950620641347247e-22,6.944861171060987e-07,1.0828031911239317e-07,1.2706261537785603e-07,8.329294555568772e-09,1.724485573287232e-07,1.367493105698072e-07,8.094353011661254e-08,4.272933618392308e-09,9.948592701694362e-09,1.1350070113594074e-16,1.1337471398941594e-09,2.9167983599611835e-17,3.647223748132943e-10,3.117771144693176e-09,9.203271551191657e-16,3.4724228202717113e-14,2.515862639826797e-10,4.845458477815497e-16
6.538564465053765e-06,0.4458392929314235,3.76,0.0,0.7127162203265274,0.9999998305063389,1.2919171603763114e-08,7.746122522627586e-30,4.064722338985232e-22,7.14520294165879e-07,1.1292460555758871e-07,1.355271271899729e-07,8.701115498541687e-09,1.8631241786732046e-07,1.4509365476511454e-07,8.766013860904983e-08,4.462124860942133e-09,1.0255651856947788e-08,1.2749492113518396e-16,1.2382167674390943e-09,3.3923434431010156e-17,3.802076338629762e-10,3.3254722473299003e-09,9.97065175575138e-16,3.8817029780137994e-14,2.6313405787653363e-10,5.613652167598899e-16
6.758249825565017e-06,0.44583929470789346,3.76,0.0,0.7127161865260697,0.999999820668691,1.392463179607953e-08,8.303133763403277e-30,4.177451963860056e-22,7.34312772719378e-07,1.1758002482710544e-07,1.4423089801713115e-07,9.074095074784615e-09,2.0076111890661744e-07,1.5370437859925424e-07,9.467050897316574e-08,4.65187169020866e-09,1.0559006731385798e-08,1.426376354693289e-16,1.3489724614180022e-09,3.925415147138844e-17,3.95714907256148e-10,3.539044358183641e-09,1.077631992944531e-15,4.322994741358045e-14,2.7472349144591445e-10,6.469945356106494e-16
6.9779351860762695e-06,0.44583929651009097,3.76,0.0,0.7127161521309938,0.999999810537949,1.497030070466973e-08,8.876664698692349e-30,4.288826254347124e-22,7.538664614526999e-07,1.222436771794687e-07,1.5317104247478045e-07,9.44798604500934e-09,2.1579591115971008e-07,1.6258191254782096e-07,1.0197545672529675e-07,4.842050120525293e-09,1.0858701897129975e-08,1.589753596614435e-16,1.4662120313294145e-09,4.5206421904260647e-17,4.112354280190149e-10,3.758416662733323e-09,1.1621034621972368e-15,4.797597698214748e-14,2.8634656124620056e-10,7.420612565311298e-16
7.197620546587522e-06,0.4458392983380567,3.76,0.0,0.7127161171432622,0.9999998001137582,1.605620185399887e-08,9.46628902748377e-30,4.398861756494743e-22,7.73184234233449e-07,1.2691282413170715e-07,1.6234470992392794e-07,9.82255480427883e-09,2.3141768905720265e-07,1.7172651742448512e-07,1.0957560778394055e-07,5.032543017064034e-09,1.1154781394969949e-08,1.7655412526067578e-16,1.5901335450821797e-09,5.1828361464039443e-17,4.267609271648551e-10,3.983519198558531e-09,1.250553907900901e-15,5.3068152586950347e-14,2.9799570293876636e-10,8.472076252645832e-16
7.417305907098774e-06,0.445839300191817,3.76,0.0,0.7127160815650136,0.9999997893959278,1.7182337957644614e-08,1.007152639282715e-29,4.507574780835279e-22,7.92268930522871e-07,1.3158488075788504e-07,1.7174908405462065e-07,1.019758073176259e-08,2.4762701062785995e-07,1.811382939305507e-07,1.1747140896578476e-07,5.223239769011538e-09,1.144728873809408e-08,1.9541942928329443e-16,1.7209352055603006e-09,5.916989434855502e-17,4.4228360977437806e-10,4.214282845126222e-09,1.3430560432746063e-15,5.85195417863676e-14,3.0966377035912246e-10,9.63089631817741e-16
7.636991267610026e-06,0.4458393020713839,3.76,0.0,0.7127160453985517,0.999999778384421,1.834869211723476e-08,1.0691908935537793e-29,4.61498145712131e-22,8.111233557813912e-07,1.3625740834222738e-07,1.8138138247436943e-07,1.0572855570584468e-08,2.6442411643045927e-07,1.908171917480852e-07,1.2566313798156986e-07,5.414035977916777e-09,1.1736266917785545e-08,2.1561618827625332e-16,1.8588152340615292e-09,6.728273122984763e-17,4.577961321843485e-10,4.450639313699721e-09,1.4396808991727859e-15,6.434324112813676e-14,3.2134401555488733e-10,1.090375955313972e-15
7.856676628121278e-06,0.44583930397675636,3.76,0.0,0.7127160086463348,0.9999997670793461,1.9555228963596194e-08,1.1326971636547486e-29,4.721097721224101e-22,8.297502818679622e-07,1.4092810737137357e-07,1.9123885630146e-07,1.0948182836444675e-08,2.818089475787269e-07,2.007630181967884e-07,1.3415091295383895e-07,5.604833160420873e-09,1.2021758410712986e-08,2.371886967593015e-16,2.0039717602979253e-09,7.622034553689753e-17,4.732915802578055e-10,4.692521137368502e-09,1.540497762256138e-15,7.055237195811757e-14,3.330300697653775e-10,1.2297469074200256e-15
8.07636198863253e-06,0.44583930590792076,3.76,0.0,0.7127159713109638,0.9999997554809487,2.0801895742814906e-08,1.1976238846830501e-29,4.825939313032176e-22,8.481524474355299e-07,1.4559481085070224e-07,2.0131878976305562e-07,1.1323377253513901e-08,2.9978116290072825e-07,2.1097544647454258e-07,1.4293470147852513e-07,5.79553846464899e-09,1.2303805185594638e-08,2.601805898283686e-16,2.156602718650329e-09,8.603794817771579e-17,4.887634486634918e-10,4.939861661196388e-09,1.6455741217127161e-15,7.716007648573696e-14,3.4471592528102347e-10,1.381893378469858e-15
8.296047349143783e-06,0.44583930786485165,3.76,0.0,0.7127159333951757,0.9999997435896042,2.2088623349842215e-08,1.2639236924770932e-29,4.929521783796967e-22,8.663325583232291e-07,1.50255477929642e-07,2.1161849979802592e-07,1.1698264216278876e-08,3.1834015527344993e-07,2.214540235012378e-07,1.5201432925188206e-07,5.986064399691801e-09,1.2582448708677779e-08,2.846348097349783e-16,2.316905750373551e-09,9.679246086273551e-17,5.042056210979171e-10,5.192595032486441e-09,1.7549756240984154e-15,8.417951408692934e-14,3.5639591812777036e-10,1.547515790128649e-15
8.515732709655035e-06,0.4458393098475126,3.76,0.0,0.7127158949018317,0.9999997314058082,2.3415327312083562e-08,1.3315493823231635e-29,5.031860496610578e-22,8.842932879442437e-07,1.5490818782145204e-07,2.2213533566446852e-07,1.2072679276243504e-08,3.3748506717127026e-07,2.3219817738446466e-07,1.6138948828305794e-07,6.1763285776254525e-09,1.2857729949120033e-08,3.1059357624695784e-16,2.4850781114646005e-09,1.085424881837451e-16,5.196123514168761e-10,5.450656191161659e-09,1.8687660358652314e-15,9.162385782763887e-14,3.680647115469602e-10,1.7273230581172644e-15
8.735418070166287e-06,0.4458393118558568,3.76,0.0,0.7127158558339096,0.999999718930172,2.4781908725245865e-08,1.4004537301748935e-29,5.132970628086352e-22,9.020372776686777e-07,1.595511340039936e-07,2.3286667855188388e-07,1.2446467652409396e-08,3.57214805464523e-07,2.432072245244868e-07,1.710597447113348e-07,6.366253467469412e-09,1.312968938495324e-08,3.3809836056881497e-16,2.6613165859249786e-09,1.2134828859327082e-16,5.349782456498223e-10,5.71398086026038e-09,1.9870072130177787e-15,9.950629119301709e-14,3.797172802453662e-10,1.922031568157904e-15
8.955103430677539e-06,0.44583931388982767,3.76,0.0,0.7127158161944955,0.9999997061634133,2.6188255143643372e-08,1.470589769488643e-29,5.232867170938094e-22,9.195671372018952e-07,1.6418261868885058e-07,2.4380994119794536e-07,1.281948376440689e-08,3.775280555024895e-07,2.5448037637502466e-07,1.8102454624615803e-07,6.555766160499626e-09,1.3398367009223643e-08,3.671898626048626e-16,2.8458174041619837e-09,1.3527174442018295e-16,5.502982448536512e-10,5.982505536544928e-09,2.1097590773323962e-15,1.0784000500841143e-13,3.913488953775524e-10,2.1323641679563476e-15
9.174788791188791e-06,0.4458393159493595,3.76,0.0,0.7127157759867754,0.9999996931063513,2.7634241427090488e-08,1.5419108588104002e-29,5.331564935859094e-22,9.368854449589042e-07,1.6880104754659437e-07,2.5496256750980287e-07,1.3191590787195411e-08,3.9842329451385505e-07,2.660167458757483e-07,1.9128322924740158e-07,6.74479814640809e-09,1.3663802335775016e-08,3.97907991378349e-16,3.038776166283572e-09,1.5037633104947923e-16,5.655676087573525e-10,6.256167481221915e-09,2.2370795986953236e-15,1.1663819453889626e-13,4.029551102195025e-10,2.3590491777420826e-15
9.394474151700043e-06,0.4458393180343777,3.76,0.0,0.7127157352140278,0.9999996797598995,2.911973054640369e-08,1.6143707037911098e-29,5.429078553525945e-22,9.539947484347766e-07,1.7340492467637005e-07,2.6632203218987046e-07,1.3562660226361012e-08,4.1989880435638763e-07,2.778153535717501e-07,2.018350254625837e-07,6.93328509983818e-09,1.3926034404730784e-08,4.302918484314408e-16,3.2403877700510147e-09,1.6672708538738112e-16,5.807819001610481e-10,6.5349047107729105e-09,2.3690247831826348e-15,1.259140567552367e-13,4.145317465017705e-10,2.6028194216326893e-15
9.614159512211296e-06,0.4458393201447999,3.76,0.0,0.712715693879617,0.9999996661250602,3.064457434942632e-08,1.6879234514519652e-29,5.525422476678878e-22,9.708975645708032e-07,1.779928478085355e-07,2.778858403660517e-07,1.3932571513098106e-08,4.4195268364609153e-07,2.8987513343454693e-07,2.1267906843694417e-07,7.121166676818794e-09,1.4185101788003506e-08,4.643797140175893e-16,3.4508463432648175e-09,1.8439057372594681e-16,5.959369700611309e-10,6.818655987894308e-09,2.5056486664602118e-15,1.356807877554655e-13,4.2607488137667864e-10,2.8644112818349024e-15
9.833844872722548e-06,0.4458393222805358,3.76,0.0,0.7127156519869863,0.9999996522029193,3.220861428940515e-08,1.7625237492665735e-29,5.620610982120446e-22,9.875963801163456e-07,1.8256350372971122e-07,2.896515272263576e-07,1.4301211617971564e-08,4.645828592945711e-07,3.021949383984369e-07,2.2381439961152204e-07,7.308386320626766e-09,1.4441042594909837e-08,5.002090358945327e-16,3.6703451803707315e-09,2.0343485911386268e-16,6.110289434697351e-10,7.107360812545166e-09,2.647003312049985e-15,1.459515803321375e-13,4.3758083499168244e-10,3.144563777429974e-15
9.999999999999997e-06,0.4458393244414884,3.76,0.0,0.712715619933619,0.9999996414830403,3.341747933742044e-08,1.8196147639398694e-29,5.691846321429867e-22,1.0000922393673413e-06,1.8600821694952978e-07,2.986828936488584e-07,1.457911686951555e-08,4.820802015254221e-07,3.116847657646528e-07,2.3242924470610091e-07,7.449514488689016e-09,1.4632565253614472e-08,5.284869282456094e-16,3.842481090921957e-09,2.187981463528703e-16,6.223993671912997e-10,7.3289711598673115e-09,2.757087137626139e-15,1.540625501273941e-13,4.462563509556152e-10,3.369231854039468e-15
1.00535302332338e-05,0.4458393244414884,3.76,0.0,0.7127156095396509,0.9999996379946398,3.3811682117472634e-08,1.8381267886206077e-29,5.714658172717339e-22,1.004093651986592e-06,1.871156639201085e-07,3.016166576578609e-07,1.466847468258057e-08,4.87787097481984e-07,3.1477354562538793e-07,2.3523997412367596e-07,7.494891076643361e-09,1.4693894477727019e-08,5.378164205457248e-16,3.899076683082733e-09,2.239294683326067e-16,6.260542058931266e-10,7.400959413101677e-09,2.7931388140629244e-15,1.5673962167590174e-13,4.490461586384439e-10,3.4440176692402515e-15
1.0273215593745052e-05,0.44583932662755354,3.76,0.0,0.7127155665411926,0.9999996235014577,3.545360054090692e-08,1.914688355626108e-29,5.807577979399164e-22,1.0203918076163544e-06,1.9164818039341347e-07,3.137788258899381e-07,1.503426166830205e-08,5.115630140917692e-07,3.2760966151105325e-07,2.469546663238449e-07,7.68063141580358e-09,1.4943694637091162e-08,5.772376266749162e-16,4.137232304828731e-09,2.4594535857055907e-16,6.41009390437117e-10,7.69939273761695e-09,2.9441033040664877e-15,1.6805809120672035e-13,4.6046762344992e-10,3.763514592057501e-15
1.0492900954256304e-05,0.44583932883862154,3.76,0.0,0.7127155229952538,0.9999996087246766,3.713418384875996e-08,1.992164872999606e-29,5.899384163137957e-22,1.0364932453098854e-06,1.9615998172991724e-07,3.2613565514175144e-07,1.5398480021342174e-08,5.359080846321768e-07,3.4070192644395165e-07,2.589572750217265e-07,7.865561066248536e-09,1.5190479827299686e-08,6.1850756081749e-16,4.38500249883346e-09,2.695548838816618e-16,6.558913655126172e-10,8.002602445184916e-09,3.0999429617595932e-15,1.7992015852487312e-13,4.718422096217696e-10,4.103796215319835e-15
1.0932271675278809e-05,0.4458393333352965,3.76,0.0,0.7127154342757733,0.9999995783258457,4.061056364335845e-08,2.149691844867864e-29,6.07970986762341e-22,1.0681154165129164e-06,2.051175140837253e-07,3.514239324551825e-07,1.612187117537097e-08,5.862949425794579e-07,3.6764916130690795e-07,2.8382108849114256e-07,8.23281856322887e-09,1.567515011734849e-08,7.067289668039872e-16,4.910143136571644e-09,3.2185103790974624e-16,6.854242690690768e-10,8.623121150227508e-09,3.4264228326739707e-15,2.0532770462946413e-13,4.944396521961081e-10,4.849675660048635e-15
1.1327705324199062e-05,0.44583933746659626,3.76,0.0,0.7127153525934468,0.9999995500113004,4.386952432025225e-08,2.2941722955613473e-29,6.238329050740895e-22,1.095926070749253e-06,2.1309913674337037e-07,3.748258601845223e-07,1.676675179793644e-08,6.335617446002908e-07,3.927628663559512e-07,3.071697689947422e-07,8.560174733674585e-09,1.6101401950436094e-08,7.927835648241731e-16,5.417540054945775e-09,3.7512107270675716e-16,7.117265051518925e-10,9.197352197531606e-09,3.737351662504085e-15,2.301854508903655e-13,5.145906584668916e-10,5.599464011854572e-15
1.1723138973119318e-05,0.44583934167695216,3.76,0.0,0.7127152691961403,0.9999995208008083,4.725054605645758e-08,2.4409719136103118e-29,6.393546544705701e-22,1.1231353620089907e-06,2.210000975657026e-07,3.988228145313132e-07,1.740537482471484e-08,6.826278772242969e-07,4.1868278768868706e-07,3.31429667192019e-07,8.88431732988908e-09,1.651843703988865e-08,8.853318812165844e-16,5.95899961984068e-09,4.347400175472332e-16,7.37752412564886e-10,9.78618301533788e-09,4.0647068124010555e-15,2.570086251553681e-13,5.345513324159967e-10,6.42804844730235e-15
1.2118572622039573e-05,0.4458393459655462,3.76,0.0,0.7127151841066224,0.9999994907038696,5.0752313176985636e-08,2.5898633433440095e-29,6.545436714255143e-22,1.1497562685514068e-06,2.2881645707056136e-07,4.234019373803633e-07,1.8037396162687754e-08,7.334746815788954e-07,4.453991558205906e-07,3.5659164919480984e-07,9.205074768204224e-09,1.6926454282320725e-08,9.845467540595386e-16,6.5355907300258365e-09,5.011759143286659e-16,7.634908126566029e-10,1.0389297968356206e-08,4.408689561597601e-15,2.8587344542117337e-13,5.543103733541155e-10,7.339656022129775e-15
1.2514006270959828e-05,0.4458393503315276,3.76,0.0,0.7127150973479284,0.9999994597303855,5.4373461774466415e-08,2.740627754322977e-29,6.6940722930820985e-22,1.1758014893837102e-06,2.365448210972552e-07,4.485506482378887e-07,1.866251796875648e-08,7.86082662965945e-07,4.729018140855581e-07,3.8264612557806793e-07,9.522298688305107e-09,1.732564829549325e-08,1.0905922956663916e-15,7.14836872432384e-09,5.749087978257657e-16,7.88932196394588e-10,1.1006388231419925e-08,4.769482523034264e-15,3.168558976103737e-13,5.738579729018768e-10,8.33845778897418e-15
1.2909439919880083e-05,0.4458393547740106,3.76,0.0,0.7127150089432921,0.9999994278905996,5.811258715951171e-08,2.8930550239888923e-29,6.83952441878915e-22,1.2012834502222046e-06,2.4418229184328256e-07,4.742566382482584e-07,1.9280484514261678e-08,8.404316095506381e-07,5.011802754824288e-07,4.0958311423644465e-07,9.83586187479146e-09,1.771620950954502e-08,1.2036240537099904e-15,7.798374882251695e-09,6.564300818792138e-16,8.140685728110152e-10,1.1637151642921142e-08,5.147250246056857e-15,3.5003171205434236e-13,5.931856818929676e-10,9.428558158275678e-15
1.3304873568800339e-05,0.44583935929208435,3.76,0.0,0.712714918916086,0.999999395195047,6.196825062595094e-08,3.0469437957060386e-29,6.981862667297186e-22,1.2262143093281422e-06,2.517264230005947e-07,5.005078643405589e-07,1.9891078395297675e-08,8.965007002612334e-07,5.302237743331897e-07,4.3739229754985985e-07,1.0145656352545408e-08,1.8098324256430978e-08,1.3237892077052974e-15,8.486635998895118e-09,7.462419579079278e-16,8.388933301725494e-10,1.2281292561425138e-08,5.542139863746645e-15,3.8547634224314173e-13,6.122862884007578e-10,1.0613985306900531e-14
