Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23)
2.901693281902841e-05,0.45293702551552,3.76,0.0,0.0030581882929174094,0.2997114691535017,0.7147489540239446,4.9613309202943137e-08,1.0074966957867192e-06,0.016492971089142855,4.6363950637093184e-05,0.10278799159269805,0.008283702150287679,0.04597795193259331,0.0005629825640076268,0.7826305368425543,3.189476623300465e-09,5.641909882248784e-07,0.0003130912671395975,3.781771816187567e-05,0.29067057262526397,0.001254730263506898,0.0016354558409811054,0.00013752791920668492,0.5109189981913723,0.00015036949770009915,9.340469313627613e-06,5.948978235459174e-10,4.365059739312137e-05,0.0003112307048668319,5.001079058155507e-08,4.943525438805079e-07,0.0017103626660950303,1.0198700555708694e-06,0.004148558179830803,1.3571129609002387e-09,4.230600647880689e-07,2.466517931588647e-07,1.7862336189818313e-08,0.08302866619189207,0.0029307059281858394,0.00013121463820805747,1.193833842958588e-09,0.00235684102596773,8.867715761014209e-08,9.733644117233219e-11,6.8860554807861155e-06,3.069217135555121e-05,1.9723052660144518e-11,1.4719873338994296e-11,3.4378003769981915e-07,3.150712127782803e-08,2.1321725344306005e-08,0.0029539393404321213,9.27894818044727e-09,1.5298598836433092e-10,2.2161005322822383e-05
2.9155388664203785e-05,0.4529646044865791,3.76,0.0,0.003045911033691868,0.29823991769919783,0.7163531471766825,4.9766920642616077e-08,1.0068103334466383e-06,0.016450073589473774,4.6036935967853065e-05,0.10254042024788146,0.008277345941295642,0.04557133708163208,0.0005590398164121328,0.7824818668845829,3.150872245006993e-09,5.599269064452422e-07,0.00031143357949311225,3.739493322297432e-05,0.2907542793563044,0.0012517328765120582,0.0016216186000791112,0.00013622425302525242,0.5118051655041034,0.00014955527978900013,9.241528778236751e-06,5.881792917711427e-10,4.3528926284791715e-05,0.00031001523169412576,4.944718586706413e-08,4.905189516432038e-07,0.001697157833443803,1.0103657211689252e-06,0.004132691498222268,1.3465881202404398e-09,4.1944148777820675e-07,2.4447366851299686e-07,1.7788209627413623e-08,0.0832774811126731,0.0029227444517014407,0.00013034303843774222,1.1855748422240164e-09,0.0023504280804477477,8.834833305962753e-08,9.686979202630277e-11,6.8595608208764395e-06,3.067914391591134e-05,1.9616711085224758e-11,1.4640492920969336e-11,3.419108253085598e-07,3.136884013386056e-08,2.1227377408221907e-08,0.002942337627771879,9.153273842299931e-09,1.509007877843454e-10,2.207044359286381e-05
2.929384450937916e-05,0.45299174224976063,3.76,0.0,0.0030336910996120107,0.2967779322967134,0.7179470792556709,4.991573879846279e-08,1.0060574289739711e-06,0.01640710857971567,4.571239123290405e-05,0.10229410087825418,0.008270735512040833,0.04517065728235245,0.0005551404965011146,0.7823312141245036,3.1127815281282827e-09,5.556939054941303e-07,0.00030978995946090784,3.6979095963318475e-05,0.2908346247055437,0.0012487129166726203,0.0016079669469400491,0.00013493531608643744,0.5126843820730862,0.00014874270755313419,9.143905704581595e-06,5.815532725440188e-10,4.340639970893512e-05,0.00030879987309646303,4.8891350502461403e-08,4.867219158304905e-07,0.0016841222598531285,1.000966425092545e-06,0.004116975813936305,1.3361665162759125e-09,4.158579744787086e-07,2.4231806360782537e-07,1.7714382068087918e-08,0.08352511951633453,0.0029148482137147805,0.00012948055351857748,1.1773815817913057e-09,0.0023440750858086047,8.802066849825874e-08,9.640139413856667e-11,6.832901163858695e-06,3.0664961888003e-05,1.9510377140271482e-11,1.4561118560805235e-11,3.400422268681086e-07,3.1230569582910546e-08,2.1133579655343608e-08,0.002930813770437676,9.029911645125719e-09,1.4885411874310786e-10,2.198035684151272e-05
2.9432300354554537e-05,0.4530184459853581,3.76,0.0,0.003021528537147367,0.29532546997094566,0.7195307886511902,5.005975089482263e-08,1.0052385112043285e-06,0.016364080012973493,4.539030174192271e-05,0.1020490395320143,0.008263873674289822,0.04477581809859231,0.0005512839483150255,0.7821786537127356,3.075197590168636e-09,5.514919049709627e-07,0.00030816024184771154,3.657006398540477e-05,0.29091167824614184,0.0012456708673757632,0.0015944977028954515,0.00013366091923473403,0.5135567038280907,0.00014793183012805876,9.047580009812727e-06,5.750184532196441e-10,4.328304109698108e-05,0.000307584747634129,4.8343174176461045e-08,4.829610454637943e-07,0.0016712532588504328,9.916708200928412e-07,0.004101409355958143,1.3258469862318846e-09,4.123091708427301e-07,2.401847272877232e-07,1.7640854757677065e-08,0.08377158027084154,0.0029070172316498573,0.00012862706654637144,1.169253464895533e-09,0.0023377818588765915,8.769419387851233e-08,9.59313416758336e-11,6.8060820079048705e-06,3.064963325672862e-05,1.940406287530904e-11,1.448175922275881e-11,3.38174441248149e-07,3.109232468531575e-08,2.104032854748107e-08,0.0029193680222781137,8.90881197026589e-09,1.468451523724775e-10,2.1890743175491655e-05
2.9570756199729913e-05,0.45304472276659796,3.76,0.0,0.0030094233871226883,0.2938824874948944,0.7211043142622604,5.019893946272457e-08,1.0043541585343355e-06,0.016320991817956963,4.507065284176894e-05,0.10180524191765807,0.00825676327447852,0.04438672645944652,0.0005474695289126065,0.782024259224285,3.0381136372738795e-09,5.473208215631387e-07,0.000306544263472144,3.616769830152508e-05,0.2909855084850668,0.001242607214274245,0.0015812077522109936,0.00013240087628196143,0.5144221862887758,0.0001471226965335571,8.952531934315944e-06,5.685735370772628e-10,4.3158873807717544e-05,0.00030636997211669245,4.780254790657421e-08,4.79235954351238e-07,0.0016585481878186583,9.824775824638201e-07,0.0040859903734656216,1.3156283823309496e-09,4.087947265076819e-07,2.3807341127234658e-07,1.7567628950638453e-08,0.08401686238690176,0.0028992515019125613,0.00012778246210964507,1.1611899034784843e-09,0.0023315482036200905,8.736893810340968e-08,9.545972803436573e-11,6.779108850667503e-06,3.063316720355708e-05,1.9297779986733372e-11,1.4402423640573107e-11,3.3630766245293204e-07,3.0954120407245995e-08,2.094762062062555e-08,0.002908000604295003,8.789926327084814e-09,1.4487307866493877e-10,2.1801600734304827e-05
2.970921204490529e-05,0.45307057956306135,3.76,0.0,0.0029973756845380175,0.292448941392979,0.7226676954880978,5.033328837167056e-08,1.0034049885826368e-06,0.016277847897650983,4.47534299047399e-05,0.10156271340891927,0.008249407192423225,0.04400329064615561,0.0005436966080542544,0.7818681026797167,3.001522964455616e-09,5.431805690796615e-07,0.00030494186310025325,3.577186323990791e-05,0.2910561828705091,0.0012395224448848415,0.0015680940407487589,0.00013115500394364612,0.5152808845705147,0.0001463153556103544,8.858742038548651e-06,5.622172434281749e-10,4.303392111132416e-05,0.0003051556615972551,4.726936404872598e-08,4.7554626100772307e-07,0.0016460044473316454,9.73385411508374e-07,0.004070717135826848,1.305509571545232e-09,4.053142946314313e-07,2.3598387006718362e-07,1.749470590711648e-08,0.08426096501734752,0.0028915510006453497,0.00012694662627290456,1.1531903177621468e-09,0.002325373911673605,8.704492904163886e-08,9.49866457957677e-11,6.7519871809709585e-06,3.061557361234089e-05,1.9191540362157516e-11,1.4323120708370601e-11,3.34442088501857e-07,3.0815971611326214e-08,2.085545248212409e-08,0.00289671170573076,8.673207334957297e-09,1.4293710617300368e-10,2.1712927687185505e-05
2.9847667890080665e-05,0.4530960232422178,3.76,0.0,0.0029853854584257163,0.29102478794308567,0.724220972219369,5.046279148197383e-08,1.0023916026898922e-06,0.01623465212786416,4.4438618322425586e-05,0.1013214590496045,0.008241808342715262,0.04362542027934167,0.000539964567911372,0.7817102545657248,2.9654189528768212e-09,5.390710584804751e-07,0.00030335288142238826,3.538242635801218e-05,0.2911237677991732,0.0012364170483028954,0.0015551535747348958,0.00012992312176345823,0.5161328533897691,0.00014550985598097002,8.76619119765351e-06,5.559483074385957e-10,4.2908206186638845e-05,0.0003039419293556272,4.674351628362756e-08,4.7189158853784646e-07,0.0016336194805385965,9.643930289604828e-07,0.00405558793257004,1.2954894352590609e-09,4.0186753177468434e-07,2.339158608906202e-07,1.7422086891179546e-08,0.08450388745799618,0.0028839156844195062,0.0001261194465588748,1.145254136033179e-09,0.0023192587628334447,8.672219355054501e-08,9.4512186702581e-11,6.724722452803492e-06,3.0596861503113845e-05,1.9085356029406287e-11,1.4243859392391141e-11,3.325779189591267e-07,3.067789305113084e-08,2.076382080509649e-08,0.0028855014850939172,8.558608694500152e-09,1.4103646152804212e-10,2.1624722228279753e-05
2.998612373525604e-05,0.4531210605710137,3.76,0.0,0.002973452731728919,0.28960998318059655,0.7257641848300342,5.058744366010819e-08,1.0013146073614245e-06,0.01619140835603189,4.412620351657211e-05,0.10108148355797084,0.00823396967148469,0.043253026307152505,0.0005362728028051978,0.7815507838541141,2.9297950688300656e-09,5.349921979102059e-07,0.00030177716111267066,3.499925836549947e-05,0.2911883286230806,0.0012332915150074114,0.0015423834195806526,0.00012870505206897105,0.5169781470687195,0.0001447062460317251,8.67486059562241e-06,5.497654800174768e-10,4.2781752117125954e-05,0.0003027288868866872,4.622489960771061e-08,4.682715646536539e-07,0.0016213907726025645,9.554991784913805e-07,0.004040601073321248,1.2855668692756558e-09,3.984540980914676e-07,2.3186914377055028e-07,1.7349773169080743e-08,0.08474562914649211,0.0028763454908251537,0.00012530081193801398,1.137380794887563e-09,0.002313202525493346,8.640075749752929e-08,9.403644163622553e-11,6.697320094006088e-06,3.057703989938383e-05,1.8979238574781614e-11,1.4164648312603589e-11,3.307153453887329e-07,3.053989936572757e-08,2.0672722328418573e-08,0.0028743700710600465,8.446085160962117e-09,1.3917038899515232e-10,2.1536982578992147e-05
3.0124579580431416e-05,0.45314569821227213,3.76,0.0,0.002961577521148417,0.2882044829055272,0.727297374165527,5.070723495116034e-08,1.0001746742291809e-06,0.016148120399783836,4.3816170935473555e-05,0.10084279133305918,0.008225894150597018,0.04288602098842947,0.0005326207188397204,0.7813897580283423,2.8946448629716037e-09,5.309438926859191e-07,0.0003002145467999589,3.4622233016704586e-05,0.2912499296595974,0.001230146336443027,0.0015297806982499877,0.00012750061991274116,0.5178168195415941,0.00014390457385268982,8.58473172060198e-06,5.436675275151698e-10,4.265458187042957e-05,0.0003015166438978962,4.571341030784622e-08,4.6468582155480896e-07,0.001609315849900146,9.467026247430893e-07,0.0040257548877227125,1.2757407834611707e-09,3.9507365720152606e-07,2.2984348145414802e-07,1.727776600507241e-08,0.0849861896595123,0.002868840339327699,0.0001244906128124271,1.1295697388032884e-09,0.0023072049572519645,8.608064577280763e-08,9.355950055908559e-11,6.669785527626832e-06,3.0556119460287206e-05,1.887319929817611e-11,1.408549592214716e-11,3.2885455606108944e-07,3.040200506647706e-08,2.058215385278351e-08,0.0028633175637377906,8.335592521850315e-09,1.3733815009936157e-10,2.144970698996554e-05
3.0263035425606792e-05,0.4531699427319823,3.76,0.0,0.0029497598370886707,0.28680824268502564,0.7288205815351887,5.082216124584528e-08,9.989724853977238e-07,0.01610479204606744,4.350850604258353e-05,0.10060538645868994,0.008217584779441931,0.042524317882569655,0.000529007733684835,0.781227243099342,2.8599619684739275e-09,5.269260453785804e-07,0.00029866488500591325,3.425122704859163e-05,0.2913086341978283,0.0012269820047182637,0.0015173425903776208,0.00012630965301979583,0.5186489243583221,0.00014310488719689415,8.4957863606163e-06,5.376532318460619e-10,4.252671829348112e-05,0.00030030530830858884,4.5208945973135305e-08,4.6113399582766203e-07,0.0015973922795480646,9.380021531933895e-07,0.0040110477253862626,1.2660101014563738e-09,3.917258760108651e-07,2.2783863931814893e-07,1.720606665963084e-08,0.08522556871315781,0.0028614001318000805,0.0001236887410022398,1.1218204197488758e-09,0.002301265805273387,8.576188230254064e-08,9.308145248985906e-11,6.6421241457270695e-06,3.053411069687645e-05,1.8767249890912722e-11,1.400641096276034e-11,3.269957460319223e-07,3.0264224531627766e-08,2.0492112236762244e-08,0.002852344035423124,8.227087573653802e-09,1.3553902323632487e-10,2.1362893735841085e-05
3.038764568626463e-05,0.4531914320306896,3.76,0.0,0.002939173110078053,0.2855595069240941,0.7301829680960789,5.092143889490223e-08,9.978378257598028e-07,0.016065765092152094,4.3233620016962486e-05,0.10039282588133987,0.008209908905061073,0.04220324807452646,0.0005257890043568329,0.7810797598666473,2.8291417190219874e-09,5.233359416171131e-07,0.0002972811385158825,3.392236871815366e-05,0.29135904326192,0.0012241181373416645,0.0015062867515768512,0.00012524915535450714,0.5193922473000794,0.00014238690601837202,8.416732629142103e-06,5.323108982082806e-10,4.24110670633009e-05,0.0002992159698515369,4.47608508308197e-08,4.57966055247236e-07,0.0015867884941137766,9.302528917270444e-07,0.003997928796140811,1.2573331794893756e-09,3.8874052443784226e-07,2.260518909052964e-07,1.714180147195149e-08,0.08543999959175919,0.00285475937728532,0.00012297408795213386,1.1148983711143944e-09,0.0022959702973456685,8.547616695816703e-08,9.265033556073676e-11,6.617124891339935e-06,3.0513380025490918e-05,1.867198184435666e-11,1.3935299278201513e-11,3.2532466798917174e-07,3.014033109436636e-08,2.0411522698144696e-08,0.0028425354250148616,8.1310976874367e-09,1.3394753680357532e-10,2.1285155696508356e-05
3.0512255946922468e-05,0.4532126127869715,3.76,0.0,0.0029286329813744895,0.2843182029208065,0.7315373338408149,5.101677947043128e-08,9.9665377365538e-07,0.016026711172834197,4.296062949581796e-05,0.1001813136579605,0.008202048285500946,0.041886342874049264,0.00052260107374862,0.780931168844407,2.7986903740965117e-09,5.197703527930082e-07,0.00029590765166012434,3.359820277767883e-05,0.2914072013064569,0.0012212395141306164,0.001495360031432996,0.00012419930520152065,0.5201303320141736,0.00014167060579082637,8.338610169243821e-06,5.270344860013334e-10,4.2294889120352334e-05,0.00029812752848235356,4.4318291147502175e-08,4.5482503813953513e-07,0.0015763036485593794,9.22579632110555e-07,0.0039849199797942,1.2487319084435184e-09,3.8578112207954386e-07,2.242816516562839e-07,1.7077787544574857e-08,0.08565347335927502,0.0028481710391086426,0.00012226601665042594,1.1080255030181878e-09,0.002290721695615878,8.519157845421237e-08,9.221845682620418e-11,6.592031126307581e-06,3.0491783115131024e-05,1.857680387752759e-11,1.3864255072594755e-11,3.236554793819167e-07,3.001655162703949e-08,2.0331355204986704e-08,0.002832790839859132,8.036653515168846e-09,1.323817969272913e-10,2.1207789546144785e-05
3.063686620758031e-05,0.45323348958787635,3.76,0.0,0.002918139445200868,0.2830842978205822,0.7328837098077312,5.1108180082137084e-08,9.95420882150323e-07,0.015987632980513727,4.268952393287708e-05,0.09997085213118713,0.008194005154225867,0.041573541913926516,0.0005194435402863432,0.7807815151798145,2.7686034605176366e-09,5.162292022932096e-07,0.0002945443165681882,3.327864525092346e-05,0.29145315236645175,0.0012183464942151165,0.0014845604867850042,0.00012315998233231927,0.520863216758172,0.00014095602051288094,8.261406309321579e-06,5.218231390160924e-10,4.217820084046804e-05,0.00029704005913270073,4.3881194925244916e-08,4.5171068860446576e-07,0.0015659360515381054,9.14981529922225e-07,0.003972020114278561,1.240205531892606e-09,3.8284743319923774e-07,2.2252775608920552e-07,1.7014025780660052e-08,0.08586599009332328,0.002841635011696559,0.00012156445113172238,1.101201431638803e-09,0.002285519795891533,8.490813231354679e-08,9.178587912414725e-11,6.5668467263427865e-06,3.0469328887055603e-05,1.84817238747614e-11,1.3793284253887115e-11,3.219883120585175e-07,2.9892896311531586e-08,2.0251607582391074e-08,0.002823110278652719,7.943725568136205e-09,1.3084131110977366e-10,2.113079407891508e-05
3.076147646823815e-05,0.4532540669537617,3.76,0.0,0.002907692491516689,0.2818577586276924,0.734222127314474,5.119564727661894e-08,9.941396759217111e-07,0.01594853318473475,4.2420292784187984e-05,0.09976144344956096,0.00818578176065411,0.04126478564704805,0.0005163160093220828,0.7806308431056146,2.738876555982494e-09,5.127124117873578e-07,0.0002931910265819913,3.296361392843045e-05,0.29149693982335817,0.0012154394364868911,0.001473886208773014,0.00012213106813552713,0.5215909395483221,0.00014024318387861965,8.185108562593782e-06,5.166760110369123e-10,4.206101850445609e-05,0.0002959536355525347,4.344949100400814e-08,4.4862275342378327e-07,0.0015556840369592088,9.074577530881222e-07,0.003959228050365572,1.2317533018521898e-09,3.799392239740782e-07,2.2079004029099647e-07,1.695051707544535e-08,0.08607754996135422,0.0028351511794807967,0.00012086931632668281,1.0944257775429139e-09,0.002280364388229353,8.462584346967003e-08,9.135266460517508e-11,6.541575524578582e-06,3.044602492574255e-05,1.8386750421075423e-11,1.3722393266241912e-11,3.203233104890507e-07,2.976937522619245e-08,2.0172277684452175e-08,0.002813493724141541,7.852284964801668e-09,1.2932559700613938e-10,2.105416810149902e-05
3.08736257028302e-05,0.45327233425267155,3.76,0.0,0.0028983300494869464,0.2807601438236837,0.7354199246908543,5.127101102876375e-08,9.929457044277322e-07,0.015913327084996407,4.217957866559719e-05,0.09957387744065395,0.008178228451790549,0.0409903146580009,0.0005135265628784372,0.7804944033305375,2.71242653563978e-09,5.09568061994411e-07,0.0002919815669830107,3.2683889084981166e-05,0.2915345339864248,0.0012128113785453728,0.001464384910936647,0.00012121384800758527,0.522241507816788,0.00013960315357944582,8.117205143660938e-06,5.120978112064588e-10,4.195514536174344e-05,0.0002949768084582504,4.3065509705385754e-08,4.4586598889423197e-07,0.0015465546898718006,9.007492238828687e-07,0.003947806423656588,1.2242090786169955e-09,3.7734342919066385e-07,2.1923979562760808e-07,1.689357633895842e-08,0.08626713593168853,0.00282936025409478,0.00012024913193181009,1.0883687756792607e-09,0.0022757640941029385,8.437278488087837e-08,9.096227786813894e-11,6.518760368351838e-06,3.0424330932068572e-05,1.8301371837587867e-11,1.3658664345128897e-11,3.1882676501293204e-07,2.965832926133592e-08,2.0101236180343083e-08,0.002804893524125913,7.771236706887076e-09,1.279822434427657e-10,2.098551965856394e-05
