Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19)
8.328313793760277e-06,0.20262374371954958,3.76,0.0,0.6584160696509067,0.999999866088697,1.3413686400029283e-09,1.067881972993257e-29,9.08500143824222e-24,1.398203570011241e-07,2.277802625484813e-08,4.4546835384156314e-08,6.579755604122186e-10,8.889548308913088e-08,1.1819485633990872e-07,1.8157294608647266e-08,4.044063517485609e-09,8.548592325124865e-09,2.470188150322448e-16,1.7736272240335705e-09,1.1428582576964136e-16,1.3883629746738412e-11,1.3450747107962652e-09
8.557309093688706e-06,0.20262374384276885,3.76,0.0,0.6584160622962064,0.9999998610581128,1.4102271572953359e-09,1.142852320442716e-29,9.269142453514245e-24,1.4265285156391914e-07,2.317499992949415e-08,4.680491483511252e-08,6.69628160331065e-10,9.311020591386739e-08,1.2278412970319012e-07,1.9024445785073958e-08,4.116562652654373e-09,8.730843249691206e-09,2.693936312823211e-16,1.8915202946175583e-09,1.2831061309353958e-16,1.4175690811450122e-11,1.4132591321122055e-09
8.786304393617136e-06,0.20262374396669222,3.76,0.0,0.6584160548755192,0.9999998559721613,1.4805097113691819e-09,1.2206471631801883e-29,9.450455905806944e-24,1.454418263446536e-07,2.3566209291007484e-08,4.9107932319131445e-08,6.811112805791865e-10,9.739775704652906e-08,1.274267409427843e-07,1.990670771963533e-08,4.1879969549169575e-09,8.910294036812051e-09,2.930507719834607e-16,2.0139194786855022e-09,1.4358594930090567e-16,1.446393864371674e-11,1.4828005080399299e-09
9.015299693545565e-06,0.20262374409130884,3.76,0.0,0.6584160473897211,0.9999998508316318,1.5521977626679414e-09,1.301275132633163e-29,9.628985219242139e-24,1.4818794941721e-07,2.3951804284070884e-08,5.14551975294316e-08,6.924294276484759e-10,1.0175708233734024e-07,1.321217973644578e-07,2.080386199786196e-08,4.258395178317161e-09,9.086987670202388e-09,3.18020291380625e-16,2.140875717094404e-09,1.6018233899668055e-16,1.474844459694376e-11,1.5536779895245884e-09
9.244294993473994e-06,0.2026237442166085,3.76,0.0,0.6584160398396715,0.9999998456372945,1.6252731191094271e-09,1.3847434588408876e-29,9.804773151741652e-24,1.5089187861299952e-07,2.4331925357930863e-08,5.3846030756883e-08,7.035868157916232e-10,1.0618715480039081e-07,1.3686842890240235e-07,2.1715695897684766e-08,4.327784182006671e-09,9.260966474632502e-09,3.4433166462155247e-16,2.2724390731930183e-09,1.7817190463341762e-16,1.5029278919477602e-11,1.6258710475690053e-09
9.473290293402423e-06,0.20262374434258115,3.76,0.0,0.6584160322262148,0.9999998403899013,1.6997179307074612e-09,1.471058026608006e-29,9.977861805200978e-24,1.5355426167759104e-07,2.4706704460618213e-08,5.627976272749229e-08,7.145873978165468e-10,1.1068697291122574e-07,1.416657867259607e-07,2.2642002028116695e-08,4.396189130761284e-09,9.432272126017099e-09,3.7201379128948925e-16,2.4086587545125555e-09,1.9762835515281926e-16,1.5306510769642118e-11,1.699359468326673e-09
9.702285593330853e-06,0.20262374446921685,3.76,0.0,0.6584160245501806,0.9999998350901864,1.7755146842740747e-09,1.5602234296400522e-29,1.014829263555196e-23,1.561757364249937e-07,2.507626591749314e-08,5.875573444237447e-08,7.254348922950521e-10,1.1525555908271063e-07,1.465130419915379e-07,2.358257800590459e-08,4.463633672133393e-09,9.600945661314621e-09,4.010949996386242e-16,2.5495831331546326e-09,2.1862695483744557e-16,1.5580208236459533e-11,1.7741233482697945e-09
9.931280893259282e-06,0.20262374459650617,3.76,0.0,0.6584160168123844,0.9999998297388678,1.8526461982088653e-09,1.6522430228087722e-29,1.031610646266978e-23,1.5875693088958426e-07,2.5440727208025523e-08,6.127329702017412e-08,7.361328076165784e-10,1.1989195829806383e-07,1.514093847225196e-07,2.453722616565289e-08,4.530140093047331e-09,9.767027488281474e-09,4.316030514578071e-16,2.6952597650137806e-09,2.412444924093302e-16,1.5850438357636352e-11,1.8501430894312394e-09
9.999999999999997e-06,0.20262374472443972,3.76,0.0,0.6584160144784243,0.9999998281230321,1.8760504075878718e-09,1.6804142711475298e-29,1.0365961170414675e-23,1.59523755686309e-07,2.5549120149492512e-08,6.2036808737981e-08,7.393144630727483e-10,1.2129638168535533e-07,1.5288818288284096e-07,2.4826422220674882e-08,4.549918157268401e-09,9.816367314322835e-09,4.410406198688226e-16,2.7399098501545627e-09,2.483592584589572e-16,1.5930865122189962e-11,1.8731979118209704e-09
1.0160276193187711e-05,0.20262374472443972,3.76,0.0,0.6584160090136272,0.9999998243366487,1.931095617375234e-09,1.7471189726700013e-29,1.0481343480080765e-23,1.6129846347569845e-07,2.580019965302335e-08,6.383181154189832e-08,7.466844632653372e-10,1.2459523688250557e-07,1.5635402280209994e-07,2.550575329946638e-08,4.5957294583048165e-09,9.93055739510119e-09,4.63565147492499e-16,2.8457354079554504e-09,2.655592504083576e-16,1.6117267133388574e-11,1.9273993947192914e-09
1.038927149311614e-05,0.2026237448530085,3.76,0.0,0.658416001154697,0.9999998188842163,2.010846408054624e-09,1.8448523063359188e-29,1.0644043264568866e-23,1.6380094310493754e-07,2.6154789022818906e-08,6.643064889812469e-08,7.570930086470913e-10,1.2936448139753987e-07,1.6134618106601284e-07,2.6487970422705995e-08,4.660421733126747e-09,1.00915745598744e-08,4.970079333675013e-16,3.001056039053996e-09,2.9165097487918397e-16,1.638075954333585e-11,2.0058732633040645e-09
1.061826679304457e-05,0.20262374498220342,3.76,0.0,0.6584159932363682,0.9999998133822444,2.0918823529789482e-09,1.9454429587873456e-29,1.0804244785648225e-23,1.6626496936124214e-07,2.6504596075569846e-08,6.90691896385475e-08,7.673614397495876e-10,1.3419879764395164e-07,1.6638510048383778e-07,2.7483692562891706e-08,4.724235891581093e-09,1.025011755995411e-08,5.319575059589346e-16,3.1612668709818643e-09,3.196008453921232e-16,1.6640979564728615e-11,2.0855459860744872e-09
1.0847262092972999e-05,0.2026237451120158,3.76,0.0,0.6584159852594023,0.9999998078313932,2.1741875464446768e-09,2.04888981869755e-29,1.0961986414825254e-23,1.686911326337655e-07,2.6849717033816597e-08,7.174682382382674e-08,7.774926138888327e-10,1.3909730976114749e-07,1.7147003741881294e-07,2.8492738569116337e-08,4.787190012539877e-09,1.0406224381130024e-08,5.684394201636693e-16,3.3264123676313293e-09,3.494914454207906e-16,1.6897990187043186e-11,2.1663991411647983e-09
1.1076257392901428e-05,0.20262374524243726,3.76,0.0,0.658415977224548,0.9999998022323106,2.257746389503777e-09,2.1551907728301603e-29,1.1117305934768681e-23,1.710800142575689e-07,2.719024400656925e-08,7.446295087970523e-08,7.874892627668077e-10,1.440591594117715e-07,1.7660026295714715e-07,2.951493093961173e-08,4.849301364635318e-09,1.0559932426674919e-08,6.064786960202719e-16,3.4965362590417393e-09,3.814067330969496e-16,1.7151853426323295e-11,2.2484145895494844e-09
1.1534247992758287e-05,0.20262374550507375,3.76,0.0,0.6584159609841099,0.999999790891977,2.4285641342310492e-09,2.3763417542307473e-29,1.142082688723588e-23,1.757482134526526e-07,2.7857865961221704e-08,8.000832727747431e-08,8.070893483310391e-10,1.5416952137279322e-07,1.869937343378844e-07,3.1598062123228626e-08,4.971061207407345e-09,1.0860298944396731e-08,6.873267841916051e-16,3.851890560829723e-09,4.516539055683212e-16,1.7650381051330168e-11,2.415861198508419e-09
1.1992238592615145e-05,0.20262374577004807,3.76,0.0,0.6584159445208037,0.9999997793661837,2.604216752677735e-09,2.608860558551077e-29,1.1715098467171059e-23,1.8027404175462653e-07,2.850812972322829e-08,8.570069613834531e-08,8.261814454119993e-10,1.645233408092851e-07,1.9755995595831815e-07,3.3731733487793084e-08,5.089640015569753e-09,1.1151505024156039e-08,7.746915228684193e-16,4.2276654686750515e-09,5.31040435878274e-16,1.813703969636287e-11,2.587746194459026e-09
1.2450229192472004e-05,0.2026237460372978,3.76,0.0,0.6584159278401948,0.9999997676596919,2.7845900228180963e-09,2.85269843414908e-29,1.2000402641060979e-23,1.8466183776151571e-07,2.9141657322423138e-08,9.153557563699162e-08,8.447839133955223e-10,1.7511431416144442e-07,2.0829357073868915e-07,3.59146420924662e-08,5.205153454580751e-09,1.1433829813609489e-08,8.68754607030494e-16,4.624185794517365e-09,6.202845882563184e-16,1.8612292011685822e-11,2.7639342133962852e-09
1.2908219792328862e-05,0.2026237463067628,3.76,0.0,0.658415910947672,0.9999997557770981,2.9695741939967522e-09,3.1077944172355856e-29,1.227701278698407e-23,1.8891580799679733e-07,2.9759031988744456e-08,9.75086205298454e-08,8.629139368241716e-10,1.859363613248459e-07,2.1918941019783907e-07,3.8145531374302915e-08,5.317709655171324e-09,1.1707543963067386e-08,9.696899432062246e-16,5.041765855971906e-09,7.201239576001835e-16,1.907658648669998e-11,2.944294016365166e-09
1.3366210392185721e-05,0.20262374657838522,3.76,0.0,0.658415893848453,0.9999997437228404,3.159063850263819e-09,3.3740764519536797e-29,1.2545193955631978e-23,1.9304003091746995e-07,3.036080364040921e-08,1.0361561800141307e-07,8.805876947144687e-10,1.9698361232896873e-07,2.3024248340775346e-07,4.0423188347247375e-08,5.427410312969562e-09,1.1972909883318861e-08,1.0776639264874062e-15,5.480709838403178e-09,8.313146392425878e-16,1.9530357886909307e-11,3.128698364029997e-09
1.382420099204258e-05,0.2026237468521092,3.76,0.0,0.658415876547592,0.9999997315012091,3.3529577777785655e-09,3.6514624419024543e-29,1.2805203123534704e-23,1.9703846080453015e-07,3.094749335502696e-08,1.0985248363294766e-07,8.97820498362867e-10,2.0825039570431275e-07,2.4144796732804275e-07,4.2746441159858254e-08,5.534351582902694e-09,1.2230181995920234e-08,1.1928357218583284e-15,5.941312138108834e-09,9.546304285291854e-16,1.9974027676735402e-11,3.3170238949372454e-09
1.4282191591899438e-05,0.2026237471278805,3.76,0.0,0.6584158590499838,0.9999997191163533,3.551158836169877e-09,3.9398612372397046e-29,1.3057289438924321e-23,2.0091493153895993e-07,3.151959699885434e-08,1.1621525749023701e-07,9.146269030721686e-10,2.1973122826870914e-07,2.5280119830100157e-07,4.5114156954382184e-08,5.6386248037684715e-09,1.2479606976127657e-08,1.315357547581986e-15,6.423857688547278e-09,1.0908620504583846e-15,2.040800442648804e-11,3.5091510073739487e-09
1.4740182191756296e-05,0.20262374740564712,3.76,0.0,0.6584158413603717,0.999999706572287,3.75357383385896e-09,4.2391735583589464e-29,1.330169446004332e-23,2.0467316026283985e-07,3.2077588100315355e-08,1.2270010033090472e-07,9.310207964692228e-10,2.3142080620278943e-07,2.642976646014579e-07,4.752523999945975e-08,5.7403170703783825e-09,1.272142398842559e-08,1.4453749591586224e-15,6.9286222704101984e-09,1.2408164201397581e-15,2.0832684207369445e-11,3.704963744833855e-09
1.5198172791613155e-05,0.20262374768535857,3.76,0.0,0.6584158234833501,0.999999693872895,3.960113407269383e-09,4.549292857620587e-29,1.3538652386104825e-23,2.0831675092756536e-07,3.2621920118472e-08,1.293032899291324e-07,9.470154680858364e-10,2.4331399718375593e-07,2.759329998534707e-07,4.99786300472855e-08,5.839511683712843e-09,1.2955864914785743e-08,1.5830271322208195e-15,7.45587280714845e-09,1.4053159343746903e-15,2.1248450974433093e-11,3.904349685028238e-09
1.5656163391470015e-05,0.20262374796696586,3.76,0.0,0.6584158054233716,0.9999996810219385,4.170691903754292e-09,4.8701061225805616e-29,1.3768390281204968e-23,2.1184919773391223e-07,3.315302828632771e-08,1.3602121751282158e-07,9.626236657794296e-10,2.5540583329886886e-07,2.8770297708695356e-07,5.2473300855898476e-08,5.936288515421981e-09,1.3183154575977761e-08,1.7284471425743275e-15,8.005867648057016e-09,1.5851977939824846e-15,2.1655676936719715e-11,4.107199832291071e-09
1.6114153991326874e-05,0.2026237482504218,3.76,0.0,0.6584157871847501,0.9999996680230594,4.385227268076256e-09,5.20149462457173e-29,1.3991128291473934e-23,2.1527388846856366e-07,3.3671331148902755e-08,1.4285038430837272e-07,9.77857642711499e-10,2.6769150455109233e-07,2.996035032813806e-07,5.5008258836677554e-08,6.030724310895074e-09,1.3403510946225948e-08,1.8817622419049362e-15,8.578856840433665e-09,1.7813133562400794e-15,2.2054722915917197e-11,4.313408513233077e-09
1.6572144591183732e-05,0.20262374853568077,3.76,0.0,0.658415768771666,0.999999654879785,4.603640932333077e-09,5.543334615585346e-29,1.420707985566941e-23,2.185941077401254e-07,3.417723184739357e-08,1.497873981899221e-07,9.927291964743437e-10,2.801663528753399e-07,3.116306143300603e-07,5.758254180968951e-08,6.122892941258699e-09,1.3617145361396576e-08,2.0430941281434777e-15,9.175082391538832e-09,1.9945275168797882e-15,2.2445938694286575e-11,4.522873275549371e-09
1.703013519104059e-05,0.20262374882269849,3.76,0.0,0.65841575018817,0.9999996415955317,4.82585770924863e-09,5.895497975795003e-29,1.4416451909367828e-23,2.2181304011693998e-07,3.4671119183112054e-08,1.5682897043061403e-07,1.0072497014103487e-09,2.928258666113432e-07,3.2378047038094943e-07,6.019521785541055e-08,6.212865611106337e-09,1.38242627208641e-08,2.2125592097479786e-15,9.794778520859376e-09,2.225718121126807e-15,2.282966335170117e-11,4.735494789907581e-09
1.748812579089745e-05,0.20262374911143208,3.76,0.0,0.6584157314381881,0.9999996281736095,5.051805688733163e-09,6.257852814223277e-29,1.4619445082930118e-23,2.2493377316940904e-07,3.515336850740426e-08,1.6397191255306728e-07,1.021430135555728e-09,3.0566567535971646e-07,3.3604935149412114e-07,6.2845384247199e-08,6.300711031287772e-09,1.4025061683236632e-08,2.390268863236353e-15,1.043817190333162e-08,2.4757754031369375e-15,2.3206225592153444e-11,4.951176754830762e-09
1.7946116390754308e-05,0.20262374940183991,3.76,0.0,0.6584157125255243,0.9999996146172251,5.2814161376027635e-09,6.630264025305711e-29,1.4816253893444654e-23,2.2795930041996414e-07,3.562434248477881e-08,1.7121313327575183e-07,1.0352811036725817e-09,3.186815451456901e-07,3.4843365355427985e-07,6.553216644845466e-08,6.3864955662938815e-09,1.4219734856143725e-08,2.576329683375006e-15,1.1105481904222088e-08,2.745601453042492e-15,2.35759440602996e-11,5.169825804476036e-09
1.8404106990611166e-05,0.202623749693882,3.76,0.0,0.658415693453865,0.9999996009294856,5.514623402352825e-09,7.012593804010383e-29,1.500706693084425e-23,2.308925242037077e-07,3.60843917597887e-08,1.78549635552122e-07,1.0488128573157137e-09,3.31869373840434e-07,3.609298843974208e-07,6.825471716382152e-08,6.470283362400911e-09,1.4408468980277266e-08,2.7708437255727252e-15,1.179692080619297e-08,3.0361097107431358e-15,2.3939127648321666e-11,5.3913514192137476e-09
1.8862097590468025e-05,0.20262374998751934,3.76,0.0,0.6584156742267834,0.999999587113401,5.751364814893364e-09,7.40470212192025e-29,1.519206703837293e-23,2.3373625844238393e-07,3.6533855542967546e-08,1.8597851369972673e-07,1.0620353124080607e-09,3.452251868134393e-07,3.735346601299179e-07,7.101221543880588e-08,6.552136459659564e-09,1.459144510785523e-08,2.9739087401859456e-15,1.251269402890432e-08,3.3482244855732883e-15,2.429607579336146e-11,5.61566583892335e-09
1.9320088190324883e-05,0.20262375028271418,3.76,0.0,0.6584156548477409,0.9999995731718885,5.99158060116016e-09,7.806447166559831e-29,1.5371431487565866e-23,2.3649323133416108e-07,3.697306212776677e-08,1.9349695061670582e-07,1.0749580646946278e-09,3.5874513279473166e-07,3.86244701622646e-07,7.380386580331078e-08,6.6321148901371216e-09,1.4768838775669855e-08,3.1856183985508276e-15,1.3253000341458982e-08,3.6828805009743555e-15,2.4647078765862838e-11,5.842683978927733e-09
2.02360693900386e-05,0.2026237508776318,3.76,0.0,0.6584156156470912,0.9999995449237992,6.482210146880133e-09,8.638273572644004e-29,1.5713935637923577e-23,2.417573926152596e-07,3.782196490777593e-08,2.0879165935779128e-07,1.0999413208080718e-09,3.8626261238164236e-07,4.1196796958516074e-07,7.94865635593256e-08,6.786678332455406e-09,1.5107554290474708e-08,3.6353272147597086e-15,1.480797526994221e-08,4.423604714078847e-15,2.533236608804222e-11,6.304503978227525e-09
2.1060452469780947e-05,0.20262375141803016,3.76,0.0,0.6584155798793905,0.9999995190990107,6.935115623535262e-09,9.418429344895545e-29,1.6004585616474356e-23,2.462241185648862e-07,3.855398318229216e-08,2.2283664708815428e-07,1.121491437180943e-09,4.115534324494184e-07,4.3544805288263064e-07,8.471030512494549e-08,6.919938116987565e-09,1.5394960121181788e-08,4.0704935374517944e-15,1.6293220884509437e-08,5.176923183785959e-15,2.5931526192545565e-11,6.728587082848866e-09
2.1884835549523294e-05,0.20262375196294083,3.76,0.0,0.6584155436684821,0.9999994929092375,7.3984716549831065e-09,1.0227560554059828e-28,1.6279495724918464e-23,2.5044851605429326e-07,3.925741963014414e-08,2.3713176560845606e-07,1.1422064490275677e-09,4.3732138537828385e-07,4.5922264810498696e-07,9.003341006406449e-08,7.047974268435754e-09,1.566677384896846e-08,4.5349609620144e-15,1.7860762057629843e-08,6.018244910640573e-15,2.6515547910732408e-11,7.160220930726085e-09
2.270921862926564e-05,0.20262375251218362,3.76,0.0,0.6584155070309872,0.9999994663684822,7.872023214710421e-09,1.106482197029209e-28,1.653951954254992e-23,2.5444372217905805e-07,3.993384678941094e-08,2.516634513642357e-07,1.162132305265264e-09,4.6354798494751084e-07,4.832760070691527e-07,9.545206013751432e-08,7.1710741795453014e-09,1.5923840740809255e-08,5.029155009321407e-15,1.951154317969303e-08,6.953346101470566e-15,2.7085827562919295e-11,7.598995865224924e-09
2.3533601709007987e-05,0.20262375306558808,3.76,0.0,0.6584154699826119,0.999999439489977,8.355539272358533e-09,1.1929374244008435e-28,1.6785464387326745e-23,2.5822216215680073e-07,4.058475103921799e-08,2.6641887618742856e-07,1.1813124355023591e-09,4.902157624230204e-07,5.075932458363022e-07,1.0096264726155892e-07,7.289509477461663e-09,1.6166960261122158e-08,5.5534735082412205e-15,2.12464536021101e-08,7.98808364090536e-15,2.764368538229569e-11,8.044524441195033e-09
2.4357984788750334e-05,0.20262375362299387,3.76,0.0,0.6584154325381973,0.9999994122862255,8.84881148435516e-09,1.2820387682347903e-28,1.7018093824658233e-23,2.617955879110544e-07,4.121153766939708e-08,2.813859073958386e-07,1.1997878989867664e-09,5.173082107870083e-07,5.321602973325372e-07,1.0656176198532371e-07,7.403536959035184e-09,1.6396888554160902e-08,6.10828948893716e-15,2.3066330662181717e-08,9.128389947754126e-15,2.8190369646038668e-11,8.496440219852411e-09
2.518236786849268e-05,0.20262375418424894,3.76,0.0,0.6584153947117647,0.999999384769042,9.351652956481686e-09,1.3737045391871127e-28,1.723813003864384e-23,2.6517511454323654e-07,4.181553553126507e-08,2.965530700811741e-07,1.2175975210171455e-09,5.44809732239481e-07,5.569638667404587e-07,1.1224618264552563e-07,7.513399446360533e-09,1.6614340790548004e-08,6.693953828887685e-15,2.497196254101578e-08,1.038026838058477e-14,2.8727060579700164e-11,8.954396629753067e-09
