Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376)
2.7274191051200577e-06,0.05777806294597142,3.76,0.0,0.8472864206850202,0.9999231817446048,1.0867171089546784e-05,2.8927967666173717e-24,2.046512114751897e-18,1.4039076960154924e-05,1.0034788905121567e-05,5.350700998727238e-05,6.643547715828056e-07,0.00014364872308689805,6.268125979050392e-05,7.289662555960397e-05,5.635989427912771e-07,2.988168399010949e-07,2.5225712881792165e-11,7.271610174301336e-06,1.2273463734902742e-10,4.886665968044339e-08,1.0639811289234754e-06,3.660100580432659e-11,2.791114282958498e-09,2.0881203673416666e-08,9.37428346279517e-11,8.033358156258039e-13,2.3499981895788437e-19,1.015532576195281e-16,1.9966845677690107e-11,2.0355318951699273e-17,3.497393678317046e-10,1.1144711424820813e-09,2.49015338935797e-10,1.1269690615400126e-19,5.334434650625976e-13,1.0650224500917893e-11,2.6920836047078742e-18,3.667284307594179e-10,1.1493454726907813e-15,1.8188115891010622e-14,3.0601615264913006e-16,1.806248002237726e-15,1.1106044052593275e-22,2.684566590630915e-23,1.4102886460704716e-13,2.545111946701117e-13,1.1408316259943754e-16,1.99067577688686e-17,2.0335795013554326e-14,2.029526592929233e-18,5.370017295246847e-17,1.946695014797099e-18,4.050742492897157e-16,3.889688213354981e-18,1.5465042396202749e-12,3.6813322920171417e-25,2.922786592166761e-17,5.747710354913831e-18,1.1251024654858105e-16,1.4094285188238837e-19,1.9452033719424544e-17
2.7720931739351377e-06,0.05777809025643906,3.76,0.0,0.8472819838184961,0.9999212375825951,1.1195668641980285e-05,2.931913828008049e-24,2.0586698601150163e-18,1.4046459048812918e-05,1.0108976494904872e-05,5.460406923011937e-05,6.693535136672878e-07,0.00014744169598060269,6.413973824388195e-05,7.482958573888614e-05,5.677789903502597e-07,2.98979299900828e-07,2.6268394005399354e-11,7.575069650264729e-06,1.2920107179628462e-10,4.96009120401196e-08,1.090141195420469e-06,3.7911812691838006e-11,2.937031772957448e-09,2.1037435242986474e-08,9.776200544602226e-11,8.093831491408331e-13,2.4919622248841863e-19,1.0900524043331054e-16,2.0130997135000102e-11,2.1257286271379266e-17,3.663179959779216e-10,1.137696171968879e-09,2.645764670037671e-10,1.1778353695974688e-19,5.480021310340252e-13,1.0938367145296064e-11,2.8559778829981616e-18,3.791473051752016e-10,1.2369977339352944e-15,1.9482407246535105e-14,3.140970846020406e-16,1.9617251264897296e-15,1.1953116862996862e-22,2.8510567040030497e-23,1.4253617391053763e-13,2.58795316074042e-13,1.1600580831792523e-16,2.0242181382482073e-17,2.0685343227058437e-14,2.1563360473714432e-18,5.610715456507196e-17,2.199752028139254e-18,4.3308195797653556e-16,4.15862621868933e-18,1.587415682169122e-12,4.160279852696857e-25,3.093081713715459e-17,6.1448839143807795e-18,1.1919838407945626e-16,1.5078616183003726e-19,2.0836315757137142e-17
2.8167672427502178e-06,0.05777811774091024,3.76,0.0,0.8472775189091148,0.9999192803712186,1.1529095275043244e-05,2.9713929313019576e-24,2.0709255709186233e-18,1.4053138805944522e-05,1.0182914725620238e-05,5.5701728986746924e-05,6.743350484773211e-07,0.00015126293125772338,6.560213543820561e-05,7.677701119843613e-05,5.719440204368165e-07,2.991263505294575e-07,2.733658955655046e-11,7.88511936290901e-06,1.358922837224137e-10,5.0343734291021157e-08,1.1164994791065942e-06,3.924856271585003e-11,3.0880364402623282e-09,2.119310612706385e-08,1.0187977833777574e-10,8.155535257640118e-13,2.6400428809367624e-19,1.1686503113316743e-16,2.0295091310323308e-11,2.218204090754632e-17,3.8334003067195745e-10,1.1609475459131796e-09,2.8079878444723756e-10,1.2300078643754293e-19,5.626578752395638e-13,1.122835265283241e-11,3.0266669036405015e-18,3.917793769892182e-10,1.329582343780845e-15,2.0842630206328346e-14,3.2223826370080846e-16,2.127422419312253e-15,1.2847867291780272e-22,3.0246349886910687e-23,1.440467271015546e-13,2.6312240810086243e-13,1.1794763475116653e-16,2.0580954715441768e-17,2.103853057516727e-14,2.2885330136578804e-18,5.857933367343525e-17,2.4802067351476546e-18,4.625027817065452e-16,4.441133208725259e-18,1.628632441128119e-12,4.691124385039697e-25,3.2701083325710295e-17,6.562084888742467e-18,1.261516376182664e-16,1.6112999572983908e-19,2.2291113582866312e-17
2.861441311565298e-06,0.05777814539922183,3.76,0.0,0.8472730259805219,0.9999173101579554,1.1867508851869598e-05,3.011183058505892e-24,2.083293434762889e-18,1.4059168962229506e-05,1.0256655302196266e-05,5.6799936615733955e-05,6.793028218076142e-07,0.00015511235015608693,6.70683704150859e-05,7.873885710582233e-05,5.760970102035397e-07,2.992591479618441e-07,2.8430645045347188e-11,8.201759777788966e-06,1.4281255366836516e-10,5.109531957243742e-08,1.143055448979693e-06,4.061157079294722e-11,3.244229083825122e-09,2.134832591414315e-08,1.0609742748336047e-10,8.216379858803282e-13,2.7944226561044486e-19,1.2514855965419457e-16,2.045944270014009e-11,2.312978790279329e-17,4.008083036109987e-10,1.1842251213631566e-09,2.9769841686510734e-10,1.2834972769529803e-19,5.774106396622987e-13,1.1520178442553682e-11,3.204314051744224e-18,4.046269089304658e-10,1.4272838563542636e-15,2.2270883973968894e-14,3.3043952396074083e-16,2.303813597008391e-15,1.3792080506949467e-22,3.205481676947176e-23,1.4556146946654263e-13,2.674943249325084e-13,1.1990945646617474e-16,2.092321891806635e-17,2.1395504525641186e-14,2.4262488864721816e-18,6.111780916164783e-17,2.7904487498509552e-18,4.933857424895566e-16,4.737679898239429e-18,1.6701536503702041e-12,5.278395979709882e-25,3.454023927152006e-17,7.000007714189538e-18,1.3337603275651758e-16,1.719919668953279e-19,2.3818672123908234e-17
2.906115380380378e-06,0.05777817323131677,3.76,0.0,0.8472685050413545,0.999915326981219,1.2210968478780896e-05,3.0513955755277554e-24,2.095792215734241e-18,1.406459834205079e-05,1.0330246308248065e-05,5.789864343291575e-05,6.842600382669344e-07,0.0001589898927347367,6.853837122302534e-05,8.071508826161311e-05,5.802407284026026e-07,2.9937876271827497e-07,2.9550912267764956e-11,8.524991070733818e-06,1.499662129138073e-10,5.1855847473419584e-08,1.1698086383652137e-06,4.200115918656626e-11,3.4057117899642854e-09,2.150319652852037e-08,1.1041625789058493e-10,8.276235280825081e-13,2.95528857078347e-19,1.3387221879561304e-16,2.0624173706300862e-11,2.4100747971735445e-17,4.1872564433956524e-10,1.207528883550497e-09,3.1529169932240304e-10,1.338315002134211e-19,5.922604622652958e-13,1.1813843778446497e-11,3.389085034437341e-18,4.17692249702509e-10,1.5302907677381566e-15,2.3769301344793954e-14,3.387007388344485e-16,2.4913859642413343e-15,1.4787579910771854e-22,3.393780028549747e-23,1.4708127407992156e-13,2.7191285363520194e-13,1.2189205681451145e-16,2.1269110857516482e-17,2.1756408835945002e-14,2.5696167681883704e-18,6.372370810224735e-17,3.1330278310671817e-18,5.257810918172068e-16,5.048748807828676e-18,1.7119786483850617e-12,5.926928555157065e-25,3.644988297716647e-17,7.459364245977493e-18,1.4087768396470019e-16,1.8339015908458878e-19,2.542127221116478e-17
2.950789449195458e-06,0.057778201237236315,3.76,0.0,0.8472639560862947,0.9999133308709958,1.2559534418130652e-05,3.0920898829213787e-24,2.108424448931848e-18,1.40694721530046e-05,1.040373245299862e-05,5.899780441849468e-05,6.892096776889815e-07,0.0001628955165613042,7.001207425340637e-05,8.27056784243508e-05,5.843777495641408e-07,2.9948618601285243e-07,3.069774919337401e-11,8.854813175898119e-06,1.5735764476276674e-10,5.2625484990302514e-08,1.1967586411764195e-06,4.341765725221128e-11,3.572587957781812e-09,2.1657812751533613e-08,1.148376044845382e-10,8.337911019443742e-13,3.122832267808538e-19,1.4305287552113456e-16,2.078912261336889e-11,2.5095172773910552e-17,4.370948829228294e-10,1.2308589324071541e-09,3.3359518128173373e-10,1.3944736957437995e-19,6.072074682384908e-13,1.2109349597468829e-11,3.581148028637755e-18,4.309778310444458e-10,1.6387955729137577e-15,2.5340049192173805e-14,3.4702181805159515e-16,2.6906406221188798e-15,1.5836227714897906e-22,3.5897165056384074e-23,1.4860706198712917e-13,2.763795530441302e-13,1.2389619517616748e-16,2.161876345430067e-17,2.2121370283466795e-14,2.7187715095426418e-18,6.63981837525149e-17,3.510661586877802e-18,5.597403388528708e-16,5.374834534556387e-18,1.7541069640180327e-12,6.641874484307414e-25,3.843163603357352e-17,7.940884160392594e-18,1.4866279594766385e-16,1.953431399949668e-19,2.710123109637498e-17
2.995463518010538e-06,0.05777822941711345,3.76,0.0,0.8472593790970471,0.9999113218494414,1.2913268007331837e-05,3.133151872084766e-24,2.1212010137166208e-18,1.4073832254010381e-05,1.0477155302883297e-05,6.009737794584655e-05,6.941545105309941e-07,0.00016682919548908806,7.148942362207968e-05,8.471060968161191e-05,5.885104672996547e-07,2.9958233563148105e-07,3.187151986471356e-11,9.191225830161868e-06,1.6499128579073054e-10,5.340438742445066e-08,1.22390510846906e-06,4.4861401203870884e-11,3.744962323812024e-09,2.181226271053471e-08,1.1936283126070585e-10,8.398926480442538e-13,3.297250109616376e-19,1.5270788237917637e-16,2.095462094478361e-11,2.611327547266079e-17,4.559188523694146e-10,1.254215469366427e-09,3.5262563139181283e-10,1.4519844115904026e-19,6.222518619505342e-13,1.240669835278655e-11,3.7806731135933915e-18,4.4448616469064625e-10,1.7529948236300914e-15,2.6985328953598374e-14,3.554027079274904e-16,2.9020926791209483e-15,1.6939925492878708e-22,3.793480004286579e-23,1.501396042350252e-13,2.808960781046803e-13,1.2592260040102891e-16,2.1972302606379555e-17,2.2490520547171653e-14,2.8738497472511156e-18,6.914241812123791e-17,3.926243423250818e-18,5.953162788954499e-16,5.71644402465113e-18,1.796538303183034e-12,7.428719685338253e-25,4.048714397708304e-17,8.445315342544536e-18,1.5673766491018874e-16,2.0786996882174043e-19,2.8860902977285e-17
3.040137586825618e-06,0.05777825777116618,3.76,0.0,0.8472547740432496,0.999909299931436,1.3272231583677202e-05,3.1747531728984887e-24,2.134143728720431e-18,1.4077717403478702e-05,1.0550553498571279e-05,6.119732553041541e-05,6.990971123056947e-07,0.0001707909185182397,7.297037059367962e-05,8.672987186428498e-05,5.926411067715627e-07,2.9966806137437664e-07,3.307259430639328e-11,9.534228614136858e-06,1.7287162705637296e-10,5.41926992214302e-08,1.2512477451389344e-06,4.6332733900653564e-11,3.922940985991168e-09,2.1966628337408297e-08,1.239933305009071e-10,8.458394523496838e-13,3.4787432648419395e-19,1.6285508905013191e-16,2.1120844089354305e-11,2.715527954483341e-17,4.75200390824203e-10,1.277598785734756e-09,3.72400042143326e-10,1.5108586634481134e-19,6.373939196008229e-13,1.2705893869080968e-11,3.987832793025451e-18,4.582198397883972e-10,1.8730891871587285e-15,2.870737711478919e-14,3.63843386522088e-16,3.1262714648525855e-15,1.8100614752560171e-22,4.0052625957038444e-23,1.5167957740835584e-13,2.8546407956442125e-13,1.279719740194348e-16,2.2329850852382114e-17,2.2863992658906204e-14,3.0349899427002734e-18,7.195762088577927e-17,4.382850741887372e-18,6.32563022205266e-16,6.074096850935769e-18,1.839272536488643e-12,8.293299185987957e-25,4.261807663309694e-17,8.973424306041856e-18,1.6510867973821513e-16,2.2099020870635924e-19,3.0702679511378215e-17
3.084811655640698e-06,0.05777828629969176,3.76,0.0,0.8472501408833176,0.9999072651251018,1.3636488414581622e-05,3.2169758932469543e-24,2.1472523039872213e-18,1.4081163489113177e-05,1.0623962958137517e-05,6.229761159721037e-05,7.040398770938885e-07,0.00017478068873573384,7.445487304593756e-05,8.876346200133335e-05,5.967717363702703e-07,2.99744150095401e-07,3.430134844315216e-11,9.883820990019608e-06,1.8100321528088083e-10,5.499055475739574e-08,1.2787863068499635e-06,4.783200465305254e-11,4.106631427007796e-09,2.2120985797959655e-08,1.287305220506886e-10,8.520321926798e-13,3.6675178072864926e-19,1.7351285402874263e-16,2.1287500127643364e-11,2.822145641641618e-17,4.949423435511287e-10,1.3010092526711935e-09,3.9293563440226014e-10,1.571109931428697e-19,6.526339824796154e-13,1.3006941209296409e-11,4.202802319109361e-18,4.721815205977352e-10,1.999283505899486e-15,3.050846571037325e-14,3.7234386019217983e-16,3.3637207466091804e-15,1.9320277550244408e-22,4.2252599347532714e-23,1.532277579002517e-13,2.9008492457766177e-13,1.3004500060963637e-16,2.269152859174532e-17,2.3241899299547133e-14,3.2023324198539544e-18,7.484502643365277e-17,4.883753392926675e-18,6.715360230692199e-16,6.4483254920267306e-18,1.882309687719993e-12,9.241813171339483e-25,4.482612845883868e-17,9.52599661193692e-18,1.7378232318972519e-16,2.347239417739638e-19,3.2628990346281104e-17
3.129485724455778e-06,0.05777831500306093,3.76,0.0,0.8472454795652303,0.999905217432283,1.4006102632897521e-05,3.2595862921518165e-24,2.1605327932285087e-18,1.4084203740772045e-05,1.069741706711076e-05,6.339820326552692e-05,7.089850301876809e-07,0.00017879852232907434,7.594289497140615e-05,9.081138381245007e-05,6.009042786397902e-07,2.998113303681135e-07,3.555816402878383e-11,1.0240002336515704e-05,1.893906539977187e-10,5.579807907566572e-08,1.306520597242764e-06,4.9359569049206746e-11,4.296142537083567e-09,2.2275405893492432e-08,1.335758526563674e-10,8.58195551333445e-13,3.863784818338651e-19,1.8470005645345986e-16,2.1454930360352717e-11,2.931202870249908e-17,5.151475647234288e-10,1.3244473114485836e-09,4.142498618305479e-10,1.6327496610582524e-19,6.679724507917567e-13,1.330984655431112e-11,4.425758877643258e-18,4.863739439457051e-10,2.131786857810269e-15,3.239090282385224e-14,3.809041656098872e-16,3.614998948746015e-15,2.0600937064541473e-22,4.4536701469412325e-23,1.5478478450703604e-13,2.9476009044927087e-13,1.3214233974823848e-16,2.3057449284401222e-17,2.3624358016076915e-14,3.376019399436372e-18,7.780589711996354e-17,5.432422387404809e-18,7.122921092126042e-16,6.839675613848122e-18,1.9256499231216012e-12,1.0280843525338746e-24,4.711301887944412e-17,1.0103837264105392e-17,1.8276517302533471e-16,2.490917764658469e-19,3.464230366177095e-17
3.174159793270858e-06,0.057778343881712844,3.76,0.0,0.8472407900272604,0.9999031568489938,1.4381139176972534e-05,3.3028395165826597e-24,2.174011744324993e-18,1.4086868927464407e-05,1.0770946856109012e-05,6.449907014961833e-05,7.139346399109755e-07,0.00018284444766895238,7.743440601414956e-05,9.287364723615152e-05,6.050405204921838e-07,2.9987027680622967e-07,3.684342858343679e-11,1.0602771981045325e-05,1.980386046755076e-10,5.661538857255874e-08,1.3344504652229072e-06,5.0915788797744985e-11,4.491584636266817e-09,2.242995443633936e-08,1.3853079535976012e-10,8.641191551950875e-13,4.067760476716611e-19,1.9643610808904404e-16,2.162341021874065e-11,3.042721812911323e-17,5.358189190373934e-10,1.3479134644910209e-09,4.363604152035627e-10,1.6957893156454971e-19,6.834097780275174e-13,1.3614617092974774e-11,4.6568821274934344e-18,5.007999171134643e-10,2.270812617635812e-15,3.435703307892518e-14,3.895243652189872e-16,3.8806793748416566e-15,2.194465818265422e-22,4.6906946137152664e-23,1.5635116120683334e-13,2.994911381806022e-13,1.3426462612653392e-16,2.3427723571564978e-17,2.4011494476337924e-14,3.556195034719245e-18,8.084152302241836e-17,6.032538874661585e-18,7.548895116593956e-16,7.24870635709516e-18,1.96929354142898e-12,1.1417370875952542e-24,4.948049261106449e-17,1.0707771143653338e-17,1.9206390305371374e-16,2.6411485899143213e-19,3.674512669185615e-17
3.21436645520443e-06,0.05777837002278093,3.76,0.0,0.8472365452567895,0.9999012912950207,1.4723362431508272e-05,3.3423977878581594e-24,2.1863078986902686e-18,1.4088970508022999e-05,1.0837212254003354e-05,6.54900624042376e-05,7.183946908591576e-07,0.00018650983150398745,7.877972826945879e-05,9.474195927186056e-05,6.087676764939395e-07,2.9991680594933304e-07,3.802481543589452e-11,1.0934897082422383e-05,2.0604839827207924e-10,5.73594231909328e-08,1.3597544748117728e-06,5.234119066306349e-11,4.672645870246286e-09,2.2569208600674184e-08,1.430852003533943e-10,8.697382476679475e-13,4.2581123163465626e-19,2.0748430320526774e-16,2.1775534356525166e-11,3.145218242667314e-17,5.548240590672297e-10,1.3690574808834142e-09,4.5695558776748744e-10,1.7537339994874768e-19,6.97388310357253e-13,1.3890511985274917e-11,4.8720265791573286e-18,5.139853537040155e-10,2.4016923258344284e-15,3.620007562437862e-14,3.973338231328976e-16,4.13259166278606e-15,2.3209665621913664e-22,4.911551567486982e-23,1.5776945511145027e-13,3.0379783780866013e-13,1.3619653057949075e-16,2.3764784358274082e-17,2.436399904324301e-14,3.724021635799228e-18,8.36385869311075e-17,6.61985040138683e-18,7.948507819544991e-16,7.632424175234081e-18,2.0088325365696697e-12,1.2529710046954383e-24,5.168158032476141e-17,1.12743194774902e-17,2.0070843177449969e-16,2.7821379435907617e-19,3.871630234882406e-17
3.2543353233606275e-06,0.057778396150770274,3.76,0.0,0.847232302821937,0.9998994264079432,1.5068015449515828e-05,3.382149719991844e-24,2.1986953870033498e-18,1.409080055159916e-05,1.0903189087657926e-05,6.647537324409567e-05,7.228347804622846e-07,0.00019017615761499727,8.011985998809405e-05,9.661076297815858e-05,6.124782116521442e-07,2.999573705066466e-07,3.922265793265086e-11,1.1270346118950589e-05,2.142272001992062e-10,5.810707341515443e-08,1.3850657064239156e-06,5.378173188926062e-11,4.857569145733212e-09,2.2707832635517842e-08,1.4770297000090792e-10,8.752402880408929e-13,4.453868009325468e-19,2.1893857467495775e-16,2.192760687877683e-11,3.249123939851558e-17,5.740954149652136e-10,1.3900998802304772e-09,4.780957600631953e-10,1.812479522267586e-19,7.113643303606504e-13,1.4166285479824092e-11,5.0927347119304604e-18,5.272847357981195e-10,2.5373691317809898e-15,3.8103063887698803e-14,4.0514532392162156e-16,4.395483582252608e-15,2.452105927366629e-22,5.138332621061428e-23,1.5918775081710908e-13,3.081259139547714e-13,1.3813797384545679e-16,2.4103509913307258e-17,2.4718335724437558e-14,3.8962889638436426e-18,8.64811446310761e-17,7.251089917207487e-18,8.361458783468993e-16,8.028949587088522e-18,2.0483819709193994e-12,1.3725308267947955e-24,5.393706008656301e-17,1.1859767402322537e-17,2.0956581642243753e-16,2.9278884407596706e-19,4.075158903801652e-17
3.294304191516825e-06,0.05777842242030694,3.76,0.0,0.8472280376238726,0.9998975511718831,1.541715706230096e-05,3.422423910495399e-24,2.211256223392546e-18,1.4092389994108039e-05,1.0969287046387042e-05,6.746084574878273e-05,7.272824729675891e-07,0.000193865079076122,8.146273772833868e-05,9.849109204002403e-05,6.161951945983082e-07,2.999926514384029e-07,4.044416323605135e-11,1.1611067213411424e-05,2.2262520839918277e-10,5.8862784182769196e-08,1.410533324541206e-06,5.524604430112276e-11,5.047492847080721e-09,2.2846687916292723e-08,1.5241188119252496e-10,8.806725268463737e-13,4.656299880698175e-19,2.308779308492108e-16,2.2080559036498403e-11,3.3550572744883816e-17,5.937463480768118e-10,1.411166098558423e-09,4.999139550834871e-10,1.8723743548944611e-19,7.254206872459049e-13,1.4443571624474338e-11,5.320392900446846e-18,5.407776276526946e-10,2.6787627029871568e-15,4.0078447070563595e-14,4.13005002364377e-16,4.671250693116476e-15,2.5887730327092586e-22,5.372473978272093e-23,1.6061474899451496e-13,3.1250165773336655e-13,1.4010074124740794e-16,2.4445956640420435e-17,2.5076656000136743e-14,4.074080999434715e-18,8.93865330754322e-17,7.932698133989384e-18,8.790512556467717e-16,8.4409371733515e-18,2.088175415013237e-12,1.5016371713077547e-24,5.626105454008947e-17,1.2468033842587898e-17,2.1869138919941702e-16,3.079380541492702e-19,4.286430112457276e-17
