Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32)
0.0014285475858760242,0.36454686005229636,3.76,0.0,0.0007331611998934895,0.03794727441681762,0.8955843684372935,1.8989969511426617e-12,2.1827347218299893e-10,0.0007087360040905201,1.4241452465799472e-06,0.12449250379309738,0.00019697068104849574,0.01961999247168001,4.0046423250998223e-05,0.7864765472191327,5.98896576302665e-11,1.2190116828591431e-08,1.30836333740247e-05,3.2118741815025395e-06,0.15283186229771295,1.0091574003016361e-05,0.00033007638664110683,9.990189496521132e-07,0.850920985721334,8.921835263411018e-07,1.5704028502515604e-07,5.744183472802909e-12,1.1241685462718136e-07,3.678629945471558e-06,4.8629177237257e-10,1.8354699473152456e-09,0.0003005716440376955,6.100216906710438e-09,0.001002833390503197,7.546533040262382e-12,9.42629970428578e-09,4.7355235359789376e-09,3.4109661631440334e-10,0.08808239862145616,0.0015433432266548576,1.2795211270474399e-05,8.348592360872e-12,0.0013116605332502951,3.739911630683739e-09,9.93247335550383e-14,4.771568155448502e-09,1.9386425878036458e-07,6.866605010128996e-14,2.867712534419023e-14,3.051384495800904e-10,3.3163644619265614e-10,1.6496261007947301e-09,0.00024307062180680252,7.609923932175966e-10,1.0130736876821865e-11,6.959492546985478e-07,5.754335768673799e-10,2.6526728735749444e-08,2.0901245370848402e-11,1.0088695963861659e-07,1.8829933118780404e-11,2.6970199515154667e-11,3.630412989486433e-08,3.264985940485909e-05,1.317533702341736e-07,2.084813734024929e-08
0.0014423270374462707,0.36455429719389176,3.76,0.0,0.0007258383344643177,0.03759275285817944,0.8958664507390315,1.8624891636459473e-12,2.1420789609291531e-10,0.0007029576831357938,1.4030744983616795e-06,0.12447861842632098,0.00019531458611531783,0.019506978497426764,3.947995177175003e-05,0.7865268918452959,5.847564281062739e-11,1.1977527463106236e-08,1.2964371707920967e-05,3.1644486845966027e-06,0.1528039757664281,9.989299931336729e-06,0.00032654785179814076,9.82143444281434e-07,0.8511686063879081,8.767057778062587e-07,1.5413544809024737e-07,5.652400330209075e-12,1.1109025358385048e-07,3.619881040226034e-06,4.785455304090051e-10,1.8165520547585152e-09,0.0002982596310815002,5.9670165848548765e-09,0.0009961855157317506,7.473365865418763e-12,9.275302345698778e-09,4.663691430593447e-09,3.3877974967938967e-10,0.0881778694001958,0.001543232057174257,1.268936726491323e-05,8.286032819005864e-12,0.0013121682492488527,3.73806734689921e-09,9.761735871816969e-14,4.697570993095261e-09,1.9171974147164942e-07,6.72706613653916e-14,2.809436889455952e-14,2.990415543524238e-10,3.2928627530154596e-10,1.6365453012197924e-09,0.00024211618365630727,7.498717927763907e-10,9.982691658198223e-12,6.947125305232904e-07,5.731740841761042e-10,2.6299133425570322e-08,2.0595612020293945e-11,1.0000992164703366e-07,1.856528904802169e-11,2.649667339952103e-11,3.577912789900938e-08,3.245206787633213e-05,1.3095520553976534e-07,2.052446096469597e-08
0.0014561064890165171,0.36456159020372003,3.76,0.0,0.0007186505537669721,0.03724460897540968,0.8961427081187094,1.8270249759339455e-12,2.102563530714226e-10,0.0006972843662910073,1.3825389357558185e-06,0.1244653717575928,0.00019368897293323394,0.019396011966798393,3.89261949021355e-05,0.7865765765944851,5.710876925797124e-11,1.1770596257281543e-08,1.2847429258751204e-05,3.1181469694483255e-06,0.15277627411562464,9.889182862716378e-06,0.0003230901188882503,9.65727761858002e-07,0.8514114693417512,8.616367434818645e-07,1.5131181446655267e-07,5.56312092538819e-12,1.0979378182800644e-07,3.562571836636783e-06,4.710102499594347e-10,1.7980605286828021e-09,0.0002959907365615863,5.837910737698178e-09,0.000989642752329417,7.401794552980914e-12,9.128286761979013e-09,4.593711736424785e-09,3.3650068199453104e-10,0.08827214973995366,0.0015431234552466591,1.2585490969339242e-05,8.224809568403152e-12,0.001312671924666612,3.736263294113792e-09,9.59577716862607e-14,4.625522241080616e-09,1.8961895899159392e-07,6.591603680052953e-14,2.752863672750535e-14,2.931221556029971e-10,3.269767561168752e-10,1.6236964048647739e-09,0.00024117304787541123,7.390342770021009e-10,9.83841510033068e-12,6.934988474896301e-07,5.709413482208402e-10,2.6075809770093573e-08,2.0297759795929547e-11,9.914969854389475e-08,1.8307005335129594e-11,2.6035873621133832e-11,3.526736403399691e-08,3.2257847583922305e-05,1.3017145221097185e-07,2.0208856548245896e-08
0.0014698859405867636,0.3645687432296847,3.76,0.0,0.0007115942583844622,0.036902668191007945,0.8964133048302658,1.792566160608689e-12,2.0641463410917803e-10,0.0006917132214897172,1.3625200120689557e-06,0.12445274228887622,0.00019209301587351103,0.01928703667192885,3.8384757810089674e-05,0.7866256207149392,5.578702856989981e-11,1.1569121489638425e-08,1.2732739874135189e-05,3.072931945309141e-06,0.15274875451110853,9.791156697694986e-06,0.0003197010903135567,9.497549950681685e-07,0.8516497088501389,8.469620057126019e-07,1.4856636531228533e-07,5.476252205830971e-12,1.0852647097412035e-07,3.5066550596819114e-06,4.6367809974549566e-10,1.779981474835568e-09,0.0002937637504981201,5.712737799671949e-09,0.0009832025189751477,7.331768255497884e-12,8.985110873547042e-09,4.525519261841851e-09,3.342584493249199e-10,0.08836526780329983,0.0015430172932241171,1.2483527655481393e-05,8.164880468417069e-12,0.0013131715678842784,3.734498135323891e-09,9.434418403440379e-14,4.555351814902229e-09,1.8756063812937145e-07,6.460062608371396e-14,2.697928138637067e-14,2.8737351104710755e-10,3.2470677798434343e-10,1.6110733071722237e-09,0.00024024098054694428,7.284699074938928e-10,9.69777489392763e-12,6.923075357317944e-07,5.687348152355225e-10,2.5856638893608386e-08,2.000741557133915e-11,9.830581110512507e-08,1.8054871995143047e-11,2.5587340816589216e-11,3.476837649062339e-08,3.206709735539293e-05,1.2940170197655263e-07,1.990105231249907e-08
0.00148366539215701,0.3645757602622303,3.76,0.0,0.0007046659751165267,0.03656676229819582,0.8966783990668399,1.7590737889388787e-12,2.0267872167548212e-10,0.0006862415175504373,1.342999989832805e-06,0.12444070936016319,0.00019052591864619236,0.01917999849732227,3.785526136412762e-05,0.7866740426915273,5.450851594323649e-11,1.1372910409848991e-08,1.2620239877337623e-05,3.0287680943171967e-06,0.1527214141703194,9.695157970634338e-06,0.0003163787503242445,9.342090125257456e-07,0.851883454168278,8.326677798316778e-07,1.45896221128829e-07,5.391705462322941e-12,1.0728739245783541e-07,3.452085370313337e-06,4.565416136974252e-10,1.7623015843635126e-09,0.00029157750818251327,5.591343969601093e-09,0.000976862320308452,7.263238233910465e-12,8.845638948499126e-09,4.459051702745172e-09,3.3205212121877623e-10,0.0884572508142613,0.001542913449893639,1.2383424617122565e-05,8.106205125369692e-12,0.0013136671893832226,3.732770589188428e-09,9.277489016073087e-14,4.486992784680606e-09,1.8554355307998368e-07,6.332295132270083e-14,2.644568566330805e-14,2.817891932891469e-10,3.224752717370342e-10,1.5986701159282855e-09,0.0002393197552034319,7.181691882203783e-10,9.56064461896229e-12,6.911379516199622e-07,5.665539490902214e-10,2.5641506286293944e-08,1.9724318372693287e-11,9.747779815153559e-08,1.780868779585205e-11,2.5150636349211027e-11,3.428172393145738e-08,3.187971994360279e-05,1.286455624046391e-07,1.96007879363148e-08
0.0014974448437272566,0.36458264514174116,3.76,0.0,0.0006978623514909774,0.03623672917207346,0.8969381432366578,1.7265121303911203e-12,1.9904477882490134e-10,0.0006808666197390806,1.3239618984212975e-06,0.12442925311115458,0.00018898691301043986,0.01907484532181739,3.7337341372651947e-05,0.7867218602834556,5.3271423921697915e-11,1.1181778762546166e-08,1.2509867952640326e-05,2.9856213900631803e-06,0.15269425036233297,9.60112572124385e-06,0.00031312116107160893,9.190744163226645e-07,0.8521128297708718,8.18740881068785e-07,1.4329863411049117e-07,5.309396086203981e-12,1.0607565555373745e-07,3.39881927098731e-06,4.495936705570297e-10,1.7450081038232815e-09,0.00028943088806901207,5.473582771466123e-09,0.0009706197433192762,7.196157750795072e-12,8.709741263662143e-09,4.394249489162327e-09,3.298807992369828e-10,0.08854812509821262,0.001542811810123799,1.2285131076853903e-05,8.048744803756248e-12,0.0013141588015773069,3.731079427258841e-09,9.124826274775306e-14,4.420381227127129e-09,1.8356652543885499e-07,6.208160270496422e-14,2.5927260782272674e-14,2.763630709200247e-10,3.202812077389087e-10,1.586481142140003e-09,0.00023840915250306364,7.081230417695377e-10,9.426903428486783e-12,6.899894764835477e-07,5.643982305240397e-10,2.5430301606244506e-08,1.9448218726626492e-11,9.666521570483922e-08,1.756825981925391e-11,2.472534119146566e-11,3.380698439455448e-08,3.169562183453554e-05,1.2790265612805441e-07,1.930781398855448e-08
0.001511224295297503,0.36458940156552244,3.76,0.0,0.0006911801505594753,0.03591241249638337,0.8971926842240194,1.6948516593847735e-12,1.9550914025306505e-10,0.0006755859855541307,1.3053894942396453e-06,0.12441835444498521,0.0001874752575656283,0.01897152692606405,3.68306478671879e-05,0.7867690905597178,5.207403657754429e-11,1.099555034038217e-08,1.2401565037779722e-05,2.9434592212837464e-06,0.15266726040771833,9.509001373787458e-06,0.0003099264588862778,9.043365022330825e-07,0.8523379555709756,8.051686934320095e-07,1.4077098097438164e-07,5.2292433423733176e-12,1.0489040551157438e-07,3.346815016390883e-06,4.428274748029088e-10,1.7280888069732287e-09,0.0002873228097835535,5.359314644297834e-09,0.0009644724539232684,7.130481969900518e-12,8.577293786413372e-09,4.331055641238745e-09,3.277436155613032e-10,0.08863791611970315,0.0015427122645383816,1.2188598098401733e-05,7.992462342670064e-12,0.001314646418656229,3.729423471385008e-09,8.976274850738474e-14,4.355456045846157e-09,1.816284200855806e-07,6.0875235139724e-14,2.542344499690828e-14,2.7108929390805795e-10,3.181235940396795e-10,1.5745008913568193e-09,0.0002375089599230386,6.983227870849771e-10,9.296435752234068e-12,6.88861515406482e-07,5.622671564191507e-10,2.522291849189436e-08,1.9178878048900866e-11,9.586763619698881e-08,1.7333403048520566e-11,2.4311054876673707e-11,3.3343754265617804e-08,3.1514713066585694e-05,1.271726201150582e-07,1.902189137707733e-08
0.0015250037468677495,0.36459603309442573,3.76,0.0,0.0006846162459617174,0.035593661504798854,0.8974421636363195,1.6640585408721412e-12,1.9206830399571305e-10,0.0006703971607287836,1.2872672233280507e-06,0.12440799499378155,0.00018599023661204013,0.01886999490515267,3.63348444242048e-05,0.7868157499326307,5.09147240891866e-11,1.0814056564345389e-08,1.2295274222711416e-05,2.902250320010628e-06,0.15264044167828686,9.418728623358151e-06,0.00030679285076986456,8.899812224117684e-07,0.8525589471269622,7.919391404493009e-07,1.3831075624090643e-07,5.1511701569596624e-12,1.0373082180205528e-07,3.2960325291110088e-06,4.3623653880753506e-10,1.7115319682364665e-09,0.0002852522322421508,5.2484065583290915e-09,0.0009584181937001031,7.066167861586609e-12,8.448177876032435e-09,4.2694156340436e-09,3.256397316725916e-10,0.088726648518447,0.0015426147091945385,1.2093778504665797e-05,7.937322077170307e-12,0.0013151300564375275,3.727801591236547e-09,8.831686419005787e-14,4.292158790718967e-09,1.7972814010954848e-07,5.970256524491243e-14,2.4933702331909234e-14,2.65962280473852e-10,3.160014746299273e-10,1.5627240554276666e-09,0.00023661897147046667,6.88760118590998e-10,9.169131018709134e-12,6.877534960913518e-07,5.601602391163936e-10,2.5019254384449946e-08,1.8916068071181735e-11,9.508464772691859e-08,1.7103939979071666e-11,2.3907394514692265e-11,3.2891647314163466e-08,3.1336907060336306e-05,1.2645510498242959e-07,1.8742790821407286e-08
0.001538783198437996,0.36460254315909946,3.76,0.0,0.0006781676172403231,0.03528033073594681,0.897686718037974,1.6340926715407988e-12,1.887189209542297e-10,0.0006652977754572738,1.2695801862024673e-06,0.12439815708600997,0.00018453115903546458,0.018770202586057643,3.584960752483679e-05,0.786861854189418,4.979193768407007e-11,1.063713608937061e-08,1.2190940651848135e-05,2.86196469388406e-06,0.15261379159673835,9.330253327784943e-06,0.00030371861108340515,8.759951504688915e-07,0.8527759158383358,7.790406576991232e-07,1.3591556594274028e-07,5.0751029183997035e-12,1.025961164537521e-07,3.246433320231201e-06,4.2981466612038733e-10,1.6953263377624622e-09,0.00028321815187162244,5.140731654966212e-09,0.0009524547767957092,7.00317411389383e-12,8.322280003586521e-09,4.209277270699936e-09,3.235683370986891e-10,0.088814346143472,0.001542519045279767,1.2000626798566055e-05,7.88328976442415e-12,0.0013156097322310782,3.7262127019551205e-09,8.690919284783226e-14,4.230433579078462e-09,1.7786463111581333e-07,5.856236697414027e-14,2.4457520756413515e-14,2.609766981125859e-10,3.139139277949802e-10,1.5511455047182506e-09,0.00023573898740862422,6.794270865941221e-10,9.044883394273684e-12,6.866648677905463e-07,5.580770057672223e-10,2.4819210360192032e-08,1.865957030284774e-11,9.431585334135246e-08,1.687970025177486e-11,2.3513993870002544e-11,3.245029378864253e-08,3.116212045810513e-05,1.2574977434797016e-07,1.8470292392093983e-08
0.0015525626500082425,0.36460893506583775,3.76,0.0,0.0006718313453894072,0.0349722798014653,0.8979264791720497,1.6049324018739362e-12,1.85457786490665e-10,0.0006602855408066067,1.2523141047710634e-06,0.12438882371565267,0.0001830973572522277,0.01867210494957986,3.5374625952368325e-05,0.7869074185216841,4.870420492332094e-11,1.046463443359968e-08,1.2088511431646433e-05,2.8225735626478437e-06,0.15258730763618586,9.243523405574618e-06,0.00030070207841546663,8.623654486908595e-07,0.8529889691310725,7.664621669497623e-07,1.3358312172146323e-07,5.000971291058902e-12,1.0148553248486175e-07,3.1979804142613495e-06,4.235559358044097e-10,1.6794611179457089e-09,0.00028121960092634724,5.036168909705791e-09,0.0009465800869955448,6.941461048761899e-12,8.19949148857661e-09,4.150590563101044e-09,3.21528648233059e-10,0.0889010320853922,0.001542425178860435,1.1909099087121482e-05,7.83033251410721e-12,0.0013160854647168252,3.7246557620180725e-09,8.553838032802544e-14,4.170226991945091e-09,1.760368822626223e-07,5.745346816475161e-14,2.3994410743225878e-14,2.561274486175739e-10,3.118600645656364e-10,1.539760280699437e-09,0.00023486881399535227,6.703160788753785e-10,8.923591538083567e-12,6.85595100296334e-07,5.560169977143988e-10,2.462269097134278e-08,1.840917552548179e-11,9.3560870355534e-08,1.666052030677076e-11,2.31305024968652e-11,3.201933956638098e-08,3.0990272972602794e-05,1.250563042197772e-07,1.8204185064355318e-08
0.001566342101578489,0.36461521200217495,3.76,0.0,0.0006656046086284776,0.034669373165982516,0.898161574170336,1.5765679553636193e-12,1.8228183736278548e-10,0.000655358245272891,1.2354552912030465e-06,0.1243799785128749,0.00018168818627554468,0.018575658556519686,3.49096002226436e-05,0.78695245755345,4.76501252978104e-11,1.0296403629893728e-08,1.1987935547090671e-05,2.784049298468219e-06,0.1525609873196177,9.158488741078403e-06,0.0002977416526263006,8.490798371428966e-07,0.8531982106331641,7.541930517197655e-07,1.3131123526411923e-07,4.928708040577495e-12,1.0039834244149523e-07,3.1506382778538014e-06,4.1745468775745116e-10,1.6639259412321273e-09,0.00027925564589545524,4.934602816971364e-09,0.0009407920749262117,6.880990542831117e-12,8.079708250617425e-09,4.093307619506035e-09,3.1951990720771216e-10,0.08898672870724458,0.0015423330206261764,1.18191530134496e-05,7.778418722493448e-12,0.0013165572738247989,3.7231297711940163e-09,8.420313196242966e-14,4.111487802049257e-09,1.7424390977677445e-07,5.6374750190701886e-14,2.3543905124058968e-14,2.5140966647929793e-10,3.098390272445566e-10,1.5285635888115321e-09,0.00023400826323623453,6.614198034075638e-10,8.805158372003222e-12,6.845436829823072e-07,5.53979769907673e-10,2.442960409428909e-08,1.8164683318233705e-11,9.28193297435236e-08,1.644624305726578e-11,2.275658492232749e-11,3.15984453552809e-08,3.08212872441422e-05,1.2437438242002514e-07,1.7944266239047432e-08
0.0015801215531487355,0.3646213770422739,3.76,0.0,0.0006594846783912892,0.03437147993819032,0.8983921257525361,1.5489453425495302e-12,1.791881429754919e-10,0.000650513751542887,1.2189906186196022e-06,0.12437160571592534,0.00018030302277928918,0.018480821477822828,3.445424204323914e-05,0.7869969853681564,4.6628366115458657e-11,1.0132301897627338e-08,1.1889163779885325e-05,2.7463653695317683e-06,0.15253482821935063,9.075101093944882e-06,0.000294835792061247,8.361265647272486e-07,0.8534037403409654,7.422231343203881e-07,1.2909781309341372e-07,4.858248870011894e-12,9.933384700434557e-08,3.1043727526077615e-06,4.1150550894054554e-10,1.6487108492381787e-09,0.00027732538599464107,4.835923094099615e-09,0.0009350887553615787,6.821725952871193e-12,7.96283057646002e-09,4.037382538972012e-09,3.1754138081335736e-10,0.08907145767408965,0.0015422424855875288,1.1730747692068911e-05,7.727518010572728e-12,0.0013170251806193351,3.7216337684546216e-09,8.290220946659148e-14,4.054166880264888e-09,1.7248475770044716e-07,5.532514461414592e-14,2.310555768927622e-14,2.468187043141049e-10,3.078499880045161e-10,1.517550791758852e-09,0.00023315715265472437,6.527312721031178e-10,8.689490864240554e-12,6.835101239022304e-07,5.519648903595887e-10,2.4239860786531196e-08,1.7925901611473902e-11,9.209087553876772e-08,1.623671758167448e-11,2.2391919878681242e-11,3.1187285943182206e-08,3.0655088705842934e-05,1.2370370804101e-07,1.7690341349470436e-08
0.001593901004718982,0.36462743315184987,3.76,0.0,0.0006534689155037761,0.03407847367313267,0.8986182524152733,1.5220038472307548e-12,1.7617388976770952e-10,0.0006457499934777198,1.2029074934675231e-06,0.12436369014480637,0.0001789412640849608,0.0183875532284122,3.400827380331546e-05,0.787041015533342,4.563765865711335e-11,9.97219333316771e-09,1.1792148623600497e-05,2.7094962868656884e-06,0.15250882795635903,8.993314010595588e-06,0.0002919830109032815,8.234943822018612e-07,0.8536056547768407,7.305426543888766e-07,1.269408517105674e-07,4.789532265891514e-12,9.829137363920805e-08,3.059150992013062e-06,4.0570322043900055e-10,1.6338062731912536e-09,0.00027542795173652495,4.740024402507049e-09,0.0009294682047094197,6.763632045829682e-12,7.848762901970282e-09,3.982771312372328e-09,3.155923594930331e-10,0.08915523998064487,0.0015421534928704388,1.1643843639168117e-05,7.677601166244521e-12,0.0013174892072075337,3.7201668301565643e-09,8.163442806056396e-14,3.998217399560708e-09,1.7075852776022862e-07,5.4303625363554194e-14,2.2678939921796378e-14,2.4235009906829356e-10,3.0589214758617326e-10,1.506717403280821e-09,0.0002323153050691463,6.44243785499853e-10,8.576499825467262e-12,6.82493948946521e-07,5.4997193961757e-10,2.4053375152415162e-08,1.7692646266200684e-11,9.137516420536157e-08,1.6031798831891942e-11,2.203619959048211e-11,3.078554949066821e-08,3.0491605456222864e-05,1.2304399093100379e-07,1.744222356686884e-08
0.0016076804562892284,0.36463338319273586,3.76,0.0,0.0006475547665410616,0.03379023218485762,0.8988400686115047,1.4957987683582842e-12,1.7323638351214097e-10,0.0006410649731421056,1.1871938294662827e-06,0.12435621717665592,0.00017760232737165036,0.01829581470447989,3.357142809336961e-05,0.7870845611231894,4.467679457954183e-11,9.815947619132704e-09,1.1696844212955743e-05,2.673417554409855e-06,0.15248298419946624,8.913082744012411e-06,0.00028918187665720105,8.111725164990297e-07,0.853804047138652,7.191422484122524e-07,1.248384329717549e-07,4.722499353736064e-12,9.727027536752455e-08,3.014941401158778e-06,4.000428653180408e-10,1.6192030153172883e-09,0.00027356250357545134,4.646806087009258e-09,0.0009239285586601223,6.70667493229809e-12,7.737413604761938e-09,3.929431728526938e-09,3.1367215639709844e-10,0.0892380959772399,0.001542065965619329,1.1558402711651922e-05,7.628640088875164e-12,0.0013179493766544955,3.718728068592058e-09,8.039865371526899e-14,3.943594514261265e-09,1.6906435613081024e-07,5.330921052096961e-14,2.2263641747332145e-14,2.3799957970875906e-10,3.039647340677569e-10,1.4960590819694278e-09,0.00023148254837413506,6.359509183671305e-10,8.466099717193742e-12,6.814947010299397e-07,5.480005102465063e-10,2.3870064212954458e-08,1.7464740678703156e-11,9.067186412291258e-08,1.5831347357828175e-11,2.168912909754434e-11,3.03929368659191e-08,3.0330768138738498e-05,1.2239495120815084e-07,1.719973336621352e-08
