Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028)
2.947640542968267e-05,0.3704681624514972,3.76,0.0,0.7275989919417323,0.9630690077291524,0.044528924157230615,3.5237783776762546e-13,2.7943181388822015e-10,0.0035258860296433136,0.001562783215677137,0.039113416111556505,0.0005841670935678841,0.246808173483249,0.002594017879572351,0.19771128384527595,4.5696136394176096e-06,4.321811676657671e-06,3.847013932307204e-05,0.004114954038074295,0.0010243192619040162,8.319867756503325e-05,0.00638076540575163,4.8685578804087814e-05,0.007852893649265192,2.036030635255392e-05,3.668546649838351e-05,1.3672297374948607e-09,3.739347335240825e-09,3.747419298477823e-07,1.0200403865045806e-07,4.384276052622774e-09,0.0005482150283048233,3.9870455430852e-06,0.0006181331553753162,1.6430166621693552e-11,1.9165683514691992e-07,3.2533169998482603e-07,4.17851905414363e-11,0.00042606036719296833,5.850314965336528e-06,1.2292096474397054e-05,1.9526579098469224e-11,7.506483317927084e-06,4.384702557138745e-12,1.500682757209753e-14,4.4067388861327903e-08,2.102083997087248e-07,5.426296067762402e-12,1.4199013634626916e-12,1.0147977534084302e-08,3.124821377675796e-11,2.830183805442351e-09,9.024044024476825e-07,6.076798964934395e-08,6.790135592270134e-10,1.489729459060555e-07,5.662143649087414e-13,8.910797259291813e-09,1.172293147396072e-09,5.143421257356553e-08,3.820800501438566e-11,1.1573559003906317e-09,4.131000964984513e-06
2.972637552669254e-05,0.370625971273356,3.76,0.0,0.7246827141907116,0.962536781242533,0.04516560838695975,3.577577854841045e-13,2.8333250576367536e-10,0.0035320668635901806,0.0015600112385152978,0.03959016312327835,0.0005845878035820632,0.24926527722189054,0.002605609681970365,0.19972912620635105,4.557189138002654e-06,4.3251918898704214e-06,3.895830586387521e-05,0.004145233428944018,0.00104931071270009,8.361377541957325e-05,0.006486939763502203,4.940591458441876e-05,0.008056044790758983,2.0425054405557054e-05,3.712711740398098e-05,1.383099087797499e-09,3.832688500583754e-09,3.846082046269186e-07,1.0347535944139629e-07,4.452424332360904e-09,0.0005611302270898469,4.010083035650711e-06,0.0006320690240957675,1.668941778311332e-11,1.9601159029384268e-07,3.294379495955812e-07,4.26525179225973e-11,0.00043561363912958634,6.065577444554243e-06,1.2590879202625922e-05,1.9761996892749782e-11,7.761471309513302e-06,4.559022942075066e-12,1.5408508498704644e-14,4.426634448430498e-08,2.1260837510107388e-07,5.482973393311341e-12,1.4347261611272185e-12,1.0255812063308545e-08,3.1962453028990825e-11,2.8681275078562597e-09,9.417714486789334e-07,6.217012381985367e-08,6.946796574117391e-10,1.5076961070526934e-07,5.909193053308701e-13,9.138444589283743e-09,1.1993258347170558e-09,5.271241910846954e-08,3.908657874927897e-11,1.1843286027795623e-09,4.2342862455645214e-06
2.997634562370241e-05,0.37078343634536237,3.76,0.0,0.7217749746842906,0.9620020481995606,0.045804275968216096,3.6314056039738456e-13,2.872350332458556e-10,0.0035380229799961646,0.0015571795403722956,0.04006601351822743,0.0005849868151833247,0.25171215701185595,0.002617213380357337,0.20174117330550598,4.544602444662416e-06,4.3282774414908085e-06,3.944574193753554e-05,0.004175243682878067,0.0010746166530165584,8.40257976577264e-05,0.006593475650705679,5.012675902235227e-05,0.008262039801055368,2.0489098107470295e-05,3.756730397083999e-05,1.3989700217456297e-09,3.927168865947265e-09,3.946085341906853e-07,1.0494752794436868e-07,4.520516162848557e-09,0.000574165435884604,4.032930148134239e-06,0.0006461403912842169,1.6948569529145782e-11,2.0039900268118003e-07,3.335274976882046e-07,4.352667903632622e-11,0.00044527143690461894,6.285926988279716e-06,1.2892477295133815e-05,1.9996504814657502e-11,8.021546202785241e-06,4.7379275722427384e-12,1.581571948008209e-14,4.446133121102513e-08,2.1500460403687204e-07,5.5394283973403314e-12,1.4494927951388406e-12,1.0363243623066442e-08,3.26838301433411e-11,2.905942499534729e-09,9.823177067331756e-07,6.358395310662657e-08,7.104764042676525e-10,1.5256171362873628e-07,6.163644085398172e-13,9.368561451707952e-09,1.2265836764180606e-09,5.400315801619766e-08,3.9972857253117293e-11,1.2115098208128961e-09,4.3385822519711186e-06
3.022631572071228e-05,0.370940552787242,3.76,0.0,0.7188758771133116,0.9614648284002474,0.04644489553418253,3.685251285169472e-13,2.911391507841693e-10,0.0035437612741927504,0.001554290609411876,0.0405409370861869,0.0005853647750787396,0.2541487289881989,0.002628827760994957,0.20374737101810425,4.5318614899770425e-06,4.331077726594262e-06,3.9932420611157635e-05,0.004204988816531148,0.001100236511031915,8.443479983154126e-05,0.006700362458671974,5.0848044925638586e-05,0.008470877243527063,2.0552451049557488e-05,3.800599900429736e-05,1.4148414354147526e-09,4.0227842657147075e-09,4.0474266753701465e-07,1.0642041100161035e-07,4.588544726982955e-09,0.0005873189183516704,4.0555899464516426e-06,0.0006603460132564676,1.720759557626339e-11,2.048183134921683e-07,3.376001119478645e-07,4.440759847839866e-11,0.00045503347946261667,6.511405197075053e-06,1.3196847068608438e-05,2.0230088847720596e-11,8.286717923179455e-06,4.921463292755459e-12,1.6228447313265582e-14,4.465244639001235e-08,2.1739705947717604e-07,5.595660613287186e-12,1.4642011461134081e-12,1.0470270620371383e-08,3.341228277009363e-11,2.9436258159729354e-09,1.0240596702276129e-06,6.500926391236254e-08,7.264014132212645e-10,1.543491628090138e-07,6.4256003056918e-13,9.601119338210044e-09,1.2540625548407862e-09,5.5306237489877215e-08,4.0866726677926444e-11,1.2388946426273145e-09,4.443872166545545e-06
3.0476285817722152e-05,0.37109731596647916,3.76,0.0,0.7159855199855351,0.9609251414381162,0.04708743636627857,3.739138664697662e-13,2.950454813365186e-10,0.00354928844068628,0.0015513468487575654,0.041014904948744144,0.000585722309082498,0.25657491405429067,0.0026404516200336614,0.20574766836395933,4.518973917969546e-06,4.333601858997756e-06,4.041831591968389e-05,0.004234472772546065,0.0011261696966771751,8.484083523156052e-05,0.006807589737541233,5.156970720127459e-05,0.008682555422398187,2.061512649351005e-05,3.844317661371855e-05,1.4307121913131974e-09,4.119530530343665e-09,4.150103456977937e-07,1.078938736875364e-07,4.6565033325043505e-09,0.0006005889430671276,4.078065398567764e-06,0.0006746846427755965,1.746647009702701e-11,2.092687683242711e-07,3.4165557546994727e-07,4.52952013471684e-11,0.0004648994843934862,6.742052784489981e-06,1.350394499323389e-05,2.0462735363780018e-11,8.55699514983049e-06,5.109675949290114e-12,1.6646678407697107e-14,4.4839784784569377e-08,2.197857127613633e-07,5.6516697033889805e-12,1.4788511262167572e-12,1.0576891668505412e-08,3.4147748325766594e-11,2.9811746401986457e-09,1.0670136272244238e-06,6.644583814989599e-08,7.424522475351734e-10,1.561318703637603e-07,6.69516398452798e-13,9.836089500101378e-09,1.2817582658263753e-09,5.6621466189876085e-08,4.176807301158474e-11,1.2664781885224153e-09,4.550139171596589e-06
3.072625591473202e-05,0.37125372148872243,3.76,0.0,0.7131039968128949,0.9603830067052125,0.04773186837538457,3.793054822900102e-13,2.9895342399419707e-10,0.003554610977372357,0.0015483505790740884,0.0414878895140422,0.0005860600232204619,0.25899063770754077,0.002652083765081021,0.20774201738852616,4.5059471036178595e-06,4.335858677573291e-06,4.090340248259589e-05,0.00426369941918208,0.001152415602436342,8.52439554908223e-05,0.006915147193889242,5.229168230763269e-05,0.008897072390845924,2.0677137214049004e-05,3.887881216800788e-05,1.4465812263042526e-09,4.217403412072424e-09,4.254113017530853e-07,1.0936778890031799e-07,4.724385703291025e-09,0.0006139737843648449,4.100359369109404e-06,0.0006891550296001506,1.7725168783977514e-11,2.1374961943570206e-07,3.4569368705109197e-07,4.6189413141177534e-11,0.0004748691680306505,6.977909581641955e-06,1.3813727714824825e-05,2.0694431823558903e-11,8.83238534285515e-06,5.302610426082348e-12,1.7070398647265814e-14,4.5023439330891664e-08,2.2217053634881785e-07,5.707455278201573e-12,1.4934426300410843e-12,1.0683105219477262e-08,3.4890164082672514e-11,3.018586341569594e-09,1.1111956553992836e-06,6.78934604557056e-08,7.586265014392049e-10,1.5790975023524647e-07,6.97243607178473e-13,1.0073443311051088e-08,1.3096666604906812e-09,5.7948653247906986e-08,4.2676783120004383e-11,1.2942556119700344e-09,4.65736646164008e-06
3.0951229002040904e-05,0.37139417721488205,3.76,0.0,0.7105182523933681,0.959893008472003,0.04831344976379846,3.841581482696031e-13,3.024713919907469e-10,0.003559231517597065,0.0015456108935057006,0.04191271310105677,0.0005863475058682863,0.26115578648207816,0.002662558804417717,0.209531808409812,4.4941098012292784e-06,4.337668349984509e-06,4.133926898775413e-05,0.0042897865386627545,0.0011763037775513133,8.560431317371862e-05,0.0070122228224228636,5.2941675829393764e-05,0.009092563021523193,2.0732388713376473e-05,3.926954612480557e-05,1.4608610359587083e-09,4.30644870069465e-09,4.3488588757137614e-07,1.1069459791501611e-07,4.78540969635345e-09,0.0006261168886617885,4.120271065331888e-06,0.0007022899948855239,1.795782800588548e-11,2.1780776303324676e-07,3.493129967402096e-07,4.6999793066365065e-11,0.0004839302931847091,7.194666786395072e-06,1.4094791987396044e-05,2.0902136630242963e-11,9.08461330760154e-06,5.480324921377837e-12,1.7456428072657344e-14,4.5185654085162745e-08,2.2431358305252883e-07,5.75747084999474e-12,1.5065249001323084e-12,1.0778347842095381e-08,3.556422872336946e-11,3.0521375643400505e-09,1.15202259660018e-06,6.920559248830242e-08,7.732869080027804e-10,1.595056491686457e-07,7.228653987454953e-13,1.0289076295733991e-08,1.3349627035287706e-09,5.915318893805599e-08,4.3500825291600284e-11,1.319417080883017e-09,4.7546781900068706e-06
3.1176202089349786e-05,0.37153433697954424,3.76,0.0,0.7079397968185099,0.9594010569603011,0.048896518043402525,3.8901309744988037e-13,3.0599069566883564e-10,0.003563695884890588,0.0015428320692731118,0.042336700483011136,0.0005866198256353199,0.26331235657364593,0.002673038747423076,0.2113167138791773,4.4821704781950445e-06,4.339274510400838e-06,4.177444417597935e-05,0.004315671025315419,0.0012004442838463606,8.596238616600136e-05,0.007109550391663224,5.3591828080612316e-05,0.009290349537486222,2.078712059080823e-05,3.96589952562953e-05,1.4751378305359042e-09,4.396399935265047e-09,4.444679997502391e-07,1.1202158176479249e-07,4.846362802031938e-09,0.0006383503534264632,4.1400399606094684e-06,0.0007155297541805392,1.8190309303008955e-11,2.2188939294141418e-07,3.529179726191447e-07,4.781541239142663e-11,0.0004930749589143627,7.415702806899729e-06,1.4377964658735014e-05,2.1109054128388068e-11,9.34099162899409e-06,5.6619309683578355e-12,1.7846881198550507e-14,4.534502334907216e-08,2.2645348991832654e-07,5.8073048646568445e-12,1.5195596747234093e-12,1.0873258420369108e-08,3.62438261525627e-11,3.0855739512896963e-09,1.193868539063329e-06,7.052634598222733e-08,7.880436255875361e-10,1.610975198676626e-07,7.491268063630715e-13,1.0506596170791928e-08,1.3604247083349812e-09,6.036711907412668e-08,4.4330658887543163e-11,1.344728210801441e-09,4.852741928156949e-06
3.140117517665867e-05,0.37167419804034924,3.76,0.0,0.7053686885780887,0.9589071659124321,0.04948105251721967,3.938698942172284e-13,3.095110624080722e-10,0.0035680084260343065,0.0015400156363077283,0.04275983404661834,0.0005868773857765376,0.2654603025658313,0.002683522751014009,0.21309670468145903,4.4701339776759176e-06,4.340683057913541e-06,4.220891169627862e-05,0.004341355544154418,0.0012248366445586976,8.63182088984135e-05,0.007207122711612466,5.424209604798943e-05,0.009490430024124545,2.0841341399356135e-05,4.0047143729770684e-05,1.4894108674108613e-09,4.487253959387465e-09,4.5415742767225646e-07,1.133486530090899e-07,4.907240963394535e-09,0.0006506729354368567,4.159667950342662e-06,0.0007288733916680928,1.8422596853078615e-11,2.259939782849804e-07,3.565084963998904e-07,4.863621761516909e-11,0.0005023029560598062,7.641044866318331e-06,1.4663214553544905e-05,2.131517664060957e-11,9.601523320642193e-06,5.847459229911321e-12,1.824174695344259e-14,4.550161050531684e-08,2.2859023976214966e-07,5.8569571319736795e-12,1.5325469014954753e-12,1.0967836039665387e-08,3.692891036991308e-11,3.118893867121836e-09,1.2367447484549042e-06,7.185556633221297e-08,8.028949270330529e-10,1.6268530975639988e-07,7.760349037297361e-13,1.0725982161805032e-08,1.3860496961761592e-09,6.159030622944799e-08,4.516620241634409e-11,1.3701855443528413e-09,4.951545474782442e-06
3.162614826396755e-05,0.37181375778996745,3.76,0.0,0.7028049833199477,0.9584113489526698,0.05006703285753697,3.9872769916654333e-13,3.1303230640074856e-10,0.0035721733705247533,0.0015371630765550358,0.04318209691521316,0.0005871205783853884,0.2675995816516386,0.0026940099814098204,0.21487175341096998,4.458004986661604e-06,4.341899728257857e-06,4.2642655740194e-05,0.004366842711408793,0.0012494803730519588,8.667181507592116e-05,0.007304932688186606,5.48924374750548e-05,0.009692802419198947,2.0895059400864248e-05,4.0433976356593e-05,1.5036794126846058e-09,4.579007568493256e-09,4.6395395612485385e-07,1.1467572567756063e-07,4.968040254172151e-09,0.0006630833969866257,4.179156872894246e-06,0.0007423199907055359,1.865467531332129e-11,2.3012099357408428e-07,3.60084458028824e-07,4.946215551063375e-11,0.0005116140747922741,7.870719622094796e-06,1.4950510653334457e-05,2.152049686066962e-11,9.866210665398574e-06,6.036939714332619e-12,1.8641014005896247e-14,4.565547763790056e-08,2.3072381559949052e-07,5.906427430345206e-12,1.5454865244322444e-12,1.1062079844091445e-08,3.761943531635346e-11,3.152095759544748e-09,1.2806623415379413e-06,7.319310006826427e-08,8.178390976424266e-10,1.6426896907971058e-07,8.035966710844583e-13,1.0947213617084189e-08,1.4118347091454934e-09,6.282261361726222e-08,4.600737474158864e-11,1.3957856500094154e-09,5.051076654921221e-06
3.185112135127643e-05,0.3719530137549394,3.76,0.0,0.7002487339205994,0.9579136195898562,0.05065443909890471,4.035867662869635e-13,3.1655441977213857e-10,0.003576194832708374,0.0015342758253283225,0.04360347293103789,0.0005873497843583196,0.26973015356765423,0.0027044996141353953,0.2166418343270102,4.445788037258188e-06,4.3429300970380646e-06,4.307566120365811e-05,0.004392135094660191,0.001274374973050371,8.702323740786306e-05,0.00740297332198701,5.554281102577457e-05,0.009897464515380714,2.094828267042462e-05,4.081947852464326e-05,1.5179427391637237e-09,4.671657558360951e-09,4.7385736530253815e-07,1.1600271506452691e-07,5.028756909303534e-09,0.0006755805061415914,4.19850851163526e-06,0.0007558686340075233,1.888652993223337e-11,2.3426991770884244e-07,3.636457552066694e-07,5.029317310203706e-11,0.0005210081046340998,8.104753168623959e-06,1.5239822102380907e-05,2.1725007939302514e-11,1.01350552275728e-05,6.230401773203674e-12,1.9044670839411073e-14,4.580668543659738e-08,2.328542011990129e-07,5.9557155896480405e-12,1.5583784989845399e-12,1.1155989033582857e-08,3.831535488591123e-11,3.185178153318625e-09,1.325632284522143e-06,7.4538793891487e-08,8.328744247729548e-10,1.6584845128059934e-07,8.318189941698791e-13,1.1170269881275162e-08,1.4377767933852935e-09,6.406390516801381e-08,4.6854095025999815e-11,1.4215251225133181e-09,5.1513233232161214e-06
3.207609443858531e-05,0.3720919635814216,3.76,0.0,0.6976999905857605,0.9574139912206128,0.051243251627903684,4.0844674956082665e-13,3.200772857240962e-10,0.003580076814777715,0.001531355273036629,0.04402394663002789,0.0005875653737798417,0.27185198050052234,0.0027149908342522736,0.21840692329045697,4.433487514683935e-06,4.343779584012521e-06,4.350791351625037e-05,0.004417235213075913,0.0012995199390290146,8.737250766364126e-05,0.007501237706745226,5.619317638857527e-05,0.010104413964192488,2.1001019066762096e-05,4.120363622044272e-05,1.5322001314339177e-09,4.765200706470807e-09,4.838674310904472e-07,1.1732953816105336e-07,5.089387306379338e-09,0.0006881630371073091,4.217724596012491e-06,0.0007695184038939215,1.9118146482154147e-11,2.3844023462305654e-07,3.6719229326187125e-07,5.1129217678015736e-11,0.0005304848344952534,8.343171041189792e-06,1.5531118216762257e-05,2.192870342129585e-11,1.0408057870519402e-05,6.427874103844679e-12,1.9452705706842425e-14,4.595529327129835e-08,2.3498138091080008e-07,6.004821454452842e-12,1.57122278459394e-12,1.1249562854539357e-08,3.901662294018955e-11,3.2181396536814336e-09,1.371665390752073e-06,7.589249566938418e-08,8.479992087251879e-10,1.6742371214154997e-07,8.607086627790403e-13,1.139513037889662e-08,1.463873017136029e-09,6.531404551273991e-08,4.770628285084479e-11,1.4474005836723085e-09,5.252273368497768e-06
3.230106752589419e-05,0.37223060504232924,3.76,0.0,0.6951588009456261,0.9569124771323055,0.05183345117341388,4.133077640966936e-13,3.236008611299902e-10,0.0035838232097134023,0.0015284027667009914,0.04444350321784179,0.0005877677063385068,0.27396502699844466,0.0027254828366733343,0.22016699770377338,4.421107661257104e-06,4.344453457307177e-06,4.393939859204247e-05,0.004442145537694708,0.0013249147565672934,8.771965671509815e-05,0.007599719027774442,5.6843494143484585e-05,0.010313648279950613,2.105327622939099e-05,4.158643601592667e-05,1.5464508842567316e-09,4.859633767413099e-09,4.939839251739005e-07,1.1865611348571679e-07,5.149927960820917e-09,0.0007008297705624702,4.236806803975811e-06,0.0007832683825265196,1.9349511242146938e-11,2.4263143316134136e-07,3.707239846396752e-07,5.1970236786140295e-11,0.0005400440527013169,8.585998219915738e-06,1.5824368492373343e-05,2.2131577230825708e-11,1.0685218773717297e-05,6.6293847477289765e-12,1.986510663509783e-14,4.6101359177720266e-08,2.3710533915127515e-07,6.053744879107535e-12,1.5840193427550204e-12,1.1342800568635892e-08,3.972319332044257e-11,3.2509789416922466e-09,1.4187723185625184e-06,7.725405354963488e-08,8.632117530425765e-10,1.6899470965945762e-07,8.902723694088952e-13,1.1621774584372701e-08,1.4901204546278817e-09,6.657290002865377e-08,4.856385817428981e-11,1.4734086829965388e-09,5.353914717755824e-06
3.2526040613203074e-05,0.37236893602992016,3.76,0.0,0.6926252101372983,0.9564090905057151,0.05242501879810095,4.181694219138749e-13,3.271250228645553e-10,0.0035874378039457344,0.0015254196112078806,0.04486212854902133,0.0005879571316390859,0.2760692598946854,0.0027359748263315674,0.22192203645924352,4.408652581681007e-06,4.344956837224046e-06,4.437010284007589e-05,0.004466868491747948,0.0013505589026453076,8.80647145900446e-05,0.007698410560564456,5.749372570975205e-05,0.010525164843117137,2.1105061585725562e-05,4.196786503865397e-05,1.5606943035395925e-09,4.954953478906162e-09,5.042066151816716e-07,1.199823611575483e-07,5.2103755182803166e-09,0.0007135794939323041,4.255756763316798e-06,0.000797117652113131,1.9580610970361992e-11,2.4684300744273285e-07,3.742407487749683e-07,5.281617823913551e-11,0.0005496855470162791,8.833259133478034e-06,1.611954261153684e-05,2.2333623650230963e-11,1.0966537448084361e-05,6.834961091237405e-12,2.028186144766543e-14,4.624493992448018e-08,2.392260609482757e-07,6.102485724661676e-12,1.596768137683781e-12,1.1435701487469362e-08,4.0435019858412676e-11,3.2836947722113853e-09,1.466963569516348e-06,7.862331702785112e-08,8.785103762068188e-10,1.7056140411069505e-07,9.205167081516785e-13,1.1850182069974353e-08,1.51651620552613e-09,6.784033488496605e-08,4.9426741407651754e-11,1.4995460983021657e-09,5.456235339052016e-06
