Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113),C3H4(430),C4H7(54),C4H7(1650)
2.304864708866085e-06,1.142185161499467,3.76,0.0,0.004120179418919878,0.6456412457117073,0.3187081335694245,2.26178261440893e-05,0.00013385486311653827,0.10535518872435921,0.00026915421995656676,0.13575455260982033,0.16894673591198703,0.07174509493436847,0.9169119404457036,0.00456539980954443,0.34488638752489015,0.0013456501324634717,1.0669164629087347e-06,4.740045021046198e-09,0.013383910429314168,0.0023422883513542496,0.006650794218019194,0.0001864870797014954,0.0027970248521323317,0.19914747580329786,4.3797836713969165e-09,9.583707796887453e-05,0.0009390431707469904,9.535452447072957e-06,0.0014894618626986162,2.2309893161553827e-05,0.004411491519432018,4.516149973263151e-08,0.0008385987289719117,0.005780681626333884,0.00042814139388904046,0.0007492444307546372,1.1625590618843228e-10,1.6432288033555356e-10,1.4880878303967934e-05,0.07760779564879086,3.616898595937081e-07,2.258401348939086e-07,8.47298607101394e-07,5.906954667036291e-08,2.07112333506671e-09,9.6373145207234e-07,0.005468457098586834,5.212350777810397e-07,0.007765125805766693,6.748180531789091e-08,1.4147397754900894e-09
2.321618403023479e-06,1.14272128435687,3.76,0.0,0.004020032340491762,0.6431450508180354,0.32111260868375224,2.2954855869277994e-05,0.0001348153377260334,0.10502363060114847,0.000265346865048908,0.1351783522946931,0.16675877926993263,0.07208086663803406,0.9191954144947456,0.004529124823589926,0.3468471335026872,0.0013292405772252834,1.0589308949963422e-06,4.651018166081783e-09,0.013429468451894994,0.002341962760833728,0.0065741936387148335,0.00018271911237683917,0.002771295325982332,0.2007666121780808,4.329693408283694e-09,9.461928093533261e-05,0.0009431663368915411,9.416598580234723e-06,0.0014926867859065462,2.205351874779313e-05,0.004345978603080509,4.463357064295931e-08,0.0008277872658988038,0.005774706351268266,0.00042867065458794887,0.0007518239537437248,1.1614922264648325e-10,1.641737885625848e-10,1.4865210336546217e-05,0.07814298000082741,3.580273837963881e-07,2.263410558403499e-07,8.380254306228036e-07,5.8652733216356766e-08,2.0838418574399667e-09,9.533303414270096e-07,0.005448688773832544,5.193680518829457e-07,0.007723526095556357,6.605002921543196e-08,1.3847323516622579e-09
2.3383720971808735e-06,1.1432525252985812,3.76,0.0,0.003923881941728411,0.6406521365547462,0.323514819199451,2.3299938882329116e-05,0.00013579621231114925,0.10469758825697802,0.00026165851479468427,0.1345996572042197,0.16459111390219966,0.07242009833495013,0.9214447558239981,0.004493065269962342,0.34878528274205656,0.0013130198084893678,1.0510451111940648e-06,4.564728115759025e-09,0.013475355061048121,0.002341798281590525,0.006498731751501268,0.00017901240573341465,0.0027458998889689367,0.20238071846355513,4.280256833658233e-09,9.341563079127792e-05,0.0009472872896550188,9.29984484900876e-06,0.0014958229519349492,2.180046699459204e-05,0.004281251439428096,4.4112445510850035e-08,0.0008171020175147217,0.00576822360079916,0.0004292297221792804,0.0007544572635564962,1.1604903447750331e-10,1.6403372069265427e-10,1.485038513720454e-05,0.0786775888182616,3.543915697309041e-07,2.268325343792696e-07,8.288443606687808e-07,5.823954518290917e-08,2.0965698347805363e-09,9.430294467522459e-07,0.00542820481865779,5.174332293792621e-07,0.007681097889607018,6.464475555116338e-08,1.355280355328769e-09
2.355125791338268e-06,1.143778944125105,3.76,0.0,0.00383154753144291,0.6381623955502027,0.3259148068798605,2.365322256044384e-05,0.00013679752084510898,0.10437686464650464,0.0002580840379079515,0.13401855782336894,0.16244372426156634,0.07276276638992549,0.9236604307823851,0.004457220115597205,0.3507009245782776,0.0012969885371200908,1.0432559442850476e-06,4.481057271649008e-09,0.01352156814387844,0.0023417928620655033,0.006424399834536412,0.00017536706396397081,0.002720836221138119,0.20398990667517855,4.2314567057118525e-09,9.222594117571166e-05,0.0009514063106648246,9.185151132067433e-06,0.0014988725622316161,2.1550675327250636e-05,0.00421731008307352,4.359800424620775e-08,0.0008065418134981269,0.005761246837840525,0.0004298178599233142,0.0007571437516337083,1.1595512166019101e-10,1.6390236701398923e-10,1.483637445546534e-05,0.07921165168389835,3.507822960774489e-07,2.2731490173958285e-07,8.197550147453174e-07,5.78299365581698e-08,2.1093086661881037e-09,9.32828492130836e-07,0.005407028912447391,5.154328522289521e-07,0.00763787597091456,6.326559207894487e-08,1.3263755632747479e-09
2.371879485495662e-06,1.1443005991562787,3.76,0.0,0.003742856661358795,0.6356757237402101,0.32831261183192884,2.40148567205932e-05,0.00013781929673231018,0.1040612670143393,0.000254618532482332,0.13343514244821686,0.1603165898672451,0.07310884670120311,0.9258428957483645,0.004421588297248321,0.35259414802097533,0.0012811472713478325,1.0355603215832913e-06,4.39989358341817e-09,0.013568105320044288,0.002341944438058905,0.006351188589902989,0.00017178311173168348,0.0026961018383588535,0.2055942877720845,4.183276459346757e-09,9.105002832691102e-05,0.0009555236449625611,9.072477685880386e-06,0.0015018377314071302,2.1304082153340992e-05,0.004154153911232318,4.3090128296526216e-08,0.0007961054575402395,0.005753789344313711,0.0004304343385894207,0.0007598828053673842,1.1586726631289903e-10,1.6377942082847427e-10,1.4823150310127702e-05,0.0797451971538566,3.4719943568415926e-07,2.277884799505782e-07,8.107569512616771e-07,5.7423861120037616e-08,2.122059631947747e-09,9.227271218110402e-07,0.005385184382226626,5.133691289067595e-07,0.007593894495390933,6.191214920741237e-08,1.2980098080861654e-09
2.3886331796530565e-06,1.1448175472712179,3.76,0.0,0.0036576447391114333,0.633192020343218,0.3307082724844231,2.4384993622399087e-05,0.0001388615726817777,0.10375060682511174,0.0002512573150210215,0.13284949729214,0.15820968557115955,0.07345831469096686,0.9279925974586929,0.00438616872822416,0.3544650417695638,0.0012654963278108582,1.027955262602509e-06,4.3211302697847015e-09,0.01361496394772778,0.0023422509339512043,0.006279088190981773,0.00016826049914057267,0.002671694105929591,0.20719397160611522,4.135700187820402e-09,8.988771118180999e-05,0.0009596395022240766,8.961785171207356e-06,0.0015047204898592699,2.1060626889986876e-05,0.004091781669323422,4.2588700724979214e-08,0.0007857917311633459,0.005745864221624,0.00043107843611416485,0.0007626738080629901,1.1578525266609116e-10,1.6366457841166634e-10,1.4810684984099153e-05,0.08027825276704006,3.436428564317143e-07,2.2825358197396638e-07,8.018496666200245e-07,5.702127254731245e-08,2.134823896133357e-09,9.127249064793227e-07,0.0053626942016192095,5.112442343115095e-07,0.007549186995111267,6.058404023192569e-08,1.270174982988071e-09
2.405386873810451e-06,1.1453298439612427,3.76,0.0,0.00357575466106797,0.6307111878353542,0.3331018255676926,2.4763787968492392e-05,0.00013992438057482023,0.10344469969361302,0.00024799591004951837,0.13226170658703737,0.15612298180680814,0.07381114529546404,0.9301099733273754,0.004350960304626374,0.3563136942313079,0.0012500358421723993,1.0204378767721173e-06,4.244665553734463e-09,0.013662141129431933,0.002342710263769714,0.006208088327253012,0.00016479910650902293,0.002647610251372786,0.20878906687484933,4.08871261496885e-09,8.873881146076775e-05,0.0009637540579300921,8.853034676850528e-06,0.0015075227863483726,2.08202499878581e-05,0.004030191514295331,4.2093606279048744e-08,0.0007755993972738218,0.005737484391148826,0.00043174943726594626,0.0007655161388858435,1.1570886703349992e-10,1.6355753897296586e-10,1.4798951022203855e-05,0.08081084505450674,3.401124220409076e-07,2.2871051181803715e-07,7.930326017437508e-07,5.6622124489745916e-08,2.1476025089807358e-09,9.028213491701303e-07,0.005339580990160958,5.090603097064607e-07,0.007503786381855636,5.9280881541520285e-08,1.2428630461578943e-09
2.422140567967845e-06,1.1458375433742425,3.76,0.0,0.0034970364635016162,0.6282331319253511,0.33549330609491157,2.515139690237452e-05,0.0001410077513274246,0.10314336531522272,0.0002448300402741167,0.13167185267989598,0.15405644482213326,0.07416731295482547,0.9321954517552379,0.004315961911128297,0.358140193541721,0.001234765779330877,1.0130053612057241e-06,4.170402412689308e-09,0.013709633717613237,0.0023433203321193944,0.006138178246688592,0.00016139874895204807,0.002623847376475942,0.21037968107828406,4.0422990597224205e-09,8.760315373897016e-05,0.0009678674544894008,8.746187740808043e-06,0.0015102464905217632,2.0582892952733376e-05,0.00396938105582219,4.160473144998867e-08,0.0007655272034702759,0.005728662594735838,0.0004324466333178694,0.0007684091727931615,1.156378977828707e-10,1.634580046157529e-10,1.4787921230526722e-05,0.0813429995487342,3.3660799280860117e-07,2.291595646389963e-07,7.843051547892976e-07,5.622637058726783e-08,2.16039640917258e-09,8.93015890875891e-07,0.005315867012934943,5.06819462687312e-07,0.00745772495091244,5.800229279977735e-08,1.2160660245420152e-09
2.4388942621252395e-06,1.1463406983603361,3.76,0.0,0.0034213469910409577,0.6257577615294174,0.3378827473447582,2.5547980003789522e-05,0.00014211171474770714,0.10284642739680816,0.00024175561725800772,0.13108001612492323,0.1520100368974692,0.07452679160267632,0.9342494524304098,0.00428117242632505,0.359944627587074,0.0012196859432346055,1.005654998523657e-06,4.098248343211118e-09,0.013757438320157658,0.0023440790349896013,0.006069346795852582,0.0001580591807756695,0.002600402468624564,0.21196592047891405,3.9964454220975175e-09,8.648056550536126e-05,0.0009719798023175739,8.64120636892057e-06,0.0015128933953858165,2.034849836259265e-05,0.003909347395482087,4.1121964527993155e-08,0.0007555738851224101,0.005719411395209002,0.00043316932172962576,0.0007713522804539424,1.1557213530665043e-10,1.633656802953958e-10,1.4777568670682571e-05,0.08187474079278176,3.331294263003671e-07,2.2960102686311483e-07,7.756666760484236e-07,5.583396456779415e-08,2.17320642621139e-09,8.833079158769403e-07,0.005291574180502235,5.045237671817354e-07,0.0074110343851169925,5.6747897102049884e-08,1.1897760171370415e-09
2.455647956282634e-06,1.1468393605145597,3.76,0.0,0.003348549581373138,0.623284988746096,0.34027018084548016,2.595369928156387e-05,0.0001432362993888342,0.10255371358823477,0.0002387687325821578,0.130486275771464,0.14998371654957462,0.07488955465557423,0.9362723866200049,0.004246590727681534,0.36172708402880555,0.0012047959863131768,9.983841547266564e-07,4.028115137762958e-09,0.013805551305710628,0.002344984260445715,0.00600158245782424,0.00015478009968738,0.0025772724114687677,0.21354789006496647,3.951138162752809e-09,8.537087721021242e-05,0.0009760911808739839,8.538053051309324e-06,0.001515465219724955,2.0117009881868006e-05,0.003850087163982923,4.064519564998012e-08,0.0007457381682345495,0.0057097431768817365,0.0004339168058382872,0.000774344828159154,1.1551137199244283e-10,1.6328027377793674e-10,1.476786665655299e-05,0.08240609234934038,3.296765780028463e-07,2.300351762947714e-07,7.67116471543666e-07,5.54448603203332e-08,2.186033282576843e-09,8.736967567642941e-07,0.005266724049104208,5.021752634739608e-07,0.007363745759102035,5.551732111434841e-08,1.1639851978674307e-09
2.472401650440028e-06,1.147333580218694,3.76,0.0,0.003278513765429619,0.6208147288311447,0.3426556363603158,2.6368719163851923e-05,0.0001443815323978862,0.10226505541459813,0.000235865649462106,0.12989070884786266,0.14797743872252428,0.07525557500232656,0.9382646574532153,0.004212215696098243,0.3634876503296705,0.0011900954185343749,9.911902771196113e-07,3.959918673217836e-09,0.013853968808868392,0.0023460338892141693,0.0059348733880303485,0.0001515611508257724,0.002554453994955895,0.21512569351660682,3.906364267331369e-09,8.427392230229282e-05,0.000980201639658937,8.436690776817468e-06,0.001517963610466952,1.9888372274450843e-05,0.003791596556500341,4.0174316838666215e-08,0.0007360187721043583,0.005699670146076346,0.00043468839455822726,0.0007773861777235483,1.154554021936197e-10,1.6320149560086323e-10,1.4758788754494749e-05,0.08293707680966803,3.2624930191039403e-07,2.3046228220331107e-07,7.586538188529714e-07,5.505901188818949e-08,2.1988775957412406e-09,8.641816991951281e-07,0.005241337821118018,4.997759582492264e-07,0.007315889543741991,5.431019519295432e-08,1.1386858181197187e-09
2.4891553445974225e-06,1.1478234066814605,3.76,0.0,0.003211114982280084,0.618346900172454,0.3450391418742367,2.679320648574925e-05,0.0001455474393610238,0.10198028820928012,0.0002330427947967748,0.12929339104143436,0.14599115496623147,0.07562482499327884,0.9402266601960352,0.004178046220115222,0.3652264137814634,0.001175583616096465,9.840708922865757e-07,3.893578711508538e-09,0.013902686735236784,0.0023472257951704725,0.005869207448076945,0.0001484019306130934,0.002531943924761126,0.2166994331749323,3.862111234942414e-09,8.318953725644495e-05,0.0009843111991726873,8.337083045529188e-06,0.00152039014499394,1.966253141302385e-05,0.0037338713662310933,3.970922203956369e-08,0.0007264144117882161,0.005689204331649342,0.000435483402090784,0.0007804756863799468,1.154040222006655e-10,1.631290590330944e-10,1.4750308777688242e-05,0.08346771580242102,3.2284745107055046e-07,2.3088260543508023e-07,7.5027796031163e-07,5.4676373551395575e-08,2.211739880329776e-09,8.547619864195984e-07,0.005215436345746956,4.97327824664272e-07,0.0072674956107732815,5.3126153484780396e-08,1.1138702088434593e-09
2.505909038754817e-06,1.1483088879774679,3.76,0.0,0.003146234307959654,0.6158814242650352,0.34742072358197656,2.722733047424673e-05,0.00014673404414519462,0.10169925104791976,0.00023029675162739564,0.12869439657470758,0.14402481360336303,0.07599727642958905,0.942158782517847,0.004144081199773756,0.36694346153415647,0.0011612598297661178,9.770236041171036e-07,3.829018710851365e-09,0.013951700766363833,0.0023485578457393265,0.0058045722376721415,0.00014530199043489344,0.0025097388311484834,0.21826921001356983,3.81836706576956e-09,8.211756159225737e-05,0.0009884198518387095,8.239193879493897e-06,0.001522746333398788,1.9439434285501723e-05,0.0036769070162086218,3.924980715235748e-08,0.0007169238003841352,0.005678357585522353,0.00043630114764401187,0.0007836127066673935,1.1535703021313098e-10,1.6306268003533863e-10,1.4742400781746532e-05,0.08399803000237574,3.194708781036087e-07,2.312963985182787e-07,7.419881023314762e-07,5.429689991085222e-08,2.2246205501035108e-09,8.454368235445947e-07,0.005189040119927679,4.948328024391368e-07,0.007218593237573235,5.196483401333655e-08,1.089530782310662e-09
2.522662732912211e-06,1.1487900710846817,3.76,0.0,0.003083758197457467,0.6134182256860934,0.3498004058773131,2.767126273047801e-05,0.00014794136873667006,0.1014217866833808,0.0002276242519831098,0.12809379827810258,0.14207835988540346,0.07637290055251443,0.9440614047501094,0.004110319550155635,0.3686388806262893,0.0011471231928726138,9.700460918823382e-07,3.766165646470337e-09,0.014001006364553783,0.0023500279022150125,0.005740955124732642,0.0001422608401513193,0.0024878352772946303,0.21983512361269777,3.7751202248597116e-09,8.105783788455451e-05,0.0009925275628935128,8.142987831855634e-06,0.0015250336206868295,1.9219029001105733e-05,0.003620698589441487,3.8795970053128907e-08,0.0007075456511423732,0.00566714158321835,0.00043714095516260014,0.0007867965863148876,1.1531422631222548e-10,1.6300207722369862e-10,1.4735039066001836e-05,0.08452803913903781,3.1611943566356e-07,2.3170390573679248e-07,7.337834352278864e-07,5.3920545858664974e-08,2.237519919729826e-09,8.362053815498217e-07,0.005162169289436585,4.922927979622788e-07,0.007169211112080531,5.08258787510425e-08,1.0656600336566645e-09
2.5394164270696055e-06,1.1492670019207933,3.76,0.0,0.003023578239156212,0.610957232070203,0.3521782113435656,2.8125177209204927e-05,0.00014916943307679726,0.10114774148179347,0.00022502217008993285,0.12749166765919778,0.14015173613857254,0.07675166803281228,0.9459349001373637,0.004076760204618702,0.37031275801646196,0.0011331727289686894,9.631361083597743e-07,3.704949841214692e-09,0.014050598777569786,0.0023516338200090144,0.00567834327376063,0.00013927795144459153,0.0024662297671053453,0.22139727213532553,3.7323596307301655e-09,8.0010211766415e-05,0.0009966342712448579,8.048429994517845e-06,0.0015272533889232151,1.900126479369096e-05,0.003565240857488042,3.834761061639378e-08,0.0006982786794141826,0.005655567824403177,0.00043800215306810637,0.0007900266681218962,1.1527541243453323e-10,1.629469718340556e-10,1.472819816860266e-05,0.08505776200515396,3.127929768562256e-07,2.3210536323122776e-07,7.256631257917565e-07,5.3547266639625404e-08,2.250438206742402e-09,8.270668011162374e-07,0.005134843650179264,4.897096844165949e-07,0.00711937733784192,4.9708933676425524e-08,1.0422505420908112e-09
2.556170121227e-06,1.1497397253783617,3.76,0.0,0.002965590921075381,0.6084983740845954,0.35455416074528323,2.858925019549264e-05,0.00015041825489529558,0.10087696535972136,0.00022248751592260203,0.12688807496872195,0.13824488190023232,0.07713354896026701,0.9477796350807685,0.004043402117744386,0.37196518061579553,0.0011194073591679697,9.562914780064957e-07,3.6453048053741284e-09,0.014100473043232035,0.0023533734488314774,0.0056167236725717905,0.00013635276100718979,0.0024449187525519105,0.22295575230568104,3.6900746517736346e-09,7.897453192535491e-05,0.0010007398902999731,7.95548600441984e-06,0.001529406959326231,1.8786092021995587e-05,0.0035105283075078397,3.790463073386608e-08,0.0006891216044479855,0.0056436476334325416,0.0004388840740097854,0.0007933022898364715,1.1524039234695114e-10,1.6289708768659553e-10,1.4721852860893099e-05,0.08558721646512557,3.0949135564452663e-07,2.3250099910348992e-07,7.176263106013788e-07,5.3177017953580384e-08,2.263375533392318e-09,8.180201962404515e-07,0.005107082649648553,4.870853019241503e-07,0.0070691194391717255,4.861364881977756e-08,1.0192949718031335e-09
