Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180)
3.446808434064272e-08,0.140530546078089,3.76,0.0,0.8728881351069104,0.9999787196789897,7.104249296189444e-06,8.117375994635306e-16,6.588721690088724e-12,0.0017009777371976322,0.00014603416767551512,0.0002041450874140444,7.867312786104917e-05,0.0001704399631139339,1.1565947998475261e-05,8.750603276490049e-05,1.3431882454390325e-07,7.598272164752129e-07,2.3052469163633852e-09,8.633103562374599e-08,9.264739822781003e-10,5.767293187086527e-06,2.360299656569938e-06,3.0270774285620828e-09,7.019121462222868e-09,2.1320817677580436e-06,1.4356936112398565e-10,1.679014424395834e-10,1.4848118639462024e-15,9.432190640286483e-16,3.9675298209798304e-10,2.682002449875901e-13,8.721953102711112e-10,4.1116085606077074e-08,2.2236380827489096e-11,7.582747123688854e-16,3.8013350822909275e-12,5.4894911599369594e-11,7.766406647360114e-17,2.474212655810874e-08,1.1959037596355701e-14,6.329751227002152e-13,6.068465556024129e-13,1.0302483306461497e-14,1.147275451460943e-19,6.794302940542891e-21,4.644399568087752e-09,5.808625867807557e-09,4.37608403549518e-14,3.255685839611889e-14,2.8843480372228364e-10,3.736034697359306e-17,8.254072705279848e-15,9.162599685495482e-18,4.730334437867452e-16,7.43869298821706e-18,2.286133780369079e-09,5.708851741787532e-23,1.770982371591102e-15,1.7670013203138873e-17,5.852849244773423e-15,4.228999822313899e-19,5.5401283683518643e-17,5.671505764554767e-16,3.897376656851296e-15,1.9606851515670015e-17,1.9139341779487234e-09,7.198639340790687e-17
3.517830529915899e-08,0.14053127299214221,3.76,0.0,0.87285353512197,0.9999777764314606,7.625754986814683e-06,8.754502432685942e-16,6.791296039003182e-12,0.0017319317150844308,0.0001513155939221669,0.0002123107506567667,8.209509390789483e-05,0.00018013435450218293,1.197212613690256e-05,9.322679790293695e-05,1.3943849467679796e-07,7.754203191074036e-07,2.5668995928572112e-09,9.077380424148025e-08,1.0295078980963866e-09,6.063707654756645e-06,2.457129013102385e-06,3.2978221702744172e-09,7.66817444953455e-09,2.2350583589252983e-06,1.6218976873711445e-10,1.7399198579811678e-10,1.7476170633677647e-15,1.1226402121720346e-15,4.1151835334244715e-10,3.028527421509341e-13,9.59053393751563e-10,4.2005580205034096e-08,2.5635201948941137e-11,8.54535583056749e-16,4.101541447461801e-12,5.915004842885267e-11,8.918591689351928e-17,2.679200014990167e-08,1.3861864265709801e-14,7.302152028414088e-13,6.414394975700376e-13,1.2110425979386491e-14,1.3305261282969323e-19,7.856075060339272e-21,4.930205981679505e-09,6.1646874170461374e-09,4.6664341600499886e-14,3.4607637345570415e-14,3.0617480765663244e-10,4.3083688886580256e-17,9.217930872693767e-15,1.1097119670680984e-17,5.577189076582105e-16,8.769240331065561e-18,2.4404651076525e-09,6.931760447601848e-23,2.0224507778940035e-15,2.0805662244906275e-17,6.749348305133286e-15,4.947860248372082e-19,6.393299082966583e-17,6.789580444526453e-16,4.679165432907051e-15,2.356864801881851e-17,2.0281213616509178e-09,8.658018219807926e-17
3.5888526257675257e-08,0.14053200822303652,3.76,0.0,0.8728185042426952,0.9999768030782434,8.173761869063334e-06,9.432957020754867e-16,7.001460125770196e-12,0.0017627339655621242,0.00015668190701422099,0.00022062339452442198,8.558851099732042e-05,0.0001901759696552884,1.2388514822676474e-05,9.919347985390189e-05,1.4464484796167352e-07,7.909367284981308e-07,2.8522275398365516e-09,9.537981056198539e-08,1.1420473080353402e-09,6.368366333610091e-06,2.555848539747005e-06,3.586811695505008e-09,8.362444689955055e-09,2.3405190734802574e-06,1.8277415878672095e-10,1.8018092341102862e-10,2.050755170550931e-15,1.3319586838781241e-15,4.265505648402334e-10,3.4118674392303127e-13,1.0525732457412296e-09,4.289695225540418e-08,2.946998546140883e-11,9.608725551997004e-16,4.418518994542683e-12,6.363764632041527e-11,1.0213648421939603e-16,2.896659026719381e-08,1.6025253014431142e-14,8.400718112464409e-13,6.772758293367347e-13,1.419158552393093e-14,1.5389808534113723e-19,9.058606181740819e-21,5.2271785038259065e-09,6.534712665206698e-09,4.969255164592115e-14,3.674143468093702e-14,3.2461315256342093e-10,4.954277127844081e-17,1.027423653768241e-14,1.3396392035531839e-17,6.55444195467818e-16,1.0304484436751878e-17,2.6016084015757654e-09,8.388591144098259e-23,2.3037119905205856e-15,2.4420446157349955e-17,7.760631484276808e-15,5.775876779572544e-19,7.35743201913724e-17,8.09924825791439e-16,5.598008192519914e-15,2.823002724146498e-17,2.1475026794460605e-09,1.037674079482676e-16
3.6598747216191526e-08,0.14053275190213202,3.76,0.0,0.8727830371077099,0.999975799052536,8.74899731948579e-06,1.0155401058127377e-15,7.219717512323379e-12,0.001793385340627223,0.00016213286192540084,0.00022908230640120066,8.9153157747155e-05,0.0002005703382928617,1.2815307777861924e-05,0.0001054111381771433,1.4993763635986984e-07,8.063768189098997e-07,3.162837622761527e-09,1.001537061720282e-07,1.2648046349794595e-09,6.681272726771733e-06,2.6564572940610852e-06,3.89490412484638e-09,9.104083216885579e-09,2.448457323232913e-06,2.0548294896952234e-10,1.8646799365556357e-10,2.399516787525686e-15,1.575488446340441e-15,4.4185104386882263e-10,3.8351023161051335e-13,1.1531207448352727e-09,4.379037763028379e-08,3.378621155916818e-11,1.0781186577225666e-15,4.752831229282038e-12,6.836523629894344e-11,1.1665894467164417e-16,3.127075026053722e-08,1.8479380611797297e-14,9.638885186860446e-13,7.143756771753935e-13,1.6580797470804402e-14,1.7755742452952834e-19,1.0417369845823165e-20,5.535488722719798e-09,6.918925711350767e-09,5.284776073746748e-14,3.895964802713789e-14,3.437611154097624e-10,5.681451648230619e-17,1.1430187440501153e-14,1.6121265068633892e-17,7.679010791296151e-16,1.2070959025822346e-17,2.7697075796460903e-09,1.0118931128451183e-22,2.6176238159385203e-15,2.85761238825002e-17,8.898583560836571e-15,6.727680880213245e-19,8.444372055471817e-17,9.62855583670196e-16,6.6745860529597684e-15,3.3697318583235396e-17,2.2722139696655755e-09,1.2394642878183187e-16
3.7308968174707795e-08,0.14053350416040647,3.76,0.0,0.8727471283695055,0.9999747637892097,9.352188936537628e-06,1.0924692537572152e-15,7.446590095228364e-12,0.0018238866970942493,0.00016766821105298734,0.00023768677783323638,9.278881077376169e-05,0.00021132297402211828,1.3252697785803966e-05,0.00011188481575520168,1.553166102437902e-07,8.217409723193921e-07,3.500409406350061e-09,1.0510025566510887e-07,1.3985340778129325e-09,7.002428119965694e-06,2.7589545420400755e-06,4.222983125929288e-09,9.89529897061757e-09,2.558866345084805e-06,2.3048584812622342e-10,1.9285293287238094e-10,2.799774371773124e-15,1.858074349778495e-15,4.574212943476944e-10,4.301499848316342e-13,1.2610743944396469e-09,4.46860344918171e-08,3.863303446279514e-11,1.2071573289608205e-15,5.105048459055656e-12,7.334042506574162e-11,1.3290746177645657e-16,3.370941065632947e-08,2.125730564082097e-14,1.1031212602804024e-12,7.527591398664266e-13,1.9316536646054128e-14,2.0435231459153555e-19,1.1949206743373609e-20,5.855305334130403e-09,7.317547323126349e-09,5.613222660723983e-14,4.126365447726231e-14,3.636298068014795e-10,6.498207550520438e-17,1.2693439310339564e-14,1.9341460582147235e-17,8.969609350966922e-16,1.409801220163977e-17,2.9449062279409004e-09,1.216822446827291e-22,2.9672562025429435e-15,3.334097588073931e-17,1.0176034806918632e-14,7.819597855667813e-19,9.666957013850395e-17,1.1408973538006785e-15,7.93221181461972e-15,4.0090479910956766e-17,2.402389598983724e-09,1.4756751679238603e-16
3.8019189133224064e-08,0.14053426512845102,3.76,0.0,0.8727107726948169,0.9999736967248298,9.984064351813498e-06,1.1743898517337437e-15,7.682618259629363e-12,0.0018542388966792302,0.00017328770397321286,0.0002464361045433852,9.649524463657456e-05,0.00022243937415581343,1.370087668049283e-05,0.00011861953863157035,1.607815180178796e-07,8.370295774266534e-07,3.866696714081017e-09,1.1022433758603217e-07,1.544033355682371e-09,7.3318317389160775e-06,2.863339759303634e-06,4.571958406109479e-09,1.0738359528598273e-08,2.6717392174563966e-06,2.5796216519906446e-10,1.9933547509181352e-10,3.258034359930152e-15,2.1851466309446856e-15,4.732628973693266e-10,4.814522868531525e-13,1.3768255311436128e-09,4.5584103239658817e-08,4.4063492809048846e-11,1.348924297295164e-15,5.475747738039719e-12,7.857089342058872e-11,1.5104777016077381e-16,3.6287578015085457e-08,2.4395186349816078e-14,1.2593451652638965e-12,7.924462900007528e-13,2.2441214938879577e-14,2.346348176020099e-19,1.3672417593680463e-20,6.186794158411582e-09,7.730794959407934e-09,5.954817454912397e-14,4.365481070066886e-14,3.8423017211698593e-10,7.413518581975886e-17,1.4072130303399568e-14,2.3136686793780977e-17,1.044689659819369e-15,1.64180399874512e-17,3.1273476040420967e-09,1.458851734886775e-22,3.3559025408169218e-15,3.8790343402907713e-17,1.1606813852235658e-14,9.069809927913108e-19,1.1039078153016761e-16,1.347573171668428e-15,9.39710425763279e-15,4.7544528415170493e-17,2.538162408056701e-09,1.7513845203282681e-16
3.872941009174033e-08,0.1405350349364654,3.76,0.0,0.8726739647649818,0.9999725972976728,1.0645351054624371e-05,1.2616307885044345e-15,7.928361023320581e-12,0.0018844428060804832,0.00017899108722434787,0.0002553295864464805,0.00010027223177366065,0.0002339250195149982,1.4160035335632793e-05,0.0001256203158440179,1.6633210578437643e-07,8.522430288539156e-07,4.263529171696886e-09,1.1553094538687939e-07,1.70214548968028e-09,7.669480895360265e-06,2.9696126322906526e-06,4.942766211370589e-09,1.1635591865135263e-08,2.787068874161815e-06,2.881011193657671e-10,2.0591535179429463e-10,3.781492902467073e-15,2.5627799188298962e-15,4.893775117893778e-10,5.377836374962714e-13,1.500778534627272e-09,4.6484766459985306e-08,5.0134726947550294e-11,1.5044094825036471e-15,5.865512816008281e-12,8.406439470440015e-11,1.7125777591430855e-16,3.901033379782071e-08,2.793251059760802e-14,1.4342616402871515e-12,8.334571753039427e-13,2.6001496702007167e-14,2.6878965085001003e-19,1.5606860501557357e-20,6.530118158162038e-09,8.158882794425428e-09,6.309779752741762e-14,4.6134453063973465e-14,4.0557299271704063e-10,8.437054098801085e-17,1.5574906478109877e-14,2.7597868417572156e-17,1.2133634800113596e-15,1.9066733837231056e-17,3.317174640010695e-09,1.7439283119745727e-22,3.787091333991276e-15,4.500720005329956e-17,1.3205802258146835e-14,1.049853153942571e-18,1.2575742912393105e-16,1.5868182046558523e-15,1.1098684827572134e-14,5.621108913485841e-17,2.6796636649833186e-09,2.0723059626316792e-16
3.94396310502566e-08,0.14053581371425283,3.76,0.0,0.8726366992762947,0.9999714649477466,1.1336776228939957e-05,1.3545444510750509e-15,8.184396171020339e-12,0.0019144992970566916,0.00018477810411390998,0.0002643665276650499,0.00010411954243062513,0.00024578537421829247,1.4630363653416266e-05,0.00013289213925291867,1.7196811704807684e-07,8.673817264985221e-07,4.6928137339325365e-09,1.2102518839368917e-07,1.8737606215771574e-09,8.015371122254825e-06,3.0777730594639375e-06,5.336369830918744e-09,1.2589383140662332e-08,2.904848116047886e-06,3.2110215113815324e-10,2.1259229169554156e-10,4.378095380824746e-15,2.997757021620465e-15,5.057668748693231e-10,5.995314729405578e-13,1.633351039169132e-09,4.738820887506326e-08,5.69082031689017e-11,1.6746589164912732e-15,6.27493409080564e-12,8.982875326276878e-11,1.9372817281133328e-16,4.1882833241033973e-08,3.191233830674953e-14,1.6297057087341303e-12,8.758118199830162e-13,3.004863241808456e-14,3.072365902755455e-19,1.7774052833407807e-20,6.885437456441869e-09,8.60202174315147e-09,6.678325631380628e-14,4.870389776306618e-14,4.2766888721971485e-10,9.579217218832489e-17,1.7210948328306247e-14,3.282850393748886e-17,1.4054856899248496e-15,2.2083342607583598e-17,3.5145299453973593e-09,2.078833393468705e-22,4.2645982437220716e-15,5.2082756728350095e-17,1.4988990815791294e-14,1.2128197512572605e-18,1.4293139928225474e-16,1.8630185146701322e-15,1.3069898031926846e-14,6.626006815299691e-17,2.827023025873058e-09,2.444854772044707e-16
4.014985200877287e-08,0.1405366015912148,3.76,0.0,0.8725989709403513,0.9999702991168086,1.2059066601768775e-05,1.4535080785986734e-15,8.4513203789257e-12,0.0019444092465022735,0.00019064849454691763,0.000273546236545477,0.00010803694458476854,0.00025802588545914264,1.5112050553007291e-05,0.0001404399833641998,1.776892924551263e-07,8.824460750121603e-07,5.156536193707824e-09,1.267122927831478e-07,2.0598178692121914e-09,8.369496298760568e-06,3.18782115252499e-06,5.753760106949875e-09,1.3602181520666206e-08,3.0250696206804525e-06,3.571752342153146e-10,2.1936602055690115e-10,5.056599881941949e-15,3.4976377848643196e-15,5.224328029590705e-10,6.671048916884117e-13,1.7749741468167648e-09,4.82946172933874e-08,6.444994488424227e-11,1.860776679279812e-15,6.704608564543812e-12,9.587186293071475e-11,2.1866307502198726e-16,4.491030424069686e-08,3.6381556842999674e-14,1.847653608381881e-12,9.19530226114924e-13,3.463881127148774e-14,3.504330044525246e-19,2.0197277982842945e-20,7.252909355463372e-09,9.060419487752277e-09,7.060667964883394e-14,5.136444096455579e-14,4.5052831283081587e-10,1.0851184166694967e-16,1.8989998394300925e-14,3.894616067541394e-17,1.623804347943765e-15,2.5510949579832756e-17,3.719555810288135e-09,2.4712826328778475e-22,4.79245851523276e-15,6.011710109778306e-17,1.6973537582261692e-14,1.3983664705712261e-18,1.6208706342730784e-16,2.1810525797903154e-15,1.534755691579919e-14,7.788145771524878e-17,2.980368501857249e-09,2.8762191534110255e-16
4.086007296728914e-08,0.14053739869634518,3.76,0.0,0.8725607744843853,0.9999690992483863,1.2812948302100686e-05,1.5589251545076482e-15,8.7297493296241e-12,0.001974173536520031,0.00019660199487251252,0.00028286802567459757,0.00011202420386608223,0.00027065198327234436,1.5605283958740782e-05,0.0001482688051466387,1.8349536956150595e-07,8.974364833835351e-07,5.6567626730324e-09,1.3259760256858277e-07,2.2613072181346237e-09,8.731848765590438e-06,3.299757237639299e-06,6.195955949076639e-09,1.467649702435461e-08,3.147725950329657e-06,3.9654118788278923e-10,2.2623626102004659e-10,5.826644808391969e-15,4.07083332179603e-15,5.393771922095155e-10,7.409353866161091e-13,1.926092642281062e-09,4.920418056037372e-08,7.283077077159484e-11,2.0639268510900497e-15,7.155139803575289e-12,1.0220168553898218e-10,2.4628066639105445e-16,4.809804624559634e-08,4.139114974301819e-14,2.090230649560187e-12,9.646323750783752e-13,3.98335332705234e-14,3.9887652358495983e-19,2.290169709737888e-20,7.632688355684956e-09,9.53428050493331e-09,7.457016442450728e-14,5.411735895525243e-14,4.741615667199888e-10,1.2264944814598164e-16,2.0922389971076383e-14,4.6084118928066706e-17,1.8713309650724413e-15,2.9396764996074885e-17,3.932394208387456e-09,2.9300368543393397e-22,5.3749797862752596e-15,6.921987285844294e-17,1.9177827668400636e-14,1.6092427820559609e-18,1.8341197425150449e-16,2.5463357062539534e-15,1.7972715032292887e-14,9.128728077609543e-17,3.139826431926938e-09,3.374437266310503e-16
4.157029392580541e-08,0.14053820515822477,3.76,0.0,0.872522104651601,0.9999678647877981,1.3599146729587842e-05,1.6712268364553002e-15,9.020317817437285e-12,0.002003793054491084,0.00020263833774661772,0.00029233121189671253,0.00011608108347640305,0.00028366908029095033,1.6110250788045102e-05,0.00015638354384334125,1.8938608262742558e-07,9.123533646050702e-07,6.195641094880652e-09,1.386865805945464e-07,2.479271449069939e-09,9.102419431294663e-06,3.413581856672417e-06,6.664004852907852e-09,1.581490240312987e-08,3.2728095584777253e-06,4.394319897507276e-10,2.332027324578901e-10,6.698820805477817e-15,4.726685927838564e-15,5.566020193119496e-10,8.214775827996734e-13,2.087165209612894e-09,5.01170895095824e-08,8.212653989971586e-11,2.2853354811276477e-15,7.627137902291858e-12,1.0882624944219576e-10,2.768138654289794e-16,5.1451429160321635e-08,4.699647921571522e-14,2.3597193358204655e-12,1.011138229023312e-12,4.5700001570223994e-14,4.531078479602045e-19,2.5914465725625657e-20,8.024926175247671e-09,1.0023806094030921e-08,7.867577588510468e-14,5.696390829846669e-14,4.985787874352374e-10,1.383334442405998e-16,2.301907693210655e-14,5.439317713610299e-17,2.1513602180969708e-15,3.3792434568302965e-17,4.153186800142627e-09,3.465023789635741e-22,6.016755284204579e-15,7.95109759019877e-17,2.1621534791570035e-14,1.848485002870955e-18,2.0710758522468735e-16,2.964867464841096e-15,2.0991066370318794e-14,1.0671368273017412e-16,3.305521461026454e-09,3.9484803582351404e-16
4.299073584283795e-08,0.14053984666445055,3.76,0.0,0.8724433239102067,0.9999652898804745,1.5271391012510805e-05,1.918355935373463e-15,9.640508690717125e-12,0.002062601350602641,0.00021495846260032552,0.00031167906439033126,0.0001244027438617947,0.0003108978339304835,1.7156127277571068e-05,0.00017349043913622946,2.0142033617016684e-07,9.419682161843958e-07,7.3983631062019176e-09,1.5149799294330803e-07,2.969071555540126e-09,9.868172391671731e-06,3.6468999499771418e-06,7.681997902540414e-09,1.8294593007205725e-08,3.530227907812763e-06,5.36773717111434e-10,2.474232286539927e-10,8.797163910912471e-15,6.328924715584164e-15,5.919013011533104e-10,1.0046356987457625e-12,2.4410781104459555e-09,5.195371744145267e-08,1.0379308333570377e-10,2.7881540502381837e-15,8.638007512924292e-12,1.2299203851968145e-10,3.4763656606480844e-16,5.867694312923543e-08,6.023952162734643e-14,2.9893988649244146e-12,1.1084408134525037e-12,5.97480605304792e-14,5.813302921517142e-19,3.2984387491618227e-20,8.847371351358091e-09,1.1050640471684503e-08,8.732148294336564e-14,6.29428296647461e-14,5.49804899167172e-10,1.7489980350250076e-16,2.7752443363960726e-14,7.522790118580284e-17,2.82364824984425e-15,4.434408438188442e-17,4.6191996592964825e-09,4.810088080495938e-22,7.497952476163208e-15,1.041936982995874e-16,2.7312723881254886e-14,2.4257978924541156e-18,2.624907659900771e-16,3.9889113547954335e-15,2.841601058255613e-14,1.447074684263337e-16,3.656112836287784e-09,5.365153321647799e-16
4.426913356816724e-08,0.14054135730137748,3.76,0.0,0.8723707498965835,0.9999628486315167,1.6894192201364434e-05,2.169262126695645e-15,1.0246960448148222e-11,0.0021150427092945776,0.00022632713476771775,0.0003295689440682311,0.00013212791158685798,0.0003367948636662984,1.8139398524374075e-05,0.00018991366130280006,2.1253787990149924e-07,9.683743365909927e-07,8.63627623238739e-09,1.637820812971509e-07,3.4778480627682513e-09,1.058533905293151e-05,3.863354916619006e-06,8.69772140687038e-09,2.0772628962825594e-08,3.77012794261344e-06,6.390029711106283e-10,2.605478985856368e-10,1.116351078135966e-14,8.169597949660469e-15,6.246512585270904e-10,1.1974927892419012e-12,2.798536515896755e-09,5.362007826574855e-08,1.272953677745542e-10,3.316773478063874e-15,9.627459885292128e-12,1.3683111559240485e-10,4.240111236478323e-16,6.580167282430116e-08,7.48515499102205e-14,3.674567289168445e-12,1.2010137319259797e-12,7.549474140460156e-14,7.229387164246256e-19,4.071955262332453e-20,9.631646942543121e-09,1.203031965112827e-08,9.560877104525754e-14,6.865628595696753e-14,5.98688080103474e-10,2.1457740745902132e-16,3.2698076041112743e-14,9.993013677979502e-17,3.579472875759792e-15,5.620503368666469e-17,5.067229412039731e-09,6.409874015432889e-22,9.086094788245228e-15,1.3191259243933071e-16,3.347962922551269e-14,3.0796275352588525e-18,3.2277581982357033e-16,5.1666755814744116e-15,3.701249103292465e-14,1.8875838108257128e-16,3.994191185926569e-09,7.011910993580796e-16
