Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030)
5.087520267686488e-05,0.09016522103505299,3.76,0.0,0.9480094374631535,0.9982566832145789,0.0008634750608167945,1.4493059639004543e-22,2.87244347628516e-17,7.5034533034052e-06,4.23511717353824e-05,0.0003031884332141292,2.329231781966857e-06,0.0037672195024573887,0.0006696435479674768,0.0018235404920391666,2.624143200417151e-06,1.7246791441842476e-07,3.530532462411658e-09,0.0006280973362481089,5.673468121241211e-08,5.657962341981764e-07,1.9172682460756532e-05,3.4238409465123467e-09,1.8453671664465897e-06,6.244020764410079e-08,1.5226354149569062e-08,3.2095654142956122e-12,1.8953277638346416e-16,5.660358144620057e-13,1.7929844709544814e-10,9.962800970229179e-16,3.738557797230208e-08,7.156678209846132e-09,3.23975571429245e-07,5.417557591586126e-18,7.748560895313077e-12,1.381511693136631e-10,1.3418181278369585e-15,4.363344370748909e-08,1.033055654048476e-12,2.844442221074535e-11,2.1585150308870997e-15,1.1665634744198141e-11,6.173839720608425e-20,1.1925337351181913e-20,5.048091733869168e-13,5.684133100054571e-12,2.7269222883065477e-15,3.8374551579403873e-16,4.336257464249688e-13,1.0319165361702456e-15,1.3321812154377814e-14,9.420030781416723e-13
5.1647144159766666e-05,0.09016668401496261,3.76,0.0,0.9478593662855518,0.9981939971729821,0.0009066326322168273,1.622945937725367e-22,3.132847695845672e-17,7.549221983948901e-06,4.3496334593873236e-05,0.000308266542062186,2.391107980210937e-06,0.003913030841392622,0.0006852673347102157,0.001892132980265806,2.694924459115247e-06,1.7350381451192996e-07,3.77083599891967e-09,0.0006530357577692849,6.137744939401284e-08,5.872037714941516e-07,1.99163051619988e-05,3.6544479783610744e-09,1.991233127309228e-06,6.412410841099638e-08,1.6264980807311923e-08,3.361541815970638e-12,2.1070079802771975e-16,6.293774532784076e-13,1.9076546654811726e-10,1.0651675755076891e-15,3.936194232081805e-08,7.366483294695054e-09,3.49925157022096e-07,5.776280810859603e-18,8.134547945877646e-12,1.4437383203607002e-10,1.449763413447857e-15,4.685368578491225e-08,1.1404438654507568e-12,3.082480770410735e-11,2.24273288243851e-15,1.2753445051557965e-11,6.907430246286987e-20,1.302902973537075e-20,5.267976382340088e-13,6.049478882338243e-12,2.9020101719289357e-15,4.0838404640961965e-16,4.615305188951762e-13,1.1145868583759794e-15,1.4509861202539794e-14,1.060807910376247e-12
5.2419085642668454e-05,0.09016818852502191,3.76,0.0,0.9477051546697806,0.9981297699091267,0.0009514122385734379,1.8153233351876897e-22,3.4140638241695775e-17,7.597560198050215e-06,4.465834197072654e-05,0.0003133790064253534,2.4538399460743775e-06,0.004062925721710273,0.0007009469373796838,0.0019625290179688757,2.7667344024595046e-06,1.7459819026020666e-07,4.024444686319255e-09,0.0006786279416750601,6.634421050900925e-08,6.091523975174402e-07,2.0686399268203445e-05,3.897809364471657e-09,2.146894491840327e-06,6.58329686897301e-08,1.7361289304143063e-08,3.5208432326299015e-12,2.3396417890806524e-16,6.989629304430893e-13,2.029177507157931e-10,1.1384161542695444e-15,4.1427332714569406e-08,7.581439732820634e-09,3.7763076535992155e-07,6.156809582846224e-18,8.539460898154711e-12,1.5086427824705428e-10,1.5650500014856811e-15,5.028065188708757e-08,1.2581151412153335e-12,3.337607363146596e-11,2.329371002780232e-15,1.3927962927398905e-11,7.722937224082712e-20,1.4223789075339755e-20,5.496906498808959e-13,6.4345498921318574e-12,3.0865311487164538e-15,4.343499673824456e-16,4.909402412291609e-13,1.2028534032427334e-15,1.5790492893991453e-14,1.1924919451615862e-12
5.319102712557024e-05,0.09016973527759772,3.76,0.0,0.9475467354634282,0.998063982683238,0.0009978543818353134,2.0282084787053202e-22,3.717491976729078e-17,7.64854047930866e-06,4.5837050826800954e-05,0.00031852760872107895,2.5174181521452306e-06,0.004216969604339274,0.0007166745457083543,0.002034752630043974,2.8395634348942237e-06,1.7575268339435746e-07,4.291907635791869e-09,0.0007048793460262587,7.165358976397363e-08,6.31646325895927e-07,2.1483996769277856e-05,4.154464269295233e-09,2.3128912593696508e-06,6.756661756439789e-08,1.8517670272519568e-08,3.687805918165375e-12,2.595027483759523e-16,7.753215653308378e-13,2.157899146105326e-10,1.216289339015031e-15,4.3585593403785334e-08,7.801718004455167e-09,4.0718888675623993e-07,6.560426537726727e-18,8.964277247884351e-12,1.5763498355367062e-10,1.6880829011603449e-15,5.3925473569992707e-08,1.3869858422510301e-12,3.6108704497996824e-11,2.418473055617557e-15,1.5195036181635602e-11,8.628825255976333e-20,1.5516212178790176e-20,5.735262982131569e-13,6.840171816326299e-12,3.280878143130803e-15,4.616985672689379e-16,5.219176080398137e-13,1.2970238631324817e-15,1.7169748722850715e-14,1.338214570023143e-12
5.396296860847203e-05,0.09017132498257946,3.76,0.0,0.94738404190683,0.9979966169064199,0.00104599985037597,2.263515173266545e-22,4.0446058824623114e-17,7.702235224012177e-06,4.703231242484951e-05,0.0003237141809916097,2.5818327964660853e-06,0.004375227501638225,0.0007324424434573617,0.002108827518797276,2.9134015899362946e-06,1.7696893116449093e-07,4.573786984210419e-09,0.0007317950070138357,7.732502675449322e-08,6.546894457551421e-07,2.231017060221668e-05,4.424966504795281e-09,2.489786129098577e-06,6.93248782933077e-08,1.9736571375378363e-08,3.862777995360664e-12,2.875092280437171e-16,8.59019675141097e-13,2.2941779675448326e-10,1.2990661746259008e-15,4.584074817953574e-08,8.027494733788719e-09,4.3869993948756606e-07,6.988489105771626e-18,9.41002415719859e-12,1.6469900381089137e-10,1.8192835882803625e-15,5.77997468893443e-08,1.5280482496596048e-12,3.903374569249902e-11,2.5100827761389276e-15,1.6560848042792257e-11,9.634340232126237e-20,1.6913301488126465e-20,5.983441413528424e-13,7.26719215616977e-12,3.4854542921661697e-15,4.904865715147479e-16,5.545269445460199e-13,1.3974184735413422e-15,1.865397381240814e-14,1.4992166832318905e-12
5.473491009137382e-05,0.0901729583470349,3.76,0.0,0.9472170076639165,0.9979276541377683,0.0010958896935322547,2.5233063098029963e-22,4.396955111608682e-17,7.75871664882683e-06,4.8243972742442557e-05,0.0003289406048566791,2.647073826665443e-06,0.0045377639451401,0.0007482430294158287,0.002184777054972729,2.9882385559008765e-06,1.7824856531615643e-07,4.870657849258327e-09,0.0007593795326122273,8.337879695911134e-08,6.782853183778145e-07,2.3166035811052672e-05,4.7098846630370945e-09,2.6781651062952218e-06,7.110756894396376e-08,2.1020497106096877e-08,4.046119569345866e-12,3.1818992995080393e-16,9.506625404330138e-13,2.4383846924906043e-10,1.3870420672490505e-15,4.8197008704407e-08,8.258952653517796e-09,4.722683589334128e-07,7.44243346363057e-18,9.877780638501357e-12,1.720699950158065e-10,1.9590903685932145e-15,6.191554470242213e-08,1.6823762801174724e-12,4.2162831902532306e-11,2.6042439611775425e-15,1.8031934546147027e-11,1.0749569109925337e-19,1.8422484113856503e-20,6.241852363654323e-13,7.716480303769272e-12,3.7006729667155466e-15,5.207721454813355e-16,5.888342107141871e-13,1.5043702991605607e-15,2.024982588920396e-14,1.6768246590623678e-12
5.550685157427561e-05,0.09017463607487522,3.76,0.0,0.9470455668517268,0.9978570760813591,0.0011475651959081308,2.80980055335355e-22,4.776167840335924e-17,7.818056752012996e-06,4.9471872873357376e-05,0.0003342088114358088,2.7131309632563957e-06,0.004704642954662425,0.00076406883706868,0.002262624269477695,3.0640637009915444e-06,1.7959321114769884e-07,5.183108299082782e-09,0.0007876370978115451,8.983603322935851e-08,7.024371750806685e-07,2.4052750698347265e-05,5.009802263258889e-09,2.878638113406015e-06,7.291450301107329e-08,2.237200856473745e-08,4.238202854842429e-12,3.5176549961675813e-16,1.0508964350113674e-12,2.5909024927945394e-10,1.480529687501888e-15,5.065878312908267e-08,8.496280538443574e-09,5.080026861071107e-07,7.923778854093682e-18,1.0368679789065622e-11,1.7976223312370121e-10,2.1079587398751354e-15,6.628542903058139e-08,1.8511315734327106e-12,4.550821703552412e-11,2.7010004640147248e-15,1.9615202856806544e-11,1.1985504731408073e-19,2.005163225577794e-20,6.510921711029733e-13,8.188927639802798e-12,3.9269577997422095e-15,5.526148984510144e-16,6.249070067032208e-13,1.6182255181416747e-15,2.1964284791738453e-14,1.8724544199999673e-12
5.6278793057177395e-05,0.09017635886652915,3.76,0.0,0.9468696540685735,0.9977848645831665,0.0012010678515327145,3.125389647167669e-22,5.1839536555430924e-17,7.880327278096936e-06,5.07158494162899e-05,0.00033952078124213815,2.7799937220551913e-06,0.004875928008790862,0.0007799125528448428,0.002342391845783146,3.140866097518226e-06,1.8100448664682262e-07,5.511739287810773e-09,0.0008165714414127835,9.671874725941155e-08,7.271479160578211e-07,2.4971517966142012e-05,5.325317894923727e-09,3.091839606097764e-06,7.47454900032673e-08,2.3793723210668068e-08,4.4394122722737376e-12,3.8847170604533504e-16,1.1604107176094152e-12,2.752127075052797e-10,1.579859915894783e-15,5.323068499733624e-08,8.739673120251597e-09,5.460156555250744e-07,8.434132106250141e-18,1.0883911127111127e-11,1.8779063492964376e-10,2.2663617535477793e-15,7.092246347700118e-08,2.0355699718544324e-12,4.9082805713769275e-11,2.800396187172997e-15,2.1317950578488415e-11,1.3354114681022433e-19,2.1809084842238243e-20,6.791090989654153e-13,8.685447586376153e-12,4.164742700196808e-15,5.860758855073513e-16,6.628145749517236e-13,1.739343704536673e-15,2.380466277177417e-14,2.0876156206711743e-12
5.7050734540079183e-05,0.09017812741862682,3.76,0.0,0.9466892044208705,0.9977110016279747,0.0012564393379588497,3.4726432118066423e-22,5.622105572609827e-17,7.945599685832846e-06,5.19757348491875e-05,0.00034487854404964796,2.84765143555737e-06,0.0050516820167363675,0.0007957670328747204,0.0024241021129726413,3.2186345452356952e-06,1.824840017031899e-07,5.85716458719673e-09,0.0008461858643583055,1.040498510127921e-07,7.524201104734722e-07,2.592358584437711e-05,5.657045350635449e-09,3.318429194217142e-06,7.660033600544139e-08,2.528831458341879e-08,4.650144513426993e-12,4.2856021557835413e-16,1.279939990099832e-12,2.9224667341793516e-10,1.6853827589805626e-15,5.591754244204958e-08,8.989331007640171e-09,5.864242823646886e-07,8.975192035186781e-18,1.1424723009366221e-11,1.9617077863025678e-10,2.4347903684250773e-15,7.584022569385452e-08,2.237048411505572e-12,5.290018641035706e-11,2.902475073281883e-15,2.3147886100279183e-11,1.486841224616277e-19,2.370366834434727e-20,7.082817671142793e-13,9.206975639711691e-12,4.414471853168204e-15,6.212176075662581e-16,7.026278010141505e-13,1.8680981083854716e-15,2.5778613473014923e-14,2.3239159492443973e-12
5.782267602298097e-05,0.09017994242369325,3.76,0.0,0.946504153548622,0.9976354693363257,0.0013137214903861981,3.8543128263294293e-22,6.092502956693106e-17,8.013945119332508e-06,5.3251357888002513e-05,0.00035028417873556576,2.9160932732851354e-06,0.005231967291558437,0.0008116253182030597,0.002507777039412485,3.2973575938275438e-06,1.840333573938448e-07,6.220010749500445e-09,0.0008764832295583305,1.1185317811014377e-07,7.782559977427174e-07,2.691024920507595e-05,6.005613778182349e-09,3.559092267684771e-06,7.847884422185262e-08,2.685851200374431e-08,4.870808637762917e-12,4.722994091448219e-16,1.4102663236334117e-12,3.102342438556178e-10,1.7974683708495293e-15,5.872440767461668e-08,9.245460577676929e-09,6.293499488627956e-07,9.548754322988033e-18,1.1992425095029444e-11,2.0491892394117042e-10,2.6137538024027986e-15,8.105281989617114e-08,2.4570322471494518e-12,5.6974666295719295e-11,3.007281103528161e-15,2.5113150035069712e-11,1.6542533146998504e-19,2.5744719028083953e-20,7.386575453671171e-13,9.754469453409009e-12,4.676599735725859e-15,6.581040136993796e-16,7.444192176888156e-13,2.004875933507637e-15,2.7894141334559877e-14,2.5830655530621956e-12
5.859461750588276e-05,0.09018180456985223,3.76,0.0,0.9463144376495938,0.9975582499615614,0.0013729562758905912,4.273358000502906e-22,6.597114720122604e-17,8.085434382224455e-06,5.4542543829684357e-05,0.0003557398130996747,2.9853082611066968e-06,0.0054168455247409,0.0008274806484197771,0.0025934382270139844,3.3770235643225454e-06,1.8565414533796419e-07,6.600917029857977e-09,0.0009074659631640612,1.2015350516629704e-07,8.04657489616468e-07,2.7932850660458658e-05,6.371667831705593e-09,3.8145406273656465e-06,8.038081548240607e-08,2.85071002573002e-08,5.101826131027077e-12,5.199752620848873e-16,1.5522215459866329e-12,3.2921878774901875e-10,1.9165081323838304e-15,6.165656676955424e-08,9.508273845485707e-09,6.749184899088702e-07,1.0156716670383977e-17,1.2588390912721872e-11,2.1405203344455326e-10,2.803779885252927e-15,8.657488941752638e-08,2.6971030323955553e-12,6.132130786302378e-11,3.1148582935610576e-15,2.7222337804743057e-11,1.8391817369550404e-19,2.794210693696156e-20,7.702854598129427e-13,1.0328908866480483e-11,4.951591118954906e-15,6.968005013055073e-16,7.882630049747039e-13,2.1500786131051165e-15,3.0159612321763415e-14,2.866881596293963e-12
5.936655898878455e-05,0.09018371454053999,3.76,0.0,0.9461199935021866,0.9974793258869926,0.0014341857678368908,4.7329493686908715e-22,7.138000875243665e-17,8.160137914601385e-06,5.5849114878441016e-05,0.0003612476236621491,3.0552852994118616e-06,0.005606377762101085,0.0008433264736880616,0.0026811069060580454,3.4576205694471446e-06,1.8734794711635526e-07,7.000535292018695e-09,0.0009391360572285957,1.2897657304588165e-07,8.316261733600954e-07,2.8992781643174844e-05,6.755867805119577e-09,4.0855131209108495e-06,8.230604871906195e-08,3.023691924737195e-08,5.3436309179853695e-12,5.718921964817238e-16,1.706689592987203e-12,3.492449462793844e-10,2.0429156550151395e-15,6.471954974616429e-08,9.77798834812678e-09,7.232602777886934e-07,1.0801083623435272e-17,1.3214060528560883e-11,2.235877937528075e-10,3.005415401544768e-15,9.242162930111045e-08,2.9589667783383863e-12,6.595596739753534e-11,3.2252506836765576e-15,2.948452342848509e-11,2.0432892865022443e-19,3.0306258538544994e-20,8.032162180686769e-13,1.0931295882776637e-11,5.239921044753896e-15,7.373739128179452e-16,8.342349870121504e-13,2.3041220825342224e-15,3.2583762886900093e-14,3.1772929584421526e-12
6.0138500471686336e-05,0.09018567301422946,3.76,0.0,0.9459207584870326,0.9973986796232351,0.0014974521205485508,5.236464906373542e-22,7.717315539746043e-17,8.238125772628125e-06,5.717089045455776e-05,0.0003668098354414442,3.1260131802005026e-06,0.005800624381006934,0.0008591564651655272,0.00277080393055194,3.5391365330414436e-06,1.8911633375220954e-07,7.419529967680537e-09,0.0009714950736876855,1.3834910804863934e-07,8.591633160489861e-07,3.0091483467255122e-05,7.158889788439481e-09,4.372776283584348e-06,8.425434142484203e-08,3.20508636288567e-08,5.596669432300631e-12,6.283739710352069e-16,1.874608931284888e-12,3.7035863888557393e-10,2.1771279244190472e-15,6.791914094905193e-08,1.0054827003784432e-08,7.745103060349114e-07,1.1483972034823753e-17,1.3870943258946443e-11,2.335446357735566e-10,3.219226430069276e-15,9.860879892444354e-08,3.244462714567181e-12,7.089533535915759e-11,3.3385023410458506e-15,3.1909284571834174e-11,2.268376574129784e-19,3.284818074764004e-20,8.375022344193925e-13,1.1562654745731502e-11,5.5420748297508356e-15,7.798925364400863e-16,8.824126353194803e-13,2.467437049310897e-15,3.517570907146762e-14,3.5163450835859995e-12
6.0910441954588125e-05,0.09018768066416469,3.76,0.0,0.945716670607352,0.997316293805746,0.0015627975443038345,5.787532172743666e-22,8.33731094223786e-17,8.319467610646569e-06,5.850768748647033e-05,0.000372428721713679,3.1974806031190356e-06,0.0059996450688728446,0.0008749645238288913,0.0028625497740875842,3.621559208355702e-06,1.909608652487587e-07,7.858577971891487e-09,0.0010045441495853675,1.4829884302150475e-07,8.872698694513203e-07,3.123044836823691e-05,7.581425828936841e-09,4.677124984128288e-06,8.622549007457336e-08,3.395188243046106e-08,5.8614006440634754e-12,6.89764654885862e-16,2.0569750428156084e-12,3.9260706503306557e-10,2.3196065369354995e-15,7.126138972866654e-08,1.0339017944852793e-08,8.288082723420768e-07,1.2207616951893173e-17,1.4560620482264054e-11,2.439417563215602e-10,3.445798686979885e-15,1.0515273465382619e-07,3.5555725775125912e-12,7.615697874550997e-11,3.454657360032339e-15,3.450672891528623e-11,2.5163917023316946e-19,3.557948744005156e-20,8.731976623062337e-13,1.2224031955077678e-11,5.85854806076793e-15,8.244261053569169e-16,9.328750674400058e-13,2.6404692606395822e-15,3.794495772371262e-14,3.886204991270575e-12
6.168238343748991e-05,0.09018973815810598,3.76,0.0,0.945507668508094,0.9972321511925777,0.001630264280722824,6.390030000183185e-22,9.000338124859746e-17,8.404232665469577e-06,5.985932068578623e-05,0.0003781066037548401,3.269676190364478e-06,0.00620349880290156,0.0008907447877270524,0.002956364526171234,3.7048761952126553e-06,1.9288309017823021e-07,8.318368577618778e-09,0.0010382840034633672,1.5885453835270157e-07,9.159464757704998e-07,3.241122052082666e-05,8.024184064199887e-09,4.999383075654107e-06,8.821929051173551e-08,3.594297864535152e-08,6.138296012619941e-12,7.564295616753192e-16,2.2548429685645044e-12,4.1603869847620147e-10,2.4708387769553416e-15,7.475262142280884e-08,1.0630794374006767e-08,8.862986605049124e-07,1.297437681058233e-17,1.5284748572837385e-11,2.547991398198212e-10,3.685737856993744e-15,1.120703625209554e-07,3.894430452081669e-12,8.175938549603552e-11,3.573759849590365e-15,3.728752190238553e-11,2.7894400942844653e-19,3.851242399903097e-20,9.103584162564548e-13,1.291649617799807e-11,6.189846545552207e-15,8.71045790683756e-16,9.857030390509407e-13,2.8236797676617143e-15,4.09014154660549e-14,4.289166460949581e-12
6.245432492039171e-05,0.09019184615808497,3.76,0.0,0.9452936914939083,0.9971462346623775,0.0016998945786040399,7.0480641626188055e-22,9.708849738930225e-17,8.492489742777278e-06,6.122560280476861e-05,0.00038384585056702367,3.3425885005526193e-06,0.0064122438310347234,0.0009064916377012333,0.0030522678889949,3.789074956258784e-06,1.9488454531923066e-07,8.799603372088825e-09,0.001072714942827161,1.7004600286430632e-07,9.451934744136534e-07,3.363539703300471e-05,8.48788887996768e-09,5.3404040515463914e-06,9.023553832283484e-08,3.8027208800808295e-08,6.4278395352139825e-12,8.287562085987646e-16,2.469329926302782e-12,4.407032912890147e-10,2.6313388789883353e-15,7.839944864031296e-08,1.093039440178554e-08,9.471308213379154e-07,1.3786739461805858e-17,1.6045061882618032e-11,2.6613757856889337e-10,3.93966991848621e-15,1.1937921092079252e-07,4.263333193577921e-12,8.772201100410746e-11,3.69585393884896e-15,4.026291592830483e-11,3.089795035731284e-19,4.1659892975189877e-20,9.490421923460802e-13,1.3641138317662727e-11,6.536486303068123e-15,9.19824200424566e-16,1.040978946528256e-12,3.017545186453463e-15,4.405539723323969e-14,4.727655402867285e-12
