Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15)
5.162042053340396e-05,0.19376972012729377,3.76,0.0,0.012239568761287511,0.4398750620991886,0.557890956092449,1.7479274119373625e-11,4.577501856321286e-09,0.004817845547541295,0.0001481059979904984,0.16664538181215482,0.0008483504454825104,0.2653309469924378,0.0022098144048940858,0.662695762579592,1.3341767113056752e-07,1.8201986135114403e-06,0.0001768643532487229,0.0006140432201703142,0.10559280008855483,0.00016505708473382323,0.014213850537435685,0.0001433767363257808,0.5179509092030852,4.754629738977597e-05,3.701881372800556e-05,2.5263770211277632e-09,1.6868294860712506e-06,8.143854006130258e-05,2.116923176255786e-07,7.500376310916422e-08,0.00955412392519336,2.394189213235415e-06,0.00996413812047117,2.91709350464283e-10,2.4240699739883295e-06,9.627737370128968e-07,3.329387152442163e-09,0.007050675077976658
5.182874465365363e-05,0.19379686921516098,3.76,0.0,0.012187977568284053,0.4388649901777365,0.5588060798100783,1.7475566976903305e-11,4.570027942381429e-09,0.004810826652708142,0.00014754148755403206,0.16672080198361414,0.0008476426660889457,0.264657170286082,0.002201001807918975,0.6631152505491008,1.3258195435173973e-07,1.8131185812339295e-06,0.00017644605035686047,0.0006096168519872627,0.10578109653350154,0.00016452004135254528,0.014157355167688096,0.00014269512813543678,0.5190956919415378,4.739810501580675e-05,3.6834776259198366e-05,2.511435439414104e-09,1.6849038860805351e-06,8.138632827121202e-05,2.1044053306471459e-07,7.476704261438479e-08,0.009529797892737729,2.3809259302918767e-06,0.009944935170253383,2.908205397181726e-10,2.415554515414933e-06,9.59148608462039e-07,3.3228680904694243e-09,0.00708269862714391
5.201623636187834e-05,0.19382117681249397,3.76,0.0,0.012142148254087364,0.4379598975566739,0.5596260532671025,1.7471826633545008e-11,4.563301091930655e-09,0.004804532518948039,0.0001470374128721534,0.16678811367963503,0.0008470087505096295,0.26405355596907915,0.002193123823960599,0.6634906017634488,1.3183687023047832e-07,1.8067848342685669e-06,0.00017607196912045235,0.000605673829899975,0.10594962300342307,0.00016403998508128845,0.014106818642367661,0.0001420861136210585,0.5201212587651164,4.7265479332762104e-05,3.667043507776424e-05,2.4981046582315805e-09,1.6831670594933015e-06,8.13389654255108e-05,2.0932369840865575e-07,7.455493888482971e-08,0.00950792963867381,2.36908525319661e-06,0.009927666268737393,2.900237297568119e-10,2.407918181851506e-06,9.559015224529645e-07,3.31700667580413e-09,0.007111475094799917
5.220372807010304e-05,0.19384536550977138,3.76,0.0,0.012096879672780812,0.4370585399504643,0.5604426071725068,1.746817845837781e-11,4.556574211487981e-09,0.004798259864968424,0.00014653706037816798,0.16685489334066836,0.0008463777081653717,0.2634525635186827,0.0021852959114026524,0.6638638999946976,1.310983820034409e-07,1.8004870168415237e-06,0.0001757001285767114,0.0006017688648747676,0.10611726557185948,0.0001635630039841277,0.014056573154840876,0.00014148125648596172,0.5211423695234275,4.71335546817187e-05,3.650730447522379e-05,2.48488306464435e-09,1.6814267286787126e-06,8.129125487877602e-05,2.082160107865603e-07,7.434372552273413e-08,0.0094860862440068,2.3573347852364113e-06,0.009910411279227784,2.8922986702235895e-10,2.400307976305518e-06,9.526690741805317e-07,3.31115097915877e-09,0.007140209262191777
5.2391219778327746e-05,0.19386943627903067,3.76,0.0,0.012052162095989877,0.4361608906350858,0.5612557671225801,1.7464823420212122e-11,4.549847487706009e-09,0.004792008511564205,0.00014604038000869457,0.1669211453565891,0.0008457494915264363,0.2628541773328676,0.0021775176183414595,0.6642351640924862,1.3036640149859185e-07,1.7942248073620448e-06,0.0001753305050711349,0.0005979014732556991,0.10628403085597248,0.00016308906494633273,0.01400661679200494,0.00014088051649815072,0.5221590549727593,4.7002324310470645e-05,3.634537120330359e-05,2.471769405561164e-09,1.6796829725424933e-06,8.124320130259096e-05,2.0711736529311593e-07,7.413339807643356e-08,0.009464268658461438,2.345673573705995e-06,0.009893171031649774,2.8843894340602166e-10,2.3927238958577724e-06,9.494511917083644e-07,3.305301262973543e-09,0.0071689011994774355
5.257871148655245e-05,0.19389339007805076,3.76,0.0,0.012007985986821844,0.435266923178765,0.5620655584182475,1.746127649450134e-11,4.543121046096308e-09,0.004785778281555335,0.00014554732264413634,0.1669868740655171,0.0008451240536447042,0.262258381910453,0.0021697884976557315,0.664604412660538,1.2964084208164122e-07,1.7879978886015283e-06,0.00017496307524893863,0.0005940711786723615,0.10644992540393508,0.0001626181352842355,0.013956947647223697,0.00014028385389655147,0.5231713455672008,4.6871781556231746e-05,3.6184622196679864e-05,2.4587624497258077e-09,1.6779358673028935e-06,8.119480927838832e-05,2.0602765885772933e-07,7.39239521387579e-08,0.009442477809782891,2.3341006792236885e-06,0.009875946336525773,2.876509507975374e-10,2.3851659351981035e-06,9.462478033633444e-07,3.29945778343533e-09,0.007197550977193876
5.2766203194777155e-05,0.19391722785595786,3.76,0.0,0.011964341999720306,0.4343766114423664,0.5628720060648045,1.7457255470331755e-11,4.536395108035108e-09,0.004779568999795684,0.00014505784016954023,0.16705208375380656,0.0008445013480492077,0.26166516185146954,0.002162108106971408,0.6649716640566034,1.2892161834692284e-07,1.7818059474342373e-06,0.00017459781609473348,0.0005902775120310033,0.10661495569485666,0.0001621501827593205,0.013907563820329377,0.00013969122942925484,0.5241792714581557,4.67419198560558e-05,3.602504457368799e-05,2.4458609858157227e-09,1.6761854877087372e-06,8.114608330737749e-05,2.0494679008921877e-07,7.371538333044416e-08,0.00942071460371966,2.3226151745624788e-06,0.009858737984964139,2.8686588103553667e-10,2.3776340874688666e-06,9.430588378807328e-07,3.293620790447628e-09,0.0072261586662540804
5.295369490300186e-05,0.19394095054756424,3.76,0.0,0.011921220974061723,0.43348992957311866,0.5636751347784643,1.745341709727799e-11,4.529669870750724e-09,0.004773380493128581,0.00014457188518164236,0.16711677865741587,0.0008438813292179296,0.2610745018573976,0.0021544760086403985,0.6653369363984604,1.2820864686180273e-07,1.7756486741401468e-06,0.00017423470482253895,0.0005865200113507701,0.10677912814018933,0.00016168517553792727,0.013858463418142607,0.00013910260423902727,0.5251828624998801,4.661273270732825e-05,3.586662563581006e-05,2.4330638116050986e-09,1.6744319081170794e-06,8.109702780821839e-05,2.038746583250483e-07,7.35076872632434e-08,0.009398979924665112,2.311216143280349e-06,0.009841546749253197,2.8608372580018015e-10,2.3701283417899495e-06,9.398842237001577e-07,3.2877905278974954e-09,0.007254724337908646
5.3141186611226565e-05,0.19396455907780016,3.76,0.0,0.011878613930108908,0.4326068520005778,0.5644749689905898,1.744975051487114e-11,4.522945462166282e-09,0.004767212590364059,0.00014408941112395283,0.16718096296277032,0.0008432639522913632,0.26048638673088165,0.0021468917696912276,0.6657002475678934,1.2750184554899204e-07,1.7695257631086474e-06,0.00017387371891682042,0.0005827982216484311,0.10694244908461518,0.0001612230821966422,0.01380964455471415,0.00013851793990246876,0.5261821482530324,4.648421368828471e-05,3.570935286101607e-05,2.4203697466761367e-09,1.6726752001249642e-06,8.104764711297792e-05,2.0281116474056775e-07,7.330085959148708e-08,0.009377274636047964,2.2999026815891335e-06,0.009824373383226396,2.853044767707545e-10,2.3626486855056807e-06,9.367238896551754e-07,3.2819672337142914e-09,0.007283248063721779
5.33099291486288e-05,0.19398570990247102,3.76,0.0,0.011840699765852577,0.4318151429494665,0.5651920229489037,1.7446127410451416e-11,4.516894348117064e-09,0.004761678954295693,0.0001436581229362159,0.1672382956969051,0.0008427105351641319,0.2599592464994944,0.002140106520270129,0.6660255654101302,1.268709330059186e-07,1.7640442735021024e-06,0.0001735506304389623,0.0005794787733018145,0.10708871509207732,0.00016080966393668646,0.013765946740503016,0.00013799509715843006,0.5270778486071473,4.636911259149559e-05,3.556877711901486e-05,2.4090322854308983e-09,1.671091546450091e-06,8.100292996022822e-05,2.0186132568660046e-07,7.311545359122352e-08,0.009357765702140261,2.2897929906354783e-06,0.009808933240826895,2.8460563052515e-10,2.3559392896775652e-06,9.338917400383233e-07,3.276732418839236e-09,0.007308883612642788
5.347867168603103e-05,0.19400676965493968,3.76,0.0,0.011803188497563946,0.4310263146414662,0.5659064453402076,1.7442387558504063e-11,4.51084418851328e-09,0.004756161748238257,0.0001432295846040043,0.16729522118177415,0.0008421591901062974,0.2594341444460024,0.002133359380801671,0.6663493217097691,1.2624489499277006e-07,1.7585901554399624e-06,0.00017322922953190399,0.0005761875658209307,0.10723430100253938,0.00016039855850409092,0.01372247408679071,0.0001374754046032136,0.5279701065295477,4.625454299330413e-05,3.542911087435855e-05,2.3977765622363994e-09,1.6695054667320565e-06,8.095795589289087e-05,2.009183344931606e-07,7.293074434676204e-08,0.009338281857830012,2.2797512457572003e-06,0.00979350869303676,2.8390912535254147e-10,2.3492510023503443e-06,9.310710483570808e-07,3.2715036016317482e-09,0.007334485296206881
5.364741422343327e-05,0.194027738986367,3.76,0.0,0.011766073939766877,0.4302403490071396,0.5666182533991971,1.743901997128164e-11,4.5047950916395545e-09,0.004750660851406926,0.00014280376388679515,0.1673517423696222,0.0008416098857276617,0.25891106970103145,0.002126650045146983,0.6666715290271505,1.2562367468480845e-07,1.7531631938614742e-06,0.00017290950036278057,0.0005729242816008003,0.10737921130598772,0.00015998974383866097,0.013679225234534794,0.00013695883514363465,0.5288589429735867,4.6140500377883864e-05,3.5290345355217205e-05,2.386601749783526e-09,1.6679170104296787e-06,8.091272791089511e-05,1.9998212188882445e-07,7.274672873475024e-08,0.009318823690477835,2.2697768118116665e-06,0.009778100252420948,2.8321495506351196e-10,2.342583809393761e-06,9.282617630639578e-07,3.2662809436409637e-09,0.00736005316715451
5.38161567608355e-05,0.1940486185414003,3.76,0.0,0.011729350017643136,0.42945722815418025,0.5673274641822184,1.743543659527193e-11,4.498747126146819e-09,0.00474517614427006,0.0001423806290826602,0.16740786218192216,0.000841062591029236,0.2583900114611974,0.0021199782101356214,0.6669921997756669,1.250072159533526e-07,1.7477631762742731e-06,0.00017259142727679819,0.0005696886073838208,0.10752345045042475,0.0001595831981429711,0.013636198829886413,0.00013644536196606182,0.5297443787072628,4.60269802846821e-05,3.5152471899158054e-05,2.3755070342490907e-09,1.666326225601172e-06,8.086724896372935e-05,1.990526197420571e-07,7.256340365292431e-08,0.009299391774479028,2.259869061502074e-06,0.009762708420166796,2.8252311345225847e-10,2.335937696236975e-06,9.254638330211856e-07,3.2610646027374646e-09,0.007385587278387872
5.3984899298237735e-05,0.1940694089569545,3.76,0.0,0.011693010763440086,0.42867693436374626,0.5680340945711366,1.743132924651898e-11,4.492700427546891e-09,0.004739707508535444,0.00014196014901641146,0.16746358351015303,0.0008405172753478501,0.25787095898888707,0.0021133435755091145,0.667311346225344,1.2439546366446525e-07,1.7423898923731242e-06,0.0001722749948126973,0.0005664802341497122,0.10766702284269582,0.00015917889989726743,0.013593393524369037,0.00013593495855003732,0.5306264343165212,4.591397830764458e-05,3.5015481946854376e-05,2.3644916078393107e-09,1.6647331606577017e-06,8.082152195434254e-05,1.9812976041021754e-07,7.2380765997869e-08,0.009279986671620713,2.2500273742083354e-06,0.009747333686413069,2.818335942325115e-10,2.3293126464287298e-06,9.226772070382803e-07,3.255854733252286e-09,0.00741108768295195
5.415364183563997e-05,0.19409011086361594,3.76,0.0,0.011657050313895679,0.4278994500877624,0.5687381612761824,1.742754914954263e-11,4.4866551338606235e-09,0.004734254827130555,0.00014154229298251366,0.16751890921636303,0.0008399739084657346,0.25735390161210125,0.002106745843893373,0.6676289805053819,1.2378836362446865e-07,1.7370431341673663e-06,0.00017196018767593922,0.000563298857039852,0.10780993284911103,0.00015877682782787752,0.013550807975018482,0.00013542759864591174,0.5315051302077162,4.580149008539902e-05,3.487936704674454e-05,2.3535546738694516e-09,1.6631378627330908e-06,8.077554974062821e-05,1.9721347718040856e-07,7.219881268869441e-08,0.009260608931344765,2.240251136529908e-06,0.009731976530490006,2.8114639111053345e-10,2.322708641847476e-06,9.199018340005684e-07,3.2506514860376257e-09,0.007436554434021475
5.4322384373042204e-05,0.19411072488523742,3.76,0.0,0.01162146290872286,0.42712475794730537,0.5694396808376356,1.7423908954870956e-11,4.480611305757882e-09,0.004728817984193039,0.00014112703075021035,0.16757384213350063,0.0008394324606000496,0.25683882872430114,0.0021001847207823237,0.667945114605686,1.231858623564571e-07,1.7317226960845646e-06,0.00017164699073324362,0.0005601441753115189,0.10795218479581047,0.0001583769608980739,0.013508440844459629,0.0001349232562684376,0.5323804866090869,4.568951130498372e-05,3.474411885501219e-05,2.342695448582202e-09,1.6615403774245616e-06,8.072933513490853e-05,1.9630370443159248e-07,7.201754066780391e-08,0.009241259090901732,2.2305397425353782e-06,0.009716637421061327,2.804614977879715e-10,2.316125663708328e-06,9.171376631371964e-07,3.2454550085006015e-09,0.007461987584892926
5.4474252656704214e-05,0.19412920287328764,3.76,0.0,0.011589748517639841,0.42642990806785125,0.5700688841703729,1.742041061994477e-11,4.475173203042759e-09,0.004723938272648262,0.00014075548785527278,0.16762294824257087,0.0008389467739479451,0.2563769511496591,0.00209431076913349,0.6682283624411989,1.2264749967300236e-07,1.7269566373697433e-06,0.00017136647783380917,0.0005573275410138012,0.10807965245030933,0.00015801894887883074,0.013470496074254759,0.0001344719068570433,0.5331654686830366,4.558916245249042e-05,3.462312970339902e-05,2.3329879441729117e-09,1.660100808138348e-06,8.068753703299737e-05,1.9549042160866414e-07,7.18549758232141e-08,0.009223868523221969,2.2218544338482714e-06,0.009702848031220651,2.7984706341088164e-10,2.310218944364034e-06,9.146594453122129e-07,3.2407840859135825e-09,0.007484848736647565
5.4626120940366224e-05,0.1941476106198428,3.76,0.0,0.01155832765055786,0.42573729344168876,0.5706960494010956,1.74168604520587e-11,4.469736452747599e-09,0.004719071214611323,0.00014038600049201647,0.1676717404890013,0.0008384625966695245,0.25591666483234965,0.002088466023412067,0.6685104132799667,1.221127816148281e-07,1.7222115864594913e-06,0.00017108724628686576,0.0005545320760965664,0.10820659364649357,0.0001576626912172483,0.013432726177700994,0.0001340229622545216,0.533947776511424,4.5489219721748274e-05,3.4502829968525557e-05,2.32334219552102e-09,1.658659536549722e-06,8.064554682403839e-05,1.9468231276955227e-07,7.16929581332244e-08,0.009206501354727158,2.213220731015006e-06,0.009689073957146781,2.7923449016660516e-10,2.3043292244779932e-06,9.121902233149473e-07,3.2361188661868454e-09,0.007507682754506928
5.4777989224028234e-05,0.19416594856620967,3.76,0.0,0.011527196314676715,0.4250469017430851,0.5713211882428858,1.7413314644945723e-11,4.464301120232836e-09,0.004714216728094229,0.0001400185476010088,0.1677202208791925,0.0008379799078461367,0.2554579621754923,0.002082650274772843,0.6687912755808343,1.2158167092847977e-07,1.7174873980967037e-06,0.00017080928541345544,0.0005517575696350114,0.10833301145644002,0.00015730817309500113,0.013395130191818668,0.00013357640407563872,0.5347274244778193,4.538968006946064e-05,3.4383213778108875e-05,2.3137576501628476e-09,1.6572165945833696e-06,8.060336646857474e-05,1.938793316511234e-07,7.153148539390675e-08,0.00918915795250763,2.2046382065129474e-06,0.009675315519036835,2.786237733891409e-10,2.298456487721494e-06,9.097299604084652e-07,3.231459449881924e-09,0.007530489677538375
5.4929857507690244e-05,0.194184217149335,3.76,0.0,0.011496350579939515,0.4243587207521517,0.5719443123027022,1.74097106349838e-11,4.458867272564732e-09,0.004709374731875964,0.00013965310842142998,0.1677683914015088,0.0008374986868087353,0.2550008356246721,0.002076863316184536,0.6690709577161493,1.210541308793686e-07,1.7127839284482129e-06,0.00017053258464163498,0.0005490038132540978,0.1084589089270288,0.00015695537985137604,0.013357707157520257,0.00013313221410636003,0.5355044268536336,4.529054048363301e-05,3.426427532519178e-05,2.304233761647909e-09,1.6557720137626205e-06,8.056099789995436e-05,1.930814324923167e-07,7.137055540983693e-08,0.009171838676148403,2.1961064372142803e-06,0.009661573030542407,2.7801490839230754e-10,2.2926007170307475e-06,9.072786199618521e-07,3.2268059354557973e-09,0.007553269544864746
5.5147396402678205e-05,0.19421026542343633,3.76,0.0,0.01145265644129959,0.4233767849608018,0.57283339946518,1.740447008013777e-11,4.451086449912085e-09,0.004702460567707807,0.00013913311407620041,0.16783685583190563,0.0008368118934300889,0.25434877003087114,0.0020686237183507577,0.6694695400097145,1.203046212932211e-07,1.706082403781979e-06,0.00017013840783029155,0.0005450950217966337,0.10863834628104474,0.0001564530084545424,0.013304401121203272,0.00013250003808322575,0.536612838470795,4.5149222163249715e-05,3.409507498583988e-05,2.290696166500836e-09,1.653699976561103e-06,8.04999842959892e-05,1.919472705410994e-07,7.114097756182841e-08,0.009147072959935363,2.1839729634325057e-06,0.009641916436936264,2.7714597573692733e-10,2.2842423257274194e-06,9.037827464890653e-07,3.2201506301244096e-09,0.007585852785438267
