Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168)
2.1215047496013884e-06,0.3609669569030615,3.76,0.0,0.44309803525027663,0.9697483921177745,0.03957910948146188,9.08744044689936e-09,8.768211134384758e-07,0.025252023265863878,0.0034431872844659602,0.04728563732618544,0.005187081753998756,0.21482084289685688,0.002355421414726261,0.17566623916380805,1.6349436912841433e-06,5.78561285853121e-06,0.0004471232943562678,0.0007066650093758058,0.004565976299219336,0.0009305614472509452,0.0048495637800778126,0.0003637147980976502,0.006692864726619156,0.0002722778085972188,8.87843916823506e-05,6.715990019005604e-09,1.1334954426769903e-06,9.132414838778693e-06,3.134708375848288e-07,5.748538413872892e-07,0.0013818084259912351,9.608533591126047e-06,0.0006944587924440224,1.6297397009495704e-09,5.304037905738886e-07,5.932616614855253e-07,1.1538303948869357e-09,0.00043690208924009136,2.382867785864906e-05,8.46179007064922e-05,1.4781271125946173e-09,4.678450788637229e-05,1.6772029634565428e-10,2.38220217714715e-12,6.14107164905753e-06,5.994420216803892e-05,5.3483099166444324e-11
2.1310220460680868e-06,0.36104906425337313,3.76,0.0,0.44165330037852885,0.9695058949097257,0.03987014935689983,9.135299879135707e-09,8.809621494095177e-07,0.025275750322523768,0.003434809820441759,0.04759061637102386,0.005188531659687425,0.21593074498130518,0.0023647543821611826,0.17666991542851523,1.6302368401060704e-06,5.7884953095756685e-06,0.00044978328374468306,0.000711736444701988,0.004625762020018545,0.0009322511322313111,0.004895370032372871,0.0003665937469899079,0.00678849020886164,0.0002727719686234711,8.930956131858205e-05,6.731871547969401e-09,1.1481831792179326e-06,9.277509087758333e-06,3.1556196570938404e-07,5.79274747076776e-07,0.001400897854399421,9.6516685523075e-06,0.0007031719252030217,1.6424885275007228e-09,5.375020034453441e-07,5.984530319183156e-07,1.1672765092038046e-09,0.0004415151903940893,2.4323428734111294e-05,8.571635001033921e-05,1.486635207183568e-09,4.769991066010777e-05,1.7117593770909422e-10,2.419257250751157e-12,6.152325757926468e-06,6.014665016896895e-05,5.4030679690879475e-11
2.140539342534785e-06,0.3611309781462178,3.76,0.0,0.4402128598596445,0.9692629305476875,0.040161378965311856,9.182629781631053e-09,8.850638343695456e-07,0.025298561326220177,0.0034263817896720405,0.04789495952582924,0.005189882265864246,0.21703626149864072,0.0023740789783711956,0.1776714107274548,1.6255099572663457e-06,5.791161628268385e-06,0.0004524306784310521,0.0007167985951685232,0.004685894814721437,0.0009339230301760678,0.004941217223442766,0.00036946705979341653,0.006884812828459178,0.0002732612042362415,8.983191065051214e-05,6.747631121431578e-09,1.1629380104307789e-06,9.423727759952524e-06,3.1764580869672846e-07,5.836720160029812e-07,0.0014200802249399406,9.694476357369712e-06,0.0007119266318502192,1.6551741236032123e-09,5.446234274378541e-07,6.036361144152301e-07,1.1807684178069544e-09,0.0004461438352564851,2.4824574102612446e-05,8.681857439840671e-05,1.4950860794974642e-09,4.862608946336844e-05,1.7467572563130636e-10,2.4565567702399455e-12,6.1632722718719e-06,6.034707944266397e-05,5.457983489634852e-11
2.1500566390014835e-06,0.36121269787921134,3.76,0.0,0.4387767310214445,0.9690195046209864,0.04045279237513246,9.229429906847635e-09,8.891262307038308e-07,0.025320467021899426,0.0034179048278955688,0.04819865638375831,0.00519113483398992,0.21813738034710536,0.002383395256898156,0.17867071270149934,1.620763863812048e-06,5.793614628527808e-06,0.0004550654135716062,0.0007218513665977594,0.004746372783400263,0.0009355772817169488,0.004987102848145868,0.00037233456372645407,0.006981830632853859,0.00027374554468712455,9.035142607672382e-05,6.7632692193443256e-09,1.1777591038293973e-06,9.571065604351863e-06,3.197222784812745e-07,5.880453390416727e-07,0.001439354085040389,9.736957640569006e-06,0.0007207225292291909,1.6677955858044284e-09,5.517672839488244e-07,6.088105035895505e-07,1.1943054566985683e-09,0.000450787868314564,2.5332130653031516e-05,8.792447663684235e-05,1.5034795009633233e-09,4.956305785303448e-05,1.7821976896427634e-10,2.4940982349029787e-12,6.173914285424257e-06,6.054550459571751e-05,5.5130544845812305e-11
2.159573935468182e-06,0.3612942225634097,3.76,0.0,0.43734493025727333,0.9687756226840463,0.04074438374840491,9.275700157292136e-09,8.931494087754074e-07,0.025341478130425144,0.0034093805412235283,0.04850169685582596,0.005192290611328448,0.21923409025758311,0.002392703258096073,0.17966780949834238,1.6159993644185453e-06,5.795857114052673e-06,0.0004576874276223762,0.0007268946683741523,0.004807194015584425,0.0009372140263208495,0.005033024437232911,0.0003751960896863854,0.007079541623264005,0.0002742250190362328,9.086809477220828e-05,6.778786280347292e-09,1.1926456295804942e-06,9.719517272613121e-06,3.2179128983194606e-07,5.923944216996269e-07,0.0014587179798514112,9.779113057725675e-06,0.0007295592341603143,1.6803520873552913e-09,5.589327971420645e-07,6.139758018137985e-07,1.207886954143367e-09,0.0004554471354708969,2.584611421454931e-05,8.903395986416344e-05,1.511815160548634e-09,5.051082794207409e-05,1.8180817068532726e-10,2.531879148689926e-12,6.184254908192848e-06,6.074194033110699e-05,5.5682789812215755e-11
2.16909123193488e-06,0.3613755515969124,3.76,0.0,0.4359174734843921,0.9685312902725159,0.04103614729531149,9.321440555389585e-09,8.971334451865613e-07,0.025361605354429138,0.0034008105181846395,0.04880407101509501,0.005193350839705748,0.2203263803880735,0.0024020030161315585,0.18066268952714729,1.611217254423017e-06,5.7978918795364724e-06,0.00046029666087425263,0.00073192841155311,0.004868356595750952,0.0009388334027844472,0.005078979540135382,0.00037805147072164793,0.007177943777294968,0.0002746996563686997,9.138190430711969e-05,6.794182763285104e-09,1.2075967540729083e-06,9.869077363728135e-06,3.2385276047698266e-07,5.967189770590827e-07,0.0014781704544128806,9.820943269993211e-06,0.0007384363635210581,1.692842801360008e-09,5.661191924600772e-07,6.191316184885201e-07,1.2215122392181449e-09,0.00046012148337718547,2.6366540167632488e-05,9.014692748034948e-05,1.5200928190706421e-09,5.146941109945265e-05,1.8544103074493802e-10,2.5698969675549727e-12,6.194297259519734e-06,6.093640139036339e-05,5.6236550178925794e-11
2.1786085284015785e-06,0.36145668413501736,3.76,0.0,0.4344943757034429,0.9682865128861671,0.041328077319175885,9.366651272897887e-09,9.010784235564954e-07,0.025380859365651688,0.0033921963172548397,0.049105769250996696,0.005194316746915851,0.22141424071288643,0.0024112945523924087,0.18165534169385295,1.606418312372304e-06,5.7997217075425905e-06,0.0004628930568770441,0.0007369525106160152,0.004929858598673677,0.0009404355486783613,0.005124965742616526,0.00038090054351710187,0.0072770350276759755,0.00027516948554400845,9.189284300771585e-05,6.80945918042467e-09,1.222611650530657e-06,1.001974038494655e-05,3.2590660924858725e-07,6.010187222851655e-07,0.0014977100522622668,9.86244897493972e-06,0.0007473535343242174,1.7052668575098258e-09,5.733256998542517e-07,6.242775686656585e-07,1.235180665802193e-09,0.00046481076013440883,2.68934230304959e-05,9.126328330640062e-05,1.528312404204803e-09,5.2438817250678056e-05,1.891184431603981e-10,2.6081491156359243e-12,6.204044476542095e-06,6.112890259496753e-05,5.679180654321865e-11
2.188125824868277e-06,0.3615376196598581,3.76,0.0,0.43307565148572136,0.9680412960066894,0.04162016816737562,9.411332597217754e-09,9.049844336716679e-07,0.02539925081381464,0.0033835394797447765,0.049406782099876735,0.005195189556130911,0.22249766159276307,0.002420577883084534,0.18264575514273132,1.6016033077922283e-06,5.801349370517196e-06,0.0004654765609465499,0.0007419668814502506,0.004991698094962732,0.0009420206010324524,0.005170980647820403,0.0003837431468706677,0.007376813285957599,0.00027563453548373604,9.240089956233582e-05,6.824616024563806e-09,1.2376894851178298e-06,1.017150079405835e-05,3.2795275609497385e-07,6.052933911693542e-07,0.0015173353177597485,9.903630872334485e-06,0.0007563103637166781,1.7176234762013305e-09,5.80551550423892e-07,6.294132721688978e-07,1.2488915943642319e-09,0.00046951481455097537,2.7426776905808273e-05,9.238293146344705e-05,1.5364737288328693e-09,5.341905563968541e-05,1.9284049911039528e-10,2.6466330428293083e-12,6.213499701023472e-06,6.131945879336879e-05,5.7348539605954445e-11
2.1976431213349752e-06,0.3616183573957478,3.76,0.0,0.4316613144383733,0.9677956450766002,0.04191241428627131,9.455484969912728e-09,9.088515729942431e-07,0.02541679030967067,0.0033748415145786466,0.0497071004338406,0.005195970475531765,0.22357663424698807,0.002429853011209406,0.18363391954142985,1.596772992188014e-06,5.802777626478765e-06,0.0004680471218842313,0.0007469714434682756,0.005053873145558472,0.0009435886955651367,0.0052170218979877905,0.0003865791235099246,0.007477276416816976,0.000276094834901401,9.290606345781749e-05,6.839653671645284e-09,1.2528294332281952e-06,1.0324352954169221e-05,3.299911255397014e-07,6.0954273658489e-07,0.001537044794455566,9.944489690992949e-06,0.0007653064691129126,1.7299120222970348e-09,5.877959795198002e-07,6.345383583997691e-07,1.2626443480006772e-09,0.00047423349700828014,2.7966614974052198e-05,9.350577657253986e-05,1.5445763723859382e-09,5.441013397222701e-05,1.9660728350689017e-10,2.6853462171230994e-12,6.222666086177322e-06,6.15080849158431e-05,5.7906730299235627e-11
2.2071604178016736e-06,0.36169889677250455,3.76,0.0,0.43025137754995596,0.9675495655112978,0.042204810186889055,9.499108932603476e-09,9.126799438176433e-07,0.025433488429640497,0.003366103908739428,0.05000671534221039,0.005196660703508895,0.22465115044665226,0.0024391199319634834,0.18461982489693113,1.5919281049172954e-06,5.804009221121429e-06,0.0004706046907761181,0.000751966118181431,0.005116381805906608,0.0009451399671812072,0.005263087161421764,0.00038940831889293284,0.007578422255154196,0.0002765504124138248,9.340832469863729e-05,6.85457263610363e-09,1.2680306694742444e-06,1.0478291165683237e-05,3.320216429500405e-07,6.137665053274799e-07,0.0015568370268648313,9.985026175858153e-06,0.0007743414682521569,1.7421317034484076e-09,5.950582257049811e-07,6.396524618005185e-07,1.2764382914960227e-09,0.0004789666589533356,2.8512949805306488e-05,9.463172367725078e-05,1.5526203154526266e-09,5.541205894835563e-05,2.0041887710175408e-10,2.7242860140413933e-12,6.231546792520468e-06,6.169479592079774e-05,5.846635971067642e-11
2.216677714268372e-06,0.3617792372712239,3.76,0.0,0.4288458533233735,0.9673030627050555,0.04249735043085558,9.54220514266366e-09,9.16469654800581e-07,0.025449355723192638,0.0033573281312445076,0.05030561808421275,0.005197261432098864,0.22572120239716992,0.002448378634490506,0.18560346148306098,1.587069376269729e-06,5.805046889323286e-06,0.0004731492205668183,0.0007569508287231954,0.0051792221270716855,0.0009466745500425564,0.005309174126715197,0.00039223058072522613,0.007680248612373213,0.0002770012966374078,9.390767369244431e-05,6.869373460544255e-09,1.283292367229648e-06,1.0633309678913426e-05,3.340442357079043e-07,6.179644570359033e-07,0.0015767105602875458,1.0025241067703537e-05,0.0007834149791124588,1.7542817591278446e-09,6.023375296604089e-07,6.447552230364765e-07,1.2902728031425005e-09,0.00048371415266490345,2.9065793491776117e-05,9.576067815402795e-05,1.5606055609015761e-09,5.642483648175396e-05,2.0427535738050972e-10,2.763449789417107e-12,6.240144980570761e-06,6.187960679513723e-05,5.90274090492885e-11
2.2261950107350703e-06,0.3618593782827633,3.76,0.0,0.42744475354542216,0.9670561420201645,0.042790029655242215,9.584774397930054e-09,9.202208216477331e-07,0.02546440269776681,0.003348515624809108,0.05060380017232596,0.005197773842135827,0.22678678294286864,0.0024576290988400184,0.18658481996619636,1.5821975219072065e-06,5.805893350876487e-06,0.00047568066692254147,0.000761925500656826,0.00524239215397882,0.0009481925773478415,0.0053552805130428795,0.000395045759911037,0.007782753265585138,0.0002774475160615718,9.44041014508675e-05,6.884056574465391e-09,1.2986137031983448e-06,1.078940267339046e-05,3.3605883355658573e-07,6.221363713180824e-07,0.001596663941332805,1.0065135140930276e-05,0.0007925266201009782,1.7663615924542202e-09,6.096331372617691e-07,6.49846290151371e-07,1.3041472383613395e-09,0.0004884758316775407,2.9625157412820827e-05,9.689254588680586e-05,1.5685318256746331e-09,5.74484713112962e-05,2.0817679696085459e-10,2.802834967013525e-12,6.248463821687519e-06,6.206253256077989e-05,5.958985970699778e-11
2.2357123072017687e-06,0.361939319317286,3.76,0.0,0.42604808937990196,0.966808808790533,0.043082842562995,9.626817612860454e-09,9.239335652953075e-07,0.025478639821333356,0.003339667809329404,0.05090125333975996,0.005198199105023501,0.2278478854839992,0.002466871297415839,0.1875638913552078,1.5773132450139945e-06,5.806551311497161e-06,0.0004781989878662988,0.0007668900615939561,0.0053058899264264645,0.0009496941814303741,0.005401404066403553,0.00039785371021713894,0.007885933962173011,0.0002778890991102473,9.489759950677568e-05,6.898622409336197e-09,1.3139938544285646e-06,1.0946564266652795e-05,3.3806536827257e-07,6.262820337390189e-07,0.0016166957181838841,1.010470918501337e-05,0.0008016760100441431,1.7783706101572034e-09,6.16944298126355e-07,6.549253170907304e-07,1.318060954083564e-09,0.0004932515506342861,3.019105232275386e-05,9.802723322912743e-05,1.5763988746180224e-09,5.8482967150001057e-05,2.1212326422405237e-10,2.842438950018716e-12,6.256506490093064e-06,6.224358826263483e-05,6.015369323683932e-11
2.245229603668467e-06,0.3620190598631034,3.76,0.0,0.4246558713256204,0.9665610683189496,0.04337578392811271,9.668335809506198e-09,9.276080115782337e-07,0.02549207751677009,0.0033307860801360008,0.05119796955736016,0.005198538381302823,0.22890450401356585,0.002476105194462041,0.18854066702445843,1.5724172353291506e-06,5.807023461495372e-06,0.0004807041439399014,0.0007718444413279656,0.005369713479052631,0.0009511794936833584,0.005447542562000894,0.00040065428846066645,0.00798978841804964,0.000278326074099758,9.538815995615336e-05,6.913071485934494e-09,1.3294320016887236e-06,1.1104788512029314e-05,3.400637734192133e-07,6.304012319337797e-07,0.0016368044410324796,1.0143964006718131e-05,0.000810862768288786,1.7903081381186728e-09,6.242702659726343e-07,6.59991964080563e-07,1.3320133347351687e-09,0.0004980411653891604,3.076348830063734e-05,9.916464706167405e-05,1.5842067266570504e-09,5.952832660356432e-05,2.1611482294411412e-10,2.8822590725222715e-12,6.264276161901276e-06,6.242278897073636e-05,6.071889136744744e-11
2.2547469001351654e-06,0.3620985994879589,3.76,0.0,0.42326810940356463,0.966312925885368,0.0436688485759218,9.70933010795488e-09,9.312442919918772e-07,0.025504726172134028,0.0033218718145230884,0.05149394096720883,0.005198792824166027,0.2299566329508626,0.002485330748536372,0.18951513861168348,1.5675101731850815e-06,5.807312478977935e-06,0.0004831960975168336,0.000776788571173273,0.005433860842966314,0.0009526486447893229,0.005493693796229965,0.00040344735372696073,0.008094314326597653,0.00027875846930065876,9.587577529735152e-05,6.927404325073096e-09,1.3449273263229472e-06,1.126406941647315e-05,3.420539848261988e-07,6.344937683392853e-07,0.001656988661852922,1.0182900419087196e-05,0.0008200865145945252,1.802173563618073e-09,6.31610298038957e-07,6.650458981614979e-07,1.346003770163766e-09,0.0005028445326804137,3.1342474936031e-05,0.00010030469466751212,1.5919553570552e-09,6.0584551477815916e-05,2.2015153356849235e-10,2.9222926675350803e-12,6.271776011928126e-06,6.260014976843006e-05,6.12854359554071e-11
2.2642641966018637e-06,0.36217793768893297,3.76,0.0,0.42188481282458873,0.9660643867299489,0.043962031419621926,9.749801752568417e-09,9.348425435664137e-07,0.02551659611281926,0.0033129263595049864,0.05178916000382739,0.005198963572868974,0.23100426743675292,0.0024945479086262417,0.1904872982013826,1.5625927219222605e-06,5.80742102146209e-06,0.00048567481402784677,0.0007817223850129887,0.005498330043698586,0.0009541017643066793,0.005539855602084966,0.00040623276890016887,0.008199509343367528,0.0002791863128299679,9.636043871808927e-05,6.941621357791382e-09,1.360479013439969e-06,1.1424400910146899e-05,3.440359400131977e-07,6.385594576461738e-07,0.001677246936100301,1.0221519266875517e-05,0.000829346869512546,1.8139663783786601e-09,6.389636575262963e-07,6.700867930179937e-07,1.3600316348299077e-09,0.0005076615107783007,3.1928020979344574e-05,0.00010144728404585966,1.5996445577437194e-09,6.165164220917928e-05,2.2423345082091472e-10,2.9625371223672145e-12,6.279009219728407e-06,6.27756857484264e-05,6.185330907850641e-11
2.273781493068562e-06,0.36225707414121694,3.76,0.0,0.4205059902989335,0.9658154560677286,0.04425532742697134,9.789752080649553e-09,9.384029075057969e-07,0.025527697622549826,0.003303951043296056,0.05208361928297785,0.0051990517587688365,0.23204740305820698,0.0025037566180742777,0.1914571381549265,1.5576655351619181e-06,5.807351732477546e-06,0.00048814026078974627,0.0007866458182492449,0.005563119103545201,0.0009555389809840125,0.005586025835383844,0.00040901039930853417,0.008305371100635998,0.00027960963277579986,9.684214382450594e-05,6.955723015515471e-09,1.3760862482186397e-06,1.1585776875805324e-05,3.460095783684447e-07,6.425981193889936e-07,0.0016975778217878104,1.0259821392221673e-05,0.0008386434541308999,1.8256860781868708e-09,6.463296111603135e-07,6.751143273919645e-07,1.3740963025481957e-09,0.0005124919589161768,3.252013465737365e-05,0.0001025923236639531,1.6072741557221417e-09,6.272959838419066e-05,2.2836062587269074e-10,3.0029898042961097e-12,6.285978957742376e-06,6.294941200713134e-05,6.242249295325967e-11
