Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20)
4.77003200352809e-09,0.12668697065129636,3.76,0.0,0.631836689054837,0.9999999984125671,5.417794878071408e-14,2.8235915559465033e-32,9.403960710793183e-22,2.7731653065903834e-08,1.601884393125457e-09,2.974778151712173e-11,3.804254806386361e-11,1.2820974685757237e-11,1.560841518973789e-09,1.592136281935353e-12,4.682124625684795e-12,2.103678669514193e-11,2.3350080772762046e-22,1.0605998729585529e-13,3.631841886907617e-25,7.161603438883566e-13,6.435757538758768e-13,4.239756210401429e-20,5.723259329690362e-21,1.1757378747250567e-13,2.6426921757837717e-24,7.143535990063497e-16,6.013112787164593e-39,1.7716749817410032e-39
5.36654437347873e-09,0.12668697069210713,3.76,0.0,0.6318366871106551,0.9999999982100826,7.687143448142533e-14,4.1481374373155856e-32,1.1017235779995308e-21,3.1192507711118793e-08,1.8042324806060704e-09,3.764736455562827e-11,4.394163501883666e-11,1.625025785629139e-11,1.7564170885832105e-09,2.054566376572405e-12,5.891320256457961e-12,2.6502092588750888e-11,3.340077233869598e-22,1.3426341628079328e-13,5.831456772086658e-25,9.022068062618506e-13,8.145582955989534e-13,6.007600374822751e-20,8.57774289558286e-21,1.5069343048641574e-13,4.24670629290903e-24,8.223987904582751e-16,1.2052748960148315e-38,4.03949682980899e-39
5.9630567434293695e-09,0.12668697073290808,3.76,0.0,0.6318366851654678,0.9999999980067469,1.0508276217638956e-13,5.821240050926384e-32,1.2647155837991935e-21,3.465181434203596e-08,2.007043992231143e-09,4.647468479801539e-11,5.008404259297167e-11,2.0090901196586053e-11,1.9520842118952206e-09,2.5849552400978205e-12,7.2309593144653695e-12,3.256769017140819e-11,4.602966641667334e-22,1.6579298831452145e-13,8.910990224042067e-25,1.1087183710849788e-12,1.0056346628180514e-12,8.20121083079732e-20,1.23555167494911e-20,1.883242293221388e-13,6.4947374547051315e-24,9.308318478553097e-16,2.2474464984660922e-38,8.466886199644688e-39
7.15608148333065e-09,0.12668697081448194,3.76,0.0,0.6318366812720657,0.9999999975975588,1.803395789728398e-13,1.034444947855117e-31,1.5934254326128414e-21,4.156581960962578e-08,2.4140719806325064e-09,6.691088330777945e-11,6.308686812320637e-11,2.9012726705082707e-11,2.343699795365688e-09,3.860504569893608e-12,1.029233828265104e-11,4.6465390526743034e-11,8.027655956103015e-22,2.3883667367147894e-13,1.857687610208847e-24,1.5820481844150748e-12,1.4480352706796145e-12,1.4035923331365678e-19,2.338702962307209e-20,2.775584958457879e-13,1.356262114097041e-23,1.1486736398810576e-15,6.626480520173139e-38,3.0782510710761773e-38
8.34910622323193e-09,0.12668697089601988,3.76,0.0,0.631836677374607,0.9999999971850743,2.8443115486192196e-13,1.6633305132569255e-31,1.9241511672888086e-21,4.847373968676041e-08,2.822996895084279e-09,9.105309457556746e-11,7.70276652069355e-11,3.959931854350898e-11,2.73570140135062e-09,5.440227792888738e-12,1.3848324349848144e-11,6.266240187342724e-11,1.2865752909460206e-21,3.252035643212576e-13,3.462001447278889e-24,2.134049333935936e-12,1.9707106649281497e-12,2.207533567893433e-19,4.0380218891104295e-20,3.8610416889755877e-13,2.531916138536329e-23,1.367734683552274e-15,1.6533202263807638e-37,9.147072981952722e-38
9.54213096313321e-09,0.12668697097752382,3.76,0.0,0.6318366734730689,0.9999999967693609,4.217189564225488e-13,2.490966092960872e-31,2.256151610270016e-21,5.537564337388709e-08,3.2338459490988764e-09,1.188980753586885e-10,9.188392533910395e-11,5.18634658637802e-11,3.128101818549467e-09,7.34502370673786e-12,1.7881791615114646e-11,8.109321595076484e-11,1.938331093968297e-21,4.249066464521589e-13,5.945378255446949e-24,2.7627380421211613e-12,2.5735946318140376e-12,3.263696134894022e-19,6.513747454307685e-20,5.147110256183234e-13,4.355801363368587e-23,1.5879766045770174e-15,3.6550116897450363e-37,2.353883919692178e-37
9.999999999999999e-09,0.12668697105899568,3.76,0.0,0.631836671974616,0.9999999966089718,4.841243401381647e-13,2.865826009638888e-31,2.3837298840946768e-21,5.802293042188865e-08,3.3920415093562236e-09,1.3056721468329599e-10,9.782406766956179e-11,5.701844842358447e-11,3.2788090838620085e-09,8.16670295843202e-12,1.955309740200468e-11,8.874641832741908e-11,2.238840813630266e-21,4.667156526044227e-13,7.190358432580754e-24,3.023984603674777e-12,2.8262593263285653e-12,3.742488770815519e-19,7.712154432239994e-20,5.695419218481027e-13,5.2715478942377196e-23,1.6727976286446625e-15,4.833329360142272e-37,3.2891960640329998e-37
1.0735155703034489e-08,0.12668697105899568,3.76,0.0,0.6318366695674291,0.9999999963504852,5.964563389205773e-13,3.5382241844905367e-31,2.5885637862022604e-21,6.227159760782688e-08,3.6466451569724912e-09,1.5044261893647423e-10,1.0763391639273784e-10,6.581788562599639e-11,3.520913523383502e-09,9.595292452522506e-12,2.237634596315191e-11,1.016941510143285e-10,2.7855525263653916e-21,5.379593338874209e-13,9.591398614500036e-24,3.4662315075240045e-12,3.25662174904733e-12,4.602571686119456e-19,9.968833668747105e-20,6.640605567104163e-13,7.03968179963111e-23,1.809300851093958e-15,7.377718732143946e-37,5.451067954298576e-37
1.1928180442935768e-08,0.12668697114043734,3.76,0.0,0.6318366656576658,0.999999995928511,8.127991498680135e-13,4.823751665709826e-31,2.9205106542169967e-21,6.916166759309646e-08,4.0614194350015624e-09,1.8568355256541159e-10,1.2425662067554347e-10,8.147522879581353e-11,3.9141487060563945e-09,1.2210974647297576e-11,2.7316260286521992e-11,1.2440322300957295e-10,3.8566585420729515e-21,6.6437543981555e-13,1.472599176721121e-23,4.2427357103827675e-12,4.019727239466797e-12,6.253500895809985e-19,1.4627921194788001e-19,8.347734709521728e-13,1.082812915536626e-22,2.031655182169559e-15,1.386041124837736e-36,1.161776134364363e-36
1.3121205182837048e-08,0.12668697122185052,3.76,0.0,0.6318366617437576,0.9999999955035008,1.0748080777465822e-12,6.364817399341313e-31,3.251859217625017e-21,7.60459168199706e-08,4.478192620036681e-09,2.2461773697204295e-10,1.4173172413933865e-10,9.884808254385056e-11,4.3078192758194435e-09,1.5211558567129904e-11,3.2686461418080583e-11,1.491601279688717e-10,5.180993859329017e-21,8.04169176788292e-13,2.1719197037921198e-23,5.090542263222513e-12,4.862846904913183e-12,8.244694624068936e-19,2.0737514819873465e-19,1.0274115757652522e-12,1.6000128686096383e-22,2.2550963212824454e-15,2.455357028355437e-36,2.3119990048420457e-36
1.5507254662639608e-08,0.12668697138459836,3.76,0.0,0.6318366539034237,0.9999999946446089,1.7515905803840848e-12,1.0287024090373082e-30,3.9136509053375996e-21,8.97971982056832e-08,5.317825609243109e-09,3.13553471788945e-10,1.7916143688164447e-10,1.3879035061596602e-10,5.096512795516533e-09,2.244309148200065e-11,4.4660718845696383e-11,2.0458480121347314e-10,8.711672163432908e-21,1.1239484507991078e-12,4.300403054445441e-23,6.9936488317851504e-12,6.7888755342800095e-12,1.3355029755904608e-18,3.8408041308632434e-19,1.4804202735081184e-12,3.180169830876026e-22,2.7053319221994588e-15,6.72688316891182e-36,7.867978525338497e-36
1.729210046982955e-08,0.12668697150627736,3.76,0.0,0.6318366480275979,0.9999999939946178,2.4059851693010733e-12,1.4019446186658299e-30,4.408779890352977e-21,1.0006884509276882e-07,5.951287949857944e-09,3.8971615864699663e-10,2.09249071662149e-10,1.732471874562613e-10,5.687705008403449e-09,2.8996866035285512e-11,5.464091535896291e-11,2.509777991833335e-10,1.2246598514461714e-20,1.3982502130530122e-12,6.723055535640643e-23,8.59224521990488e-12,8.438396043190268e-12,1.8260235906499493e-18,5.757296466269555e-19,1.8799588243710892e-12,4.986117366746935e-22,3.0451686003848683e-15,1.29645414607703e-35,1.737774302247588e-35
1.9076946277019494e-08,0.1266869716279093,3.76,0.0,0.6318366421422936,0.9999999933384002,3.200943810521385e-12,1.849449525652935e-30,4.903584827372233e-21,1.1032805586334743e-07,6.5894352442504025e-09,4.74114474584679e-10,2.410591115568181e-10,2.1166867090454552e-10,6.2799840233844295e-09,3.659602396910377e-11,6.544989366024422e-11,3.0139341286100254e-10,1.6670794367239066e-20,1.7026480875792837e-12,1.0069589371199109e-22,1.0335412061153365e-11,1.0266378607921667e-11,2.4180778035263047e-18,8.30816540228444e-19,2.3327137402651256e-12,7.48978436352488e-22,3.3876027547568048e-15,2.343274951090411e-35,3.551026614133336e-35
2.0861792084209436e-08,0.1266869717494992,3.76,0.0,0.6318366362474477,0.9999999926761274,4.148435750065495e-12,2.3761471963169907e-30,5.397586864831424e-21,1.2057501198545546e-07,7.232328384930523e-09,5.667385177242916e-10,2.745360093623215e-10,2.540958286600749e-10,6.873384781689778e-09,4.5297771066306004e-11,7.704851042424367e-11,3.5566022308907305e-10,2.2101352596317267e-20,2.037197021347757e-12,1.4560266539138095e-22,1.2218799393995936e-11,1.2272620765072348e-11,3.1191440315824734e-18,1.1617621051090197e-18,2.839606271200432e-12,1.0861523577818204e-21,3.73260132321473e-15,4.018286968484262e-35,6.802434589037966e-35
2.264663789139938e-08,0.12668697187105207,3.76,0.0,0.6318366303429997,0.9999999920079623,5.260080405743957e-12,2.986830955055877e-30,5.890749449991696e-21,1.308098877245456e-07,7.880024091648733e-09,6.675785279789265e-10,3.0962700955939787e-10,3.005694402027738e-10,7.467941133115041e-09,5.51575012247738e-11,8.94000753472981e-11,4.1361386895780217e-10,2.8660389297361085e-20,2.401953703812079e-12,2.044340290427209e-22,1.4238321849475874e-11,1.4456922838937479e-11,3.936271221772168e-18,1.5820121783383958e-18,3.4013689986913432e-12,1.5294637195353177e-21,4.080209236812171e-15,6.596806924419949e-35,1.2359690362703611e-34
2.4431483698589322e-08,0.12668697199257248,3.76,0.0,0.6318366244288907,0.99999999133406,6.547162027449725e-12,3.6861246182261144e-30,6.38326811294555e-21,1.4103285036186743e-07,8.532575081543133e-09,7.766248828132084e-10,3.4628204251383115e-10,3.511300469036206e-10,8.063685880398233e-09,6.622886294395773e-11,1.0247023996223142e-10,4.750968337932009e-10,3.647505130676296e-20,2.796976528971197e-12,2.7996212646357795e-22,1.6390141184480652e-11,1.681908790787318e-11,4.8760976271888544e-18,2.1060171829419865e-18,4.018558718015988e-12,2.100621652570689e-21,4.430490169614006e-15,1.0437896865627387e-34,2.1472806415269562e-34
2.6216329505779265e-08,0.12668697211406496,3.76,0.0,0.6318366185050632,0.9999999906545685,8.020654702536743e-12,4.478412651498205e-30,6.875272964525604e-21,1.5124406055952625e-07,9.19003035750376e-09,8.938680903919167e-10,3.8445354620607847e-10,4.058179677132991e-10,8.66065085359917e-09,7.856387047783443e-11,1.1622680929793975e-10,5.399580871267058e-10,4.5677542678769563e-20,3.222325528114685e-12,3.7526213479824175e-22,1.8670636097018567e-11,1.9358921718139818e-11,5.944882589562106e-18,2.749202649441876e-18,4.691578462652616e-12,2.8238521007476315e-21,4.783466588780644e-15,1.6001832358752616e-34,3.590413392203868e-34
2.8001175312969208e-08,0.12668697223553396,3.76,0.0,0.6318366125714624,0.9999999899696271,9.691233057794373e-12,5.3678446627178985e-30,7.366766666760858e-21,1.6144367253514872e-07,9.852435341251132e-09,1.0192987862333168e-09,4.2409638269860005e-10,4.646733065707624e-10,9.25886694472213e-09,9.221295618808364e-11,1.3063965530176328e-10,6.08052913416427e-10,5.640512685545819e-20,3.678062340040935e-12,4.9372005667327535e-22,2.107638968471757e-11,2.20762325949324e-11,7.148521230467286e-18,3.527951648028328e-18,5.420687269811438e-12,3.725974741592756e-21,5.139143248153491e-15,2.3864870959936817e-34,5.804104421176818e-34
2.978602112015915e-08,0.12668697235698342,3.76,0.0,0.6318366066280341,0.9999999892793702,1.1569295107021487e-11,6.358417120113548e-30,7.857694566287136e-21,1.7163183443743266e-07,1.0519832158888642e-08,1.1529077260914909e-09,4.651676588911006e-10,5.277359677326001e-10,9.858364181722839e-09,1.0722508262178817e-10,1.456805314196463e-10,6.792425437139997e-10,6.880013928682892e-20,4.164250145991335e-12,6.39049623487817e-22,2.360416273006231e-11,2.497083126748949e-11,8.492575944275995e-18,4.459568649930919e-18,6.206021018346989e-12,4.8365684849854886e-21,5.4975410748571456e-15,3.4746634171451513e-34,9.113549720220421e-34
3.1570866927349097e-08,0.12668697247841754,3.76,0.0,0.6318366006747262,0.999999988583924,1.3664971757019038e-11,7.454014432010238e-30,8.348042211264817e-21,1.8180868851040854e-07,1.1192259763479012e-08,1.2946857828412068e-09,5.076266490833226e-10,5.950456622464326e-10,1.0459171760289806e-08,1.2364779096794327e-10,1.6132299334322136e-10,7.53393994580384e-10,8.300998728873579e-20,4.680953641596314e-12,8.152999653299759e-22,2.625088280885439e-11,2.8042530810874305e-11,9.98228989559277e-18,5.5622634623323965e-18,7.0476011530946e-12,6.188046607105574e-21,5.8586914149574144e-15,4.952707093391676e-34,1.3944874702477626e-33
3.335571273453904e-08,0.12668697259983996,3.76,0.0,0.6318365947114882,0.999999987883409,1.5988146855167946e-11,8.658375280891445e-30,8.837841853244953e-21,1.9197437145924042e-07,1.1869754203065737e-08,1.4446239395538913e-09,5.514346245600467e-10,6.666419217365859e-10,1.1061318113311293e-08,1.4152730770625206e-10,1.775422264787014e-10,8.30379709357701e-10,9.918715535472666e-20,5.22823897517947e-12,1.026873452995647e-21,2.901362181096867e-11,3.129114652825608e-11,1.1622616535574943e-17,6.855113648526289e-18,7.945353268766778e-12,7.815830030691458e-21,6.222610166100313e-15,6.927508703400201e-34,2.085618975666977e-33
3.514055854172899e-08,0.12668697272125454,3.76,0.0,0.6318365887382706,0.9999999871779399,1.8548458610476196e-11,9.975036637320109e-30,9.327120639602699e-21,2.021290144923631e-07,1.2552348646840546e-08,1.602713288678573e-09,5.965548359386722e-10,7.425640996277838e-10,1.1664830917721198e-08,1.609085557901039e-10,1.9431502983369833e-10,9.100775168608164e-10,1.1748918675553333e-19,5.806173741623454e-12,1.278528228657406e-21,3.1889594855900844e-11,3.471649592859614e-11,1.3418222426765975e-17,8.358058836432872e-18,8.899108464242805e-12,9.758372752343377e-21,6.589304214203922e-15,9.526736854608364e-34,3.05536471969352e-33
3.6925404348918935e-08,0.1266869728426647,3.76,0.0,0.6318365827550255,0.999999986467625,2.135532132867452e-11,1.1407372207727511e-29,9.815877063965208e-21,2.1227274375021102e-07,1.324007369036464e-08,1.768945023919342e-09,6.429523171931392e-10,8.228513863475599e-10,1.2269737173603979e-08,1.8183527741813217e-10,2.1161962102131437e-10,9.923702109005748e-10,1.380786850777814e-19,6.41482691174442e-12,1.5754004831494233e-21,3.4876136881845094e-11,3.831839854354263e-11,1.537352079993044e-17,1.0091853112229721e-17,9.908623603951004e-12,1.2057376569628469e-20,6.958791848995743e-15,1.290228676550804e-33,4.393523859648707e-33
3.871025015610888e-08,0.12668697296407394,3.76,0.0,0.6318365767617062,0.9999999857525679,2.4417921996761395e-11,1.29586592815051e-29,1.030410209652663e-20,2.2240568025151187e-07,1.3932957312762308e-08,1.9433104412243587e-09,6.905939122166499e-10,9.075428071123584e-10,1.2876063193145592e-08,2.0435001755407228e-10,2.294356644316917e-10,1.0771456029914277e-09,1.611232815614904e-19,7.0542688421200236e-12,1.923002053788144e-21,3.797070687111411e-11,4.209667595484096e-11,1.7492666739054558e-17,1.207807002512252e-17,1.0973578011748917e-11,1.4757770098641544e-20,7.331094578043438e-15,1.7232761370156956e-33,6.210979008645914e-33
4.049509596329883e-08,0.1266869730854855,3.76,0.0,0.6318365707582673,0.9999999850328661,2.7745247364961522e-11,1.4632105923184535e-29,1.0791800677959743e-20,2.325279404546987e-07,1.463102526875193e-08,2.125800928166527e-09,7.394480215506643e-10,9.966772408362962e-10,1.3483834702099661e-08,2.2849428261242783e-10,2.477440222733449e-10,1.1642959717656745e-09,1.8679564592528035e-19,7.724571183955119e-12,2.3272512028741353e-21,4.117085959376043e-11,4.605115159291477e-11,1.9779600219961913e-17,1.4339037081161584e-17,1.209359867006772e-11,1.7908002212381105e-20,7.706221202886002e-15,2.2727351374498883e-33,8.645756055372421e-33
4.227994177048877e-08,0.12668697320690256,3.76,0.0,0.6318365647446647,0.9999999843086129,3.134607851748329e-11,1.643079635896326e-29,1.1278987765367576e-20,2.4263963616532046e-07,1.533430101733191e-08,2.316407965672119e-09,7.894846471513138e-10,1.0902934164023162e-09,1.4093076821296204e-08,2.5430851256861806e-10,2.665268012085252e-10,1.2537181537952193e-09,2.1527344619996401e-19,8.425806899452611e-12,2.794468399720645e-21,4.447425210913479e-11,5.018165076322174e-11,2.2238038122912912e-17,1.6897846616906896e-17,1.3268254921678393e-11,2.1560004276067516e-20,8.084177738468121e-15,2.9628903001778522e-33,1.1865615516115214e-32
4.406478757767872e-08,0.12668697332832812,3.76,0.0,0.6318365587208546,0.9999999835798964,3.522900109343877e-11,1.8357682575112688e-29,1.1765671630179709e-20,2.5274087477491076e-07,1.6042805880284894e-08,2.5151231234949085e-09,8.406752883377614e-10,1.1884299197911903e-09,1.4703814107563466e-08,2.818321462687935e-10,2.857672533898549e-10,1.3453133093226156e-09,2.4673933348075343e-19,9.158050224622336e-12,3.331390823303522e-21,4.787863414260336e-11,5.448800054583377e-11,2.4871491494034615e-17,1.9778325979519308e-17,1.4497067755042508e-11,2.576932813107162e-20,8.464977141663674e-15,3.821771073874593e-33,1.6073568615346566e-32
4.5849633384868666e-08,0.1266869734497652,3.76,0.0,0.6318365526867957,0.9999999828468,3.940241294176474e-11,2.0415593965035612e-29,1.2251853572928248e-20,2.628317594428143e-07,1.6756559161511605e-08,2.7219380567622698e-09,8.929928632160899e-10,1.2911251994175703e-09,1.5316070584529743e-08,3.1110367079757846e-10,3.0544970225982964e-10,1.4389867439578675e-09,2.813809214794285e-19,9.921376641269192e-12,3.945183604315842e-21,5.138184105908597e-11,5.897002973100709e-11,2.7683278500587363e-17,2.300501531270642e-17,1.57795166472919e-11,3.059525376459279e-20,8.848633021363885e-15,4.881532918786477e-33,2.1512848618225308e-32
4.763447919205861e-08,0.12668697357121655,3.76,0.0,0.6318365466424468,0.9999999821094029,4.3874537985187743e-11,2.2607304088965812e-29,1.2737535416973462e-20,2.7291238942650026e-07,1.7475578363917536e-08,2.9368444997237913e-09,9.464115658988044e-10,1.3984175756577882e-09,1.5929869798523525e-08,3.4216071109309105e-10,3.2555940772857343e-10,1.534647584737483e-09,3.1939077844304877e-19,1.071586282597758e-11,4.643460646028739e-21,5.4981781131240496e-11,6.362756869961502e-11,3.067654802863608e-17,2.6603124473093986e-17,1.711505199462734e-11,3.6100984964546134e-20,9.235151575263869e-15,6.178881960658754e-33,2.8474268799177626e-32
4.941932499924856e-08,0.12668697369268497,3.76,0.0,0.6318365405877674,0.9999999813677805,4.8653426451272017e-11,2.4935514871596129e-29,1.3222723118907049e-20,2.8298286010814044e-07,1.8199879199439362e-08,3.15983426522629e-09,1.0009068584857695e-09,1.5103452408873786e-09,1.654523482104132e-08,3.750400351420313e-10,3.4608256169153554e-10,1.6322087540769438e-09,3.609663907488094e-19,1.154158664750867e-11,5.4342875410542015e-21,5.867643637778682e-11,6.846044940749566e-11,3.385428057705812e-17,3.059853117380009e-17,1.850309482534684e-11,4.235367906769663e-20,9.624537334897617e-15,7.755508818050654e-33,3.73013306351542e-32
