Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47)
1.599303350358495e-07,0.17931548673842715,3.76,0.0,0.3036537987549165,0.9595393648821774,0.05092500402732724,1.0575569118390804e-08,2.523740281615954e-07,0.10427393705219208,0.00703968374331372,0.09662183728879296,0.02477582152379255,0.2828329411149837,0.0024944611602689373,0.2476417933229643,1.220509239067628e-06,1.04116733009782e-05,0.003231167764566649,0.00033106497102490946,0.021663505600211422,0.0056761328155025305,0.006042322297256475,0.0015697489910430774,0.008086526360681908,0.0014137855762402633,0.00017749690909650274,4.555199210141515e-08,6.936595064971216e-05,0.00011383299555992854,1.8226499596655358e-06,3.921727134313084e-05,0.00489527465555669,1.9556897692610842e-05,0.0011745602780222544,7.903165244962586e-08,2.5783059489174277e-06,2.716047265003941e-06,2.9629739823287954e-08,2.304431393111427e-05,0.0001236168386007002,0.000804338940835045,7.082310635137356e-08
1.617381453645279e-07,0.1794513016008926,3.76,0.0,0.2991683967666442,0.9587563596657841,0.05189450306794628,1.0999803402068752e-08,2.6213353854599236e-07,0.10445583906257525,0.006950609032411465,0.0977327143051193,0.024782125077310303,0.28547128206438416,0.0025201747683644823,0.2510721505989119,1.203378889778614e-06,1.0415274002503637e-05,0.0032676101863769826,0.0003373756892049923,0.022357618924040073,0.005698119700507491,0.006160212287901313,0.00160040863058553,0.008393381904980865,0.001421570802165952,0.00017955119430118426,4.5427486374586097e-08,7.15883395309976e-05,0.00011957258203053674,1.845105207930053e-06,3.9939616287034695e-05,0.0050506527577906446,1.973668182709474e-05,0.0012116400794024275,8.051839766019644e-08,2.656438383645811e-06,2.776396792344358e-06,3.043522535795166e-08,2.4162273969589416e-05,0.00012975913910067265,0.0008311091280713645,7.153908637193746e-08
1.6354595569320628e-07,0.17958557486555668,3.76,0.0,0.2947507491152733,0.9579719676946206,0.052863758205524844,1.1434890122934434e-08,2.7215740736857086e-07,0.10461737795679231,0.006861721250986055,0.09882983650628697,0.02478463458026508,0.2880479187859148,0.0025456251378124808,0.254474336379323,1.1863343337653892e-06,1.041683149322586e-05,0.003302978703325398,0.00034364826160869207,0.023058998053334497,0.005719074072313809,0.0062774297875621676,0.0016306945697230368,0.008705750196048896,0.0014290665242745288,0.00018154059988955505,4.529838348877746e-08,7.382515945670768e-05,0.00012546934232559426,1.866946935658806e-06,4.0649860622870925e-05,0.005206976533233213,1.9911384495213168e-05,0.0012490491919690697,8.198195385335815e-08,2.7345540851978705e-06,2.8363012822948365e-06,3.1243458819313276e-08,2.5312058678520512e-05,0.00013607118998782038,0.0008580756639756567,7.222941750018744e-08
1.6535376602188467e-07,0.17971831419635692,3.76,0.0,0.29040043536798743,0.9571863298873315,0.053832621140766625,1.18807306781687e-08,2.8244507666319675e-07,0.10475909993135991,0.006773088982916816,0.09991316768861602,0.024783476049947396,0.290563449120402,0.002570812627591559,0.2578482173341277,1.1693870827630013e-06,1.0416410796105533e-05,0.0033372796484022345,0.0003498807324114935,0.023767396513320105,0.0057390199108395545,0.006393928168797493,0.0016605918388617066,0.009023551808327628,0.0014362745767604477,0.00018346541438939116,4.5164919380288285e-08,7.607506537633372e-05,0.000131522013410499,1.8881751220848218e-06,4.134772986190404e-05,0.00536414850337315,2.008102830150184e-05,0.00128677320443444,8.342173752903895e-08,2.8125838954769017e-06,2.8957198293574114e-06,3.205416230513779e-08,2.6493705239388296e-05,0.00014255231803700103,0.0008852213000180887,7.289429641763654e-08
1.6716157635056306e-07,0.17984952823668154,3.76,0.0,0.2861169936056206,0.9563995837497765,0.05480094977002247,1.233720782653673e-08,2.9299563401622664e-07,0.10488155185690574,0.006684776471059404,0.10098268541318163,0.024778773130333002,0.29301850374797944,0.002595737472530295,0.26119368524833114,1.1525478096856e-06,1.0414076562161102e-05,0.003370520409671238,0.0003560712239646205,0.024482569759548642,0.005757980971935416,0.006509663014294151,0.0016900863930981588,0.009346704911383289,0.001443196930695221,0.00018532599598013112,4.502732134302866e-08,7.83367225902244e-05,0.00013772915513597845,1.9087905822114213e-06,4.2032980193904166e-05,0.005522072612310162,2.0245639887735193e-05,0.0013247979335789819,8.48372257899555e-08,2.8904605356946566e-06,2.954613307752162e-06,3.2867069218310134e-08,2.7707228864207433e-05,0.0001492017175770386,0.0009125289941817771,7.353394973444346e-08
1.6896938667924144e-07,0.17997922653665618,3.76,0.0,0.2818999235105083,0.9556118633897728,0.05576860798946711,1.2804186004675938e-08,3.0380781462944096e-07,0.10498528018734514,0.006596843794330595,0.10203838031876807,0.024770647124267246,0.2954137433112666,0.0026203997945793544,0.2645106556759672,1.1358263873146972e-06,1.040989296293757e-05,0.0034027093600737493,0.00036221793407946234,0.02520427541885456,0.005775980783684933,0.006624592089284597,0.001719165100330394,0.009675125451227135,0.0014498356935310605,0.00018712276812190374,4.488580839501538e-08,8.060880853859737e-05,0.00014408915520487014,1.928794922639577e-06,4.270539745963064e-05,0.005680654359354861,2.040524969238671e-05,0.001363109434660888,8.622795438191956e-08,2.968118712402465e-06,3.012944397266282e-06,3.36819240577547e-08,2.8952623287688046e-05,0.00015601845607505585,0.0009399819378602019,7.414863190243873e-08
1.7077719700791983e-07,0.18010741948376546,3.76,0.0,0.2777486893205455,0.9548232995339357,0.0567354655048649,1.3281511708194687e-08,3.148800044511787e-07,0.1050708299441282,0.0065093470404980844,0.10308025544782976,0.024759217021229185,0.2977498556729182,0.002644799614131538,0.26779906665460235,1.1192319257989267e-06,1.040392359179271e-05,0.0034338557897859974,0.00036831913343661623,0.0259322735131473,0.005793042642088466,0.006738675310368839,0.0017478157279464989,0.010008727328378533,0.0014561931080381435,0.0001888562153444636,4.474059160339344e-08,8.289001451506228e-05,0.00015060023442213202,1.948190497828933e-06,4.336479609206283e-05,0.005839800919914405,2.0559891720517777e-05,0.0014016940106322342,8.759351566756109e-08,3.045495210972287e-06,3.0706776002150614e-06,3.449848221450637e-08,3.022986128997245e-05,0.0001630014797937726,0.0009675635805992966,7.473862334723888e-08
1.7258500733659822e-07,0.18023411823671803,3.76,0.0,0.2736627226523668,0.9540340195466216,0.05770139764674282,1.3769013934486957e-08,3.2621024434393947e-07,0.10513874377300184,0.0064223384746358945,0.10410832558671756,0.024744599521291537,0.30002755330410347,0.0026689368612958665,0.2710588774777533,1.102772808972213e-06,1.0396231373622844e-05,0.003463969841067536,0.0003743731631204952,0.026666326666642284,0.00580918960622163,0.006851874711098216,0.001776026928189646,0.010347422572404024,0.0014622715507115413,0.00019052687919099632,4.459187440062117e-08,8.51790473033967e-05,0.00015726045220318516,1.9669803678340755e-06,4.401101804690612e-05,0.005999421254988131,2.0709603323538367e-05,0.0014405382202262076,8.893355663102872e-08,3.1225289768170385e-06,3.1277792536621963e-06,3.531650974259598e-08,3.153889524730169e-05,0.00017014961949602642,0.0009952576527275218,7.530422832177654e-08
1.743928176652766e-07,0.1803593346624736,3.76,0.0,0.26964142519668366,0.9532441474509714,0.05866628519079377,1.4266504683890772e-08,3.3779623525224744e-07,0.10518956107068685,0.006335866703214306,0.1051226166212494,0.024726909055853643,0.30224757080040643,0.0026928113870436834,0.2742900675227056,1.0864567294993667e-06,1.0386878482650739e-05,0.0034930624455486795,0.0003803784322791716,0.027406200297127866,0.005824444492959182,0.006964154404661694,0.001803788222297349,0.010691121512688508,0.0014680735296838765,0.0001921353543120631,4.4439852898232256e-08,8.74746307364317e-05,0.00016406771231583693,1.9851682563637732e-06,4.464393170658273e-05,0.00615942620965363,2.0854424988301987e-05,0.0014796288849776944,9.024777677691662e-08,3.1991611846221622e-06,3.1842175356847454e-06,3.613578309619106e-08,3.287965770797503e-05,0.00017746159617244438,0.0010230481859272414,7.584577292231923e-08
1.76200627993955e-07,0.18048308127633755,3.76,0.0,0.2656841712889203,0.952453803952043,0.05963001418334007,1.4773779515578792e-08,3.4963534433026206e-07,0.10522381717883024,0.006249976833800214,0.10612316490854008,0.024706257805678953,0.304410662521594,0.0027164229741556277,0.2774926351313207,1.0702907228598193e-06,1.037592626790036e-05,0.0035211452639040035,0.0003863334159080115,0.02815166279185867,0.0058388298713530655,0.007075480543996786,0.0018310899835122724,0.011039732945217623,0.0014736016821795023,0.00019368228470529217,4.428471615971137e-08,8.97755071760381e-05,0.00017101976883126163,2.0027585091223347e-06,4.526343076322507e-05,0.006319728600929713,2.0994400135029815e-05,0.0015189530952372595,9.15359259609125e-08,3.275335296135557e-06,3.2399624633060082e-06,3.695608887602454e-08,3.425206199098564e-05,0.00018493602676986133,0.0010509195318048603,7.636360345188943e-08
1.7800843832263338e-07,0.18060537118502618,3.76,0.0,0.261790310358371,0.9516631064619997,0.06059247577169328,1.5290618154348407e-08,3.61724611984928e-07,0.10524204264256287,0.00616471063035314,0.10711001666585365,0.024682755716718466,0.30651760035165204,0.0027397713479084215,0.2806665965415328,1.0542812001815429e-06,1.0363435185987223e-05,0.003548230627857744,0.0003922366527546869,0.028902485668659973,0.005852368056749686,0.007185821279629126,0.0018579234190609915,0.011393164295172386,0.001478858771545749,0.0001951683600967544,4.4126646457851737e-08,9.208043891337125e-05,0.00017811423225983273,2.0197560537229497e-06,4.586943310564421e-05,0.0064802432954012956,2.1129574923593627e-05,0.001558498215236493,9.279780229602905e-08,3.3509971070324388e-06,3.2949858859949123e-06,3.777722356958211e-08,3.565600280474682e-05,0.00019257142989973926,0.0010788563785205964,7.685808449319384e-08
1.7981624865131177e-07,0.18072621803261651,3.76,0.0,0.2579591692591746,0.9508721691273171,0.061553566039253896,1.5816785144293296e-08,3.740607597873465e-07,0.1052447625309918,0.0060801066641108506,0.10808322737710042,0.02465651051416352,0.3085691715754649,0.0027628561864496337,0.2838119848673302,1.0384339799386914e-06,1.0349464740857967e-05,0.0035743314844739796,0.0003980867433423452,0.029658443722820553,0.005865081104728084,0.007295146715528873,0.0018842805511957862,0.011751321775159428,0.0014838476838963267,0.00019659431246019617,4.396581954342307e-08,9.438820948870541e-05,0.00018534857584798797,2.0361663605998823e-06,4.64618797038845e-05,0.006640887277030938,2.12599980677205e-05,0.001598251887260623,9.403325001183239e-08,3.426094783242385e-06,3.3492614752884414e-06,3.85989932588779e-08,3.709135688336485e-05,0.00020036623150748205,0.001106843765545853,7.732959702709505e-08
1.8162405897999016e-07,0.18084563594928574,3.76,0.0,0.2541900544864606,0.9500811028579621,0.0625131858452012,1.6352030545201365e-08,3.866401992021451e-07,0.10523249581695854,0.005996200460065247,0.10904286121747125,0.024627627715133455,0.3105661768684928,0.002785677130817016,0.2869288491251188,1.0227543185282367e-06,1.0334073430118627e-05,0.0035994613426861594,0.00040388234810704037,0.030419315160344514,0.005876990804936191,0.007403428863255601,0.0019101541973929894,0.012114110538921393,0.0014885714244013105,0.00019796091267050103,4.380240487936527e-08,9.669762493037002e-05,0.0001927201420127725,2.051995404241716e-06,4.704073348458713e-05,0.006801579705594781,2.138572065671413e-05,0.0016382020349822045,9.524215724239597e-08,3.500578887265315e-06,3.4027647071865377e-06,3.9421213335098044e-08,3.855798363796563e-05,0.00020831877048514924,0.0011348670966198125,7.777853702233876e-08
1.8343186930866855e-07,0.18096363950274486,3.76,0.0,0.2504822542810636,0.9492900153584827,0.06347124066863073,1.6896090667413725e-08,3.9945904108191875e-07,0.1052057548134005,0.005913024639037611,0.10998899049658299,0.02459621064035782,0.31250942839579154,0.0028082337945666866,0.29001725330445216,1.0072469397421588e-06,1.0317318697598352e-05,0.0036236342220168196,0.00040962218564497124,0.031184881718125,0.00588811867489674,0.0075106415946458545,0.0019355379497996005,0.012481434830393136,0.0014930331132574281,0.00019926896728798493,4.363656584893936e-08,9.90075149124869e-05,0.0002002261488912293,2.067249625836592e-06,4.760597821793141e-05,0.006962241966163064,2.150679598431675e-05,0.0016783368660077268,9.642445391570477e-08,3.574402395079375e-06,3.455472840168799e-06,4.024370822344924e-08,4.0055725820642035e-05,0.0002164273042116424,0.0011629121509773965,7.82053137699425e-08
1.8523967963734693e-07,0.18108024365227218,3.76,0.0,0.24683504062623043,0.9484990111609464,0.06442764045700375,1.744868884079425e-08,4.1251310587168205e-07,0.10516504466367751,0.005830609055370732,0.11092169512040083,0.024562360425175768,0.3143997480167197,0.0028305257729814375,0.29307727548120766,9.91916063152641e-07,1.029925689180334e-05,0.003646864603441937,0.0004153050310646264,0.0319549287715944,0.005898485953849286,0.007616760593282541,0.001960426154017764,0.012853198127989383,0.001497235981371564,0.00020051931547031377,4.346845998458788e-08,0.00010131673383140556,0.00020786369698239758,2.0819358974148094e-06,4.815761742050282e-05,0.007122797710062585,2.162327938436668e-05,0.001718644873687059,9.758010965287664e-08,3.64752070413633e-06,3.5073648911441242e-06,4.10663110812058e-08,4.158441019865638e-05,0.00022469001400596687,0.0011909650929243793,7.861034810448841e-08
1.8704748996602532e-07,0.18119546370526007,3.76,0.0,0.2432476711397648,0.9477081916596568,0.06538229947878053,1.8009536213418717e-08,4.2579793446670556e-07,0.10511086288326309,0.005748980930261305,0.1118410620721045,0.02452617603014643,0.31623796559168965,0.0028525526518366714,0.29610900697136433,9.76765431428924e-07,1.0279943229924084e-05,0.003669167382357875,0.000420929714438604,0.03272924543039746,0.005908113596689564,0.007721763304970678,0.0019848138873143372,0.013229303284029282,0.0015011833657893909,0.00020171282600896427,4.32982391746489e-08,0.00010362416180093377,0.00021562977586032052,2.096061486540798e-06,4.869567326219399e-05,0.007283172887776017,2.1735228072939662e-05,0.001759114838233683,9.870913159335572e-08,3.7198916329592893e-06,3.5584216057689607e-06,4.188886349583502e-08,4.314384823660811e-05,0.00023310501048064372,0.0012190124798385135,7.899407119674138e-08
1.888553002947037e-07,0.18130931527617697,3.76,0.0,0.23971939086506142,0.9469176551475667,0.0663351361801143,1.8578332575584705e-08,4.393087996658237e-07,0.10504369895022972,0.005668164980762735,0.11274718491197583,0.02448775425152561,0.318024917387335,0.002874314015707169,0.2991125515236288,9.617983366056736e-07,1.0259431767068114e-05,0.0036905578236052306,0.0004264951193496195,0.03350762462262477,0.005917022268061317,0.00782562888742817,0.0020086969363402344,0.013609652659222043,0.001504878704900056,0.00020285039448728938,4.312604983250303e-08,0.00010592870556665929,0.00022352127093716413,2.1096340221509303e-06,4.9220185488541444e-05,0.0074432957742116505,2.184270099668887e-05,0.0017997358272017708,9.981156233214301e-08,3.7914754129395914e-06,3.6086254243466156e-06,4.271121520492054e-08,4.473383678435701e-05,0.00024167033878376868,0.0012470412686745747,7.93569231855622e-08
1.906631106233821e-07,0.1814218142478527,3.76,0.0,0.23624943396447698,0.9461274968543095,0.06728607304549078,1.9154767204753318e-08,4.530407181612791e-07,0.10496403394200263,0.005588183544496811,0.1136401632963038,0.024447189731830084,0.31976144457649025,0.0028958094558029553,0.3020880245492221,9.470176453234388e-07,1.0237775370400525e-05,0.0037110515185036163,0.0004320001815250469,0.034289863168134614,0.005925232336649976,0.007928338159386025,0.0020320717744414392,0.013994148252155884,0.0015083255334468657,0.00020393294055737532,4.295203308928603e-08,0.00010822929933986557,0.0002315349702562845,2.1226614621248207e-06,4.9731210370313124e-05,0.007603096986772442,2.194575868712063e-05,0.0018404971953644162,1.0088747791987213e-07,3.862234672879444e-06,3.6579604469813515e-06,4.353322379918322e-08,4.635415876858009e-05,0.00025038398371957294,0.0012750388210517303,7.969935150807583e-08
1.9247092095206048e-07,0.18153297673500185,3.76,0.0,0.2328370253184724,0.9453378089857642,0.06823503646220258,1.9738519727081443e-08,4.669884630055871e-07,0.104872340215913,0.005509056700118359,0.11452010251523255,0.024404574970687973,0.3214483918294162,0.002917038577327065,0.30503555238722296,9.324258230625275e-07,1.0215025697884082e-05,0.0037306643438553416,0.0004374438875542415,0.03507576184148168,0.005932763869722506,0.008029873549279599,0.002054935538640533,0.014382691823749863,0.001511527477372752,0.00020496140533294394,4.277632498139711e-08,0.00011052490555174065,0.00023966757129586554,2.1351520617448867e-06,5.0228819670122535e-05,0.007762509496669336,2.2044463120569523e-05,0.0018813885840354698,1.0193698578598406e-07,3.932134416792724e-06,3.706412395039267e-06,4.435475441729637e-08,4.80045838859314e-05,0.00025924387473864034,0.0013029929070036415,8.002180985473185e-08
1.9427873128073887e-07,0.18164281904989416,3.76,0.0,0.22948138203393956,0.9445486807650598,0.06918195658855383,2.0329260991283498e-08,4.811465764957886e-07,0.104769081131135,0.005430802383581848,0.11538711304941034,0.02436000033614524,0.3230866059927428,0.002938001006351959,0.3079552716039294,9.180249573926259e-07,1.01912331813211e-05,0.0037494124228739834,0.0004428252736828702,0.03586512542496036,0.005939636627952142,0.008130219043698678,0.0020772860063645072,0.01477518501664459,0.0015144882485281174,0.00020593674889561887,4.259905659099671e-08,0.00011281451552877174,0.0002479156877645631,2.147114343067838e-06,5.0713099627395086e-05,0.007921468633906864,2.2138877583659765e-05,0.0019223999198756368,1.0296022277135647e-07,4.001141995518677e-06,3.7539685682451033e-06,4.517567946773311e-08,4.9684869295869704e-05,0.00026824789079016754,0.0013308917074703406,8.032475712481821e-08
