Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77)
0.0009999999999999998,0.3336763465700323,3.76,0.0,0.0029990121438833494,0.1048169432985732,0.8132485325979841,1.12143458929657e-12,2.711013436950724e-10,0.0009934852069229953,1.334997653403935e-05,0.155178759371877,0.00022065551949474485,0.07533948552600107,0.00021175693274066353,0.7482720719542206,3.2158353348809426e-09,9.734597265782607e-08,2.4796959086039812e-05,3.131935175511889e-05,0.09303871724749511,1.2785750911466112e-05,0.0020201661698627995,6.4461120047551535e-06,0.8492043719561545,3.4842924462940125e-06,1.723169258662936e-06,4.721123025879792e-11,8.520845181688671e-08,8.425507949529335e-06,4.0782948892677426e-09,2.155825542950856e-09,0.0011012158358585742,6.64840762278399e-08,0.001934931364678254,9.225987518534163e-12,9.170555867962538e-08,4.002633409438219e-08,2.1951580168883396e-10,0.06171940831957373,0.0010037907221032095,3.3248298396418723e-05,8.384718921245941e-12,0.0007530063485662132,9.643874309017592e-10,2.0861349845560006e-13,6.487321242860653e-09,2.260545802436742e-07,4.648092753973635e-13,1.4557421409310918e-13,1.0262487998579837e-09,2.181102436904123e-10,3.0487125506376656e-09,0.00016531189509938054,9.638607394747885e-09,1.1521918942488647e-10,2.814542089637806e-07,1.746020481316049e-10,4.360258057050112e-08,2.143133963560308e-10
0.0010017089730157388,0.3336763465700323,3.76,0.0,0.0029948072087319405,0.1046502026167246,0.8133825187205103,1.1183101273179038e-12,2.702877816998034e-10,0.0009921222467472943,1.3316859339924712e-05,0.1551744765714251,0.00022036727519330636,0.07525257308379571,0.0002112541648315137,0.7483381343912863,3.202790799582259e-09,9.705602449166734e-08,2.4760504777972398e-05,3.1225431273691354e-05,0.09304752216852324,1.275820291940949e-05,0.002016237293116089,6.42626521454226e-06,0.8493656134099906,3.4748502963021384e-06,1.7177232626218477e-06,4.7054064347993755e-11,8.502292303283594e-08,8.407612469302892e-06,4.0647376136628005e-09,2.1510809101299237e-09,0.001099683761195074,6.623556244074499e-08,0.0019326354582111802,9.207062767463283e-12,9.145715657625336e-08,3.9921237036474413e-08,2.192360990428345e-10,0.0617422848221612,0.0010037270950362146,3.320027100334032e-05,8.369968945505709e-12,0.0007530636844752095,9.640944352266511e-10,2.080268107513752e-13,6.46958234459578e-09,2.2566788516638412e-07,4.632675561276518e-13,1.4509136373174942e-13,1.0228434200947795e-09,2.1779517090819453e-10,3.0448997832938886e-09,0.00016519236701980963,9.613273118750705e-09,1.1491634576890502e-10,2.8124998033102173e-07,1.744758025420539e-10,4.3540252173383355e-08,2.1375082739671035e-10
0.0010066933013982515,0.3336938139220647,3.76,0.0,0.0029826102890344913,0.10416686215881395,0.8137708509071251,1.1092671424244396e-12,2.679347873706258e-10,0.0009881685641481386,1.322103248772895e-05,0.15516201409480757,0.00021953071513021184,0.07500066878274333,0.0002097990707540252,0.7485297203837346,3.165162466305479e-09,9.621772377088417e-08,2.4654797159947798e-05,3.095413790545327e-05,0.09307305251957333,1.267846353120081e-05,0.002004861950339603,6.368903440898335e-06,0.8498328996995765,3.447526566914091e-06,1.7019852306830122e-06,4.660028178131915e-11,8.448557259405853e-08,8.355733365380176e-06,4.025593709412236e-09,2.1373515166729237e-09,0.0010952444072123552,6.5518168951317e-08,0.0019259766372401827,9.152291513300714e-12,9.073875184200898e-08,3.961726902349998e-08,2.184251252376238e-10,0.06180867680297103,0.001003543839215728,3.306106158612723e-05,8.327265221203767e-12,0.0007532314893510919,9.632466186251557e-10,2.0632929143389397e-13,6.418269811775492e-09,2.24546622867138e-07,4.588124065714521e-13,1.436960573849558e-13,1.0130031186958734e-09,2.1688214385127882e-10,3.033833826225787e-09,0.00016484551951318296,9.540011951016563e-09,1.140405883502406e-10,2.8065807168410776e-07,1.7410946211814382e-10,4.3359506348537945e-08,2.1212398174354004e-10
0.0010116776297807643,0.33371112250502305,3.76,0.0,0.0029705122618948728,0.10368789762726713,0.8141555772905477,1.1003251573608158e-12,2.656109351667073e-10,0.0009842465775652374,1.3126325801023766e-05,0.15514959501977502,0.0002187002480967822,0.07475109343122963,0.00020836053695804128,0.748719700903089,3.128145022300178e-09,9.539022624318779e-08,2.454999455097403e-05,3.0686703864657264e-05,0.09309836277305045,1.2599615843484231e-05,0.0019936093881691526,6.312309330904971e-06,0.8502957888117005,3.420519131589516e-06,1.6864609561437552e-06,4.615324737074822e-11,8.395375728397275e-08,8.304318181675042e-06,3.987031609996529e-09,2.1237818810817934e-09,0.0010908478031317964,6.481164721986057e-08,0.0019193728176265586,9.098143861941636e-12,9.002927747639103e-08,3.931705514968253e-08,2.176212164870493e-10,0.06187458369315884,0.0010033639877452224,3.2923127089541524e-05,8.285025847759794e-12,0.0007534001401650016,9.624086981518512e-10,2.0465178118253476e-13,6.367581023536954e-09,2.2343502835694584e-07,4.544180316171815e-13,1.4231978491429684e-13,1.0032975194066182e-09,2.1597780826497249e-10,3.022847973769041e-09,0.00016450127054678065,9.467673243795298e-09,1.1317585792596712e-10,2.800716712427847e-07,1.7374586628067575e-10,4.318029286696073e-08,2.1051759165509502e-10
0.001016661958163277,0.33372827450175047,3.76,0.0,0.002958511921557795,0.10321325041709284,0.814536746338207,1.0914803823661673e-12,2.633157658665634e-10,0.0009803559186661124,1.3032721590732664e-05,0.15513722036968364,0.00021787581423537376,0.07450381394941974,0.00020693829853869465,0.7489080972398696,3.0917259356782875e-09,9.457334851021338e-08,2.4446085604984875e-05,3.042305368779055e-05,0.09312345663136563,1.2521646044675506e-05,0.0019824776635373365,6.256469374392398e-06,0.8507543413041557,3.393823238272192e-06,1.671146625091758e-06,4.5712828734471625e-11,8.342740263161663e-08,8.253361801399657e-06,3.949039903992043e-09,2.11036944835613e-09,0.0010864933198677785,6.411578587551851e-08,0.0019128232372442855,9.04460992007071e-12,8.932858427911592e-08,3.9020532512188196e-08,2.1682427332558285e-10,0.061940011298881964,0.0010031874829017817,3.278644967899111e-05,8.24324381264087e-12,0.0007535696124581375,9.615805249342702e-10,2.0299398325441923e-13,6.317506001658347e-09,2.2233296843355008e-07,4.500833712069296e-13,1.4096221432566206e-13,9.937242617932605e-10,2.1508203842669682e-10,3.0119414027780984e-09,0.00016415958448832667,9.396241107934827e-09,1.1232196455916184e-10,2.794907061368618e-07,1.7338497739464066e-10,4.3002592837932995e-08,2.0893130532122196e-10
0.0010214164450849008,0.3337444916184244,3.76,0.0,0.0029471548961670846,0.10276446098458514,0.8148970672377391,1.0831384842101408e-12,2.6115275042208004e-10,0.0009766735301321497,1.294444521059922e-05,0.15512545864323674,0.0002170949652631259,0.07427004694638178,0.00020559659102087818,0.7490863489865716,3.057532624754026e-09,9.380387108305025e-08,2.4347790753942895e-05,3.017501978357486e-05,0.09314719500235547,1.2448077325318944e-05,0.001971970115930443,6.203895016173664e-06,0.8511877619426105,3.368644409541652e-06,1.6567307024993138e-06,4.5298765694141625e-11,8.293034115014224e-08,8.205178076425113e-06,3.913321429784218e-09,2.097719699342831e-09,0.001082378320356945,6.34617576686816e-08,0.0019066255362082897,8.994107594013493e-12,8.866825106758895e-08,3.8741066700758606e-08,2.1607048115067785e-10,0.06200198045264994,0.0010030221839619825,3.265723026300388e-05,8.203808340198229e-12,0.000753732013485001,9.60799490447066e-10,2.014307331825918e-13,6.270303303171131e-09,2.2129052231539794e-07,4.460032740833427e-13,1.396843701896249e-13,9.84713627892616e-10,2.142354442387142e-10,3.0016109005573454e-09,0.00016383601081928437,9.328933470612547e-09,1.1151737506522718e-10,2.789415303288848e-07,1.7304321882491123e-10,4.283448037285032e-08,2.0743658578527773e-10
0.0010261709320065246,0.3337605700321115,3.76,0.0,0.0029358846637770756,0.10231949838635082,0.8152542352576728,1.0748836716339033e-12,2.590150446404782e-10,0.0009730190061700586,1.2857141429983914e-05,0.15511373903151876,0.00021631950109018302,0.07403831177029883,0.00020426925392115472,0.7492631961419137,3.0238622801273376e-09,9.304374052631397e-08,2.4250289353978908e-05,2.9930299496520682e-05,0.09317074283408135,1.237528354469855e-05,0.0019615691691206917,6.151983606260474e-06,0.8516173414967737,3.34374083009617e-06,1.6424992449517209e-06,4.489049528183143e-11,8.243811899447353e-08,8.157402876155723e-06,3.878102383336976e-09,2.085208580425474e-09,0.0010783005604779697,6.281706655055077e-08,0.0019004758718241539,8.944146610288595e-12,8.801565068383345e-08,3.84648511481411e-08,2.1532285516698164e-10,0.06206352358331715,0.001002859830434623,3.252912383722908e-05,8.164776877428807e-12,0.0007538951198926601,9.60027067531991e-10,1.9988490512749032e-13,6.223642159125909e-09,2.2025656148852785e-07,4.419756721722086e-13,1.3842296694549916e-13,9.758193182817162e-10,2.1339642669760344e-10,2.991351100524873e-09,0.00016351470755187182,9.262423369493155e-09,1.1072231923461022e-10,2.783971737148762e-07,1.727038582603731e-10,4.266771219273831e-08,2.0595955298517105e-10
0.0010309254189281483,0.3337765115422745,3.76,0.0,0.0029247002268489304,0.1018783143214403,0.8156082903443636,1.0667155535013234e-12,2.5690227156513407e-10,0.0009693920407907669,1.2770795757677198e-05,0.15510206230319581,0.00021554937137019427,0.07380858125593866,0.00020295607083492225,0.7494386562382945,2.99070478853762e-09,9.229280719999837e-08,2.4153572016645938e-05,2.9688831914450398e-05,0.09319410312812768,1.2303253383700595e-05,0.0019512732364887588,6.100724143605051e-06,0.8520431298091022,3.319108590131134e-06,1.6284491496817644e-06,4.4487910495754675e-11,8.195067445667141e-08,8.110031911238189e-06,3.843373540982579e-09,2.072834001143071e-09,0.0010742595249201565,6.218154146568867e-08,0.001894373619921792,8.894718873803251e-12,8.737066133342521e-08,3.819183453325859e-08,2.145813138280401e-10,0.062124645497201814,0.0010027003750177489,3.240211575261792e-05,8.126143664953636e-12,0.0007540589117849448,9.592631338569866e-10,1.9835625425529587e-13,6.177514488908427e-09,2.1923098906222344e-07,4.3799969386198485e-13,1.371777315809407e-13,9.670393925008821e-10,2.1256488257422033e-10,2.981161314311885e-09,0.00016319564543207366,9.196697865350237e-09,1.099366423934078e-10,2.778575760140259e-07,1.7236686480277454e-10,4.250227264496769e-08,2.0449992039703185e-10
0.001035679905849772,0.3337923179116527,3.76,0.0,0.002913600603138218,0.10144086128775623,0.8159592717836223,1.0586339551777332e-12,2.54814062384596e-10,0.0009657923322708016,1.2685393971486109e-05,0.1550904291907768,0.00021478452628806446,0.07358082871819327,0.00020165682954217254,0.7496127465136859,2.9580502709212165e-09,9.15509243986701e-08,2.4057629498917355e-05,2.9450557535039587e-05,0.0932172788208936,1.223197573170596e-05,0.0019410807622773048,6.0501058526186826e-06,0.8524651758763792,3.294743847416646e-06,1.6145773782972375e-06,4.409090675756152e-11,8.146794676235872e-08,8.063060938630344e-06,3.809125887956298e-09,2.0605939106835478e-09,0.0010702547078808196,6.155501514833414e-08,0.0018883181678632473,8.84581644269975e-12,8.673316361819449e-08,3.792196654711441e-08,2.138457770691151e-10,0.062185350927776314,0.0010025437712822488,3.227619161799175e-05,8.087903046833794e-12,0.0007542233696797105,9.585075692474075e-10,1.9684453973688403e-13,6.131912375132938e-09,2.1821371170143244e-07,4.3407448751141827e-13,1.3594839739008507e-13,9.583719555962523e-10,2.117407104662332e-10,2.9710408617605015e-09,0.000162878795724875,9.131744284026153e-09,1.0916019303631505e-10,2.77322677893809e-07,1.7203220810203643e-10,4.2338146309394075e-08,2.030574073573473e-10
0.0010451888796930197,0.3338235321392818,3.76,0.0,0.00289165194061914,0.10057696217696004,0.816652167661901,1.0427241070068357e-12,2.507098913807749e-10,0.000958673499775156,1.251736646924489e-05,0.15506729657201881,0.00021327049332000008,0.07313115315388315,0.00019909934366012436,0.7499568851279456,2.8942117753943114e-09,9.00937378516375e-08,2.3868032643998282e-05,2.8983357143162036e-05,0.09326308783506923,1.2091634519367277e-05,0.001921000114864891,5.950750769721417e-06,0.8532982331679928,3.2468018118723197e-06,1.587356964657711e-06,4.331323583896615e-11,8.051640332928534e-08,7.970302239197828e-06,3.742039101717512e-09,2.0365091843022587e-09,0.0010623517520405579,6.032830817246631e-08,0.0018763452683070807,8.749556468660133e-12,8.548017706140771e-08,3.7391480132661355e-08,2.1239240418975905e-10,0.06230553091899146,0.0010022389373576333,3.202753888155809e-05,8.012577465331613e-12,0.0007545542075526594,9.570210769335866e-10,1.9387097596201811e-13,6.042253797863194e-09,2.1620366911699893e-07,4.263730691995341e-13,1.3353639226668565e-13,9.413671572986506e-10,2.1011408555763053e-10,2.951005277042535e-09,0.00016225162111519032,9.004103468454062e-09,1.0763438599738442e-10,2.7626674760863423e-07,1.7136978621870952e-10,4.2013772725730095e-08,2.0022264546466571e-10
0.0010532850318113241,0.333849698164178,3.76,0.0,0.002873223039836992,0.09985276181118194,0.8172327719142782,1.029439441245645e-12,2.4728969313145816e-10,0.0009526956170051377,1.2377154586273087e-05,0.15504774452075656,0.00021199762665395354,0.07275428979223662,0.00019696393067927492,0.7502457262009148,2.8413577672964743e-09,8.888030087378414e-08,2.3708966455828578e-05,2.8595120133974603e-05,0.09330153436395527,1.1974419394494411e-05,0.0019042154951171696,5.868084480842504e-06,0.8539961516160918,3.2067922899749555e-06,1.564716446987825e-06,4.2667791200445906e-11,7.972056960158822e-08,7.892548548109022e-06,3.6863582040874645e-09,2.0164088583749883e-09,0.0010557327279646475,5.931077040626824e-08,0.0018662934216432333,8.669184784508034e-12,8.443592556348583e-08,3.694929668813632e-08,2.1117319477769596e-10,0.06240658378738649,0.00100198797631285,3.181912072832942e-05,7.949631406775623e-12,0.0007548378191770808,9.557807684858555e-10,1.913904816532951e-13,5.967503467067366e-09,2.1451758420683217e-07,4.199684993383994e-13,1.315305465043425e-13,9.272268949271355e-10,2.0875148773729693e-10,2.934159048974237e-09,0.0001617243521558854,8.897749620899085e-09,1.0636304145709813e-10,2.7538199545315967e-07,1.7081288471198676e-10,4.174159711663944e-08,1.9786057499215125e-10
0.0010613811839296286,0.3338754952249608,3.76,0.0,0.002855027251788405,0.09913876249697985,0.8178049744722988,1.0163901364064593e-12,2.4393593722263454e-10,0.0009467928184522991,1.2239495769897077e-05,0.15502832761111654,0.0002107394246552387,0.07238281602451163,0.0001948662066405678,0.7505308192488039,2.789836197423466e-09,8.769121710953364e-08,2.3552026377574798e-05,2.8215383062681656e-05,0.0933394832318303,1.1859242578954787e-05,0.0018877108072680561,5.7871388073894e-06,0.8546838551555366,3.1675085575789027e-06,1.5425539692071602e-06,4.203719367706319e-11,7.893761958507003e-08,7.815898722383433e-06,3.6319574247510484e-09,1.9966720174638272e-09,0.0010492121838285458,5.83171866756028e-08,0.001856369355297868,8.590233726422776e-12,8.341185834666214e-08,3.651559502548065e-08,2.0997036029454007e-10,0.0625064907886861,0.001001744683768822,3.161365909318635e-05,7.887750452505338e-12,0.0007551231118370489,9.54563169478796e-10,1.8895596440537606e-13,5.8941744000079855e-09,2.1285431364004092e-07,4.1370018970477833e-13,1.2956737583159447e-13,9.133884257793677e-10,2.074089522619801e-10,2.917504905331481e-09,0.00016120312607690584,8.793471086882538e-09,1.0511650499924375e-10,2.745100968022224e-07,1.702623657128198e-10,4.147302792162336e-08,1.9554453549303208e-10
0.001069477336047933,0.3339009312076741,3.76,0.0,0.002837060153978297,0.09843475193693695,0.8183689509157043,1.003570130988169e-12,2.406469850184337e-10,0.0009409637355218551,1.2104327218089636e-05,0.15500904849823455,0.00020949565666363465,0.07201661339916952,0.0001928052388652061,0.7508122412028944,2.739604662028722e-09,8.652584340852698e-08,2.3397170810143092e-05,2.7843890313230428e-05,0.09337694715737913,1.1746054967280757e-05,0.0018714792186499884,5.7078667047249555e-06,0.8553615622021014,3.1289335164243633e-06,1.5208562889397546e-06,4.14209929150209e-11,7.81672793701025e-08,7.740333219971307e-06,3.5787979425161924e-09,1.977289625996307e-09,0.0010427878846063973,5.734683495122261e-08,0.0018465703616881318,8.512668296612534e-12,8.240745161036303e-08,3.6090154617427644e-08,2.087835463212099e-10,0.06260527325506225,0.0010015088546457603,3.141109005992422e-05,7.826909514645847e-12,0.0007554100007988033,9.53367746229235e-10,1.8656634738496876e-13,5.822231464474267e-09,2.112134279551018e-07,4.075644155553254e-13,1.2764571370305384e-13,8.998434657481016e-10,2.0608602922999194e-10,2.9010397234050958e-09,0.00016068781538438622,8.691212517308431e-09,1.0389411498746165e-10,2.736507849658341e-07,1.6971809456151916e-10,4.1207995549734755e-08,1.932733010515131e-10
0.0010775734881662375,0.3339260137293265,3.76,0.0,0.0028193174353309948,0.09774052360682074,0.818924872049816,9.909746512752044e-13,2.374212457553409e-10,0.0009352070314258727,1.1971588045957129e-05,0.15498990960166734,0.00020826609612195697,0.07165556689895114,0.00019078012421728342,0.7510900668761571,2.690622377525409e-09,8.538355752611053e-08,2.3244359207868233e-05,2.7480395913189783e-05,0.0934139384080015,1.1634808938782498e-05,0.0018555141137849129,5.630222709554969e-06,0.8560294850836554,3.091050555268277e-06,1.499610614878449e-06,4.08187553372682e-11,7.740928192875069e-08,7.6658328745529e-06,3.5268423822960805e-09,1.9582529294433996e-09,0.0010364576626706108,5.639901965320557e-08,0.0018368938144744092,8.436454583338833e-12,8.142219844678206e-08,3.5672762098264016e-08,2.0761240894649807e-10,0.0627029519860355,0.0010012802901188463,3.1211351553626924e-05,7.767084240672328e-12,0.0007556984042826526,9.521939805196021e-10,1.842205831556231e-13,5.751640577495546e-09,2.0959450850980476e-07,4.0155757536619647e-13,1.2576443216754807e-13,8.865840062235098e-10,2.0478228185433414e-10,2.8847604429469308e-09,0.0001601782962924377,8.590920415401934e-09,1.0269523192777301e-10,2.7280380011502313e-07,1.6917994051478778e-10,4.0946432123536705e-08,1.910456867160759e-10
0.001085669640284542,0.3339507502250934,3.76,0.0,0.0028017948928581527,0.09705587657281604,0.8194729040565485,9.785999916095967e-13,2.3425717510758177e-10,0.0009295214003678842,1.1841219222745931e-05,0.15497091311801794,0.00020705052050859284,0.07129956482503469,0.0001887899880173833,0.7513643690321435,2.6428501150386323e-09,8.426375739508142e-08,2.3093552047706265e-05,2.7124663117984327e-05,0.09345046881803053,1.1525458307820176e-05,0.0018398090863285962,5.554162881901151e-06,0.8566878302376385,3.0538435353876344e-06,1.4788045900119375e-06,4.0230063473433564e-11,7.666336694293282e-08,7.592378891700361e-06,3.4760547573474873e-09,1.9395534448751945e-09,0.001030219415397956,5.5473070610829305e-08,0.0018273371655839366,8.361559724179271e-12,8.045560825642944e-08,3.526321101319263e-08,2.064566143997172e-10,0.06279954726408829,0.0010010587974089873,3.1014383277683495e-05,7.70825099047775e-12,0.000755988243360319,9.510413691098848e-10,1.8191765291112906e-13,5.682368673592781e-09,2.079971471609591e-07,3.956761863777209e-13,1.239224404794886e-13,8.736023042078909e-10,2.0349728604185843e-10,2.8686640648408295e-09,0.0001596744485968072,8.492543069587153e-09,1.0151923766622656e-10,2.719688890923775e-07,1.6864777661228053e-10,4.06882714327672e-08,1.8886054701744278e-10
