Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221)
2.855921312311941e-10,0.0899684229332128,3.76,0.0,0.9780326965215976,0.9999999988749605,1.6849630278189133e-15,2.753322308816923e-32,5.03114455552628e-21,3.481409829100591e-08,1.1893434449853652e-09,9.623373658498569e-12,6.047993718184097e-11,1.7204003614838286e-12,1.1218938615024096e-09,5.180729940981611e-13,3.19342427909016e-13,2.6631139797751095e-12,1.7080198834008116e-23,2.0314232939093368e-14,4.9714303061316574e-27,1.412694635167436e-13,1.1467095768803583e-13,2.5101435055721923e-21,3.937544122204016e-22,2.8085481348041733e-14,1.814945341593451e-26,1.0254125409619759e-16,2.415071433072725e-41,6.117239650449118e-43,2.2453489685705556e-16,2.8189362399951e-32
3.465636170069136e-10,0.0899684229916903,3.76,0.0,0.9780326925470326,0.9999999986339112,2.990968522612467e-15,5.702591881781095e-32,7.21494618030843e-21,4.224340526333256e-08,1.4453618137320663e-09,1.4169998441699558e-11,7.3638048893659e-11,2.5359960522397856e-12,1.3614622866807337e-09,7.645560031369223e-13,4.698164810082535e-13,3.916064125127129e-12,3.0515990530709636e-23,2.9913988634499144e-14,1.0549230098571404e-26,2.0769472000266635e-13,1.688582687010042e-13,4.457092589272698e-21,7.08265178433145e-22,4.135067005537429e-14,3.8536372483124413e-26,1.28963733181876e-16,7.083762106424618e-41,2.156584625858714e-42,3.4108113415120825e-16,7.159188995247901e-32
4.685065885583526e-10,0.08996842310863924,3.76,0.0,0.9780326845951196,0.9999999981509098,7.343306255235207e-15,1.7991530971373828e-31,1.251857779942814e-20,5.709864348633447e-08,1.959618339309958e-09,2.5893017036700082e-11,1.0021437249489422e-10,4.644340015223486e-12,1.8406568233706208e-09,1.403431337193455e-12,8.570249034617588e-13,7.136511055690809e-12,7.599385437543939e-23,5.467023174038988e-14,3.5560919740622825e-26,3.783531408188726e-13,3.0859103103226373e-13,1.0950268198356283e-20,1.7900517500458704e-21,7.554804123287132e-14,1.3009235410291798e-25,1.8302345400770985e-16,4.679924059819357e-40,2.088257311817178e-41,6.374425224131448e-16,3.375758971875972e-31
5.904495601097915e-10,0.08996842322558021,3.76,0.0,0.9780326766394934,0.9999999976667098,1.465093894596141e-14,4.293427825561994e-31,1.889735772675103e-20,7.194938844897694e-08,2.4768337475027347e-09,4.112150578607735e-11,1.271377019940454e-10,7.392255251717365e-12,2.3199291835202035e-09,2.2389876862210602e-12,1.358719831966848e-12,1.1302881533016888e-11,1.5371675478518233e-22,8.683634747828978e-14,9.027043566003619e-26,5.990166433857582e-13,4.901325179806326e-13,2.1861873248075962e-20,3.6722032577641094e-21,1.1996243315393633e-13,3.3065869322216983e-25,2.3826094086394693e-16,1.8477972920950435e-39,1.0278033281059575e-40,1.0091789472473676e-15,1.0774257327431567e-30
7.123925316612305e-10,0.08996842334251344,3.76,0.0,0.9780326686801518,0.9999999971813194,2.5664629396542177e-14,8.615447812177006e-31,2.6176790917503796e-20,8.67956492758605e-08,2.9970070350928964e-09,5.98544061298081e-11,1.5440827964481242e-10,1.0783757511849856e-11,2.799280449464494e-09,3.273774918638431e-12,1.9742786221938495e-12,1.64071178545894e-11,2.7290163946540144e-22,1.2641342186069175e-13,1.9217551298606107e-25,8.692079384869764e-13,7.134790209106685e-13,3.8321539606771444e-20,6.608153830965312e-21,1.7458729828446613e-13,7.047850100600361e-25,2.9451055626645576e-16,5.5537989530617886e-39,3.676853625838432e-40,1.446697493888463e-15,2.7442489743367676e-30
8.343355032126695e-10,0.0899684234594391,3.76,0.0,0.9780326607170927,0.9999999966947455,4.1127230769790493e-14,1.5380794803135978e-30,3.4211823549361586e-20,1.0163743501293114e-07,3.5201371923716363e-09,8.209066248872455e-11,1.8202634411431458e-10,1.4822856113067426e-11,3.2787117009647365e-09,4.5103429016917815e-12,2.703086151155e-12,2.244123687440777e-11,4.43135322077548e-22,1.7340255754867493e-13,3.6340144694286954e-25,1.188457188867063e-12,9.786257547498543e-13,6.145027327755375e-20,1.0871878308803316e-20,2.394162868183126e-13,1.3343090379130996e-24,3.5166629760073974e-16,1.4078428615830387e-38,1.0835546268263509e-39,1.9417414147335855e-15,6.033470833799174e-30
9.562784747641084e-10,0.08996842357635737,3.76,0.0,0.9780326527503135,0.9999999962069959,6.177496337319995e-14,2.5237753787968443e-30,4.2881343740071626e-20,1.1647475464223042e-07,4.0462232019066905e-09,1.0782922069146826e-10,2.0999213089395473e-10,1.9513559845607752e-11,3.758224016812001e-09,5.951245146564042e-12,3.5445337544039473e-12,2.939731700790113e-11,6.743866249029406e-22,2.2780487520804187e-13,6.308639408628e-25,1.556301173329277e-12,1.2855670217692042e-12,9.236233373922045e-20,1.675830027286632e-20,3.1444323090266575e-13,2.3190438958430784e-24,4.096589442009322e-16,3.159636240361035e-38,2.7760584271763407e-39,2.4871852244876654e-15,1.1939686653329295e-29
9.999999999999999e-10,0.08996842381017243,3.76,0.0,0.9780326498929918,0.9999999960318326,7.05807951410578e-14,2.965015599704814e-30,4.612374770941217e-20,1.2179345244917274e-07,4.2355661680406236e-09,1.179103132305972e-10,2.2010373625849508e-10,2.1354831530630782e-11,3.930168674427941e-09,6.518121497091646e-12,3.873544504731307e-12,3.211438801314607e-11,7.741267059091527e-22,2.4911599221919904e-13,7.561175161965921e-25,1.6999355980202278e-12,1.4057956744062898e-12,1.0555348189952938e-19,1.9323678532421296e-20,3.438259663525316e-13,2.7806257592843925e-24,4.3064302293894467e-16,4.1293191846502035e-38,3.803182940978533e-39,2.693796252486744e-15,1.4945342953102724e-29
1.2001644178669863e-09,0.08996842381017243,3.76,0.0,0.9780326368055847,0.9999999952279973,1.2153943420998275e-13,5.685705364706642e-30,6.172306423746399e-20,1.4613603119951044e-07,5.10725867421535e-09,1.69809033802041e-10,2.6696779831791787e-10,3.086581026480512e-11,4.717496150821946e-09,9.456279860532564e-12,5.562944990334178e-12,4.6043969155618484e-11,1.3616124696330487e-21,3.5885362161429927e-13,1.5859770935251237e-24,2.4359515336684174e-12,2.0248070493337432e-12,1.8196134812092206e-19,3.4677989680590126e-20,4.950671444321431e-13,5.84336580986647e-24,5.279023326682055e-16,1.2356993600674033e-37,1.3737308204295536e-38,3.705025814502534e-15,3.7455081190940146e-29
1.4440503609698642e-09,0.08996842404396006,3.76,0.0,0.978032620845947,0.9999999942443809,2.1071512386398685e-13,1.0880132887055127e-29,8.207422562083597e-20,1.7577954949947742e-07,6.180105172694635e-09,2.4578544715306595e-10,3.2533710214029844e-10,4.487253962833346e-11,5.677105455031242e-09,1.3809358656547808e-11,8.024772195512025e-12,6.628495705622643e-11,2.4218909461408002e-21,5.195689721172092e-13,3.374290439009123e-24,3.504584709932073e-12,2.9311399853954166e-12,3.158955992221581e-19,6.31441628801008e-20,7.164131868724342e-13,1.2459864097720879e-23,6.488385478733634e-16,3.76457816202294e-37,5.025258571893588e-38,5.060576151126476e-15,9.549596006000936e-29
1.6879363040727422e-09,0.08996842427772163,3.76,0.0,0.9780326048713818,0.999999993256203,3.349526474055203e-13,1.8628634680583706e-29,1.0349640998387717e-19,2.0540537902789807e-07,7.264754314649903e-09,3.3575009479275524e-10,3.8510181112371767e-10,6.156573001925169e-11,6.6370605070850166e-09,1.9030989996610977e-11,1.0925379083758694e-11,9.005918877967128e-11,3.948626778724156e-21,7.099605089528427e-13,6.3998170663322216e-24,4.7587314423471006e-12,4.0044988321025054e-12,5.028304841147279e-19,1.0527064694083176e-19,9.78438210259795e-13,2.3682801510703103e-23,7.721332126844165e-16,9.66058545273937e-37,1.501120425100214e-37,6.5244718846162355e-15,2.1097178613580393e-28
1.9318222471756203e-09,0.08996842451145853,3.76,0.0,0.9780325888818696,0.9999999922635183,4.9979942729004e-13,2.942437175512503e-29,1.256756742409422e-19,2.3501358822220412e-07,8.36119762091053e-09,4.396946439140803e-10,4.462636434605065e-10,8.097730993765082e-11,7.597369857824793e-09,2.5141706077802504e-11,1.4260230548583435e-11,1.17306581641741e-10,6.041319081781404e-21,9.300380801137697e-13,1.1159128997669084e-23,6.19502447061938e-12,5.244811113833888e-12,7.513221250432538e-19,1.645061997981669e-19,1.281101628661414e-12,4.13811036831732e-23,8.975410022562102e-16,2.188848143312003e-36,3.8783771446924535e-37,8.074585350214105e-15,4.1971523321402165e-28
2.419594133381376e-09,0.0899684249788638,3.76,0.0,0.9780325568579299,0.9999999902648444,9.730208162769983e-13,6.196022978527994e-29,1.7141317703807542e-19,2.9417741428695496e-07,1.0589432355977073e-08,6.894902747437252e-10,5.727853042802322e-10,1.2808309966973084e-10,9.51908553108993e-09,4.011263982160324e-11,2.2215012332383392e-11,1.8198541288083193e-10,1.235368557548037e-20,1.459292042383878e-12,2.83772884846896e-23,9.601067669698206e-12,8.225989276513712e-12,1.4666740741982255e-18,3.497761046794352e-19,2.0081932026656687e-12,1.0565750932877154e-22,1.1540043507264179e-15,8.745950350889309e-36,1.965969580613158e-36,1.1367851337366159e-14,1.3344942114387764e-27
2.907366019587132e-09,0.08996842544618652,3.76,0.0,0.978032524773978,0.999999988248778,1.6728128672300894e-12,1.118220716603966e-28,2.1819708975068056e-19,3.5327155497734374e-07,1.2864739743864441e-08,9.951063117190765e-10,7.049148457906327e-10,1.8644433258805138e-10,1.1442320374045473e-08,5.888689226823223e-11,3.1854769608366155e-11,2.5986029648295936e-10,2.2280045693251318e-20,2.107414948575696e-12,6.108511218163238e-23,1.369771370911901e-11,1.187402943582639e-11,2.5283028069864e-18,6.532538253188726e-19,2.89741034253832e-12,2.2830281662373123e-22,1.4172858933787241e-15,2.7028543154844435e-35,7.28445646832592e-36,1.4852541213589765e-14,3.439448108949415e-27
3.3951379057928878e-09,0.08996842591343708,3.76,0.0,0.9780324926298644,0.9999999862157225,2.6401413724432648e-12,1.8196118731464566e-28,2.6551618384112373e-19,4.122965219433928e-07,1.518704881542766e-08,1.3564772172290594e-09,8.426642622039686e-10,2.5631465962494214e-10,1.3367141896978478e-08,8.162956282151352e-11,4.3146632481751425e-11,3.504851870383244e-10,3.68440680706991e-20,2.8744951214218295e-12,1.1720176385969206e-22,1.8461431236137e-11,1.6188258974257707e-11,4.000939973398288e-18,1.1145984458700957e-18,3.9485100021176495e-12,4.395967218773617e-22,1.6868623939703041e-15,7.013155706840408e-35,2.194994229406293e-35,1.8481293424876746e-14,7.670639223366059e-27
3.882909791998644e-09,0.08996842638062569,3.76,0.0,0.9780324604254401,0.9999999841660652,3.9145940783486195e-12,2.749426350851413e-28,3.1309497071479463e-19,4.7125281174319906e-07,1.755628737783108e-08,1.77353792887235e-09,9.860448027138823e-10,3.3794697570624306e-10,1.5293617235615116e-08,1.0850609532151916e-10,5.60591391872346e-11,4.534286380459485e-10,5.71745040220774e-20,3.760625094257619e-12,2.0671778645985874e-22,2.387007335004133e-11,2.116799401246145e-11,5.947752221058606e-18,1.778794610891451e-18,5.161280438718815e-12,7.77955006171594e-22,1.962427222129865e-15,1.6054163387742883e-34,5.717871547214936e-35,2.222663639443935e-14,1.5399358614211817e-26
4.3706816782044e-09,0.08996842684776227,3.76,0.0,0.9780324281605568,0.9999999821001787,5.534463765121112e-12,3.930621846085554e-28,3.6076588125992217e-19,5.301409063502382e-07,1.997238211842766e-08,2.2462238458240247e-09,1.1350669930673775e-09,4.3159343032770625e-10,1.7221813163712897e-08,1.3968225381086603e-10,7.056217043156777e-11,5.682733158978257e-10,8.450749178039716e-20,4.765901585850999e-12,3.419038931180961e-22,2.99027966957487e-11,2.6812546811394612e-11,8.43038963689548e-18,2.6961046101135138e-18,6.535538262819371e-12,1.2908011009257221e-21,2.2437904572058176e-15,3.3427654834292176e-34,1.3348548726980344e-34,2.6071577845066465e-14,2.8539015812430733e-26
4.858453564410156e-09,0.08996842731485646,3.76,0.0,0.9780323958350668,0.9999999800184202,7.536823974698874e-12,5.384418744185713e-28,4.0843795622527186e-19,5.889612736273911e-07,2.2435258698103758e-08,2.7744708157448867e-09,1.2897406563024336e-09,5.375054376932596e-10,1.915179610494405e-08,1.753241005144254e-10,8.662688870565958e-11,6.946155419027629e-10,1.2018875315706142e-19,5.890425476920099e-12,5.375185003817838e-22,3.653998662432444e-11,3.312122849114182e-11,1.1509030298351777e-17,3.922018072258577e-18,8.071125787504735e-12,2.035432690465727e-21,2.530835292992173e-15,6.459700184232647e-34,2.8585399437470675e-34,3.000605560688509e-14,4.965920515959762e-26
5.3462254506159115e-09,0.08996842778191773,3.76,0.0,0.9780323634488224,0.9999999779211335,9.957593792252661e-12,7.13087777271338e-28,4.560765287926039e-19,6.477143677432766e-07,2.494484182986648e-08,3.3582151229434674e-09,1.4500749312350059e-09,6.559336869749052e-10,2.1083632143526236e-08,2.155979775594013e-10,1.0422568575345364e-10,8.320648895110007e-10,1.656755785210491e-19,7.134301790602382e-12,8.109998144112548e-22,4.376319298438733e-11,4.009335053573804e-11,1.524241985403474e-17,5.517208635605958e-18,9.767908788760485e-12,3.07982418245384e-21,2.823496936954125e-15,1.174537838620106e-33,5.7014122429928485e-34,3.402491306548664e-14,8.209798180193527e-26
5.833997336821667e-09,0.0899684282489553,3.76,0.0,0.9780323310016765,0.9999999758086484,1.2831617330609612e-11,9.189307808100204e-28,5.036719863655383e-19,7.064006296939624e-07,2.7501055374498932e-08,3.997393473439685e-09,1.6160782958997436e-09,7.871281556524205e-10,2.3017387037480647e-08,2.606704843531623e-10,1.233321174790802e-10,9.80243679584872e-10,2.225393688926893e-19,8.497639668514503e-12,1.1827174798100335e-21,5.155505127473861e-11,4.7728226567485834e-11,1.9687921642677555e-17,7.54748095946179e-18,1.1625773780565748e-11,4.5036781497450304e-21,3.1217380321622102e-15,2.0314006511709293e-33,1.0732887895627038e-33,3.8125499520806494e-14,1.301145649359941e-25
6.321769223027423e-09,0.08996842871597815,3.76,0.0,0.9780322984934825,0.999999973681282,1.6192725759969484e-11,1.1578208620998457e-27,5.512195642684164e-19,7.650204877226556e-07,3.01038224146157e-08,4.6919429829724225e-09,1.7877585867788096e-09,9.313381200326173e-10,2.4953126229059426e-08,3.1070845915724143e-10,1.4392085236290624e-10,1.1387865739433567e-09,2.9246773913693456e-19,9.980552351494794e-12,1.6761887187588438e-21,5.98992209050991e-11,5.6025173370537105e-11,2.4901557351573782e-17,1.0083727900275925e-17,1.3644625914606198e-11,6.399328639896097e-21,3.4255330490560133e-15,3.3690255451801144e-33,1.92495976913548e-33,4.230624569547143e-14,1.990285196641406e-25
6.809541109233179e-09,0.08996842918299507,3.76,0.0,0.9780322659240942,0.999999971539338,2.007379338600389e-11,1.4315471199913084e-27,5.987144807925637e-19,8.235743577113572e-07,3.275306532107266e-08,5.441801165849978e-09,1.96512301711822e-09,1.0888121646827871e-09,2.6890914854222826e-08,3.658789615760359e-10,1.6596762404925671e-10,1.307340195374035e-09,3.7726653397833844e-19,1.1583157161395998e-11,2.318293772890466e-21,6.878032909934719e-11,6.498351120548605e-11,3.093804510900981e-17,1.3201889703688884e-17,1.582438710821451e-11,8.872641758630594e-21,3.734861945480544e-15,5.390659321295146e-33,3.312114070244601e-33,4.656613544578305e-14,2.9536534531263457e-25
7.297312995438935e-09,0.08996842965001467,3.76,0.0,0.9780322332933652,0.999999969383108,2.4506791354773548e-11,1.7418613161600226e-27,6.461545906188984e-19,8.820626435645393e-07,3.544870581617839e-08,6.246905924052014e-09,2.148178195103723e-09,1.2597981914740703e-09,2.8830817751758522e-08,4.263492552311643e-10,1.8944918541104013e-10,1.4855627550376073e-09,4.788618416109832e-19,1.3305575483030537e-11,3.13949682756813e-21,7.81839170086617e-11,7.460256379278954e-11,3.785083694096566e-17,1.6982913427466487e-17,1.816499427070439e-11,1.2043939728211087e-20,4.049709604430898e-15,8.361728108089633e-33,5.497184515049207e-33,5.0904592879871096e-14,4.270126362617228e-25
8.272856767850447e-09,0.08996843058409523,3.76,0.0,0.9780321678473033,0.9999999650288984,3.5152271954236526e-11,2.4791161137029277e-27,7.408715357517293e-19,9.98844020984464e-07,4.097886359728648e-08,8.022608644637218e-09,2.5313843160839977e-09,1.6432944430436894e-09,3.2717224289238603e-08,5.638591834268306e-10,2.4062850300299103e-10,1.869703155141384e-09,7.407604337901485e-19,1.711035840307192e-11,5.4604296016023204e-21,9.850493987598556e-11,9.582012553685865e-11,5.451304629134479e-17,2.68821185478813e-17,2.3328558525421338e-11,2.1040153109946143e-20,4.695914240588778e-15,1.8610793675515423e-32,1.3838931506226976e-32,5.981611470526135e-14,8.356758881818702e-25
9.248400540261959e-09,0.08996843151828472,3.76,0.0,0.9780321021541333,0.9999999606207557,4.836886611072721e-11,3.383191808985135e-27,8.353835776911099e-19,1.1153676264159324e-06,4.669365888233996e-08,1.0018561693941487e-08,2.937418423364025e-09,2.08379679109196e-09,3.6612858952654335e-08,7.24579769857334e-10,2.9729147896398786e-10,2.288690910865995e-09,1.0960569522134997e-18,2.1395952755538766e-11,8.963469905882247e-21,1.2076289475342604e-10,1.1967251798791826e-10,7.529193781550366e-17,4.052751081428345e-17,2.91350491266055e-11,3.4677708720096167e-20,5.3640602756860106e-15,3.8035439314817606e-32,3.154230564533149e-32,6.903935918051751e-14,1.5221341263178317e-24
9.999999999999999e-09,0.08996843245264509,3.76,0.0,0.9780320513721248,0.9999999571889786,6.044923877510758e-11,4.201961774157846e-27,9.080633788911273e-19,1.204968244441927e-06,5.122209427229662e-08,1.170623499772011e-08,3.265833958459077e-09,2.4632914354837947e-09,3.9620832126055967e-08,8.650817443579381e-10,3.4458957823970836e-10,2.6337741040312413e-09,1.445979607009488e-18,2.502637163716068e-11,1.271596375405261e-20,1.3917658201993333e-10,1.398430441839243e-10,9.435213773175898e-17,5.4111479979559404e-17,3.404700705681773e-11,4.9337326745770555e-20,5.893736680469651e-15,6.291780552230162e-32,5.630556649794823e-32,7.635697931207889e-14,2.321470963629987e-24
1.022394431267347e-08,0.08996843245264509,3.76,0.0,0.9780320362126961,0.9999999561606112,6.43849934139169e-11,4.467508338474416e-27,9.296940968474212e-19,1.2316362986978357e-06,5.259244807685438e-08,1.2234281138632232e-08,3.366313478077954e-09,2.5832648114638377e-09,4.0518230652038584e-08,9.09854723216637e-10,3.592843021458261e-10,2.7401712238590615e-09,1.5647017524764466e-18,2.6163474059367598e-11,1.404594748332846e-20,1.4486981769239885e-10,1.4615445495643733e-10,1.0057340138083095e-16,5.874284960927712e-17,3.558433473784016e-11,5.454253342594376e-20,6.054058873669374e-15,7.258849487951089e-32,6.636739729108978e-32,7.857272915678847e-14,2.617211524859459e-24
1.1199488085084982e-08,0.0899684333872358,3.76,0.0,0.9780319700218347,0.9999999516502355,8.34190910684415e-11,5.745292032565561e-27,1.0237963246033e-18,1.3476527198091493e-06,5.867458231619699e-08,1.466928825657199e-08,3.8180944685023505e-09,3.143648003036354e-09,4.4433844331080585e-08,1.1210294504371185e-09,4.2646548278934076e-10,3.2219409349476273e-09,2.1687661460391924e-18,3.1414101198557856e-11,2.11860949091578e-20,1.7074786312914046e-10,1.7526070162162283e-10,1.307265603067136e-16,8.24283572546568e-17,4.267638272773961e-11,8.255047726738169e-20,6.7658210591213365e-15,1.3096807052465955e-31,1.3079191657174733e-31,8.841456609809503e-14,4.292226625297033e-24
