Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113),C3H4(430),C4H7(54),C4H7(1650),C2H2O(167),C3H3(1111),C4H7(64),H2CC(23),C4H7(1651),C4H6(61)
0.0005071395648100586,0.5485883474946256,3.76,0.0,0.8505224606386297,0.9956145293803805,0.003416878395284197,6.849017044437525e-20,2.8426610547190225e-15,2.4667083137183206e-05,8.590187790878339e-05,0.0007151517342416902,0.017411568610904028,1.103974441595536e-05,0.011696848985534017,2.932118685385682e-08,9.75678119993089e-07,0.000975161523115917,1.4419058889931167e-07,1.312475523234776e-06,1.470590700672802e-06,3.1082378392901476e-07,0.00012213831208917502,0.001617364412268765,3.731394636036948e-08,3.461963948434943e-05,5.015272082902706e-12,1.1105738906800767e-07,9.704458322396226e-15,3.690684350780081e-08,1.944381113324116e-11,1.655542580260782e-14,5.874670113734665e-07,8.638807710427237e-17,1.55891161003824e-09,4.540056960561852e-06,5.201725168267235e-12,1.1408177042573574e-10,1.3451360250585e-14,1.582923007176002e-15,5.029157262811561e-12,1.4162884060178692e-06,3.283882720550409e-10,8.981579690118745e-15,4.311087183802103e-10,3.520380850838912e-15,1.0626874729838627e-19,4.398920049316584e-11,1.1381218454447763e-10,7.967143441479264e-18,8.489031763406706e-10,6.650418402137641e-12,5.5133626704386844e-14,6.6047136727320305e-15,1.2186294003380509e-10,6.970809431828314e-14,5.2374980292256955e-11,4.4890637782903735e-10,1.2104002198634558e-08
0.0005128821178390012,0.5486235947535992,3.76,0.0,0.8500523392726211,0.9955043166822457,0.003530954251876453,7.367959928531211e-20,3.0107603569478175e-15,2.5116957989512725e-05,8.726360967147653e-05,0.0007289955498783021,0.017869604750239673,1.121150980653747e-05,0.011995191869173869,3.0594394962817046e-08,1.02888464337632e-06,0.0009844868534299189,1.4679432085632162e-07,1.333060067212643e-06,1.5040295989999443e-06,3.157698265896999e-07,0.00012658582841987173,0.0016578039177206532,3.89817403427285e-08,3.650769352752896e-05,5.1912339498458715e-12,1.1586375959727288e-07,1.0397809947576593e-14,3.793416789489562e-08,2.0840163962734716e-11,1.7584081307093298e-14,6.16509191322016e-07,9.16921235921679e-17,1.659356708176795e-09,4.7832705122944526e-06,5.409404695328273e-12,1.189425875563285e-10,1.4022308405206558e-14,1.65010893403399e-15,5.242750022457576e-12,1.4906903345218643e-06,3.437679116553949e-10,9.463144427295892e-15,4.5053592491478253e-10,3.6203838055417376e-15,1.1332317669941566e-19,4.6430089451747063e-11,1.2365147334334672e-10,8.710279261647732e-18,9.086116398423788e-10,7.125422803166985e-12,5.907151888083588e-14,6.9586193396726365e-15,1.3156203049091477e-10,7.468674589571722e-14,5.379610719784901e-11,4.821730667718168e-10,1.3091883538123573e-08
0.0005186246708679439,0.5486594112751657,3.76,0.0,0.8495746798498928,0.9953923868780222,0.003647584500711048,7.920174877215086e-20,3.186927866610497e-15,2.5576407902660234e-05,8.863080043097378e-05,0.0007430941704744515,0.0183349129580126,1.1383927328437254e-05,0.012297987077505502,3.190859221513918e-08,1.0844224084397745e-06,0.0009937147792665462,1.4945270375729914e-07,1.353717354970079e-06,1.5378058168728038e-06,3.2073899860305815e-07,0.0001311729167828636,0.0016986603355809919,4.0707397443905496e-08,3.847948249203721e-05,5.372677145208802e-12,1.208239609321124e-07,1.113285979639023e-14,3.8984868638150155e-08,2.2320641616548707e-11,1.8669795180826436e-14,6.468467202838314e-07,9.72879569011824e-17,1.7654891627173661e-09,5.036821618458161e-06,5.624145435482421e-12,1.2395849171611465e-10,1.461131661101306e-14,1.7194199981281455e-15,5.463107967519368e-12,1.5682465569452246e-06,3.5971272578301246e-10,9.965194305017105e-15,4.707411591252503e-10,3.722396956783357e-15,1.2077509919544423e-19,4.8996205356479836e-11,1.3425938710999253e-10,9.514062609218435e-18,9.720165565432539e-10,7.62898878504446e-12,6.324619186174786e-14,7.327574272041018e-15,1.41906913672515e-10,7.996473889366036e-14,5.5242279633849793e-11,5.175466943592677e-10,1.4149132116947366e-08
0.0005243672238968865,0.5486957993577446,3.76,0.0,0.8490894528651711,0.9952787295627538,0.003766793171135866,8.507385218012271e-20,3.371454211850672e-15,2.6045478430844874e-05,9.000329068072153e-05,0.000757452823472954,0.01880751653566233,1.1556978521804814e-05,0.012605243857985747,3.3264601228429244e-08,1.1423676500678251e-06,0.001002846301277233,1.5216595044810988e-07,1.374444718216909e-06,1.5719159061716506e-06,3.2573087501375464e-07,0.00013590309690890713,0.001739927604719757,4.2492344250886796e-08,4.0537872294187065e-05,5.559728327569685e-12,1.259410225603936e-07,1.1911626716172627e-14,4.0059245868805966e-08,2.3889307157337263e-11,1.981527900554606e-14,6.785306449760112e-07,1.0318938164320866e-16,1.8775879991967312e-09,5.301030035973079e-06,5.846121066193148e-12,1.2913257309847293e-10,1.521873516312948e-14,1.790897417078695e-15,5.6903629115193855e-12,1.6490571371161357e-06,3.7623643155295995e-10,1.048836415708615e-14,4.917494639184999e-10,3.8264469655846006e-15,1.2864278461438248e-19,5.1693269612111726e-11,1.4568921046392982e-10,1.038273548516965e-17,1.0393191115838956e-09,8.162501600036304e-12,6.766912956575804e-14,7.712044437995044e-15,1.5293272735146815e-10,8.555658987969793e-14,5.671369785593125e-11,5.551379447296193e-10,1.5279811877707677e-08
0.0005301097769258291,0.5487327612194307,3.76,0.0,0.8485966298728436,0.9951633344262346,0.003888603963997696,9.131380005229811e-20,3.564636446449219e-15,2.652421303958962e-05,9.138092103780154e-05,0.0007720767534576983,0.01928743764958859,1.1730644974085229e-05,0.012916970793456639,3.4663248308224586e-08,1.202798168966545e-06,0.00101188244558919,1.549342603428901e-07,1.3952394901440626e-06,1.6063564090447322e-06,3.3074503269723697e-07,0.00014077993328089273,0.0017815996465623078,4.4338026793054805e-08,4.268579737770569e-05,5.752515146986924e-12,1.3121798422219278e-07,1.2736201821369455e-14,4.1157594150902685e-08,2.5550367747183698e-11,2.1023345071466657e-14,7.116136034198017e-07,1.0941071450024881e-16,1.9959434591101453e-09,5.5762212276716515e-06,6.075506740175106e-12,1.3446793352020708e-10,1.584491515441956e-14,1.864582502331206e-15,5.924647000945996e-12,1.7332241182490972e-06,3.9335285002335686e-10,1.1033300262057299e-14,5.135863683228709e-10,3.932560730032102e-15,1.3694513758308445e-19,5.452722118115345e-11,1.5799741900174772e-10,1.13207880009685e-17,1.11072993451231e-09,8.727396435277235e-12,7.235222987254669e-14,8.112504148581048e-15,1.646761401257709e-10,9.147733858744578e-14,5.821056158319301e-11,5.950620913178316e-10,1.6488175269110697e-08
0.0005358523299547717,0.5487702989979957,3.76,0.0,0.8480961834876916,0.9950461912542867,0.004013040250081743,9.794015404630646e-20,3.7667780572619155e-15,2.7012653089384132e-05,9.276353224240788e-05,0.000786971220633105,0.01977469733119442,1.190490831914108e-05,0.013233175803719927,3.610536318928029e-08,1.2657933390444388e-06,0.001020824259676182,1.5775781932886198e-07,1.4160990054992865e-06,1.641123859411733e-06,3.357810503024785e-07,0.00014580703416818051,0.0018236703687840802,4.624591041702943e-08,4.492626155228066e-05,5.9511662028492145e-12,1.366578948562979e-07,1.3608750003759267e-14,4.228020231854252e-08,2.7308177560569973e-11,2.22969086408382e-14,7.461498526702972e-07,1.159667957882712e-16,2.1208573031304394e-09,5.862726352436009e-06,6.312479010864432e-12,1.3996768539173282e-10,1.6490208341420885e-14,1.9405166433815592e-15,6.166092665574788e-12,1.8208515301902118e-06,4.1107590175171695e-10,1.160066033056499e-14,5.362778850456746e-10,4.040765383363544e-15,1.4570171111108278e-19,5.750422249266044e-11,1.7124383757792693e-10,1.2332970045391485e-17,1.186469451088216e-09,9.325159476109878e-12,7.730781343761502e-14,8.52943604482864e-15,1.7717540274088114e-10,9.774255904957082e-14,5.9733069994459e-11,6.374391318719619e-10,1.7778669434230137e-08
0.0005415948829837143,0.5488084147508996,3.76,0.0,0.8475880873855605,0.9949272899299367,0.004140125068680357,1.0497216062212318e-19,3.978188967474407e-15,2.7510837819518876e-05,9.415096515867934e-05,0.000802141499291763,0.020269315477025058,1.2079750236563906e-05,0.013553866147168478,3.759177877335601e-08,1.3314341142762064e-06,0.0010296728085902927,1.6063679967292455e-07,1.4370206006844593e-06,1.6762147843182063e-06,3.4083850819937744e-07,0.00015098805062588926,0.001866133668701563,4.821747964821099e-08,4.726233882266788e-05,6.15581100102817e-12,1.4226381153451687e-07,1.453151143737898e-14,4.3427353320169976e-08,2.916724068034348e-11,2.3638990198551083e-14,7.821952962024409e-07,1.228730009615586e-16,2.252643114815514e-09,6.160882252489992e-06,6.557215756030345e-12,1.4563495067689629e-10,1.7154967009111646e-14,2.0187412918634842e-15,6.414832568325448e-12,1.912045396008248e-06,4.2941960227470753e-10,1.2191113486983347e-14,5.598505076139081e-10,4.151088291684569e-15,1.5493272017005245e-19,6.063066539698209e-11,1.8549180454650666e-10,1.3424303340830493e-17,1.2667682426459103e-09,9.957328965983034e-12,8.254863247851428e-14,8.963331080724018e-15,1.9047040028852048e-10,1.0436837069431823e-13,6.12814217227774e-11,6.82393925320797e-10,1.915594249308734e-08
0.0005473374360126569,0.548847110455314,3.76,0.0,0.8470723163039564,0.9948066204345015,0.004269881126280472,1.1242976454553255e-19,4.1991855356229164e-15,2.801880433209448e-05,9.554306077672328e-05,0.0008175928762707192,0.020771310849009926,1.2255152451149676e-05,0.013879048422479548,3.9123330863708e-08,1.3998030350418068e-06,0.0010384291715357789,1.6357135993005687e-07,1.4580016138719491e-06,1.7116257051529788e-06,3.4591698843020004e-07,0.00015632667545994916,0.001908983436380636,5.0254238038899185e-08,4.969717420770704e-05,6.366579910345843e-12,1.480387983845532e-07,1.5506803076837794e-14,4.459932406973545e-08,3.113221397393465e-11,2.5052717686739552e-14,8.198075109226573e-07,1.3014525204235262e-16,2.3916266044541274e-09,6.471031437829124e-06,6.8098960995678014e-12,1.5147285984272713e-10,1.7839543834557203e-14,2.0992979455042864e-15,6.670999554670825e-12,2.0069137379251806e-06,4.4839805751301605e-10,1.2805340245371878e-14,5.843312070936444e-10,4.263557051313723e-15,1.6465905525810371e-19,6.391317716129806e-11,2.0080834208414432e-10,1.4600093892046502e-17,1.351867412901034e-09,1.0625496261900938e-11,8.808787952417321e-14,9.414688502036346e-15,2.0460270523381418e-10,1.1137144939497862e-13,6.285581484811419e-11,7.300563304408352e-10,2.062484991697201e-08
0.0005588225420705422,0.548926249226181,3.76,0.0,0.8460176534634725,0.9945599373527573,0.004537496113551567,1.2870511455043333e-19,4.6712332198026745e-15,2.9064220329672375e-05,9.834060472138855e-05,0.0008493601258935967,0.021797502648596864,1.2607564893984533e-05,0.014542911875605233,4.232520067645417e-08,1.545063439641516e-06,0.0010556697095006598,1.6960778529247252e-07,1.5001312565151194e-06,1.7833935981436466e-06,3.5613535213819246e-07,0.0001674917237081224,0.0019958179152809678,5.452943063483624e-08,5.487605927683924e-05,6.807015585843923e-12,1.6010826786347508e-07,1.7624637607844615e-14,4.7018801483651914e-08,3.539929952739179e-11,2.8108172778678e-14,8.999710868187163e-07,1.458543807669846e-16,2.6925519123500133e-09,7.128707922112461e-06,7.339809824994594e-12,1.6367316782521708e-10,1.9269563801073345e-14,2.267573392408154e-15,7.206146766012729e-12,2.2081159638645984e-06,4.88316079597449e-10,1.4107893374803903e-14,6.361270860143847e-10,4.495043642376476e-15,1.856847241298188e-19,7.097412957995083e-11,2.349347184984618e-10,1.7227770139284673e-17,1.5374861867813182e-09,1.207646156899329e-11,1.0011668153815243e-13,1.0371828775717362e-14,2.3555428987177073e-10,1.265789596467523e-13,6.608351478880621e-11,8.340492572980756e-10,2.385806559891876e-08
0.0005691591375226389,0.5489994757467409,3.76,0.0,0.8450419767971291,0.994331776972316,0.0047877061766009804,1.4502332170033796e-19,5.132164278941593e-15,3.00388763122821e-05,0.00010087274821795287,0.0008789652459933997,0.0227464703858348,1.2926469884797214e-05,0.015155804144794524,4.536968499230855e-08,1.6859887803914974e-06,0.0010708819307207358,1.7523195812876293e-07,1.5382244820666609e-06,1.84904411083e-06,3.6539961556991305e-07,0.00017811715032568104,0.002075229318209528,5.861551797272958e-08,5.990784170703944e-05,7.225676105545364e-12,1.715798555308954e-07,1.973521020490639e-14,4.9283864258592114e-08,3.965183553623212e-11,3.1136768959946365e-14,9.780894672788503e-07,1.6141579274700281e-16,2.9915272808711546e-09,7.765185180278493e-06,7.845718903768376e-12,1.75268588341969e-10,2.062790107340485e-14,2.427413426857807e-15,7.714514512718204e-12,2.402889456665627e-06,5.265563552294879e-10,1.5368555840140294e-14,6.861292113694931e-10,4.7110018310606415e-15,2.0652572331438423e-19,7.793426076286861e-11,2.7005714513323325e-10,1.994103548154291e-17,1.7236079598739828e-09,1.352253180649354e-11,1.121048964283022e-13,1.1298153591741044e-14,2.667278295941551e-10,1.4173504479670854e-13,6.907948177031899e-11,9.383130351727393e-10,2.7134535201937097e-08
0.0005794957329747356,0.5490746083940288,3.76,0.0,0.844041088883971,0.9940977364954159,0.005046908857208578,1.6306394415041006e-19,5.629365988795405e-15,3.1045702941785534e-05,0.00010341753210940015,0.0009095637534215185,0.02371958031306649,1.3246908058815363e-05,0.015783322936847838,4.857351391883576e-08,1.8371100435838516e-06,0.0010858126027663351,1.8103803969106193e-07,1.5764689215040412e-06,1.9156771562927052e-06,3.747255632157546e-07,0.00018931245042862454,0.002155797800102169,6.293705213648718e-08,6.531184168171769e-05,7.666240940907316e-12,1.836470903354887e-07,2.205567977082076e-14,5.163335940312137e-08,4.432722610795257e-11,3.445128685178912e-14,1.062258871366617e-06,1.7843698091798686e-16,3.3194748451408237e-09,8.446104183618536e-06,8.380199291925794e-12,1.8746585565817145e-10,2.2055937296927345e-14,2.595454915454215e-15,8.249014930280202e-12,2.6113400695291706e-06,5.670762415199018e-10,1.671734492417191e-14,7.395143489143328e-10,4.934351918551521e-15,2.2932876986468892e-19,8.55145225300716e-11,3.0987179603011663e-10,2.302485474094703e-17,1.9295538565311354e-09,1.511252160663412e-11,1.252862273056288e-13,1.2289196654057113e-14,3.0134366722816215e-10,1.583994056639842e-13,7.216287698797564e-11,1.0536125788615029e-09,3.0793582052604535e-08
0.0005898323284268323,0.5491516558041288,3.76,0.0,0.8430148808277659,0.9938577611587605,0.005315224408798745,1.8297024453386949e-19,6.164914294865936e-15,3.208483728745223e-05,0.00010597403421110313,0.0009411867274002148,0.024716900898880446,1.3568774445573628e-05,0.016425483130016807,5.194163074975218e-08,1.9989666042854e-06,0.0011004681878903518,1.870264475352683e-07,1.6148491358536498e-06,1.9832723628128133e-06,3.8411081273687504e-07,0.0002011005218989272,0.00223748778921773,6.750346477040678e-08,7.110907238849384e-05,8.129495628345431e-12,1.9632795186234962e-07,2.460252892414774e-14,5.4068666504396796e-08,4.94585239213485e-11,3.807414004316544e-14,1.1528789924912637e-06,1.9703203107456976e-16,3.678772413878687e-09,9.17366427864943e-06,8.94432975540367e-12,2.002833923302968e-10,2.35557251272263e-14,2.7719393822842e-15,8.810422559869486e-12,2.8341706092648637e-06,6.09960640664791e-10,1.815863592738628e-14,7.964564695591523e-10,5.165262682463266e-15,2.5424189557191554e-19,9.376287774677236e-11,3.5492751654446984e-10,2.6522238374026937e-17,2.157161408412578e-09,1.6857768887251543e-11,1.3975466650202802e-13,1.3348165058120097e-14,3.397125119784523e-10,1.7669084621150296e-13,7.533483401682002e-11,1.1809048978341413e-09,3.487189193609512e-08
0.000600168923878929,0.549230625774067,3.76,0.0,0.8419632548925894,0.9936117972889152,0.005592769518519139,2.048938074004077e-19,6.7409510834253885e-15,3.315639278093293e-05,0.00010854133410290046,0.0009738652522850462,0.025738488763098803,1.3891964544204569e-05,0.017082292837720052,5.547898711052458e-08,2.1721148067008097e-06,0.0011148551208214844,1.9319744867896307e-07,1.6533497185139608e-06,2.0518093603770034e-06,3.9355299637591035e-07,0.00021350460736497198,0.0023202638091792795,7.232437036762495e-08,7.732135357335418e-05,8.616231072129286e-12,2.096404046903346e-07,2.739316207177317e-14,5.6591092053253884e-08,5.508060506442123e-11,4.202903935856722e-14,1.2503690806819443e-06,2.1732163493834066e-16,4.071948974324456e-09,9.950122059354433e-06,9.53919532134434e-12,2.1373962333007e-10,2.512931013304473e-14,2.9571075171102993e-15,9.399509690931608e-12,3.0721051058539146e-06,6.552950134774216e-10,1.9696919767650982e-14,8.571341454382444e-10,5.403904975021658e-15,2.8142128800983606e-19,1.0273024659013442e-10,4.0582765245648463e-10,3.048031146481141e-17,2.4084102899125044e-09,1.877025067288522e-11,1.5560950450914233e-13,1.4478349791560522e-14,3.8216724380813243e-10,1.967348652145272e-13,7.85964794187862e-11,1.3212111067829546e-09,3.94088644489422e-08
0.0006105055193310257,0.5493115252678287,3.76,0.0,0.8408861244968742,0.9933597923103824,0.005879657296157985,2.2899474663894406e-19,7.359683399540717e-15,3.4260458945272994e-05,0.00011111851327351472,0.001007630386900262,0.02678438870361933,1.4216374326941637e-05,0.017753753453616617,5.919053757996268e-08,2.3571279898912363e-06,0.0011289797854260302,1.9955115819667706e-07,1.6919552991883564e-06,2.1212677897666113e-06,4.030497603882242e-07,0.00022654826958679104,0.002404090505890413,7.740956105140594e-08,8.397132473632983e-05,9.127242616814748e-12,2.236023767067926e-07,3.044593137542171e-14,5.920186780644501e-08,6.123021752927235e-11,4.6341029663264555e-14,1.355168362818869e-06,2.394332799108046e-16,4.501690138518327e-09,1.077779058116385e-05,1.0165885525104292e-11,2.2785295480367633e-10,2.6778728075045542e-14,3.151198855184089e-15,1.0017045346255428e-11,3.325888808018607e-06,7.031652812659789e-10,2.133680153893241e-14,9.217304137790916e-10,5.650451609415578e-15,3.110315338313727e-19,1.1247062136731029e-10,4.632343876373802e-10,3.495061603057918e-17,2.68543036548143e-09,2.0862601443460766e-11,1.7295548207903608e-13,1.5683124620407915e-14,4.2906400790904607e-10,2.1866384825924556e-13,8.194893230187696e-11,1.4756192934625736e-09,4.444674628946655e-08
0.0006208421147831224,0.5493943604164637,3.76,0.0,0.8397834142031554,0.9931016947519461,0.00617599726495777,2.5544189525082025e-19,8.023382465849729e-15,3.539710114618481e-05,0.00011370465529944266,0.0010425131336588569,0.027854633728518388,1.454190024702842e-05,0.018439859699630363,6.308123424810464e-08,2.554596493499744e-06,0.0011428484967250653,2.0608753797659185e-07,1.7306505483424404e-06,2.1916273095708432e-06,4.125987645768671e-07,0.0002402553659662848,0.00248893267068815,8.276900081331989e-08,9.108245774150836e-05,9.66332911161727e-12,2.3823173730343816e-07,3.3780162047832926e-14,6.190214920769835e-08,6.794602807086687e-11,5.1036524871299884e-14,1.4677364388298888e-06,2.6350143008121883e-16,4.970843460516534e-09,1.1659038474739463e-05,1.0825492613088088e-11,2.4264175265616053e-10,2.8506002172586626e-14,3.3544514556381187e-15,1.0663794260802092e-11,3.596288154284974e-06,7.536577267832537e-10,2.3082998858634684e-14,9.904326223606595e-10,5.905077231403961e-15,3.432458578682523e-19,1.2304118086448584e-10,5.278733245598576e-10,3.998942784073684e-17,2.990509923663744e-09,2.314813094389917e-11,1.9190293785494497e-13,1.6965944829724642e-14,4.807833168520276e-10,2.4261725407432365e-13,8.539330380894764e-11,1.6452874249618078e-09,5.00307664995831e-08
