Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232)
0.0003942444796579408,0.051088014110792765,3.76,0.0,0.4113880170304667,0.9491732944190024,0.06721715929109796,6.370400465468171e-20,7.81152667915863e-15,4.9990006337244396e-05,0.00011931186915940941,0.002354593445529203,3.316453730667403e-06,0.08436657106837983,0.0019624138422161845,0.012643400659607649,2.2174614676346465e-05,3.3125978138034576e-06,3.7824981472778066e-07,0.010848511986527209,5.4888477381847906e-05,7.1954551679105135e-06,0.005001268798197779,6.426908329210519e-07,0.003201977270538402,2.8077668308958066e-07,2.045091760537049e-06,9.272021193464375e-10,5.877682304740706e-13,4.233767912169827e-09,9.882283351044844e-08,6.196511732563539e-13,2.5297432945363603e-05,2.36072434134231e-07,0.0004532938728817614,3.3144675675207116e-15,5.296606394267144e-09,5.38476441222961e-08,7.286992703199852e-13,4.819082536544304e-05,9.588925938529658e-08,7.831709628227981e-08,1.4771217944841796e-14,1.6339384065778886e-07,2.814404957835381e-15,3.630425848737924e-17,4.519378734609367e-11,5.442843964494335e-10,7.496881823927848e-13,8.46611355345812e-14,5.2376412833117554e-11,5.547211060283568e-13,1.5931837052983947e-11,2.875645270252896e-08,1.1982905540651626e-08,9.781185365327014e-11,5.117667847505568e-11,1.4730872976598977e-15,1.2122218574985294e-10,1.2106231245384294e-10,9.29229798730727e-11,1.7627997042917038e-12
0.00039507089676929497,0.05109087165848961,3.76,0.0,0.41086467523066295,0.9488568270361184,0.06765887557377155,6.490717910732401e-20,7.932078711570136e-15,5.0408535532327674e-05,0.00011964326285788285,0.002378644106129634,3.326303368717365e-06,0.08482038288813538,0.001965013589077029,0.012710516019947181,2.2227707734362132e-05,3.339035750953514e-06,3.817259878753445e-07,0.010888155202537775,5.5564051241429074e-05,7.225166125454989e-06,0.005056858899166703,6.501653883411452e-07,0.0032462148730910286,2.8228103789334936e-07,2.0640424927708216e-06,9.359880314188339e-10,5.981104282817819e-13,4.30044086202991e-09,9.976100369777226e-08,6.305661252253884e-13,2.57190008141352e-05,2.383510283351583e-07,0.0004585780916824064,3.372556124380046e-15,5.387182837481249e-09,5.4588807110676516e-08,7.372151142358758e-13,4.889114473377488e-05,9.811861659166776e-08,7.979613978093306e-08,1.4866652766680968e-14,1.6684723979394688e-07,2.8792323773605393e-15,3.6931806111271764e-17,4.575791729817119e-11,5.504349001673555e-10,7.578741126257298e-13,8.558555304806689e-14,5.2948876251148486e-11,5.612174064865445e-13,1.6206837320160105e-11,2.932290508957673e-08,1.2157522933135747e-08,9.923718807971818e-11,5.150310330879622e-11,1.5021049309287019e-15,1.2369157335615268e-10,1.2282653023989699e-10,9.477938827719725e-11,1.7888002594493605e-12
0.00039589731388064915,0.05109373864904063,3.76,0.0,0.41034003069202274,0.9485391137587244,0.06810213364980858,6.612805119147392e-20,8.054160729138895e-15,5.082918358828977e-05,0.00011997390971931039,0.0024028837474531976,3.3361477261728204e-06,0.08527487765829964,0.0019676068172466018,0.012777775971253883,2.228058270604635e-05,3.365587552986443e-06,3.852228613271886e-07,0.010927788512656083,5.624596006280552e-05,7.254904579524668e-06,0.005112869720498151,6.577065748808458e-07,0.003290952188584702,2.8379005253582304e-07,2.0831073924773193e-06,9.448256307655822e-10,6.086066865996617e-13,4.367968958653433e-09,1.007046972607116e-07,6.41637465879939e-13,2.61463186385125e-05,2.4064380748426426e-07,0.0004639075960906703,3.431472712231579e-15,5.4790573951298334e-09,5.533751749454673e-08,7.458044017667294e-13,4.960001448774922e-05,1.003933412117404e-07,8.129821365493895e-08,1.496244009546112e-14,1.7036299278615904e-07,2.945358251399935e-15,3.7568532383331495e-17,4.6327265599934124e-11,5.566373833376463e-10,7.661240482034025e-13,8.651719844114819e-14,5.352582517294495e-11,5.677699342324504e-13,1.6486128516127803e-11,2.989875838097861e-08,1.2334068631884393e-08,1.006782625261667e-10,5.183072055368485e-11,1.5316041509951409e-15,1.2620367620186533e-10,1.2461023183804303e-10,9.666774041560747e-11,1.815102622695926e-12
0.00039672373099200334,0.05109661507551545,3.76,0.0,0.4098140889140736,0.9482201525447583,0.068546932447494,6.736907963460438e-20,8.177828005106935e-15,5.125194919867557e-05,0.00012030380430475159,0.0024273131298993772,3.3459867914091003e-06,0.08573004650273525,0.0019701935753404804,0.0128451801274221,2.233323843695445e-05,3.3922528422733586e-06,3.887404669527789e-07,0.010967411637715235,5.6934241873593176e-05,7.284670393634935e-06,0.005169302296249571,6.653147563161643e-07,0.0033361934215126346,2.8530371984872234e-07,2.1022866449665836e-06,9.537149455787185e-10,6.192588453153123e-13,4.436360443957728e-09,1.0165391718600294e-07,6.52866758687148e-13,2.6579443790182094e-05,2.4295078786161984e-07,0.00046928260158178575,3.4912255983713664e-15,5.572244461033404e-09,5.6093814997318634e-08,7.544674907272949e-13,5.031751740103603e-05,1.0271420824447041e-07,8.282358438695784e-08,1.5058579690967487e-14,1.7394200012821735e-07,3.012804190043177e-15,3.821454336888748e-17,4.690185883130051e-11,5.628920957631827e-10,7.744382046428248e-13,8.745609601948336e-14,5.410727461572115e-11,5.743789659512945e-13,1.6769769539376188e-11,3.048413436864572e-08,1.2512555333514898e-08,1.0213518062488172e-10,5.2159530076888956e-11,1.5615911970977998e-15,1.2875908322547684e-10,1.2641354551378716e-10,9.858848754450684e-11,1.8417092167105438e-12
0.0003975501481033575,0.051099500930931484,3.76,0.0,0.4092868554258999,0.947899941354006,0.06899327088306581,6.863226654005786e-20,8.303088303249294e-15,5.167683096844392e-05,0.00012063294117652267,0.0024519330108147604,3.3558205531918653e-06,0.0861858805160238,0.001972773911868971,0.012912728104411332,2.2385673776686757e-05,3.4190312352667986e-06,3.9227883788257983e-07,0.011007024301531648,5.7628934752582065e-05,7.314463437073803e-06,0.00522615764317688,6.729902928520746e-07,0.003381942795608612,2.8682203266585724e-07,2.121580433424555e-06,9.62656023133186e-10,6.300686992267966e-13,4.5056235886188855e-09,1.0260866849868892e-07,6.642555948461513e-13,2.7018433918503086e-05,2.4527198683135927e-07,0.00047470332318022616,3.551823170436521e-15,5.666758480750169e-09,5.6857738844942114e-08,7.632047382935603e-13,5.1043736800657594e-05,1.0508200291551679e-07,8.437252006464577e-08,1.5155071279884898e-14,1.7758517117865465e-07,3.081592073628368e-15,3.886994574033439e-17,4.748172718935121e-11,5.691991538884721e-10,7.828167875875538e-13,8.840226906638731e-14,5.46932397041316e-11,5.810447776590684e-13,1.7057819947227142e-11,3.107915585397147e-08,1.2692994568534319e-08,1.0360803649446897e-10,5.2489530479402493e-11,1.5920723601917366e-15,1.313583893671355e-10,1.282365878120962e-10,1.0054208544685898e-10,1.8686224729618334e-12
0.0003983765652147117,0.05110239620824766,3.76,0.0,0.40875833578588566,0.9475784781482067,0.06944114786091862,6.991397905645821e-20,8.429909184978849e-15,5.21038274115874e-05,0.00012096131490891036,0.002476744144435406,3.365649002568904e-06,0.08664237076389457,0.0019753478752101085,0.012980419520281523,2.243788758429306e-05,3.4459223389883416e-06,3.9583801081776135e-07,0.011046626230877215,5.8330076829486186e-05,7.344283576359382e-06,0.005283436760559694,6.807335546227958e-07,0.0034282045537334187,2.883449836447298e-07,2.1409889373823468e-06,9.716488830778396e-10,6.410381689418606e-13,4.575766763268355e-09,1.0356895327340408e-07,6.758057126514986e-13,2.7463346948265806e-05,2.4760741877840177e-07,0.0004801699754428429,3.613274531285953e-15,5.762614036478114e-09,5.762932847194792e-08,7.720165009150662e-13,5.177875656837053e-05,1.0749752077641812e-07,8.594529037220127e-08,1.525191499782503e-14,1.8129342418675333e-07,3.1517440685113353e-15,3.953484866710423e-17,4.80668947807333e-11,5.755588682372184e-10,7.912600179595343e-13,8.935574252539336e-14,5.5283735993378865e-11,5.877676455211618e-13,1.7350339928833018e-11,3.1683946648210105e-08,1.2875399736243545e-08,1.0509693951498191e-10,5.282072312713509e-11,1.6230539829659224e-15,1.3400219576034931e-10,1.3007949420213834e-10,1.0252899487821106e-10,1.8958448443678323e-12
0.0003992029823260659,0.05110530090037325,3.76,0.0,0.4082285355814624,0.9472557608911246,0.06989056227377809,7.121405035860654e-20,8.558343777363162e-15,5.253293692721799e-05,0.00012128892013792083,0.0025017472818458187,3.3754721310638302e-06,0.08709950828360903,0.0019779155135845276,0.013048253995217638,2.248987872824449e-05,3.47292575162956e-06,3.994180176240375e-07,0.01108621715547138,5.903770628323977e-05,7.37413067548307e-06,0.005341140630045855,6.885449100448474e-07,0.0034749829578000105,2.898725650361866e-07,2.1605123317197047e-06,9.806935316256552e-10,6.521692106653688e-13,4.646798379842465e-09,1.0453477214820307e-07,6.875187586849325e-13,2.7914241076955044e-05,2.49957097051237e-07,0.00048568277244611524,3.675588363311699e-15,5.8598258419871146e-09,5.8408623079392556e-08,7.809031344248806e-13,5.2522661141087796e-05,1.09961567784293e-07,8.754216657169512e-08,1.534911078471931e-14,1.8506768631388272e-07,3.2232826169186846e-15,4.020936144735791e-17,4.8657384505444854e-11,5.819716214980597e-10,7.997681121331352e-13,9.03165407546784e-14,5.587877815287857e-11,5.945478452183933e-13,1.764739033491253e-11,3.229863157131992e-08,1.3059784537152064e-08,1.0660200151565631e-10,5.315310955150382e-11,1.6545424597865841e-15,1.3669110821341127e-10,1.3194240310393435e-10,1.0454968160108666e-10,1.923378787220301e-12
0.0004000293994374201,0.0511082150001626,3.76,0.0,0.40769746042893673,0.9469317875485536,0.07034151300283462,7.253888222445305e-20,8.688466879983986e-15,5.296415781774874e-05,0.0001216157515084709,0.0025269431709284288,3.3852899295149298e-06,0.08755728408431605,0.0019804768751040917,0.013116231151563356,2.2541646077995024e-05,3.500041066213235e-06,4.0301888701373364e-07,0.011125796807952034,5.975186134003007e-05,7.404004606063638e-06,0.0053992702155271875,6.964247158127314e-07,0.0035222822887186686,2.9140476927046335e-07,2.1801507902666196e-06,9.897900108239705e-10,6.634636452450063e-13,4.718726846859735e-09,1.0550612958778205e-07,6.993962558029101e-13,2.837117477189292e-05,2.523210375433474e-07,0.0004912419277726893,3.738772742612035e-15,5.95840864433248e-09,5.9195661042240975e-08,7.89864994030152e-13,5.327553551331604e-05,1.1247496039232797e-07,8.916342149002563e-08,1.5446658138204365e-14,1.889088936556339e-07,3.296230425718446e-15,4.089359257101163e-17,4.9253227177810744e-11,5.884375017303782e-10,8.083412666745456e-13,9.128468598748962e-14,5.647838050197259e-11,6.013856512356048e-13,1.7949032682547162e-11,3.292333645329188e-08,1.3246160318919543e-08,1.0812331511456906e-10,5.348668756042021e-11,1.686544236765557e-15,1.3942573801547217e-10,1.3382542914300485e-10,1.0660461584161522e-10,1.9512267501116513e-12
0.00040085581654877427,0.051111138500421024,3.76,0.0,0.40716511597337346,0.946606556088385,0.07079399891785147,7.388455761397045e-20,8.820190358844773e-15,5.339748831128828e-05,0.00012194180364161962,0.0025523325563280136,3.3951023912736596e-06,0.08801568914727674,0.0019830320077660534,0.013184350613839642,2.2593188510623956e-05,3.527267867940001e-06,4.06640655583619e-07,0.011165364923841532,6.04725802737449e-05,7.433905241852972e-06,0.005457826463050532,7.043733376044633e-07,0.003570106846317267,2.929415887156862e-07,2.1999044851113962e-06,9.989383533061627e-10,6.749233762493532e-13,4.791560668123932e-09,1.0648302905278517e-07,7.114399778928163e-13,2.883420676874474e-05,2.546992544149028e-07,0.000496847654500467,3.80283693756422e-15,6.05837728283628e-09,5.999048080541211e-08,7.989024341913464e-13,5.40374652385489e-05,1.1503852561522162e-07,9.080932951945516e-08,1.5544557130820038e-14,1.9281799125629546e-07,3.370610493986445e-15,4.15876536281445e-17,4.985444997536917e-11,5.949566645798745e-10,8.169796917105765e-13,9.226020202375334e-14,5.7082558489019473e-11,6.082813381037883e-13,1.8255329170007748e-11,3.355818813473271e-08,1.3434539437642794e-08,1.096609811798891e-10,5.3821457033721125e-11,1.7190658117862889e-15,1.4220670366110085e-10,1.3572869729448981e-10,1.0869427262415753e-10,1.9793912069815e-12
0.00040168223366012846,0.05111407139390012,3.76,0.0,0.4066315078882474,0.9462800644807233,0.07124801887741375,7.524950285748158e-20,8.953572105590617e-15,5.383292653435999e-05,0.000122267071237069,0.002577916179397881,3.4049095101664324e-06,0.08847471442634267,0.001985580959410671,0.013252612008779172,2.2644504913102924e-05,3.5546057333687585e-06,4.10283353836631e-07,0.011204921241516404,6.119990140476842e-05,7.4638324490965566e-06,0.0055168103006308445,7.123911445014662e-07,0.003618460949228796,2.9448301509726644e-07,2.219773582844678e-06,1.0081385528218644e-09,6.865504382168992e-13,4.8653084047045375e-09,1.0746546984880826e-07,7.236516056599231e-13,2.9303396068011762e-05,2.570917591820219e-07,0.0005025001651874333,3.8677898079203076e-15,6.159746770325112e-09,6.079312082478849e-08,8.080158086026131e-13,5.4808536430168224e-05,1.1765310114467203e-07,9.248016659717121e-08,1.5642807736046935e-14,1.9679593313496245e-07,3.4464461108954358e-15,4.229165641584268e-17,5.0461074373110755e-11,6.015295646620986e-10,8.256835952794675e-13,9.32431122587281e-14,5.769132602873648e-11,6.152351801254139e-13,1.856634265230718e-11,3.4203314465716296e-08,1.3624935732233039e-08,1.1121511267160296e-10,5.4157420252231e-11,1.7521137344496428e-15,1.450346277933916e-10,1.376523473854994e-10,1.1081913230920072e-10,2.0078746433949356e-12
0.00040250865077148264,0.0511170136733033,3.76,0.0,0.406096641875222,0.9459523106979253,0.0717035717290692,7.663763974582758e-20,9.088682825645716e-15,5.4270470492187826e-05,0.00012259154902500565,0.002603694778155042,3.414711280664364e-06,0.08893435084840066,0.0019881237777265052,0.01332101496535835,2.2695594180436605e-05,3.5820542311918153e-06,4.139470106667623e-07,0.011244465502213486,6.193386309750257e-05,7.4937860999764916e-06,0.005576222638094972,7.204784974227098e-07,0.0036673489348051868,2.9602904025221814e-07,2.2397582461715814e-06,1.0173906303842062e-09,6.983467658317182e-13,4.939978634267839e-09,1.0845345419283552e-07,7.360327517329754e-13,2.9778801932335978e-05,2.5949856480360265e-07,0.0005081996718560835,3.933639874793164e-15,6.2625321730791325e-09,6.160361890582307e-08,8.172054702330654e-13,5.558883576216159e-05,1.2031953542247308e-07,9.41762101844814e-08,1.574140964344675e-14,2.00843682300588e-07,3.5237608389520402e-15,4.3005712778680716e-17,5.107312759716993e-11,6.081564120957732e-10,8.344531752868652e-13,9.423343904253525e-14,5.830469720166048e-11,6.222474505913787e-13,1.888213665174585e-11,3.4858844305192705e-08,1.3817361494203487e-08,1.1278580991545933e-10,5.449457661169314e-11,1.7856946060416877e-15,1.4791013882295137e-10,1.3959650359722137e-10,1.1297967994190265e-10,2.0366795399103473e-12
0.00040333506788283683,0.051119965331287626,3.76,0.0,0.40556052366414685,0.9456232927145914,0.07216065630936454,7.804944505857608e-20,9.225454304960774e-15,5.4710118121930134e-05,0.00012291523170223788,0.002629669087257942,3.4245076980063965e-06,0.08939458931343551,0.001990660510304072,0.013389559114804002,2.2746455209973105e-05,3.6096129247347236e-06,4.1763165941787486e-07,0.011283997449981646,6.267450376115833e-05,7.523766073431475e-06,0.005636064367062633,7.28635755798198e-07,0.0037167751591015616,2.9757965627488556e-07,2.259858638037026e-06,1.02669462806882e-09,7.103142367375803e-13,5.015579992603295e-09,1.0944698655231787e-07,7.485851331009497e-13,3.0260483885017374e-05,2.6191968490145494e-07,0.0005139463859873629,4.000396137379328e-15,6.36674860889311e-09,6.242201240195528e-08,8.264717713463509e-13,5.637845047210053e-05,1.2303868769278928e-07,9.589773927400478e-08,1.5840362669223405e-14,2.0496221076182257e-07,3.6025785252591705e-15,4.372993615656845e-17,5.1690639937097095e-11,6.148372017174846e-10,8.432886316112299e-13,9.523120505018754e-14,5.892268705049128e-11,6.293184221607566e-13,1.920277537557063e-11,3.5524907522259196e-08,1.401182837065487e-08,1.1437316798587613e-10,5.483292401135788e-11,1.81981507959705e-15,1.5083387206901935e-10,1.415612836902433e-10,1.1517640525278598e-10,2.065808384711987e-12
0.000404161484994191,0.05112292636045715,3.76,0.0,0.40502315901270597,0.9452930085077017,0.07261927144408382,7.94796966194926e-20,9.363866987895717e-15,5.5151867261315484e-05,0.00012323811401123677,0.0026558398379465044,3.4342987586651824e-06,0.08985542069504224,0.0019931912045821664,0.013458244090634001,2.279708690716315e-05,3.6372813678124576e-06,4.2133733138237057e-07,0.011323516831664954,6.342186184822709e-05,7.553772240880974e-06,0.005696336360763162,7.368632878458575e-07,0.0037667439967287854,2.991348545620947e-07,2.280074917757874e-06,1.036050539249152e-09,7.224549226510067e-13,5.092121191909261e-09,1.1044606619203489e-07,7.613105081124638e-13,3.0748501707143946e-05,2.643551298337177e-07,0.0005197405185037504,4.068067828332929e-15,6.47241136219208e-09,6.32483389123411e-08,8.358150634036465e-13,5.717746836055161e-05,1.2581142810061415e-07,9.764503436720837e-08,1.5939666868204162e-14,2.0915249954485723e-07,3.68292332027164e-15,4.446444122024479e-17,5.231363316407516e-11,6.21572341539118e-10,8.52190165178464e-13,9.623643290271372e-14,5.954530922958543e-11,6.364483675558908e-13,1.9528323752913824e-11,3.620163499494108e-08,1.4208349822719779e-08,1.1597729676497261e-10,5.517246458341904e-11,1.8544818598393577e-15,1.5380646783610912e-10,1.4354682373446994e-10,1.1740980324393436e-10,2.095263689237544e-12
0.0004049879021055452,0.051125896753373264,3.76,0.0,0.4044845537061511,0.9449614560566971,0.07307941594841519,8.093206022841617e-20,9.50409045282761e-15,5.5595715616489025e-05,0.00012356019078375461,0.0026822077580078247,3.444084459640158e-06,0.09031683584083762,0.001995715907807637,0.013527069528677113,2.2847488189281457e-05,3.665059105476014e-06,4.2506405139219235e-07,0.011363023396904499,6.4175975851557e-05,7.58380447213118e-06,0.005757039473877174,7.451614573038971e-07,0.003817259840761784,3.00694626104035e-07,2.3004072373144516e-06,1.0454583517030265e-09,7.347709122957762e-13,5.169610956437419e-09,1.1145069177733721e-07,7.742104836883458e-13,3.124291543390332e-05,2.668049094288711e-07,0.0005255822797576512,4.136663473626344e-15,6.579535829310251e-09,6.40826355792583e-08,8.452356969250284e-13,5.798597779112208e-05,1.2863863776894747e-07,9.941837744694223e-08,1.603932195785168e-14,2.1341553870917572e-07,3.7648196599969735e-15,4.520934210356405e-17,5.294212972656995e-11,6.283623149806672e-10,8.611579633319752e-13,9.724914365988549e-14,6.017257628049648e-11,6.436375586882598e-13,1.9858847343499742e-11,3.6889158607460436e-08,1.4406938767898925e-08,1.1759830168633645e-10,5.5513200124110964e-11,1.8897017030426227e-15,1.5682857074824016e-10,1.4555325421128683e-10,1.196803740457519e-10,2.125047966101307e-12
