Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219)
2.3519996212839014e-07,0.3386477123057695,3.76,0.0,0.38384294681645464,0.9608833818574015,0.049470100822576336,1.4074731588392518e-08,2.69212527718615e-07,0.14481954679466763,0.009173754262992499,0.12526796063287177,0.03247498460244439,0.34667130387702544,0.00184828788728978,0.3080072895573337,8.45918844035679e-07,7.744662128315144e-06,0.00428433729503478,0.00025240238721775156,0.02590949893077366,0.0057263547029219744,0.006137585164554635,0.001798292209652015,0.0079557048235292,0.0014435128710450504,0.00019214605927321066,4.477303648823776e-08,7.909659429759985e-05,0.00010964594391683155,1.1831880164687998e-06,5.008576244205848e-05,0.005447812534622157,1.9809468513538332e-05,0.0011208636950672387,1.0071525091365014e-07,2.0356041480662454e-06,2.1512852844165895e-06,3.0934474875732174e-08,1.9699958830035117e-05,0.00015561743002422663,0.0012056444803664444
2.3812664043385818e-07,0.33898932041795427,3.76,0.0,0.3776218818001788,0.9600295245678523,0.050512133640316925,1.468070083290969e-08,2.80116764593847e-07,0.14523237212731568,0.009051038795737248,0.12686095367708655,0.03252492760866509,0.35033477532655555,0.001873195291276169,0.31280110106186676,8.33157263969182e-07,7.753763130130399e-06,0.004342859743039764,0.00025830080174308917,0.026846857120027375,0.005755943599261814,0.006271684120726362,0.0018396939087405066,0.00829358426227046,0.0014535889731672445,0.00019480168876172182,4.447059015727135e-08,8.196546870049558e-05,0.00011594789674838282,1.2003342997980136e-06,5.1150272272027633e-05,0.005643554870573222,2.0043320607224747e-05,0.0011605512657243266,1.028925752235194e-07,2.1073359471944336e-06,2.2112341377940173e-06,3.184018521900747e-08,2.0767758034669234e-05,0.00016430269313470264,0.0012484511899712094
2.410533187393262e-07,0.33932691468551346,3.76,0.0,0.37149936464384364,0.9591730748190331,0.051554556500475315,1.5305281554290937e-08,2.913599079146775e-07,0.14561187379700113,0.008928430520176766,0.1284330583387965,0.032568970789627345,0.35390917919040155,0.0018979303787225747,0.31755657026355205,8.204540570204837e-07,7.761052391287998e-06,0.004399792187876137,0.0002641945147371352,0.027796391462537057,0.0057843749524601204,0.0064051065502725045,0.0018806967784129266,0.008638558884505036,0.0014633342763800525,0.00019737794547951932,4.4165952937949154e-08,8.485952984693424e-05,0.00012245797752400884,1.2170492257998508e-06,5.2197552608953695e-05,0.005840958194763366,2.027203214771248e-05,0.001200667018619353,1.0503694404377285e-07,2.1793379547677408e-06,2.271062082812378e-06,3.274836439145024e-08,2.187034114946758e-05,0.00017326503770345798,0.0012915547076627586
2.4397999704479426e-07,0.33966050908192197,3.76,0.0,0.3654748925714589,0.9583142160975275,0.052597188757595593,1.5948510437640684e-08,3.029436707844926e-07,0.1459588572205062,0.008806044375874148,0.12998419492660515,0.032607284753743825,0.35739528636173756,0.0019224888559173105,0.32227339877894745,8.078195060655473e-07,7.76658401406105e-06,0.004455136294316591,0.0002700811153744283,0.02875773135866635,0.005811672906786272,0.006537786351774947,0.0019212749416031218,0.008990541009646327,0.0014727493922883825,0.00019987486032688407,4.38594777087267e-08,8.777678519970863e-05,0.00012917575293515553,1.2333303936008326e-06,5.3227002604840535e-05,0.006039878347374136,2.049556174494714e-05,0.001241192987494662,1.071471138181911e-07,2.251536227146139e-06,2.3307165730643134e-06,3.3658629508247967e-08,2.3007842312526384e-05,0.000182504070803497,0.0013349223974417263
2.469066753502623e-07,0.33999012078834207,3.76,0.0,0.3595478879051201,0.9574531280346091,0.05363985734867622,1.6610392061104398e-08,3.148692996948228e-07,0.1462741348829195,0.008683987978174348,0.1315143084218569,0.032640037298188485,0.3607939286679523,0.001946866428537635,0.32695133078373095,7.952631261046321e-07,7.770412031192809e-06,0.004508895751584745,0.0002759582392412669,0.029730507153770316,0.005837861374576967,0.006669660310293216,0.0019614038358794173,0.009349438797346522,0.0014818351263221556,0.0002022925706572462,4.355149625837082e-08,9.0715248611163e-05,0.0001361005246421971,1.249176121819494e-06,5.423807589856119e-05,0.00624017245715452,2.071387431110459e-05,0.0012821114491543299,1.0922194820751277e-07,2.3238580611508135e-06,2.3901465046366574e-06,3.457061588825214e-08,2.418036740855321e-05,0.000192019135125644,0.001378522109655529
2.4983335365573034e-07,0.34031576996381796,3.76,0.0,0.35371770348047976,0.9565899863977977,0.05468239652365606,1.7290898630283913e-08,3.271375687286218e-07,0.1465585243105795,0.008562361924276122,0.13302336720993024,0.032667393495959374,0.3641059938121949,0.001971058815116607,0.33159015067520353,7.827937013722781e-07,7.772590297105873e-06,0.004561076155628674,0.0002818235677746092,0.030714350618853407,0.005862964046554033,0.006800668080680988,0.002001060207402198,0.009715156500757568,0.0014905924811475246,0.00020463131413489416,4.324232035688379e-08,9.367294348827605e-05,0.00014323133338665973,1.2645854158224705e-06,5.5230279239874216e-05,0.006441699205005785,2.092694088796813e-05,0.0013234049413384623,1.1126041546864724e-07,2.3962321597655703e-06,2.449302299197713e-06,3.548397672576486e-08,2.5387994483422735e-05,0.0002018093183103797,0.0014223222342226217
2.527600319611984e-07,0.3406374795258462,3.76,0.0,0.34798362783045583,0.9557249630852044,0.055724647586523214,1.7989969844093618e-08,3.397487753981111e-07,0.14681284616936743,0.008441260091017718,0.13451136183548093,0.03268951576818181,0.3673324205474253,0.001995061759986761,0.33618968084881246,7.704193211606539e-07,7.773172387409387e-06,0.004611684895397684,0.00028767482778503585,0.03170889540222103,0.005887004399683237,0.006930752164678193,0.002040222102340135,0.010087594717646023,0.0014990226590045294,0.00020689142282495624,4.293224277251353e-08,9.664790585430705e-05,0.00015056696367955963,1.279557935616591e-06,5.6203171054644045e-05,0.006644319068411599,2.1134738472849434e-05,0.0013650562787938308,1.1326158574553262e-07,2.4685887843755007e-06,2.508135979226737e-06,3.63983827533331e-08,2.6630774211881187e-05,0.00021187346259657675,0.0014662917490549674
2.556867102666664e-07,0.34095527494107464,3.76,0.0,0.3423448901421777,0.9548582261227709,0.056766458646479175,1.8707512891273052e-08,3.527027381151026e-07,0.14703792248454536,0.008320769924474813,0.1359783037842879,0.0327065639433284,0.37047419407702314,0.0020188710456535202,0.34074977958294717,7.581474143838105e-07,7.772211506351757e-06,0.004660731042991257,0.00029350979106124636,0.03271377745299983,0.005910005702793659,0.0070598578822944295,0.002078868855869131,0.010466650638852725,0.001507127063028536,0.00020907331750406684,4.262153823369479e-08,9.963818730320678e-05,0.00015810594903383456,1.2940939640313167e-06,5.715635992462643e-05,0.0068478945470430265,2.1337249842910177e-05,0.001407048567635348,1.152246282733272e-07,2.540859893300424e-06,2.5666012364940916e-06,3.7313521843197174e-08,2.7908730415192862e-05,0.00022221017472807763,0.0015104002638155639
2.5861338857213446e-07,0.3412691840258531,3.76,0.0,0.3368006649923316,0.9539899396644862,0.0578076843786228,1.9443402575952192e-08,3.6599879528336867e-07,0.14723457497824904,0.008200972721457506,0.13742422429396922,0.03271869530492001,0.37353234167596144,0.0020424825045611866,0.34527033902658494,7.459847829100085e-07,7.769760401869546e-06,0.004708225247564956,0.00029932627405272494,0.033728635417391115,0.005931991020176481,0.007187933337977451,0.002116981078879563,0.010852218293617332,0.0015149072976130508,0.0002111775021812106,4.2310464357793416e-08,0.0001026418578430919,0.0001658465777080771,1.3081943744845498e-06,5.808950295930393e-05,0.007052290369936668,2.153446337784556e-05,0.0014493652180891416,1.1714880825137234e-07,2.6129792669540236e-06,2.624653488194543e-06,3.822909857046826e-08,2.922186062544129e-05,0.00023281783606206855,0.0015546180591598723
2.615400668776025e-07,0.34157923675632923,3.76,0.0,0.33135007686619933,0.9531202639956349,0.05884818579365171,2.0197481569876326e-08,3.796358059945577e-07,0.14740362352066294,0.008081943902986445,0.13884917319548518,0.03272606462913574,0.3765079285265136,0.0020658920302231475,0.3497512832846701,7.339376336885979e-07,7.765871287888323e-06,0.0047541796328714045,0.0003051221376265003,0.034753111008512985,0.00595298321337694,0.007314929382037779,0.0021545406425194672,0.01124418879131622,0.0015223651678716447,0.00021320455881949422,4.199926253394941e-08,0.00010565700862522962,0.0001737868989281585,1.3218605993219448e-06,5.9002304127342906e-05,0.007257373684636731,2.172637288095168e-05,0.0014919899557044708,1.1903348362389804e-07,2.6848826200005895e-06,2.6822499245619295e-06,3.914483378581908e-08,3.057013669313546e-05,0.00024369461282629606,0.0015989161216096604
2.6446674518307054e-07,0.34188546508782164,3.76,0.0,0.3259922044658138,0.9522493555391083,0.05988783001611009,2.0969560788144577e-08,3.9361215230038585e-07,0.1475458846908765,0.007963753279823887,0.14025321778702063,0.032728824213654154,0.3794020537624201,0.002089095587695759,0.354192566596388,7.220116096970746e-07,7.760595773536167e-06,0.004798607698340541,0.0003108952868933509,0.03578684935067954,0.00597300494138677,0.007440799567779756,0.002191530660703043,0.011642450559191744,0.0015295026782563862,0.0002151551422506266,4.168815875270876e-08,0.00010868175455517119,0.0001819247295528643,1.3350945989666145e-06,5.989451255728552e-05,0.007463014228780603,2.1912977398641232e-05,0.0015349068311185604,1.2087810191988975e-07,2.756507700559444e-06,2.7393495515755365e-06,4.006046415419925e-08,3.195350543472856e-05,0.0002548384664753283,0.001643266174223258
2.673934234885386e-07,0.3421879027832061,3.76,0.0,0.3207260848127641,0.9513773668647907,0.06092649007074191,2.1759419884619867e-08,4.079257430252273e-07,0.1476621704434029,0.00784646531012893,0.14163644174154133,0.03272712389895874,0.38221584671541775,0.0021120892233822733,0.35859417160176155,7.10211819733662e-07,7.753984798935677e-06,0.004841524223625058,0.00031664367109836603,0.03682949929895946,0.005992078659437157,0.007565500104768799,0.0022279354707149595,0.012046889575680906,0.0015363220303893361,0.00021702997527464214,4.1377364408777085e-08,0.00011171423678290774,0.00019025766114934766,1.3478988309768315e-06,6.0765920768011775e-05,0.007669084484691244,2.2094281038530188e-05,0.0015781002284552907,1.2268219684822142e-07,2.8277943767548027e-06,2.7959132226237543e-06,4.0975741653059586e-08,3.3371889316632545e-05,0.0002662471640992646,0.0016876407032393158
2.703201017940066e-07,0.34248658525000636,3.76,0.0,0.3155507171512772,0.9505044467020123,0.0619640446765376,2.256680786250028e-08,4.2257401907584606e-07,0.1477532868763051,0.007730139349306149,0.14299894404904143,0.03272111108322478,0.38495046335800603,0.002134869074159459,0.36295610769224124,6.985428670807009e-07,7.746088577247286e-06,0.004882945176525649,0.0003223652835704129,0.03788071373485035,0.006010226616582695,0.007688989808642701,0.002263740612041792,0.012457389598981716,0.0015428256201630065,0.0002188298439382037,4.106707706720676e-08,0.00011475262506919946,0.0001987830674440361,1.3602762195458616e-06,6.161636286927865e-05,0.007875459817519163,2.227029278627477e-05,0.001621554872435636,1.2444538476980609e-07,2.8986847111698593e-06,2.8519036609929453e-06,4.1890433086894565e-08,3.4825187172305574e-05,0.00027791828884151363,0.0017320129808672887
2.7324678009947466e-07,0.3427815493859047,3.76,0.0,0.31046506665726886,0.9496307399550435,0.06300037804808972,2.3391443794913928e-08,4.375539601985461e-07,0.14782003309687233,0.0076148298921218105,0.1443408379942515,0.03271093073180193,0.38760708293632096,0.0021574313758250755,0.3672784094411917,6.870088770638411e-07,7.7369565426438e-06,0.004922887624218339,0.0003280581617247843,0.038940149838899485,0.006027470852256324,0.007811230047854363,0.0022989328035621878,0.012873832390525778,0.0015490160341650261,0.00022055559298555637,4.075748117693782e-08,0.00011779512002556657,0.00020749811211460232,1.3722301261265914e-06,6.244571276884583e-05,0.008082018597507536,2.244102632137859e-05,0.0016652558342749476,1.2616736133200362e-07,2.9691230235562934e-06,2.907285479144987e-06,4.280431959510434e-08,3.631327494900058e-05,0.0002898492502854732,0.0017763570844023956
2.761734584049427e-07,0.3430728334324138,3.76,0.0,0.30546806795911874,0.9487563877215875,0.0640353797039004,2.4233017649863475e-08,4.5286209312746646e-07,0.14786320018082427,0.007500586807161306,0.14566225017034587,0.03269672538223405,0.39018690478698315,0.002179772470869075,0.37156113511040273,6.756135235319929e-07,7.726637303903612e-06,0.0049613696477296045,0.00033372038711315476,0.04000746934109451,0.0060438331919644775,0.007932184687714002,0.0023334999192271,0.013296097933055603,0.0015548960454810884,0.00022220812147673527,4.0448748761533865e-08,0.00012083995522579611,0.00021639975688871735,1.3837643203904726e-06,6.325388235118207e-05,0.008288642307035033,2.2606499832222456e-05,0.0017091885364393798,1.2784789797267535e-07,3.0390559421378655e-06,2.962025189071919e-06,4.371719612173333e-08,3.783600648079041e-05,0.0003020372947731217,0.0018206479118542092
2.7910013671041074e-07,0.3433604768364157,3.76,0.0,0.3005586284759609,0.9478815273142184,0.06506894428130795,2.509119121337448e-08,4.6849450106125753e-07,0.14788357022103044,0.0073874555637020774,0.14696331952898287,0.03267863514566496,0.39269114533180094,0.0022018888155754864,0.3758043652289447,6.643600542831355e-07,7.715178603317757e-06,0.004998410259599225,0.0003393500855148849,0.04108233874984247,0.00605933524227994,0.0080518200320785,0.0023674309623608024,0.01372406464303535,0.0015604686089289413,0.00022378837856816783,4.014104008441219e-08,0.00012388539918718275,0.00022548476991554568,1.3948829515236305e-06,6.404081963655626e-05,0.008495215633078404,2.2766735830596553e-05,0.0017533387563309869,1.2948683826376658e-07,3.1084324440921014e-06,3.016091202934224e-06,4.4628870898656046e-08,3.939321428452714e-05,0.0003144795156216432,0.0018648611942744065
2.820268150158788e-07,0.34364452011927055,3.76,0.0,0.2957356315793064,0.9470062922846947,0.06610097135772391,2.5965599104249444e-08,4.844468343999821e-07,0.14788191546175572,0.007275477451084261,0.1482441964668238,0.03265679770538328,0.3951210352442266,0.002223776986465531,0.3800082012408899,6.53251315460869e-07,7.70262728061464e-06,0.005034029324664759,0.00034494542706368155,0.04216442956034854,0.006073998385277977,0.008170104763015953,0.0024007160387123755,0.014157609577152752,0.0015657368557751466,0.00022529735945135768,3.983450426188109e-08,0.00012692975722011543,0.0002347497343763043,1.4055905207396735e-06,6.480650696691631e-05,0.00870162654572066,2.2921760966034925e-05,0.001797692628968477,1.310840944712355e-07,3.1772038857519504e-06,3.0694538317409344e-06,4.5539164945077786e-08,4.0984710375450554e-05,0.0003271728632072636,0.0019089735049651066
2.849534933213468e-07,0.343925004753242,3.76,0.0,0.29099793958381837,0.9461308124510709,0.06713136527789328,2.6855849873453838e-08,5.007143226698614e-07,0.14785899751450662,0.007164689790666531,0.14950504194851202,0.03263134831320029,0.3974778167814944,0.0022454336860955925,0.38417276421859436,6.422897749465536e-07,7.689029241614713e-06,0.0050682474839191015,0.0003505046264036616,0.043253418443199285,0.0060878437725500134,0.008287009878755344,0.0024333463283855755,0.0145966086326993,0.0015707040879849705,0.00022673610144567072,3.9529279853999465e-08,0.00012997137314504226,0.0002441910573006998,1.4158918545570573e-06,6.555095920182312e-05,0.008907766363391073,2.30716058402719e-05,0.0018422366487281547,1.326396441127612e-07,3.2453240229587974e-06,3.122085277877482e-06,4.64479115375324e-08,4.261028709923083e-05,0.00034011415488844883,0.0019529622657561874
2.8788017162681486e-07,0.34420197304496497,3.76,0.0,0.2863443965730591,0.945255213927517,0.06816003498691114,2.776152718088481e-08,5.17291787559469e-07,0.14781556665160192,0.007055126140456692,0.15074602666594006,0.032602419784286185,0.399762741276419,0.0022668557482261953,0.38829819363840734,6.314775447723615e-07,7.67442943133568e-06,0.005101086081394316,0.000356025942868975,0.04434898741394702,0.0061008923189177075,0.008402508630212888,0.002465314056772808,0.015040936741644282,0.00157537377205413,0.0002281056802415035,3.922549544225756e-08,0.0001330086308762635,0.00025380497855665346,1.4257920784000404e-06,6.627422190914405e-05,0.009113529805527917,2.3216304822153327e-05,0.0018869576702070436,1.3415352632543511e-07,3.3127490221264944e-06,3.173959617663987e-06,4.7354955684569995e-08,4.426971797731341e-05,0.00035330008474348265,0.001996805750538315
2.908068499322829e-07,0.3444754680256593,3.76,0.0,0.2817738310660063,0.9443796191567507,0.06918689386874743,2.868219104202969e-08,5.341736569870738e-07,0.1477523611736372,0.006946816492515254,0.15196733023350226,0.03257014249100607,0.4019770667828713,0.002288040142380339,0.39238464621582897,6.208164025806078e-07,7.658871811278348e-06,0.005132567094012303,0.0003615076806812688,0.04545082398448403,0.006113164695958728,0.008516576456367836,0.0024966124646163984,0.015490468058245836,0.0015797495324697635,0.00022940720629045897,3.892327015708401e-08,0.00013603995587241124,0.00026358757998142684,1.435296591327254e-06,6.697636959008348e-05,0.00931881503331115,2.3355895863336757e-05,0.0019318429082678034,1.3562583845750867e-07,3.379437462623215e-06,3.225052782537034e-06,4.8260153633062455e-08,4.5962758562527386e-05,0.00036672723310021856,0.002040483086229465
2.9373352823775094e-07,0.344745533347838,3.76,0.0,0.27728505853009366,0.9435041469449748,0.07021185959004976,2.961737913682797e-08,5.513539801159203e-07,0.14767010684709336,0.0068397874632382455,0.15316914041891214,0.03253464435624463,0.40412205586902605,0.002308983977811361,0.3964322947972974,6.103078121544575e-07,7.64239934063211e-06,0.005162713064351584,0.0003669481891594469,0.04655862129698596,0.006124681325444697,0.008629190918743965,0.0025272357773173156,0.015945076140069153,0.0015838351448465163,0.0002306418213393875,3.862271417973773e-08,0.00013906381645391154,0.00027353479462306166,1.444411041865475e-06,6.765750394337193e-05,0.009523523679141034,2.349042031511551e-05,0.0019768799373228183,1.3705673278620226e-07,3.4453503309831157e-06,3.2753425372448012e-06,4.916337235928113e-08,4.768914730202206e-05,0.00038039207583845315,0.002083974251353725
2.96660206543219e-07,0.3450122131882579,3.76,0.0,0.27287688374649466,0.9426289124992168,0.07123485394900891,3.056660817295732e-08,5.68826443232393e-07,0.1475695164084215,0.006734062476627558,0.15435165240905963,0.03249605084666276,0.406198973552541,0.0023296845069018515,0.40044132730591725,5.999529430454294e-07,7.6250539611479e-06,0.005191547036287388,0.0003723458629364105,0.04767207824119345,0.00613546237278154,0.00874033163523635,0.0025571791736080417,0.016404634122307995,0.0015876345287817771,0.00023181069510525454,3.832392924328792e-08,0.00014207872498814462,0.0002836424160619418,1.4531413042641074e-06,6.831775214272343e-05,0.00972756086555742,2.361992274670371e-05,0.002022056689912466,1.3844641303209345e-07,3.5104510074882916e-06,3.3248084483169047e-06,5.0064489054533633e-08,4.9448606404709214e-05,0.0003942909934479027,0.0021272600724110574
2.99586884848687e-07,0.34527555215683114,3.76,0.0,0.2685481030333025,0.9417540274669444,0.07225580272908783,3.152937529571468e-08,5.865843864005457e-07,0.14745128913100145,0.006629661940664247,0.15551506811029542,0.03245448496625846,0.40820908537190903,0.002350139128016305,0.40441194573858,5.897526893233961e-07,7.606876585435901e-06,0.005219092493449941,0.00037769914217769757,0.048790899555790836,0.006145527740532246,0.008849980213505904,0.002586438753702636,0.016869014885330706,0.001591151740472464,0.00023291502208796645,3.802700908872241e-08,0.0001450832389434113,0.0002939061077832524,1.4614934556858766e-06,6.895726514974478e-05,0.009930835214243582,2.3744450765311774e-05,0.0020673614546303605,1.397951310658487e-07,3.5747052457125878e-06,3.3734318509540046e-06,5.0963390648335346e-08,5.124084271050758e-05,0.00040842027982717103,0.002170322218206561
3.0251356315415505e-07,0.3455355952112456,3.76,0.0,0.26429750633218924,0.9408795999778502,0.07327463555742685,3.2505159536649655e-08,6.046208208052953e-07,0.14731611045146328,0.006526603416909917,0.1566595954824499,0.03241006725055692,0.4101536555883165,0.002370345387831083,0.4083443652120551,5.797076874744283e-07,7.587907088454669e-06,0.0052453733004449,0.00038300651279719677,0.04991479591462882,0.006154897062092441,0.00895812018414895,0.0026150115070329508,0.017338091215395857,0.0015943909651342106,0.00023395601851844406,3.773203988822217e-08,0.00014807596181321667,0.0003043214125721552,1.469473754690823e-06,6.957621608298465e-05,0.01013325884575359,2.3864054838329228e-05,0.0021127828734462313,1.4110318385961937e-07,3.63808114556678e-06,3.4211958161548093e-06,5.18599733338044e-08,5.306554855881238e-05,0.00042277615081137736,0.0022131431923030514
3.054402414596231e-07,0.34579238757706604,3.76,0.0,0.26012387916404817,0.9400057346876755,0.07429128576775183,3.349342329318572e-08,6.229284466960631e-07,0.14716465165196174,0.0064249017834635295,0.1577854479058309,0.032362915761725494,0.4120339455124393,0.002390300983165822,0.41223881305574706,5.698183334718893e-07,7.568184301967308e-06,0.005270413646790219,0.00038826650666539997,0.05104348399852538,0.0061635896955805096,0.009064736933834234,0.002642895279675683,0.017811735958505482,0.001597356509261885,0.00023493491943924152,3.743910067772078e-08,0.0001510555439127851,0.00031488376190461797,1.4770886203228617e-06,7.017479861995853e-05,0.010334747370626238,2.3978788117922638e-05,0.002158309938474986,1.4237091024145033e-07,3.7005491203717033e-06,3.4680851090591872e-06,5.2754142080223155e-08,5.492240265374469e-05,0.0004373547524182632,0.0022557063237607445
3.0836691976509113e-07,0.346045974673056,3.76,0.0,0.256026004459037,0.9391325328239482,0.0753056902676214,3.449361383158836e-08,6.414996718429799e-07,0.1469975695950805,0.006324569391404994,0.1588928435803853,0.032313146084854714,0.413851211950718,0.002410003762340811,0.4160955279489273,5.600847990465008e-07,7.547746011749369e-06,0.00529423799351627,0.00039347770180595925,0.052176686553366165,0.006171624717995499,0.009169817638584776,0.002670088741570374,0.01828982216738577,0.001600052792768492,0.0002358529759150494,3.7148263754415536e-08,0.00015402068305006483,0.00032558848530799526,1.4843446119254695e-06,7.075322543473711e-05,0.010535219872504694,2.408870626834307e-05,0.0022039319882383042,1.4359868777810166e-07,3.7620818585054775e-06,3.514086144749691e-06,5.3645810180065985e-08,5.681107092387049e-05,0.0004521521688046004,0.002297995756319012
3.112935980705592e-07,0.34629640204147366,3.76,0.0,0.2520026642663349,0.9382600922335178,0.07631778940986113,3.5505164805771814e-08,6.60326630418669e-07,0.14681550650813732,0.0062256162148664135,0.15998200495616674,0.03226087132560136,0.4156067057657537,0.0024294517260850888,0.4199147591003581,5.505070471807296e-07,7.526628957342766e-06,0.005316871022368434,0.0003986387225766116,0.053314132435211346,0.006179020919687923,0.009273351197367828,0.0026965913536238528,0.018772223241605386,0.0016024843410378765,0.00023671145237051994,3.68595950318027e-08,0.0001569701250738277,0.0003364308196666712,1.4912484102677662e-06,7.131172669732116e-05,0.010734598883849457,2.4193867296217683e-05,0.0022496387034631796,1.4478693000541156e-07,3.822654280138528e-06,3.559186947182267e-06,5.453489881534359e-08,5.8731207374218075e-05,0.00046716442992661514,0.0023399964361664376
3.142202763760272e-07,0.3465437152831334,3.76,0.0,0.24805264134882443,0.9373885074317502,0.07732752686804109,3.652749778465507e-08,6.794012022198124e-07,0.1466190898137752,0.006128049994874243,0.16105315819421276,0.03220620210937281,0.41730167054560413,0.0024486430280200376,0.4236967654683294,5.410848468525528e-07,7.5048688341586875e-06,0.005338337587559689,0.0004037482398308471,0.05445555664310156,0.006185796799181505,0.00937532816614337,0.002722403334791726,0.019258813060860885,0.0016046557769247816,0.0002375116240528366,3.657315440986576e-08,0.00015990266430181922,0.0003474059184493418,1.4978067994837167e-06,7.185054862291069e-05,0.010932810354851007,2.4294331384083956e-05,0.002295420102459797,1.4593608349038057e-07,3.882243489555994e-06,3.6033771011116274e-06,5.542133660920583e-08,6.068245492856368e-05,0.00048238751889988533,0.002381694098443761
3.1714695468149525e-07,0.34678795999699924,3.76,0.0,0.2441747206678016,0.9365178696532633,0.07833484951586155,3.756002378105129e-08,6.987150321441672e-07,0.146408932003825,0.006031876377106647,0.16210653265690428,0.03214924658219271,0.4189373413768666,0.00246757597474307,0.4274418150192214,5.31817787053954e-07,7.482500297741342e-06,0.005358662670019832,0.0004088049710570274,0.05560070034023897,0.006191970558377219,0.00947574069250846,0.002747525629222637,0.019749466111477137,0.0016065718127337763,0.00023825477461640279,3.628899612485561e-08,0.0001628171438322041,0.00035850886083579463,1.5040266495863473e-06,7.23699520589386e-05,0.01112978361611866,2.4390160727407683e-05,0.002341266536119121,1.470466249310573e-07,3.9408287235636815e-06,3.646647699936953e-06,5.6305059202270187e-08,6.266444626009734e-05,0.0004978173790557836,0.002423075252617939
3.200736329869633e-07,0.3470291817240761,3.76,0.0,0.24036769076269152,0.9356482669040747,0.07933970731032036,3.8602144775328045e-08,7.182595498408132e-07,0.1461856305535226,0.0059370990437181545,0.16314236042686123,0.03209011041334637,0.42051494371657167,0.0024862490255358268,0.4311501840227992,5.22705290109156e-07,7.459556970013483e-06,0.005377871334077551,0.0004138076804919653,0.05674931086420471,0.006197560098164451,0.00957458245106216,0.0027719598735459453,0.020244057606186954,0.0016082372422068817,0.0002389421938270661,3.600716904682919e-08,0.00016571245574181922,0.0003697346607223601,1.5099149001639324e-06,7.287021113153178e-05,0.011325451335674952,2.4481419375303383e-05,0.002387168682568671,1.4811905868659676e-07,3.998391296434464e-06,3.688991298834986e-06,5.718600886145485e-08,6.467680460872305e-05,0.0005134499206930328,0.0024641271668550124
3.2300031129243133e-07,0.34726742589540466,3.76,0.0,0.23663034503062758,0.934779784015036,0.08034205317854066,3.965325522738303e-08,7.380259894542182e-07,0.1459497678732805,0.005843719839386489,0.1641608758534087,0.03202889679989401,0.4220356923580423,0.002504660791720914,0.43482215638253763,5.137466243170041e-07,7.436071447333187e-06,0.005395988686515423,0.00041875517920629486,0.05790114172685637,0.006202583014458539,0.009671848579604491,0.0027957083643785074,0.020742463597270125,0.0016096569325479081,0.0002395751753832869,3.5727716991930535e-08,0.0001685875411750238,0.0003810782755865402,1.5154785450644399e-06,7.335161195279903e-05,0.011519749470791285,2.4568173075154712e-05,0.002433117541523145,1.4915391419374523e-07,4.054914541844461e-06,3.7304018635341555e-06,5.806413407848077e-08,6.67191445833899e-05,0.0005292810275243076,0.002504837851515449
3.2592698959789937e-07,0.34750273778395685,3.76,0.0,0.23296148291062807,0.9339125026964314,0.08134184290814606,4.071274357086266e-08,7.58005409385631e-07,0.14570191129532295,0.005751738891734762,0.16516231512564122,0.03196570647311649,0.42350079048601325,0.0025228100356907497,0.4384580229993474,5.049409159420295e-07,7.412075310199748e-06,0.005413039837942153,0.0004236463251592781,0.059055952604532065,0.0062070565946788815,0.009767535616271892,0.002818774026121205,0.021244561083146363,0.0016108358165095053,0.00024015501485157405,3.5450679032809925e-08,0.0001714413903271692,0.0003925346151926684,1.5207246175883166e-06,7.381445137061686e-05,0.01171261721518494,2.4650489121314834e-05,0.002479104428364609,1.5015174330835628e-07,4.1103837522444825e-06,3.7708747132171067e-06,5.8939389180250673e-08,6.879107294799141e-05,0.0005453065628190554,0.0025451960418912843
3.3178034620883545e-07,0.34796474476360056,3.76,0.0,0.22582444372469807,0.9321818563459299,0.08333359077926013,4.285438628225454e-08,7.985666629363392e-07,0.14517241060311784,0.005571964365929447,0.1671149168424215,0.03183378633136756,0.42626878501987875,0.0025583167532514197,0.4456226340769056,4.877842328459321e-07,7.362672507400294e-06,0.005444043788168555,0.00043325522507205004,0.06137358378946301,0.006214423337165077,0.00995416520105738,0.0028628715092016066,0.022259343842311465,0.0016124911775288004,0.00024116044777842727,3.4903979466128844e-08,0.00017708158484861712,0.0004157649196601713,1.5302922952119036e-06,7.468568001430662e-05,0.012093834133774642,2.4802084296250106e-05,0.002571159087903061,1.5203862895772157e-07,4.218110649957535e-06,3.848995005741413e-06,6.068113343317189e-08,7.302208722164942e-05,0.0005779243036698252,0.002624813396161139
