Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212)
2.357550487867982e-08,0.6373664107364353,3.76,0.0,0.5031468536346301,0.99999220124467,3.5108531141057374e-07,1.368665787008061e-14,4.400704394945684e-10,0.00409505404266906,6.544296984268725e-05,8.853679936054783e-05,4.7735669078746986e-05,4.639598643863766e-05,4.917470579154998e-06,7.816637853270886e-06,4.041131988282431e-09,1.2121190328561809e-07,3.4567501706443194e-10,9.051033416661689e-09,3.957015726364477e-11,2.362236952560429e-06,1.6126525221124955e-06,2.1251248309755713e-10,1.499132776678735e-09,1.0340551325141929e-06,4.416276169475345e-12,1.9507677620290238e-10,2.2634904980750098e-17,4.53472947563553e-18,9.195139638326891e-11,1.0257787878737099e-13,1.3652592939346972e-10,1.1555024637312853e-07,4.3924035558803433e-13,4.161210235317028e-16,2.5236422423265353e-13,1.3803943165786721e-12,8.779625317022796e-18,7.696851286314598e-09,5.429475508627045e-16,1.612238448211669e-13,1.9152927054769017e-12,3.162358054324743e-15,2.316323069383831e-20,1.1597094658812504e-21,1.0349297562282607e-08,1.194659379251599e-08,3.51066381725457e-15,7.52172808090786e-15,4.919727767216378e-10
2.3986799830736312e-08,0.6373710885108819,3.76,0.0,0.5031066376447085,0.9999919939833194,3.717757487230116e-07,1.4704916000274452e-14,4.503518696479937e-10,0.004164726371038274,6.718166286798341e-05,9.162258394056941e-05,4.951801912021599e-05,4.846143982521854e-05,5.006694286547151e-06,8.231990026238448e-06,4.162580088156855e-09,1.2406958908958913e-07,3.7343529822568275e-10,9.372390105564336e-09,4.339674527819065e-11,2.4632187672179263e-06,1.6706526982364119e-06,2.2610536513652656e-10,1.6051374819831242e-09,1.0801006547744559e-06,4.839248803553778e-12,2.003385388529087e-10,2.613377656149186e-17,5.261230945220153e-18,9.450405346424525e-11,1.1206386184780889e-13,1.4758876213586214e-10,1.1804675426614365e-07,4.888513426096335e-13,4.494133302776615e-16,2.690623553221813e-13,1.4674990309688054e-12,9.758175663279894e-18,8.236798737544482e-09,6.141923626246287e-16,1.792498499201741e-13,2.001637584551245e-12,3.573151921879211e-15,2.6242602110849046e-20,1.2923598868747005e-21,1.0894229131729944e-08,1.2569100968428775e-08,3.735039464258322e-15,7.936007612789754e-15,5.180059745696763e-10
2.4398094782792802e-08,0.6373757724590616,3.76,0.0,0.5030663562434144,0.9999917834924263,3.9334393623234313e-07,1.5778519254651127e-14,4.606512705136332e-10,0.0042343384161531725,6.89350589368793e-05,9.476016809773012e-05,5.1337773441999005e-05,5.058128221876446e-05,5.096092223318642e-06,8.662703943044727e-06,4.285232461180381e-09,1.2693154973741864e-07,4.0297760390388076e-10,9.6995352589299e-09,4.7528498818431654e-11,2.567001469324086e-06,1.729683974614561e-06,2.403753159517259e-10,1.7169607290723084e-09,1.1274591347592179e-06,5.295397892937031e-12,2.0564543927377237e-10,3.011059183149459e-17,6.0906424169472485e-18,9.70796424354987e-11,1.2226028708747413e-13,1.5933663538305493e-10,1.2054372079361266e-07,5.431724749843486e-13,4.848472518334567e-16,2.8653580971299286e-13,1.558444529140697e-12,1.0828430146533604e-17,8.804981312051395e-09,6.934460715439759e-16,1.9896296702444337e-13,2.090285493560098e-12,4.029503746688034e-15,2.967259435337332e-20,1.437779888168258e-21,1.1459114287246106e-08,1.3213584400036449e-08,3.969467645255072e-15,8.365785358721075e-15,5.449715845004388e-10
2.4809389734849292e-08,0.6373804626344022,3.76,0.0,0.5030260091320966,0.9999915697278869,4.1581404714150737e-07,1.690933374421724e-14,4.709678100588802e-10,0.0043038901986544855,7.070301616171688e-05,9.794949885551317e-05,5.319503083469456e-05,5.275596945808346e-05,5.185667161726333e-06,9.109097852075122e-06,4.409074318014457e-09,1.2979741546545663e-07,4.3438930333151497e-10,1.0032482205538315e-08,5.1984883617076684e-11,2.673626287309392e-06,1.7897461852114858e-06,2.553483041287636e-10,1.834835860469744e-09,1.1761465739998588e-06,5.786776373787219e-12,2.1099701976959567e-10,3.462240378856735e-17,7.0357135956579e-18,9.967790575842376e-11,1.332087933983122e-13,1.7179923654519176e-10,1.230410145655395e-07,6.025701201743151e-13,5.225308211760111e-16,3.0480551135234453e-13,1.6533285800515544e-12,1.1997427989916573e-17,9.40239971016833e-09,7.814660067422607e-16,2.2049212410914238e-13,2.1812560049147825e-12,4.535644802682005e-15,3.3486779772012466e-20,1.5969787741907828e-21,1.204436525364942e-08,1.388048053190373e-08,4.214212834246655e-15,8.81138793141827e-15,5.728883606116881e-10
2.5220684686905782e-08,0.6373851590898332,3.76,0.0,0.5029855960107319,0.9999913526454544,4.392106073377306e-07,1.809924605671114e-14,4.813007426305723e-10,0.004373381739263139,7.248539827305319e-05,0.00010119052325413778,5.5089884843902394e-05,5.4985953048253234e-05,5.2754218691784994e-06,9.571490769456763e-06,4.534091444886656e-09,1.3266683647338895e-07,4.677607831099217e-10,1.0371244532832709e-08,5.678631444608676e-11,2.7831344949971632e-06,1.8508391664179186e-06,2.710510626214637e-10,1.9590022258509292e-09,1.226178769548561e-06,6.315531369036256e-12,2.163928807007805e-10,3.973213179009767e-17,8.110556859447677e-18,1.0229860638507461e-10,1.4495284448687099e-13,1.850070005571631e-10,1.2553851499573475e-07,6.674331357351732e-13,5.625762540330801e-16,3.2389254158049524e-13,1.752249628588654e-12,1.3272634142642106e-17,1.0030074611152617e-08,8.790683325628503e-16,2.4397402872603746e-13,2.2745685130008744e-12,5.096127427844247e-15,3.772137096224983e-20,1.7710290825685816e-21,1.2650395910926273e-08,1.4570228585520424e-08,4.469541826776893e-15,9.273144193089878e-15,6.017751674949061e-10
2.5631979638962272e-08,0.6373898618777584,3.76,0.0,0.5029451165779751,0.9999911322007458,4.6355849571855133e-07,1.935016280154496e-14,4.916494054989392e-10,0.004442813058782378,7.428207439719975e-05,0.00010448318835044461,5.7022423994392036e-05,5.727168033369834e-05,5.365359108279783e-06,1.0050202434450911e-05,4.6602701817352e-09,1.3553948183884852e-07,5.03185507647094e-10,1.0715836086581477e-08,6.195418798836159e-11,2.895567401558844e-06,1.912962758088093e-06,2.8751110413159196e-10,2.0897052396173443e-09,1.2775713120926997e-06,6.8839070189009225e-12,2.2183262195865475e-10,4.5509073766860934e-17,9.330771274331224e-18,1.0494156218682458e-10,1.5753778485619863e-13,1.9899111549653215e-10,1.280361114387147e-07,7.381739006353427e-13,6.051000702464298e-16,3.438181372118199e-13,1.8553067886418726e-12,1.4661958326047084e-17,1.0689046792439598e-08,9.871317085603569e-16,2.695535233249221e-13,2.3702422084854238e-12,5.715844404692289e-15,4.241538702759109e-20,1.9610695720680536e-21,1.3277621726215e-08,1.528327051750557e-08,4.735723725136588e-15,9.751385230586393e-15,6.316509886401266e-10
2.6043274591018763e-08,0.637394571050104,3.76,0.0,0.5029045705312052,0.9999909083492475,4.888829444266818e-07,2.0664010190189812e-14,5.020132156692359e-10,0.004512184178099819,7.609291884498639e-05,0.00010782744121778276,5.899273200261655e-05,5.961359466241778e-05,5.455481636874342e-06,1.0545553267261674e-05,4.7875974017379944e-09,1.3841503850234942e-07,5.407600790561633e-10,1.1066270970578828e-08,6.751091601505463e-11,3.0109663418994175e-06,1.9761168045158655e-06,3.047567364047465e-10,2.227196436427142e-09,1.3303395843711842e-06,7.494247313941065e-12,2.273158289464313e-10,5.202945000459687e-17,1.0713574694926447e-17,1.0760660919577395e-10,1.7101089601393268e-13,2.137835281056227e-10,1.3053370239572148e-07,8.15229366599885e-13,6.50223215460553e-16,3.646036887543507e-13,1.962599835745027e-12,1.6173774417073004e-17,1.138037724821564e-08,1.106601085045833e-15,2.973839479586684e-13,2.4682960944588795e-12,6.40004902767062e-15,4.761082610269004e-20,2.168308271175236e-21,1.3926459688129589e-08,1.6020050976290823e-08,5.013029923207047e-15,1.0246444327758122e-14,6.625349320452113e-10
2.6454569543075253e-08,0.6373992866583291,3.76,0.0,0.5028639575665695,0.9999906810463226,5.152095390009377e-07,2.204273364830504e-14,5.123916669250193e-10,0.004581495118189404,7.791781090939003e-05,0.00011122322894589797,6.1000887979965795e-05,6.201213554318483e-05,5.545792208087883e-06,1.1057864328779838e-05,4.916060491390905e-09,1.412932103110585e-07,5.805842970491831e-10,1.1422563546379766e-08,7.347995914032678e-11,3.129372667349595e-06,2.040301155297479e-06,3.2281707757563697e-10,2.3717335252344113e-09,1.3844987598622769e-06,8.148998954241068e-12,2.328421059514273e-10,5.937698430333499e-17,1.22779453915028e-17,1.1029356602498408e-10,1.8542145378149725e-13,2.294169492682734e-10,1.3303119478973756e-07,8.990621379863649e-13,6.980711850459893e-16,3.8627073872681366e-13,2.074229199410307e-12,1.7816940409567977e-17,1.2105147317569836e-08,1.2384916673899551e-15,3.276275134070425e-13,2.568749016588181e-12,7.154376028217884e-15,5.3352845620577433e-20,2.3940256163773938e-21,1.4597328242470575e-08,1.678101725731497e-08,5.301734090641349e-15,1.0758656936306031e-14,6.944462238475172e-10
2.6865864495131743e-08,0.6374040087534463,3.76,0.0,0.5028232773790269,0.9999904502472156,5.42564218450455e-07,2.3488297456598e-14,5.227843270633932e-10,0.004650745900113289,7.975663466992035e-05,0.00011467049864082047,6.304696662889522e-05,6.446773879736536e-05,5.636293570369013e-06,1.1587457281826748e-05,5.045647330872725e-09,1.4417371710981034e-07,6.22761219248767e-10,1.1784728433065233e-08,7.988586136748435e-11,3.2508277365762074e-06,2.1055156661122982e-06,3.417220716683451e-10,2.523580442297556e-09,1.4400638017091852e-06,8.850714253100905e-12,2.3841109206076215e-10,6.764352739799943e-17,1.4044774431468697e-17,1.1300224501388231e-10,2.0082078705675725e-13,2.459248594828378e-10,1.3552850330074028e-07,9.901615869098e-13,7.487741512865546e-16,4.0884098004429067e-13,2.1902959561553585e-12,1.9600819034201576e-17,1.2864458812523358e-08,1.3838930759452941e-15,3.604556871335552e-13,2.671619669020577e-12,7.984863496728582e-15,5.968995156562028e-20,2.6395777018615802e-21,1.5290647228703254e-08,1.7566619256711796e-08,5.602112156201664e-15,1.1288360645799155e-14,7.274042005666666e-10
2.7277159447188233e-08,0.637408737386038,3.76,0.0,0.5027825296623901,0.999990215907057,5.709732752540306e-07,2.5002684421977166e-14,5.331908353108184e-10,0.004719936545023721,8.160927880373998e-05,0.00011816919742475318,6.513103843196907e-05,6.698083670538816e-05,5.726988467529696e-06,1.2134654353883238e-05,5.1763462750067335e-09,1.4705629387721286e-07,6.673972218148896e-10,1.2152780507036214e-08,8.675428538236158e-11,3.3753729067307134e-06,2.171760199466287e-06,3.6150250422856214e-10,2.6830074030866156e-09,1.4970494618700445e-06,9.602054080402149e-12,2.440224437120461e-10,7.69297240426082e-17,1.6037029223351046e-17,1.157324780598723e-10,2.1726233764350939e-13,2.633415143267633e-10,1.3802554975218646e-07,1.0890450025753794e-12,8.024670930553228e-16,4.3233625447835474e-13,2.3109018233159067e-12,2.153529893876583e-17,1.3659434137415627e-08,1.5439737023668666e-15,3.9604959176576873e-13,2.7769265864047628e-12,8.897975804960618e-15,6.667419678239322e-20,2.906399635250574e-21,1.6006837817492978e-08,1.8377309423630792e-08,5.914442290304646e-15,1.1835895152545405e-14,7.614283082389997e-10
2.7688454399244723e-08,0.6374134726062751,3.76,0.0,0.502741714109365,0.9999899779808714,6.00463355284222e-07,2.658789558207456e-14,5.436108999225194e-10,0.004789067074164862,8.347563640425604e-05,0.00012171927243596064,6.72531698330973e-05,6.955185814730139e-05,5.8178796387845624e-06,1.2699778301444045e-05,5.308146135062845e-09,1.4994068990886168e-07,7.146020601216845e-10,1.2526734901836862e-08,9.41120484696736e-11,3.503049524880916e-06,2.2390346253998413e-06,3.821900180245521e-10,2.850290952843092e-09,1.5554702804895628e-06,1.040579083364256e-11,2.496758201763094e-10,8.734572425370283e-17,1.827992841916028e-17,1.1848411758865727e-10,2.348017208140166e-13,2.8170194989284213e-10,1.4052226254452685e-07,1.1962587713818505e-12,8.592899270879914e-16,4.56778551205007e-13,2.4361491530240526e-12,2.363081636839693e-17,1.4491216403324017e-08,1.7199852553662159e-15,4.34600414940882e-13,2.8846881477367874e-12,9.90062749105486e-15,7.436138802994572e-20,3.1960089869742574e-21,1.6746322449785523e-08,1.9213542711419878e-08,6.239004886865059e-15,1.2401602226953064e-14,7.965381041552621e-10
2.85110443033577e-08,0.6374229630084011,3.76,0.0,0.5026598782596693,0.9999894911900022,6.627949343301951e-07,2.99788843496353e-14,5.644908636699633e-10,0.0049271478705860605,8.724908544174472e-05,0.00012897333977290727,7.161185802635898e-05,7.48693709390098e-05,6.000261737674059e-06,1.3885100295412651e-05,5.575006027983401e-09,1.5571400406258345e-07,8.171745256030524e-10,1.3292412473029675e-08,1.1040885530818686e-10,3.767962394263854e-06,2.376672676575076e-06,4.264172412753255e-10,3.2095659392423268e-09,1.6766744928417851e-06,1.218212041267249e-11,2.611073587493977e-10,1.1205997849914154e-16,2.363095650010183e-17,1.240510338581754e-10,2.734076844042011e-13,3.213982424704395e-10,1.455144306629779e-07,1.4380157751861717e-12,9.829104320611746e-16,5.085928972851444e-13,2.7009807463171598e-12,2.834958186890934e-17,1.626987842663419e-08,2.1252537157408777e-15,5.213904609231824e-13,3.107648024604541e-12,1.2204610844783844e-14,9.208793432386195e-20,3.85009413434194e-21,1.8296869609543775e-08,2.0964470682368617e-08,6.925960044580391e-15,1.3588911323173863e-14,8.700935283361168e-10
2.9333634207470677e-08,0.6374324803535559,3.76,0.0,0.5025777673508964,0.9999889895128248,7.297791829409512e-07,3.367762767477984e-14,5.854231846251822e-10,0.005064988461235156,9.107620841699099e-05,0.00013643227807483808,7.612348839820777e-05,8.04236451850904e-05,6.183461690233926e-06,1.514601464030705e-05,5.8461459808186015e-09,1.614919120506806e-07,9.314265509065692e-10,1.4081887352906285e-08,1.2901531701565133e-10,4.045896611232291e-06,2.518428954163216e-06,4.746746289347602e-10,3.60374619412591e-09,1.803788512881494e-06,1.4204227316460845e-11,2.7270321623726915e-10,1.428877153247782e-16,3.035207887502474e-17,1.2970190963460675e-10,3.17129429482227e-13,3.6530984118240864e-10,1.5050454765743122e-07,1.7204324886896188e-12,1.1208588708528916e-15,5.644628295646841e-13,2.9856220268318786e-12,3.3852416998269753e-17,1.8210008256445758e-08,2.6115640386528684e-15,6.225729487321427e-13,3.3406435956497116e-12,1.496210590355413e-14,1.1339958262270181e-19,4.615760294646818e-21,1.994569142512128e-08,2.2823090968688234e-08,7.665264512884685e-15,1.4853062265772324e-14,9.482290610016135e-10
3.0156224111583654e-08,0.6374420250298934,3.76,0.0,0.5024953788886394,0.9999884725861286,8.016419662663769e-07,3.770076800535255e-14,6.064078070119866e-10,0.005202589019550972,9.495629214699674e-05,0.00014409566501493348,8.078846393693443e-05,8.621800258990014e-05,6.3675012484507044e-06,1.6485119141228322e-05,6.121491209873303e-09,1.672728501156903e-07,1.05836403174188e-09,1.4895289855094381e-08,1.5019134610983026e-10,4.3371817755069384e-06,2.6643027503452532e-06,5.272478010033964e-10,4.035276807265423e-09,1.93692101808297e-06,1.6498614954908627e-11,2.8446115131542704e-10,1.8113617395766465e-16,3.8746854484689063e-17,1.3543571933819922e-10,3.664965193412648e-13,4.137456825157537e-10,1.5549222938586764e-07,2.049055139860183e-12,1.2744462004292207e-15,6.245694373529903e-13,3.2909140869791756e-12,4.024486634248331e-17,2.0321507781274845e-08,3.192439501451495e-15,7.40084233143718e-13,3.583817156727579e-12,1.8247306972454536e-14,1.3890119296179674e-19,5.5084913183334096e-21,2.1696207289652112e-08,2.4793128176128617e-08,8.459239464750614e-15,1.6196860309292028e-14,1.0311048964415846e-09
3.0978814015696635e-08,0.6374515974202998,3.76,0.0,0.502412710364179,0.9999879400454036,8.786147728288069e-07,4.206522312322112e-14,6.274456031208481e-10,0.0053399497206044495,9.888867896982862e-05,0.0001519630785129564,8.560713803566909e-05,9.225572214055436e-05,6.5524020941863425e-06,1.790501713890378e-05,6.400972701760752e-09,1.730554190702877e-07,1.1990527798335647e-09,1.573275439938254e-08,1.7421899676725787e-10,4.64214658974554e-06,2.814293529894838e-06,5.844376263548471e-10,4.506708561750907e-09,2.0761773017312315e-06,1.9093865781676273e-11,2.9637910462642746e-10,2.2835049974909047e-16,4.9176200512314965e-17,1.4125156562812089e-10,4.220794410122231e-13,4.670277063841773e-10,1.6047715616187125e-07,2.430019805230799e-12,1.4450757101448875e-15,6.890960539519727e-13,3.617707666871369e-12,4.7643512735023917e-17,2.2614620764544672e-08,3.8832440120925155e-15,8.760651712107849e-13,3.83730912554092e-12,2.214426410550279e-14,1.6928084805356685e-19,6.545456324734454e-21,2.355185158547868e-08,2.6878342031078374e-08,9.310239647368618e-15,1.7623140427421178e-14,1.1188827674512149e-09
3.1801403919809615e-08,0.6374611979030315,3.76,0.0,0.5023297592554599,0.999987391524957,9.609346961953515e-07,4.6788185373643274e-14,6.485383313181989e-10,0.005477070741148316,0.00010287276244065345,0.0001600340967318847,9.057981872630239e-05,9.854004341454049e-05,6.7381858402050764e-06,1.940831669360773e-05,6.684526773683226e-09,1.7883836714574847e-07,1.354620483566411e-09,1.6594419511903022e-08,2.014037722871912e-10,4.96111864380504e-06,2.968400943170143e-06,6.465607444884015e-10,5.0206992541965925e-09,2.221659294808992e-06,2.2020742955134435e-11,3.084551400638931e-10,2.8634991902914827e-16,6.206748294294439e-17,1.4714868138918616e-10,4.844917771739468e-13,5.254910265173218e-10,1.6545906312356968e-07,2.870098126912372e-12,1.6342477327869613e-15,7.582282262855147e-13,3.9668630131650064e-12,5.617680939349491e-17,2.50999360375004e-08,4.701380400522533e-15,1.0328772347177242e-12,4.101258185567191e-12,2.6747914342238222e-14,2.053189183690521e-19,7.745645229310031e-21,2.5516072092648313e-08,2.9082525675891165e-08,1.0220652619323524e-14,1.913476607376503e-14,1.2117258856752287e-09
3.2623993823922596e-08,0.6374708268518717,3.76,0.0,0.5022465230280027,0.9999868266580213,1.0488444131946125e-06,5.1887123311909525e-14,6.696886005752507e-10,0.0056139522596651385,0.0001069079833399586,0.0001683082980746008,9.570677258891938e-05,0.00010507416963976555,6.924874031146675e-06,2.0997629835777214e-05,6.972094664912163e-09,1.8462057455163432e-07,1.5262586723322036e-09,1.74804278265215e-08,2.3207597375563066e-10,5.294424212157589e-06,3.1266248375070213e-06,7.139500922340297e-10,5.580014944859268e-09,2.3734655956183265e-06,2.531229351605323e-11,3.2068746629042066e-10,3.5726824299681297e-16,7.79247502587796e-17,1.5312637287801644e-10,5.543924365842057e-13,5.894841005663126e-10,1.704377319786541e-07,3.376745172184615e-12,1.8435644824565013e-15,8.321536876197861e-13,4.339249747623527e-12,6.5985949048931e-17,2.7788390554612745e-08,5.6665043204944045e-15,1.2131194484787285e-12,4.3758014426724585e-12,3.216519148876609e-14,2.4789784944964526e-19,9.130011143823086e-21,2.7592328487042358e-08,3.140950396027306e-08,1.1192897945334547e-14,2.0734627920464696e-14,1.3097988649403896e-09
3.3446583728035576e-08,0.6374804846365979,3.76,0.0,0.5021629991357525,0.9999862450768495,1.142592158869815e-06,5.737978583809239e-14,6.9089984090194e-10,0.00575059445641389,0.00011099382597368021,0.00017678526118063915,0.0001009882283581674,0.00011186127052308751,7.1124881444478495e-06,2.2675571878704845e-05,7.263622157371926e-09,1.9040103959350394e-07,1.7152246841807714e-09,1.8390926087340616e-08,2.665920900873458e-10,5.642388063903702e-06,3.288965267191328e-06,7.869554353704961e-10,6.187531139801649e-09,2.5316915062955617e-06,2.9003953015530168e-11,3.3307445357443415e-10,4.435991017193401e-16,9.73402225505944e-17,1.5918400435051662e-10,6.324879462806048e-13,6.593689001147007e-10,1.7541298395270155e-07,3.958149470362277e-12,2.0747350271166376e-15,9.110623332891352e-13,4.735746747598923e-12,7.722577105800037e-17,3.069127230092488e-08,6.800754602261453e-15,1.4196461760692327e-12,4.661074549993102e-12,3.851621847089617e-14,2.9801271075298846e-19,1.0721619906701697e-20,2.9784090927002376e-08,3.386313173764804e-08,1.2229426351805252e-14,2.242564258308882e-14,1.4132676381612384e-09
