Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032)
2.9839629233758394e-07,0.2688393411694176,3.76,0.0,0.5655300531305987,0.9932830432162909,0.008736603376909713,1.9348737693573716e-11,1.3325326846524332e-09,0.028079371881850983,0.004847668621910984,0.017214120793550485,0.007949278065177697,0.06696371523092244,0.0008620014969004762,0.04933144266890373,1.3660344365462288e-06,4.106144634138799e-06,0.00021640785961626646,5.6446652819246504e-05,0.0004931622785770287,0.0013831877146121055,0.0006510319002454458,8.880739874662778e-05,0.0002885841793225962,0.00036918327106954635,2.0847240578215073e-05,1.094010910923161e-08,3.7924968404237116e-07,5.350991544773676e-07,1.2452819925178237e-07,3.8400444102934055e-07,9.294889327969017e-05,3.2170789319455048e-06,4.3353718899006225e-05,9.239720438551374e-10,3.5858810145886505e-08,1.0442643412118479e-07,3.3388998543328233e-10,2.930645845531816e-07,6.217518024772166e-07,7.792641273046176e-06,1.7841513694335238e-09,1.7448696768588096e-06,1.6367029788643623e-11
3.0165867894327996e-07,0.26892464758685863,3.76,0.0,0.5635508525045337,0.9931068051115737,0.00898459274520451,2.00666023082412e-11,1.3682063804452122e-09,0.028397218875548056,0.0048808467538439025,0.01755264884367441,0.008029115349658758,0.06851481920802076,0.0008786269274475775,0.05053986122621956,1.3749521250087003e-06,4.15121068667343e-06,0.0002241924297648861,5.857477305375608e-05,0.0005195660397683771,0.0014015706784197399,0.0006723970311374127,9.254581141807317e-05,0.0003039347087250768,0.00037382593601872,2.1651253720651412e-05,1.104885593098096e-08,4.0374465201095995e-07,5.783426299774122e-07,1.2876504701019458e-07,4.02636929794993e-07,9.823317898982155e-05,3.299723027624669e-06,4.577129788222082e-05,9.68879262631676e-10,3.795863349616862e-08,1.0849049106576124e-07,3.5165649999787174e-10,3.131782413728156e-07,6.711914205674431e-07,8.262457861604636e-06,1.8434271203731735e-09,1.875836058115455e-06,1.7664524018015937e-11
3.04921065548976e-07,0.26901043015685316,3.76,0.0,0.5615604967938117,0.9929285751634602,0.009235479211936834,2.0808382260602257e-11,1.4050296864924274e-09,0.028715204191177207,0.0049129077229824285,0.01789392769981348,0.008107632284772421,0.07007463506388399,0.0008952425278291967,0.05175675388541201,1.3835378542332268e-06,4.196255159145451e-06,0.00023208734156804464,6.074614201179861e-05,0.0005469177361326236,0.0014197681868373985,0.0006942235963114699,9.636812459685665e-05,0.0003198788578699968,0.0003784260293148206,2.2468433501346388e-05,1.1156053822516579e-08,4.2930763104677e-07,6.242829187393809e-07,1.3306694769152884e-07,4.2181712062773277e-07,0.00010373899655675413,3.383361119664491e-06,4.827937472820046e-05,1.0151134403180094e-09,4.015309203145089e-08,1.1265992578193215e-07,3.7003323081198223e-10,3.3434760024201394e-07,7.237917774105285e-07,8.752364393362781e-06,1.903643453314e-09,2.0145198115401486e-06,1.9044151921346542e-11
3.08183452154672e-07,0.2690966712604123,3.76,0.0,0.5595594097600396,0.9927483735015149,0.009489217542604234,2.1574900549139367e-11,1.4430399480239962e-09,0.029033227908794645,0.0049438649333650286,0.018237926785427006,0.008184842320382382,0.07164276395480096,0.0009118440936587336,0.05298183773069343,1.3917958214341926e-06,4.241263118930055e-06,0.00024008935921377212,6.29604149041045e-05,0.0005752308818949097,0.0014377800735779712,0.0007165127832864675,0.00010027374381769471,0.00033642892674988625,0.0003829837921039784,2.3298435610767092e-05,1.1261718815565622e-08,4.5595773781914927e-07,6.7303231402582e-07,1.3743267365844664e-07,4.4154602014054187e-07,0.00010947151232701169,3.4679676638495836e-06,5.087926410945164e-05,1.0626775303269372e-09,4.2444714143034664e-08,1.1693558580875512e-07,3.8902594394192736e-10,3.5660835329013697e-07,7.797006737347363e-07,9.26279112011632e-06,1.964780516749664e-09,2.161238149271058e-06,2.0509665808486152e-11
3.11445838760368e-07,0.26918335350144124,3.76,0.0,0.5575480106799253,0.9925662201182744,0.009745762626564309,2.2367004362844358e-11,1.4822753923049527e-09,0.029351190302288523,0.004973732256050712,0.01858461434210513,0.008260759609765881,0.07321881227023333,0.0009284276117470898,0.05421483395953043,1.399730367469368e-06,4.286219660015551e-06,0.00024819523280138965,6.52172216232296e-05,0.0006045186015407326,0.0014556064011096237,0.0007392655263167874,0.00010426202994226104,0.0003535971113114945,0.00038749950561356607,2.4140910834959874e-05,1.1365867680031397e-08,4.837134867798726e-07,7.247048139878907e-07,1.4186098122500296e-07,4.6182416663580205e-07,0.00011543584599730534,3.5535165240561517e-06,5.357223503834992e-05,1.111573367317543e-09,4.483601440819888e-08,1.2131826797135215e-07,4.0863999264899815e-10,3.7999654839586745e-07,8.390697170464883e-07,9.794160995525101e-06,2.0268179335438356e-09,2.3163142807245735e-06,2.2064908546325525e-11
3.1470822536606404e-07,0.2692704597137998,3.76,0.0,0.5555267141441267,0.9923821348589473,0.010005069522756729,2.31855651256577e-11,1.5227751269987815e-09,0.029668992040422323,0.0050025239683780245,0.01893395745674707,0.008335398916855538,0.07480239178594274,0.0009449892579060933,0.05545546799112096,1.407345958165952e-06,4.3311099355424535e-06,0.0002564017049091893,6.751616790018302e-05,0.0006347936274823027,0.0014732474429192996,0.0007624825086195325,0.00010833230180322582,0.00037139549695286764,0.0003919734870340967,2.4995505953230464e-05,1.1468517823682208e-08,5.125927838012621e-07,7.794160383857886e-07,1.4635061290497017e-07,4.826516361679896e-07,0.00012163706515009539,3.639981026340903e-06,5.635951044674251e-05,1.1618016810009995e-09,4.7329490523812147e-08,1.2580871780601968e-07,4.2888031902545975e-10,4.045485717901056e-07,9.020542824511642e-07,1.0346889217360178e-05,2.0897348585843872e-09,2.4800772575835995e-06,2.3713812319121655e-11
3.1797061197176006e-07,0.26935797296744673,3.76,0.0,0.5534959298777171,0.992196137412515,0.010267093501775772,2.4031478509282938e-11,1.5645791374764896e-09,0.029986534374307768,0.005030254697040582,0.019285922090928647,0.0084087755291394,0.07639311979642399,0.0009615253944070789,0.05670346955764235,1.4146471667966482e-06,4.375919188193746e-06,0.000264705516708012,6.985683646267949e-05,0.0006660682985000849,0.0014907036663657993,0.000786164164958878,0.00011248383877894082,0.00038983605242091853,0.0003964060855968728,2.586186459095449e-05,1.156968719848366e-08,5.426129215598988e-07,8.372831440497836e-07,1.5090029953100263e-07,5.040280491600391e-07,0.00012808017992899787,3.727334012572946e-06,5.9242266875012174e-05,1.2133621115276383e-09,4.992762027995099e-08,1.304076290686246e-07,4.4975145630434103e-10,4.3030113097706866e-07,9.68813468467489e-07,1.0921382790338363e-05,2.153510027342339e-09,2.6528618118010773e-06,2.5460397285595155e-11
3.212329985774561e-07,0.2694458765737224,3.76,0.0,0.5514560625810397,0.992008247304142,0.010531790084424942,2.490566441471616e-11,1.6077282831029515e-09,0.03030371931157724,0.005056939364908774,0.019640473112245923,0.008480905176152903,0.07799061922797079,0.0009780325671280802,0.05795857277940606,1.4216386576871515e-06,4.420632778468743e-06,0.00027310341362617136,7.223878819140877e-05,0.0006983545589081852,0.0015079757161628679,0.000810310684562547,0.00011671588329068694,0.00040893062409864646,0.00040079767885052244,2.6739628026327922e-05,1.1669394212986582e-08,5.737905765385083e-07,8.98424739293209e-07,1.5550876219620137e-07,5.259525776580287e-07,0.0001347701378619678,3.815547893420834e-06,6.22216342648381e-05,1.266253226030754e-09,5.263285857879925e-08,1.351156433204528e-07,4.712575320849093e-10,4.5729123798561175e-07,1.0395100479584755e-06,1.1518040109819919e-05,2.21812180532872e-09,2.835008187010076e-06,2.7308770125868085e-11
3.244953851831521e-07,0.2695341540898294,3.76,0.0,0.5494075117897452,0.9918184838888031,0.010799115076892617,2.580906692286393e-11,1.6522642925307786e-09,0.030620449777580886,0.005082593141508663,0.01999757432742784,0.008551803953464915,0.0795945187336726,0.0009945075024215054,0.059220516225030786,1.4283251709305286e-06,4.465236210882985e-06,0.0002815921505740844,7.466156327100419e-05,0.0007316639583928245,0.0015250643985247382,0.0008349220143457072,0.00012102764321572492,0.0004286909306699423,0.0004051486691379244,2.7628435950321592e-05,1.1767657650207898e-08,6.061418075198294e-07,9.62960797477822e-07,1.6017471404421627e-07,5.484239534721105e-07,0.00014171181883912843,3.904594700522577e-06,6.529869584977465e-05,1.3204725373262822e-09,5.544763450303024e-08,1.3993334958679045e-07,4.934022724708115e-10,4.855561929587859e-07,1.1143104143108771e-06,1.213725056653108e-05,2.283548240460362e-09,3.026861963734651e-06,2.9263122468882474e-11
3.277577717888481e-07,0.26962278932256356,3.76,0.0,0.5473506717528225,0.9916268663460425,0.011069024602692993,2.6742654214652726e-11,1.6982297580307162e-09,0.03093662976397932,0.005107231397053606,0.02035718851701865,0.008621488252033432,0.08120445277160541,0.0010109471037325504,0.06048904295771649,1.4347115081789802e-06,4.509715158145103e-06,0.00029016849673957584,7.712468233266604e-05,0.0007660076524740638,0.0015419706659991492,0.0008599978624180737,0.00012541829421065353,0.0004491285581489132,0.0004094594802735594,2.8527927179521127e-05,1.1864496591670393e-08,6.396820554486459e-07,1.0310125699209752e-06,1.648968619488146e-07,5.714404767647302e-07,0.00014891003025178126,3.994446137681325e-06,6.847448813771015e-05,1.376016524094695e-09,5.837434843797093e-08,1.448612840876041e-07,5.161890066974569e-10,5.151335680860157e-07,1.1933845230031198e-06,1.2779394172423011e-05,2.3497671052124403e-09,3.2287738787965403e-06,3.1327729226253773e-11
3.3102015839454413e-07,0.2697117663313508,3.76,0.0,0.5452859313274611,0.9914334136757785,0.01134147513152076,2.7707418461056776e-11,1.7456681288865073e-09,0.03125216446514111,0.005130869659911245,0.020719277471438056,0.008689974692783603,0.08282006166744155,0.0010273484479969839,0.06176390056866831,1.4408025194793306e-06,4.55405548336888e-06,0.0002988292399669163,7.962764758566294e-05,0.00080139640354216,0.0015586956030060526,0.0008855377018506712,0.00012988698194076905,0.0004702549552598665,0.0004137305544200215,2.9437740321911e-05,1.1959930347327587e-08,6.744261445414628e-07,1.1027024983230266e-06,1.6967390804660026e-07,5.950000249710378e-07,0.00015636950229801463,4.0850736309434654e-06,7.175000097925801e-05,1.432880651496303e-09,6.14153692520212e-08,1.4989993003641132e-07,5.396206723956801e-10,5.460611918790204e-07,1.276905828708872e-06,1.3444841207670502e-05,2.4167559373113375e-09,3.441099639312395e-06,3.350694683255831e-11
3.3428254500024015e-07,0.26980106943064047,3.76,0.0,0.5432136738896146,0.9912381446950757,0.011616423505170403,2.870437568348677e-11,1.7946237038810395e-09,0.031566960402784616,0.005153523577378203,0.021083802028235763,0.008757280066241909,0.08444099166265812,0.0010437087818453063,0.06304484119868276,1.4466030911151748e-06,4.5982432603847055e-06,0.00030757119073439505,8.216994393518969e-05,0.0008378405824213711,0.0015752404120938854,0.0009115407746793809,0.0001344328242122334,0.0004920814291534742,0.0004179623491612706,3.0357514396000975e-05,1.2053978390310204e-08,7.103882845273709e-07,1.1781541268824387e-06,1.7450455112244758e-07,6.191000623981226e-07,0.000164094883459133,4.176448377430021e-06,7.512617771616633e-05,1.4910593932788616e-09,6.457303153881244e-08,1.5504971750150405e-07,5.636998216474028e-10,5.783771337896909e-07,1.3650512180897492e-06,1.4133951888702943e-05,2.4844920860182763e-09,3.6641997316742823e-06,3.5805211375237106e-11
3.3754493160593617e-07,0.2698906831917035,3.76,0.0,0.5411342772591716,0.9910410780357983,0.011893826960672557,2.9734565584989305e-11,1.8451416228993376e-09,0.03188092553932789,0.005175208879626666,0.021450722110365052,0.00882342127704496,0.08606689494947907,0.0010600255176386848,0.06433162154886841,1.452118134415887e-06,4.642264792219447e-06,0.0003163911857467817,8.475104008430414e-05,0.0008753501704156833,0.0015916064009195373,0.0009380060961231307,0.000139054913004894,0.000514619141444201,0.0004221553347691938,3.128688940399551e-05,1.2146660297004748e-08,7.475820739083233e-07,1.2574920142551927e-06,1.7938748789812866e-07,6.437376502139289e-07,0.00017209073615087297,4.268541392806878e-06,7.860391540390683e-05,1.5505462553703202e-09,6.7849632924242e-08,1.6031102332803843e-07,5.884286273971868e-10,6.121196891655588e-07,1.4580009384360404e-06,1.4847076057129563e-05,2.552952748199475e-09,3.89843922590285e-06,3.8227036639637986e-11
3.408073182116322e-07,0.26998059244388567,3.76,0.0,0.5390481136386761,0.9908422321430785,0.012173643150800023,3.0799051352711934e-11,1.8972678576727182e-09,0.03219396938042879,0.0051959413466808844,0.021819996765309192,0.008888415293128983,0.08769742969363507,0.0010762962293604681,0.06562400288143216,1.4573525754906326e-06,4.6861066278176345e-06,0.00032528609116020085,8.737038961790153e-05,0.0009139347617927316,0.00160779496995291,0.0009649324589954542,0.0001437523164045552,0.0005378791045537864,0.00042630999165917756,3.222550685997426e-05,1.2237995692690928e-08,7.860205041322077e-07,1.3408416455044663e-06,1.843214142100905e-07,6.689094565312926e-07,0.00018036153255264803,4.361323557293556e-06,8.218406510271049e-05,1.6113337994202637e-09,7.124743144192793e-08,1.6568417111913124e-07,6.138088902242483e-10,6.473273645362592e-07,1.5559385223190288e-06,1.558455288935657e-05,2.6221149998157783e-09,4.144187575758049e-06,4.077701207850602e-11
3.440697048173282e-07,0.2700707822753574,3.76,0.0,0.5369555495645854,0.9906416252745219,0.012455830162095274,3.189891943209301e-11,1.9510492016873913e-09,0.03250600306721001,0.005215736778277296,0.022191584204902904,0.008952279099396563,0.08933226004597546,0.0010925186483855423,0.06692175101141845,1.4623113458440297e-06,4.7297555770797195e-06,0.0003342528054577588,9.00274320669054e-05,0.0009536035666641476,0.0016238076009022862,0.0009923184382890325,0.00014852408043437986,0.0005618721783454356,0.0004304268080296423,3.317301027428416e-05,1.2328004201385214e-08,8.257159645776521e-07,1.4283293441761948e-06,1.8930502605566312e-07,6.946117669352516e-07,0.00018891165061684674,4.4547656601237876e-06,8.58674322314558e-05,1.6734136670560408e-09,7.476864297996569e-08,1.7116943127041563e-07,6.398420457656699e-10,6.840388632224646e-07,1.6590507084223902e-06,1.6346710626593427e-05,2.6919558357172876e-09,4.401818414986706e-06,4.345980068262021e-11
3.4733209142302423e-07,0.2701612380334066,3.76,0.0,0.5348569458700924,0.990439275500085,0.012740346530569793,3.303527927323765e-11,2.006533259279746e-09,0.0328169394586708,0.0052346109664594374,0.02256544184570033,0.009015029655650644,0.09097105614391429,0.001108690659148275,0.06822463629024451,1.4669993738291271e-06,4.7731987242951574e-06,0.0003432882619949251,9.272159395106546e-05,0.0009943654142226107,0.0016396458458525333,0.0010201623959136977,0.0001533692307858866,0.0005866090670333654,0.00043450627767987565,3.412904559554072e-05,1.2416705399994966e-08,8.666802482553133e-07,1.5200821846261206e-06,1.9433702055174656e-07,7.208404953673665e-07,0.00019774537025992167,4.548838442384025e-06,8.965477697898024e-05,1.736776605640947e-09,7.841543880124374e-08,1.7676702105527383e-07,6.665291724178171e-10,7.222930712571772e-07,1.7675273587232956e-06,1.7133866324923284e-05,2.7624522006084145e-09,4.671709350079645e-06,4.628013677383033e-11
3.5059447802872025e-07,0.2702519453243121,3.76,0.0,0.5327526576585901,0.9902352007025575,0.013027151255222812,3.4209263049941435e-11,2.0637684339396102e-09,0.03312669320479142,0.005252579670757667,0.02294152634974953,0.009076683858581437,0.09261349410363966,0.0011248102947283446,0.06953243358182956,1.4714215768928737e-06,4.816423440049306e-06,0.00035238943123408223,9.545228979894815e-05,0.0010362287562980014,0.001655311317104511,0.0010484624855693217,0.00015828677445071913,0.0006121003163524677,0.0004385488979999855,3.5093261611800525e-05,1.250411877754346e-08,9.089245581363857e-07,1.6162279047143536e-06,1.9941609681592822e-07,7.475911949563877e-07,0.00020686686973668252,4.64351263816837e-06,9.354681476757413e-05,1.8014124937926825e-09,8.218994313999834e-08,1.8247710476028564e-07,6.938709991530739e-10,7.621290436079577e-07,1.8815613721963193e-06,1.7946325625090935e-05,2.8335810115920867e-09,4.954241749903647e-06,4.9242823740783236e-11
3.5385686463441627e-07,0.270342890012839,3.76,0.0,0.5306430342868952,0.9900294185785901,0.013316203809524195,3.5422025351820696e-11,2.1228039158418113e-09,0.03343518081083405,0.00526965859580399,0.02331979366564246,0.009137258507589676,0.09425925600396225,0.001140875732372356,0.07084492223207169,1.4755828545691608e-06,4.859417391683618e-06,0.00036155332268773816,9.821892314389337e-05,0.0010792016711972177,0.0016708056777008625,0.001077216657736002,0.00016327570125498645,0.0006383563109730689,0.0004425551681263913,3.606531031259971e-05,1.2590263698121253e-08,9.524595140251038e-07,1.7168948189742809e-06,2.0454095674075583e-07,7.748590690508484e-07,0.0002162802221981076,4.738759014000564e-06,9.754421676361807e-05,1.8673103668022455e-09,8.609423087695492e-08,1.882997938667682e-07,7.218679138243044e-10,8.035859906876433e-07,2.0013485952152124e-06,1.87843825415806e-05,2.905319191236898e-09,5.249800532565469e-06,5.2352731689968285e-11
3.571192512401123e-07,0.27043405822138866,3.76,0.0,0.528528419357399,0.9898219466402093,0.0136074641510022,3.667474285000733e-11,2.183689668625585e-09,0.03374232069334103,0.005285863371233541,0.023700199069717993,0.009196770274229452,0.09590802986262778,0.001156885288967803,0.07216188603237991,1.4794880821748203e-06,4.902168552388466e-06,0.00037077698658988944,0.00010102088749488171,0.0011232918677943993,0.0016861306326206244,0.001106422664764847,0.00016833498529852177,0.0006653872721460814,0.00044652558725596003,3.704484721365878e-05,1.2675159367081566e-08,9.972951598980735e-07,1.8222117323539519e-06,2.0971030568794527e-07,8.026389825744906e-07,0.00022598939243259272,4.834548406484819e-06,0.0001016476104305469,1.9344584434909107e-09,9.013032529461012e-08,1.942351472745235e-07,7.505199717179987e-10,8.46703265140351e-07,2.127087728828812e-06,1.9648319270533167e-05,2.977643694795135e-09,5.55877394985644e-06,5.5614795024904306e-11
