Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85)
6.437181353319085e-07,0.3110142853160552,3.76,0.0,0.06017795777475272,0.8754325641839721,0.12050732599662115,9.741595167088779e-07,1.969632829356646e-05,0.06697408539519649,0.001432897685155828,0.08242495464681093,0.023989347511267637,0.23464502163014667,0.003729408678911057,0.3310088320913274,1.63135337226801e-07,4.246636896583253e-06,0.002851572169462094,0.0005778087776081404,0.06141769529871492,0.007734277830736287,0.011469816817735812,0.0029864521152058003,0.051759605853866186,0.0020552023939513337,0.00016489409283735514,1.8437204905788976e-08,0.00017321461020385656,0.00043737954138959293,1.3089252693614175e-06,1.9910422141149172e-05,0.006216889485966133,1.9011006891338074e-05,0.003302648547793181,4.30394557111467e-08,2.2609644638497494e-06,1.819846409782693e-06,8.054418946317978e-08,0.0200286401392121,0.0011412229056807445,0.0006823086529363059,4.004678519500548e-08,0.0013335091423906235,1.433220055741893e-07,5.299217338688901e-10,0.00012664953733043945,0.00020705714236394354,2.213132559859806e-10,2.593798530691332e-10,7.84153866132614e-06,1.5785166242411085e-07,4.4303953841903794e-07,0.0017014306449536427,2.030545496302348e-07,4.023352984876773e-09,0.0003093319296733281,5.5369241382765995e-08,2.95932551134397e-06,1.0323425402262973e-08,9.391860866807792e-06,3.5209017856183883e-09,1.290585086011033e-08,2.014103325560285e-06,0.00030213350913775003,2.3742448375666557e-06
6.47451900432758e-07,0.3111089298731071,3.76,0.0,0.059296084760107316,0.874452960557682,0.12141256331603487,9.730568850255347e-07,1.9665816022633026e-05,0.06673487163358328,0.001412832141200154,0.08257804404300616,0.023969838143268987,0.23440145992576053,0.003735990242263403,0.3325060535296052,1.60672011723192e-07,4.2254522629942535e-06,0.002849593777055956,0.0005800948094251703,0.062036211242527485,0.007738264108406221,0.011489701816901314,0.0029877303386422393,0.052402891815340476,0.002053412368223084,0.0001645607227549813,1.8360198923969735e-08,0.0001746298088174935,0.00044237860405039813,1.3077796037648227e-06,1.9873440178908417e-05,0.006236834950761227,1.8966068787002855e-05,0.003331145647201759,4.297010082748047e-08,2.265423375743708e-06,1.8213794332243694e-06,8.126086065219101e-08,0.020196921070686075,0.0011559250243467992,0.0006835036196220585,3.998711187321216e-08,0.0013462860629003385,1.4538075448679262e-07,5.352586612947351e-10,0.00012623136297934805,0.00020676843714213718,2.2069248211918963e-10,2.586499339036146e-10,7.820007515728418e-06,1.5939425143355865e-07,4.419122429293618e-07,0.0017305343489243431,2.0318952889050847e-07,4.026017226185226e-09,0.00030925333886055187,5.631833934579114e-08,2.9668685009621515e-06,1.0329307019047873e-08,9.418488137246973e-06,3.5486551888519886e-09,1.291010433542642e-08,2.0248255282442144e-06,0.00030459434921582443,2.3936119257286374e-06
6.511856655336075e-07,0.31120287464804275,3.76,0.0,0.058428897879185634,0.8734754584171397,0.12231629858767276,9.71930981060567e-07,1.9634883418258294e-05,0.06649636028993486,0.0013931029367365978,0.08272774297056273,0.023950419429783133,0.23414765511647226,0.0037422973993447243,0.33399168110993266,1.582529691693869e-07,4.20437581252335e-06,0.0028474767234594866,0.000582307079391721,0.06265361037174262,0.0077421514198275105,0.011508536222394856,0.0029887519153266357,0.05304668837576965,0.0020515633226879802,0.0001642190127429129,1.828356465012879e-08,0.0001760338396426747,0.00044735734212333753,1.306562324286881e-06,1.983518518149127e-05,0.006256018715284688,1.8919967895229276e-05,0.003359489424468328,4.289787297439347e-08,2.269608673521404e-06,1.8227223220709644e-06,8.197322324016878e-08,0.020364768555118942,0.0011705994674202176,0.0006846215248436762,3.992576490346698e-08,0.0013589670892997664,1.4743980301821124e-07,5.405611655564362e-10,0.00012581491551112592,0.00020647696833423087,2.2007060618659007e-10,2.5791895377452316e-10,7.79842334633624e-06,1.6092750067154896e-07,4.407576559400397e-07,0.001759741903790413,2.0330542109667489e-07,4.028303310415161e-09,0.0003091575588108768,5.7270848572718285e-08,2.974042681179741e-06,1.0334226555548908e-08,9.44402744743838e-06,3.5762166316182217e-09,1.2912910196056741e-08,2.0353321378155862e-06,0.00030702535807239524,2.4127445456591825e-06
6.549194306344569e-07,0.311296128661818,3.76,0.0,0.05757613075499641,0.8725000665088248,0.12321853141571995,9.707842100165821e-07,1.9603568889515138e-05,0.06625859957147455,0.0013737045899134782,0.08287410324791616,0.023931103479384555,0.23388386324381147,0.0037483334879881915,0.3354658159690194,1.5587740735418818e-07,4.183410130810298e-06,0.002845225281870824,0.0005844458909976284,0.0632698646138125,0.007745943943696452,0.011526335060994338,0.00298952280604242,0.05369094741653742,0.002049657580134093,0.00016386927575124977,1.8207304700330176e-08,0.00017742671706957525,0.00045231524213130904,1.3052755678867868e-06,1.979570505175674e-05,0.006274449590219489,1.8872746838141763e-05,0.0033876788459629445,4.2822872641279107e-08,2.273525653908429e-06,1.8238792955004393e-06,8.268125983213101e-08,0.020532181300004965,0.0011852442495888997,0.0006856637504070585,3.986281631057581e-08,0.0013715513476896394,1.4949888953300652e-07,5.458290887461452e-10,0.00012540032130911152,0.00020618298276044723,2.1944790042756783e-10,2.5718722322590496e-10,7.776795813703947e-06,1.6245136088832203e-07,4.3957707651527053e-07,0.0017890488925186012,2.034026672996872e-07,4.030220123726533e-09,0.00030904516421838307,5.822662465599522e-08,2.980854598060757e-06,1.0338206747744062e-08,9.468497776259154e-06,3.6035874562894008e-09,1.2914300755755291e-08,2.0456251067696626e-06,0.00030942639699493575,2.4316415987351433e-06
6.582798192252215e-07,0.311379474015408,3.76,0.0,0.05682075294973061,0.871624024513799,0.12402925635546948,9.697361970041737e-07,1.9575089950645224e-05,0.06604529471531943,0.0013565244720347076,0.08300301516914788,0.023913816610004832,0.2336381188990717,0.003753536967635219,0.33678279430717234,1.5377592319274317e-07,4.16463773011395e-06,0.0028430875336738367,0.0005863082875140923,0.06382349218148284,0.007749279537762263,0.011541481005197038,0.0029900071362311906,0.054271137165257895,0.002047895816186074,0.00016354790182650548,1.8138992673312183e-08,0.00017867078689487293,0.0004567591291713858,1.3040598108380684e-06,1.9759164019712446e-05,0.006290401015972418,1.8829324662663933e-05,0.003412916546960553,4.275308388120042e-08,2.27682588175107e-06,1.8247650716638982e-06,8.331478160885594e-08,0.02068248016646153,0.0011983975923557095,0.0006865381847361747,3.980484742659101e-08,0.0013827937675313184,1.5135188965511935e-07,5.505405556764711e-10,0.00012502887016667524,0.00020591644128360305,2.1888697218849768e-10,2.5652827094675473e-10,7.75730162458975e-06,1.6381477172252215e-07,4.384933765716423e-07,0.0018155065927272487,2.0347460588282468e-07,4.031636617512444e-09,0.00030893026753284474,5.908949840747088e-08,2.9866809918026305e-06,1.0341004338870057e-08,9.489622748363482e-06,3.6280593731940515e-09,1.2914368502900708e-08,2.0547077609019615e-06,0.0003115616038905244,2.4484467139601378e-06
6.61640207815986e-07,0.3114622734240501,3.76,0.0,0.056076655817490516,0.8707497032116159,0.12483876455236884,9.68674803887355e-07,1.954635786088624e-05,0.06583266705086921,0.0013396040286189612,0.08312930085440852,0.02389663056555515,0.23338466719913384,0.003758526030132196,0.3380906182122017,1.517084472542397e-07,4.145958673731203e-06,0.0028408472861243283,0.0005881117100779334,0.06437615145301623,0.007752544545152404,0.011555811203891245,0.0029902974137859376,0.05485163010255585,0.0020460915939175374,0.0001632204906344927,1.8070987115735316e-08,0.0001799058565767954,0.00046118539631427526,1.302790959178583e-06,1.972170160348609e-05,0.006305756364868511,1.878505879673053e-05,0.0034380277656419892,4.2681200737511714e-08,2.2799168638464267e-06,1.8255066629323827e-06,8.394477795477705e-08,0.02083242535794828,0.0012115239634501703,0.0006873534317022544,3.97456775126927e-08,0.0013939565863855237,1.5320453481211344e-07,5.552238608378906e-10,0.00012465910009311958,0.00020564822299858345,2.1832576741753164e-10,2.558691619056122e-10,7.73778634904245e-06,1.6517051574261404e-07,4.3739054364564365e-07,0.0018420381612644138,2.0353210596886237e-07,4.032767058458692e-09,0.0003088027670557939,5.995480012883293e-08,2.992224004138886e-06,1.034307517162733e-08,9.50991095704696e-06,3.652379072512706e-09,1.2913338513609348e-08,2.0636204538960838e-06,0.0003136723511153483,2.465059561338392e-06
6.650005964067505e-07,0.31154453317358316,3.76,0.0,0.05534365503814201,0.8698771070931536,0.12564705649145114,9.676016182968186e-07,1.951739793965281e-05,0.06562074712725846,0.0013229393751475287,0.08325299651323059,0.023879553208254353,0.2331236837839278,0.003763303116807641,0.3393893604609533,1.496744169127661e-07,4.12737451937474e-06,0.0028385074487290197,0.0005898564351289105,0.06492782405058399,0.007755741790796859,0.011569336542267484,0.002990397822212509,0.055432393593737556,0.0020442465054246735,0.00016288725448958507,1.800328942641874e-08,0.00018113194751457918,0.0004655937147733321,1.3014704729320109e-06,1.9683350216657464e-05,0.006320522237672541,1.8739978486060136e-05,0.0034630118739398348,4.260729156976697e-08,2.2828023996159233e-06,1.8261070550648315e-06,8.457124098661836e-08,0.020982016346960692,0.0012246220170172165,0.0006881104848576068,3.968535420901398e-08,0.0014050392830536709,1.5505664913802291e-07,5.598789470630498e-10,0.00012429108987372089,0.0002053784911633831,2.1776446310065217e-10,2.552100978076886e-10,7.718256289625782e-06,1.6651857065557355e-07,4.3626945207131583e-07,0.0018686404959313944,2.0357547575431354e-07,4.033617630095146e-09,0.00030866305339157055,6.082242838271243e-08,2.997488378297032e-06,1.0344435092788272e-08,9.529376125333576e-06,3.676547636504056e-09,1.2911233638412253e-08,2.0723646820279435e-06,0.0003157585646120799,2.4814795532653357e-06
6.683609849975151e-07,0.3116262594599442,3.76,0.0,0.05462156932268947,0.8690062400949635,0.1264541328834775,9.66518177765742e-07,1.9488234698397324e-05,0.06540956413882909,0.001306526665303917,0.08337413786659068,0.023862592112740545,0.2328553409327746,0.0037678706689234205,0.3406790934943376,1.47673276788927e-07,4.1088867293988934e-06,0.0028360708679481114,0.0005915427552686287,0.06547849221944065,0.007758874032995873,0.011582067872867398,0.00299031249187075,0.05601339575172925,0.0020423621113019466,0.00016254840085201032,1.7935900848268282e-08,0.00018234908424135602,0.0004699837696041925,1.300099781674946e-06,1.964414149209487e-05,0.006334705277869677,1.8694112401377225e-05,0.003487868280862903,4.2531423426156594e-08,2.2854862634985846e-06,1.826569203367042e-06,8.519416421549814e-08,0.02113125272711017,0.0012376904384953779,0.000688810332213032,3.962392312690245e-08,0.0014160413707128997,1.5690806131877227e-07,5.645057756063034e-10,0.00012392491439018266,0.0002051074040384398,2.1720322984341163e-10,2.545512730349307e-10,7.698717521077404e-06,1.6785891802866604e-07,4.3513095368319896e-07,0.0018953105327085655,2.036050190514016e-07,4.034194387799487e-09,0.00030851150839057126,6.169228297543401e-08,3.0024788405253874e-06,1.0345099745727333e-08,9.548031918753487e-06,3.7005661749063563e-09,1.2908076463584272e-08,2.0809419598389892e-06,0.00031782017833696294,2.4977061652920723e-06
6.717213735882796e-07,0.31170745839490255,3.76,0.0,0.05391022039481333,0.8681371056085759,0.12725999466070553,9.654259706844262e-07,1.9458891857124677e-05,0.06519914594657038,0.0012903620901568561,0.08349276014795597,0.023845754570715114,0.23257980759151053,0.0037722311270776627,0.34195988940901095,1.4570447853022948e-07,4.090496671904297e-06,0.0028335403277995313,0.0005931709789568071,0.0660281388196711,0.007761943964265457,0.011594016013285323,0.0029900454996892203,0.05659460543131242,0.0020404399407058823,0.0001622041323658575,1.7868822384612574e-08,0.00018355729437172832,0.0004743552595576595,1.298680285063189e-06,1.960410630018905e-05,0.006348312168802503,1.8647488653234842e-05,0.0035125964319107812,4.245366270470328e-08,2.287972205188104e-06,1.826896034398199e-06,8.58135426394801e-08,0.02128013421088633,0.0012507279444446062,0.0006894539560252426,3.956142394907894e-08,0.0014269623964186277,1.5875860515672015e-07,5.691043383382482e-10,0.00012356064469611977,0.00020483511495917605,2.1664223194902756e-10,2.5389287471084917e-10,7.679175897686293e-06,1.691915431712016e-07,4.3397587845824705e-07,0.0019220452459402042,2.0362103553190844e-07,4.034503166736473e-09,0.0003083485052176888,6.25642649631019e-08,3.007200099329759e-06,1.0345084433646087e-08,9.565891943423736e-06,3.7244358257709265e-09,1.2903889169503797e-08,2.089353819426696e-06,0.00031985713413854787,2.513738935160971e-06
6.750817621790441e-07,0.3117881359970109,3.76,0.0,0.05320943294201224,0.8672697065017315,0.1280646429674874,9.643264373945821e-07,1.942939236227419e-05,0.06498951912796036,0.0012744418803901818,0.08360889810753698,0.02382904759944705,0.23229724943697708,0.003776386929928236,0.3432318199408261,1.4376748112093515e-07,4.072205625373706e-06,0.0028309185508591764,0.0005947414298331368,0.06657674730736061,0.007764954213023368,0.011605191740959817,0.002989600868275829,0.05717599221569513,0.002038481491673126,0.00016185464694113964,1.78020549894047e-08,0.00018475660841160295,0.00047870789678372273,1.297213353891439e-06,1.956327477656906e-05,0.0063613496269486584,1.860013478384295e-05,0.003537195807763506,4.237407337587958e-08,2.2902639459607754e-06,1.8270904389322058e-06,8.642937249414061e-08,0.021428660624578832,0.0012637332821139242,0.0006900423322117784,3.949789921486094e-08,0.0014378019399359252,1.6060811849446894e-07,5.736746298644031e-10,0.00012319834817936634,0.00020456177247016042,2.1608162764169578e-10,2.5323508299383164e-10,7.659637076542734e-06,1.705164354027958e-07,4.3280503447598223e-07,0.0019488416487216324,2.0362382036916158e-07,4.034549852511754e-09,0.0003081744084664981,6.343827666471057e-08,3.011656840774459e-06,1.0344404255869131e-08,9.582969733622415e-06,3.748157750180695e-09,1.2898693844261512e-08,2.0976018077713352e-06,0.0003218693814779319,2.5295774606291514e-06
6.784421507698087e-07,0.31186829819827006,3.76,0.0,0.05251903455317718,0.8664040451443611,0.12886807914887177,9.632209715409526e-07,1.939975840787225e-05,0.06478070903805613,0.0012587623084640185,0.08372258601806476,0.023812477952466972,0.2320078289587863,0.003780340512670394,0.3444949564456045,1.418617510547376e-07,4.0540147839991546e-06,0.002828208199593245,0.0005962544458687695,0.06712430171129713,0.007767907345694109,0.011615605787129625,0.0029889825650417437,0.0577575263992455,0.0020364882315686145,0.0001615001378613179,1.773559953376283e-08,0.00018594705956384387,0.0004830414064491333,1.2957003298116034e-06,1.9521676308350768e-05,0.006373824393993218,1.85520777627479e-05,0.003561665922675644,4.2292717676890094e-08,2.292365174810609e-06,1.8271552718046543e-06,8.704165118570193e-08,0.02157683190213093,0.00127670522887529,0.0006905764296990473,3.943339203760426e-08,0.001448559612293341,1.624564431920174e-07,5.782166532853716e-10,0.0001228380887526511,0.00020428752049608616,2.1552156933651997e-10,2.5257807140447105e-10,7.640106509518605e-06,1.718335875623094e-07,4.3161920787431713e-07,0.0019756967932801966,2.036136641102722e-07,4.034340271568976e-09,0.00030798957431768076,6.431422167494456e-08,3.0158537236780687e-06,1.0343074157405042e-08,9.59927873811597e-06,3.771733128254226e-09,1.2892512377602977e-08,2.1056874837618693e-06,0.0003238568770839657,2.5452213967449785e-06
6.818025393605732e-07,0.3119479508537263,3.76,0.0,0.05183885571611692,0.8655401234110046,0.12967030474941468,9.62110920876678e-07,1.937001145031854e-05,0.06457273981459677,0.0012433196861725633,0.0838338576744372,0.023796052121944238,0.2317117054661371,0.003784094306834615,0.34574936989620914,1.399867618908069e-07,4.035925256810301e-06,0.002825411876733581,0.0005977103792782392,0.06767078663075554,0.007770805867013805,0.011625268836318158,0.002988194502314604,0.05833917898586257,0.0020344615970781794,0.0001611407937964194,1.7669456688185352e-08,0.00018712868376205124,0.0004873555266787269,1.2941425259755027e-06,1.9479339559740776e-05,0.0063857432362475755,1.8503344014250787e-05,0.003586006324312463,4.220965723384169e-08,2.294279551373291e-06,1.8270933575346455e-06,8.76503774499585e-08,0.021724648084569153,0.0012896425921849442,0.0006910572104293114,3.936794066593992e-08,0.0014592350556606939,1.6430342588827852e-07,5.82730437619854e-10,0.00012247992687203162,0.00020401249838241186,2.149622036333512e-10,2.5192200674904164e-10,7.620589436019584e-06,1.7314299588782935e-07,4.304191641031553e-07,0.0020026077710102595,2.0359085310287955e-07,4.0338800365883696e-09,0.00030779435058463106,6.519200486507911e-08,3.019795381704795e-06,1.034110882634665e-08,9.614832324798493e-06,3.795163164077135e-09,1.2885366274763537e-08,2.1136124187215043e-06,0.00032581958492303604,2.5606704555948826e-06
6.851629279513378e-07,0.31202709972336995,3.76,0.0,0.051168729766709865,0.8646779427006026,0.1304713215046352,9.609975882173407e-07,1.9340172224880534e-05,0.06436563442464521,0.0012281103670630624,0.08394274639894495,0.02377977634651212,0.23140903515243966,0.003787650739189555,0.3469951308690843,1.3814199468355667e-07,4.017938072248228e-06,0.0028225321262657583,0.0005991095958596778,0.06821618721767822,0.007773652221618063,0.011634191521933433,0.002987240536731217,0.058920921675265255,0.0020324029945833926,0.00016077679888860821,1.760362699229169e-08,0.00018830151946545352,0.0004916500082540177,1.292541227746241e-06,1.9436292493849062e-05,0.006397112938709459,1.8453959407871187e-05,0.003610216592531705,4.2124952124300463e-08,2.296010702869096e-06,1.8269074856787827e-06,8.825555124983294e-08,0.021872109315306754,0.0013025442091181552,0.0006914856288680365,3.930158150882797e-08,0.0014698279422368423,1.6614891773446947e-07,5.872160280367711e-10,0.00012212391968956308,0.00020373684101877664,2.1440367153322935e-10,2.5126704938522566e-10,7.601090913767486e-06,1.7444466007680967e-07,4.29205647950774e-07,0.002029571712687909,2.0355566933927118e-07,4.0331746877572686e-09,0.00030758907683589527,6.607153239054269e-08,3.0234864188661454e-06,1.033852260193228e-08,9.629643769237023e-06,3.818449081051803e-09,1.2877276762686098e-08,2.121378193855322e-06,0.00032775747593381414,2.5759244042245516e-06
