Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17)
1.6974264967109024e-07,0.29639162043999256,3.76,0.0,0.7380141873217784,0.999999464815135,5.316484182366586e-08,1.716782429637202e-22,1.913412632837386e-16,3.649851471582714e-05,1.8886299914403183e-06,1.9496974386950045e-06,4.78898828126369e-07,9.736981060813145e-07,4.1543326653542265e-07,4.4450172407584216e-07,6.017774230916781e-09,4.754383166579603e-08,6.90659325249756e-14,1.351330971384498e-09,5.3975965294542035e-15,3.1254138824844854e-08,3.125394345314655e-08,2.051516087624253e-13,3.1377616408938133e-12,1.3598176541223244e-08,1.0520178510926708e-14,3.331405219099104e-13,1.2244003007303113e-23,6.303887605726935e-23,1.7155385875825617e-12,1.0234600713193923e-19,7.666786620329273e-14,3.977173268031563e-10,5.522508217189092e-16,4.320748343611788e-22,6.917681911328538e-16,1.3062001488730317e-14,1.1858005236508498e-22,1.5510694615526523e-12,8.463787116380241e-22,9.373646559080662e-19,2.4957463183067682e-17,1.9680119350230588e-21,3.790426178094646e-28,7.888436556133378e-28,4.934658409836478e-13,4.005189410195949e-12
1.740616984945404e-07,0.2963916502054752,3.76,0.0,0.7380135466866009,0.9999994451918425,5.7492366350220556e-08,1.8618623591697003e-22,1.965118300530564e-16,3.7377019186623676e-05,1.9716913343146797e-06,2.0483389530861984e-06,5.045560031853822e-07,1.040914634891754e-06,4.290541356382453e-07,4.79953416973188e-07,6.304662168620589e-09,4.893298331471268e-08,7.786570650910301e-14,1.4265707674223667e-09,6.228849784352293e-15,3.300295057152729e-08,3.284794123368963e-08,2.2267948913318592e-13,3.4730852759532253e-12,1.4418755567087752e-08,1.21263735050906e-14,3.478110135819382e-13,1.5049606371924905e-23,7.892171962755108e-23,1.7915446131634648e-12,1.1742847319777587e-19,8.612079084181812e-14,4.083375306470505e-10,6.519454162648456e-16,4.940558459990186e-22,7.619839990556123e-16,1.434535935902741e-14,1.3823143027290261e-22,1.7057996852970951e-12,1.0240705255403931e-21,1.1059126142906322e-18,2.668179291480116e-17,2.377285435280769e-21,4.587519728384897e-28,9.299961788286321e-28,5.273588826348217e-13,4.3079064842014165e-12
1.7838074731799056e-07,0.2963916801160036,3.76,0.0,0.7380129014817789,0.9999994251608404,6.205905067775854e-08,2.0154356258500435e-22,2.0173274659756058e-16,3.8253133420198644e-05,2.0563987407089433e-06,2.1493234748050516e-06,5.308981633516435e-07,1.1110545869515812e-06,4.4289902469541546e-07,5.172797949515639e-07,6.597721294068641e-09,5.0318899789989057e-08,8.754811100407393e-14,1.5042618706302016e-09,7.164718379056991e-15,3.480476837650148e-08,3.448032601677809e-08,2.413540054541793e-13,3.83524576813346e-12,1.5265347403191272e-08,1.3931356048817146e-14,3.6277583246928635e-13,1.840887669913322e-23,9.828658786754083e-23,1.8690661665066682e-12,1.3431819835825694e-19,9.646895568454191e-14,4.1894388891087855e-10,7.666600779330608e-16,5.632602432055864e-22,8.3729259195392e-16,1.5718559985616303e-14,1.605815064792693e-22,1.8720835432698213e-12,1.233597632900488e-21,1.2998313434601792e-18,2.8481178793268275e-17,2.8592228916757697e-21,5.527655135771823e-28,1.0923174750602122e-27,5.627809617243377e-13,4.625838118767962e-12
1.8269979614144073e-07,0.29639171017438304,3.76,0.0,0.7380122516536193,0.9999994047133862,6.687204401635515e-08,2.17783989297658e-22,2.070089515038009e-16,3.9126863757408105e-05,2.1427486551745504e-06,2.2526446439624066e-06,5.579243206769566e-07,1.1841753119101839e-06,4.5697312256589153e-07,5.565302112978831e-07,6.896936566099638e-09,5.170151406041083e-08,9.817880331492019e-14,1.5844454186457185e-09,8.215570825847595e-15,3.66597101864198e-08,3.615100819609418e-08,2.612349254378602e-13,4.2256774215667355e-12,1.6137959846049402e-08,1.5954211314571706e-14,3.78029505218392e-13,2.241417032720289e-23,1.2178812937105029e-22,1.948104502698883e-12,1.5318439651419835e-19,1.0777281117584098e-13,4.295367832682271e-10,8.982296725071533e-16,6.403457803780407e-22,9.179221948766562e-16,1.7185474581602313e-14,1.8592782737070523e-22,2.0504944634549447e-12,1.4797333440712596e-21,1.5222332618839529e-18,3.03570955323857e-17,3.424628484474142e-21,6.632315083932951e-28,1.2783991301951825e-27,5.997636637272465e-13,4.959356371511664e-12
1.870188449648909e-07,0.29639174038341237,3.76,0.0,0.738011597148468,0.9999993838407417,7.193851019336983e-08,2.349429071452079e-22,2.123456284485809e-16,3.99982165170855e-05,2.2307376022221915e-06,2.3582961179403134e-06,5.856334498626789e-07,1.2603340368912326e-06,4.712816073650505e-07,5.977539465782106e-07,7.202293433068927e-09,5.3080769790896004e-08,1.0982667264049757e-13,1.667163524331662e-09,9.392537937268254e-15,3.8567875041378554e-08,3.7859898596809075e-08,2.8238462246091034e-13,4.645852782957014e-12,1.7036594558016037e-08,1.821534205935789e-14,3.935728152627254e-13,2.717052691014803e-23,1.5018449610714812e-22,2.0286553301605897e-12,1.7420785020994967e-19,1.20095322221311e-13,4.40116602963693e-10,1.0486629599247068e-15,7.2601369243041575e-22,1.0041051386314361e-15,1.875004071005685e-14,2.1459300576246565e-22,2.2416196945493254e-12,1.767833736587527e-21,1.7765296895059117e-18,3.231101326122733e-17,4.0856159716160644e-21,7.925609469914522e-28,1.491082270426122e-27,6.383383193376263e-13,5.308831488018334e-12
1.9133789378834105e-07,0.2963917707458841,3.76,0.0,0.7380109379127155,0.9999993625341735,7.726562521398723e-08,2.530574716128742e-22,2.177482112478253e-16,4.086719799764952e-05,2.320362177895233e-06,2.466271571332544e-06,6.140244935490691e-07,1.3395878691332908e-06,4.858296464334368e-07,6.410002061589784e-07,7.513777781460191e-09,5.445661986042869e-08,1.225639170706355e-13,1.7524592753448685e-09,1.0707549942640239e-14,4.052934451927865e-08,3.9606908478215964e-08,3.048681424508762e-13,5.097282593269345e-12,1.7961247698359845e-08,2.073652419759905e-14,4.0940601488431393e-13,3.279705132419575e-23,1.843507752901589e-22,2.1107149244542248e-12,1.9758141839630939e-19,1.3350200984776612e-13,4.506837444332059e-10,1.220154460454528e-15,8.210108484510447e-22,1.0960778177882459e-15,2.041626159886601e-14,2.469261981667966e-22,2.4460602366717413e-12,2.1038933798874953e-21,2.066451885612381e-18,3.4344399175769835e-17,4.8557332674905616e-21,9.43452707228172e-28,1.7334749107239423e-27,6.785360021613638e-13,5.674631810371591e-12
1.9565694261179122e-07,0.2963918012645842,3.76,0.0,0.7380102738928026,0.999999340784955,8.28605750044825e-08,2.7216674796450006e-22,2.232223887667582e-16,4.173381447851483e-05,2.4116190422043863e-06,2.576564695888853e-06,6.430963669730138e-07,1.421993798366259e-06,5.006223963133553e-07,6.863181180628824e-07,7.831375889621456e-09,5.5829025072271625e-08,1.3646612018185628e-13,1.840376733736675e-09,1.217337445158039e-14,4.254418410325721e-08,4.139194953567365e-08,3.28753270178417e-13,5.581515742565459e-12,1.8911910498486346e-08,2.3540963091678104e-14,4.2552777075680674e-13,3.9428403655687766e-23,2.252937577543791e-22,2.1942810711851573e-12,2.235105490373842e-19,1.4806099246233148e-13,4.6123861105753476e-10,1.4150968008717343e-15,9.261316601597947e-22,1.194080649107283e-15,2.2188205460902444e-14,2.833046312985124e-22,2.664430768941619e-12,2.494604845568537e-21,2.396073003827754e-18,3.645871781862898e-17,5.750095486154121e-21,1.1189204350648404e-27,2.0089704317140315e-27,7.203875271735596e-13,6.0571236926993395e-12
1.9997599143524138e-07,0.296391831942293,3.76,0.0,0.7380096050352237,0.999999318584368,8.873055332806904e-08,2.923118633136548e-22,2.287741097961328e-16,4.2598072221323405e-05,2.5045049123528285e-06,2.6891692004627e-06,6.728479620514455e-07,1.5076086989460117e-06,5.15665002732417e-07,7.33756731127684e-07,8.155074386237764e-09,5.719795303942786e-08,1.5161232722622975e-13,1.9309609355853625e-09,1.380365526344581e-14,4.4612444473371005e-08,4.321493390200217e-08,3.5411059497165684e-13,6.1001392285218506e-12,1.9888569785527915e-08,2.6653350540574317e-14,4.4193762388861835e-13,4.7216403821232246e-23,2.741681436011333e-22,2.279350839635502e-12,2.5221379616245896e-19,1.638430267123424e-13,4.717816131210133e-10,1.6360935480092603e-15,1.0422198983899324e-21,1.298358030377828e-15,2.4070004819528436e-14,3.2413517701929845e-22,2.897359574167518e-12,2.9474221739265818e-21,2.769830983341391e-18,3.865543057946811e-17,6.785526826398668e-21,1.3223212151312065e-27,2.3212670240437465e-27,7.639234496071891e-13,6.456671423847977e-12
2.0429504025869154e-07,0.29639186278178453,3.76,0.0,0.7380089312865326,0.9999992959237032,9.488275987023395e-08,3.1353616592559154e-22,2.3440958786876873e-16,4.3459977471011235e-05,2.5990165567121645e-06,2.8040788109621756e-06,7.03278150926302e-07,1.5964893317601272e-06,5.309626005934025e-07,7.83365013447309e-07,8.48486021328616e-09,5.856337723125725e-08,1.6808512089825778e-13,2.024257890662194e-09,1.5612952043734286e-14,4.673416272104853e-08,4.507577414916117e-08,3.810135758526054e-13,6.6547781190726634e-12,2.0891208455816118e-08,3.009992246736222e-14,4.586351508311472e-13,5.633175970639252e-23,3.322943182050226e-22,2.365921332842415e-12,2.839233480161143e-19,1.8092154793725219e-13,4.823131677993635e-10,1.885972548844592e-15,1.1701706712352706e-21,1.4091582996701874e-15,2.6065855839943336e-14,3.698559773489994e-22,3.1454884607682946e-12,3.470628556314017e-21,3.1925524175459848e-18,4.093599594063871e-17,7.980711875553923e-21,1.5573861496174623e-27,2.6743878395842293e-27,8.091740641751028e-13,6.873637157292509e-12
2.086140890821417e-07,0.2963918937858275,3.76,0.0,0.7380082525933452,0.9999992727942615,1.0132439848622481e-07,3.358853914226836e-22,2.4013530594968223e-16,4.43195364567338e-05,2.695150789479485e-06,2.921287270303705e-06,7.343857890315444e-07,1.6886923459271526e-06,5.46520313969414e-07,8.351918510608908e-07,8.820720593048034e-09,5.992527615805309e-08,1.8597069667100157e-13,2.120314582132244e-09,1.7616780872298203e-14,4.8909363485501377e-08,4.6974383289951846e-08,4.0953860610857523e-13,7.2470955195713214e-12,2.191980590124881e-08,3.3908517289465756e-14,4.756196869958708e-13,6.696592576465098e-23,4.0117782192538565e-22,2.453989931383813e-12,3.188855629921169e-19,1.9937271021158594e-13,4.928336990621871e-10,2.1677997884229948e-15,1.3109324011495136e-21,1.5267336949811673e-15,2.81800176661669e-14,4.209381202245708e-22,3.40947268214214e-12,4.073408446854514e-21,3.669477426388555e-18,4.3301869578820745e-17,9.356356814842377e-21,1.828252942393414e-27,3.072702062590144e-27,8.561694047203344e-13,7.308380848032145e-12
2.1293313790559187e-07,0.2963919249571844,3.76,0.0,0.7380075689023424,0.9999992491873552,1.0806267559787587e-07,3.59407835579363e-22,2.4595802100744674e-16,4.517675539267585e-05,2.792904465925039e-06,3.0407883383680795e-06,7.661697177562191e-07,1.7842742803180485e-06,5.623432561031615e-07,8.892860468485694e-07,9.162642998659684e-09,6.128363266852722e-08,2.05358937702302e-13,2.219178966290474e-09,1.9831655649489843e-14,5.113806001389858e-08,4.8910674779685724e-08,4.3976507732487173e-13,7.878792544840342e-12,2.2974338393416115e-08,3.8108634938066354e-14,4.928906866651702e-13,7.93330970202699e-23,4.825306207022343e-22,2.5435539634929114e-12,3.5736151253800663e-19,2.1927542598678776e-13,5.033436375378727e-10,2.4848937670782968e-15,1.4655088096464624e-21,1.651340314241399e-15,3.041681176301184e-14,4.778873656105034e-22,3.689980853790701e-12,4.765924252963353e-21,4.20628554020459e-18,4.575450432494937e-17,1.0935360871308645e-20,2.1395005562169367e-27,3.520946902049552e-27,9.049392442951838e-13,7.761260196069349e-12
2.2157123555249217e-07,0.2963919878128643,3.76,0.0,0.7380061863139608,0.999999200506455,1.2245797548299228e-07,4.1017945913034064e-22,2.5792286678306436e-16,4.688419790107477e-05,2.9932577525210488e-06,3.286643424764821e-06,8.317617552219408e-07,1.985800521729146e-06,5.948052254876664e-07,1.0044713036350937e-06,9.864624886226361e-09,6.39896681769861e-08,2.490218319371113e-13,2.425527502258794e-09,2.4965844293210792e-14,5.575594206376202e-08,5.289596084959144e-08,5.056552797446824e-13,9.267319858256253e-12,2.5161099959331002e-08,4.78101059671601e-14,5.282899256497e-13,1.102502100832852e-22,6.906703093166306e-22,2.7271578613271486e-12,4.459757786274608e-19,2.6376519379797314e-13,5.243334914917196e-10,3.2395098109987008e-15,1.8204092404175007e-21,1.9226906790158885e-15,3.527589032119576e-14,6.115943649037264e-22,4.303309805262661e-12,6.466209118094412e-21,5.484631386500828e-18,5.092585457005077e-17,1.480714078877371e-20,2.903889151819683e-27,4.588157250532536e-27,1.0079202109649569e-12,8.722845107802429e-12
2.2934552343470245e-07,0.296392044982795,3.76,0.0,0.7380049243584313,0.9999991549738044,1.3650054731772445e-07,4.604297451919546e-22,2.6909651109430293e-16,4.8412955245942205e-05,3.1790833609610076e-06,3.515691469367198e-06,8.930956675885475e-07,2.1792950322482783e-06,6.249791547369001e-07,1.11638025792579e-06,1.0517019309130129e-08,6.641288211884233e-08,2.9443738674985584e-13,2.6213445081543384e-09,3.049600146310644e-14,6.00949244381621e-08,5.661073284756955e-08,5.716354694377072e-13,1.0669515881105916e-11,2.721759280918627e-08,5.821252176392652e-14,5.611236043403291e-13,1.4669561994590143e-22,9.429087477696518e-22,2.897489802268435e-12,5.40685525629114e-19,3.096198025684829e-13,5.431925863618475e-10,4.078276598739701e-15,2.1983395967440893e-21,2.1935996021634937e-15,4.011306929262452e-14,7.578437452888622e-22,4.918795866783777e-12,8.428326886817237e-21,6.906891479075857e-18,5.589131104168973e-17,1.926854999768297e-20,3.78626446186547e-27,5.775297606797929e-27,1.1069652278485272e-12,9.653836104004346e-12
2.3711981131691274e-07,0.29639210273754363,3.76,0.0,0.7380036453840322,0.9999991077596181,1.5161627742064924e-07,5.153691075029814e-22,2.8070250052961804e-16,4.99342268551369e-05,3.37010853587098e-06,3.752071291004145e-06,9.566023156706639e-07,2.384611628578437e-06,6.560914518324171e-07,1.2363905510736273e-06,1.1188868841510983e-08,6.882449417622183e-08,3.462958163097814e-13,2.8270487118383054e-09,3.701693577677225e-14,6.460701552461534e-08,6.044627011045598e-08,6.44506727550796e-13,1.2227493070960876e-11,2.935763672349424e-08,7.042456340533311e-14,5.948771018010011e-13,1.9336838409831628e-22,1.274288377155784e-21,3.0726273261011507e-12,6.515714440040367e-19,3.6153487217184597e-13,5.620243541715526e-10,5.096090955747362e-15,2.639383950789231e-21,2.4914447881270257e-15,4.54175640520144e-14,9.327460803720411e-22,5.598819417173306e-12,1.0893088003688854e-20,8.634542221283698e-18,6.116034252180302e-17,2.4865682709834722e-20,4.894992004578157e-27,7.217227657398257e-27,1.212210793764242e-12,1.0649041813904211e-11
2.44894099199123e-07,0.2963921610930291,3.76,0.0,0.7380023490824854,0.9999990588136954,1.6784712066823437e-07,5.75397136491385e-22,2.927907221722887e-16,5.144804850486761e-05,3.5663159611018975e-06,3.995747105543433e-06,1.0222746770691781e-06,2.60207621030206e-06,6.881715464599458e-07,1.3647837033514076e-06,1.1880106617163773e-08,7.122449812827991e-08,4.0526437516586843e-13,3.0429549594752295e-09,4.4666800551228563e-14,6.929199526201608e-08,6.440208412292389e-08,7.248487368504549e-13,1.3952545028588226e-11,3.158101884055285e-08,8.468634638340575e-14,6.295473525469053e-13,2.526577158576447e-22,1.705826828382164e-21,3.2525562361682952e-12,7.807624378911122e-19,4.2007544059570416e-13,5.80831537743154e-10,6.323525194870051e-15,3.151668795520939e-21,2.817854218746863e-15,5.1216745784980367e-14,1.1407507389455743e-21,6.3477514387962654e-12,1.396705389772768e-20,1.0720387611357255e-17,6.674132398414311e-17,3.1838072227071474e-20,6.278125928729546e-27,8.958122531778528e-27,1.3238212145125656e-12,1.1710461494702421e-11
2.526683870813333e-07,0.29639222006512,3.76,0.0,0.7380010351463558,0.9999990080859867,1.8523497180493822e-07,6.409565510312287e-22,3.0541427563747434e-16,5.295445585283635e-05,3.767688516976539e-06,4.246683303981016e-06,1.0901057006785114e-06,2.832013598067279e-06,7.212487553386396e-07,1.501840320509084e-06,1.2590666931589658e-08,7.361290249757791e-08,4.720548553723642e-13,3.2693883041272155e-09,5.3597818526831676e-14,7.414958557753532e-08,6.847769114210603e-08,8.132775936242424e-13,1.5856364115518295e-11,3.388751331422394e-08,1.0126033541569902e-13,6.65131429066266e-13,3.2740503829898616e-22,2.263176806747038e-21,3.437262538096666e-12,9.305877091213848e-19,4.858385296700127e-13,5.996169442868973e-10,7.795135084529662e-15,3.744069538715026e-21,3.1744933178631543e-15,5.753858899899781e-14,1.3868263956762432e-21,7.1700960479063025e-12,1.777496529555153e-20,1.3224276909736183e-17,7.264260287244943e-17,4.046597525586444e-20,7.991930376429636e-27,1.104810530077075e-26,1.4419581389645968e-12,1.2840068162692384e-11
2.604426749635436e-07,0.29639227966963005,3.76,0.0,0.7379997032690713,0.999998955526595,2.0382165252065952e-07,7.125376786322247e-22,3.1862954554265105e-16,5.445348444355997e-05,3.974209248733958e-06,4.50484445183049e-06,1.16008832029532e-06,3.0747475450989093e-06,7.553522824738408e-07,1.6478400908062552e-06,1.332048504134674e-08,7.59897269608996e-08,5.474249281503178e-13,3.5066840068229767e-09,6.397720458597879e-14,7.91794602215762e-08,7.267261222676793e-08,9.104469380770486e-13,1.7951041935987094e-11,3.627688407223872e-08,1.2043254973501304e-13,7.016263011133873e-13,4.209702606970699e-22,2.977448205486307e-21,3.6267326245497098e-12,1.1035881905314006e-18,5.594538292010818e-13,6.183834440534614e-10,9.549823344206302e-15,4.426252450039961e-21,3.563064247884064e-15,6.441165983891876e-14,1.6765022933474422e-21,8.07048873080977e-12,2.2462124225323432e-20,1.621377712866956e-17,7.887249947067541e-17,5.107570471365249e-20,1.0101956956321908e-26,1.3543829528045775e-26,1.566780587744682e-12,1.4039808365003513e-11
2.6821696284575387e-07,0.29639233992232233,3.76,0.0,0.7379983531449367,0.9999989010857785,2.236489007457557e-07,7.906832004175596e-22,3.32496271052585e-16,5.5945169712811696e-05,4.1858613411217545e-06,4.770195288536498e-06,1.2322154648084544e-06,3.330600746920721e-06,7.905112194160892e-07,1.803061783560436e-06,1.4069497001844098e-08,7.835499960178191e-08,6.321794708902609e-13,3.755187538842908e-09,7.59881161918827e-14,8.438125313138271e-08,7.698637326592997e-08,1.017049070465938e-12,2.0249070046795133e-11,3.874888705502037e-08,1.425137830120094e-13,7.390289715878737e-13,5.373050921340884e-22,3.886143851249172e-21,3.820953127116053e-12,1.302528235614379e-18,6.415843683915905e-13,6.371339691111873e-10,1.163122265586382e-14,5.208717521189912e-21,3.9853052163641544e-15,7.186510456073428e-14,2.0159113604000077e-21,9.053694568882272e-12,2.81970015382599e-20,1.9764885428774598e-17,8.543930714917101e-17,6.404547179432987e-20,1.2684224426515529e-26,1.650910113262609e-26,1.6984449867873676e-12,1.5311602064463672e-11
2.7599125072796416e-07,0.29639240083890817,3.76,0.0,0.7379969844691471,0.9999988447139547,2.447583618125753e-07,8.759931603340314e-22,3.470776129142307e-16,5.742954699135146e-05,4.402628098015939e-06,5.042700726908812e-06,1.306480065657262e-06,3.5998948496130095e-06,8.267545455215416e-07,1.9677832488777593e-06,1.4837639536704266e-08,8.070875483950646e-08,7.271718791511617e-13,4.015254585176881e-09,8.983063064267955e-14,8.97545655342088e-08,8.141850500705306e-08,1.133816053296994e-12,2.2763340889637805e-11,4.1303272025450643e-08,1.6784083638944293e-13,7.773366145288712e-13,6.810339385474505e-22,5.034218760137605e-21,4.0199107718776295e-12,1.5304074449959076e-18,7.329271750063194e-13,6.558715121771419e-10,1.4088097970964291e-14,6.102841809328917e-21,4.442989792466645e-15,7.992863815205592e-14,2.411834899674814e-21,1.0124606458958264e-11,3.517407869239435e-20,2.3962781423304794e-17,9.235129256785069e-17,7.981175477093957e-20,1.5826504560470027e-26,2.001553486184856e-26,1.8371052011141195e-12,1.6657342620821892e-11
