Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55)
8.205943609677354e-07,0.06529600980639844,3.76,0.0,0.7141516281152447,0.999967028170533,7.061892408310311e-06,1.1526344495051963e-22,2.728626115666239e-17,3.4290751321571626e-05,1.6558333569816906e-05,3.326668132252833e-05,2.019455337084342e-06,7.491999647918425e-05,2.7223012894415712e-05,4.445779912670662e-05,4.790384837027122e-07,3.897731157299854e-07,3.3024191504122796e-11,9.096418414882289e-07,2.793146369307557e-11,1.5612823522370163e-07,6.431596557288922e-07,3.820653682131092e-11,8.67372053203683e-10,7.735023419337265e-08,6.721826246655325e-11,2.050997729035158e-12,3.259571389852301e-19,4.9139577546573304e-17,3.531180237309094e-11,4.32314267110506e-17,3.4596346530150704e-11,1.1386357457339516e-09,4.693498091545092e-11,1.726207646776019e-19
8.402119631523518e-07,0.06529605066934267,3.76,0.0,0.7141464439898143,0.9999653951964285,7.444832552560233e-06,1.1923565457747187e-22,2.7569476774987656e-17,3.462453011271115e-05,1.694209255562987e-05,3.454549945767729e-05,2.0674080497057476e-06,7.888731474052571e-05,2.8563820546547393e-05,4.684839549833048e-05,4.9035490269053e-07,3.936824419278997e-07,3.5689081430582465e-11,9.787754007636982e-07,3.104430640327133e-11,1.6002118790608207e-07,6.699384022823068e-07,4.111865067404282e-11,9.47921481809773e-10,7.920850042112463e-08,7.34897701211633e-11,2.098854212694399e-12,3.710854373376764e-19,5.693420495605485e-17,3.615925921012049e-11,4.7183002123877405e-17,3.7839278401834194e-11,1.1863003756284923e-09,5.282788293391975e-11,1.8841510855751302e-19
8.598295653369682e-07,0.06529609224611405,3.76,0.0,0.7141411754184075,0.9999637273549669,7.837154949491683e-06,1.2318267492034784e-22,2.784393157952366e-17,3.4946142040844466e-05,1.7319788422367352e-05,3.5836540544991e-05,2.114616320355011e-06,8.294514539903447e-05,2.993154724087145e-05,4.929465088364956e-05,5.014939535764468e-07,3.9744917699237314e-07,3.848052009989722e-11,1.0513051202484082e-06,3.4404793841486985e-11,1.6387246461893128e-07,6.971421902631566e-07,4.4160042621281895e-11,1.033772684965727e-09,8.103803130546632e-08,8.012422852689366e-11,2.1459802588940756e-12,4.2086000895725696e-19,6.567592981370862e-17,3.699572362310767e-11,5.1356020463014555e-17,4.1284559162876386e-11,1.2349872795547907e-09,5.926146405043548e-11,2.0509952873764943e-19
8.794471675215847e-07,0.06529613452570623,3.76,0.0,0.7141358238169438,0.9999620252189056,8.238758929471562e-06,1.2710217004934908e-22,2.8109978722631703e-17,3.5256033096597405e-05,1.7691425240560687e-05,3.713936301412685e-05,2.1610795811536546e-06,8.70920651775251e-05,3.1325599173537624e-05,5.179569369696198e-05,5.124555485613346e-07,4.010785497798612e-07,4.1399770691036484e-11,1.1272986668188043e-06,3.8024519593140514e-11,1.6768223187525788e-07,7.247678198018394e-07,4.733166150846234e-11,1.1251281838273051e-09,8.283878479978893e-08,8.712794950902719e-11,2.1923764839139535e-12,4.755891587936245e-19,7.544371172247691e-17,3.782121572773481e-11,5.575396773764901e-17,4.493810019583214e-11,1.284677522968505e-09,6.62664034941736e-11,2.226887217560914e-19
8.990647697062011e-07,0.06529617749713537,3.76,0.0,0.7141303905856276,0.9999602893599955,8.649544369310215e-06,1.3099205843764763e-22,2.836795733939087e-17,3.555463258543962e-05,1.8057020293652707e-05,3.8453541465178845e-05,2.2067989880084813e-06,9.132665315647533e-05,3.2745384518613096e-05,5.435065271311001e-05,5.232400052450193e-07,4.045755935140185e-07,4.444799795296522e-11,1.2068220674281977e-06,4.191519238854685e-11,1.7145077390715414e-07,7.528122770374105e-07,5.0634356917944354e-11,1.2221917716117864e-09,8.461078726983129e-08,9.450682766382502e-11,2.2380451261713598e-12,5.355890525498209e-19,8.631978538585653e-17,3.863578233262501e-11,6.03800905939486e-17,4.8805725591544713e-11,1.3353514584092804e-09,7.387389160540448e-11,2.4119645573665806e-19
9.186823718908176e-07,0.0652962211494632,3.76,0.0,0.7141248771072111,0.9999585203478051,9.069411963690985e-06,1.34850499246755e-22,2.861819310739775e-17,3.584235375891752e-05,1.8416602860481037e-05,3.97786660635613e-05,2.2517772636065785e-06,9.564749375631603e-05,3.419031451256569e-05,5.6958658991281085e-05,5.338480097184154e-07,4.079451531760955e-07,4.762627465325094e-11,1.2899397070986623e-06,4.6088627590968094e-11,1.751784814559639e-07,7.812727220237723e-07,5.406888625971243e-11,1.3251683952546334e-09,8.635412730179823e-08,1.022663532426247e-10,2.282989896740752e-12,6.011834051084142e-19,9.83896058479652e-17,3.943949447640509e-11,6.523740460550047e-17,5.289316958452544e-11,1.3869888355280389e-09,8.211559538981659e-11,2.6063560114615506e-19
9.38299974075434e-07,0.0652962654718181,3.76,0.0,0.7141192847454471,0.9999567187486581,9.49826347041084e-06,1.3867587829809064e-22,2.886099879468556e-17,3.611959442301316e-05,1.8770213081464004e-05,4.111434195786555e-05,2.2960185511891274e-06,0.00010005317944172157,3.5659804435352964e-05,5.961884762142004e-05,5.442805821815424e-07,4.1119189262890153e-07,5.0935587968462065e-11,1.3767143304337948e-06,5.0556739260409746e-11,1.7886584135311296e-07,8.101464774045326e-07,5.763592174822897e-11,1.4342640455122995e-09,8.806894993473915e-08,1.1041162636879831e-10,2.3272158403256896e-12,6.727031798591677e-19,1.117417900328757e-16,4.0232445150796017e-11,7.032870718347861e-17,5.7206074426242904e-11,1.4395689035793671e-09,9.10236252089587e-11,2.8101817919371155e-19
9.579175762600505e-07,0.06529631045341401,3.76,0.0,0.7141136148437186,0.9999548851246708,9.936001931275185e-06,1.4246679400053574e-22,2.909667478710227e-17,3.638673752429476e-05,1.911790090348421e-05,4.2460188719854126e-05,2.339528278458638e-06,0.00010454231316700343,3.7153274495206514e-05,6.2330359305406e-05,5.545390449367377e-07,4.1432030148197297e-07,5.437684578643683e-11,1.467207046380674e-06,5.533153278644564e-11,1.8251342684269685e-07,8.394310178160792e-07,6.13360572329107e-11,1.5496856554583818e-09,8.975545129197326e-08,1.1894737236255266e-10,2.3707292059216316e-12,7.504862984412449e-19,1.264680554828643e-16,4.1014747185513996e-11,7.565658745640142e-17,6.17499886668816e-11,1.4930705067330176e-09,1.006305027085155e-10,3.023553987693138e-19
9.77535178444667e-07,0.0652963560835675,3.76,0.0,0.7141078687238352,0.9999530200328844,1.0382531870400619e-05,1.4622204450354715e-22,2.932550958987351e-17,3.664415171452986e-05,1.9459725098669748e-05,4.381583980577078e-05,2.3823130309998623e-06,0.00010911351058081897,3.8670150623877114e-05,6.509234178458312e-05,5.646249926126482e-07,4.1733470170567495e-07,5.795088289154281e-11,1.5614773359793423e-06,6.042509808086041e-11,1.8612188859927168e-07,8.691239599792879e-07,6.516981486781585e-11,1.6716410072646897e-09,9.141387358718045e-08,1.2787795796367253e-10,2.4135373264610634e-12,8.348773622667368e-19,1.426631571522367e-16,4.178653127418332e-11,8.122343481788694e-17,6.653036581692445e-11,1.5474721726174929e-09,1.1096913006946887e-10,3.2465768847043175e-19
9.971527806292834e-07,0.06529640235171319,3.76,0.0,0.7141020476849793,0.9999511240244879,1.08377594715703e-05,1.499406151060469e-22,2.9547780318461674e-17,3.689219189442733e-05,1.9795752352535492e-05,4.518094203816974e-05,2.424380434629387e-06,0.00011376540200730347,4.020986518870091e-05,6.79039511245319e-05,5.745402644825133e-07,4.2023925400188227e-07,6.165846700521752e-11,1.6595830628513472e-06,6.58496033186902e-11,1.8969194639666658e-07,8.992230534418474e-07,6.913765160083722e-11,1.800338647130245e-09,9.30445004819946e-08,1.3720740825977877e-10,2.4556485071204393e-12,9.26227389334607e-19,1.6042482306008148e-16,4.2547944154545295e-11,8.703145341991014e-17,7.155256336095965e-11,1.6027521942502898e-09,1.220727606501555e-10,3.479347513124037e-19
9.999999999999997e-07,0.06529644924741737,3.76,0.0,0.7141011966932866,0.999950846308779,1.0904546649384309e-05,1.5047721324321805e-22,2.957951026893953e-17,3.692743292612927e-05,1.984404456038579e-05,4.537983246174985e-05,2.4304268129678994e-06,0.00011444718375459788,4.043519760288499e-05,6.83160910115716e-05,5.759652634366512e-07,4.206519205137609e-07,6.22077112509538e-11,1.6741438197395189e-06,6.666512169868221e-11,1.902069444560504e-07,9.036251374302615e-07,6.972469371128194e-11,1.8195900117091112e-09,9.327887189034261e-08,1.385948165323212e-10,2.4617029724837194e-12,9.40085001561098e-19,1.6313880458781019e-16,4.2657600092033836e-11,8.789456984770418e-17,7.230187393766779e-11,1.6108470064849814e-09,1.2374985981971134e-10,3.513946380827587e-19
1.0167703828138999e-06,0.06529644924741737,3.76,0.0,0.7140961530027934,0.999949197644119,1.1301592736169176e-05,1.5362166559202877e-22,2.9763753172597036e-17,3.713119973716359e-05,2.0126056417232926e-05,4.655515510749795e-05,2.4657390461263933e-06,0.00011849663421954275,4.177185762741214e-05,7.07643528672132e-05,5.842869187487973e-07,4.2303796393875616e-07,6.550030465962652e-11,1.7615804861934292e-06,7.161728921401537e-11,1.932243813863727e-07,9.297261719347179e-07,7.323996545553381e-11,1.935987808195366e-09,9.46476527735357e-08,1.4693942414426083e-10,2.4970719216772606e-12,1.0248935670329783e-18,1.7985368954986643e-16,4.3299146925537764e-11,9.308267310543404e-17,7.682184209735823e-11,1.658888705576325e-09,1.3397497107087755e-10,3.721956058996886e-19
1.0363879849985163e-06,0.06529649676039036,3.76,0.0,0.7140901859285991,0.999947241429245,1.1773941623120744e-05,1.5726451849873608e-22,2.9973683882841156e-17,3.736150419233794e-05,2.045071732591481e-05,4.793815109269297e-05,2.5063982518298877e-06,0.00012330587202024132,4.335557501123655e-05,7.367272305994029e-05,5.938672086739021e-07,4.257346878570424e-07,6.947704688834501e-11,1.8675242760557484e-06,7.774046381493085e-11,1.9672002894695573e-07,9.606313053076008e-07,7.74771015858101e-11,2.0787983412422267e-09,9.622368439171962e-08,1.5707740014320584e-10,2.5378175162205804e-12,1.1312390205194447e-18,2.0105323684914892e-16,4.404031347384783e-11,9.937895689973647e-17,8.234336577868159e-11,1.7158597510230676e-09,1.46709634778194e-10,3.9744861467224675e-19
1.0560055871831327e-06,0.06529654488049723,3.76,0.0,0.7140841476887334,0.9999452559096121,1.2254718172158544e-05,1.6086864805276104e-22,3.017781814685616e-17,3.7583421970992717e-05,2.0769820664438655e-05,4.932961400008168e-05,2.5463681736155333e-06,0.00012819179964353698,4.496047254146831e-05,7.66282491700621e-05,6.032835604432559e-07,4.2833313855524e-07,7.358929472107776e-11,1.9774675306955727e-06,8.423149780072352e-11,2.0017977206830156e-07,9.919365520098082e-07,8.184935809524872e-11,2.2289806529496753e-09,9.777297868719646e-08,1.6762444246526715e-10,2.5778959200060193e-12,1.2456325983883815e-18,2.241297255671659e-16,4.47716290266622e-11,1.0592201624684983e-16,8.812220102882383e-11,1.7736433493783853e-09,1.6031089711337168e-10,4.237015417039509e-19
1.0756231893677492e-06,0.0652965935977674,3.76,0.0,0.7140780394839975,0.9999432416067606,1.2743836611685556e-05,1.6443366926517573e-22,3.0376392053751865e-17,3.7797258012327e-05,2.1083456896830098e-05,5.072923931988781e-05,2.5856595817909114e-06,0.0001331531219911005,4.658601398443345e-05,7.963013089372332e-05,6.125385526530392e-07,4.308368907608933e-07,7.783760447102413e-11,2.0914617958081154e-06,9.110282026328016e-11,2.0360453523627826e-07,1.0236401120844116e-06,8.63569916160469e-11,2.3867456514501486e-09,9.929594499170358e-08,1.7858338714281122e-10,2.6173183630153285e-12,1.3684486769316826e-18,2.491921347102872e-16,4.5493288822784943e-11,1.1271342269064016e-16,9.416331751404151e-11,1.8322175521931298e-09,1.748131518981714e-10,4.50961596899166e-19
1.0952407915523656e-06,0.065296642902403,3.76,0.0,0.7140718624892063,0.9999411990336002,1.324121345239653e-05,1.679593274626587e-22,3.0569632479895733e-17,3.800330593272134e-05,2.139172074112242e-05,5.2136733599677895e-05,2.6242838144733554e-06,0.00013818856571485682,4.8231672049446996e-05,8.267758086655667e-05,6.216348973206449e-07,4.332493863951426e-07,8.222249280604082e-11,2.2095570854471276e-06,9.836691495392e-11,2.0699527878523402e-07,1.055740280644871e-06,9.100022263998962e-11,2.552304698925014e-09,1.0079301543367471e-07,1.8995681814653543e-10,2.656096599510782e-12,1.500066982393868e-18,2.763521017364022e-16,4.6205496867586026e-11,1.1975461320507604e-16,1.0047158834615487e-10,1.8915604970182585e-09,1.902510195407876e-10,4.79235456199937e-19
1.114858393736982e-06,0.06529669278478603,3.76,0.0,0.7140656178528317,0.9999391286940424,1.374676756776022e-05,1.714454885751424e-22,3.0757757473641997e-17,3.820184845767931e-05,2.1694710592383647e-05,5.355181403409926e-05,2.662252703039666e-06,0.00014329688015787045,4.989692871407748e-05,8.576982528365943e-05,6.30575422321811e-07,4.3557393963754065e-07,8.674444159803981e-11,2.3318019044588496e-06,1.06036316976168e-10,2.1035299368787191e-07,1.0882354418047158e-06,9.577924059482896e-11,2.7258695709622333e-09,1.0226464199298561e-07,2.017470853689115e-10,2.6942428374289603e-12,1.6408724312824891e-18,3.057238651113796e-16,4.690846478822961e-11,1.2704690547847715e-16,1.0705179069734475e-10,1.9516504558226274e-09,2.0665932665533e-10,5.085293198085049e-19
1.1344759959215985e-06,0.06529674323548469,3.76,0.0,0.7140593066967325,0.9999370310826838,1.4260420262385045e-05,1.7489213013117065e-22,3.0940976633973756e-17,3.839315783727837e-05,2.199252798992957e-05,5.497420807028681e-05,2.6995785032611737e-06,0.00014847683816418227,5.158127550075337e-05,8.890610443572457e-05,6.393630551639799e-07,4.3781374179799926e-07,9.140390254752922e-11,2.458243272263599e-06,1.141236099045337e-10,2.136786967540212e-07,1.1211240630323625e-06,1.0069420866448639e-10,2.907652422386861e-09,1.0371129377963071e-07,2.139563223843212e-10,2.731769673363637e-12,1.791254989668581e-18,3.374242097748833e-16,4.7602410793554264e-11,1.3459151048920187e-16,1.1390860660714833e-10,2.0124658788360204e-09,2.2407308717987855e-10,5.388489599230153e-19
1.154093598106215e-06,0.06529679424525868,3.76,0.0,0.7140529301159605,0.9999349066845362,1.4782095329224122e-05,1.7829933221244406e-22,3.111949146053394e-17,3.857749624570904e-05,2.22852771258945e-05,5.640365302833758e-05,2.736273831759933e-06,0.00015372723676769121,5.328421370848772e-05,9.208567316775606e-05,6.480008080106641e-07,4.3997186600258227e-07,9.620130158163778e-11,2.588926747829346e-06,1.226414233091415e-10,2.1697342621143086e-07,1.1544046899046224e-06,1.0574526835506103e-10,3.097865759266282e-09,1.0513345452197382e-07,2.2658646390553377e-10,2.7686900324222985e-12,1.9516095512485394e-18,3.715724158690944e-16,4.828755869800794e-11,1.423895347535519e-16,1.210466239633642e-10,2.0739854340551126e-09,2.425274849708987e-10,5.701997293359511e-19
1.1737112002908314e-06,0.06529684580506344,3.76,0.0,0.7140464891786421,0.9999327559748028,1.531171909651329e-05,1.8166726876718827e-22,3.1293495690231985e-17,3.8755116165468254e-05,2.2573064392492466e-05,5.7839895736273274e-05,2.772351607442598e-06,0.00015904689776952797,5.500525460325914e-05,9.5307801266388e-05,6.564917638764324e-07,4.4205127169971096e-07,1.0113704302531499e-10,2.7238964556911105e-06,1.3160243066599202e-10,2.2023823764319987e-07,1.18807594123363e-06,1.109325438088125e-10,3.29672241678931e-09,1.0653162025105624e-07,2.3963926286707343e-10,2.8050171127998732e-12,2.1223358334274277e-18,4.082902110322185e-16,4.896413702141868e-11,1.5044199498581214e-16,1.2847033763962028e-10,2.136188042712568e-09,2.620578578455788e-10,6.025866175157279e-19
1.1933288024754478e-06,0.06529689790605397,3.76,0.0,0.7140399849259227,0.9999305794186932,1.584922046527698e-05,1.8499620042531935e-22,3.1463175634075166e-17,3.892626075675882e-05,2.2855997965453738e-05,5.9282692178931914e-05,2.807824997588279e-06,0.00016443466821276602,5.6743919570361415e-05,9.85717737814421e-05,6.648390639167009e-07,4.44054808993188e-07,1.0621151354708479e-10,2.863195112879191e-06,1.4101934763268379e-10,2.2347420025805297e-07,1.222136504543273e-06,1.1625614586821659e-10,3.504435542717658e-09,1.0790629716823965e-07,2.531163070760823e-10,2.840764335019772e-12,2.3038382915347706e-18,4.477017265093706e-16,4.963237818310568e-11,1.5874983216389895e-16,1.3618415077343385e-10,2.1990529109771614e-09,2.8269968303829585e-10,6.360143041166854e-19
1.2129464046600642e-06,0.06529695053958762,3.76,0.0,0.7140334183719728,0.9999283774712758,1.6394530938181152e-05,1.8828646710807146e-22,3.16287104868303e-17,3.909116421263262e-05,2.3134187421267964e-05,6.0731807160249505e-05,2.8427073682856127e-06,0.00016988942076273566,5.849974023181947e-05,0.0001018768912869911,6.730458957408995e-07,4.4598522280829275e-07,1.1142508588223289e-10,3.006864056628079e-06,1.509049306695931e-10,2.2668239347119804e-07,1.2565851318725635e-06,1.2171617589390386e-10,3.7212185861078e-09,1.0925799968419324e-07,2.670190353806403e-10,2.8759452951408634e-12,2.496526051133547e-18,4.899334572869412e-16,5.029251774627555e-11,1.6731390994438887e-16,1.44192376169603e-10,2.2625595580985734e-09,3.044885640328291e-10,6.704871530369039e-19
1.2325640068446807e-06,0.06529700369722624,3.76,0.0,0.7140267905040466,0.9999261505773662,1.6947584640459497e-05,1.9153848001714373e-22,3.179027261918226e-17,3.9250052100400795e-05,2.3407743386004766e-05,6.218701397841285e-05,2.8770122389321533e-06,0.00017541005400065893,6.0272258531765286e-05,0.00010522247008684681,6.811154826817933e-07,4.4784515689703196e-07,1.1677812233726457e-10,3.154943272746472e-06,1.6127197598679694e-10,2.298639037747891e-07,1.2914206358845413e-06,1.27312729342367e-10,3.947285291002175e-09,1.1058724861793062e-07,2.813487533142133e-10,2.910573721710552e-12,2.7008128575890013e-18,5.351142264131392e-16,5.0944793714836427e-11,1.7613502789788997e-16,1.5249923781470172e-10,2.326687841232801e-09,3.274602187280938e-10,7.0600926331440105e-19
1.2521816090292971e-06,0.0652970573707379,3.76,0.0,0.7140201022825934,0.9999238991714428,1.7508318333589983e-05,1.9475271594522851e-22,3.1948027876264605e-17,3.94031416898188e-05,2.367677721361476e-05,6.364809411338465e-05,2.9107532405262615e-06,0.00018099549263781158,6.206102679247557e-05,0.00010860784236906491,6.890510739577053e-07,4.496371576884628e-07,1.2227097808018181e-10,3.3074714245369018e-06,1.72133318797404e-10,2.3301982187825005e-07,1.3266418862604383e-06,1.3304589911009465e-10,4.182849694792378e-09,1.1189456954527648e-07,2.9610664818286265e-10,2.9446634366136433e-12,2.9171170423232938e-18,5.833751536271932e-16,5.158944591596788e-11,1.8521393811394307e-16,1.6110887248942837e-10,2.3914179771972144e-09,3.516504688920268e-10,7.425845323934405e-19
1.2717992112139136e-06,0.0652971115520978,3.76,0.0,0.7140133546414099,0.999921623677597,1.80766714223525e-05,1.979297118423097e-22,3.210213585254182e-17,3.9550642268540224e-05,2.3941400691737697e-05,6.511483692631914e-05,2.943944077497712e-06,0.0001866446876569346,6.386560774359286e-05,0.00011203235631375235,6.968559356681167e-07,4.513636779898345e-07,1.2790400422193326e-10,3.4644858821612626e-06,1.8350183285839878e-10,2.361512400999765e-07,1.3622478063600862e-06,1.38915778650781e-10,4.428126130962697e-09,1.1318049128678151e-07,3.112938035690371e-10,2.978228319172245e-12,3.145861505561793e-18,6.348496283826739e-16,5.222671542530239e-11,1.9455133923379393e-16,1.7002533146646987e-10,2.4567305613628484e-09,3.770952308557638e-10,7.80216633457767e-19
