Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21)
1.8361725906370435e-07,0.542004939309312,3.76,0.0,0.5025601136908098,0.9999928729149561,2.361897153721925e-06,5.402000799961137e-17,1.0156952480897218e-12,0.0009394123940088219,3.5747568253284144e-05,6.139953216748106e-05,3.124803644412976e-05,5.4876053059655215e-05,3.197578456388126e-06,2.160283421007872e-05,1.4025921513525117e-08,1.7262720535290188e-07,2.96259685127296e-10,1.3252997303841614e-08,6.264724982775939e-11,2.8163763360823117e-06,1.0958490550431944e-06,1.8167627886881336e-10,2.0926382802616886e-09,1.1826997653002459e-06,2.7904010725550853e-11,7.639792069278556e-11,3.6054931619825716e-17
1.8800375572587108e-07,0.5420065317519296,3.76,0.0,0.5025431525764003,0.999992494532302,2.5706273985236778e-06,5.839766433494697e-17,1.0393444883888717e-12,0.000960351164109978,3.721101999919009e-05,6.430083734596601e-05,3.2882337975624546e-05,5.84246503789911e-05,3.3131324830662006e-06,2.3285351319073278e-05,1.4621886134979773e-08,1.7690741197162386e-07,3.3500937785757253e-10,1.3996332873729752e-08,7.24654287414974e-11,2.9956179630690093e-06,1.1480604842330656e-06,2.0283701902546456e-10,2.3313515734814493e-09,1.256667426400251e-06,3.216813974688139e-11,7.953901204604035e-11,4.4857029774504285e-17
1.9239025238803782e-07,0.5420081385559419,3.76,0.0,0.5025260211109944,0.9999921016086811,2.7924711505359018e-06,6.300475013095531e-17,1.062920162048101e-12,0.0009812226057870712,3.8702221979129315e-05,6.726597442423476e-05,3.455986443659789e-05,6.211697917401397e-05,3.4314416162448476e-06,2.5054714975506447e-05,1.5229479016117317e-08,1.8117385993177324e-07,3.777973514179575e-10,1.4767226321884845e-08,8.355300119197869e-11,3.181572873427887e-06,1.2014632104863257e-06,2.2602928469062487e-10,2.5905411049423524e-09,1.3331147676650571e-06,3.696215316131141e-11,8.273986447719029e-11,5.552430539047249e-17
1.9677674905020455e-07,0.5420097599902678,3.76,0.0,0.5025087165156464,0.9999916938051034,3.027912242200613e-06,6.784687186556677e-17,1.086422625626634e-12,0.0010020269263999373,4.0221247132237085e-05,7.029473833987557e-05,3.62806880429513e-05,6.595574337556655e-05,3.5525698393095936e-06,2.6913189695892012e-05,1.5848730024481504e-08,1.8542658370802603e-07,4.2494162460807835e-10,1.556640667572852e-08,9.604080254539252e-11,3.3742975352801706e-06,1.2560566480062858e-06,2.514068964677142e-10,2.8713992381394964e-09,1.4120491041445966e-06,4.2337311386597074e-11,8.600063607273895e-11,6.839416064957234e-17
2.0116324571237128e-07,0.5420113963245471,3.76,0.0,0.5024912360026493,0.9999912707819796,3.2774384390174323e-06,7.292961894136438e-17,1.1098522431658698e-12,0.001022764335189663,4.176816865238829e-05,7.3386924725483e-05,3.804488275190476e-05,6.994365402955319e-05,3.6765812091555093e-06,2.8863043545351076e-05,1.6479669333161378e-08,1.8966561934262696e-07,4.767774822930813e-10,1.6394623022689575e-08,1.1006986562395717e-10,3.57384571645251e-06,1.3118403044829792e-06,2.791321222761083e-10,3.175156362136498e-09,1.4934773804316527e-06,4.834846627877642e-11,8.93214856423285e-11,8.385494413285185e-17
2.05549742374538e-07,0.5420130478291428,3.76,0.0,0.5024735767756825,0.9999908321991102,3.541541251211771e-06,7.825856432873476e-17,1.1332093863686623e-12,0.0010434350433283686,4.3343059800081894e-05,7.654232991271143e-05,3.9852524153673926e-05,7.408342931133137e-05,3.8035398571354297e-06,3.0906548219620245e-05,1.7122327312148235e-08,1.9389100417586399e-07,5.336580064294775e-10,1.7252644737456227e-08,1.2579196934665095e-10,3.78026864685689e-06,1.3688137813205563e-06,3.093759598199192e-10,3.5030813092140586e-09,1.5774062195061286e-06,5.505421921200183e-11,9.270257230271518e-11,1.0235217119940766e-16
2.0993623903670474e-07,0.5420147147751396,3.76,0.0,0.5024557360299451,0.9999903777156716,3.820715756816774e-06,8.383926515796799e-17,1.1564944347796863e-12,0.0010640392639691331,4.4945993741503e-05,7.976075093648823e-05,4.170368935300196e-05,7.837779452303926e-05,3.9335099897396235e-06,3.3045979120980324e-05,1.7776734435361123e-08,1.981027766413129e-07,5.959546114025431e-10,1.81412617145158e-08,1.4337020415015076e-10,3.9936151736913145e-06,1.4269767738835193e-06,3.42318422453815e-10,3.856481794871496e-09,1.6638419659106957e-06,6.25170820264575e-11,9.61440551222332e-11,1.2439532973895366e-16
2.1432273569887148e-07,0.5420163974343429,3.76,0.0,0.5024377109522828,0.999989906990207,4.115460435648318e-06,8.967726326395919e-17,1.1797077759666647e-12,0.0010845772122960713,4.6577043410803135e-05,8.304198553938557e-05,4.359845684346613e-05,8.282948207628075e-05,4.066555889016888e-06,3.528361542766006e-05,1.844292120110131e-08,2.0230097611109335e-07,6.640575836108286e-10,1.9061284605938623e-08,1.6297955433067062e-10,4.213931909350166e-06,1.4863290717624243e-06,3.781488284162216e-10,4.2367048805175014e-09,1.7527907237809081e-06,7.080364081421019e-11,9.964609281695674e-11,1.5056531046156873e-16
2.187092323610382e-07,0.5420180960792746,3.76,0.0,0.5024194987213066,0.9999894196806152,4.426277013648158e-06,9.577808568729736e-17,1.2028498057024963e-12,0.0011050491055745607,4.8236281392055636e-05,8.638583217615128e-05,4.553690637709217e-05,8.744123146232047e-05,4.202741912746986e-06,3.7621740156371696e-05,1.9120918063928955e-08,2.0648564277780596e-07,7.383766252309928e-10,2.0013545064363503e-08,1.8480749744291826e-10,4.441263371996455e-06,1.5468705590595123e-06,4.170660933979514e-10,4.645137459135875e-09,1.844258390218689e-06,7.998472251202563e-11,1.0320884349069126e-10,1.8152250244882381e-16
2.2309572902320494e-07,0.5420198109831702,3.76,0.0,0.5024010965075054,0.999988915444142,4.753670317067832e-06,1.0214724513588894e-16,1.2259209281483876e-12,0.0011254551632016198,4.992377981785289e-05,8.979209001839695e-05,4.751911883133064e-05,9.221578921160531e-05,4.342132494374381e-06,4.006264021776439e-05,1.9810755376242158e-08,2.1065681756388998e-07,8.193414020948058e-10,2.0998895991142638e-08,2.0905462088996923e-10,4.6756521188164035e-06,1.608601214694588e-06,4.5927902641256314e-10,5.083206764165254e-09,1.9382506844641795e-06,9.013556426994616e-11,1.0683246441205425e-10,2.180155963024226e-16
2.2748222568537167e-07,0.5420215424199715,3.76,0.0,0.5023825014733528,0.9999883939373726,5.098148135967953e-06,1.0879024041144817e-16,1.2489215560380055e-12,0.0011457956067564288,5.16396102820169e-05,9.32605589594445e-05,4.954517607498318e-05,9.715590884410104e-05,4.484792142713096e-06,4.260860646470412e-05,2.051246333812138e-08,2.14814542052843e-07,9.074020956101624e-10,2.2018211789605636e-08,2.359352558369945e-10,4.917138872040241e-06,1.6715211127313174e-06,5.050066289337033e-10,5.5523809017912725e-09,2.0347731732853908e-06,1.013359855646082e-10,1.1051711182302866e-10,2.608911388630911e-16
2.318687223475384e-07,0.5420232906643232,3.76,0.0,0.5023637107734112,0.9999878548162239,5.4602210965154044e-06,1.1571255680505485e-16,1.2718521108625516e-12,0.0011660706600509895,5.3383843764285675e-05,9.679103961932964e-05,5.1615160834317686e-05,0.00010226435081168045,4.630785441432365e-06,4.5261933733373965e-05,2.1226071954222598e-08,2.1895885843833556e-07,1.0030299586578066e-09,2.307238862340292e-08,2.656781285805398e-10,5.165762637861661e-06,1.7356304227239974e-06,5.544783972636235e-10,6.054169406817329e-09,2.133831292969697e-06,1.1367056302632342e-10,1.1426294077424072e-10,3.1110388511677997e-16
2.3625521900970514e-07,0.5420250559915635,3.76,0.0,0.5023447215544307,0.9999872977359385,5.840402541572648e-06,1.2291966646569806e-16,1.2947130230566813e-12,0.0011862805491809215,5.515655056511955e-05,0.000100383333349963,5.372915656037589e-05,0.00010754388243361835,4.780177048332271e-06,4.8024920877239406e-05,2.1951610996660906e-08,2.2308980948745938e-07,1.1067178753943433e-09,2.4162344679889728e-08,2.985270295029112e-10,5.421560818422058e-06,1.8009294100847742e-06,6.079346280957168e-10,6.590123822256685e-09,2.2354303682681015e-06,1.2722880794870926e-10,1.1807010498283578e-10,3.697279945581805e-16
2.4064171567187187e-07,0.5420268386777194,3.76,0.0,0.5023255309554473,0.9999867223510814,6.239208419087051e-06,1.3041702874547702e-16,1.3175047321852314e-12,0.0012064255025763743,5.6957800249002884e-05,0.00010403724224044804,5.588724729828941e-05,0.000112997277826104,4.933031694418263e-06,5.0899870793959985e-05,2.2689109972956343e-08,2.272074385146092e-07,1.218980924890073e-09,2.5289020438511907e-08,3.3474149973860926e-10,5.6845693170513075e-06,1.8674184364712193e-06,6.656267272323414e-10,7.1618383027711895e-09,2.339575628613103e-06,1.42105346449261e-10,1.2193875670934015e-10,4.3796912095315653e-16
2.450282123340386e-07,0.5420286389994969,3.76,0.0,0.5023061361078763,0.9999861283155337,6.657157177802657e-06,1.3821009052496935e-16,1.3402276871307611e-12,0.0012265057510530589,5.878766159484022e-05,0.00010775256912255618,5.8089517559238934e-05,0.00011862731782654044,5.089414182783024e-06,5.3889090445364785e-05,2.3438598098239837e-08,2.3131178936330694e-07,1.3403569485279502e-09,2.6453378944155115e-08,3.745975356772906e-10,5.9548226369787784e-06,1.9350979601941257e-06,7.278175214176463e-10,7.770950242068472e-09,2.446272221903185e-06,1.5840010224889842e-10,1.2586904665039516e-10,5.171774461357423e-16
2.4941470899620534e-07,0.5420304572342735,3.76,0.0,0.502286534135607,0.9999855152824916,7.094769669832545e-06,1.4630428652214806e-16,1.3628823462818747e-12,0.001246521527863384,6.064620255225942e-05,0.0001115291175763585,6.033605219552106e-05,0.0001244367899132641,5.249389387303802e-06,5.6994890870642064e-05,2.4200104271037416e-08,2.3540290639420591e-07,1.4714071210878767e-09,2.7656406085419418e-08,4.183883114255413e-10,6.232353973747029e-06,2.0039685366453324e-06,7.947815732436942e-10,8.419140924359143e-09,2.555525226120664e-06,1.762184820382286e-10,1.2986112384472215e-10,6.08861710188423e-16
2.5380120565837207e-07,0.5420322936600896,3.76,0.0,0.5022667221550946,0.9999848829044626,7.552569059646945e-06,1.547050395880577e-16,1.3854691777222737e-12,0.0012664730687476898,6.253349020281816e-05,0.00011536669193601434,6.262693627904519e-05,0.00013042848812120622,5.413022251162916e-06,6.021958719291764e-05,2.4973657052054462e-08,2.394808344780785e-07,1.6127165254385589e-09,2.8899110877781184e-08,4.664249193475821e-10,6.517195301574456e-06,2.074030818745368e-06,8.668054990868512e-10,9.108136199968256e-09,2.667339659024601e-06,1.9567156339797542e-10,1.3391513559008436e-10,7.147042920813676e-16
2.581877023205388e-07,0.5420341485556396,3.76,0.0,0.5022466972754518,0.9999842308332656,8.03108073905053e-06,1.6341776099224572e-16,1.4079886594204902e-12,0.0012863606119855643,6.44495907252578e-05,0.00011926509729571652,6.496225498347779e-05,0.00013660521295392474,5.580377785198737e-06,6.356549861941058e-05,2.5759284645465338e-08,2.435456189927788e-07,1.7648947307568757e-09,3.018252575160426e-08,5.190371288026845e-10,6.809377453921652e-06,2.1452855574106573e-06,9.441882900300718e-10,9.839707185191335e-09,2.7817204861372748e-06,2.1687628524067962e-10,1.3803122736933995e-10,8.365773965852377e-16
2.6257419898270553e-07,0.5420360222002623,3.76,0.0,0.5022264565985415,0.9999835587200298,8.530832247741005e-06,1.724478507007166e-16,1.4304412794202565e-12,0.0013061843984472326,6.639456936406992e-05,0.00012322413951579305,6.734209347017015e-05,0.00014296977129236364,5.751521066093999e-06,6.70349484353619e-05,2.6557014882282493e-08,2.4759730582326164e-07,1.9285763741920626e-09,3.150770684496205e-08,5.765741631945547e-10,7.108930198520535e-06,2.2177336020400533e-06,1.027241635725301e-09,1.0615670986483493e-08,2.8986726272213198e-06,2.399556407403676e-10,1.4220954278395192e-10,9.76560405023704e-16
2.6696069564487226e-07,0.5420379148739313,3.76,0.0,0.5022059972190669,0.9999828662151949,9.052353199059929e-06,1.818006976489689e-16,1.452827536031479e-12,0.0013259446716450103,6.836849040074775e-05,0.0001272436252289654,6.97665367779383e-05,0.00014952497630063184,5.926517234407895e-06,7.06302639919361e-05,2.7366875205439198e-08,2.516359413639021e-07,2.1044217458890557e-09,3.287573430123196e-08,6.394054954453079e-10,7.415882307126996e-06,2.291375901020413e-06,1.1162902511487727e-09,1.1437891449070304e-08,3.0182009614252395e-06,2.650388727164434e-10,1.4645022349355507e-10,1.1369584491963076e-15
2.7573368896920573e-07,0.542041758431419,3.76,0.0,0.5021644106960017,0.9999814186290553,1.0162831850181952e-05,2.0149616548344011e-16,1.4974030048095661e-12,0.0013652756658177991,7.240341182495458e-05,0.0001354631575664907,7.474957677450412e-05,0.00016321860980816587,6.288329101696587e-06,7.820782193399365e-05,2.9023093864946137e-08,2.596742467295873e-07,2.495376640190435e-09,3.5744770733001983e-08,7.825351425119254e-10,8.05209509530598e-06,2.442247553731476e-06,1.3137392650399141e-09,1.3228796157852501e-08,3.265005542994127e-06,3.217663807830309e-10,1.5511923740699274e-10,1.5294724450048982e-15
2.836293829611059e-07,0.5420452855338395,3.76,0.0,0.5021262055732475,0.9999800425414324,1.1242067309278948e-05,2.2037976184702991e-16,1.5372991799431993e-12,0.0014004588440435413,7.613444835581549e-05,0.000143065529600765,7.93877081843802e-05,0.0001762232383974749,6.627791377063054e-06,8.548151539083632e-05,3.055544246061152e-08,2.668645621784124e-07,2.8960061279132224e-09,3.848477637114103e-08,9.336086785773773e-10,8.650262860794748e-06,2.582127950942179e-06,1.5154831432620715e-09,1.501849111493195e-08,3.4959884818908907e-06,3.8110596501849163e-10,1.631360187215598e-10,1.981033966960634e-15
2.9152507695300603e-07,0.5420488786724835,3.76,0.0,0.5020872463536631,0.9999785949173978,1.240016020073152e-05,2.403924249736232e-16,1.5769885769393808e-12,0.0014354401526051458,7.996021128973003e-05,0.0001508607673026293,8.417166529691213e-05,0.00018988958918277147,6.980752754026919e-06,9.31993921619755e-05,3.212750026777094e-08,2.7401333681834143e-07,3.3475499510217104e-09,4.138153226268256e-08,1.1085953934485571e-09,9.272812854598715e-06,2.725897063288245e-06,1.7423321408986126e-09,1.6989264813789504e-08,3.735392630115802e-06,4.4925490694056857e-10,1.7135697240767814e-10,2.547156257679212e-15
2.994207709449062e-07,0.5420525395017401,3.76,0.0,0.5020475158470854,0.999977073693745,1.3640266018294423e-05,2.6156522037470716e-16,1.6164744985056714e-12,0.0014702211139939383,8.388103750064006e-05,0.00015884777176466944,8.910192647742933e-05,0.00020423428237971474,7.347595130393779e-06,0.00010137516875128336,3.373941173378207e-08,2.811208604410287e-07,3.854864749331442e-09,4.444224673224426e-08,1.3104939228796587e-09,9.919884347258427e-06,2.873564074383749e-06,1.9966950524183188e-09,1.9153784884452627e-08,3.9832452891615416e-06,5.272195475675182e-10,1.7978284779532138e-10,3.2523959617284898e-15
3.0731646493680633e-07,0.5420562696818617,3.76,0.0,0.5020069967958514,0.999975476800328,1.496555752540622e-05,2.8392912022121644e-16,1.6557603705168023e-12,0.0015048032825493499,8.789725193087121e-05,0.00016702545274141275,9.417896129188535e-05,0.0002192739957957408,7.728700869283474e-06,0.00011002260150469498,3.5391316365329966e-08,2.8818742876863134e-07,4.423124194911835e-09,4.767440546067807e-08,1.5425854697492566e-09,1.0591610167863564e-05,3.0251392536483707e-06,2.2811444253815354e-09,2.1525277935367765e-08,4.239573432725576e-06,6.160882369459367e-10,1.8841437008288068e-10,4.125659835645091e-15
3.152121589287065e-07,0.5420600708786657,3.76,0.0,0.5019656718767521,0.9999738021601868,1.637922395571121e-05,3.075150093797564e-16,1.694849745686959e-12,0.0015391882454306343,9.200916719664304e-05,0.00017539272879400162,9.940322901026738e-05,0.00023502546266217068,8.124452739870859e-06,0.00011915548552582376,3.7083348555554187e-08,2.952133436320116e-07,5.057830531124361e-09,5.1085777881269056e-08,1.8084520438073958e-09,1.1288117340416161e-05,3.180633968862828e-06,2.598423179516054e-09,2.4117547919578883e-08,4.504403682962094e-06,7.170354111850499e-10,1.972522395377632e-10,5.2008197439074916e-15
3.2310785292060663e-07,0.5420639447633663,3.76,0.0,0.5019235237030523,0.9999720476896932,1.788447028960405e-05,3.32353691857536e-16,1.7337463072462682e-12,0.0015733776235858595,9.62170831919422e-05,0.00018394852744021544,0.00010477517720240513,0.0002515054693943143,8.535233854339277e-06,0.00012878765344811636,3.8815637413781843e-08,3.0219891315543586e-07,5.764826189962566e-09,5.4684423725075166e-08,2.111995371687493e-09,1.200952762167943e-05,3.340060699297761e-06,2.95145130574787e-09,2.69449953831473e-08,4.777762276249982e-06,8.313257409821319e-10,2.062971306953118e-10,6.5173940837806325e-15
3.310035469125068e-07,0.542067893012311,3.76,0.0,0.5018805348265883,0.9999702112987123,1.9484516594077806e-05,3.584758977340073e-16,1.7724538726188182e-12,0.0016073730727172188,0.00010052128668821036,0.0001926917853097008,0.00011029524041433616,0.00026873085327971746,8.961427601288722e-06,0.00013893297407451766,4.058830659593439e-08,3.0914445194641636e-07,6.550305478083718e-09,5.8478699708916844e-08,2.4574564665987013e-09,1.2755957953346216e-05,3.5034330493884477e-06,3.3433326393066027e-09,3.002263758266642e-08,5.059675021008224e-06,9.603183475016953e-10,2.1554969155001855e-10,8.121300600252751e-15
3.3889924090440693e-07,0.5420719173067562,3.76,0.0,0.5018366877399427,0.9999682908907834,2.1182597418306057e-05,3.859122906389004e-16,1.810976397097961e-12,0.0016411762842417027,0.00010492205092727236,0.00020162144830450268,0.00011596383891948717,0.0002867185000920083,9.403417575648655e-06,0.00014960535088788144,4.240147413389536e-08,3.160502812886489e-07,7.4208263254278935e-09,6.247726636616711e-08,2.8494358759084717e-09,1.3527520835260538e-05,3.670765762960415e-06,3.777361704857688e-09,3.336612949907612e-08,5.350167249229492e-06,1.1054710847985835e-09,2.2501054273300287e-10,1.0065685996981303e-14
3.467949348963071e-07,0.5420760193326165,3.76,0.0,0.5017919648787034,0.999966284363314,2.29819612329702e-05,4.146934758380987e-16,1.8493179775152612e-12,0.0016747889862460635,0.00010941963520409839,0.00021073647176479284,0.00012178137753457561,0.00030548534163052257,9.861587505307854e-06,0.00016081872044163874,4.42552522614567e-08,3.229167293352179e-07,8.383322085628746e-09,6.668909501442544e-08,3.292914601238302e-09,1.4324324631485144e-05,3.842074737985045e-06,4.257030627788138e-09,3.699178574337084e-08,5.649263764226927e-06,1.2683448848517956e-09,2.346802766680869e-10,1.2411837222707524e-14
3.5469062888820723e-07,0.5420802007802125,3.76,0.0,0.5017463486238076,0.9999641896077932,2.488586990431495e-05,4.448500089624821e-16,1.887482855899678e-12,0.0017082129444349746,0.00011401428443802551,0.00022003582063975856,0.00012774824449203213,0.0003250483531841564,1.0336321174591951e-05,0.00017258705063707708,4.6149747235710597e-08,3.2974413130096715e-07,9.445113378604126e-09,7.112347485613677e-08,3.793275694180673e-09,1.514647381816156e-05,4.017377041856631e-06,4.786036106911577e-09,4.091660336285219e-08,5.956988786210543e-06,1.4506081622809752e-09,2.445594567033447e-10,1.5230179800336008e-14
