Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25)
3.148044855503273e-16,0.3286744403227607,3.76,0.0,0.7148028789274662,0.9999999999999978,9.356121567981222e-34,7.725008054336113e-25,1.4392149315179656e-25,4.1377478919898505e-12,4.137747891989957e-12,2.0077712548817397e-27,9.779401362181653e-26,9.76861044201411e-26,1.2037184115369416e-33,1.8763326186524007e-36,2.324581641041304e-15,3.7422645514200426e-27,1.0797186738913747e-15,1.9217327683355916e-20,6.430967765476071e-23,1.2448820565967985e-15,1.1279504477916822e-27,8.661046609924591e-27,1.3133490827056448e-34,3.997823103032621e-22,1.5111906719605304e-40,4.8460694953216663e-42,1.2472972016415114e-25,2.3321267799829173e-37,7.289060205978536e-54,7.456349577302356e-27,9.229916847337256e-40,1.7229361773600886e-48,1.4466231199057334e-45,1.185585949975038e-58,2.6600665921921045e-15,1.2778162410378984e-25,2.6600665916220014e-15,3.1719344383622556e-30,5.998266803364681e-50,3.50030748544733e-39,3.231450066565252e-17,1.1555930964634845e-44,3.413776082242313e-54,1.230224297096831e-27,5.005374105291386e-38,8.345461289786644e-46,5.237190745940735e-48,6.002798011621319e-54,1.2340349975186383e-48,1.5634097458700614e-45,1.0340837252918145e-62,2.683830164334009e-65,1.3422084502994833e-50,6.3251077196448355e-65,1.0056912870210248e-62,4.271165845468523e-70,7.130260907790884e-27,1.253695315492964e-38,9.378501797850334e-54,4.1408750639820123e-44,3.994605320173104e-52,1.0320295951677331e-36,3.2314500581141273e-17
6.296260512637251e-16,0.32867444032300935,3.76,0.0,0.7148028789233232,0.9999999999999954,7.485253601730603e-33,3.090128959237178e-24,5.757094817276044e-25,8.275720283317695e-12,8.275720283318128e-12,8.031402607424866e-27,3.911931890118652e-25,3.907603149164227e-25,9.630204358315307e-33,1.5011400900826005e-35,4.649289407804369e-15,1.496966733186068e-26,2.1594958661556426e-15,3.856204493307422e-20,2.572491721083058e-22,2.489831592149603e-15,4.511985474044662e-27,3.464559629458271e-26,1.0507291387508751e-33,7.995887824232977e-22,1.2090099072694928e-39,3.8770401971577445e-41,4.989391425236109e-25,1.8657899526493155e-36,1.1663089558045674e-52,2.982661122265149e-26,7.384283845092334e-39,2.7568380377591614e-47,1.1573534104933262e-44,3.7940741230928277e-57,5.32027750961818e-15,5.111472951134428e-25,5.320277507337676e-15,1.2688254295710215e-29,9.597707715153406e-49,2.8003785522814023e-38,6.463075476907255e-17,9.245183831419719e-44,5.462319728034471e-53,4.921097311682549e-27,4.004489225177289e-37,1.3353416735654457e-44,8.379931112707392e-47,7.811126050220362e-53,9.872748761694714e-48,2.5015828053131377e-44,3.30924179680685e-61,8.588708678296863e-64,2.147642706120044e-49,2.0241408049657332e-63,3.218380238676466e-61,1.3668448837787813e-68,2.8522204560752116e-26,1.0030038473873313e-37,1.500636771173279e-52,3.313012712888379e-43,6.391706310625194e-51,8.256630953226285e-36,6.463075443101381e-17
1.2592691826905204e-15,0.32867444032350657,3.76,0.0,0.7148028789150372,0.9999999999999908,5.988346637530713e-32,1.2360767311594671e-23,2.3028854459609508e-24,1.6551665065876808e-11,1.6551665065878533e-11,3.2126190338631973e-26,1.564814326768966e-24,1.563073037164542e-24,7.70434620478547e-32,1.200944951737756e-34,9.298704948091585e-15,5.98798876360512e-26,4.319050060801707e-15,7.763053038040898e-20,1.0290175754239857e-21,4.979730471602517e-15,1.8048309801223655e-26,1.385852056271033e-25,8.406032520367682e-33,1.599209140575012e-21,9.672308457217746e-39,3.1017066624692162e-40,1.995796853800191e-24,1.4926673226896978e-35,1.8661417938107492e-51,1.1930886631645244e-25,5.907567015660585e-38,4.411052832233792e-46,9.259046627166113e-44,1.2141354185898193e-55,1.0640699343134799e-14,2.0446307783257717e-24,1.0640699334012596e-14,5.075405180534762e-29,1.5356699428167886e-47,2.240355002441555e-37,1.292632634822734e-16,7.396322906018311e-43,8.739934381010392e-52,1.9684788794280326e-26,3.2036671687018446e-36,2.136600850714091e-43,1.3408229803227394e-45,1.1063005257794264e-51,7.898386655752169e-47,4.002634204313635e-43,1.0589851725450616e-59,2.7484594853553787e-62,3.4363155661381646e-48,6.477420483246306e-62,1.029908082412026e-59,4.374018415704803e-67,1.140911422569476e-25,8.024220934807015e-37,2.4010804019690215e-51,2.650658807212863e-42,1.0227027189633253e-49,6.605462555734164e-35,1.292632621300109e-16
2.518555445544111e-15,0.3286744403245008,3.76,0.0,0.7148028788984653,0.9999999999999815,4.790736754701772e-31,4.944357216145605e-23,9.211640822583462e-24,3.3103554630608705e-11,3.310355463061561e-11,1.2850547895935021e-25,6.259398857919077e-24,6.252355563910073e-24,6.163549871005607e-31,9.607743627647052e-34,1.8597536055710357e-14,2.3952198745958674e-25,8.638157690564137e-15,1.5728370476057673e-19,4.116111785166526e-21,9.9595274638977e-15,7.219397928350329e-26,5.543464689666302e-25,6.724905645003576e-32,3.1984795162071862e-21,7.737937989229367e-38,2.481396192132679e-39,7.983266057326988e-24,1.1941479196234159e-34,2.985864857560033e-50,4.772402726067235e-25,4.72610925143747e-37,7.057773614868739e-45,7.407324526715938e-43,3.8852830659559386e-54,2.1281543004825896e-14,8.178606307666777e-24,2.1281542968336712e-14,2.0301828864159913e-28,2.457095646276746e-46,1.7923034802813915e-36,2.585282829341182e-16,5.917129001800855e-42,1.3984074583963879e-50,7.873994862999268e-26,2.5629637470344707e-35,3.418604308409337e-42,2.1453437393843847e-44,1.6552886786575247e-50,6.3187845902321305e-46,6.404295918754908e-42,3.3887968785833024e-58,8.795189001952888e-61,5.498174328341826e-47,2.0728015906301207e-60,3.295744951856732e-58,1.3997041842240987e-65,4.563692340045027e-25,6.419452444187033e-36,3.8417791123791976e-50,2.120824212402436e-41,1.6363567087179956e-48,5.284433342175695e-34,2.5852827752501325e-16
5.037127971251292e-15,0.3286744403264895,3.76,0.0,0.7148028788653213,0.9999999999999628,3.8326162881187904e-30,1.977752941709241e-22,3.6846793367076173e-23,6.620733375852718e-11,6.62073337585548e-11,5.140198133142791e-25,2.5038345804420953e-23,2.500954796421494e-23,4.930868770186392e-30,7.686352497566431e-33,3.719519837912524e-14,9.580928259026157e-25,1.727636991197158e-14,3.226548650141513e-19,1.6464527780911752e-20,1.9919118382046545e-14,2.887774313930419e-25,2.2173972129169606e-24,5.379956149298963e-31,6.397138934243867e-21,6.190386149181793e-37,1.9851309944343386e-38,3.193320610623141e-23,9.553238276122362e-34,4.7774142111103855e-49,1.9089704207201207e-24,3.780909116584549e-36,1.1292507465198946e-43,5.925893690035571e-42,1.2432979018233755e-52,4.2563230306839525e-14,3.271459160316817e-23,4.256323016088206e-14,8.120774146796639e-28,3.9313540104596724e-45,1.43384835769575e-35,5.1705832993958e-16,4.733732015935461e-41,2.237466721473883e-49,3.1496133623798925e-25,2.0503825165268135e-34,5.469799997722711e-41,3.432570819436269e-43,2.5566125641283665e-49,5.055058108464805e-45,1.024693784138816e-40,1.0844219971734478e-56,2.8144809452977304e-59,8.797133287335965e-46,6.633007390269784e-59,1.0546426149287465e-56,4.47908217491427e-64,1.8254864012727826e-24,5.135591646955201e-35,6.146890840227261e-49,1.6970945745363148e-40,2.6182241107683516e-47,4.2275722801167714e-33,5.170583083030502e-16
1.0074273022665655e-14,0.3286744403304668,3.76,0.0,0.7148028787990335,0.9999999999999256,3.0661087544016666e-29,7.911031852621185e-22,1.4738788960994059e-22,1.3241489200818285e-10,1.324148920082934e-10,2.0560467471156784e-24,1.0015862212485364e-22,1.0003843429461464e-22,3.944706102046088e-29,6.149279419692006e-32,7.439052345866416e-14,3.832381073455218e-24,3.455278220232799e-14,6.776564119042443e-19,6.585825378797933e-20,3.983828795258665e-14,1.155113026849691e-24,8.8696118784892e-24,4.3039772233587005e-30,1.2794932673065072e-20,4.952322051600471e-36,1.5881131251117628e-37,1.2773298491529202e-22,7.642610465221232e-33,7.643887245260042e-48,7.635898068057556e-24,3.024735115026939e-35,1.8068062615163577e-42,4.740727265037702e-41,3.978560931298197e-51,8.512660482539255e-14,1.3085869902268064e-22,8.512660424156124e-14,3.2483189569987914e-27,6.290109554345791e-44,1.1470773669139217e-34,1.0341184563575927e-15,3.786998008203722e-40,3.579959935250877e-48,1.2598480668365168e-24,1.6403098431801925e-33,8.751702467669595e-40,5.492127610887021e-42,4.017055330987727e-48,4.044059189410429e-44,1.6395150179177854e-39,3.4701609685645576e-55,9.006381245083087e-58,1.4075452984828997e-44,2.1225685200315535e-57,3.374850183988317e-55,1.4333105940204467e-62,7.30196561772111e-24,4.108484254832502e-34,9.835073183654841e-48,1.3583558810593167e-39,4.189289246332539e-46,3.382068526152374e-32,1.0341183698112538e-15
2.014856312549438e-14,0.32867444033842136,3.76,0.0,0.7148028786664579,0.9999999999998512,2.4529012452964906e-28,3.1644167383997597e-21,5.8955503862057475e-22,2.6483000848276914e-10,2.648300084832113e-10,8.22389558091018e-24,4.0067487155814346e-22,4.0015415021487757e-22,3.1557685744118866e-28,4.919717517744737e-31,1.4878117534857693e-13,1.532954397508816e-23,6.910555817329628e-14,1.4846962544963562e-18,2.634331515489277e-19,7.967657803070457e-14,4.6204608918354745e-24,3.547849638900863e-23,3.4431861411559876e-29,2.5592421646961862e-20,3.9618610207726696e-35,1.2704981731256817e-36,5.109312745323747e-22,6.114092912476719e-32,1.2230239698165414e-46,3.054360683903752e-23,2.41978983762521e-34,2.890892448267026e-41,3.792584634043195e-40,1.2731381179525076e-49,1.7025335352060163e-13,5.234354602256006e-22,1.702533511852735e-13,1.2993300648847146e-26,1.0063945345093153e-42,9.176556880915097e-34,2.0682388388219755e-15,3.029604756142904e-39,5.727950762960087e-47,5.03939481865704e-24,1.3122481623456205e-32,1.4002729086318252e-38,8.78740803515915e-41,6.368325545956367e-47,3.235253278697294e-43,2.623227402721131e-38,1.110452808072471e-53,2.8820548186357884e-56,2.2520744508964396e-43,6.792225189656144e-56,1.0799427801104823e-53,4.5865988095956716e-61,2.9207911152801345e-23,3.2867902757198236e-33,1.5736195141991581e-46,1.0877666134923813e-38,6.703248823408666e-45,2.705659836910317e-31,2.0682384926361796e-15
4.0297143331151836e-14,0.3286744403543306,3.76,0.0,0.7148028784013065,0.9999999999997025,1.9623394164567394e-27,1.2657674789825806e-20,2.3582434979891206e-21,5.296602413330415e-10,5.296602413348102e-10,3.289318856344363e-23,1.6030194935797779e-21,1.6006168522161117e-21,2.5246151500951175e-27,3.9362356279470106e-30,2.9756248605172905e-13,6.131821639535549e-23,1.382109156769698e-13,3.4869216811735624e-18,1.0537316875375087e-18,1.5935296193563552e-13,1.8481878588850414e-23,1.4191410587700604e-22,2.7545497633396996e-28,5.119502066179716e-20,3.1694871710795212e-34,1.0164085536339414e-35,2.0437158790447018e-21,4.891270710210107e-31,1.956840120052521e-45,1.2217431086157766e-22,1.9358303553895514e-33,4.625424664868047e-40,3.0340654709358896e-39,4.074023108114189e-48,3.405068495434318e-13,2.0937431604858723e-21,3.405068402021137e-13,5.197330203116304e-26,1.6101538400615655e-41,7.341129841713689e-33,4.1364801222641614e-15,2.423688570967085e-38,9.16474694699547e-46,2.0157561237592337e-23,1.0497966543084418e-31,2.2404329563758857e-37,1.4059831679759778e-39,1.014169313870405e-45,2.58820635133541e-42,4.197164634505747e-37,3.5534485394218895e-52,9.222634747826503e-55,3.603316845119883e-42,2.173510498272572e-54,3.455749000316931e-52,1.4677111457459743e-59,1.168318112277285e-22,2.629430964425715e-32,2.5178101938218323e-45,8.71941756014768e-38,1.072640770667645e-43,2.16453105217334e-30,4.1364787375201045e-15
8.059430374246675e-14,0.3286744403861489,3.76,0.0,0.7148028778710038,0.9999999999994049,1.569899258796224e-26,5.063071356391907e-20,9.433151743657261e-21,1.059320706637985e-09,1.05932070664506e-09,1.3155348264604567e-22,6.414631907305185e-21,6.402463313850978e-21,2.0196903378309627e-26,3.1497235802139106e-29,5.951251351512334e-13,2.452729556309869e-22,2.764208529369857e-13,9.043945470527339e-18,4.214915381271163e-18,3.187049447446323e-13,7.392772398150381e-23,5.676568447157005e-22,2.20363871951033e-27,1.02430823614547e-19,2.5355842833365816e-33,8.131419623863504e-35,8.1747819682514e-21,3.913006422885135e-30,3.1309461182173086e-44,4.886958454392132e-22,1.548660137754876e-32,7.400660234198058e-39,2.4272460981063163e-38,1.3036737125019552e-46,6.810138361187407e-13,8.374975211614967e-21,6.810137987534579e-13,2.0789380534648435e-25,2.5759953794895473e-40,5.87271227063034e-32,8.272964763202185e-15,1.9389563251294178e-37,1.4663659982040427e-44,8.063002375990262e-23,8.398333881396969e-31,3.584676625209436e-36,2.2495636106312815e-38,1.6187143945603274e-44,2.0705687564437501e-41,6.715457938238877e-36,1.1371018462353567e-50,2.9512774539430025e-53,5.765292795430556e-41,6.955215027612844e-53,1.1057948671787545e-50,4.696666864775836e-58,4.673281321607543e-22,2.103540421268658e-31,4.028552205992993e-44,7.0031788060683955e-37,1.7166102357109482e-42,1.7316279967797744e-29,8.272959224224249e-15
1.6118862456509657e-13,0.32867444044978555,3.76,0.0,0.7148028768103984,0.9999999999988098,1.2559630691323147e-25,2.0252287292217616e-19,3.773401098802395e-20,2.118641635665468e-09,2.118641635693767e-09,5.26059570218068e-22,2.567894665684704e-20,2.5609808283674632e-20,1.6157485198179947e-25,2.520953583343387e-28,1.1902505441221968e-12,9.810920750988406e-22,5.528376165134566e-13,2.6368204554494684e-17,1.6859562535751293e-17,6.374057703940012e-13,2.9571243123596e-22,2.270629665789932e-21,1.762908248991606e-26,2.0502581443116843e-19,2.0284575747483175e-32,6.505373990445322e-34,3.2698459912921593e-20,3.130387164573074e-29,5.009516965607125e-43,1.954771265724262e-21,1.2389207867219946e-31,1.1840987787495122e-37,1.9417857525947535e-37,4.171665749077614e-45,1.3620277873879531e-12,3.349990542983392e-20,1.3620276379268113e-12,8.315796025973062e-25,4.1207879291768136e-39,4.697860662514762e-31,1.6545942341292562e-14,1.5511729464898233e-36,2.3462049836925194e-43,3.225181717421367e-22,6.718600403342969e-30,5.735427646394221e-35,3.599269366003979e-37,2.5863110346601246e-43,1.6564600273563398e-40,1.0744708770545787e-34,3.638712875009798e-49,9.444301777876004e-52,9.224417674805872e-40,2.2256555556961973e-51,3.538254629530768e-49,1.5029268745094407e-56,1.8693187352058667e-21,1.6828244404614476e-30,6.4458584949300404e-43,5.646769321974735e-36,2.7478068269528807e-41,1.3853066705661081e-28,1.6545920185377708e-14
3.223772662103562e-13,0.3286744405770589,3.76,0.0,0.7148028746891878,0.9999999999976196,1.004840034371199e-24,8.100914478798365e-19,1.5094723993886185e-19,4.237283487390819e-09,4.2372834875040145e-09,2.1030039108212522e-21,1.02879111021142e-19,1.0243884893945733e-19,1.2925924556165862e-24,2.0186418432266768e-27,2.3805018051451737e-12,3.924369385342161e-21,1.1056587002582662e-12,8.585692685025399e-17,6.743744216655867e-17,1.2747948620969165e-12,1.182861714325034e-21,9.08253479288804e-21,1.4103218442144133e-25,4.1071705713143586e-19,1.6227498509060325e-31,5.204679005957557e-33,1.307884650390827e-19,2.5042802777392327e-28,8.015234912767212e-42,7.818986272692818e-21,9.911246367720847e-31,1.894535534260331e-36,1.553410369107884e-36,1.3348749481122797e-43,2.724055602400762e-12,1.3399962643832773e-19,2.7240550045562473e-12,3.3263526664025506e-24,6.590685196061731e-38,3.757792934680989e-30,3.309193068232841e-14,1.2409506300484073e-35,3.753989008611358e-42,1.290056993275948e-21,5.374772107434861e-29,9.176505651055783e-34,5.758725556530067e-36,4.133697192037295e-42,1.3251758501287782e-39,1.7191452331610145e-33,1.1643794211929682e-47,3.0223125502875365e-50,1.4758901338674766e-38,7.122010770044148e-50,1.1320562533240656e-47,4.809323055868854e-55,7.477322809319934e-21,1.3462465436112158e-29,1.0313930024433372e-41,4.588171975362739e-35,4.4004263673143054e-40,1.1082518633616982e-27,3.3091842058665267e-14
6.447545495008755e-13,0.32867444083160563,3.76,0.0,0.7148028704467664,0.999999999995239,8.039832395777547e-24,3.2403650547669178e-18,6.038784534893546e-19,8.474567165523063e-09,8.474567165975839e-09,8.402155886615268e-21,4.1282293630681095e-19,4.097522733825231e-19,1.0340636443642834e-23,1.6179195691293012e-26,4.7610060994611644e-12,1.5697484349495088e-20,2.2112510970440565e-12,3.0419005307432566e-16,2.6974327296833097e-16,2.5495228093487733e-12,4.731542031254627e-21,3.6330263874483594e-20,1.1282497101650634e-24,8.241663529342954e-19,1.2981737844021738e-30,4.164350311348116e-32,5.23110804933708e-19,2.0033768193670355e-27,1.2824398754345393e-40,3.127515107738296e-20,7.928804131303638e-30,3.031184373724427e-35,1.242698951507802e-35,4.271227436476999e-42,5.4481108823239585e-12,5.359984796092453e-19,5.448108490946614e-12,1.330568311754712e-23,1.0536862405325525e-36,3.0054412935612994e-29,6.618404010380277e-14,9.927800019298039e-35,6.006577634573204e-41,5.160101812692744e-21,4.299643952107775e-28,1.4681835415459223e-32,9.213622159981156e-35,6.605621625006351e-41,1.0601536100778357e-38,2.750605818949063e-32,3.7259579136466715e-46,9.672268951454883e-49,2.361370448254399e-37,2.278987417095333e-48,3.6213945805951054e-46,1.5389560552655452e-53,2.9909670599090674e-20,1.0769762717275248e-28,1.6504063717660703e-40,3.783734943775583e-34,7.053271672577714e-39,8.866118092178914e-27,6.618368560916266e-14
9.671318327913947e-13,0.32867444108615235,3.76,0.0,0.7148028662043452,0.9999999999928585,2.299072212150127e-23,6.885774546703472e-18,1.2833731347089798e-18,1.271185081833686e-08,1.2711850819298993e-08,1.7840119052581353e-20,8.791675709253097e-19,8.707189812516489e-19,2.956758738599968e-23,4.631176391236279e-26,7.141512165993035e-12,3.3357163858259684e-20,3.3167937260545513e-12,6.218737263191687e-16,5.731949057847896e-16,3.824200522675874e-12,1.0054666620268232e-20,7.720199266249244e-20,3.2260762130078758e-24,1.2397442200272451e-18,3.711924213724593e-30,1.1908436709538696e-31,1.1115472104097743e-18,5.7283276481481474e-27,4.720234494901977e-40,6.64585288235527e-20,2.2671108921676663e-29,1.115664412676696e-34,3.553294092417901e-35,1.950021073641867e-41,8.172165812144781e-12,1.1389967127950027e-18,8.172160730469057e-12,2.8275036028118294e-23,3.876808857083618e-36,8.5949611562799e-29,9.927628226466188e-14,2.838766337357386e-34,2.2108601794845416e-40,1.0965030919369345e-20,1.2294008876845926e-27,5.4037888012039e-32,3.3911648002605187e-34,2.4301985779297394e-40,3.0314285046043077e-38,1.0124008859796373e-31,1.701130448186579e-45,4.416174556046984e-48,8.691316682884623e-37,1.040494004856416e-47,1.6531796143738455e-45,7.026274753801872e-53,6.355860615331566e-20,3.0794445470235535e-28,6.0749057338913026e-40,1.1423979129639515e-33,2.5996192256636677e-38,2.5367635993814578e-26,9.927552896358194e-14
1e-12,0.32867444159524584,3.76,0.0,0.7148028657718065,0.9999999999926158,2.720615010411857e-23,7.505224003293707e-18,1.3988741862947208e-18,1.314386558229628e-08,1.3143865583344959e-08,1.9439790363127842e-20,9.589554846922089e-19,9.49047898878797e-19,3.4987123331055846e-23,5.483553228691633e-26,7.384218435892378e-12,3.635800497852639e-20,3.4294998337850775e-12,6.745199478859803e-16,6.247565165665758e-16,3.954150802950255e-12,1.0959243205082803e-20,8.414721295551282e-20,3.8173979162109136e-24,1.2825739307522033e-18,4.392280626247393e-30,1.4091926144249584e-31,1.2115199211672288e-18,6.778258948013418e-27,6.331018524940204e-40,7.243676809140093e-20,2.682643715979001e-29,1.4963666561837063e-34,4.204568858679088e-35,3.144484784940798e-41,8.449898377511828e-12,1.2414617648814289e-18,8.449892838684824e-12,3.081883944957841e-23,5.197733307644627e-36,1.0169788686705566e-28,1.0265024851732999e-13,3.359129119967956e-34,2.96538720690998e-40,1.195138664744003e-20,1.4547264275566808e-27,7.24768737814368e-32,4.548314465161399e-34,3.2579871224078083e-40,3.58712680912651e-38,1.3578756934408125e-31,2.7432970106421208e-45,7.122142851398033e-48,1.165709297273487e-36,1.677911137989979e-47,2.665364981491344e-45,1.1330722700788715e-52,6.927659225536806e-20,3.6438737314854476e-28,8.148404958609372e-40,1.3725258486883263e-33,3.4917695033242694e-38,3.0019522675328436e-26,1.0264942744868192e-13
1.6118863993724331e-12,0.32867444159524584,3.76,0.0,0.7148028577195026,0.9999999999880975,1.0568217323394446e-22,1.903713252683838e-17,3.549086035041354e-18,2.1186418022690712e-08,2.118641802535062e-08,4.92198846463711e-20,2.4443178706874913e-18,2.4072490534922236e-18,1.3587928183333097e-22,2.135172715724781e-25,1.190253138748709e-11,9.222281351850478e-20,5.527679936399912e-12,1.6546021882685766e-15,1.5846472268356215e-15,6.373355031463244e-12,2.7799187639036116e-20,2.1344209608583764e-19,1.4825669401119004e-23,2.079908242560012e-18,1.7058056387529522e-29,5.474060240883898e-31,3.0726502249240045e-18,2.6324182472912e-26,3.631799145383105e-39,1.8372996180598155e-19,1.0418362040924381e-28,8.583665547358946e-34,1.6328949545940097e-34,2.53810790814546e-40,1.3620274271377269e-11,3.1489904501516275e-18,1.3620260222046832e-11,7.817525900256729e-23,2.9788569199618865e-35,3.9487381636410816e-28,1.6546129754377744e-13,1.3046402140035819e-33,1.7011951565377156e-39,3.031376295881309e-20,5.649473046798778e-27,4.15744100667224e-31,2.609025617117291e-33,1.8668415964020232e-39,1.3932219449474048e-37,7.789367132244187e-31,2.21446692076386e-44,5.749748585576301e-47,6.686912118906585e-36,1.354431281521161e-46,2.150859575405589e-44,9.14639756093434e-52,1.7572481327848713e-19,1.4151503779402585e-27,4.674946131389331e-39,5.656675709911233e-33,2.0100381040201813e-37,1.1662082824173245e-25,1.654592148881057e-13
2.1921655092953676e-12,0.32867444205342994,3.76,0.0,0.7148028500831444,0.9999999999838126,2.3792118371385594e-22,3.3899482086059884e-17,6.32097644011503e-18,2.881352842480472e-08,2.8813528429541115e-08,8.752495065100898e-20,4.368750967812157e-18,4.286558567942266e-18,3.0585994520337422e-22,4.814816654562818e-25,1.6187454412244482e-11,1.6422158558889152e-19,7.517316760528092e-12,2.904999233975047e-15,2.821706817167927e-15,8.66743180951531e-12,4.950328653445531e-20,3.8007865900383145e-19,3.33722102273653e-23,2.843687008198292e-18,3.839684527726616e-29,1.232378629705593e-30,5.470947494135535e-18,5.92541174258175e-26,1.0002132286029461e-38,3.2715880019116666e-19,2.345108733033656e-28,2.3639315888789046e-33,3.6755465431750216e-34,8.297296758838752e-40,1.8523570753497542e-11,5.607418441602325e-18,1.8523545735812522e-11,1.392109614321897e-22,8.198864985631918e-35,8.888172127174207e-28,2.2502824017902517e-13,2.9367970038908436e-33,4.685425505348036e-39,5.3978269371149674e-20,1.2716411592477134e-26,1.1449403754955648e-30,7.185151092992157e-33,5.13806372627021e-39,3.1363295629017463e-37,2.1452058909623476e-30,7.239762511618473e-44,1.879855165522064e-46,1.8415694695442543e-35,4.4279309095921686e-46,7.030272636763835e-44,2.990189329349178e-51,3.1291850260079434e-19,3.185429420330104e-27,1.2876076523986718e-38,1.3485558905909906e-32,5.554434028524732e-37,2.6262975910052548e-25,2.2502453158663956e-13
2.772444619218302e-12,0.3286744425116141,3.76,0.0,0.7148028424467863,0.9999999999795277,4.497493282525462e-22,5.291755314832915e-17,9.8688748634728e-18,3.644063874033041e-08,3.6440638747723826e-08,1.3643743209707522e-19,6.84510847893696e-18,6.691317339905474e-18,5.780893409108887e-22,9.117300505567416e-25,2.04723834968574e-11,2.56352336210756e-19,9.506783438369383e-12,4.495070500986336e-15,4.404597546025873e-15,1.0961336833166596e-11,7.727716669325968e-20,5.933105508411783e-19,6.307520712811221e-23,3.6159726747659045e-18,7.257115519660736e-29,2.3296190036833918e-30,8.539388160794958e-18,1.1199145456832058e-25,2.2527829713188414e-38,5.106840284228239e-19,4.432300103430097e-28,5.3241706255960686e-33,6.946856239754292e-34,2.1970254127605534e-39,2.3426866038277748e-11,8.753258418974815e-18,2.3426826985334088e-11,2.173166384192811e-22,1.8453696817528427e-34,1.679742764931107e-27,2.8459563677913085e-13,5.550868024701363e-33,1.0553389297747026e-38,8.425838163775413e-20,2.4033862796453776e-26,2.5786598033550736e-30,1.618258741624886e-32,1.1562979217697203e-38,5.928149857948675e-37,4.831604145313764e-30,1.917111763837298e-43,4.978313613204418e-46,4.147683490091359e-35,1.1725201209264358e-45,1.86118750388524e-43,7.918098836494217e-51,4.884775587461344e-19,6.020550159335916e-27,2.9003494369728265e-38,2.671625608446392e-32,1.2537199090572787e-36,4.965582671375209e-25,2.845898476145844e-13
3.3527237291412365e-12,0.32867444296979825,3.76,0.0,0.7148028348104283,0.9999999999752428,7.518367578418176e-22,7.586114036767704e-17,1.4150129775630805e-17,4.4067748974064325e-08,4.406774898466307e-08,1.9533353928272524e-19,9.847703091809366e-18,9.592406885840929e-18,9.66245260659727e-22,1.526567566606279e-24,2.475731830533748e-11,3.6749989857017477e-19,1.1496089411698334e-11,6.405970809033103e-15,6.314138107109404e-15,1.3255079629287607e-11,1.107849494356855e-19,8.505571304621605e-19,1.0542712586761121e-22,4.396645907067715e-18,1.212978671568877e-28,3.894404575342207e-30,1.2240689294987669e-17,1.8718528534499556e-25,4.329796908113022e-38,7.320815726951925e-19,7.408254223979394e-28,1.0232724987108889e-32,1.1611148238565659e-33,4.7988646685695676e-39,2.8330160192043614e-11,1.2548431698376827e-17,2.8330104206828427e-11,3.1154818116654685e-22,3.54454267874601e-34,2.8073495735350662e-27,3.44163462197058e-13,9.278274292972241e-33,2.028437574297308e-38,1.2078716244779683e-19,4.017015872644072e-26,4.9559620710087374e-30,3.11015967544096e-32,2.2208103674159588e-38,9.909309585746328e-37,9.286145547159206e-30,4.187724657822239e-43,1.087524324320311e-45,7.971597133056167e-35,2.5611946137956156e-45,4.064632911179123e-43,1.7296075592149974e-50,7.002781841345438e-19,1.0062936081554787e-26,5.574875214291538e-38,4.673738664641264e-32,2.416294896346608e-36,8.302460385655387e-25,3.441551630090845e-13
