Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594)
3.2706198624812515e-05,0.38238168820317525,3.76,0.0,1.4113061611987956e-05,0.3416413874832223,0.5276647666378358,0.038362112527931334,0.0014021130791415856,0.009463692287610079,0.39032885724620553,1.5729323561822998e-10,0.3307963739562596,2.87992739336764e-06,0.00011395646939420122,0.6399267570439815,0.0007309456286930138,2.0515378166875516e-05,9.682788570773802e-06,0.005139472368214618,0.031154507502129516,1.2919776807480922e-05,4.798078117528392e-05,0.002893200150936396,0.04014518461117925,0.0004640134935474634,0.00012823097800195038,0.00030175407518081085,1.2722798749246811e-09,0.006026036880287006,4.404975289216399e-10,6.490895088736388e-05,9.95309463795737e-05,3.5046524913629696e-05,2.0452700886217148e-07,3.864301530581279e-09,0.009044472902310127,0.005936414219814661,0.008047975426668044,0.0064996097378669905,2.1764361095400555e-08,1.407424784917789e-10,0.009701429410506121,0.003127926937174074,2.5367679542094493e-05,6.786379446126989e-07,5.5414184476191105e-06,0.01221157924786059,1.851854756095354e-05,8.914183767350649e-11,1.0728370575184628e-09,0.06501263115932873,0.00014218291284534052,1.7257342937094884e-05,0.029924385096747372,4.3759443246123424e-07,1.5130150574175808e-13,8.369811327761245e-06,1.0339719464863166e-05,3.094935975166992e-06,0.00035859220222401187,1.4320778531460028e-08,5.039774228544854e-08,0.0010181751123880041,4.940725327718236e-06,0.000493101888907557,0.00017295908251197984,0.009237520898425115,1.862138486253677e-05,1.7950601987883208e-11,8.734698128984371e-12,2.544152380959081e-07,1.2000359730598483e-06,0.0002800959673170129
3.3061839763335036e-05,0.38252457375428417,3.76,0.0,1.373729526698975e-05,0.3378932647414214,0.5308326622190083,0.038044694805465525,0.0014225655513554834,0.00928491688678368,0.39216463246569616,1.5749276073478072e-10,0.33027302795625846,2.8948580969949288e-06,0.00011386312063460292,0.6431550233983149,0.00072291528425663,2.015213171599033e-05,9.540027453855082e-06,0.005228920223320256,0.030180890094594532,1.2729296437517933e-05,4.808111720705582e-05,0.002851403647154869,0.040037675324499714,0.0004675700677371207,0.00012721841629568668,0.00029595396812380725,1.2392788828283734e-09,0.005842413586569612,4.2713139569223474e-10,6.367688991262119e-05,9.861877770063582e-05,3.432815518864833e-05,1.9961703951830207e-07,3.742170546490995e-09,0.008923776284739584,0.00587537344073569,0.008039333021001488,0.006351422793753113,2.1316835983252215e-08,1.3979688778975756e-10,0.009457939535025477,0.00309512633439809,2.55090469448083e-05,6.705214532654133e-07,5.577518136718308e-06,0.012112797511413222,1.868288160125814e-05,9.009548867573284e-11,1.0469066829178227e-09,0.06570623120986223,0.00014333978444008394,1.7399105894099483e-05,0.029992494998070905,4.385949440510562e-07,1.4651959409338258e-13,8.471726738104071e-06,1.0315570260637569e-05,3.116458656363184e-06,0.0003585682435144487,1.3853185042287378e-08,4.988540053409276e-08,0.001004496118840197,5.022423986177761e-06,0.0004883939699098178,0.00017076755801548741,0.009310853408961296,1.9004323636762314e-05,1.8111924547738776e-11,8.813241971193587e-12,2.566594788453195e-07,1.2187635776087306e-06,0.00027442427826866804
3.3417480901857556e-05,0.3826658990147312,3.76,0.0,1.3364178444885041e-05,0.33414842632735736,0.5340004124179583,0.03771871823959973,0.0014437672896729585,0.009107969378117172,0.39399170126457567,1.577790187069692e-10,0.32974101173993514,2.911019138018262e-06,0.00011378346079247508,0.6463533533228875,0.0007149270313060404,1.9794261736221533e-05,9.398417978802823e-06,0.005321437754481223,0.029226303039700276,1.2540353223368903e-05,4.819106291577905e-05,0.002809750672572106,0.03992593467293724,0.0004712964415688369,0.0001262121184537914,0.00029022547355060234,1.2068800350947437e-09,0.005663763377373174,4.1406881248075883e-10,6.246291657549465e-05,9.771356777019593e-05,3.362052815305704e-05,1.9481129463958253e-07,3.623075487789813e-09,0.008802034876021693,0.005814718266633662,0.008030379765986929,0.006202905559649599,2.0886322866882853e-08,1.388724554848406e-10,0.009215742506802115,0.0030612403502224285,2.5654060329395415e-05,6.624437908956582e-07,5.614554892704517e-06,0.012011838533526092,1.8849461765870064e-05,9.110266771550067e-11,1.0215183718094892e-09,0.06640826261831559,0.0001445229583532167,1.7544099919753217e-05,0.03005666392577973,4.395378889819539e-07,1.4185655025138277e-13,8.576169576088549e-06,1.0291064127503385e-05,3.1385102170781115e-06,0.0003585639695997189,1.3395159098719698e-08,4.9387029900765855e-08,0.0009906572797460651,5.10715508309136e-06,0.0004836484733603955,0.00016855027053549318,0.009384267225012045,1.940389944137877e-05,1.828096140522409e-11,8.895540607396097e-12,2.590126652155337e-07,1.2382271142055977e-06,0.00026874531260652707
3.377312204038008e-05,0.3828056827925437,3.76,0.0,1.2993809224830805e-05,0.33040603296255683,0.5371685443819934,0.03738430761356825,0.0014657545444584754,0.008932785744633385,0.3958102420777502,1.5815529682162814e-10,0.3292000310931388,2.9284736788304243e-06,0.0001137172769098895,0.6495223687452609,0.0007069767574128032,1.944153632404106e-05,9.257907521592737e-06,0.005417174412093555,0.02829046349896408,1.2352876909331767e-05,4.8310712321887324e-05,0.0027682297076706097,0.03980991644710449,0.00047519972549327395,0.00012521164684480994,0.0002845660429542883,1.1750670040804787e-09,0.005489947124859143,4.013009749018333e-10,6.126645257138402e-05,9.681494648596596e-05,3.292331634396411e-05,1.9010668080308647e-07,3.506926409440673e-09,0.008679225627517573,0.005754419624391233,0.008021092486981355,0.006054098633458353,2.0472545338762888e-08,1.3796853314228152e-10,0.008974912770730351,0.0030262521829758863,2.580280846557152e-05,6.544003007655541e-07,5.652564958715473e-06,0.011908752288080133,1.901843975741525e-05,9.216515534736224e-11,9.9665586122281e-10,0.06711906525591138,0.0001457339312111749,1.7692505589579395e-05,0.030116825583765928,4.404223011651415e-07,1.3730885258584163e-13,8.68324093649608e-06,1.0266136031341757e-05,3.1611120958060463e-06,0.00035857783732100003,1.29465386739248e-08,4.890233846846087e-08,0.0009766577039007657,5.1950520168524235e-06,0.0004788656339437917,0.00016630736475119721,0.009457762948271393,1.9820992906964662e-05,1.8457962764430788e-11,8.981715771219208e-12,2.614783008095248e-07,1.2584640582473886e-06,0.00026306111102351897
3.41287631789026e-05,0.38294394293476464,3.76,0.0,1.2626288337768166e-05,0.32666523327961083,0.540337594060084,0.03704158446449759,0.0014885656334427345,0.008759303086609636,0.39762042639495965,1.5862512616337842e-10,0.3286497782472872,2.947289008855526e-06,0.00011366432429775739,0.6526626756220347,0.0006990603198037826,1.909372751526743e-05,9.118442721524374e-06,0.005516288273210393,0.027373098159473683,1.2166796208903618e-05,4.8440157923862705e-05,0.002726829198957297,0.03968956951376416,0.0004792874299311364,0.00012421653645285706,0.00027897313859837747,1.143823825884186e-09,0.005320828604325924,3.888193541468191e-10,6.0086922902795934e-05,9.592252586809478e-05,3.223619541219106e-05,1.8550017674476795e-07,3.3936362310295287e-09,0.008555325006415542,0.005694447291442104,0.008011445911403205,0.0059050456081318385,2.0075240605342088e-08,1.370844473857695e-10,0.00873552463608806,0.0029901454386611196,2.5955377022521308e-05,6.463862407054478e-07,5.691585340751763e-06,0.01180358668415604,1.9189969193302364e-05,9.328482402592324e-11,9.723032459125038e-10,0.06783899266135432,0.00014697423800125214,1.7844508201558093e-05,0.03017291046150176,4.412471677161706e-07,1.3287309144021664e-13,8.793045232963676e-06,1.0240715299766433e-05,3.184286205848866e-06,0.0003586081957123689,1.2507166748851926e-08,4.843103098858063e-08,0.0009624964534617383,5.286254475277017e-06,0.0004740456650792971,0.00016403900112363316,0.009531340863699875,2.0256540405158123e-05,1.864318926111265e-11,9.071894476865258e-12,2.640600436522156e-07,1.2795141342129524e-06,0.0002573736981038244
3.448440431742512e-05,0.38308069628523106,3.76,0.0,1.2261719061148349e-05,0.3229251634590198,0.5435081061143883,0.0366906673011447,0.0015122410538032643,0.008587459632718564,0.3994224183040147,1.5919228676333272e-10,0.3280899313325303,2.9675367740726112e-06,0.00011362432168598329,0.6557748634489194,0.0006911735409699969,1.875061100402351e-05,8.979968124164418e-06,0.00561894652749958,0.02647394321518406,1.1982037162579737e-05,4.857948929114949e-05,0.002685537564604218,0.03956483763122236,0.00048356748325693123,0.00012322629163556361,0.0002734442296250871,1.1131348485268116e-09,0.005156274545097901,3.766156794972481e-10,5.892375486960913e-05,9.503589767108719e-05,3.155884362589175e-05,1.8098882877682333e-07,3.2831205149446815e-09,0.00843030907795605,0.005634769770819959,0.008001412510321444,0.00575579321868147,1.9694159684189323e-08,1.36219486447755e-10,0.008497652466177178,0.002952904226657344,2.6111847985874056e-05,6.38396778678039e-07,5.731653632132345e-06,0.011696387611747572,1.93642055763529e-05,9.446363853590474e-11,9.48444946478392e-10,0.06856841267622946,0.00014824545136701812,1.8000297668010416e-05,0.030224845644655142,4.4201142619730384e-07,1.2854596101378137e-13,8.905690196403269e-06,1.0214725410215343e-05,3.2080549509865457e-06,0.00035865327796915226,1.2076891680158887e-08,4.797280238612787e-08,0.0009481725644313415,5.380908583501813e-06,0.00046918875805540815,0.00016174535799504775,0.009605000896232006,2.0711537176433457e-05,1.8836910592048872e-11,9.166207653511846e-12,2.667616610558523e-07,1.301419473235708e-06,0.00025168509023083054
3.480448134209539e-05,0.38320249908728693,3.76,0.0,1.1936217595809122e-05,0.31955900033933204,0.546363274427357,0.03636793165459058,0.0015343232570892771,0.008434151906737101,0.4010373357893451,1.5978929404989328e-10,0.32757758832585654,2.98704742353465e-06,0.00011359912501155689,0.6585522642511494,0.0006840973141507938,1.844563538048327e-05,8.85614139586513e-06,0.005714515343031175,0.02568006325343026,1.18168222880631e-05,4.871341008630721e-05,0.0026484585899172316,0.03944877904834533,0.0004875908949715645,0.0001223387945581367,0.0002685208389589379,1.085975968402266e-09,0.005011970787287298,3.6586339303168066e-10,5.789042057398346e-05,9.424252935001292e-05,3.095731549952117e-05,1.7700758366023782e-07,3.18596095117069e-09,0.008316821116833918,0.005581284900871745,0.00799202701150052,0.005621336895533154,1.9364863855190633e-08,1.3545676024729343e-10,0.008284925328186189,0.002918404518534555,2.6256072106639318e-05,6.312232216546596e-07,5.768642597203449e-06,0.011598206169262161,1.952346208608876e-05,9.557684223879042e-11,9.273824917725556e-10,0.06923332296243241,0.00014941729809971003,1.8143906573088737e-05,0.030267976152913753,4.426465185435915e-07,1.2474177657102283e-13,9.009590975295903e-06,1.019077930805838e-05,3.2299740141717867e-06,0.0003587048812486788,1.1697300583370753e-08,4.757132565051276e-08,0.0009351412072794938,5.469174568090946e-06,0.00046478609908669227,0.00015965962867543236,0.009671364747621182,2.1138536758115097e-05,1.9018754099994217e-11,9.25473723666405e-12,2.6929885844723953e-07,1.3219023855699635e-06,0.0002465659880133269
3.509255066429863e-05,0.383311097967939,3.76,0.0,1.1645448434196704e-05,0.3165288163801574,0.5489346599110412,0.03607194324585211,0.0015548525806990863,0.008297232293985593,0.40248528556771307,1.6039940980104075e-10,0.32710939101305037,3.0057004582895185e-06,0.00011358497121530558,0.661033182952958,0.0006777437661615311,1.81741225346261e-05,8.745309694432952e-06,0.005803216489163955,0.024977858707969265,1.1668946151032805e-05,4.884089162214938e-05,0.0026151478750187102,0.03934120679920728,0.0004913562625514714,0.00012154271110736326,0.0002641308353237549,1.0618972016963466e-09,0.004885091516498089,3.563685933148348e-10,5.697101122848911e-05,9.35319381981231e-05,3.042229297725251e-05,1.7348665210311173e-07,3.1003343707818573e-09,0.008213878023896979,0.005533309227458394,0.00798327195846334,0.005500254829697191,1.907943720430113e-08,1.3478256532914806e-10,0.008094617672147673,0.00288654970426934,2.6388672882846283e-05,6.247776154838225e-07,5.802708054825446e-06,0.011508490414844703,1.9668870800246817e-05,9.662240798005728e-11,9.087490068333361e-10,0.0698388207145679,0.00015049546869671848,1.8276031412591535e-05,0.030303818548361783,4.431746531520728e-07,1.2138915390163045e-13,9.105214200811617e-06,1.0168722197406202e-05,3.2501426002071317e-06,0.00035875900132085835,1.1361781563989978e-08,4.721865271659213e-08,0.0009232991053640783,5.551205963577854e-06,0.0004607983291261103,0.00015776523387759544,0.009731148212806814,2.1537713088317497e-05,1.918866410285885e-11,9.337456396932668e-12,2.716705185449605e-07,1.340988634354874e-06,0.0002419605844742792
3.538061998650188e-05,0.38341873471969373,3.76,0.0,1.1356807001413326e-05,0.31349753256247503,0.5515080012999909,0.03577078074689654,0.0015760287674460582,0.008161282108950034,0.4039281251464447,1.610810144025047e-10,0.3266342774336703,3.0254362935899776e-06,0.00011357866424202235,0.6634966440084785,0.0006714021150827119,1.790530005045007e-05,8.635025158351718e-06,0.0058945729554449895,0.024287164017112797,1.1521800303534228e-05,4.897499981937619e-05,0.0025818879385878157,0.039230639783156995,0.0004952634018461481,0.00012074882203406152,0.0002597783265043304,1.038155281623331e-09,0.004760980021347072,3.4704228610918915e-10,5.6061321142788175e-05,9.282434380145961e-05,2.989311440415413e-05,1.7002309976407785e-07,3.0163865826771934e-09,0.00811015980120611,0.005485466088579508,0.007974205883974718,0.005379136192907619,1.880425916219226e-08,1.3411952642532009e-10,0.007905438086890761,0.0028539245287762145,2.6523961704853702e-05,6.183392287581334e-07,5.837529440516914e-06,0.011417515724084329,1.98163349944828e-05,9.771058685277719e-11,8.904131199886756e-10,0.07045125111446911,0.00015159683197242435,1.841099303250537e-05,0.030336796447694128,4.4366095557559236e-07,1.1810226230189056e-13,9.202902806925255e-06,1.0146133361143862e-05,3.270742212525624e-06,0.0003588192199291756,1.1031978275855548e-08,4.687400164040274e-08,0.0009113486117403465,5.635783857849662e-06,0.0004567865868207314,0.00015585463994364018,0.009790983992533656,2.1951633575113537e-05,1.9364658769293394e-11,9.423136985940913e-12,2.7412799467909316e-07,1.360719548701161e-06,0.00023735799809588662
3.5668689308705125e-05,0.3835254161803735,3.76,0.0,1.1070352620715185e-05,0.31046466443747434,0.5540836040219125,0.03546450246438923,0.0015978780683415978,0.008026270790424811,0.4053659250393937,1.6183666708307998e-10,0.3261520468056106,3.0463024988595033e-06,0.00011357995809991614,0.6659429263167912,0.0006650700580664411,1.7639054638717414e-05,8.525255622029693e-06,0.005988693456019665,0.0236078572087789,1.1375341795583734e-05,4.9115768562780766e-05,0.002548672606906764,0.03911703737205611,0.0004993174188023683,0.00011995679064175973,0.0002554619680466973,1.014742594352641e-09,0.004639571394325829,3.37880556985407e-10,5.51610463009526e-05,9.211948016463242e-05,2.9369612054438886e-05,1.6661546812623493e-07,2.934077623073338e-09,0.008005653442517663,0.005437735674164321,0.007964809039309054,0.005258012587924293,1.853922511127126e-08,1.3346718151328992e-10,0.00771742710169062,0.002820522044569249,2.6661969917464562e-05,6.11905295564814e-07,5.8731274171973235e-06,0.011325302832329324,1.996593833120712e-05,9.884260781935034e-11,8.723670984101934e-10,0.07107084026104639,0.00015272229032177573,1.8548900521118838e-05,0.030366863616231882,4.4410475220069614e-07,1.1487953699994443e-13,9.302719712684322e-06,1.0122958444817514e-05,3.291785266237299e-06,0.00035888433902451843,1.0707820211965799e-08,4.653719823863462e-08,0.0008992892698996157,5.722999001813127e-06,0.00045275092789343063,0.0001539279859644765,0.009850871124870314,2.238095818102254e-05,1.9546899166833227e-11,9.511857431614999e-12,2.766735466709424e-07,1.381122800326885e-06,0.00023275932144728177
3.595675863090837e-05,0.3836311486792955,3.76,0.0,1.0786145631069949e-05,0.30742972175861216,0.5566617766936277,0.03515316597224872,0.0016204279145419303,0.007892168330665856,0.4067987513480808,1.6266906310337542e-10,0.3256624911265737,3.0683490168256854e-06,0.00011358857816513325,0.6683723002816957,0.0006587452714019469,1.7375274167010813e-05,8.415968092602739e-06,0.0060856916891541294,0.02293982042160673,1.1229526570368828e-05,4.9263226362447855e-05,0.0025154957162112734,0.03900035632016256,0.0005035236380543233,0.00011916626017621296,0.00025118041337115804,9.916515762051315e-10,0.004520802096477127,3.2887959482339674e-10,5.42698819316063e-05,9.141706776504836e-05,2.8851618593833548e-05,1.6326231989242482e-07,2.8533685652724726e-09,0.0079003460228629,0.00539009734344431,0.00795506033898322,0.005136917300906752,1.8284236759420874e-08,1.3282504305757767e-10,0.007530625670257761,0.0027863357843356286,2.6802724790755898e-05,6.054730024165545e-07,5.909522594303914e-06,0.011231871714050573,2.0117764003300807e-05,1.0001974097672992e-10,8.546033090055346e-10,0.07169782179948371,0.00015387275846291126,1.8689864472062927e-05,0.03039397192558736,4.44505341834343e-07,1.1171945382229757e-13,9.404728860636405e-06,1.0099139515744075e-05,3.3132841817147906e-06,0.0003589530934661514,1.038923921347132e-08,4.6208064664708986e-08,0.0008871206638370267,5.8129451485179816e-06,0.0004486913975140828,0.00015198542357910226,0.009910808379367003,2.2826380303004398e-05,1.9735549507046025e-11,9.60369771234004e-12,2.7930947947419604e-07,1.4022274058714456e-06,0.00022816565975036025
3.6244827953111616e-05,0.3837359379955692,3.76,0.0,1.0504247373733281e-05,0.3043922084779286,0.5592428309292587,0.03483682824228289,0.0016437069629780831,0.007758945296607019,0.40822666548295555,1.6358103568304804e-10,0.325165394968039,3.091628244497646e-06,0.00011360421857473855,0.6707850274737334,0.0006524254098593707,1.7113847603800976e-05,8.307128417089505e-06,0.006185686542841367,0.02228293991803251,1.1084309072213485e-05,4.9417395483058436e-05,0.00248235111917949,0.03888055068232691,0.0005078876096423572,0.00011837685242950156,0.00024693231318034857,9.688747479783899e-10,0.00440460997602829,3.2003568787864336e-10,5.338752221294602e-05,9.071681257712001e-05,2.833896696717487e-05,1.5996223760783497e-07,2.774221461045495e-09,0.0077942247622803185,0.005342529568348232,0.007944937284857252,0.005015885366783434,1.803920216561467e-08,1.3219259379120534e-10,0.007345075247184058,0.0027513598222427592,2.6946249056094178e-05,5.990394875320069e-07,5.946735453242695e-06,0.01113724160585442,2.0271894589924253e-05,1.0124329704215022e-10,8.37114216519791e-10,0.07233243718366653,0.0001550491619779845,1.8833996799745366e-05,0.030418071269121254,4.4486199447138904e-07,1.086205270157117e-13,9.50899513465575e-06,1.0074614947417842e-05,3.3352513650426576e-06,0.00035902414752109164,1.007616960391958e-08,4.5886417424148786e-08,0.0008748424297627782,5.905719066031442e-06,0.00044460803021018096,0.00015002711803474884,0.009970794231319328,2.3288628323891253e-05,1.9930776780818746e-11,9.69873896572322e-12,2.820381299506318e-07,1.424063792026647e-06,0.00022357813397141723
