Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57)
2.6825704431489315e-07,0.45450780748318803,2.8317726709130768e-12,1.37241605116222e-14,1.340511416503381e-13,6.397113740022448e-13,0.0,0.0,3.326319339230757e-10,3.7473984890464916e-15,2.423500056175654e-17,4.0545826282059327e-16,1.0668174548194939e-17,1.7102687071837072e-37,3.546622146872882e-27,1.3029455491390735e-17,4.4211418769186585e-12,3.9867761878684004e-16,6.478117406272465e-33,5.537579002497323e-35,8.353079021715021e-19,3.1295859002050712e-18,1.1504499926849331e-17,1.0163899067495651e-20,5.5643198007523036e-18,8.815287188661898e-22,2.93741195323414e-19,2.868782457443491e-07,1.383241596136097e-20,1.090632905415287e-17,4.655525489295372e-21,1.3041988777576573e-27,6.543999924581256e-20,2.515435635417682e-21,3.76,0.0,0.6586798959303105,0.9999999996534089,1.0211033532176017e-13,2.1068861545863737e-14,2.868782457713539e-07,6.061615321796044e-11,1.0957856624612022e-10,4.341429330771423e-11,2.193529735695334e-24,2.406551766858152e-23,4.0301291562736704e-24,2.268107385326946e-27,2.5799135448894683e-23,4.255806009140275e-12,1.8506492801070247e-13,2.6643539562803703e-21,3.3205819530685336e-21,6.997600033755545e-23,8.35028609898491e-19,1.3737798005564994e-11,2.1862696683068946e-15,2.816981957306778e-23,2.2252402924431127e-30,4.2521516535036984e-26
2.8704661437519755e-07,0.4545078091685818,3.0861784747884352e-12,1.5416253019996483e-14,1.4968722437299549e-13,7.550657586345059e-13,0.0,0.0,3.6029913068967806e-10,4.340876876363357e-15,2.7531159103106327e-17,4.3554952382511907e-16,1.2001689124080513e-17,1.7863949853646497e-37,3.6591760696647445e-27,1.3029496108714211e-17,4.729209256473734e-12,4.560285555366231e-16,9.085975867937302e-33,7.332321635812247e-35,9.732112461974628e-19,3.3837763914828548e-18,1.15044928750014e-17,1.2244790555265694e-20,6.23275518574492e-18,1.126137964463842e-21,3.2450604909694725e-19,3.069720988378311e-07,1.737634111677161e-20,1.2770753230938643e-17,5.3141989718576345e-21,1.5623608523155399e-27,7.779047260608202e-20,3.179940209597287e-21,3.76,0.0,0.6586798758201332,0.9999999996245754,1.2286604648754038e-13,2.4118224521479524e-14,3.0697209886922155e-07,6.217213538316829e-11,1.217528888452412e-10,4.45636721390162e-11,2.605315300326001e-24,2.76761726266079e-23,5.151750206602247e-24,3.077204844778674e-27,3.208965215670111e-23,4.540320803233843e-12,2.1147629664009313e-13,3.1230383247283643e-21,3.548590306719562e-21,7.394953412312801e-23,8.35103445558734e-19,1.4871199794139474e-11,2.4654282843031797e-15,3.386274183768314e-23,2.6508573873532213e-30,5.28929154513283e-26
3.0583618443550196e-07,0.45450781085397834,3.3370871827886517e-12,1.7123819181548298e-14,1.656910756765287e-13,8.802719924714726e-13,0.0,0.0,3.882571442024244e-10,4.982004199452884e-15,3.11064492000223e-17,4.656410805554571e-16,1.3368787214983265e-17,1.8632246575069831e-37,3.7709832472108365e-27,1.3029492623073376e-17,5.037067502688001e-12,5.172287157631732e-16,1.2419833661893157e-32,9.492054221742064e-35,1.1219027178466558e-18,3.638020829577094e-18,1.1504493410446972e-17,1.4565663751851982e-20,6.923775643011001e-18,1.4151105595526844e-21,3.55920290854828e-19,3.27065951317642e-07,2.1502050473744074e-20,1.4790832915957204e-17,6.002383792186528e-21,1.8476264378645063e-27,9.137390559199268e-20,3.95790793778666e-21,3.76,0.0,0.6586798557099435,0.9999999995954767,1.45937588092107e-13,2.7372844400158523e-14,3.2706595135378174e-07,6.359322214277014e-11,1.342249267716088e-10,4.5591059168043523e-11,3.0587831209689517e-24,3.1472728773548793e-23,6.480944078419001e-24,4.0768980654016274e-27,3.928157270963128e-23,4.82311624042516e-12,2.3959097974110377e-13,3.620549843355592e-21,3.7741488212433674e-21,7.787863350760197e-23,8.349917878685422e-19,1.597668988445948e-11,2.760548446203954e-15,4.0149591398073537e-23,3.1201890247800098e-30,6.475175687465701e-26
3.2462575449580636e-07,0.45450781253937794,3.583734396843601e-12,1.8836354681655076e-14,1.8199855686540797e-13,1.015178311183936e-12,0.0,0.0,4.1647903382651814e-10,5.6712549975164985e-15,3.497011795925019e-17,4.957325889840682e-16,1.4764812051968804e-17,1.9405622247368024e-37,3.881839646540056e-27,1.3029484644088511e-17,5.344716757540225e-12,5.822773485411015e-16,1.6598768836859498e-32,1.2048585702024914e-34,1.2813858713206866e-18,3.892300569362513e-18,1.1504497817592339e-17,1.713418307311561e-20,7.635615553741111e-18,1.75270672067856e-21,3.879414040533675e-19,3.471598031837806e-07,2.6256004138464677e-20,1.6965571051414492e-17,6.7178026845489205e-21,2.160533754767847e-27,1.0621287077506893e-19,4.8589785251264736e-21,3.76,0.0,0.6586798355997413,0.9999999995661424,1.7137402848541407e-13,3.083258183060355e-14,3.4715980322503714e-07,6.489631095393427e-11,1.469668160564279e-10,4.6509668139236745e-11,3.554403168046407e-24,3.544219061558756e-23,8.03834871139349e-24,5.290417231414985e-27,4.7418547700421883e-23,5.104202710953631e-12,2.693986790866839e-13,4.1567848468771376e-21,3.997280798896109e-21,8.17666099900819e-23,8.35006924573803e-19,1.7051921451477504e-11,3.071533695886633e-15,4.703172498472143e-23,3.6342268612432716e-30,7.81703794289826e-26
3.4341532455611077e-07,0.45450781422478054,3.825505101454808e-12,2.0544773359864757e-14,1.9855049393500894e-13,1.1596059764952792e-12,0.0,0.0,4.44940989284037e-10,6.409060238962096e-15,3.913071663302973e-17,5.258240282682417e-16,1.6185758072747934e-17,2.0181981760437837e-37,3.991525852557246e-27,1.3029511985423854e-17,5.6521571629123095e-12,6.511735637336429e-16,2.1747542997605846e-32,1.5031844257493629e-34,1.451663586921019e-18,4.146603202287597e-18,1.1504496370060029e-17,1.9957412751994828e-20,8.366644483673304e-18,2.14326070519682e-21,4.2053371554650544e-19,3.672536544362458e-07,3.168431071858674e-20,1.9293607165774156e-17,7.458345541902563e-21,2.501575471138416e-27,1.2232808602606662e-19,5.892748421760446e-21,3.76,0.0,0.6586798154895274,0.9999999995365975,1.9921539986279394e-13,3.449729755621396e-14,3.6725365448298965e-07,6.60957591290208e-11,1.599539440951537e-10,4.733126833839133e-11,4.092427322583708e-24,3.9572451677446134e-23,9.844738430036986e-24,6.740910674404698e-27,5.654116629084071e-23,5.3835905422077405e-12,3.0088915874424395e-13,4.731572880336388e-21,4.218012114032749e-21,8.56138891507037e-23,8.351442354010946e-19,1.8095242080410047e-11,3.3982881586061717e-15,5.450769025042639e-23,4.193904076090214e-30,9.321610001407845e-26
3.6220489461641517e-07,0.45450781591018624,4.061910957103374e-12,2.224129905201209e-14,2.152926121604111e-13,1.3133549213792102e-12,0.0,0.0,4.736218990580403e-10,7.195812572628448e-15,4.359619979686761e-17,5.559158239105752e-16,1.7628181095309486e-17,2.0959232653221235e-37,4.099831452163352e-27,1.302953937095387e-17,5.959388860589482e-12,7.239163446618949e-16,2.799561935514217e-32,1.846975222996532e-34,1.6327383803785299e-18,4.400919092740686e-18,1.1504493115926672e-17,2.304186455579711e-20,9.1153564224371e-18,2.5911744538007696e-21,4.536668683622284e-19,3.873475050750366e-07,3.783262407862638e-20,2.1773279910589696e-17,8.222059899637527e-21,2.8712054844027847e-27,1.3973867480719742e-19,7.068743696107897e-21,3.76,0.0,0.6586797953793015,0.9999999995068644,2.294934397001176e-13,3.836685241490447e-14,3.873475051276412e-07,6.720380876429733e-11,1.7316450127939605e-10,4.8066348903081394e-11,4.672907491396839e-24,4.3852300489025875e-23,1.1920910787629663e-23,8.451256024666435e-27,6.668717351980518e-23,5.6612899991906365e-12,3.34052244614157e-13,5.3446912367098535e-21,4.436372199956404e-21,8.941748821103333e-23,8.350107900283037e-19,1.9105559679893942e-11,3.740716538694218e-15,6.257361081231168e-23,4.800103839605814e-30,1.0995156810069597e-25
3.809944646767196e-07,0.45450781759559505,4.292571789929868e-12,2.39193381846548e-14,2.321754145301107e-13,1.4762083198902154e-12,0.0,0.0,5.025030004318928e-10,8.031870644590763e-15,4.837400470302294e-17,5.860076490463132e-16,1.9089116326142745e-17,2.173531926100459e-37,4.2065623740437116e-27,1.302954260823382e-17,6.266411992260274e-12,8.005045571034531e-16,3.547623421982316e-32,2.238816915846894e-34,1.8246123710226132e-18,4.65524196393471e-18,1.1504494120610285e-17,2.6393540012651626e-20,9.880360262405654e-18,3.100912441257263e-21,4.87314720585567e-19,4.0744135510015206e-07,4.474606127656637e-20,2.4402678480911685e-17,9.007139015635333e-21,3.269843740606572e-27,1.5846235454106673e-19,8.396398027926742e-21,3.76,0.0,0.6586797752690642,0.9999999994769626,2.6223229941112803e-13,4.244110733903772e-14,4.0744135515899337e-07,6.823092059683903e-11,1.8657911733133256e-10,4.872425865891061e-11,5.295714352140679e-24,4.827138544381753e-23,1.428758597774174e-23,1.0443904093036187e-26,7.789168799844335e-23,5.937311284897838e-12,3.688778240553882e-13,5.995876634772634e-21,4.652383978533006e-21,9.31807013004672e-23,8.34953359448234e-19,2.0082238094661382e-11,4.0987241160695744e-15,7.122354226183356e-23,5.453665277135762e-30,1.2843512087533741e-25
3.99784034737024e-07,0.45450781928100703,4.517199940186267e-12,2.5573352587365926e-14,2.4915400753949354e-13,1.6479364107747152e-12,0.0,0.0,5.315675842131579e-10,8.917562790512761e-15,5.3471118781957395e-17,6.16099269844526e-16,2.0566010555433603e-17,2.250829451225919e-37,4.3115467841679705e-27,1.3029550662992276e-17,6.573226699516528e-12,8.809369580276496e-16,4.432552174483151e-32,2.681089017379047e-34,2.0272872951039385e-18,4.909568902092605e-18,1.150449576438342e-17,3.001796901760261e-20,1.0660371095209862e-17,3.676997214452268e-21,5.21454512890808e-19,4.2753520451159127e-07,5.24691362451573e-20,2.717968656490988e-17,9.81191092442095e-21,3.6978799453443e-27,1.785155824771827e-19,9.885034618167823e-21,3.76,0.0,0.658679755158815,0.9999999994469091,2.9744923031514946e-13,4.6719923355369793e-14,4.275352045770477e-07,6.918604747114756e-11,2.0018055439497685e-10,4.9313329022125335e-11,5.9605576526721985e-24,5.282016409086027e-23,1.696531859524521e-23,1.2740752088905882e-26,9.01874101090882e-23,6.211664540684059e-12,4.05355845521903e-13,6.6848346752602695e-21,4.866070593288989e-21,9.690592592944634e-23,8.351841660399632e-19,2.1025012477964904e-11,4.472216742845762e-15,8.044980345270054e-23,6.155388253279532e-30,1.4872112300916338e-25
4.185736047973284e-07,0.4545078209664218,4.735586799509913e-12,2.7198744453905885e-14,2.6618789035690946e-13,1.82829974932412e-12,0.0,0.0,5.608007407543863e-10,9.853190247772339e-15,5.88941390392292e-17,6.461913138074603e-16,2.2056667986809904e-17,2.32763817076731e-37,4.414634725437877e-27,1.302957707385723e-17,6.879833123853468e-12,9.652122049726052e-16,5.468170857817104e-32,3.1759676991718984e-34,2.2407646402015632e-18,5.163898876297326e-18,1.150449443350736e-17,3.39202452183416e-20,1.1454202235332202e-17,4.324005381571453e-21,5.560662069201027e-19,4.476290533093535e-07,6.10457055193144e-20,3.010202031926508e-17,1.0634829434005192e-20,4.155676614855464e-27,1.9991367612877136e-19,1.1543851364665958e-20,3.76,0.0,0.6586797350485548,0.9999999994167187,3.3515523654731875e-13,5.120316158502118e-14,4.4762905338180555e-07,7.007686409542273e-11,2.1395344301214105e-10,4.9840982885618846e-11,6.667005888858879e-24,5.748985146057723e-23,1.9974421313756194e-23,1.536304312354025e-26,1.0360481176412393e-22,6.484359846608885e-12,4.43476318220039e-13,7.411247655440597e-21,5.077461975819204e-21,1.005884436856529e-22,8.350685589676073e-19,2.1933918860038028e-11,4.861100840132603e-15,9.024327985703999e-23,6.906037308111648e-30,1.7086027636318245e-25
4.373631748576328e-07,0.4545078226518396,4.94759083868744e-12,2.879175196165237e-14,2.832407202524185e-13,2.017052059229155e-12,0.0,0.0,5.901891336026498e-10,1.0839030048142213e-14,6.464932322685785e-17,6.762835329270012e-16,2.355920302142559e-17,2.403796528001401e-37,4.515698584244099e-27,1.3029599059037015e-17,7.186231406669753e-12,1.0533288641501756e-15,6.668436748694932e-32,3.7254310875764693e-34,2.465045788799064e-18,5.418231131802608e-18,1.1504493106087926e-17,3.810505930610363e-20,1.2260757716957686e-17,5.0465638456782314e-21,5.911319308675016e-19,4.677229014934378e-07,7.051892320350288e-20,3.3167262277930914e-17,1.147446589926758e-20,4.643571753201312e-27,2.2267091929450443e-19,1.3381908578231315e-20,3.76,0.0,0.6586797149382836,0.9999999993864047,3.7535570075212586e-13,5.589068324341242e-14,4.6772290157326835e-07,7.090996781303421e-11,2.2788404679973614e-10,5.031383386084693e-11,7.414505860472236e-24,6.227237084933267e-23,2.3334899497874514e-23,1.833128720044723e-26,1.1817231212564336e-22,6.755407221806872e-12,4.832293117416731e-13,8.17478115082752e-21,5.2865813228234524e-21,1.0423042745990474e-22,8.348754640103113e-19,2.2809233185779625e-11,5.26528339460919e-15,1.0059369981473386e-22,7.706344847752579e-30,1.948999068577641e-25
4.561527449179372e-07,0.45450782433726045,5.1531271716831005e-12,3.034935116195455e-14,3.0028006530727267e-13,2.2139426797902894e-12,0.0,0.0,6.197208017568461e-10,1.1875337576718573e-14,7.074263317582339e-17,7.063753377427434e-16,2.5071996820634428e-17,2.4791586745272203e-37,4.6146387712462224e-27,1.302960978227535e-17,7.492421689267527e-12,1.1452854169790013e-15,8.047373345645384e-32,4.3312662583283666e-34,2.700132066790125e-18,5.6725647113141634e-18,1.1504493811473744e-17,4.2576729961973424e-20,1.3079025320162917e-17,5.849346341842214e-21,6.266355363223692e-19,4.878167490638438e-07,8.093120485763622e-20,3.6372890967031775e-17,1.2329500792910183e-20,5.161881098720435e-27,2.468006515581263e-19,1.5408119124164708e-20,3.76,0.0,0.6586796948280016,0.9999999993559785,4.1805097548146893e-13,6.078234964019134e-14,4.878167491514369e-07,7.16910495894568e-11,2.419600568435434e-10,5.07377754502567e-11,8.202401159955225e-24,6.716030291990091e-23,2.706639587684299e-23,2.1665200670593442e-26,1.3391644187336435e-22,7.024816624861611e-12,5.246049556934691e-13,8.975089530664709e-21,5.4934482311186715e-21,1.0783733447887228e-22,8.352008370058439e-19,2.3651420024077288e-11,5.684671955058748e-15,1.1148988008275126e-22,8.557014027564273e-30,2.208842327503881e-25
4.749423149782416e-07,0.4545078260226841,5.352158610300464e-12,3.1869162738968356e-14,3.172771489096874e-13,2.4187186220643845e-12,0.0,0.0,6.493849897392679e-10,1.2962348805198425e-14,7.717977352648564e-17,7.364675788782964e-16,2.6593658171727084e-17,2.5535979517189555e-37,4.711384109700401e-27,1.3029626339027488e-17,7.798404112852512e-12,1.2410802666824648e-15,9.619008619268567e-32,4.995078310259577e-34,2.946024720580838e-18,5.926898819501263e-18,1.1504494228950308e-17,4.7339232444386335e-20,1.3908070129573726e-17,6.7370702875284376e-21,6.625622638985363e-19,5.079105960205708e-07,9.232419992666081e-20,3.9716306401217105e-17,1.3198715184011144e-20,5.710899936508449e-27,2.7231534126131e-19,1.763124083166555e-20,3.76,0.0,0.658679674717709,0.99999999932545,4.632369385693217e-13,6.587802217915666e-14,5.079105961163127e-07,7.242503617465902e-11,2.561704149845304e-10,5.111806036063612e-11,9.029949671853685e-24,7.214683216974684e-23,3.1188145008131846e-23,2.5383662754309773e-26,1.5086199735054947e-22,7.292597954180345e-12,5.675934393255629e-13,9.811820431175126e-21,5.698092877148701e-21,1.1140331666034416e-22,8.351817819895107e-19,2.4461090616245987e-11,6.119174628896646e-15,1.2291994368892514e-22,9.458721240398619e-30,2.488546165074392e-25
4.93731885038546e-07,0.45450782770811043,5.5446880840874276e-12,3.334936636026023e-14,3.3420659015913146e-13,2.631126268243653e-12,0.0,0.0,6.791720031426208e-10,1.4100282222801697e-14,8.396622559297476e-17,7.665602925439343e-16,2.812299048162201e-17,2.6270065424463183e-37,4.8058832190993814e-27,1.3029651323299521e-17,8.104178818534085e-12,1.340711744909269e-15,1.139732036399237e-31,5.718300900697025e-34,3.202724897388476e-18,6.181233134198002e-18,1.1504493313469067e-17,5.239622477960694e-20,1.474702863391477e-17,7.714493918349531e-21,6.9889849867422e-19,5.280044423636178e-07,1.0473877175767494e-19,4.3194851714047724e-17,1.4080982828855293e-20,6.290904554740296e-27,2.992266448050417e-19,2.0059870953099886e-20,3.76,0.0,0.6586796546074065,0.9999999992948287,5.109055091017593e-13,7.11775623581937e-14,5.28004442467897e-07,7.311620657744873e-11,2.7050516357483093e-10,5.145937035176028e-11,9.896339526902556e-24,7.722569361484487e-23,3.5718936746037176e-23,2.9504687266350146e-26,1.6903218227453983e-22,7.558761048357394e-12,6.12185011171358e-13,1.0684618335128778e-20,5.90054036001888e-21,1.1492758042536005e-22,8.34782233222981e-19,2.5238969185523788e-11,6.568700078801322e-15,1.3487151205628687e-22,1.0412117738995524e-29,2.788497964559873e-25
5.125214550988504e-07,0.4545078293935395,5.730752144800249e-12,3.4788624827936036e-14,3.5104614446350487e-13,2.8509127878738634e-12,0.0,0.0,7.090730840397034e-10,1.5289340528302625e-14,9.110727501440681e-17,7.966523338763902e-16,2.96589646760069e-17,2.6992906588040743e-37,4.898099152006193e-27,1.3029672171638973e-17,8.409745947325381e-12,1.444178117297128e-15,1.3396188350272088e-31,6.50220737772576e-34,3.4702336620433206e-18,6.435567667384339e-18,1.1504492797973792e-17,5.77510718813593e-20,1.559510329282802e-17,8.78641362510181e-21,7.356315847106523e-19,5.480982880929851e-07,1.182149837657807e-19,4.680583170796955e-17,1.4975263182493563e-20,6.902153485527591e-27,3.275454576200824e-19,2.2702442332198795e-20,3.76,0.0,0.6586796344970939,0.9999999992641222,5.610451248899204e-13,7.668083176921393e-14,5.480982882061906e-07,7.376828926983604e-11,2.8495531588144106e-10,5.176587820384796e-11,1.0800703606795273e-23,8.239112338231342e-23,4.0677087944101797e-23,3.4045407349374515e-26,1.884487362056885e-22,7.823315686532648e-12,6.583699786921926e-13,1.1593127407585894e-20,6.100805836133609e-21,1.1841937552714381e-22,8.351588208494429e-19,2.5985865404073047e-11,7.033157519389819e-15,1.473318736900516e-22,1.141783114332269e-29,3.109060968793479e-25
5.501005952194592e-07,0.45450783276440504,6.083767116037913e-12,3.754100385113647e-14,3.843808019242581e-13,3.31162153913555e-12,0.0,0.0,7.69186491286287e-10,1.7821572086409376e-14,1.0647345810995891e-16,8.568375595877722e-16,3.274743333258698e-17,2.840182409368788e-37,5.075624091034743e-27,1.3029712434300713e-17,9.020258037808725e-12,1.6626083047142477e-15,1.8110392685663808e-31,8.256430466893473e-34,4.0376809778713066e-18,6.944237305916653e-18,1.150449159348417e-17,6.936645262754569e-20,1.731571190627635e-17,1.1233103000380508e-20,8.102417055579905e-19,5.882859777106771e-07,1.4850854373175297e-19,5.441421226887267e-17,1.679609230453588e-20,8.219335943861071e-27,3.884456506648076e-19,2.866230806737651e-20,3.76,0.0,0.6586795942764402,0.9999999992024811,6.686763498353324e-13,8.829800512461064e-14,5.882859778429104e-07,7.496780682439697e-11,3.141701071339702e-10,5.228894582104893e-11,1.2719685150689934e-23,9.296088823442838e-23,5.194626702580533e-23,4.44500687467177e-26,2.311012474365308e-22,8.347638416302488e-12,7.554816231256962e-13,1.3515865667953745e-20,6.4949050297091696e-21,1.2528571673544018e-22,8.350764902976232e-19,2.7390252363390555e-11,8.006507970954039e-15,1.7372730168811077e-22,1.3588610487977378e-29,3.813363643938465e-25
5.87679735340068e-07,0.45450783613528023,6.4119724623997645e-12,4.0122929584659596e-14,4.171565094215449e-13,3.7988785092517676e-12,0.0,0.0,8.29670063427001e-10,2.0560402280873818e-14,1.23317513643521e-16,9.170230655410857e-16,3.585337555626776e-17,2.975781177134811e-37,5.2439543601222546e-27,1.3029745755536426e-17,9.629941510485246e-12,1.8963558142829498e-15,2.386925544303242e-31,1.0265141300451068e-33,4.648374275110304e-18,7.452907612000475e-18,1.1504493257399044e-17,8.220723825312319e-20,1.906465342782699e-17,1.4116180665537492e-20,8.86305691678883e-19,6.284736648736443e-07,1.8350915474689486e-19,6.25196766369435e-17,1.8654361730156572e-20,9.66419996218453e-27,4.550895085080679e-19,3.557495002551958e-20,3.76,0.0,0.6586795540557501,0.9999999991405752,7.859842739060335e-13,1.0072843685878162e-13,6.284736650264817e-07,7.604525171058073e-11,3.43758345609652e-10,5.271242663729095e-11,1.477931671103457e-23,1.0381844932651457e-22,6.513210762715688e-23,5.671711155282255e-26,2.78968321434131e-22,8.865643201073163e-12,8.588519974428124e-13,1.5577256019861968e-20,6.880573716690074e-21,1.3200664671181265e-22,8.351333858803777e-19,2.868165955098406e-11,9.038510613582277e-15,2.0200291265129512e-22,1.5975661593194438e-29,4.603945362163662e-25
