Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293)
5.559401561096023e-07,0.05429899976878848,3.76,0.0,0.737837890015693,0.9999999746035149,6.789816424587281e-11,2.7362240876662147e-11,1.7637251546492335e-12,2.5589860839917286e-06,2.558986126326614e-06,1.3739583671728565e-20,5.4853763697036685e-11,3.4489664704835754e-17,2.274438888404623e-16,3.7154625418626746e-14,2.4690724661345164e-08,8.999723635938193e-12,3.2185036823913526e-10,4.5307326902501336e-12,1.1860495531580871e-08,2.2555054289393032e-10,3.060544661773723e-17,1.0283033367557197e-13,2.281551393172368e-16,3.305163661011742e-14,2.5802430538519242e-21,1.2686499941180096e-19,6.209941392250577e-10,1.2747774002454355e-16,1.6309132259202937e-22,1.3173880740179932e-11,1.5941940443764585e-20,3.0901233830026435e-19,2.4285175762110377e-22,8.981836231321889e-20,7.920460976817594e-12,5.10150737236246e-11,4.404583233597286e-11,1.1515036966089359e-16,2.0475282012309457e-26,7.653900449793574e-21,1.7801163557544465e-13,9.31986717001817e-24,1.55143479315898e-31,2.311292126104506e-16,1.220632406928879e-18,1.2533191945156356e-17,1.340746713420909e-22,7.050302620271724e-30,2.1272942044339682e-26,1.840045271112669e-14,3.1778438164383393e-22,8.161272706317931e-23,8.070119136552293e-22,1.5810865352270846e-31,5.295173446540417e-26,5.366922019959335e-36,6.846430070627505e-15,8.381512198586701e-19,3.86594659539703e-27,9.371178350617863e-21,9.824622725754031e-27,4.2631424105981184e-16,2.8389399814251164e-17,1.649536190125482e-19,2.1119941011596735e-11,1.61945146132067e-17,3.172042068103158e-17,2.457716137392687e-19,5.981229794746629e-21,3.3112094884822388e-18,8.662225244787873e-18,3.6759702724327905e-28,2.961926685261395e-26,1.6368651950007384e-36,1.3712432217146866e-28,9.773709626643895e-25,2.6725726650422456e-28,2.7959862297233494e-26,8.736197740587403e-12,6.37179575517033e-21,1.3554700284985012e-26,2.1590961610459187e-27,3.664093424267523e-26,4.594947540797375e-30,1.3494878398956501e-38,1.088358181769013e-24,4.870427655214933e-19,6.166981997148176e-31,3.374533121279364e-27
5.713584998934382e-07,0.054299000469754034,3.76,0.0,0.7378378186804397,0.9999999738829871,7.012658632591385e-11,2.8276093205753443e-11,1.7643100221013382e-12,2.629956414205781e-06,2.6299564589560233e-06,1.4120661611340424e-20,5.657934249307194e-11,3.545379444139505e-17,2.343517844472809e-16,3.9475658168978315e-14,2.5407869287241746e-08,9.523921580046926e-12,3.219949093478235e-10,4.533961819237826e-12,1.2222176152975998e-08,2.2555796109283776e-10,3.185604626767342e-17,1.0824267303300311e-13,2.4123199069807994e-16,3.3076887001712574e-14,2.6770174822896684e-21,1.351775267894642e-19,6.214378907382816e-10,1.3546248921003085e-16,1.7383566000761896e-22,1.3594102576989124e-11,1.647550158854384e-20,3.279992467931245e-19,2.5802166991026754e-22,9.596595715814269e-20,7.921312603052741e-12,5.2646891958155385e-11,4.50819788259827e-11,1.2495705930032936e-16,2.175797408320454e-26,7.866622916010562e-21,1.8362624280377793e-13,9.885815075347815e-24,1.648161137198302e-31,2.370394210604247e-16,1.260086106967763e-18,1.333129260937877e-17,1.3986776176876127e-22,7.271589743614091e-30,2.1938488834550982e-26,1.891252365347548e-14,3.4354423540940967e-22,8.813520693720025e-23,8.583173426453248e-22,1.727098820008334e-31,5.649963895191237e-26,5.750868756329415e-36,7.026783670702682e-15,8.815459231108798e-19,4.149776087364793e-27,9.936333585722243e-21,1.0231230906696848e-26,4.499600293958434e-16,2.8389397698656655e-17,1.788597592120173e-19,2.1705669161511958e-11,1.710723686295146e-17,3.172045577800626e-17,2.4592416648802074e-19,5.984784382227444e-21,3.311230778191222e-18,8.662415355631984e-18,4.109650461165967e-28,2.9889685803260097e-26,1.7809284436687563e-36,1.531335617963672e-28,1.0325193982005711e-24,2.91597879817523e-28,3.0347732453044405e-26,9.00636156156252e-12,6.959048470163155e-21,1.4317001690638895e-26,2.3489405580675203e-27,4.0982784664943664e-26,5.128951709467098e-30,1.5050058198033196e-38,1.0883654161767949e-24,4.905789016240061e-19,6.762833723982404e-31,3.653928095667655e-27
5.867768436772742e-07,0.054299001170720104,3.76,0.0,0.7378377473451688,0.9999999731624206,7.235571029342016e-11,2.919755099945348e-11,1.764838447947284e-12,2.7009267375534104e-06,2.700926784788352e-06,1.450173951408295e-20,5.830612711257936e-11,3.6417924108740746e-17,2.412804440704274e-16,4.186883108019309e-14,2.612509400064529e-08,1.0063119938038692e-11,3.221229606243539e-10,4.537054177851198e-12,1.2583953047723344e-08,2.255652410086283e-10,3.312763917495249e-17,1.1378110928229295e-13,2.5467717809529046e-16,3.310106967251767e-14,2.774798190643719e-21,1.4377696097940106e-19,6.218263607322515e-10,1.4369800126907699e-16,1.8495274864620337e-22,1.4014514667200924e-11,1.7011477823457016e-20,3.475798987170056e-19,2.7365897030998723e-22,1.0233032760229354e-19,7.92200492842758e-12,5.427880421380487e-11,4.611181554034549e-11,1.3530614349059103e-16,2.308095566196449e-26,8.079158232972682e-21,1.8924134526174744e-13,1.0469920483988502e-23,1.7481737048423274e-31,2.429229497597781e-16,1.299570810394566e-18,1.4154792199046402e-17,1.457245276791064e-22,7.49306634831773e-30,2.2604470806645236e-26,1.942459875581919e-14,3.705851103949536e-22,9.49729252987881e-23,9.113170552698725e-22,1.8818699479175695e-31,6.016997318099329e-26,6.149939389407528e-36,7.206706651778084e-15,9.256875642667913e-19,4.4454161955032674e-27,1.0516496827772672e-20,1.0644353549645202e-26,4.742200623851203e-16,2.838939558110431e-17,1.9347412393545124e-19,2.229139665786752e-11,1.804507727802014e-17,3.172049088329701e-17,2.460553808515031e-19,5.987841809213505e-21,3.3112520997357233e-18,8.662586986574475e-18,4.580334656355236e-28,3.0158502668343416e-26,1.9348646791595073e-36,1.7049016847689764e-28,1.089181383187375e-24,3.173446957079878e-28,3.2863906178923084e-26,9.275104763085193e-12,7.581875239574946e-21,1.5100155329656618e-26,2.549641720383166e-27,4.570030637050344e-26,5.708264217912509e-30,1.6736077514719431e-38,1.0883726611464554e-24,4.941159854250541e-19,7.396011853486751e-31,3.946535638096347e-27
6.021951874611102e-07,0.054299001871686604,3.76,0.0,0.7378376760098805,0.9999999724418177,7.458547104221095e-11,3.012656803679579e-11,1.7653199411967341e-12,2.771897054034577e-06,2.7718971038235857e-06,1.488281737995593e-20,6.003406928521053e-11,3.7382053706884773e-17,2.482298725883252e-16,4.4334169727969356e-14,2.6842388454200958e-08,1.0617319829765059e-11,3.222368684422047e-10,4.540029227855141e-12,1.294581583945753e-08,2.2557240108443905e-10,3.4420229409231167e-17,1.1944491217696628e-13,2.6849095202184367e-16,3.312433557755242e-14,2.8735871481050558e-21,1.5266507005061668e-19,6.221674218835236e-10,1.521843834099448e-16,1.9644488999249895e-22,1.4435095224786688e-11,1.7549856497662723e-20,3.6775613175368923e-19,2.8976397179470416e-22,1.089122003226943e-19,7.922567726441621e-12,5.5910780806972385e-11,4.7135405904389317e-11,1.4621225794072246e-16,2.4444243986867325e-26,8.2915295153451e-21,1.9485685072840784e-13,1.1072390426739875e-23,1.8515055547508799e-31,2.487801197569589e-16,1.3390845197016086e-18,1.5003710152173082e-17,1.5164297992332985e-22,7.714740633386811e-30,2.3270912726322262e-26,1.9936678026082742e-14,3.989309066589414e-22,1.0213115712991662e-22,9.660187666414136e-22,2.0456520647154906e-31,6.396314216471759e-26,6.5643024891958e-36,7.386214571288546e-15,9.705537122235063e-19,4.753010282011994e-27,1.1111528847218099e-20,1.1064017335258648e-26,4.990929063174356e-16,2.8389393461672235e-17,2.0880865135422015e-19,2.2877123485206518e-11,1.9008043713276378e-17,3.1720525999921323e-17,2.461682468509416e-19,5.9904717398864945e-21,3.3112734565596633e-18,8.662742765801575e-18,5.090018608337221e-28,3.0425751448685645e-26,2.0991487506223866e-36,1.8926552326209764e-28,1.1473569180726144e-24,3.445328561659416e-28,3.5511325087041213e-26,9.542410893169583e-12,8.241366969383581e-21,1.5904161109993613e-26,2.761505248976185e-27,5.081465093726863e-26,6.335381399272636e-30,1.856008422916231e-38,1.088379917878495e-24,4.97653914560529e-19,8.067588092246487e-31,4.2524910601569594e-27
6.330318750287822e-07,0.05429900327362062,3.76,0.0,0.7378375333392514,0.9999999710005107,7.904669639314542e-11,3.2007097200110874e-11,1.7661722266297958e-12,2.9138376663973656e-06,2.9138377215027046e-06,1.5644973001092425e-20,6.349326697641137e-11,3.9310312695554117e-17,2.6219105220826157e-16,4.9481441330470646e-14,2.8277152427054482e-08,1.1770727705490512e-11,3.224299930827024e-10,4.5456915828931116e-12,1.3669764863891117e-08,2.255864218644609e-10,3.706841506741438e-17,1.3114573357593705e-13,2.9722525658272316e-16,3.3168614921133425e-14,3.0741966287701526e-21,1.7131434490722513e-19,6.227332881880999e-10,1.6991012752479926e-16,2.2056348483703216e-22,1.5276689842959215e-11,1.8633779598481185e-20,4.0990263310494544e-19,3.233784135318738e-22,1.2273130679679987e-19,7.923396442239672e-12,5.917483558400437e-11,4.9164081302578136e-11,1.6975412071985436e-16,2.7291800300601034e-26,8.7158589613816e-21,2.0608878663376387e-13,1.2333286654260096e-23,2.068258655178819e-31,2.6041652876774245e-16,1.4181920554752466e-18,1.6777872916153965e-17,1.6365732617446675e-22,8.158713109562097e-30,2.4605269664039072e-26,2.096084910442411e-14,4.5963067023064765e-22,1.1742965460436782e-22,1.0805588665440203e-21,2.4012547965929697e-31,7.191957779799696e-26,7.439583669547036e-36,7.74404608048795e-15,1.0623729580482345e-18,5.404630403760035e-27,1.2345649869717947e-20,1.1923071160358357e-26,5.506715530746907e-16,2.83893892174462e-17,2.4168417604836465e-19,2.404857507100783e-11,2.10093861174746e-17,3.172059627807138e-17,2.4634883329834992e-19,5.994679760629828e-21,3.311316287547452e-18,8.663015435371235e-18,6.2345980121421375e-28,3.0955663301301045e-26,2.4607142562754324e-36,2.3136605096388474e-28,1.2682486374755755e-24,4.0337180586062273e-28,4.121151946708094e-26,1.0072663833269868e-11,9.674722421738241e-21,1.7574728715423352e-26,3.219943122511671e-27,6.232134807399022e-26,7.743349926231237e-30,2.265160194451645e-38,1.0883944704803658e-24,5.047319709569518e-19,9.530168901798664e-31,4.904950870313317e-27
6.60784893839687e-07,0.05429900453536211,3.76,0.0,0.7378374049356268,0.999999969703229,8.306352278546637e-11,3.372497123082771e-11,1.766844949086519e-12,3.0415841940401814e-06,3.0415842541676876e-06,1.633091293401933e-20,6.661014646621615e-11,4.1045745548641535e-17,2.7482717881293536e-16,5.4361030215156055e-14,2.9568601912868835e-08,1.2860107555829218e-11,3.225727835730207e-10,4.550530333011298e-12,1.432153593951596e-08,2.2559876375883176e-10,3.952362240426438e-17,1.4209804576182515e-13,3.2434919120825622e-16,3.320644657601616e-14,3.258209229826987e-21,1.8910353009339833e-19,6.231386491775677e-10,1.8672212559647012e-16,2.435757724569613e-22,1.6034539923914178e-11,1.9617433805162625e-20,4.498895818310455e-19,3.5523442263646133e-22,1.3591945192241954e-19,7.92389824802589e-12,6.211250658452066e-11,5.096908737242944e-11,1.9299366701484215e-16,2.999258715524665e-26,9.097376824668552e-21,2.161982909673735e-13,1.3533116758713486e-23,2.275017427079096e-31,2.708018464181111e-16,1.4894721189818285e-18,1.8461722225403364e-17,1.7466260462636906e-22,8.559038554538162e-30,2.5807987984811043e-26,2.188261741761625e-14,5.189541579832216e-22,1.3234492436485566e-22,1.1895425166863168e-21,2.754631847969617e-31,7.950442694804343e-26,8.281341003821051e-36,8.064825207685206e-15,1.1472758594934576e-18,6.0333963442513505e-27,1.3505843734451436e-20,1.2718842181589729e-26,5.991748239354977e-16,2.83893853918528e-17,2.7384772621569616e-19,2.510287905513125e-11,2.2896604277121976e-17,3.1720659592454e-17,2.4647084423903876e-19,5.997522982149344e-21,3.3113549820094754e-18,8.663226044906047e-18,7.419053027418711e-28,3.142749598613557e-26,2.826498160277948e-36,2.748575283112662e-28,1.3822275225568753e-24,4.616007494764105e-28,4.6819470838397303e-26,1.0544878198613464e-11,1.11011354165452e-20,1.9149552915099025e-26,3.673783672892579e-27,7.425871847521526e-26,9.200427722028904e-30,2.6881484540876165e-38,1.0884076167476226e-24,5.111043549872063e-19,1.0988347081829546e-30,5.539029232453521e-27
6.87607220959983e-07,0.05429900575479193,3.76,0.0,0.7378372808379384,0.9999999684493637,8.694702774744321e-11,3.54078482592791e-11,1.7674349000206705e-12,3.165046747412415e-06,3.16504681260757e-06,1.699384990101074e-20,6.962560160977865e-11,4.2722980810290294e-17,2.8710354524632174e-16,5.92995106607314e-14,3.081685805684212e-08,1.3959151918517226e-11,3.2268977713876236e-10,4.555032473904684e-12,1.4951614623852352e-08,2.256104951301183e-10,4.196118026639766e-17,1.5305860666379592e-13,3.51702001009774e-16,3.3241636213409696e-14,3.439176582092732e-21,2.0721060429654404e-19,6.234600854723895e-10,2.0374387224246199e-16,2.6700448214457794e-22,1.676728479716414e-11,2.05753777488826e-20,4.903958755586824e-19,3.8746741248631376e-22,1.4934529760526452e-19,7.924234246789533e-12,6.495161244692684e-11,5.2695117595063e-11,2.173842763769663e-16,3.272708605896739e-26,9.465839446918248e-21,2.2596924209937125e-13,1.475258979380761e-23,2.485543136678376e-31,2.8076144574887674e-16,1.5584297557261052e-18,2.01676037368282e-17,1.854622506476437e-22,8.946650532785154e-30,2.697209996385736e-26,2.2773487389206585e-14,5.806390923180943e-22,1.4781936248819913e-22,1.3002238466610355e-21,3.1275862483354954e-31,8.721887207434789e-26,9.144460479662547e-36,8.373785662130994e-15,1.231258712950496e-18,6.679965696239282e-27,1.4670923340143458e-20,1.3508425676943952e-26,6.479193990756997e-16,2.838938168960866e-17,3.07310853812826e-19,2.6121824888037385e-11,2.479801003952346e-17,3.172072085229168e-17,2.465612145804891e-19,5.999628996711453e-21,3.3113925213086123e-18,8.663406011822766e-18,8.715182269081367e-28,3.1879049474885517e-26,3.219326362030645e-36,3.2237770205357453e-28,1.4970441225429405e-24,5.228149555138793e-28,5.268549498402911e-26,1.0996719208707028e-11,1.2608768983364395e-20,2.0735764728438182e-26,4.151280651925999e-27,8.735409780426575e-26,1.079544720121195e-29,3.150774055437205e-38,1.0884203698021342e-24,5.172646601099652e-19,1.2531159748868278e-30,6.194640498523436e-27
7.144295480802791e-07,0.05429900697422213,3.76,0.0,0.7378371567401992,0.9999999671954175,9.083177829320012e-11,3.711271789506681e-11,1.7679821453917325e-12,3.2885092800036517e-06,3.288509350476813e-06,1.765678675641838e-20,7.264400252775425e-11,4.44002158624925e-17,2.994428196630201e-16,6.445683845499957e-14,3.206520573774557e-08,1.5103606497544497e-11,3.227910011784598e-10,4.559403731164822e-12,1.5581833411675823e-08,2.2562207092185638e-10,4.4462328310338074e-17,1.643846160499921e-13,3.801751780155786e-16,3.327579012862948e-14,3.623221524051037e-21,2.2622566289231416e-19,6.237287733019174e-10,2.2152625953136592e-16,2.9161295522612346e-22,1.7500288029164517e-11,2.154044829314308e-20,5.327402336564095e-19,4.211231659099869e-22,1.6344312965929915e-19,7.924468777243935e-12,6.779062340224428e-11,5.4403260062751655e-11,2.437503073335971e-16,3.5583795586997636e-26,9.834105917981166e-21,2.357405128315079e-13,1.6032239224542932e-23,2.70675864826192e-31,2.906459749164304e-16,1.627448695272297e-18,2.1950719521052113e-17,1.964139423289298e-22,9.334990744992691e-30,2.813799672485754e-26,2.366437015926672e-14,6.4671418878268915e-22,1.643594196887661e-22,1.4162065887135416e-21,3.5327552772369474e-31,9.531275117374701e-26,1.0057241190709522e-35,8.681775846194e-15,1.3170360946847059e-18,7.365508126189044e-27,1.5878353198962118e-20,1.4318275052699493e-26,6.984939683719433e-16,2.838937798271766e-17,3.431643503333302e-19,2.7140768390372077e-11,2.6775611764545914e-17,3.1720782188165406e-17,2.466308383698549e-19,6.001251640375827e-21,3.3114302081479794e-18,8.663568265081173e-18,1.0172214697062433e-27,3.23263210524627e-26,3.653671115821295e-36,3.7572314144129493e-28,1.6164412181575434e-24,5.890573335809415e-28,5.900478004172506e-26,1.1444093954738562e-11,1.4249153233704667e-20,2.2385080186366821e-26,4.668626690621284e-27,1.0211314213207117e-25,1.2589574263460864e-29,3.670733627662817e-38,1.0884331722459803e-24,5.234263411959931e-19,1.4210585201297065e-30,6.892833188069308e-27
7.412518752005751e-07,0.05429900819365261,3.76,0.0,0.7378370326424094,0.9999999659413947,9.471769463185217e-11,3.883935248255302e-11,1.768498405479289e-12,3.4119717918136988e-06,3.4119718677753213e-06,1.831972350024121e-20,7.566527322337786e-11,4.607745070523643e-17,3.118450089336535e-16,6.983312424990476e-14,3.3313628649982184e-08,1.6293471961600548e-11,3.228801211741025e-10,4.56367450067466e-12,1.621217595418322e-08,2.256335189581644e-10,4.702707214856182e-17,1.7607248540632304e-13,4.097700149930828e-16,3.330914425291739e-14,3.81034817189146e-21,2.461576469823748e-19,6.239570178235164e-10,2.4006953874034977e-16,3.174128330160215e-22,1.823351536957415e-11,2.2512626255164373e-20,5.769319810082835e-19,4.562039007028611e-22,1.7821648466958022e-19,7.924632233643098e-12,7.062950916232688e-11,5.6093739654473524e-11,2.721688134243551e-16,3.8562756134164536e-26,1.0202224923707071e-20,2.455120089526079e-13,1.7373425937704232e-23,2.93883226718906e-31,3.0045637729361704e-16,1.6965243632237671e-18,2.3811136284771794e-17,2.0750966114784982e-22,9.724083029134559e-30,2.930575032526624e-26,2.455526578221187e-14,7.172880435236309e-22,1.8198818860841231e-22,1.5375304244749547e-21,3.971441017272216e-31,1.0378804883753886e-25,1.1020593330267557e-35,8.988865042262326e-15,1.4045144507983347e-18,8.090759849226883e-27,1.7127457219623472e-20,1.5148499056868305e-26,7.508930180039128e-16,2.838937427134993e-17,3.8145764675584775e-19,2.8159709480763462e-11,2.8829451117090285e-17,3.1720843606859645e-17,2.4668449830002407e-19,6.002502344603509e-21,3.311468048246637e-18,8.663716906267421e-18,1.1802495994715059e-27,3.2769394971047866e-26,4.1324692139522894e-36,4.353345401712224e-28,1.7404187971101682e-24,6.604968271626685e-28,6.579163926407683e-26,1.1887008919269648e-11,1.6028141050675525e-20,2.409749871253697e-26,5.227441665438871e-27,1.1867170551401239e-25,1.459873867028966e-29,4.2525816674584134e-38,1.0884460260141867e-24,5.295892369750062e-19,1.6031818056946033e-30,7.634069614299602e-27
7.680742023208711e-07,0.05429900941308326,3.76,0.0,0.7378369085445695,0.9999999646872987,9.860471907063752e-11,4.058752716747119e-11,1.7689922520850348e-12,3.535434282842365e-06,3.5354343645029997e-06,1.8982660132478225e-20,7.868935537368936e-11,4.7754685338515154e-17,3.243101179544985e-16,7.54284769585297e-14,3.4562114273177124e-08,1.7528748457017978e-11,3.2295994095987665e-10,4.567868010142387e-12,1.6842629698636406e-08,2.2564485974191e-10,4.9655415849270674e-17,1.8811867182809143e-13,4.40487802089107e-16,3.3341878886282737e-14,4.000559879499631e-21,2.6701540802247593e-19,6.241542321209269e-10,2.5937392991804026e-16,3.4441564051461343e-22,1.8966940546042984e-11,2.3491897095512958e-20,6.229803945442912e-19,4.9271191543181845e-22,1.9366886613530296e-19,7.924745838397123e-12,7.346824858421842e-11,5.7766769326099976e-11,3.0271684796152395e-16,4.166400307289231e-26,1.0570237495611412e-20,2.5528366465633823e-13,1.8777566740464384e-23,3.1819311279956986e-31,3.1019351852229044e-16,1.7656528330012148e-18,2.5748915984644103e-17,2.187418308668408e-22,1.0113947547540944e-29,3.047542169352662e-26,2.5446174313768563e-14,7.924657781524281e-22,2.0072784428709176e-22,1.6642349449666862e-21,4.444940046364276e-31,1.1264673247958731e-25,1.2035430747216675e-35,9.29511963201845e-15,1.4936050292679899e-18,8.856455141445871e-27,1.8417570197867932e-20,1.5999200747606348e-26,8.051114349899007e-16,2.83893705556469e-17,4.2223762091074255e-19,2.9178648077840434e-11,3.0959569795942846e-17,3.1720905113860274e-17,2.467258719459936e-19,6.003466792831581e-21,3.3115060460308737e-18,8.663855069674185e-18,1.3618754149921214e-27,3.3208345639442085e-26,4.658748290470605e-36,5.01666194099869e-28,1.868976844126459e-24,7.372989746879919e-28,7.30601389939796e-26,1.2325479661079972e-11,1.795160873366077e-20,2.587301971043143e-26,5.82934787264734e-27,1.3717105209901947e-25,1.6839482853136452e-29,4.901046615921527e-38,1.088458932619367e-24,5.357532236267565e-19,1.79999541004423e-30,8.418770351012588e-27
