Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070),CFO2(332),C3H3(4381),S(4999),C3H3(8252),S(5941)
5.273288393826616e-06,0.6594364647872802,0.0017373527363756212,4.52760214162521e-05,0.0002353465791301452,0.014293368208013742,0.0,0.0,0.0005977853161161497,2.7595659600957804e-06,7.25012731097704e-05,3.804274424967698e-05,7.696931062554902e-06,3.4087283151823092e-12,9.881827156062644e-10,5.193115512431115e-08,3.736969398296561e-05,5.0658728495042666e-05,1.3538295112397677e-08,8.477818167457828e-10,3.1405475918718776e-05,1.0502367595373412e-07,3.749770394893764e-09,4.102458727160866e-08,6.658227343533672e-09,1.2790563765524367e-05,1.214723779017556e-05,0.024530439667571402,1.6763375313702527e-06,8.252763446430807e-06,3.4039907131789386e-09,8.633357069139219e-10,4.0706025793457484e-06,5.3541084413411626e-06,3.76,0.0,0.49199911391100526,0.9972970810494385,0.0026934570720563654,5.735014162337362e-05,0.024720092552324734,0.00015750543638457879,0.017999887736368785,8.0928407344174e-05,2.640471660351443e-06,2.870815870496554e-06,1.4599183587700604e-05,2.459946338311832e-09,5.649939790566789e-06,1.9354261620353963e-05,8.099858972368497e-06,7.06934216178641e-08,4.68697650752416e-13,9.482437685772767e-14,2.618899281478989e-09,1.9029558027886406e-07,2.010503276075648e-06,9.565015311942214e-11,3.65674216221113e-12,1.6587405627780948e-07,3.844669464467294e-09,1.6741439638067038e-13,4.791471950478234e-10,2.1609533019762405e-13,3.0886882555337114e-10,2.0859177218691518e-08,5.0626983930290415e-11,8.088273259711163e-09,2.681247680652234e-10,3.1695700172156464e-11,4.84224206195784e-12,1.4228969730390996e-11,5.594254986834156e-14,6.210409714711201e-06,8.746411379887503e-08,6.1742116755861605e-09,1.2718882391408532e-11,0.0004827527738986751,5.257458383697257e-11,1.1660187179986636e-08,9.259005652918438e-17,1.1116727444376273e-11,3.389624932633052e-06,6.699936149371916e-09,1.0322281914564611e-12,2.2943705954283612e-06,1.1678598657541885e-13,5.202954270703559e-14,6.892216506985358e-15,5.367898916231267e-13,2.3099523011788744e-11,5.057366462828486e-13,3.342376916390003e-14,4.744916622711691e-07,2.2697471077068717e-12,3.6229862466954295e-16,1.4404926234189553e-18,2.3487115152098068e-11
5.2969738531553604e-06,0.6595008542656696,0.0017773426277840525,4.639406207193152e-05,0.0002411919111652567,0.014631626170099795,0.0,0.0,0.0006107926943826156,2.8566866058383387e-06,7.483774045271833e-05,3.8319653264987756e-05,7.918378051959801e-06,3.685618769701217e-12,1.0444121661117183e-09,5.370341005129299e-08,3.85465496753557e-05,5.2110219412001684e-05,1.4324148144993292e-08,8.923217917044621e-10,3.2332244632412446e-05,1.0870657574540122e-07,3.924691267228087e-09,4.3136940005419865e-08,7.003184821204936e-09,1.3278341758253512e-05,1.2481446512430674e-05,0.024631371756355123,1.7234246000681978e-06,8.458026815252143e-06,3.5915198724043014e-09,9.078662674923238e-10,4.182378205178097e-06,5.5123512293059576e-06,3.76,0.0,0.49145891628198163,0.9972434288117843,0.002760763263148369,5.7883191773522756e-05,0.0248258981079477,0.0001611641170542757,0.018426340185139046,8.28966402021481e-05,2.76743079412619e-06,3.0078838411273757e-06,1.5305165409482867e-05,2.582452592922345e-09,5.923710753714624e-06,1.9772488984436712e-05,8.417682266838497e-06,7.315740387596188e-08,4.845663328728306e-13,9.804076243553447e-14,2.7072377486860215e-09,1.9468776210659924e-07,2.0409651157960604e-06,9.840733960739781e-11,3.796694244054726e-12,1.7641251654752485e-07,4.0304061521641054e-09,1.7799558010507078e-13,5.038862839480532e-10,2.2667452848051169e-13,3.164111277167764e-10,2.1613334492836744e-08,5.3126302583998986e-11,8.3224962549605e-09,2.753480901944089e-10,3.368029663597669e-11,5.209905974257331e-12,1.5341198985392032e-11,5.864471014871322e-14,6.461041650667449e-06,8.784207760688541e-08,6.565650944635227e-09,1.3158969959049016e-11,0.00048272684582505117,5.55925953230588e-11,1.2022285357244975e-08,9.839178051210674e-17,1.1822507532879723e-11,3.371686356436016e-06,7.010218627590093e-09,1.1045699233316405e-12,2.3433141117896364e-06,1.2251580079116202e-13,5.4791169944914036e-14,7.15712034006214e-15,5.555311670853976e-13,2.448357322058641e-11,5.03101384898646e-13,3.3242355656859583e-14,4.71723363983061e-07,2.4437833077519407e-12,3.906542425694412e-16,1.5508881300413522e-18,2.4155773507340204e-11
5.320659312484105e-06,0.659566367453084,0.0018182044676683681,4.753992561292672e-05,0.00024718328215824793,0.014977300359671233,0.0,0.0,0.000624036747853479,2.957326626073702e-06,7.725128388440506e-05,3.860041794212147e-05,8.146113140870214e-06,3.985037499948698e-12,1.1038780705571851e-09,5.554028604305189e-08,3.976824067580662e-05,5.3599706242494966e-05,1.51553681842325e-08,9.391206854496014e-10,3.328493148511461e-05,1.1256387487839291e-07,4.109171399755492e-09,4.5369403101758e-08,7.367174348512575e-09,1.3785618206821449e-05,1.2824203181612896e-05,0.02473207424915301,1.771714041801306e-06,8.667572419195079e-06,3.789651081911927e-09,9.546192690229825e-10,4.296980754733774e-06,5.67495853333081e-06,3.76,0.0,0.49090918421779545,0.9971885211637982,0.00282969951804472,5.8427553863069084e-05,0.024931614145044155,0.00016490467487609065,0.018862181641417276,8.49130426879038e-05,2.9003429424451676e-06,3.1513217063221706e-06,1.6044265917804382e-05,2.7109668934850494e-09,6.210393715441952e-06,2.0209008801999696e-05,8.750335171444643e-06,7.573972652759154e-08,5.010070369593591e-13,1.0137340160115577e-13,2.7987502230556335e-09,1.9917699620736721e-07,2.0723704039029614e-06,1.0124137458556053e-10,3.942424769256355e-12,1.876322141128541e-07,4.224862767377648e-09,1.8925774301629502e-13,5.300817660421951e-10,2.3776394252870483e-13,3.241510650618511e-10,2.240338762902847e-08,5.577566396459141e-11,8.563294731363658e-09,2.828264344097322e-10,3.580132253066389e-11,5.608324742974242e-12,1.6539068603945568e-11,6.147370870336549e-14,6.722377686837669e-06,8.823267980406137e-08,6.984800423423657e-09,1.3619831465723151e-11,0.0004827003117796572,5.879421577561294e-11,1.2398078805956102e-08,1.045949884690017e-16,1.2573452250964703e-11,3.3535183093272783e-06,7.335303645130773e-09,1.1824589079183229e-12,2.39309538918003e-06,1.2858726218180812e-13,5.77287360890397e-14,7.434845377511448e-15,5.750681564271106e-13,2.5957602800258858e-11,5.004319430326523e-13,3.30586411329142e-14,4.6891906056888016e-07,2.6322468260910072e-12,4.2136447690296467e-16,1.6704325420910764e-18,2.4840991420867058e-11
5.34434477181285e-06,0.6596330270366924,0.0018599553463063698,4.871432164024294e-05,0.00025332435797581417,0.01533053687685931,0.0,0.0,0.0006375199688536349,3.061613330748173e-06,7.974455394102495e-05,3.88851955894907e-05,8.38031160511894e-06,4.30882167046889e-12,1.1667696015081775e-09,5.744435429143852e-08,4.103652047718195e-05,5.512807017346631e-05,1.60345782750537e-08,9.882882622410136e-10,3.426422797526802e-05,1.1660383423837721e-07,4.303767707647418e-09,4.7729257446616474e-08,7.75125936253138e-09,1.431322856545396e-05,1.3175703223889603e-05,0.024832542005571983,1.8212328341680856e-06,8.881456784767307e-06,3.998994379473106e-09,1.0037010520569917e-09,4.414473097475102e-06,5.842042015433045e-06,3.76,0.0,0.49034972443808944,0.9971323296520277,0.0029003048315194894,5.8983668293276784e-05,0.025037239720314797,0.00016872881543764377,0.01930759861466863,8.697880507870298e-05,3.0394789374763523e-06,3.3014157188666624e-06,1.6817985929367426e-05,2.845780501467286e-09,6.5105798299254135e-06,2.066467763891942e-05,9.098529956918066e-06,7.844764766136811e-08,5.18042207005087e-13,1.0482686894486493e-13,2.8935606252119496e-09,2.0376524886611353e-07,2.104768087741911e-06,1.0415432072862222e-10,4.0941991070134135e-12,1.99577762586352e-07,4.428435723488232e-09,2.0124537731537853e-13,5.578313969266368e-10,2.4938784215934065e-13,3.3209609964639716e-10,2.323159677382917e-08,5.858596312198557e-11,8.81084708985135e-09,2.9057492494343416e-10,3.80692888329964e-11,6.040274447636259e-12,1.78290568371377e-11,6.443531034791058e-14,6.994887901077609e-06,8.863630596232362e-08,7.433718124984177e-09,1.4102448326412024e-11,0.00048267315805870033,6.219106020466251e-11,1.2788098860950683e-08,1.1123011206443887e-16,1.33724992240663e-11,3.3351220726260713e-06,7.67590701716827e-09,1.2663590495467954e-12,2.4437218652609484e-06,1.3502502470693003e-13,6.085479960059892e-14,7.7262020775592e-15,5.954462649464286e-13,2.7527726779837696e-11,4.977284713122657e-13,3.2872638699678187e-14,4.660788950221385e-07,2.8363854618956436e-12,4.546371181025219e-16,1.7999170217993878e-18,2.5543126211381855e-11
5.3680302311415944e-06,0.6597008560630192,0.0019026125930218809,4.991797830621076e-05,0.0002596188918636301,0.015691483994390524,0.0,0.0,0.0006512447914859291,3.169678281237071e-06,8.232029660230191e-05,3.9174150167352506e-05,8.621153347297235e-06,4.658958539311949e-12,1.2332871686866144e-09,5.9418297340778846e-08,4.235320973377679e-05,5.669620853583262e-05,1.696455417912063e-08,1.0399393168349856e-09,3.527084311460264e-05,1.2083508026512598e-07,4.5090704316848855e-09,5.022423975928946e-08,8.156561221093889e-09,1.4862046651083712e-05,1.3536145443981598e-05,0.024932769765995455,1.8720084240812547e-06,9.099735693370951e-06,4.220195279697981e-09,1.055222736298572e-09,4.534919109166274e-06,6.01371585239086e-06,3.76,0.0,0.48978034056018704,0.9970748252142784,0.002972619101046301,5.9551993024500614e-05,0.025142773899975462,0.00017263827261589717,0.01976278043565816,8.909514617009896e-05,3.1851213863931445e-06,3.4584643579698995e-06,1.762789103808358e-05,2.9871986441512158e-09,6.8248862531041474e-06,2.1140390115390344e-05,9.46301256502378e-06,8.128893257698923e-08,5.356952447121699e-13,1.0840593466959161e-13,2.991798122826766e-09,2.0845451632955065e-07,2.1382098994772405e-06,1.0714829118818995e-10,4.252296145305517e-12,2.1229671088833755e-07,4.6415386742779285e-09,2.1400590466040125e-13,5.872404013289239e-10,2.6157163230726233e-13,3.402541902437562e-10,2.410038736498885e-08,6.156901270251716e-11,9.065336166312557e-09,2.986099796598493e-10,4.0495604846491174e-11,6.508794080266216e-12,1.921812123078754e-11,6.753553052514996e-14,7.279062941299619e-06,8.905335111376796e-08,7.914617333869925e-09,1.4607845195642854e-11,0.0004826453706663725,6.579549068968362e-11,1.31928969898135e-08,1.1833008183790419e-16,1.4222781495287896e-11,3.3164991755536237e-06,8.032779153415179e-09,1.3567765276314908e-12,2.4952007763018475e-06,1.4185580825769944e-13,6.418286251680367e-14,8.032061263176036e-15,6.167141007319335e-13,2.9200487187964306e-11,4.949911552546266e-13,3.268436394143559e-14,4.6320304464655374e-07,3.057557105668135e-12,4.9069949146796e-16,1.940202531080492e-18,2.6262544793733222e-11
5.391715690470339e-06,0.659769877938675,0.0019461937742962716,5.115164279393996e-05,0.00026607072598474544,0.016060292154515054,0.0,0.0,0.0006652135867275596,3.281657398269724e-06,8.498135683118792e-05,3.946745258175349e-05,8.86882299562819e-06,5.037597713458477e-12,1.3036430938954836e-09,6.146491418806863e-08,4.3720198619907686e-05,5.830503491838837e-05,1.7948233351334928e-08,1.0941938851242503e-09,3.6305503837418664e-05,1.2526661926169104e-07,4.725705120940866e-09,5.2862571377548995e-08,8.584262133315378e-09,1.5432986497606426e-05,1.3905732022997528e-05,0.025032752149345295,1.9240687307042878e-06,9.322464094859644e-06,4.453936838360824e-09,1.1093004130378397e-09,4.658383667130927e-06,6.1900967742442155e-06,3.76,0.0,0.4892008330904482,0.9970159781682824,0.0030466831447146536,6.0133004264339026e-05,0.025248215761592658,0.000176634808602637,0.02022791925361234,9.12633138267819e-05,3.3375651429374e-06,3.6227788057157263e-06,1.8475614187605802e-05,3.135541174148646e-09,7.153957214237286e-06,2.163708048597174e-05,9.84456415195429e-06,8.427189136450234e-08,5.539905527154155e-13,1.1211557342170361e-13,3.09359736469005e-09,2.1324682466877767e-07,2.1727505203918343e-06,1.1022545045288248e-10,4.417009034275184e-12,2.2583973501539488e-07,4.864603210788988e-09,2.2758986848021226e-13,6.184221079077411e-10,2.74341904699655e-13,3.48633837668513e-10,2.5012362872592738e-08,6.47376276859677e-11,9.326949309539052e-09,3.069494342522927e-10,4.309266078994202e-11,7.017211058359974e-12,2.0713733092457462e-11,7.078064542887349e-14,7.575414892646501e-06,8.9484219840411e-08,8.429878335485098e-09,1.5137091644653808e-11,0.00048261693530945315,6.962066425522792e-11,1.3613045487402237e-08,1.2593054713169414e-16,1.5127640842493304e-11,3.297651406507075e-06,8.406706700457786e-09,1.4542639866846455e-12,2.547539146539267e-06,1.4910858863144906e-13,6.772744271238405e-14,8.353358931942384e-15,6.389237215185972e-13,3.098288341593995e-11,4.922202168867829e-13,3.2493835029836625e-14,4.602917225314562e-07,3.297239512302994e-12,5.298004124074396e-16,2.0922260279680915e-18,2.699962442879958e-11
5.415401149799084e-06,0.6598401164307807,0.001990716691506381,5.2416081807063796e-05,0.0002726837929385566,0.016437113963701063,0.0,0.0,0.0006794286573646201,3.3976910700021033e-06,8.773068224291201e-05,3.9765280991794424e-05,9.123510003002492e-06,5.447064398829519e-12,1.3780623263280348e-09,6.358712561809118e-08,4.513944925266464e-05,5.995547927404523e-05,1.898872444781096e-08,1.1511774622752904e-09,3.736895541794972e-05,1.2990785211986418e-07,4.9543347286654115e-09,5.565298883617655e-08,9.035608215385429e-09,1.6027004301736946e-05,1.4284668511901939e-05,0.025132483650836385,1.977442148223792e-06,9.54969601810758e-06,4.700941834742336e-09,1.1660553436239338e-09,4.7849326440465554e-06,6.3713041022355075e-06,3.76,0.0,0.488610999418143,0.9969557582002393,0.003122538719263437,6.072719718071554e-05,0.025353564396042513,0.0001807202138967315,0.020703210030426595,9.348458553188088e-05,3.4971177946869974e-06,3.7946834385924162e-06,1.9362858329466495e-05,3.2911432591892885e-09,7.49846512634202e-06,2.2155724277416942e-05,1.0244002698411863e-05,8.740541932571506e-08,5.72953579766187e-13,1.1596097352112054e-13,3.1990987252059827e-09,2.1814422959628283e-07,2.2084477551491015e-06,1.1338801519329922e-10,4.5886459721775846e-12,2.402608420510625e-07,5.098079582494862e-09,2.4205113869670175e-13,6.514986419941448e-10,2.8772649176461716e-13,3.5724413455492654e-10,2.5970318532706352e-08,6.810571830719995e-11,9.595878457940863e-09,3.1561267855433443e-10,4.587391829539869e-11,7.569169232454995e-12,2.2323914347352653e-11,7.417720248035826e-14,7.884478178002743e-06,8.992932635474893e-08,8.98206102367367e-09,1.5691303885931596e-11,0.0004825878373918515,7.36805837438348e-11,1.4049138188388313e-08,1.340701165029803e-16,1.609064202014598e-11,3.278580824625366e-06,8.798514258598086e-09,1.5594251750419758e-12,2.6007437776346147e-06,1.5681480577843777e-13,7.150415171167529e-14,8.69110145765315e-15,6.621309010518927e-13,3.2882404766426645e-11,4.894159164086288e-13,3.230107283730446e-14,4.573451790547339e-07,3.5570409382247707e-12,5.722123488367694e-16,2.257007210955849e-18,2.7754753564150317e-11
5.4390866091278285e-06,0.6599115956670635,0.002036199378266993,5.371208206976097e-05,0.00027946211725584166,0.01682210418496861,0.0,0.0,0.0006938922327650746,3.5179242600130987e-06,9.0571326907622e-05,4.0067821130808274e-05,9.385408745996984e-06,5.8898737242469215e-12,1.456783200592325e-09,6.57879797834485e-08,4.6612998179152595e-05,6.164848801802108e-05,2.0089317396662363e-08,1.211021228542544e-09,3.846196189589625e-05,1.347685894619571e-07,5.195661827241725e-09,5.8604776345893695e-08,9.51191267481299e-09,1.6645100464889308e-05,1.467316382032357e-05,0.025231958639726798,2.032157548457114e-06,9.781484478599064e-06,4.961975078390866e-09,1.2256141640273366e-09,4.914632900190293e-06,6.557459786093715e-06,3.76,0.0,0.4880106338120095,0.9968941343532387,0.0032002285382129237,6.133508664060418e-05,0.025458818909599838,0.0001848963072607202,0.02118885053174333,9.576026893351938e-05,3.6641001662847913e-06,3.974516334293138e-06,2.0291399168362663e-05,3.4543561034894714e-09,7.859111736513897e-06,2.2697339985803406e-05,1.0662184688899347e-05,9.069904045227442e-08,5.926108679583024e-13,1.1994754660723583e-13,3.3084485597346536e-09,2.2314881623429694e-07,2.245362716625472e-06,1.1663825508893854e-10,4.767531036342747e-12,2.5561758716359763e-07,5.342437443334556e-09,2.5744712962607456e-13,6.866016817718358e-10,3.0175452285965723e-13,3.66094820024292e-10,2.6977256150030856e-08,7.168839196338733e-11,9.872320214778546e-09,3.2462080613261186e-10,4.885400958546936e-11,8.168659631013909e-12,2.4057276940733e-11,7.77320311655128e-14,8.206810492850206e-06,9.038909457038995e-08,9.573918450898578e-09,1.6271646544958604e-11,0.00048255806200909443,7.799015186519152e-11,1.45017911978327e-08,1.427906206068447e-16,1.7115587990400004e-11,3.2592897716488227e-06,9.209066176281184e-09,1.6729200836186524e-12,2.6548212382773785e-06,1.6500859210031587e-13,7.552977847336329e-14,9.046371215590785e-15,6.863954164986717e-13,3.490706534646277e-11,4.865785538988831e-13,3.210610105315446e-14,4.5436370341247237e-07,3.838711717948164e-12,6.182338137306599e-16,2.4356558590263095e-18,2.8528332775750726e-11
5.462772068456573e-06,0.6599843401356112,0.0020826600973551527,5.504045083701661e-05,0.000286409816865026,0.01721541972773239,0.0,0.0,0.0007086064634908959,3.6425066149828245e-06,9.350645529095494e-05,4.037526664206899e-05,9.654718623680612e-06,6.368746224805364e-12,1.5400582399023118e-09,6.807065803980695e-08,4.814295892842786e-05,6.338502411759506e-05,2.1253494064741822e-08,1.27386228293762e-09,3.9585306510215966e-05,1.3985906719763646e-07,5.4504309483228095e-09,6.172780028554485e-08,1.0014559126179106e-08,1.7288321735696873e-05,1.5071430200397533e-05,0.02533117135706627,2.0882442832957013e-06,1.0017881383054891e-05,5.237845847009344e-09,1.2881090955264037e-09,5.047552274047591e-06,6.748688440559636e-06,3.76,0.0,0.48739952741966175,0.9968310750155642,0.0032797962900748216,6.195720797512005e-05,0.025563978426164334,0.00018916493563917038,0.021685041314718243,9.809170238731963e-05,3.838846838864348e-06,4.162629793954964e-06,2.1263087996038085e-05,3.6255477020567274e-09,8.23662931712184e-06,2.3262990834471876e-05,1.1100006862801657e-05,9.416295419076699e-08,6.129901020800277e-13,1.2408093771759192e-13,3.421799471210644e-09,2.2826269883131922e-07,2.2835600219579237e-06,1.1997849363395022e-10,4.9540050617275226e-12,2.719713043769068e-07,5.598166623147769e-09,2.738390318739281e-13,7.238732839230281e-10,3.1645648290846425e-13,3.7519633971913955e-10,2.803640005180298e-08,7.55020649855444e-11,1.0156475921639312e-08,3.3399677843791053e-10,5.204884617462165e-11,8.820054208572881e-12,2.5923064954144617e-11,8.145225424041439e-14,8.542993775481975e-06,9.086395816199835e-08,1.0208411389850593e-08,1.687933447883929e-11,0.0004825275939427578,8.256522861032743e-11,1.4971643639768073e-08,1.5213739973401626e-16,1.820653621234977e-11,3.239780884074059e-06,9.639268425293582e-09,1.795470642190523e-12,2.7097778539844445e-06,1.737270227513944e-13,7.982237960116678e-14,9.420332665956996e-15,7.117813585623324e-13,3.706544147505674e-11,4.837084710643466e-13,3.190894630242657e-14,4.5134762517436574e-07,4.144156861811374e-12,6.681920134580293e-16,2.6293798192159492e-18,2.932077582205454e-11
5.486457527785318e-06,0.6600583746842565,0.002130117337192622,5.640201641505452e-05,0.0002935311045244825,0.01761721963501793,0.0,0.0,0.0007235734157505882,3.7715925717930857e-06,9.653934633696181e-05,4.068781942967359e-05,9.93164415599622e-06,6.8866245766482065e-12,1.6281550070117836e-09,7.043848104696743e-08,4.973152462820249e-05,6.516606717304743e-05,2.2484939555360973e-08,1.3398438849296338e-09,4.073979214125576e-05,1.4518996249311276e-07,5.7194310545030495e-09,6.503254582644519e-08,1.0545005041291524e-08,1.7957763457985844e-05,1.5479683225322037e-05,0.02543011591344623,2.1457321869860303e-06,1.0258937431120657e-05,5.529410462489429e-09,1.3536781615377684e-09,5.183759571192287e-06,6.945117381043364e-06,3.76,0.0,0.4867774682700236,0.9967665479088872,0.0033612866566181945,6.259411777170017e-05,0.02566904208963115,0.00019352797403610184,0.02219198571228598,0.00010048025549343838,4.021706685883249e-06,4.359390879975986e-06,2.227985461510876e-05,3.805103629335046e-09,8.631781898857519e-06,2.3853786594267772e-05,1.1558408039900752e-05,9.780808574212539e-08,6.341201611786393e-13,1.2836703581671302e-13,3.539310588480659e-09,2.334880204234912e-07,2.3231080004892027e-06,1.2341110891838636e-10,5.148426569774861e-12,2.8938735194376384e-07,5.865777925032202e-09,2.9129205908546184e-13,7.634667853457682e-10,3.318642735365333e-13,3.845599117277156e-10,2.9151214281297252e-08,7.956458523812102e-11,1.0448551729864604e-08,3.437656049106825e-10,5.5475738021082715e-11,9.528142888482824e-12,2.7931199612988224e-11,8.53452993127507e-14,8.893635213592088e-06,9.13543606137633e-08,1.0888723980120892e-08,1.7515634641292347e-11,0.0004824964176548465,8.742269222991402e-11,1.545935842371397e-08,1.6215961840351314e-16,1.9367816063028535e-11,3.2200571056056324e-06,1.0090070560026936e-08,1.9278670376427996e-12,2.765619697150437e-06,1.8301039008148902e-13,8.440137646712884e-14,9.814238932712661e-15,7.383574660874824e-13,3.936671178807805e-11,4.808060530326524e-13,3.170963826742852e-14,4.482973158638862e-07,4.475449763560871e-12,7.224457804807803e-16,2.8394936979586432e-18,3.0132510823012215e-11
