Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21)
4.917158771385154e-13,0.2185753648304053,3.76,0.0,0.7908466143138717,0.9999999999997964,1.1045834399203568e-25,7.103697939149535e-21,1.0817393617928473e-20,2.5628486482747254e-10,2.5628486482761104e-10,1.8292457654260997e-24,1.2486406230393377e-22,1.1939741836375146e-22,3.456327115534299e-27,3.3790442546712885e-29,2.0369275436575101e-13,1.6126838902276536e-22,1.0652225910203681e-13,1.03959436753985e-18,1.1371458145674966e-18,9.716918361555591e-14,1.4068757327637063e-24,8.877471577196916e-23,2.70758981857202e-28,4.1858654879924213e-22,1.1895248820024938e-34,3.603136544199182e-35,8.396858927170029e-20,1.4915992048088856e-30,2.4806068199541165e-43,1.1333264479975308e-21,1.0303305699958793e-33,5.718382899217124e-39,2.0074675494402856e-39,1.2841473427603537e-45,3.7384398894916846e-14,9.59505369812398e-21,3.7384401990098486e-14,4.717227703075605e-27,2.1367252437669196e-41,2.7013718394810232e-33,6.988502933302724e-22,9.191925549095186e-40,3.3036380796340834e-47,6.2465742033484085e-24,4.777572991404561e-32,1.6031261722975392e-37,8.050772238379318e-40,3.89234382047411e-46,1.4520160936281823e-42,4.951673986884941e-36,1.8107465988997767e-52,3.0086086443915496e-54,2.2915750082839912e-41,1.783608646705548e-54,8.397248845864041e-50,1.5930128126499966e-59,1.596455374389733e-23,7.270404037544389e-33,3.578396564127006e-45
9.83432171110098e-13,0.21857536484049847,3.76,0.0,0.7908466140573456,0.9999999999995927,8.836755110367664e-25,2.84148051185014e-20,4.3270027139493117e-20,5.125699467993826e-10,5.12569946799937e-10,7.299568150463136e-24,5.146908335302091e-22,4.775819963476044e-22,2.765006007959649e-26,2.704703662958191e-28,4.0738644057453326e-13,6.450749916819431e-22,2.1304328128278935e-13,3.593841463375423e-18,4.548562991082247e-18,1.9433734824568837e-13,5.627499900322801e-24,3.5509946667486362e-22,2.166039756728892e-27,8.512137500324063e-22,9.516068974321624e-34,2.8826172741453384e-34,3.358641530185218e-19,1.1932748315349175e-29,3.968667287992688e-42,4.533286620790737e-21,8.24256385292214e-33,9.149324218956539e-38,1.6059682974612835e-38,4.1091374156081217e-44,7.476880887702239e-14,3.8380229993240776e-20,7.476882125775184e-14,1.8869642092880093e-26,3.4144667067350544e-40,2.160668100262779e-32,2.7954022908077635e-21,7.353808064540228e-39,5.285935748017409e-46,2.4985896345655187e-23,3.822029553682497e-31,2.5649833685253074e-36,1.2881130631326486e-38,6.210934910091356e-45,1.161198924946953e-41,7.922524583498238e-35,5.794350027116518e-51,9.627484948839162e-53,3.666485381249112e-40,5.7074905941643095e-53,2.68533283144389e-48,5.09759318016644e-58,6.385959761669995e-23,5.816306114292837e-32,5.72543298311669e-44
1e-12,0.21857536486068485,3.76,0.0,0.7908466140487023,0.9999999999995859,9.87888332122124e-25,2.98509125649242e-20,4.545698790293725e-20,5.212051851155427e-10,5.21205185116125e-10,7.666162301130439e-24,5.427568834815375e-22,5.017183154007363e-22,3.091063798491111e-26,3.0240608493392716e-28,4.142497091846094e-13,6.776777609506987e-22,2.166323205483965e-13,3.7564523633849845e-18,4.778448058047982e-18,1.976112648820906e-13,5.9119175577966e-24,3.730465424383259e-22,2.421468758873145e-27,8.665908812876442e-22,1.0638248939521545e-33,3.2225889057485236e-34,3.528376050502511e-19,1.3339946296272777e-29,4.9714008200791754e-42,4.762399756217916e-21,9.214574661094606e-33,1.1461345230516533e-37,1.7953560593650696e-38,6.255008151153346e-44,7.602843359005776e-14,4.0319997764112503e-20,7.6028446596519e-14,1.9823426569301967e-26,4.275009105220879e-40,2.4153566306713824e-32,2.9366841779881517e-21,8.221103194317315e-39,6.621774108997686e-46,2.6248648389347693e-23,4.272747700207636e-31,3.2131543452801067e-36,1.6136184258695426e-38,7.771980617840819e-45,1.2980259280782224e-41,9.924493464463055e-35,8.820432957116052e-51,1.4655414167770657e-52,4.59300137183076e-40,8.688191404977456e-53,4.0858372024608403e-48,7.759782892078149e-58,6.708729610470697e-23,6.502209311766662e-32,7.172270582679639e-44
1.966864759053263e-12,0.21857536486068485,3.76,0.0,0.7908466135442933,0.9999999999991853,7.06953637535899e-24,1.1365921897533527e-19,1.7308356502766446e-19,1.0251401104098474e-09,1.0251401104120649e-09,2.90598504850609e-23,2.1806344113154387e-21,1.9102647496268057e-21,2.2119132543925014e-25,2.16610959801444e-27,8.147760904682462e-13,2.5803089906054875e-21,4.2608134418534253e-13,1.3246093384062424e-17,1.8194072480463366e-17,3.8867037352274137e-13,2.250995292448882e-23,1.420401340647693e-21,1.7327785226442508e-26,1.7639689508479625e-21,7.6126386756343e-33,2.3062641085144477e-33,1.343373704741767e-18,9.546115516481656e-29,6.348888801397105e-41,1.8132975825829136e-20,6.593914624413634e-32,1.4638618379101695e-36,1.2847640217873332e-37,1.3148365491409368e-42,1.4953756702930822e-13,1.535208951699439e-19,1.4953761655220214e-13,7.548434654333862e-26,5.4494511267886757e-39,1.7278460675476588e-31,1.1181607439509384e-20,5.883468100541348e-38,8.457858085816114e-45,9.994028647796312e-23,3.057574099141465e-30,4.1039092760621226e-35,2.060944861005069e-37,9.887142956339564e-44,9.28297122740624e-41,1.2675532100312308e-33,1.8541647112434067e-49,3.0807512565223837e-51,5.866258803557978e-39,1.8263582150231908e-51,8.581642062619824e-47,1.6311975380114494e-56,2.5544920771314846e-22,4.653012329895087e-31,9.160676688190476e-43
3.933729934939593e-12,0.21857536490105767,3.76,0.0,0.7908466125181887,0.9999999999983705,5.655837635400225e-23,4.546366471243603e-19,6.923615847289624e-19,2.050280436297358e-09,2.050280436306226e-09,1.151465514011909e-22,9.69744256991617e-21,7.640549516404104e-21,1.7693831499376554e-24,1.736640929496845e-26,1.629564499908216e-12,1.032130323046407e-20,8.521415456029882e-13,5.072423008495278e-17,7.277481943103262e-17,7.773232087647317e-13,9.003938016244449e-23,5.6816304425300274e-21,1.386136801913195e-25,3.8171316932658334e-21,6.089761397333856e-32,1.845282700008693e-32,5.372829101905934e-18,7.636755155620824e-28,1.0155085644717147e-39,7.25305035467853e-20,5.2749104605010415e-31,2.3420814382947897e-35,1.0277936617116615e-36,4.2069149509698203e-41,2.990748360865874e-13,6.140830894382518e-19,2.9907503417787715e-13,3.019834660538413e-25,8.675612442860643e-38,1.3811762474188257e-30,4.4726394641073504e-20,4.707446479996615e-37,1.3533734610918617e-43,3.9973456650555206e-22,2.4459786526701248e-29,6.566045775199177e-34,3.29739449007569e-36,1.5663087792559476e-42,7.41582252506969e-40,2.0279216278302216e-32,5.933148753322884e-48,9.858116863988796e-50,9.385631562602336e-38,5.844094560521169e-50,2.738842493025267e-45,5.2196248924655465e-55,1.0218828770300002e-21,3.722355697031436e-30,1.4657020558825437e-41
7.867460286712253e-12,0.21857536498180322,3.76,0.0,0.7908466104659794,0.9999999999967409,4.525002576276623e-22,1.8185443247102075e-18,2.769664323225931e-18,4.100561082738704e-09,4.100561082774169e-09,4.5206978174321705e-22,4.6588042438766507e-20,3.0558115685702453e-20,1.415270245501517e-23,1.3953161041851356e-25,3.259177755382224e-12,4.1285741199765976e-20,1.704198262472575e-12,1.9836385212094667e-16,2.910874457230372e-16,1.5545760229656337e-12,3.6015374672041664e-22,2.2726716951928506e-20,1.1087715308254617e-24,9.135108662598961e-21,4.87124932439768e-31,1.4766599363839888e-31,2.1485987212522662e-17,6.109182839440163e-27,1.6238108171849867e-38,2.901107483809851e-19,4.219573304762288e-30,3.7470172593382185e-34,8.222066210122692e-36,1.3458528119929571e-39,5.981483852152433e-13,2.4563278421968785e-18,5.98149177577926e-13,1.2083021906986867e-24,1.3743770605633626e-36,1.1031848998020839e-29,1.7890525497493554e-19,3.7670312701333264e-36,2.1657789330895076e-42,1.5987252889303057e-21,1.956653388800802e-28,1.0505001165929169e-32,5.2754543301756e-35,2.457729801963935e-41,5.915926158587612e-39,3.244150509469321e-31,1.8984929379262226e-46,3.1544127081117865e-48,1.5015782291296795e-36,1.869948620634791e-48,8.718055696095324e-44,1.670150472272853e-53,4.088218829510625e-21,2.977797070021589e-29,2.345101492647934e-40
1e-11,0.21857536506254882,3.76,0.0,0.7908466093534431,0.9999999999958574,9.08649052289797e-22,2.9276379836861235e-18,4.45900331012562e-18,5.212051830592553e-09,5.212051830649641e-09,7.211421842207994e-22,8.120981571213552e-20,4.919167696735099e-20,2.841648927735899e-23,2.8071362283211216e-25,4.142637568843355e-12,6.646554720854763e-20,2.1660776583813913e-12,3.1779848500921664e-16,4.686067009433488e-16,1.97590886426379e-12,5.798016390683637e-22,3.658746308113604e-20,2.2262878118897048e-24,1.2838045304622082e-20,9.780968021088087e-31,2.9655165113626923e-31,3.458563838850753e-17,1.2267027599828426e-26,3.9826237347440826e-38,4.6703478541393095e-19,8.472577859765242e-30,9.192002561196207e-34,1.6509637433822448e-35,3.947015607527478e-39,7.602805230671992e-13,3.954391698807386e-18,7.60281798674782e-13,1.9455598237378954e-24,3.358640290064299e-36,2.2139896506007515e-29,2.8801589650674147e-19,7.565266438344054e-36,5.3136354713599274e-42,2.5735877908271542e-21,3.9288400197593176e-28,2.5770558975236836e-32,1.2941551190269818e-34,5.984019169011647e-41,1.1864393869310718e-38,7.958150655686984e-31,5.568154572776167e-46,9.251687094436774e-48,3.68360205724197e-36,5.48438504535557e-48,2.552370857951247e-43,4.898410253230745e-53,6.582092667233984e-21,5.979331541840393e-29,5.753056627857323e-40
1.1801190638484914e-11,0.21857536506254882,3.76,0.0,0.7908466084137701,0.9999999999951112,1.2939225051508144e-21,3.864403242172472e-18,5.885856723204704e-18,6.15084172384638e-09,6.1508417239217316e-09,9.484067408419178e-22,1.1045213815010698e-19,6.492999871255156e-20,4.0464001984234223e-23,3.999591015902947e-25,4.888827445434461e-12,8.773297335741957e-20,2.5561913049579576e-12,4.186756416355642e-16,6.185434259953224e-16,2.331775985848358e-12,7.653211513170353e-22,4.829455862303087e-20,3.170167004978286e-24,1.5965628239165472e-20,1.3927826013448425e-30,4.223038004720461e-31,4.5649896145857967e-17,1.7468080722799336e-26,5.974929771800028e-38,6.164687759000446e-19,1.2064760430703083e-29,1.3790958675018988e-33,2.3509505061558757e-35,6.144015760583877e-39,8.972209453612645e-13,5.219689867730803e-18,8.972226291282757e-13,2.5682640756247102e-24,5.034593300926087e-36,3.152200135430846e-29,3.801731796098928e-19,1.0773340635095122e-35,7.972385361313871e-42,3.396978418108597e-21,5.594592865951808e-28,3.866418981645773e-32,1.941650769967629e-34,8.962401872479833e-41,1.688860246300013e-38,1.1939700392030908e-30,8.667632693588591e-46,1.4401581127589794e-47,5.526588083554981e-36,8.537218721108792e-48,3.971813809406078e-43,7.62507051649691e-53,8.688474171916262e-21,8.514494548673602e-29,8.631491597986052e-40
1.9668651342030235e-11,0.2185753652240399,3.76,0.0,0.7908466043093516,0.9999999999918516,5.947144950305989e-21,1.0683913393061967e-17,1.627494449024146e-17,1.0251402984727096e-08,1.0251402984935345e-08,2.5387253240976137e-21,3.869938190918096e-19,1.794696039972342e-19,1.859036271020572e-22,1.851747794478626e-24,8.148272547729638e-12,2.425613701382162e-19,4.259922785001668e-12,1.1498984676982606e-15,1.7099665926971555e-15,3.8859645460525874e-12,2.1158432761126337e-21,1.3352227695693867e-19,1.4565763423075735e-23,3.808155272599176e-20,6.399471408567845e-30,1.9417422888144774e-30,1.2615276721442008e-16,8.02717516904962e-26,4.592304441850455e-37,1.7042367267965795e-18,5.543708429937109e-29,1.0609361406703673e-32,1.0803449427606336e-34,7.994455023802843e-38,1.49536210974891e-12,1.443085827864429e-17,1.4953667648429877e-12,7.104693008138747e-24,3.8092388034038557e-35,1.4449416290451628e-28,1.051063512613349e-18,4.953706977207392e-35,6.137578997033264e-41,9.389416385698469e-21,2.5707712770006724e-27,2.9745279315365277e-31,1.4937389181650405e-33,6.677458648826617e-40,7.724859434608464e-38,9.183957104995047e-30,1.1282235322121757e-44,1.874572897335482e-46,4.2516079591322014e-35,1.111188625677225e-46,5.1241269443596473e-42,9.925074823607465e-52,2.4028267638261777e-20,3.912745278439705e-28,6.64102991307472e-39
2.6749365975221023e-11,0.218575365369382,3.76,0.0,0.7908466006153749,0.9999999999889181,1.338791042672702e-20,1.9024854688422662e-17,2.898354822861508e-17,1.3941908102286584e-08,1.3941908102657328e-08,4.4256270300468725e-21,7.854588783444194e-19,3.1953174405423135e-19,4.1839989069204977e-22,4.185354949632204e-24,1.1081890836229989e-11,4.319364270671802e-19,5.793075524792146e-12,2.0426681745947208e-15,3.0447974341093064e-15,5.28456354689519e-12,3.76763548091729e-21,2.37766005176632e-19,3.2783457603845187e-23,6.65404540753291e-20,1.4403650358279816e-29,4.372083277352324e-30,2.2457489632429494e-16,1.8068458970916637e-25,1.2641282990237374e-36,3.0346012435973628e-18,1.2477828347252583e-28,2.9216693711770806e-32,2.4317652160774546e-34,2.6131571918886953e-37,2.0336859623101274e-12,2.5697024986902736e-17,2.033694251622153e-12,1.26567531571004e-23,1.0410847833136813e-34,3.248411579949674e-28,1.8716285461734583e-18,1.115430969848548e-34,1.691089537284722e-40,1.6717137338200505e-20,5.786410911026637e-27,8.191554433345143e-31,4.113584498421097e-33,1.8124526214104832e-39,1.7345126817286571e-37,2.528976825095288e-29,3.688364921291197e-44,6.1282553493327534e-46,1.1708348889644847e-34,3.632574947713162e-46,1.6696341243482326e-41,3.244714504269184e-51,4.2795713991929973e-20,8.807300390512436e-28,1.828952628659875e-38
3.383008060841181e-11,0.21857536551472398,3.76,0.0,0.7908465969213982,0.9999999999859841,2.5305900060426002e-20,2.969801990181507e-17,4.524797205832922e-17,1.763241320160516e-08,1.7632413202183765e-08,6.764054378880043e-21,1.377815030256746e-18,4.987141283498812e-19,7.906695718952283e-22,7.944472640327705e-24,1.4015633689983505e-11,6.742690823933865e-19,7.326010729866794e-12,3.1837526615290326e-15,4.752741151312322e-15,6.6829818962689014e-12,5.881241126483311e-21,3.711598514874293e-19,6.195507683897755e-23,1.0614153512759626e-19,2.7220805694309287e-29,8.265977600519134e-30,3.5046098584059647e-16,3.4149310494621254e-25,2.8456635455534492e-36,4.7368357860902824e-18,2.3581911564687646e-28,6.579994205951454e-32,4.5960349651597285e-34,6.918366340875089e-37,2.572006432641641e-12,4.011332714624717e-17,2.57201937232534e-12,1.9765988624271778e-23,2.325093504232121e-34,6.131009950819066e-28,2.9216320131910167e-18,2.1089565700942036e-34,3.809862918401493e-40,2.6091544091247633e-20,1.0935960622515353e-26,1.8448795580512125e-30,9.264442362840165e-33,4.0173400953954385e-39,3.269726679917006e-37,5.69520628609772e-29,9.766559782645117e-44,1.6227252032660433e-45,2.636882532933666e-34,9.618632881542428e-46,4.403531039088738e-41,8.591748042969343e-51,6.681808034350088e-20,1.6645875194505013e-27,4.1193083532992e-38
4.0910795241602594e-11,0.21857536566006602,3.76,0.0,0.7908465932274218,0.9999999999830501,4.230077731174648e-20,4.25742087804715e-17,6.48720616690667e-17,2.132291828369328e-08,2.1322918284522584e-08,9.505373073875864e-21,2.1824586446878586e-18,7.148344788043286e-19,1.3213663497258795e-21,1.3331642769512483e-23,1.6949494197340368e-11,9.666277671911564e-19,8.858740516260405e-12,4.55933310107905e-15,6.8130852259353765e-15,8.081229629468918e-12,8.431057957801469e-21,5.320897957911729e-19,1.0354342491645001e-22,1.5797641012286226e-19,4.549394320099771e-29,1.3820098961088366e-29,5.022698223078391e-16,5.707732494013301e-25,5.4666068334732324e-36,6.7902988047847615e-18,3.941317143980287e-28,1.2645738639180484e-31,7.681850532269161e-34,1.5109592658559444e-36,3.110323708117346e-12,5.750524849690284e-17,3.11034225802812e-12,2.834812656806406e-23,4.434558283518231e-34,1.023469129963928e-27,4.188363135324584e-18,3.5261899246812568e-34,7.325455162503716e-40,3.7398467220497514e-20,1.8277902079603071e-26,3.545628911737383e-30,1.7804999016773014e-32,7.610937293035733e-39,5.452658783672808e-37,1.0944623858090782e-28,2.1333210028153934e-43,3.544517265773698e-45,5.067690747973175e-34,2.1009565074841704e-45,9.584430293365176e-41,1.8767249104988106e-50,9.580684382190277e-20,2.7822176415890062e-27,7.917137167189312e-38
5.507222450798417e-11,0.21857536595075022,3.76,0.0,0.7908465858394685,0.9999999999771817,9.031746010691215e-20,7.33505155073184e-17,1.1178425770252472e-16,2.8703928408575855e-08,2.870392841000418e-08,1.5842837643025026e-20,4.3599987061251474e-18,1.2312675023328206e-18,2.8202472662154416e-21,2.864406465708266e-23,2.2817483485783573e-11,1.6654342570439243e-18,1.1923731825822012e-11,7.845073823310563e-15,1.1737287998313505e-14,1.087733609050397e-11,1.4525404763130066e-20,9.167473343887525e-19,2.2101140884752667e-22,2.944760328317126e-19,9.7109298846776e-29,2.9517638631992364e-29,8.649464815727774e-16,1.2184682192605225e-24,1.4125488969125485e-35,1.1698073144440238e-17,8.413197195085362e-28,3.2698085947620493e-31,1.6399025986073627e-33,4.651626078256555e-36,4.186950973312532e-12,9.907488523952837e-17,4.1869829325826755e-12,4.88785178569978e-23,1.1329364379067767e-33,2.1809007333119905e-27,7.21606517077632e-18,7.532198476875804e-34,1.896502199925513e-39,6.441708636275522e-20,3.901728643528107e-26,9.168148303299895e-30,4.6039032400265376e-32,1.9247857510226653e-38,1.1603605974167215e-36,2.8296672632232325e-28,6.56929618124738e-43,1.0914604191208258e-44,1.3103558664231354e-33,6.469262236710122e-45,2.934913386898592e-40,5.779511197134647e-50,1.6511756683583854e-19,5.93944990828169e-27,2.0473251937354133e-37
6.923365377436575e-11,0.2185753662414343,3.76,0.0,0.7908465784515155,0.9999999999713127,1.6424987690505376e-19,1.122700184290646e-16,1.711220379715749e-16,3.608493846976785e-08,3.608493847195337e-08,2.3488119887895814e-20,7.567777520536276e-18,1.8841097946230235e-18,5.127079534280107e-21,5.2399265205494437e-23,2.8685907573082124e-11,2.5491738831762757e-18,1.4987964379667034e-11,1.1997070429232705e-14,1.7963732608052045e-14,1.367281212311586e-11,2.2231981712948037e-20,1.4031955813539943e-18,4.0181319967433423e-22,4.905825409682674e-19,1.7655722375373761e-28,5.369746352567121e-29,1.3232767968251591e-15,2.215536220860292e-24,2.9893216065930065e-35,1.790377547500352e-17,1.5296660630827533e-27,6.923999133257879e-31,2.9818401328742887e-33,1.1283033392475774e-35,5.263566429177188e-12,1.5164347319750418e-16,5.2636153457429686e-12,7.487216708630914e-23,2.3731104419410396e-33,3.958793513598188e-27,1.10448701917621e-17,1.3703979376889037e-33,4.0204431140605336e-39,9.857237347856971e-20,7.094192144179231e-26,1.9414467586546731e-29,9.749139874176198e-32,3.995595600387005e-38,2.1043481176631034e-36,5.991427525771518e-28,1.5938023249074594e-42,2.6479843041372377e-44,2.774756471669806e-33,1.5694614089677969e-44,7.085871635625889e-40,1.4022727515559958e-49,2.5280776286465855e-19,1.0799785876009405e-26,4.335686974049591e-37
8.339508304074733e-11,0.2185753665321185,3.76,0.0,0.7908465710635624,0.9999999999654432,2.7173059133544907e-19,1.5988498957593676e-16,2.437338668594778e-16,4.34659484629494e-08,4.346594846606091e-08,3.2394720162536984e-20,1.2077257257803307e-17,2.6825082222152223e-18,8.479116138912265e-21,8.720494976791444e-23,3.4554795871214204e-11,3.630403838983472e-18,1.80513871689545e-11,1.707363852332723e-14,2.5580440640532294e-14,1.646761516254161e-11,3.165996882846513e-20,1.99834375986131e-18,6.645563428860148e-22,7.621371994499502e-19,2.920178065197915e-28,8.886449996394849e-29,1.883611427330763e-15,3.664734435836821e-24,5.651408922455738e-35,2.5495149497691022e-17,2.530059845089115e-27,1.3098135036981634e-30,4.9323047914972414e-33,2.4086072278038513e-35,6.340169274840304e-12,2.1595692415354458e-16,6.340238937220674e-12,1.0671261106577592e-22,4.440425089545594e-33,6.536834067958025e-27,1.5729106441100632e-17,2.2681960663223864e-33,7.614678420628496e-39,1.4034289233170925e-19,1.1734039043652048e-25,3.6727144541598565e-29,1.844268695155262e-31,7.4109333619057e-38,3.4733797293199426e-36,1.1332937604020692e-27,3.403068074612751e-42,5.653827571956315e-44,5.249020771574441e-33,3.3509362828308e-44,1.5055709851018437e-39,2.994362778189914e-49,3.60141843915052e-19,1.786418226658298e-26,8.202514565657142e-37
