Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344)
1.2121891005589834e-07,0.44203789098972784,3.76,0.0,0.8989792208293127,0.9999998531448331,3.280992298937042e-09,3.3334002375702065e-09,3.139663648634703e-09,0.0003130003987048897,0.0003130005384746835,7.61370008129712e-15,5.5699376746441725e-08,5.452610780388663e-11,9.802628102255514e-11,4.0486092640150404e-11,1.4250819208394759e-07,2.3993020909693676e-11,3.313142639500389e-08,7.032081557675952e-08,1.3980267957643456e-07,2.3369174564040952e-08,2.3202674400291167e-12,3.668556765334501e-11,1.290843646642585e-11,7.481105845701757e-10,1.7206681932243628e-16,1.2230560711692393e-16,1.418332593362322e-10,4.061358441024091e-14,1.7785543964720563e-21,4.292580677296941e-11,1.8032909471837422e-16,4.647472090823517e-17,8.73709060243111e-20,7.609607244157718e-20,9.3040857688017e-08,9.744927838933565e-10,9.099476159190769e-08,8.686423766728725e-15,2.100730051268567e-21,4.2490311934510656e-17,3.4890965951329915e-10,6.903694799694797e-22,1.655424217391014e-21,8.46121998675438e-13,6.884551523277598e-24,1.1898286290996914e-23,8.871507358209122e-27,1.4198422184196394e-23,3.683920998125749e-21,1.3722748687863292e-14,1.9305890658364133e-32,1.6026230363555662e-34,2.757681420439445e-19,9.997861321715316e-27,8.577248228612939e-25,5.695710291764841e-29
1.253053883975967e-07,0.4420387158079598,3.76,0.0,0.8989686581826868,0.9999998477075418,3.6160197252393782e-09,3.5590007746194205e-09,3.3254251998982277e-09,0.00032355022462597833,0.00032355037409871655,7.870782562286046e-15,6.010967236041166e-08,5.697101342601147e-11,1.0513656081090317e-10,4.5113211326508194e-11,1.4761953380883485e-07,2.5675540474587877e-11,3.413147047243877e-08,7.316765049570317e-08,1.4796440329268521e-07,2.3830641894907473e-08,2.5274971359504757e-12,3.922756010986286e-11,1.4004957372661434e-11,7.83311363965706e-10,1.940752377991822e-16,1.4246554363034007e-16,1.4638501534436335e-10,4.455389630972726e-14,2.0786199430697303e-21,4.559643498228128e-11,2.0246241415421425e-16,5.3902497097427404e-17,1.0055030038438139e-19,8.891874667254123e-20,9.613115047153515e-08,1.0409437645373687e-09,9.394729245561332e-08,9.452314392963452e-15,2.305131447673024e-21,4.657194275638626e-17,3.727084974814516e-10,7.826153664327606e-22,1.9163553527225623e-21,8.788328041580182e-13,7.843700356402423e-24,1.411972356395404e-23,1.0407222051363206e-26,1.5736975988437604e-23,4.090981721587189e-21,1.5293584175695724e-14,2.465852899164339e-32,2.091761501533228e-34,3.2030057995909416e-19,1.197115748340211e-26,9.979000930342065e-25,7.125327189260986e-29
1.2939186673929508e-07,0.442039540631354,3.76,0.0,0.8989580954484638,0.9999998422385252,3.970408556672531e-09,3.7917925807527655e-09,3.5133012303405707e-09,0.000334099926264073,0.00033410008577393504,8.127862013968257e-15,6.469502042693641e-08,5.942296865158527e-11,1.1243941839156087e-10,5.00683736637807e-11,1.527503164473899e-07,2.7417389737541152e-11,3.5134615312918114e-08,7.601990921232022e-08,1.5633513899535472e-07,2.4291490746328085e-08,2.7459527006399777e-12,4.185587766696094e-11,1.515050911955818e-11,8.186026635696773e-10,2.17960684525487e-16,1.6506981599729834e-16,1.5095139572968473e-10,4.873594327034931e-14,2.415932136049263e-21,4.834650352828678e-11,2.2646367706202493e-16,6.222121805303831e-17,1.151383631646772e-19,1.033662767369314e-19,9.92184565143957e-08,1.1095621860368667e-09,9.689251603644006e-08,1.0258666070332113e-14,2.5221063863493604e-21,5.085899649112137e-17,3.9728423815789955e-10,8.838063524165628e-22,2.2057477220521804e-21,9.114858139473397e-13,8.898717958797869e-24,1.6660768816468216e-23,1.214338828472395e-26,1.7379016598469743e-23,4.5259207427204405e-21,1.6975885986388057e-14,3.124008661312069e-32,2.7070165061278758e-34,3.702314123794061e-19,1.4250580746147353e-26,1.1552885377513354e-24,8.84683586173228e-29
1.3347834508099346e-07,0.44204036545993675,3.76,0.0,0.8989475326261023,0.9999998367377241,4.344368621164279e-09,4.031757664560094e-09,3.703121684166123e-09,0.00034464950361762936,0.00034464967349962666,8.38493843772078e-15,6.945574900342617e-08,6.18811536551037e-11,1.1992810919415982e-10,5.536021946020963e-11,1.5790058238723697e-07,2.921879020553951e-11,3.6140784158886424e-08,7.887758229076192e-08,1.6491525767517727e-07,2.475196908951441e-08,2.9758391902046794e-12,4.457066430159862e-11,1.6345312388505888e-11,8.539791832321599e-10,2.4380666247265623e-16,1.9031369194360413e-16,1.5553217742325412e-10,5.3166856321881326e-14,2.7935384334788765e-21,5.117624876537621e-11,2.524224986579394e-16,7.150411997646112e-17,1.3122865568097119e-19,1.195801320913229e-19,1.023027786838007e-07,1.1803457876303755e-09,9.983045056458659e-08,1.1106413936621473e-14,2.752026633778324e-21,5.5351866876552625e-17,4.2263611342732427e-10,9.945211287551614e-22,2.5253529673145203e-21,9.44079548506338e-13,1.0055761150782535e-23,1.955474033207429e-23,1.4098219716610677e-26,1.9127795310156018e-23,4.989623943585424e-21,1.8772580044622502e-14,3.92779258452424e-32,3.4752716353973317e-34,4.2600898229530415e-19,1.6871343065546754e-26,1.3313408906187034e-24,1.090700150744133e-28
1.3756482342269183e-07,0.4420411902937355,3.76,0.0,0.8989369697150787,0.9999998312050775,4.738092928302905e-09,4.278878079752909e-09,3.894732057474719e-09,0.00035519895668509636,0.0003551991372750736,8.642011835854283e-15,7.439218615250947e-08,6.434484373253744e-11,1.2759603358082103e-10,6.099708926851843e-11,1.6307037502703443e-07,3.107996389582552e-11,3.714990057919638e-08,8.174068014583188e-08,1.7370515148931224e-07,2.521228542428498e-08,3.2173551448091654e-12,4.737206962694626e-11,1.7589574580725733e-11,8.894368876276976e-10,2.7169712830230525e-16,2.1840031137585157e-16,1.601270899890404e-10,5.785378904411807e-14,3.2146122114839173e-21,5.4085900957611365e-11,2.804296975228687e-16,8.182782830826544e-17,1.4891764877095734e-19,1.377087390791528e-19,1.0538411984417597e-07,1.2532923107421746e-09,1.0276111422469525e-07,1.199649828100118e-14,2.9952651373967574e-21,6.005086832132772e-17,4.4876335593118644e-10,1.1153605786415187e-21,2.8769455162083554e-21,9.76612870051794e-13,1.1321190250135642e-23,2.283722118096096e-23,1.6290916263248345e-26,2.098659251991085e-23,5.482985271792766e-21,2.068648907944078e-14,4.9032006819045903e-32,4.428009178851267e-34,4.881025717225573e-19,1.9871351345271927e-26,1.5275768485756157e-24,1.3358148141462378e-28
1.416513017643902e-07,0.4420420151327798,3.76,0.0,0.8989264067148852,0.9999998256405243,5.151759221997298e-09,4.533135925051202e-09,4.087992213535824e-09,0.0003657482854649169,0.00036574847709955224,8.899082204824086e-15,7.950466099431651e-08,6.681339823316808e-11,1.354367485874897e-10,6.698703113321342e-11,1.6825973850530534e-07,3.30011333462757e-11,3.8161890072862435e-08,8.460922721700787e-08,1.827052287676271e-07,2.567261506421408e-08,3.470692839897857e-12,5.0260248782880616e-11,1.8883491499670116e-11,9.249727541867308e-10,3.0171649279859666e-16,2.495407030404131e-16,1.647358351461438e-10,6.280391703571575e-14,3.682453030945411e-21,5.7075684356932494e-11,3.1057727521520097e-16,9.327239834520442e-17,1.683047489939839e-19,1.5790756973771323e-19,1.0846248285717481e-07,1.3283994989801752e-09,1.0568452515597852e-07,1.2929864181373425e-14,3.2521959979514265e-21,6.495625405484254e-17,4.756651990663277e-10,1.246948226728498e-21,3.262321466363163e-21,1.0090849136497881e-12,1.2701570718969156e-23,2.6546140065440366e-23,1.8741684585311387e-26,2.295871844701605e-23,6.0069068324092365e-21,2.2720334952204713e-14,6.079828987911247e-32,5.601912028222604e-34,5.570026583670241e-19,2.3291312304936004e-26,1.745585921986133e-24,1.6258602111109398e-28
1.4573778010608857e-07,0.44204283997709914,3.76,0.0,0.8989158436250266,0.9999998200440027,5.585531410325398e-09,4.794513344070566e-09,4.282775241333527e-09,0.00037629748995552726,0.00037629769297233413,9.156149545149071e-15,8.479350444269019e-08,6.9286250786613e-11,1.4344397701850073e-10,7.333780780501013e-11,1.7346871748345005e-07,3.4982521622945835e-11,3.917668117087489e-08,8.748325743023705e-08,1.9191591002701741e-07,2.6133105419320273e-08,3.7360385323432796e-12,5.32353623206811e-11,2.0227248832570268e-11,9.605845658990868e-10,3.3394962270639653e-16,2.8395380114319924e-16,1.6935810139855023e-10,6.802443739637235e-14,4.2004869030469526e-21,6.014581738792295e-11,3.429583966542065e-16,1.0592135499911821e-16,1.894923245596256e-19,1.8033922862917942e-19,1.1153787058168177e-07,1.4056650981338068e-09,1.086007014523439e-07,1.3907461168377921e-14,3.5231944424228845e-21,7.0068231258575e-17,5.033408769836537e-10,1.3899306881643864e-21,3.6832976052590325e-21,1.041495032038089e-12,1.4203674743743925e-23,3.072185300718402e-23,2.1471758355507333e-26,2.5047512949092734e-23,6.562298799847797e-21,2.4876741145743845e-14,7.491237490211196e-32,7.039522622891878e-34,6.3322116823321715e-19,2.717483734869667e-26,1.9870282663458716e-24,1.9673154884375802e-28
1.4982425844778695e-07,0.4420436648267242,3.76,0.0,0.8989052804450173,0.9999998144154505,6.0395608811606675e-09,5.062992525209605e-09,4.47896636352853e-09,0.0003868465701553578,0.00038684678489268474,9.413213860464284e-15,9.025904969086835e-08,7.176290065967474e-11,1.5161161428244707e-10,8.005690431327645e-11,1.786973569731346e-07,3.7024352325324813e-11,4.019420614410636e-08,9.03628107034083e-08,2.0133762480911638e-07,2.659388043724141e-08,4.0135727010249965e-12,5.629757608399194e-11,2.1621023456942284e-11,9.962707414351314e-10,3.6848184390325367e-16,3.2186646209224844e-16,1.739935747651777e-10,7.352256822736808e-14,4.772266555444017e-21,6.329651290917385e-11,3.776673714220757e-16,1.1986173175324605e-16,2.1258573106548062e-19,2.0517353782500946e-19,1.1461028587381559e-07,1.4850868561719078e-09,1.1150966116251736e-07,1.493024291304864e-14,3.808636797867472e-21,7.538697393510024e-17,5.317896245868814e-10,1.5449781178889914e-21,4.14171056022912e-21,1.0738427516246368e-12,1.5834482764069575e-23,3.5407225776458866e-23,2.450341830582389e-26,2.725634431354555e-23,7.150079317298441e-21,2.7158235377042245e-14,9.175338202402842e-32,8.78996093136135e-34,7.1729172448173e-19,3.156854740814532e-26,2.2536354967813437e-24,2.3673544962408954e-28
1.5391073678948532e-07,0.44204448968168614,3.76,0.0,0.898894717174382,0.9999998087548054,6.5139877060698595e-09,5.338555701537621e-09,4.676461900376212e-09,0.00039739552606283255,0.00039739575285986504,9.670275147461831e-15,9.590163248955828e-08,7.424290515517312e-11,1.5993373319016971e-10,8.715153582394738e-11,1.8394570220191214e-07,3.9126849589640534e-11,4.1214401389429465e-08,9.324793034020136e-08,2.1097080922530532e-07,2.705504429836998e-08,4.30347028105512e-12,5.944706108759075e-11,2.3064984585810234e-11,1.0320301982524088e-09,4.053989455270928e-16,3.6351348137789114e-16,1.786419462365638e-10,7.930554815522316e-14,5.401471699683009e-21,6.652797852979558e-11,4.147996358308854e-16,1.35184108820121e-16,2.376933367850141e-19,2.325876200724906e-19,1.1767973158693286e-07,1.566662523240616e-09,1.1441142229016505e-07,1.599916694030087e-14,4.108900466428652e-21,8.091263383086195e-17,5.610106775313529e-10,1.7127846601851537e-21,4.6394160593082014e-21,1.1061277380210605e-12,1.7601184948407405e-23,4.064771713600263e-23,2.786001204344678e-26,2.958860923025641e-23,7.771174380513898e-21,2.9567252308432443e-14,1.1174808629421538e-31,1.090970573451995e-33,8.097698925950884e-19,3.6522177736123793e-26,2.547211485515477e-24,2.8338959372603993e-28
1.579972151311837e-07,0.44204531454201607,3.76,0.0,0.898884153812653,0.9999998030620043,7.008941739940346e-09,5.621185150682578e-09,4.875168296307538e-09,0.0004079443576763694,0.0004079445968731303,9.927333404959182e-15,1.017215912831514e-07,7.672587289637056e-11,1.6840458708386627e-10,9.462865567776682e-11,1.892137985073637e-07,4.129023809075497e-11,4.2237207604083536e-08,9.613866106948906e-08,2.2081590402595505e-07,2.751668452082543e-08,4.6059008913112824e-12,6.268399339612785e-11,2.4559294776066366e-11,1.0678622417250226e-09,4.447871848627876e-16,4.0913761072263383e-16,1.8330291693127445e-10,8.538063588445856e-14,6.091909302104955e-21,6.984041694969167e-11,4.544517357903572e-16,1.5198265055279373e-16,2.6492654756545084e-19,2.627659802621269e-19,1.2074621057163094e-07,1.6503898516612689e-09,1.1730600279401366e-07,1.7115194365175017e-14,4.4243639018638925e-21,8.66453493474792e-17,5.910032722229008e-10,1.8940688986690807e-21,5.17828828922694e-21,1.1383497685243856e-12,1.9511182626456225e-23,4.6491462863744575e-23,3.156597363374934e-26,3.204773277373514e-23,8.42651771276771e-21,3.2106136321015923e-14,1.3537531265888666e-31,1.3463442060644244e-33,9.112334221459715e-19,4.2088682623707577e-26,2.8696331434000082e-24,3.3756554644367898e-28
1.6208369347288207e-07,0.4420461394077456,3.76,0.0,0.8988735903593684,0.9999997973369846,7.524543622797872e-09,5.910863194719362e-09,5.0750012124761025e-09,0.0004184930649943801,0.0004184933169317309,1.0184388637490508e-14,1.0771926724710412e-07,7.921145788306734e-11,1.770186115675382e-10,1.0249496353078108e-10,1.9450169125324755e-07,4.3514743043006223e-11,4.326256981862228e-08,9.903504756895363e-08,2.3087335307151755e-07,2.7978874583588077e-08,4.921029054690585e-12,6.60085540042202e-11,2.6104110817758773e-11,1.1037664752458767e-09,4.867332926665249e-16,4.589895755351503e-16,1.8797620159964512e-10,9.175510978214022e-14,6.847513859261414e-21,7.323402630450211e-11,4.967213103647391e-16,1.703551421393559e-16,2.943998312112597e-19,2.9590058527099274e-19,1.238097256757514e-07,1.7362665959283046e-09,1.2019342058796957e-07,1.8279289652682132e-14,4.755406587724842e-21,9.258525275109394e-17,6.217666458167653e-10,2.0895743067602307e-21,5.760219333611178e-21,1.1705087098629877e-12,2.1572089680429414e-23,5.298936058218654e-23,3.5646842946313873e-26,3.4637166894378913e-23,9.117050606490242e-21,3.477714432337021e-14,1.631706002161858e-31,1.6524978344385844e-33,1.0222824853456892e-18,4.8324340015956125e-26,3.222851186189308e-24,4.002199735230293e-28
1.6617017181458044e-07,0.44204696427890683,3.76,0.0,0.8988630268140727,0.9999997915796833,8.060905691167465e-09,6.207572200058319e-09,5.275884684682196e-09,0.00042904164801527036,0.00042904191303491234,1.0441440842747024e-14,1.1389500425294158e-07,8.169935422622366e-11,1.8577042505504388e-10,1.1075691353791021e-10,1.998094257633419e-07,4.580059020023e-11,4.429043732923146e-08,1.0193713336873565e-07,2.411436021249429e-07,2.8441676146258443e-08,5.249014410867659e-12,6.942092871863995e-11,2.769958451883229e-11,1.1397427274398334e-09,5.313244787884639e-16,5.133280927171632e-16,1.926615308845711e-10,9.843626749384439e-14,7.672347678630242e-21,7.670900050595233e-11,5.41707076012867e-16,1.9040302561345514e-16,3.2623074137037443e-19,3.321909422537664e-19,1.2687027974438267e-07,1.8242905127071654e-09,1.2307369354123693e-07,1.949242039966076e-14,5.102409017135746e-21,9.873247612143027e-17,6.533000362165502e-10,2.300069698772819e-21,6.38711868265071e-21,1.202604500158115e-12,2.3791733901001235e-23,6.019515538337321e-23,4.0129284762988776e-26,3.736039008026239e-23,9.843721762743861e-21,3.7582448575124127e-14,1.9573114444451319e-31,2.017823675295886e-33,1.1435399125485832e-18,5.528885600550915e-26,3.608890886237819e-24,4.724002431431718e-28
1.702566501562788e-07,0.44204778915553106,3.76,0.0,0.8988524631763151,0.9999997857900373,8.61813280550782e-09,6.51129457733405e-09,5.477750344380638e-09,0.0004395901067374399,0.0004395903851819148,1.069849001777858e-14,1.2024914877569034e-07,8.418929149282886e-11,1.9465482829309257e-10,1.1942072253738034e-10,2.051370472703471e-07,4.814800585509989e-11,4.5320763550620775e-08,1.0484496007335281e-07,2.5162709791668657e-07,2.890514091750828e-08,5.5900119213647664e-12,7.292130804294572e-11,2.934586339596198e-11,1.1757909938762e-09,5.78648437943762e-16,5.724198888240299e-16,1.973586525693111e-10,1.0543142558939457e-13,8.570601164725647e-21,8.026552957410837e-11,5.895088114627033e-16,2.1223143520185897e-16,3.6053994089325753e-19,3.7184417543243537e-19,1.2992787561986326e-07,1.9144593608322066e-09,1.25946839478434e-07,2.075555713806826e-14,5.465752674149761e-21,1.0508715615890656e-16,6.856026820732228e-10,2.5263496817221507e-21,7.0609128056113e-21,1.2346371344975022e-12,2.617815831089563e-23,6.81655262633475e-23,4.504110764639654e-26,4.022090765005657e-23,1.0607487141439738e-20,4.05241395108343e-14,2.33721027118845e-31,2.4518320424559375e-33,1.2756514248210745e-18,6.304546918566426e-26,4.029852810083922e-24,5.5525022606329935e-28
1.7434312849797718e-07,0.4420486140376504,3.76,0.0,0.8988418994456491,0.9999997799679834,9.19632310007621e-09,6.822012781294525e-09,5.680536700415012e-09,0.0004501384411592821,0.00045013873337197376,1.095553616749088e-14,1.267820497585167e-07,8.668103059495063e-11,2.0366680300959566e-10,1.284923781969841e-10,2.1048460087724367e-07,5.055721683792377e-11,4.6353505811382975e-08,1.0775856684065648e-07,2.6232428743409975e-07,2.93693122226446e-08,5.944172066930323e-12,7.650988706491124e-11,3.1043091281767176e-11,1.2119113909027926e-09,6.287933555368882e-16,6.365397185911541e-16,2.0206733203444136e-10,1.1274791923706067e-13,9.546593110899224e-21,8.390379995758474e-11,6.4022734320431655e-16,2.359492320335414e-16,3.974512247038172e-19,4.150751014409509e-19,1.329825161417848e-07,2.0067709013046077e-09,1.2881287617970943e-07,2.206967315791023e-14,5.845820016646131e-21,1.1164943789161205e-16,7.18673822784145e-10,2.7692351079651286e-21,7.78354477917424e-21,1.2666066534996437e-12,2.873962246005031e-23,7.696017336966985e-23,5.0411282568989534e-26,4.322225029593422e-23,1.1409309817283562e-20,4.360422855069445e-14,2.7787674337971463e-31,2.9652661354359806e-33,1.4192858636984366e-18,7.166105484532417e-26,4.487913542445773e-24,6.500162951861693e-28
1.7842960683967556e-07,0.4420494389252964,3.76,0.0,0.8988313356216314,0.9999997741134588,9.795568661284781e-09,7.139709310690453e-09,5.884188479349609e-09,0.0004606866512791847,0.0004606869576043195,1.1212579291194132e-14,1.3349405844984013e-07,8.917436015866105e-11,2.1280150983278873e-10,1.3797764708514885e-10,2.1585213152846634e-07,5.302845051503651e-11,4.738862511516263e-08,1.1067799005537867e-07,2.732356173862616e-07,2.9834226320089006e-08,6.311641037242065e-12,8.01868653471321e-11,3.279140885841711e-11,1.248104119344717e-09,6.818479134319718e-16,7.059703838272216e-16,2.067873521521102e-10,1.203931019052778e-13,1.0604770997002362e-20,8.762399483705753e-11,6.939645315686542e-16,2.6166903823436757e-16,4.370915421968602e-19,4.621063032813747e-19,1.3603420414699466e-07,2.1012228972902883e-09,1.3167182138085683e-07,2.3435744348294552e-14,6.242994460584229e-21,1.1841947750655292e-16,7.525126984921387e-10,3.0295735287632004e-21,8.556973963916402e-21,1.2985131342184698e-12,3.148460369549416e-23,8.664190607272008e-23,5.62699613033282e-26,4.6367973399344637e-23,1.2250159834477673e-20,4.682465088530327e-14,3.2901303536431594e-31,3.570225274440197e-33,1.575135418249228e-18,8.120622898851643e-26,4.985326397149508e-24,7.5805352548899435e-28
