Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160)
6.043447748228338e-09,0.30904954112724914,3.76,0.0,0.7941983271915275,0.9999993045550448,9.203070447645491e-10,2.6282733516181374e-08,7.723446313091022e-09,0.0007359849776659898,0.0007359937673197117,1.068971544205512e-11,9.950555910586062e-08,7.72304482837507e-09,1.1215381876121515e-09,4.167813795102259e-11,6.878313138695409e-07,7.424235236038134e-11,7.803193028647867e-08,5.189988483728014e-07,6.172353256395265e-07,1.1090192317296746e-07,2.8758841424427136e-10,2.187215842691776e-10,1.8363816593177116e-10,4.130599593221223e-09,3.6020446080025005e-15,2.2327615998957146e-16,2.5119102304291027e-11,9.749015131091424e-14,7.057893238010183e-22,1.5995755337337287e-11,4.441851506425036e-15,6.187267607740184e-17,7.510008631540473e-20,1.2541808841238806e-20,1.6557096872203221e-06,8.561762386779914e-10,1.630070529448384e-06,4.911595270387462e-14,3.9203105935481106e-19,7.369289148840844e-17
6.1791169407495676e-09,0.3090504629914278,3.76,0.0,0.7941817538649132,0.999999288686992,9.930962023903266e-10,2.7468798393496373e-08,8.14095775505766e-09,0.0007524990332140327,0.0007525082220671888,1.0935200572048643e-11,1.0480853624541143e-07,8.057424803699549e-09,1.1959931236151372e-09,4.5446085132001176e-11,7.032915610820963e-07,7.76124564065202e-11,7.894184716423e-08,5.337837181372135e-07,6.373036201289563e-07,1.1162420063730271e-07,3.004880340120972e-10,2.2872205774736038e-10,1.959841340353792e-10,4.320883256579274e-09,3.905941716515687e-15,2.4738342410433977e-16,2.5460160161341553e-11,1.0308503914922082e-13,7.876891130673027e-22,1.6531233257026356e-11,4.776996648550597e-15,6.79937523529184e-17,8.318069163949231e-20,1.3898727194955132e-20,1.6928413425378172e-06,8.950163086587944e-10,1.6660453900360782e-06,5.173690867179828e-14,4.1549487996374246e-19,7.864417098660143e-17
6.314786133270797e-09,0.3090513848468685,3.76,0.0,0.7941651807103842,0.9999992728064273,1.0697698641070093e-09,2.868071579689568e-08,8.570236925863125e-09,0.000769012735271967,0.0007690223322071064,1.118068044760847e-11,1.1025824918399767e-07,8.398197251707588e-09,1.2735489967167705e-09,4.9460063885055397e-11,7.187526108898437e-07,8.10573227844969e-11,7.985266319987003e-08,5.486012777393844e-07,6.575523298381657e-07,1.1233846039478805e-07,3.1366533572592783e-10,2.389494786959371e-10,2.088588838970309e-10,4.514347664154921e-09,4.227730856172738e-15,2.7345437985669936e-16,2.5799190593280297e-11,1.0886626227650145e-13,8.768035603538635e-22,1.7072804641293014e-11,5.1296496925599145e-15,7.457090332328972e-17,9.189964789003769e-20,1.5367070652987957e-20,1.7299713595010549e-06,9.34716493284813e-10,1.7019934130318399e-06,5.4433277219407075e-14,4.397726010520023e-19,8.381879109530507e-17
6.450455325792026e-09,0.30905230669353995,3.76,0.0,0.7941486077274605,0.9999992569132921,1.1504359236027347e-09,2.99184652267797e-08,9.01128816668046e-09,0.0007855260838425495,0.000785536097743431,1.1426155068781341e-11,1.1585499364169153e-07,8.745321725299018e-09,1.3542589100353454e-09,5.37301503591937e-11,7.342144705324264e-07,8.457694910586438e-11,8.076454122904955e-08,5.634506473364746e-07,6.779808861415044e-07,1.1304558310870026e-07,3.271200655218762e-10,2.4940408425090605e-10,2.2227248951049538e-10,4.710918995507297e-09,4.568029572891275e-15,3.0159832834492576e-16,2.6136478917369e-11,1.148359879238027e-13,9.73570174392378e-22,1.762047401120652e-11,5.500344185494524e-15,8.162746199079334e-17,1.0128946368043435e-19,1.695318078863039e-20,1.7670997381553694e-06,9.752767002898579e-10,1.7379146191415776e-06,5.720561963254225e-14,4.648738859811e-19,8.922191190762162e-17
6.586124518313255e-09,0.30905322853141654,3.76,0.0,0.7941320349156739,0.9999992410075287,1.2352022967984156e-09,3.118202619981327e-08,9.464113128247904e-09,0.0008020390789285226,0.0008020495186801195,1.1671624435613304e-11,1.215990575945888e-07,9.098758032481991e-09,1.4381753977275554e-09,5.826658990870784e-11,7.496771475078536e-07,8.817133302474966e-11,8.167762173085874e-08,5.783310509948523e-07,6.985888161729754e-07,1.13746366183566e-07,3.408519759594956e-10,2.6008611287370136e-10,2.362349677903954e-10,4.910525107074937e-09,4.9274632529440155e-15,3.319279339604436e-16,2.6472282654304416e-11,1.2099638616706584e-13,1.0784412018972375e-21,1.817424694502238e-11,5.889619904326469e-15,8.91874397143552e-17,1.1138339256449724e-19,1.8663605588203122e-20,1.804226478546062e-06,1.0166968374152343e-09,1.7738090290552413e-06,6.005450633712836e-14,4.90808406685215e-19,9.485867981728329e-17
6.721793710834485e-09,0.30905415036047695,3.76,0.0,0.7941154622745632,0.9999992250890796,1.3241768977716841e-09,3.247137824891284e-08,9.92871090395088e-09,0.0008185517205326151,0.0008185625950211205,1.1917088548149908e-11,1.274907221948851e-07,9.458466234763303e-09,1.5253504293274093e-09,6.307979527565946e-11,7.651406495563226e-07,9.184047223914763e-11,8.259202581213028e-08,5.93241805847139e-07,7.193757329479668e-07,1.1444153160286419e-07,3.548608260364224e-10,2.709958043420423e-10,2.507562789723171e-10,5.1130955410742405e-09,5.306665171208987e-15,3.645592527416799e-16,2.680683397593608e-11,1.273496302603146e-13,1.1918837504203908e-21,1.8734129932856657e-11,6.298022908059368e-15,9.727553286748217e-17,1.2221542871063824e-19,2.0505101510354076e-20,1.841351580718404e-06,1.0589768124097465e-09,1.8096766634468206e-06,6.298051661907362e-14,5.175858457225476e-19,1.0073422634655343e-16
6.857462903355714e-09,0.30905507218070444,3.76,0.0,0.7940988898036768,0.9999992091578874,1.4174676158719438e-09,3.3786500923233695e-08,1.0405078155726772e-08,0.0008350640086575415,0.0008350753267703747,1.2162547406436695e-11,1.3353026259469959e-07,9.824406645548957e-09,1.6158354140559475e-09,6.818034478624693e-11,7.806049846456198e-07,9.558436449213885e-11,8.350785779563003e-08,6.081823123864801e-07,7.403413265213508e-07,1.1513173303173408e-07,3.691463812015492e-10,2.821333997409277e-10,2.658463270087091e-10,5.31856152805759e-09,5.706276540374572e-15,3.996117611231573e-16,2.714034197887064e-11,1.3389789692277197e-13,1.3143799125975661e-21,1.9300130250778047e-11,6.726105589667131e-15,1.0591712956267836e-16,1.3382030281011428e-19,2.248463555975841e-20,1.8784750447176353e-06,1.1021165330297076e-09,1.8455175429743423e-06,6.59842383321533e-14,5.452158980456318e-19,1.0685366704776612e-16
6.993132095876943e-09,0.30905599399208594,3.76,0.0,0.7940823175025697,0.9999991932138955,1.5151822939621701e-09,3.512737378815706e-08,1.0893209233331766e-08,0.000851575943306003,0.0008515877139318135,1.2408001010519246e-11,1.3971794868389176e-07,1.0196539828554757e-08,1.7096812051019435e-09,7.357898056095792e-11,7.960701609579344e-07,9.940300757303916e-11,8.442520746568713e-08,6.231520457745208e-07,7.614853560691649e-07,1.158175622539289e-07,3.8370841336648604e-10,2.934991414537715e-10,2.815149599607991e-10,5.526855983967684e-09,6.126946560792604e-15,4.372083850810687e-16,2.7472994788188888e-11,1.406433665862377e-13,1.4464268918793349e-21,1.987225585169014e-11,7.174426727742257e-15,1.1513831644184335e-16,1.4623347821668042e-19,2.4609387376355017e-20,1.915596870588966e-06,1.1461159070389448e-09,1.8813316882798705e-06,6.906626759869536e-14,5.737082725290774e-19,1.1322210047412543e-16
7.128801288398172e-09,0.3090569157946119,3.76,0.0,0.7940657453708041,0.9999991772570473,1.6174287077278775e-09,3.649397642527736e-08,1.1393096287456854e-08,0.000868087524480687,0.0008680997565093613,1.2653449360442936e-11,1.460540457509993e-07,1.057482659622698e-08,1.8069381038737494e-09,7.928660673841179e-11,8.115361868779259e-07,1.0329639931848756e-10,8.534415201747865e-08,6.381505480534219e-07,7.828076427937673e-07,1.1649955500581154e-07,3.9854670091513097e-10,3.0509327315367734e-10,2.9777197038672574e-10,5.737913502428673e-09,6.569332470724631e-15,4.774755296747911e-16,2.780496149748193e-11,1.475882236081874e-13,1.588537129818747e-21,2.045051527073565e-11,7.643551537754327e-15,1.2496588553198362e-16,1.594911473144333e-19,2.6886751341037043e-20,1.952717058377576e-06,1.1909748422088065e-09,1.917119119989505e-06,7.222720850708593e-14,6.030726932879233e-19,1.198446072159416e-16
7.264470480919402e-09,0.30905783758827604,3.76,0.0,0.7940491734079475,0.9999991612872867,1.7243145459987125e-09,3.788628843238929e-08,1.1904729377126846e-08,0.0008845987521842673,0.0008846114545069344,1.2898892456252813e-11,1.5253881507529218e-07,1.0959228008173003e-08,1.907655864222473e-09,8.531428771279929e-11,8.27003070981919e-07,1.0726453761347782e-10,8.62647577488873e-08,6.53177421166232e-07,8.043080635651585e-07,1.1717819626358693e-07,4.1366102871122845e-10,3.169160397948474e-10,3.1462709572606297e-10,5.9516703429183414e-09,7.0340995967695836e-15,5.205431089820613e-16,2.813639395321806e-11,1.547346564551864e-13,1.7412384349669346e-21,2.1034917543312562e-11,8.134051722840333e-15,1.354273411654137e-16,1.7363022811010652e-19,2.9324338698506383e-20,1.989835608128618e-06,1.2366932463181703e-09,1.9528798587133813e-06,7.546767280938423e-14,6.3331890081451725e-19,1.2672624899890516e-16
7.400139673440631e-09,0.3090587593730745,3.76,0.0,0.7940326016135728,0.9999991453045577,1.8359473920323476e-09,3.930428942347509e-08,1.2428096571772473e-08,0.0009011096264194045,0.0009011228079284411,1.3144330297993686e-11,1.591725144570107e-07,1.13497053696018e-08,2.011883696636637e-09,9.167324638482901e-11,8.424708220281026e-07,1.113074203923398e-10,8.718708152818479e-08,6.682323207012938e-07,8.259865452215549e-07,1.1785392503433335e-07,4.2905118810383766e-10,3.2896768760412507e-10,3.32090018680891e-10,6.168064415386493e-09,7.521921404295187e-15,5.665445764241691e-16,2.8467428392268286e-11,1.6208485786053896e-13,1.9050741134122977e-21,2.1625472134069783e-11,8.646505524065026e-15,1.4655090696350656e-16,1.886883610456456e-19,3.1929979697830397e-20,2.0269525198872154e-06,1.2832710271534485e-09,1.9886139250456723e-06,7.878827962172786e-14,6.644566529577628e-19,1.3387206784121086e-16
7.535808865961861e-09,0.30905968114900617,3.76,0.0,0.7940160299872586,0.9999991293088043,1.952434705713628e-09,4.0747959028691665e-08,1.2963184048332187e-08,0.0009176201471887455,0.0009176338167777822,1.3389762885710249e-11,1.6595539869214947e-07,1.1746220229774348e-08,2.119670272408505e-09,9.83748624260889e-11,8.579394489476355e-07,1.154250456396741e-10,8.811117206673598e-08,6.833149502850002e-07,8.478430594601883e-07,1.185271386968687e-07,4.4471697693066866e-10,3.4124846407266464e-10,3.5017036759355276e-10,6.387035261824175e-09,8.033479547723772e-15,6.156169554765336e-16,2.8798186941437704e-11,1.6964102495961e-13,2.080603100987219e-21,2.2222188875449194e-11,9.181497770103737e-15,1.5836553288297236e-16,2.0470390602658387e-19,3.4711725751104644e-20,2.0640677936984636e-06,1.3307080925085946e-09,2.0243213395645884e-06,8.218965512971295e-14,6.964957257656398e-19,1.4128708526647192e-16
7.67147805848309e-09,0.3090606029160722,3.76,0.0,0.7939994585285878,0.9999991132999713,2.0738838066247516e-09,4.2217276894357726e-08,1.3509976183711674e-08,0.0009341303144949245,0.0009341444810588508,1.3635190219447058e-11,1.7288771999753894e-07,1.214873438046375e-08,2.231063727772217e-09,1.0543067055673322e-10,8.734089608365563e-07,1.1961741139124486e-10,8.903707102256365e-08,6.984250565545537e-07,8.698776182560185e-07,1.1919819693454698e-07,4.6065819951926913e-10,3.53758617947728e-10,3.6887771682122323e-10,6.608524035236625e-09,8.569463920549712e-15,6.679008707593008e-16,2.9128778987683636e-11,1.7740535940586059e-13,2.268400097156573e-21,2.2825077914505842e-11,9.739619926314523e-15,1.7090090232359365e-16,2.217159396615538e-19,3.7677851610512504e-20,2.101181429607433e-06,1.3790043501851119e-09,2.060002122832379e-06,8.567243230051105e-14,7.294459142094958e-19,1.489763015695394e-16
7.80714725100432e-09,0.3090615246742756,3.76,0.0,0.7939828872371469,0.9999990972780032,2.2004018579450174e-09,4.371222268294103e-08,1.4068455642901349e-08,0.0009506401283405617,0.0009506548007755327,1.3880612299248474e-11,1.7996972839139543e-07,1.2557209854425133e-08,2.346111668013927e-09,1.1285235883640344e-10,8.888793669484197e-07,1.2388451573483442e-10,8.996481395734121e-08,7.135624246494861e-07,8.920902697525271e-07,1.1986742529829565e-07,4.768746666860802e-10,3.664983992246025e-10,3.8822158710740464e-10,6.832473476423071e-09,9.130572704990237e-15,7.23540579502016e-16,2.9459302427663083e-11,1.8538006747024714e-13,2.469055700593394e-21,2.3434149666898443e-11,1.032147014317923e-14,1.8418743929630933e-16,2.3976425270814744e-19,4.0836857563970117e-20,2.138293427659163e-06,1.428159707992057e-09,2.0956562953953358e-06,8.923725060310622e-14,7.633170328062422e-19,1.5694469513256096e-16
7.942816443525549e-09,0.3090624464236212,3.76,0.0,0.7939663161125267,0.9999990812428445,2.3320958511414346e-09,4.523277607304547e-08,1.4638603463025022e-08,0.0009671495887282642,0.0009671647759317065,1.4126029125158635e-11,1.87201672033945e-07,1.2971608923875134e-08,2.464861171554083e-09,1.2065176696829338e-10,9.043506766875799e-07,1.2822635681106287e-10,9.089443116623675e-08,7.287268741675287e-07,9.144810945750107e-07,1.2053511843455116e-07,4.933661957333906e-10,3.794680591386382e-10,4.082114459504505e-10,7.058827888918606e-09,9.71751242119219e-15,7.826840033759271e-16,2.97898448052402e-11,1.9356736012626437e-13,2.683176546439046e-21,2.4049414777096973e-11,1.0927653304102948e-14,1.9825631565051804e-16,2.5888934772025646e-19,4.419747164945395e-20,2.1754037878986717e-06,1.4781740737460502e-09,2.1312838777837927e-06,9.288475573770896e-14,7.981189161523316e-19,1.651972217888212e-16
8.078485636046778e-09,0.3090633681641156,3.76,0.0,0.7939497451543209,0.9999990651944408,2.4690725914139865e-09,4.6778916759398255e-08,1.522039913356874e-08,0.0009836586956606269,0.0009836744065312428,1.4371440697221498e-11,1.945837975322221e-07,1.339189409898108e-08,2.5873587940020345e-09,1.2884088461626955e-10,9.198228996030549e-07,1.3264293281417556e-10,9.182594839730789e-08,7.43918255536525e-07,9.370502025223644e-07,1.212015430094128e-07,5.101326104442393e-10,3.926678501574002e-10,4.2885670796920995e-10,7.287533112410666e-09,1.0330997975933583e-14,8.454827606870804e-16,3.0120484345411576e-11,2.01969453122587e-13,2.911385445238702e-21,2.4670884083987412e-11,1.1558781072568512e-14,2.1313945835945747e-16,2.791324368919647e-19,4.776865188802948e-20,2.2125125103709478e-06,1.5290473552712769e-09,2.166884890512133e-06,9.661559937513022e-14,8.3386141938142655e-19,1.7373881423206302e-16
8.349824021089237e-09,0.30906521161858386,3.76,0.0,0.7939166037355427,0.9999990330576776,2.7593005220576966e-09,4.994787888029745e-08,1.641884469367537e-08,0.0010166758491696438,0.0010166926340758526,1.4862248079980313e-11,2.0979957429371387e-07,1.4249973987608646e-08,2.8437820280695553e-09,1.4643694694512268e-10,9.507701238502936e-07,1.4170028265062042e-10,9.369476663453727e-08,7.7438135131987e-07,9.827238360976527e-07,1.225315282618835e-07,5.444894243452036e-10,4.1975884149441857e-10,4.721508377792679e-10,7.751786861454044e-09,1.1640508449471537e-14,9.826714285409643e-16,3.078232654399394e-11,2.1942692734641281e-13,3.412640370269671e-21,2.593247945130259e-11,1.289835126443718e-14,2.4548007060578743e-16,3.2314098358177834e-19,5.55797063996275e-20,2.2867250421936377e-06,1.6333702969700587e-09,2.238007288966246e-06,1.0432993721107844e-13,9.082078108620927e-19,1.917088083692462e-16
8.59402856762745e-09,0.3090668706974271,3.76,0.0,0.7938867770237641,0.9999990040887419,3.0396398366845085e-09,5.288724996944116e-08,1.7537046533784104e-08,0.0010463900785362542,0.0010464078605209903,1.5303956756743047e-11,2.2400984651415453e-07,1.504200508973815e-08,3.0878379888066037e-09,1.6372950149039434e-10,9.786258473049542e-07,1.501074739622259e-10,9.53833866345211e-08,8.018892671723327e-07,1.0244414348897014e-06,1.2372636714919306e-07,5.763490304180233e-10,4.449303397883202e-10,5.134504110190647e-10,8.177142120687233e-09,1.2917199991709216e-14,1.1202403498521832e-15,3.1378942067091556e-11,2.358955994695176e-13,3.918535169390472e-21,2.7089245385150312e-11,1.4195551654254499e-14,2.777074255426514e-16,3.6700012056585025e-19,6.342444737442334e-20,2.353510720120953e-06,1.7301975118839983e-09,2.3019267848111294e-06,1.1156451010100906e-13,9.784357830467274e-19,2.0891940054387168e-16
8.838233114165663e-09,0.3090685297477514,3.76,0.0,0.7938569508449769,0.9999989750760402,3.3387463820222278e-09,5.590920884639636e-08,1.8692605447634444e-08,0.0010761031627473134,0.0010761219706624991,1.5745648411716382e-11,2.3871049814012075e-07,1.5852534850266006e-08,3.3447384151124964e-09,1.8247785697711186e-10,1.006484684022438e-06,1.587567808822982e-10,9.707841311005723e-08,8.294832143129101e-07,1.066739428364156e-06,1.249202192293516e-07,6.090968207769512e-10,4.70851444749989e-10,5.570175278882266e-10,8.60933888304458e-09,1.4291406627122474e-14,1.272182954646169e-15,3.197675335741062e-11,2.5309490792491507e-13,4.480515558229973e-21,2.8266287623297066e-11,1.5583399904764523e-14,3.1310482744970013e-16,4.151547373484639e-19,7.21014894235982e-20,2.420291092380984e-06,1.8298061807250543e-09,2.3657605132681673e-06,1.1907948208087103e-13,1.0518656052397223e-18,2.271421677858633e-16
9.082437660703876e-09,0.3090701887696369,3.76,0.0,0.7938271251968999,0.9999989460192559,3.6572346408442555e-09,5.901363767211398e-08,1.9885355216353228e-08,0.0011058151018174802,0.0011058349645227004,1.6187323045150326e-11,2.53902941141809e-07,1.6681353036723457e-08,3.614736439712925e-09,2.0275714235338414e-10,1.0343466942814275e-06,1.6764819491291565e-10,9.877989716371201e-08,8.571630757838074e-07,1.1096191837280432e-06,1.2611392454059927e-07,6.427320006944018e-10,4.975236723305353e-10,6.029052296096026e-10,9.048112979918548e-09,1.5767607142421156e-14,1.4395215141794031e-15,3.257598465359908e-11,2.7103795393642304e-13,5.102817553892661e-21,2.9463673311987655e-11,1.7065714379524606e-14,3.518867590171904e-16,4.678706263675856e-19,8.167169262648586e-20,2.4870661592352274e-06,1.932195766198354e-09,2.4295085934009527e-06,1.268788391967925e-13,1.1285555353654408e-18,2.4640497794234607e-16
9.326642207242089e-09,0.3090718477631678,3.76,0.0,0.7937973000772709,0.9999989169180724,3.995716207200995e-09,6.22004187757772e-08,2.1115118671132297e-08,0.0011355258957612805,0.0011355468421238414,1.662898065729311e-11,2.6958858652863546e-07,1.7528251797285085e-08,3.898080021103592e-09,2.2464393097649565e-10,1.062211939535668e-06,1.767817081733873e-10,1.0048787435958245e-07,8.849288726761182e-07,1.1530822049603683e-06,1.273081844134648e-07,6.772538424326058e-10,5.249485508271333e-10,6.511660305470185e-10,9.49321397406941e-09,1.7350372038149887e-14,1.6233197912909592e-15,3.3176817079060385e-11,2.8973789187889896e-13,5.789858621693993e-21,3.068147012298919e-11,1.864638816368402e-14,3.9427623012076056e-16,5.254209204494784e-19,9.219851586688438e-20,2.5538359209449384e-06,2.03736573108896e-09,2.4931711441059893e-06,1.3496661318794236e-13,1.2085640663092452e-18,2.6673542243124664e-16
