Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81)
4.223549894736138e-07,0.30703730286087966,3.76,0.0,0.4636726657608175,0.9927195649560067,0.009140557388288291,0.0003968672650575867,0.0015392740578204411,0.09442800951857203,0.09798559477109924,1.2674137712534462e-08,0.060267056089090124,5.892865976195403e-05,0.00021766766383571882,0.001045261806358421,0.0008461239435110313,1.1314001902210745e-05,0.00018308298910574034,0.008035244139079441,0.06990652412982584,0.00015382664800831197,0.0003707081687494554,0.00021643580895767378,0.0023388242776843783,0.0003005080371248322,0.0001999658619852532,0.0002232063494643013,2.503169285895871e-08,5.864393585963965e-05,6.063353916832691e-10,4.425489333436463e-05,0.0001754245039834217,2.7368899374704705e-05,1.7550512663928372e-08,4.2308480553415266e-09,0.0004940659365276724,3.273124807203908e-05,0.0002178941456214805,1.1903781533209598e-06,1.2814065795140633e-09,7.018145854784934e-10,0.0001027449038536092,2.7453563939594827e-08
4.243080253443611e-07,0.30713552858351045,3.76,0.0,0.4619501587593236,0.9925707614901356,0.009336055760878776,0.0003996213453300373,0.0015705880153483957,0.0947248640683678,0.0983628827031208,1.2748435474335449e-08,0.06140913792390414,5.938839595112018e-05,0.00022064683464456783,0.0010637986560844228,0.0008566978346383181,1.1554204391471689e-05,0.0001860191928563198,0.008181036557941286,0.0712120338153503,0.000156451933970308,0.00037879541868951374,0.0002212845232532321,0.0023959023488333525,0.00030754880013856276,0.00020785257468154252,0.00023244594619865736,2.5421884936400032e-08,6.128809614951747e-05,6.311518208185453e-10,4.6027878923554236e-05,0.0001823067317990051,2.8467281193131016e-05,1.832553409262446e-08,4.398693173664025e-09,0.0004993591639128284,3.3734832092424076e-05,0.00022041883777717733,1.2376300442254462e-06,1.3399547958005163e-09,7.179701050342033e-10,0.00010361703567523431,2.9045912684627217e-08
4.2626106121510835e-07,0.3072348510393673,3.76,0.0,0.46020904355847886,0.9924190739549198,0.009535211698042962,0.00040239501370676245,0.0016024858041006709,0.09501885991299201,0.09873901567923596,1.2823721871837362e-08,0.06256802362901494,5.985690617153082e-05,0.00022368104965191476,0.0010827411634578591,0.0008673684472103093,1.179947665769716e-05,0.00018898775819910118,0.008329005913542804,0.07253604006528766,0.00015911232303548588,0.0003870240231542143,0.00022621876887934003,0.0024542058134954465,0.0003147592262131738,0.00021602430556133978,0.00024203882634440306,2.58159889586111e-08,6.404575804625927e-05,6.569005145157065e-10,4.786466336787039e-05,0.00018943541956073758,2.960596133973084e-05,1.9133239854560595e-08,4.5725835917640135e-09,0.0005048145125970103,3.477473381378506e-05,0.00022301952809823127,1.286940102995522e-06,1.4010537193225882e-09,7.344423100220053e-10,0.00010449664808969214,3.073222250213628e-08
4.282140970858556e-07,0.30733527946990097,3.76,0.0,0.45844917971838817,0.9922644487477437,0.009738083338763196,0.0004051888631905817,0.0016349769138055891,0.09530995606597961,0.09911398500965889,1.2900032686436156e-08,0.06374383934277202,6.033449689182013e-05,0.00022677142534511697,0.0011021012085520765,0.0008781356808541632,1.2049922464442801e-05,0.00019198859997159007,0.00847917154349492,0.07387865132098562,0.00016180800181387795,0.00039539538562070577,0.0002312393070856841,0.002513756324422608,0.00032214363446808896,0.0002244902133173766,0.0002519972600368136,2.621397831127518e-08,6.69215548822022e-05,6.83612919098512e-10,4.976721469359426e-05,0.00019681836287000718,3.078625585953905e-05,1.9974949742296207e-08,4.752710493015714e-09,0.000510438256277993,3.585225646217294e-05,0.000225698649675716,1.3384086354162661e-06,1.4648090381527705e-09,7.512357587879938e-10,0.00010538402898489328,3.251821634012165e-08
4.3016713295660287e-07,0.3074368229530512,3.76,0.0,0.45667043025286846,0.992106831374718,0.00994472945202339,0.00040800350286288343,0.0016680709247715473,0.09559811114385391,0.09948778208908496,1.2977404505671042e-08,0.06493670821020434,6.0821482150209114e-05,0.00022991909065750546,0.0011218910378761925,0.0008889993936177368,1.2305647118775745e-05,0.0001950216145960009,0.008631552468564088,0.07523997134818397,0.0001645391467272311,0.00040391088326418515,0.0002363468783688046,0.0025745757723323387,0.00032970645642813,0.00023325969697243594,0.00026233388757431955,2.6615823613355104e-08,6.992029845097649e-05,7.113213788254912e-10,5.17375462692912e-05,0.00020446355554229524,3.200951633892689e-05,2.085203435671421e-08,4.93926988611625e-09,0.000516236878412138,3.6968745191143576e-05,0.000228458711148585,1.3921413780073899e-06,1.5313305574769148e-09,7.683550102762998e-10,0.00010627947934696244,3.4409981071217206e-08
4.3212016882735013e-07,0.3075394903931311,3.76,0.0,0.45487266181779523,0.9919461664419076,0.010155209431735307,0.0004108395581945674,0.0017017775053046027,0.09588328337265323,0.09986039840615565,1.3055874720051383e-08,0.06614675021949644,6.13181835933318e-05,0.00023312518650522388,0.0011421232744426738,0.0008999594007277821,1.2566757453924442e-05,0.00019808667949913094,0.008786167369037711,0.0766200990167865,0.00016730592349273446,0.00041257186492651466,0.00024154220123458477,0.002636686283288913,0.00033745223869602103,0.00024234239940855453,0.0002730617278276564,2.7021492641943522e-08,7.304698532827587e-05,7.400591535060211e-10,5.3777717072609594e-05,0.0002123791921850754,3.3277130496642484e-05,2.176591693394243e-08,5.13246266615457e-09,0.000522217078085673,3.812558817343803e-05,0.0002313022989615404,1.448249815061401e-06,1.6007323453078211e-09,7.858046205324803e-10,0.0001071833137515257,3.641399179356624e-08
4.340732046980974e-07,0.30764329051049566,3.76,0.0,0.4530557449032557,0.991782397646818,0.010369583291020489,0.0004136976713582665,0.001736106408899786,0.09616543059495875,0.10023182555328848,1.3135481518306206e-08,0.06737408203528263,6.182493050543584e-05,0.00023639086528147741,0.0011628109280361844,0.0009110154733441284,1.2833361809067096e-05,0.00020118365252762703,0.008943034560380432,0.07801912807653955,0.000170108486593619,0.00042137964902413374,0.00024682597093803776,0.002700110215831061,0.00034538564566336964,0.00025174821078493154,0.00028419418669029743,2.7430950257037928e-08,7.630680338321505e-05,7.698604360224518e-10,5.588983191071758e-05,0.00022057367066510242,3.459052276408706e-05,2.2718075229951048e-08,5.332494672974886e-09,0.0005283857759910322,3.932421770711212e-05,0.00023423207967800632,1.5068515147115702e-06,1.673132882430844e-09,8.035891390329355e-10,0.00010809586087155186,3.853713782978958e-08
4.3602624056884466e-07,0.3077482318309962,3.76,0.0,0.45121955402944147,0.9916154677701664,0.010587911655822166,0.0004165785015415222,0.0017710674711964424,0.09644451027743701,0.10060205523687864,1.3216263880982369e-08,0.06861881682882696,6.234205982727839e-05,0.0002397172903064686,0.001183967405683215,0.000922167337311304,1.310557000611903e-05,0.0002043123713592296,0.009102171968176037,0.07943714692871374,0.00017294697873663565,0.00043033552139507317,0.0002521988582013347,0.0027648701578383288,0.0003535114622588076,0.00026148727183202,0.0002957450655603406,2.7844158326343483e-08,7.97051384838092e-05,8.007603697263882e-10,5.8076041591244206e-05,0.00022905559445435055,3.595115485329017e-05,2.371004346409902e-08,5.539576746582094e-09,0.0005347501205066771,4.0566111335415365e-05,0.00023725080234869505,1.5680704851368062e-06,1.7486552166418786e-09,8.21713104835669e-10,0.00010901746400224773,4.078675054630314e-08
4.379792764395919e-07,0.3078543226752258,3.76,0.0,0.4493639679462025,0.9914453186679612,0.01081025575782124,0.0004194827252605715,0.0018066706066876632,0.09672047951891183,0.10097107928788072,1.3298261572325083e-08,0.06988106410516454,6.286991616401538e-05,0.00024310563523128825,0.0012056065223216663,0.0009334146719091277,1.338349332337634e-05,0.00020747265291061614,0.009263597102350536,0.08087423839389657,0.00017582153029644513,0.0004394407330849765,0.0002576615079111157,0.0028309889231283233,0.0003618345967317986,0.0002715699770086899,0.00030772856984330916,2.8261075650212062e-08,8.324758140001418e-05,8.327950656753782e-10,6.033854304049511e-05,0.00023783377484339757,3.7360526310971355e-05,2.474341432289018e-08,5.753924779326276e-09,0.0005413174938785399,4.185279297964553e-05,0.000240361300936194,1.6320375520682747e-06,1.8274271213342371e-09,8.401810425477552e-10,0.00010994848160352064,4.3170633124055316e-08
4.399323123103392e-07,0.30796157114755635,3.76,0.0,0.44748886983617847,0.9912718912639145,0.011036677426629721,0.00042241103667437673,0.0018429258051736966,0.0969932950589802,0.10133888967277745,1.33815151303032e-08,0.07116092952728878,6.340885178136074e-05,0.0002465570833940223,0.0012277425116692274,0.0009447571086038743,1.366724446587063e-05,0.0002106642927425133,0.009427327030673007,0.08233047947601527,0.00017873225874697935,0.0004486964980721393,0.0002632145377962278,0.0028984895477770153,0.000370360083470445,0.0002820069775087497,0.0003201593174646025,2.8681657886832013e-08,8.693993490765112e-05,8.660016196744105e-10,6.267957936561824e-05,0.000246917233010584,3.8820175056997575e-05,2.581984102518322e-08,5.975759764592955e-09,0.0005480955185009432,4.318583408413044e-05,0.00024356649679592833,1.69889075882272e-06,1.9095812584866062e-09,8.589974581049559e-10,0.00011088928786053309,4.5697092421179766e-08
4.4188534818108644e-07,0.3080699851249778,3.76,0.0,0.44559414752140836,0.9910951255422144,0.011267239081234701,0.00042536414789851404,0.0018798431279490114,0.09726291328718586,0.10170547850494317,1.346606585468101e-08,0.07245851473747777,6.395922658927045e-05,0.00025007282712633655,0.0012503900372889925,0.000956194229801698,1.3956937532287111e-05,0.00021388706446278137,0.009593378351531644,0.08380594112272269,0.00018167926807985838,0.00045810399093168557,0.0002688585370871343,0.0029673952861542655,0.00037909308585143924,0.0002928091841025101,0.00033305234737956925,2.9105857477788135e-08,9.078822109641074e-05,9.004181290846538e-10,6.510143985730322e-05,0.00025631520193480754,4.033167790546737e-05,2.69410394500792e-08,6.205307841715218e-09,0.0005550920632945473,4.45668547724077e-05,0.00024686940121377887,1.7687757901498204e-06,1.9952553460994734e-09,8.781668343589604e-10,0.00011184027326288709,4.8374973078130805e-08
4.438383840518337e-07,0.3081795722457387,3.76,0.0,0.4436796936733118,0.9909149605406886,0.011502003720665429,0.00042834278931851,0.0019174327037125142,0.0975292902527658,0.10207083805640865,1.3551955793076742e-08,0.07377391717586257,6.452140811238525e-05,0.0002536540670088037,0.001273564203850391,0.000967725567606065,1.4252687978296023e-05,0.0002171407191282161,0.009761767165983723,0.08530068798229117,0.0001846626482099777,0.00046766434443912334,0.00027459406515835405,0.003037729606666732,0.0003880388991201028,0.00030398776979845347,0.0003464231280683999,2.953362357411759e-08,9.479868888498318e-05,9.360837093599003e-10,6.760645992950787e-05,0.0002660371281393351,4.189665106657205e-05,2.810879032868487e-08,6.442800336813313e-09,0.000562315250178558,4.59975250135909e-05,0.0002502731180005513,1.8418464212456752e-06,2.0845923301221303e-09,8.976936264678411e-10,0.00011280184520298866,5.121369402662911e-08
4.4579141992258096e-07,0.3082903398977986,3.76,0.0,0.4417454060259252,0.9907313343443792,0.01174103491385561,0.0004313477099021937,0.0019557047241902555,0.09779238167498301,0.10243496077003446,1.363922772487304e-08,0.07510722989634998,6.509577144644661e-05,0.0002573020110732501,0.001297280568583064,0.0009793506025810384,1.4554612576145452e-05,0.000220424984645863,0.00993250904907915,0.08681477815717284,0.0001876824743684111,0.00047737864711364287,0.0002804216501553954,0.003109516187200347,0.0003972029532982464,0.0003155541723094544,0.000360287566002218,2.996490196299291e-08,9.897782174619442e-05,9.730385102691573e-10,7.019702099261916e-05,0.00027609267325354533,4.3516750627302924e-05,2.932494150092056e-08,6.6884737992567804e-09,0.0005697734606340845,4.747956579782282e-05,0.00025378084614340263,1.918264993351614e-06,2.1777405609065883e-09,9.175822570854404e-10,0.00011377442859415394,5.4223287575233724e-08
4.477444557933282e-07,0.30840229520709533,3.76,0.0,0.4397911875922622,0.9905441840795685,0.011984396788672793,0.0004343796775106095,0.0019946694394597903,0.09805214295405995,0.10279783927209915,1.372792514285623e-08,0.0764585413800213,6.568269919988038e-05,0.0002610178739504137,0.0013215551529208995,0.0009910687625223182,1.4862829370361899e-05,0.0002237395651746785,0.010105619020458593,0.08834826295439888,0.00019073880648280816,0.0004872479407016564,0.00028634178760776483,0.003182778910254546,0.0004065908161173633,0.0003275200963073691,0.0003746620140659217,3.03996349951692e-08,0.00010333234564484255,1.0113237317617436e-09,7.287555025637318e-05,0.0002864917153790312,4.519367300899051e-05,3.0591410238505655e-08,6.942570033433589e-09,0.0005774753423551953,4.901475031962612e-05,0.00025739588251423064,1.9982029174269716e-06,2.2748539742183994e-09,9.378371113454968e-10,0.00011475846650903275,5.741444125661789e-08
4.496974916640755e-07,0.3085154450256369,3.76,0.0,0.43781694688365713,0.9903534459082796,0.01223215402008614,0.0004374394792070104,0.0020343371529652427,0.09830852918272688,0.10315946638530867,1.3818092232525765e-08,0.0778279353461404,6.628258141972499e-05,0.00026480287596123125,0.0013464044543329786,0.0010028794212380296,1.5177457629403363e-05,0.00022708414052841392,0.01028111151422849,0.08990118663300427,0.00019383168854549636,0.0004972732176012175,0.0002923549390297527,0.003257541857760523,0.0004162081959744301,0.00033989751544918445,0.00038956327992246183,3.083776151333874e-08,0.00010786923719071965,1.050981639429139e-09,7.564452045877925e-05,0.0002972443502460249,4.692915539957929e-05,3.191018563521461e-08,7.2053361255002985e-09,0.0005854298159838381,5.0604905167866854e-05,0.00026112162463493027,2.081841207456256e-06,2.376092276827456e-09,9.584625316364874e-10,0.00011575442083893491,6.079854263470445e-08
4.5165052753482275e-07,0.3086297959194244,3.76,0.0,0.4358225981319403,0.9901590550232863,0.012484371817443767,0.00044052792156342975,0.0020747182162119716,0.09856149515839872,0.10351983514223277,1.3909773848951008e-08,0.07921549056091307,6.689581550106429e-05,0.0002686582421500997,0.001371845458337674,0.0010147818973413264,1.549861779310889e-05,0.00023045836558064674,0.010459000348116492,0.09147358614867895,0.00019696114796953726,0.0005074554182281073,0.00029846153051081136,0.0033338293055757886,0.0004260609449073459,0.00035269867415728065,0.00040500863430235857,3.127921678154178e-08,0.00011259573200907594,1.0920555795156822e-09,7.850644951722033e-05,0.00030836089214562873,4.8724976158455964e-05,3.328333106544928e-08,7.477024464776903e-09,0.0005936460819244124,5.225191152094787e-05,0.00026496157349930217,2.1693710450252287e-06,2.481621136694375e-09,9.794628121633459e-10,0.00011676277297465904,6.438772728375945e-08
4.5360356340557e-07,0.3087453541562136,3.76,0.0,0.4338080615142795,0.9899609456436673,0.01274111591083041,0.0004436458309642993,0.0021158230231296655,0.0988109953959937,0.10387893879917415,1.4003015491030847e-08,0.08062128064415175,6.752280607910839e-05,0.0002725852012584996,0.0013978956506956663,0.0010267754530569472,1.582643141578767e-05,0.00023386186967293396,0.010639298691912547,0.0930654908958622,0.00020012719493302407,0.0005177954283245263,0.0003046619512974709,0.003411665717647435,0.0004361550615867777,0.0003659360891357401,0.0004210158192013498,3.1723932415787435e-08,0.00011751933333052881,1.1345899934280324e-09,8.146390009783271e-05,0.0003198518746228738,5.058295519156606e-05,3.471298671212105e-08,7.757892759439711e-09,0.000602133627233371,5.395770634574705e-05,0.00026891933645127787,2.2609943768767748e-06,2.591612377759977e-09,1.0008421932923925e-09,0.00011778402450943297,6.81949301663983e-08
4.5555659927631727e-07,0.3088621256931262,3.76,0.0,0.4317732633805089,0.9897590510109348,0.013002452536475952,0.00044679405390656365,0.00215766200409259,0.09905698414140761,0.10423677085047478,1.4097863273092094e-08,0.08204537387400973,6.816396490305332e-05,0.00027658498463741015,0.001424573029777079,0.0010388592930439422,1.6161021104790407e-05,0.00023729425602709978,0.010822019035202145,0.0946769224475111,0.00020332982171194721,0.0005282940762115004,0.0003109565523688607,0.003491075739836548,0.0004464966943209075,0.0003796225506039997,0.000437603055968128,3.217183631604624e-08,0.00012264782080214143,1.1786304316910849e-09,8.451947909920533e-05,0.0003317280509151627,5.250495429446712e-05,3.620137216477636e-08,8.048204046155503e-09,0.0006109022325788081,5.572428359870872e-05,0.0002729986301189954,2.3569245472360656e-06,2.7062441793365717e-09,1.022604855676026e-09,0.00011881869796458787,7.223394065327856e-08
4.5750963514706453e-07,0.3089801161641186,3.76,0.0,0.42971813648275636,0.9895533033857771,0.013268448421185184,0.0004499734572957077,0.002200245619585656,0.0992994153856568,0.10459332504326503,1.4194363893723103e-08,0.0834878329899612,6.881971069083609e-05,0.00028065882509700427,0.0014518961190973958,0.00105103256323687,1.6502510454405957e-05,0.0002407551011627184,0.011007173154400038,0.09630789429279138,0.00020656900200199596,0.0005389521299862747,0.00031734564500803436,0.0035720841933963685,0.00045709214406928925,0.00039377112322852743,0.0004547890532631687,3.2622852599780363e-08,0.00012798925952109207,1.2242235672957902e-09,8.767583704638338e-05,0.00034400039412020074,5.4492877460883276e-05,3.7750789088832746e-08,8.34822669329035e-09,0.0006199619792645542,5.7553695427386923e-05,0.00027720328340411475,2.4573869667752053e-06,2.8257012800903775e-09,1.0447549141539992e-09,0.00011986733753859794,7.651946144408752e-08
