Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452)
0.015655213233494968,0.5379459977892292,3.76,0.0,0.5100095873144875,0.9402680667300827,0.07425967376420918,0.0001709807200940784,3.1836044633828556e-06,0.21235754981539423,0.22372382771964908,6.893399790198086e-15,0.013352401116512116,1.0239481905342178e-10,7.064610060373621e-07,0.014794683483397146,0.0023488005013747285,0.00888917886643595,5.333869271353276e-06,1.3301737742460982e-06,0.08199342259511294,1.785756542566305e-06,5.300731432408787e-07,0.007205508828388217,0.00032549812722039423,4.46761070055816e-08,2.1807817013156096e-08,4.018079726717602e-06,4.2904984714058706e-07,0.00011276752723547514,3.0490117325135695e-10,0.0002811562336579606,1.360642118569892e-08,1.0019301903312029e-05,7.995743204110189e-08,1.8461794944808728e-07,1.8625145233843186e-06,0.0003146530183771914,1.2788916504903092e-06,5.595677492547252e-07,6.03916929757037e-14
0.015716840133049293,0.5380970356899737,3.76,0.0,0.5077962630629701,0.9390846434571848,0.0757947266484925,0.00017619032839131697,3.2488228261652465e-06,0.2127950600176629,0.22440095482748684,6.919374332792538e-15,0.013554507475460095,1.0289770968953337e-10,7.221267334919207e-07,0.015149986410186111,0.002369314416119053,0.00903988212716992,5.431872613511129e-06,1.346693024432604e-06,0.08350755006113564,1.8244895306003691e-06,5.403070455913117e-07,0.007313276916116149,0.0003328500821186872,4.612179408105649e-08,2.268017351825384e-08,4.175753133753933e-06,4.362641042994807e-07,0.00011717379361236537,3.163781647095975e-10,0.000289937513342442,1.4131449584682548e-08,1.0391123167728833e-05,8.405334871528361e-08,1.911745769920166e-07,1.933869539346517e-06,0.00032710371515903293,1.3228139438747942e-06,5.999875041245987e-07,6.275192434529224e-14
0.01577846703260362,0.5382492717157061,3.76,0.0,0.5055624247934152,0.9378804190683012,0.07735691705146683,0.00018157041215150792,3.3153606244516735e-06,0.21322573635292608,0.22507598127116651,6.945514669968446e-15,0.013758327331962115,1.034049729435634e-10,7.381370052021957e-07,0.015513503011007193,0.0023899540753882283,0.009192672417211918,5.5315545664651586e-06,1.3633393323118332e-06,0.0850435178261021,1.8640411213432053e-06,5.507400159746387e-07,0.007421921305943821,0.0003403587320841047,4.761862009454536e-08,2.3586265039801422e-08,4.339322869191593e-06,4.4357839839731485e-07,0.00012176353956622837,3.2825665415928966e-10,0.00029899725694096667,1.467612604504265e-08,1.0776004397168402e-05,8.835871977422717e-08,1.9794536454021502e-07,2.0078280700365703e-06,0.0003400199333077019,1.3683685112783663e-06,6.432890156311551e-07,6.521032115633641e-14
0.015840093932157944,0.5384027237082433,3.76,0.0,0.5033078393828716,0.9366550550609279,0.07894666285492977,0.00018712692530150322,3.383247553144152e-06,0.21364948255057054,0.22574890791035251,6.971829129393404e-15,0.013963850648661118,1.039167408823837e-10,7.544997508824256e-07,0.01588542406889126,0.0024107199324150883,0.009347570322473032,5.6329439308395865e-06,1.380114045750933e-06,0.08660153130754902,1.9044287080258943e-06,5.613764604197473e-07,0.007531433735126632,0.00034802745051619964,4.9168527323814806e-08,2.452739058833825e-08,4.509003580854888e-06,4.509936769963859e-07,0.0001265449385743018,3.405497582713107e-10,0.0003083443997592354,1.5241186697796178e-08,1.1174388922845994e-05,9.288433577014802e-08,2.0493674096692817e-07,2.0844827882986167e-06,0.0003534183591189916,1.4156207996010817e-06,6.896758276595626e-07,6.777124797876224e-14
0.01590172083171227,0.5385574097692715,3.76,0.0,0.5010322728143151,0.9354082075075467,0.08056438769160633,0.00019286604182644553,3.4525140796536294e-06,0.2140662007368129,0.2264197363442975,6.99832636581085e-15,0.01417106682706331,1.0443314977645216e-10,7.712230988298975e-07,0.016265945001907152,0.002431612412239941,0.009504596281148324,5.736069947815209e-06,1.3970185728862488e-06,0.08818179514667651,1.945670045279021e-06,5.722209001992595e-07,0.0076418054715987295,0.00035585969008141176,5.07735351478384e-08,2.5504900567279247e-08,4.685017690243784e-06,4.585108745482617e-07,0.00013152654993085406,3.5327099091472845e-10,0.00031798816434629184,1.582739620555763e-08,1.158673494138559e-05,9.764154883688376e-08,2.1215530876242443e-07,2.1639296915161365e-06,0.0003673162662845149,1.4646390421816018e-06,7.393657913073537e-07,7.043927505333948e-14
0.015963347731266595,0.53871334826443,3.76,0.0,0.49873549025663405,0.934139526979711,0.08221052099414584,0.00019879416414925915,3.5231914652306033e-06,0.21447579140746598,0.2270884689524071,7.025015374462658e-15,0.014379964696524552,1.0495434026143595e-10,7.883153812373184e-07,0.016655265983098286,0.002452631909617382,0.009663770558103177,5.8409622978347954e-06,1.4140543831406413e-06,0.08978451305514006,1.9877832548737855e-06,5.832779751209971e-07,0.00775302730272984,0.00036385898477514966,5.2435743228867893e-08,2.652019891776381e-08,4.8675956744370715e-06,4.661309106718442e-07,0.0001367173377505746,3.6643427336315454e-10,0.0003279380696035633,1.643554893511555e-08,1.2013516004368247e-05,1.0264230209320726e-07,2.1960784758293143e-07,2.2462682248817002e-06,0.0003817315364948367,1.5154943828812866e-06,7.925920699827662e-07,7.321918841406848e-14
0.01602497463082092,0.5388705578273789,3.76,0.0,0.4964172561508978,0.9328486584725284,0.08388549804187435,0.00020491793183012312,3.5953117867089288e-06,0.21487815340039998,0.22775510893666942,7.051905505093993e-15,0.014590532502788234,1.0548045751493589e-10,8.057851396593755e-07,0.017053592063585227,0.0024737787868114977,0.009825113217667767,5.947651098101984e-06,1.431223008204911e-06,0.09140988765255635,2.0307868311823974e-06,5.945524469325663e-07,0.007865089523805447,0.0003720289520380108,5.415733483492823e-08,2.7574745349438657e-08,5.056976358845824e-06,4.7385468832061307e-07,0.0001421266909379382,3.800539448773258e-10,0.00033820394016169624,1.7066470175669504e-08,1.2455221522716908e-05,1.078991605916457e-07,2.2730131786184918e-07,2.3316014094165667e-06,0.00039668268074524054,1.5682610075100385e-06,8.496042156981854e-07,7.611600052495299e-14
0.016086601530375246,0.539029057363862,3.76,0.0,0.494077334303203,0.9315352413296981,0.08558976000505608,0.00021124423059624492,3.6689079580175315e-06,0.21527318386773056,0.228419660366015,7.079006475984559e-15,0.014802757896061653,1.0601165142551283e-10,8.236411303554246e-07,0.017461133298853886,0.0024950533712879462,0.009988644094766793,6.0561668997619096e-06,1.4485260430001272e-06,0.09305812029433026,2.0746996465946133e-06,6.060492026496259e-07,0.007977981926227163,0.00038037329492620296,5.594058018364161e-08,2.8670057599315736e-08,5.253407214382302e-06,4.816830918899926e-07,0.00014776444416273412,3.941447732767257e-10,0.0003487959160284062,1.7721017372840738e-08,1.2912357284936143e-05,1.1342534387780372e-07,2.35242864446804e-07,2.420035973246256e-06,0.00041218886136036294,1.6230162801095435e-06,9.106693212888385e-07,7.913496145231526e-14
0.01614822842992957,0.539188866055734,3.76,0.0,0.49171548798445747,0.930198909169251,0.08732375398642735,0.00021778020171299816,3.7440137529010474e-06,0.21566077824774946,0.22908212822269186,7.10632838892069e-15,0.015016627918611294,1.0654807677186304e-10,8.418923299121218e-07,0.01787810487828812,0.0025164559532873886,0.010154382764306212,6.1665406842779724e-06,1.4659651465950807e-06,0.09472941088933444,2.119540956929882e-06,6.177732580715809e-07,0.008091693785425274,0.0003888958043370014,5.778784001088878e-08,2.980771385242157e-08,5.457144665753967e-06,4.89616985166034e-07,0.0001536408998893507,4.087219652392986e-10,0.00035972446250978943,1.8400081449908662e-08,1.338544598965335e-05,1.192347602369172e-07,2.4343982005389956e-07,2.5116824878810063e-06,0.00042826991475028594,1.6798408843762976e-06,9.760732537541148e-07,8.228157059970623e-14
0.016209855329483897,0.539350003364948,3.76,0.0,0.48933148003752686,0.928839289810139,0.08908793305975575,0.0002245332517095103,3.820663828563556e-06,0.21604083023660167,0.229742518450754,7.133881745284671e-15,0.01523212899185264,1.070898934296724e-10,8.605479412526862e-07,0.018304727258047285,0.002537986783259366,0.010322348508720583,6.278803857646704e-06,1.4835420430517364e-06,0.09642395770686359,2.1653304062941756e-06,6.297297615592238e-07,0.008206213848473275,0.0003976003612912858,5.970156939952179e-08,3.0989355311139995e-08,5.668454416864713e-06,4.976572091060009e-07,0.0001597668515225422,4.2380117721190137e-10,0.0003710003804111683,1.910458820772022e-08,1.387502779451698e-05,1.253420427301361e-07,2.5189970876291556e-07,2.6066555113054693e-06,0.00044494637492185316,1.7388189746020456e-06,1.0461219745563995e-06,8.556158903776482e-14
0.016271482229038223,0.5395124890375057,3.76,0.0,0.48692507299210597,0.927456005199826,0.09088275630515419,0.0002315110624726562,3.898893748285388e-06,0.2164132317597385,0.23040083800675357,7.161677461705186e-15,0.015449246902916483,1.0763726656419164e-10,8.796173992294405e-07,0.01874122629734126,0.0025596460691762178,0.010492560283586461,6.392988244633465e-06,1.5012585222693508e-06,0.09814195717238225,2.212088031896138e-06,6.41923997566072e-07,0.008321530321398067,0.00040649093927366147,6.168432151879569e-08,3.22166887257395e-08,5.887611780495157e-06,5.058045796037261e-07,0.00016615360772169888,4.393985264306137e-10,0.00038263481652360613,1.9835499704793463e-08,1.438166087953446e-05,1.3176258710372426e-07,2.6063024955308157e-07,2.705073735371532e-06,0.0004622394977718399,1.8000383330413705e-06,1.121142953104645e-06,8.898105245596202e-14
0.016333109128592548,0.5396763431073606,3.76,0.0,0.4844960291876807,0.9260486713430757,0.09270868884084735,0.00023872160172073317,3.978740005122977e-06,0.2167778729431904,0.23105709491272267,7.189726886340604e-15,0.015667966790676762,1.0819036682235372e-10,8.991103763433936e-07,0.019187833398126172,0.002581433973731192,0.010665036681217255,6.509126082912722e-06,1.5191164408329113e-06,0.09988360365158913,2.2598342691267712e-06,6.543613902637312e-07,0.008437630856181016,0.0004155716066298152,6.373875153379316e-08,3.3491489081637544e-08,6.11490201240092e-06,5.140598850959614e-07,0.00017281301792967024,4.5553060110071137e-10,0.0003946392743969149,2.059381572238629e-08,1.490592202336501e-05,1.3851259164412598e-07,2.6963935955250194e-07,2.8070601362968986e-06,0.0004801712861736552,1.8635905303076693e-06,1.2014866798347265e-06,9.254628476296541e-14
0.016394736028146874,0.5398415859002571,3.76,0.0,0.4820441109051604,0.9246168982321693,0.09456620185104404,0.00024617313387066507,4.060240047911851e-06,0.21713464208465436,0.23171129831156473,7.218041817637476e-15,0.015888273131209336,1.0874937057771692e-10,9.190367895018106e-07,0.01964478564832464,0.002603350611357451,0.010839795892127559,6.627250012712709e-06,1.5371177226655553e-06,0.10164908922204112,2.30858995544666e-06,6.670475078230355e-07,0.008554502537438747,0.00042484652902383547,6.586762108347385e-08,3.481560259986711e-08,6.350620671071354e-06,5.22423883856871e-07,0.00017975749919830369,4.722144713902891e-10,0.0004070256254022407,2.1380575394829306e-08,1.544840719759181e-05,1.4560909911505456e-07,2.789351572890361e-07,2.912742133565408e-06,0.0004987645158748152,1.9295710983793514e-06,1.287528286047194e-06,9.626391237857902e-14
0.0164563629277012,0.5400082380374959,3.76,0.0,0.47956908050762087,0.9231602897787674,0.09645577260957378,0.0002538742313151507,4.143432305104544e-06,0.21748342562443745,0.23236345852496434,7.246634522153255e-15,0.016110149722666407,1.0931446015849e-10,9.394068060063404e-07,0.02011232596861799,0.0026253960450889403,0.01101685566424408,6.747393066308628e-06,1.555264359701061e-06,0.10343860343174786,2.3583763339154306e-06,6.799880662500461e-07,0.008672131868778158,0.0004343199719562955,6.80738025580665e-08,3.6190949606594396e-08,6.595073987022312e-06,5.308973013308605e-07,0.00018700006437940246,4.894677008948806e-10,0.0004198061200892751,2.2196858770990734e-08,1.6009732177248876e-05,1.5307004088772755e-07,2.8852596601915336e-07,3.022251756150523e-06,0.0005180427622345055,1.9980797148167497e-06,1.3796692783453104e-06,1.0014087925247639e-13
0.016517989827255525,0.5401763204396385,3.76,0.0,0.47707070059040674,0.9216784437476039,0.09837788449896659,0.0002618337861188763,4.2283562082624765e-06,0.21782410811634018,0.2330135871138763,7.275517751228087e-15,0.01633357966955418,1.0988582403874486e-10,9.602308487699816e-07,0.020590703262756745,0.0026475702833387853,0.011196233259789412,6.86958866114848e-06,1.5735584126702565e-06,0.10525233304444208,2.4092150582299723e-06,6.931889327858714e-07,0.008790504758827346,0.00044399630333965466,7.036028313600927e-08,3.761952739393004e-08,6.848579219088718e-06,5.394808274439079e-07,0.00019455435170068864,5.073083563087714e-10,0.0004329933998356473,2.3043788374293112e-08,1.6590533159973346e-05,1.6091428328917377e-07,2.984203166221376e-07,3.135725808316785e-06,0.0005380304278091052,2.069220383129325e-06,1.4783393952262478e-06,1.0418446262259044e-13
0.01657961672680985,0.5403458543300984,3.76,0.0,0.4745487341413029,0.9201709516923022,0.10033302702456735,0.00027006102214652066,4.315052220999872e-06,0.2181565721984608,0.23366169694173933,7.304704762898366e-15,0.016558545366388108,1.1046365712555658e-10,9.815196040046051e-07,0.0210801725715274,0.002669873276464118,0.011377945409729405,6.993870584213447e-06,1.5920020116475763e-06,0.10709046177059116,2.461128195561185e-06,7.066561308124533e-07,0.008909606506926848,0.0004538799961351253,7.273017002187989e-08,3.9103413753741174e-08,7.111465045457248e-06,5.481751133183068e-07,0.00020243465582801077,5.257550180990073e-10,0.0004466005087893888,2.3922531117088873e-08,1.7191467403709143e-05,1.6916167633768144e-07,3.0862695042502216e-07,3.253306043863022e-06,0.0005587527707944825,2.1431016269550547e-06,1.5839985941977773e-06,1.0840228956686221e-13
0.016641243626364176,0.5405168612386301,3.76,0.0,0.4720029447115961,0.9186373988936613,0.10232169582320898,0.0002785655076488592,4.403561865257827e-06,0.21848069856391958,0.234307802240596,7.334209344033958e-15,0.016785028480673047,1.1104816105815608e-10,1.0032840284655586e-06,0.02158099523051863,0.00269230491305294,0.011562008265585736,7.120272971416162e-06,1.6105973561429514e-06,0.10895316998305912,2.5141382269749258e-06,7.203958445039098e-07,0.009029421788464519,0.00046397563105594317,7.518669578002047e-08,4.0644770420847675e-08,7.384071989641862e-06,5.569807679272069e-07,0.00021065596055407987,5.448267926989144e-10,0.00046064090611284085,2.4834300166398407e-08,1.781321388795448e-05,1.7783310510016788e-07,3.1915482221018145e-07,3.3751393557612927e-06,0.0005802359343702528,2.219836712644773e-06,1.6971391798830517e-06,1.128023544215166e-13
0.0167028705259185,0.5406893630047023,3.76,0.0,0.46943309659785815,0.9170773643005442,0.10434439266611684,0.000287357168314814,4.493927741873053e-06,0.21879636593169421,0.2349519186801184,7.364045824935486e-15,0.01701300993527063,1.116395443688064e-10,1.0255353528754059e-06,0.022093439031444607,0.0027148650162230003,0.011748437348545354,7.248830302412923e-06,1.6293467162898738e-06,0.11084063441767816,2.5682680527562625e-06,7.344144212729351e-07,0.009149934639879391,0.0004742878993261965,7.773322202993834e-08,4.224584585465872e-08,7.666752794360349e-06,5.65898355264099e-07,0.00021923397306759272,5.645433210471707e-10,0.0004751284785188509,2.5780356466192976e-08,1.8456473974451735e-05,1.8695054357776943e-07,3.300131025677157e-07,3.5013779593642447e-06,0.0006025069769496325,2.299543854486518e-06,1.8182880824145297e-06,1.1739303704301536e-13
0.016764497425472827,0.540863381780799,3.76,0.0,0.4668389550351681,0.9154904204736747,0.10640162545562744,0.0002964463007864017,4.58619356209105e-06,0.21910345101757464,0.23559406343963615,7.39422910365946e-15,0.01724246989002528,1.1223802278881342e-10,1.048285089879538e-06,0.022617778387097148,0.0027375533397669865,0.011937247495852094,7.379577384299928e-06,1.648252432755904e-06,0.11275302785787922,2.6235409964179854e-06,7.487183769450353e-07,0.009271128443316878,0.0004848216054967623,8.037324501527489e-08,4.390897923168741e-08,7.959872819015147e-06,5.749283905591934e-07,0.00022818515985005672,5.849247878263751e-10,0.0004900775530895702,2.67620108971592e-08,1.912197207875946e-05,1.9653711119500037e-07,3.412111800155212e-07,3.632179576364456e-06,0.0006255939033046875,2.382346415197415e-06,1.948009294622278e-06,1.2218312193905884e-13
0.016826124325027152,0.5410389400353999,3.76,0.0,0.4642202864034144,0.9138761335329889,0.10849390821496109,0.0003058435866820256,4.680404181094978e-06,0.21940182850504786,0.23623425528356856,7.424774677885624e-15,0.017473387722774555,1.1284381970709594e-10,1.0715450454556182e-06,0.023154294500421342,0.0027603695636954375,0.012128452804135364,7.512549307272413e-06,1.667316917426338e-06,0.11469051880106218,2.6799807972434977e-06,7.633144029431077e-07,0.009392985910890602,0.0004955816703392619,8.31104035396203e-08,4.563660518746062e-08,8.263810559558572e-06,5.84071335648978e-07,0.00023752678456339944,6.059919354665296e-10,0.0005055029103988252,2.7780626824778674e-08,1.9810456387410958e-05,2.066171325170884e-07,3.527586635646461e-07,3.7677076550832585e-06,0.0006495256966475685,2.4683731840045923e-06,2.0869064823850666e-06,1.2718181846242338e-13
