Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172)
2.7881265902742997e-05,0.236850114812941,3.76,0.0,0.00018283273002978086,0.292158056006552,0.5440780233884123,0.10376002637207847,0.00020984520386883634,0.04235954307403268,0.4946307978222443,1.9249271259627525e-10,0.6871734784350984,3.5169873042719324e-06,4.3938146799891726e-05,0.7500524970435365,0.0007723236614308894,3.923831528820535e-05,4.7113825031381234e-05,0.0013479039047655595,0.2468104228535734,6.052018009406193e-05,5.802682878951907e-05,0.0031515494508244364,0.08125103174188764,8.903450616333927e-05,0.000190703148787685,0.0004885734778411059,1.2119196953056902e-08,0.024746165595505167,1.19055520352859e-09,0.0001997938032081687,0.0001499479853255525,7.896948840063856e-05,1.2210220997044075e-06,1.5624960404517733e-08,0.009183437779495393,0.006821445872682612,0.005363008320797833,0.02496386800639749,4.189593721447133e-08,1.5575487075596774e-10,0.04310639184600065,0.002541129848487352,5.224730379091924e-06,4.96391285379881e-07,1.1994490766692537e-05,0.038335276232389894,3.713389947173019e-05,2.8610565389825974e-11,2.4061329590215324e-09,0.04195922815180788,6.564687846175847e-05,7.444946980009116e-06,0.03481224133353063,3.143299651010981e-07,5.138814903768015e-13,8.287854679982038e-07,1.4796676502175901e-05,6.654049350655497e-06,0.00017489328772377942,1.4983318060076016e-07,5.2370164744598524e-08,0.0026981348284112598,5.763261785326789e-07,0.0017926043532096965,0.00015842505701302659,0.0015335211308782994,5.2290277394181405e-06,1.0037586584002535e-11,3.967578561626351e-12,5.8088858127933434e-08,2.1111197783655572e-07,0.0010626955009214627,4.476231047373961e-08,1.0436608752989457e-08,0.0009641441621520733,1.3455328143178834e-08,7.483749021823322e-08,1.7627358917165647e-05,4.550386462765464e-07,4.6632253889065555e-06,4.5611053771120884e-10
2.7975006378169872e-05,0.23687763676587484,3.76,0.0,0.00018234715199609916,0.2913736769644015,0.5446432724956609,0.1038611297039264,0.00020939899139119534,0.042278536036704194,0.4951482919268349,1.9210267903227888e-10,0.6871751910430003,3.5157319810467235e-06,4.3760280628070004e-05,0.7510758807247232,0.0007695319964911647,3.903622694830177e-05,4.697066906691858e-05,0.0013469841208048905,0.2462553950746521,6.033643048305833e-05,5.792976607055032e-05,0.003141098867987788,0.08134828718991952,8.87156849256739e-05,0.00019039869393956764,0.0004864665589643205,1.2048529052851735e-08,0.024643816804641516,1.1821010605695052e-09,0.00019886253550391504,0.00014965034111065186,7.859005705443398e-05,1.2137061022925544e-06,1.5506334559517884e-08,0.009172434960110342,0.006794747502701923,0.005357468577895289,0.024947317402882425,4.17235954654827e-08,1.5509136075832963e-10,0.04308875290675837,0.002538790391155159,5.215379651941368e-06,4.940643037685392e-07,1.1988656099890784e-05,0.03837754121874048,3.714641737379104e-05,2.849495886943548e-11,2.3918532967082174e-09,0.04202443322913422,6.56220089659309e-05,7.441827725018574e-06,0.03486551705304469,3.1481150675563964e-07,5.099800850710152e-13,8.277581560661811e-07,1.4760523285267544e-05,6.6499634698267315e-06,0.00017448082125177996,1.4932445222465658e-07,5.218016999396771e-08,0.0026958411185644127,5.750039079698916e-07,0.001792495376453205,0.00015826313514792447,0.0015316531612114316,5.22256895172845e-06,9.997107269252732e-12,3.9515790296620984e-12,5.785303776032646e-08,2.1090624974901676e-07,0.0010642022353420564,4.467374359317652e-08,1.045138157724351e-08,0.0009658215685533452,1.3442346023549326e-08,7.486614413277429e-08,1.76428658684695e-05,4.532954474382067e-07,4.651102241488771e-06,4.552216991688687e-10
2.8068746853596748e-05,0.23690504675598623,3.76,0.0,0.00018186681507498064,0.2905924815968515,0.5452063966448513,0.10396150228937633,0.00020895391541945598,0.042197866650336154,0.49566388498959996,1.9171414299982554e-10,0.6871769899993925,3.5144773570573436e-06,4.3583325782963445e-05,0.7520946478773362,0.0007667550245613655,3.88356077546534e-05,4.6828130293585084e-05,0.0013460624048512544,0.24570291971263428,6.015347216148306e-05,5.7833001791735976e-05,0.003130698797035667,0.08144526924914815,8.839819404166567e-05,0.00019009498225136862,0.00048437158282755346,1.197837019329438e-08,0.02454202996883025,1.1737187982571009e-09,0.0001979370385200168,0.00014935364654666198,7.821296782225971e-05,1.2064436531617857e-06,1.5388776029307665e-08,0.009161443701435236,0.00676817625384247,0.00535193145231145,0.02493079187254254,4.155219266897969e-08,1.5443155667578384e-10,0.04307105617113477,0.0025364466480787638,5.206029257199681e-06,4.917510767040394e-07,1.198276177829117e-05,0.03841947921303495,3.715852328472924e-05,2.8379942309766717e-11,2.3776772122288044e-09,0.04208942708014212,6.5596677759574e-05,7.438659945259521e-06,0.03491864188546233,3.152916846739549e-07,5.061137817914917e-13,8.267286878784769e-07,1.4724469396254833e-05,6.645850743364816e-06,0.00017406942995995732,1.4881822711735663e-07,5.199118530133186e-08,0.002693540617666192,5.736845831449772e-07,0.0017923831641216345,0.00015810210018726744,0.0015297953007534135,5.2161208495293605e-06,9.956837670543493e-12,3.9356623945709786e-12,5.761845273243156e-08,2.1070060721590664e-07,0.0010657018152894293,4.458530679260753e-08,1.0466084203952814e-08,0.0009674904378215132,1.342940655947883e-08,7.489422045462353e-08,1.7658166661305422e-05,4.51560558844901e-07,4.63905496327401e-06,4.5433676094011625e-10
2.8162487329023624e-05,0.23693234537875918,3.76,0.0,0.0001813915961292713,0.2898144535997764,0.5457674052263808,0.10406114924078685,0.00020850997386104945,0.04211753288677359,0.496177586876036,1.9132709594236322e-10,0.6871788747989607,3.513223438959738e-06,4.340727681934584e-05,0.7531088240246419,0.0007639926423588789,3.863644409943735e-05,4.668620516744597e-05,0.0013451387717364574,0.24515298139823904,5.9971300603877245e-05,5.7736534239705464e-05,0.0031203489451255735,0.0815419792947177,8.808202753128305e-05,0.00018979201095517073,0.00048228846512546954,1.1908716012798355e-08,0.02444080229710075,1.1654077061421257e-09,0.00019701726827503613,0.00014905789716201795,7.7838203137243e-05,1.1992342942227853e-06,1.527227375810723e-08,0.009150464076916137,0.006741731432313375,0.005346397015061797,0.024914291338701492,4.13817241992237e-08,1.5377543348672212e-10,0.04305330324942625,0.002534098655121085,5.196679444085069e-06,4.894515073633701e-07,1.197680837116391e-05,0.03846109248110362,3.717022030212982e-05,2.8265512243360672e-11,2.3636038274259586e-09,0.04215421063784773,6.557089014143189e-05,7.435444193599555e-06,0.03497161622041863,3.157705023750285e-07,5.022822169103777e-13,8.256971056108329e-07,1.4688514644340436e-05,6.6417114319666644e-06,0.00017365911444425052,1.4831449070314925e-07,5.180320560381677e-08,0.0026912334636051,5.723682029844279e-07,0.001792267745368169,0.00015794194500707228,0.0015279474382478202,5.209682943190991e-06,9.916776821817687e-12,3.919828270144227e-12,5.7385097091674444e-08,2.104950505361045e-07,0.0010671942981397807,4.449699829570038e-08,1.0480717196579766e-08,0.0009691508321900935,1.3416509379127622e-08,7.492172368310623e-08,1.7673262762110164e-05,4.4983393756369845e-07,4.627082977810429e-06,4.5345568798132226e-10
2.82562278044505e-05,0.2369595332306931,3.76,0.0,0.00018092137582307618,0.2890395767727654,0.5463263075834008,0.10416007563816396,0.00020806716462683355,0.04203753273392161,0.49668940738506867,1.909415293936483e-10,0.6871808449323791,3.511970233658455e-06,4.323212834030143e-05,0.7541184345297359,0.000761244747591476,3.8438722532837014e-05,4.654489020100456e-05,0.0013442132353475534,0.24460556487831514,5.97899113556433e-05,5.764036172702113e-05,0.003110049021253971,0.08163841869106613,8.776717944930816e-05,0.00018948977733975072,0.0004802171223174666,1.1839562212153346e-08,0.024340130998813547,1.1571670830272706e-09,0.00019610318122670093,0.00014876308854107885,7.74657455935327e-05,1.1920775721355813e-06,1.515681683862778e-08,0.00913949615939283,0.006715412349923523,0.005340865336234175,0.024897815721593185,4.1212185430984923e-08,1.5312296644184636e-10,0.0430354957279731,0.002531746448144798,5.187330457167324e-06,4.871654997741721e-07,1.1970796432035206e-05,0.038502383273484424,3.718151148211365e-05,2.8151665236734628e-11,2.3496322746820266e-09,0.042218784829537004,6.554465136526097e-05,7.432181018054253e-06,0.03502444044775477,3.1624796337972303e-07,4.98485031732404e-13,8.246634506162246e-07,1.4652658840729543e-05,6.637545791862557e-06,0.00017324987522649398,1.4781322849890363e-07,5.161622590504103e-08,0.0026889197924850504,5.710547732028234e-07,0.0017921491490140527,0.00015778266253545673,0.001526109463820402,5.203255318783003e-06,9.876922929387892e-12,3.9040759179948955e-12,5.7152959688674724e-08,2.1028957998301548e-07,0.0010686797408239745,4.4408818562229255e-08,1.049528111422269e-08,0.0009708028135419918,1.3403654116272839e-08,7.494865823868508e-08,1.768815563345183e-05,4.481155408743952e-07,4.615185713753897e-06,4.525784457692691e-10
2.8340594232334688e-05,0.23698390807782355,3.76,0.0,0.00018050235545616624,0.2883448685650109,0.5468275265702761,0.10424849749697356,0.00020766960273313899,0.041965816182269425,0.4971484453157254,1.9059577837956958e-10,0.6871826905889791,3.510842963989787e-06,4.3075260198447176e-05,0.7550232012055328,0.0007587839452302781,3.826199510686301e-05,4.641822555407496e-05,0.0013433786363997863,0.24411503362281714,5.962732624901664e-05,5.7554057332663754e-05,0.003100821539074083,0.08172498386260613,8.748493855275456e-05,0.00018921839559593373,0.00047836291283944127,1.1777748090091108e-08,0.024250000223709666,1.1498102003348107e-09,0.0001952853263472542,0.00014849856152529298,7.713249214310088e-05,1.1856811555266534e-06,1.5053790479712917e-08,0.00912963510282425,0.006691832118000561,0.005335889241068753,0.02488300890189607,4.1060391612147846e-08,1.5253885179726884e-10,0.04301942356960475,0.002529625888510351,5.178917275354089e-06,4.85119609535682e-07,1.1965336090564955e-05,0.0385392711187628,3.7191329038576134e-05,2.8049698624488882e-11,2.337144233045643e-09,0.04227672335636059,6.552065503734825e-05,7.429204062146367e-06,0.035071854232689305,3.166765212198426e-07,4.950966667804109e-13,8.237314229370249e-07,1.4620473059748789e-05,6.633774411193819e-06,0.00017288248054711438,1.4736419605842438e-07,5.1448795049026185e-08,0.0026868320275839604,5.698752177151604e-07,0.0017920397190272102,0.00015764004867302244,0.001524463651334227,5.197479564157508e-06,9.841230235698599e-12,3.889968294589498e-12,5.6945071366617814e-08,2.1010473034904522e-07,0.0010700106666308032,4.432956901640635e-08,1.0508330039941835e-08,0.0009722824545192867,1.3392119920772092e-08,7.4972416740392e-08,1.7701386659109362e-05,4.465759807036514e-07,4.604541594329898e-06,4.517921749224782e-10
2.8424960660218876e-05,0.2370081941094358,3.76,0.0,0.00018008720761750473,0.2876526880783042,0.547327053800143,0.10433634346037192,0.00020727295482717375,0.04189436679067426,0.49760597427899245,1.9025121367002934e-10,0.6871846045741,3.509716282096559e-06,4.291911322773869e-05,0.7559243084254389,0.0007563347222103369,3.808641538542571e-05,4.629204980944665e-05,0.0013425425174298125,0.24362652177728153,5.946536800860677e-05,5.7467989339247784e-05,0.003091634054438389,0.08181133188693399,8.720375651962616e-05,0.0001889476072689796,0.00047651811399649735,1.1716332740092151e-08,0.024160315818067116,1.1425093357820698e-09,0.0001944720087114343,0.00014823478982458813,7.680108101819835e-05,1.1793266864650964e-06,1.4951594350806262e-08,0.009119783639684713,0.006668352686652618,0.005330915486445667,0.024868222136132486,4.090934373529224e-08,1.5195766093687102e-10,0.04300330957960237,0.002527501970679739,5.1705051343429485e-06,4.830845582995425e-07,1.1959829181584104e-05,0.0385759011916584,3.7200822512533665e-05,2.794819904760371e-11,2.3247373576238515e-09,0.04233449371306371,6.549630126513424e-05,7.42618952686982e-06,0.03511914703079891,3.171039855579933e-07,4.917356065611149e-13,8.227977797404821e-07,1.4588367130571771e-05,6.629982091092994e-06,0.00017251595833330533,1.4691714562355706e-07,5.1282166470107913e-08,0.0026847391898045525,5.686980625797087e-07,0.0017919277588846541,0.00015749813093467226,0.001522825681816619,5.191712283356003e-06,9.80570356123612e-12,3.8759263112211e-12,5.6738160874971336e-08,2.0991995095487405e-07,0.0010713359766481045,4.425042591195422e-08,1.0521323866809468e-08,0.0009737553754896295,1.3380619125669906e-08,7.499572137649411e-08,1.7714455303213446e-05,4.450430171050617e-07,4.593957129912889e-06,4.510089548450112e-10
2.8509327088103064e-05,0.23703239175265794,3.76,0.0,0.00017967585207782658,0.28696302369588117,0.5478248959952233,0.1044236171704691,0.0002068772194064526,0.041823183122431766,0.49806200129379213,1.8990782924243462e-10,0.6871865865091177,3.5085901929505117e-06,4.276368356424219e-05,0.7568217743777846,0.0007538970057930258,3.791197385884852e-05,4.616636048146681e-05,0.001341704889650618,0.2431400184396726,5.9304033458370284e-05,5.738215655673704e-05,0.0030824863587069072,0.0818974637387579,8.692362908523206e-05,0.0001886774104312674,0.00047468266635658843,1.16553131168138e-08,0.024071075749677966,1.1352639942644948e-09,0.00019366319739161757,0.0001479717702949003,7.64714998460214e-05,1.1730138433297768e-06,1.4850220759815622e-08,0.009109941821799805,0.006644973564500674,0.005325944121815189,0.02485345536072755,4.075903843167251e-08,1.5137937622615175e-10,0.04298715487006502,0.002525374720768944,5.162094207494559e-06,4.810602777001964e-07,1.1954276111355462e-05,0.03861227510381043,3.720999413182927e-05,2.7847164050692995e-11,2.3124110332955687e-09,0.042392096566012956,6.547159378179642e-05,7.423137802351883e-06,0.03516631912662114,3.175303589640465e-07,4.88401598108684e-13,8.218625508120403e-07,1.4556340915555029e-05,6.6261690192391154e-06,0.0001721503088250683,1.4647206681850924e-07,5.111633651088577e-08,0.0026826413750533893,5.675233061203221e-07,0.0017918132889794835,0.00015735690427074372,0.0015211954777246527,5.1859531192126144e-06,9.770341967032569e-12,3.8619495557461106e-12,5.653222182559179e-08,2.0973524208344373e-07,0.0010726557115498035,4.4171387606552214e-08,1.0534262994254608e-08,0.0009752216208967251,1.3369151473592313e-08,7.501857535493048e-08,1.7727362620005215e-05,4.435166193512242e-07,4.58343191354766e-06,4.5022876126457e-10
2.859369351598725e-05,0.2370565014320138,3.76,0.0,0.00017926821080027557,0.28627586386648435,0.5483210598478337,0.1045103222486843,0.00020648239497429285,0.04175226375088968,0.49851653333736634,1.895656191218558e-10,0.6871886360133074,3.507464701692148e-06,4.260896738144395e-05,0.7577156171495982,0.0007514707238601241,3.773866111700712e-05,4.60411551213436e-05,0.001340865763031602,0.24265551278070435,5.914331946944921e-05,5.729655780655926e-05,0.003073378244398692,0.08198338038613087,8.6644552013082e-05,0.00018840780319793262,0.0004728565109861171,1.1594686197045559e-08,0.023982277987371455,1.1280736860771686e-09,0.0001928588617332376,0.0001477094998334341,7.61437363613516e-05,1.166742307485792e-06,1.4749662102263895e-08,0.009100109700572952,0.0066216942635915115,0.005320975196073731,0.02483870851035975,4.060947233423745e-08,1.5080398016196376e-10,0.04297096053831849,0.002523244164890994,5.153684665593658e-06,4.790466998846455e-07,1.1948677268385513e-05,0.03864839445715694,3.721884606946804e-05,2.7746591194825453e-11,2.300164650295954e-09,0.04244953257768632,6.544653629040387e-05,7.420049275102565e-06,0.03521337080479546,3.1795564400880665e-07,4.850943913299842e-13,8.209257654651975e-07,1.4524394277763345e-05,6.622335376698932e-06,0.00017178553221776374,1.4602894931997156e-07,5.095130157316102e-08,0.0026805386781269475,5.663509554177853e-07,0.001791696329501913,0.00015721636366453152,0.0015195729623677587,5.180202384768222e-06,9.735143953087513e-12,3.848037430864083e-12,5.632724533117842e-08,2.0955060397434672e-07,0.0010739699117265145,4.40924554738469e-08,1.054714781893664e-08,0.0009766812349557184,1.3357716710586627e-08,7.504098180719487e-08,1.7740109659921016e-05,4.4199675682819626e-07,4.572965541640757e-06,4.494515702227001e-10
2.867805994387144e-05,0.23708052356935574,3.76,0.0,0.00017886420784635556,0.2855911971023164,0.5488155520210157,0.10459646229617739,0.00020608848003740484,0.04168160725925589,0.49896957734625474,1.892245773529155e-10,0.6871907527036859,3.5063398133373598e-06,4.2454960875155623e-05,0.7586058547287732,0.0007490558048895569,3.7566467845939384e-05,4.591643126732033e-05,0.0013400251479304358,0.2421729940423113,5.898322289685295e-05,5.721119190776984e-05,0.0030643095051853786,0.08206908279061202,8.636652108921475e-05,0.00018813878369956094,0.0004710395894291949,1.1534448986061572e-08,0.023893920501202114,1.120937926132777e-09,0.00019205897134645238,0.000147447975360922,7.581777840115581e-05,1.1605117631907077e-06,1.4649910848250923e-08,0.009090287326964895,0.006598514299291243,0.005316008757619828,0.024823981518055746,4.0460642077340334e-08,1.5023145535083883e-10,0.042954727667348855,0.0025211103291423566,5.145276678514713e-06,4.770437575048576e-07,1.1943033042918923e-05,0.03868426084406217,3.7227380484328195e-05,2.7646478047371405e-11,2.287997603719311e-09,0.04250680240733107,6.542113246730397e-05,7.416924328750456e-06,0.035260302350055624,3.183798432639413e-07,4.818137385721771e-13,8.199874530360177e-07,1.4492527075788074e-05,6.618481342120192e-06,0.00017142162866418467,1.4558778286536816e-07,5.078705800467116e-08,0.002678431192745636,5.651810169617682e-07,0.0017915769004433508,0.00015707650413607167,0.001517958059881286,5.174460256535035e-06,9.700108930109976e-12,3.834189756723565e-12,5.6123228785115e-08,2.093660369037975e-07,0.0010752786172989843,4.401363136010867e-08,1.0559978734859116e-08,0.0009781342616589726,1.3346314585427516e-08,7.506294387320243e-08,1.7752697467266995e-05,4.404833990604703e-07,4.562557613770318e-06,4.48677358020079e-10
2.8762426371755627e-05,0.2371044585843854,3.76,0.0,0.00017846376928919557,0.2849090119775435,0.5493083791489876,0.10468204089409379,0.0002056954731087725,0.041611212240406446,0.49942114021705564,1.8888469804138773e-10,0.6871929361952028,3.5052155328472523e-06,4.230166025613374e-05,0.7594925050056333,0.0007466521779413573,3.7395384825418456e-05,4.579218648307452e-05,0.0013391830556991377,0.2416924515362686,5.8823740626748416e-05,5.7126057696773406e-05,0.0030552799358893297,0.08215457190738469,8.608953211675464e-05,0.0001878703500704865,0.00046923184369540956,1.1474598520788549e-08,0.023806001262692892,1.1138562343836295e-09,0.00019126349609990896,0.00014718719381331673,7.549361390171498e-05,1.1543218975265998e-06,1.4550959548609002e-08,0.009080474751510225,0.006575433190199271,0.005311044854304456,0.024809274315267887,4.0312544297767437e-08,1.4966178453899934e-10,0.04293845732612145,0.00251897323960578,5.136870414639673e-06,4.7505138372534496e-07,1.193734383363188e-05,0.03871987584740164,3.723559956555209e-05,2.75468221943148e-11,2.2759092943355007e-09,0.04256390671141536,6.539538595710545e-05,7.4137633442526226e-06,0.035307114047219916,3.1880295930190754e-07,4.785593948507986e-13,8.190476428173998e-07,1.4460739169500583e-05,6.614607098715241e-06,0.00017105859827131815,1.451485572520023e-07,5.0623602148503665e-08,0.002676319011575331,5.640134901291101e-07,0.0017914550215984608,0.0001569373207405172,0.0015163506952077872,5.168726433569794e-06,9.665236320037195e-12,3.820406279428114e-12,5.5920168159237225e-08,2.0918154119786642e-07,0.0010765818681173858,4.393491443404865e-08,1.0572756133356865e-08,0.000979580744775004,1.333494484985735e-08,7.508446471125523e-08,1.7765127082717274e-05,4.3897651571557115e-07,4.5522077325794365e-06,4.4790610123679694e-10
