Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41)
4.747891057361138e-06,0.3952315163959111,3.76,0.0,0.07116411776357154,0.8091026485277953,0.21019599100735814,0.005907004320283483,0.003675936060298095,0.06156743974737389,0.13503282150352744,1.944919059226559e-09,0.4778926694475832,1.9332789188701633e-05,0.0004769371390505064,0.0828183574596658,0.004424721467947862,0.0006120249334192433,0.0011477422648819562,0.01122737280648321,0.4981876009043479,0.0012400222094100155,0.00043577769640028416,0.0033236186379198202,0.01579972260838148,0.0018780344766588244,0.0016050306027195786,0.011981110672637272,9.478576318284308e-07,0.045272193497993905,6.972306407001277e-08,0.0034134743054135006,0.0014104356679318288,0.005091250231772591,2.598174876366676e-05,2.787165093181844e-06,0.02244292220939367,0.003557858524407185,0.012282967241349732,0.01831046587530946
4.7621361321588575e-06,0.39531889563103534,3.76,0.0,0.07024911177378487,0.8080373654122578,0.21112402275383027,0.006002279918920865,0.0036181122619391485,0.061504630521447216,0.1355165374145215,1.8861590941627078e-09,0.4783746468832812,1.8784294290683167e-05,0.00047277791971659885,0.08375617530018702,0.004418780251954101,0.000613367463062135,0.0011252855328837057,0.01103176401816553,0.49803415595361455,0.0012167843047413897,0.000429846599264285,0.003351836627889372,0.015909077567695225,0.0018526951738883312,0.0015812314499425027,0.011867018561158344,9.278758921961266e-07,0.04570054782583459,6.895392791167969e-08,0.00341908405282646,0.0013885588913369383,0.0050472486661085865,2.624403561017757e-05,2.7589171713143103e-06,0.02257967838080944,0.003614871201380315,0.0124020859643506,0.018627769569738016
4.776381206956577e-06,0.3954045680255307,3.76,0.0,0.0693590572964311,0.8069892195641192,0.21203500111705015,0.006097440951258043,0.00356119436475806,0.06144294067705757,0.135991949512786,1.8292246000438828e-09,0.4788412858920254,1.825094630909514e-05,0.0004686103679589371,0.08468525645536812,0.004412858185346061,0.0006146689243759925,0.001103325834721258,0.01083981844216546,0.4978722499421933,0.0011940186014495007,0.0004239854041009248,0.0033798189900603563,0.016016843910743764,0.0018274991565942695,0.0015576835667534576,0.011751525216301123,9.083837673409725e-07,0.04612227424245634,6.818042907994967e-08,0.003424222543108286,0.0013669381087379998,0.005002427679170834,2.650263078609637e-05,2.730362969780694e-06,0.022712960224292762,0.00367196149097305,0.012518963251880299,0.01894328776515756
4.790626281754296e-06,0.3954885770451403,3.76,0.0,0.0684931057435737,0.8059579244226763,0.21292928729875932,0.006192473998579799,0.003505193290106123,0.0613823549294061,0.13645918459781944,1.7740767647328253e-09,0.47929314010525553,1.7732545516320266e-05,0.0004644375343928244,0.08560551411766458,0.004406952454115817,0.000615929769813588,0.0010818567895529785,0.010651519741499351,0.49770250936468047,0.0011717216338788235,0.0004181956649515719,0.0034075588990581896,0.016123039040140136,0.0018024675084467093,0.0015343998614879282,0.011634792038865967,8.893723512529787e-07,0.04653741575748542,6.740345492726346e-08,0.0034289010070767123,0.0013455838022591135,0.0049568542189410624,2.6757556695583493e-05,2.701537845476208e-06,0.02284280782686478,0.0037291219106919482,0.012633610619066411,0.019256925219573003
4.804871356552015e-06,0.3955709649136079,3.76,0.0,0.06765043786690247,0.804943191737716,0.2138072393037294,0.006287366472801294,0.0034501177291023782,0.06132285755158904,0.13691837287852873,1.7206758108332518e-09,0.47973074177895203,1.722887444489139e-05,0.0004602623780457411,0.0865168733495987,0.004401060320498612,0.0006171504425317475,0.0010608716763874358,0.01046684734128963,0.49752552594266247,0.001149889415640868,0.0004124787653894211,0.0034350501516158647,0.016227681044157154,0.00177761975516997,0.001511391959799925,0.011516975051539317,8.708325849400799e-07,0.046946020252488244,6.662385651496213e-08,0.003433130551482734,0.0013245053223740456,0.00491059344720034,2.7008838963161698e-05,2.672475960017538e-06,0.022969262459634102,0.0037863452249513535,0.012746041477168513,0.01956859226835883
4.819116431349734e-06,0.39565177264974655,3.76,0.0,0.06683026292086869,0.8039447321411061,0.21466921156759114,0.006382106584584847,0.003395974285868296,0.06126443243029438,0.13736964747305166,1.6689812024034276e-09,0.48015460256879433,1.673969999003271e-05,0.00045608776443595116,0.08741927062589538,0.004395179129273685,0.0006183313774504757,0.0010403634766549827,0.01028577678216869,0.49734185818808835,0.0011285174901696782,0.0004068359263894929,0.003462287145831447,0.01633078862730649,0.0017529739198443924,0.0014886702680693615,0.01139822483462549,8.527552905722496e-07,0.04734814010258659,6.584244875728002e-08,0.0034369221508054573,0.0013037109459751554,0.004863708694343527,2.7256506179047886e-05,2.6432102739752456e-06,0.023092366448711103,0.0038436244375828193,0.01285627099362434,0.019878204731023773
4.833361506147453e-06,0.39573104010395505,3.76,0.0,0.06603181782686664,0.8029622556794432,0.2155155546214902,0.006476683311620271,0.0033427676159885913,0.0612070631183815,0.13781314393797198,1.618951834929541e-09,0.48056521428901205,1.6264775385858153e-05,0.00045191646395960296,0.0883126533756829,0.004389306313229401,0.0006194730022377487,0.0010203249139456214,0.010108280055842961,0.49715203292504284,0.0011076009783267788,0.00040126821406905977,0.0034892648596903976,0.016432381044222028,0.0017285465796962507,0.0014662440360443088,0.011278686483226564,8.351312029180791e-07,0.047743831813821726,6.506001066645007e-08,0.003440286639958921,0.0012832079335897122,0.004816261422636351,2.7500589654715288e-05,2.6137725450102128e-06,0.023212163053080097,0.0039009527842996283,0.01296431595788133,0.020185683808391686
4.8476065809451724e-06,0.39580880599425,3.76,0.0,0.06525436634169032,0.8019954723085347,0.21634661479207215,0.006571086367200788,0.0032905005598667008,0.06115073288436204,0.13824899982685998,1.5705462091354213e-09,0.4809630496532695,1.5803842054670255e-05,0.0004477511505909808,0.08919697952649266,0.004383439397827815,0.0006205757382200875,0.001000748490937553,0.009934325922781404,0.4969565467668994,0.001087134623063402,0.0003957765472783236,0.003515978829027851,0.01653247803687648,0.0017043529239620869,0.0014441214184466025,0.01115849958468645,8.17950998116646e-07,0.048133155676566286,6.427728569194816e-08,0.0034432347078612686,0.001263002585508579,0.0047683111975206655,2.7741123189029718e-05,2.5841933296582577e-06,0.02332869634936244,0.003958323725155265,0.01307019465314474,0.020490955971195858
4.8618516557428916e-06,0.39588510794154846,3.76,0.0,0.06449719823283197,0.8010440923511768,0.2171627339347595,0.006665306169201175,0.003239174270878456,0.061095424758863086,0.13867735427750488,1.5237225894503434e-09,0.4813485629965459,1.535663133354282e-05,0.00044359440088452394,0.09007221705148401,0.004377576005119997,0.0006216400012207038,0.0009816265236274723,0.009763880212436071,0.49675586754726714,0.0010671128312095162,0.000390361705021137,0.0035424251250944557,0.016631099775084812,0.0016804068123516486,0.0014223095353108537,0.011037798214879949,8.012053198705821e-07,0.048516175434925174,6.349498214553937e-08,0.0034457768918103623,0.0012431002966444592,0.004719915666469891,2.7978142845045592e-05,2.5545019884796628e-06,0.02344201112329169,0.004015730937029624,0.01317392673402515,0.020793952841086365
4.876096730540611e-06,0.39595998250404685,3.76,0.0,0.06375962846267018,0.800107826920148,0.21796424919798535,0.006759333809542737,0.003188788338309425,0.061041121578196515,0.139098347626787,1.4784391480390073e-09,0.4817221909774791,1.492286608351485e-05,0.0004394486932624596,0.0909383435210601,0.004371713856969019,0.0006226662023280072,0.0009629511730396438,0.009596906106609545,0.4965504357041771,0.001047529712541976,0.0003850243336925822,0.003568600331876192,0.016728266800195277,0.0016567208336922031,0.0014008145308838905,0.01091671095177121,7.848848032796992e-07,0.04889295797179551,6.271377370268557e-08,0.0034479235726045847,0.001223505609980879,0.004671130544832099,2.8211686737341697e-05,2.524726694257766e-06,0.023552152767633207,0.004073168306172223,0.013275533109957969,0.021094611065041787
4.89034180533833e-06,0.39603346521071126,3.76,0.0,0.06304099638337765,0.7991863883082062,0.21875149281626646,0.006853161024218732,0.0031393409050166376,0.06098780602515007,0.13951212105215707,1.4346540952310687e-09,0.4820843532607672,1.4502262185096465e-05,0.00043531640757724153,0.09179534565994371,0.004365850777630296,0.0006236547485971013,0.0009447144745513184,0.009433364406539498,0.49634066561711604,0.001028379116268555,0.0003797649541261503,0.0035945015233033064,0.01682399997187428,0.001633306364448399,0.001379641630949546,0.010795360904758935,7.689800965082534e-07,0.049263573009251445,6.193429997176026e-08,0.0034496849703513424,0.0012042222684947566,0.004622009608134556,2.8441794829753925e-05,2.49489444294548e-06,0.023659167186287876,0.004130629920828743,0.013375035834266075,0.021392872184120285
4.904586880136049e-06,0.39610559059389167,3.76,0.0,0.06234066494424253,0.7982794903465669,0.21952479193030877,0.006946780163947621,0.003090828779748925,0.06093546066709461,0.13991881623884003,1.3923257971321845e-09,0.48243545317920317,1.4094529923085132e-05,0.0004311998249415028,0.09264321891073403,0.0043599846957317855,0.0006246060436865965,0.0009269083649336037,0.009273213784181767,0.4961269468964428,0.0010096546650178245,0.00037458396844393274,0.0036201262404688284,0.01691832041791231,0.001610173626864309,0.00135879519845939,0.010673865758490947,7.534818803853976e-07,0.04962809282399252,6.115716712375622e-08,0.0034510711409130724,0.0011852532654489985,0.004572604690384486,2.866850874340019e-05,2.4650310671053877e-06,0.02376310070435832,0.004188110063974769,0.013472457998768523,0.021688682497410693
4.918831954933768e-06,0.39617639222102663,3.76,0.0,0.06165801991287245,0.7973868487332926,0.22028446843243144,0.007040184165512491,0.003043247544129702,0.06088406799149985,0.14031857507188003,1.3514128811810774e-09,0.4827758783750322,1.3699375264722487e-05,0.00042710112781536245,0.09348196700487035,0.004354113645695917,0.0006255204884332247,0.0009095247072222582,0.00911641101817121,0.4959096456248991,0.0009913497864295982,0.00036948166670201256,0.0036454724689644266,0.017011249486976444,0.0015873317464698727,0.0013382787873637144,0.010552337829901726,7.383808860447556e-07,0.04998659197758019,6.038294857562614e-08,0.0034520919729448284,0.0011666008929704262,0.004522965687922218,2.8891871574872165e-05,2.43516125161058e-06,0.023863999983963612,0.004245603206178027,0.01356782363383227,0.02198199292198854
4.933077029731487e-06,0.396245902725414,3.76,0.0,0.06099246911147385,0.7965081813331208,0.22103083883555563,0.007133366523833783,0.0029965916543711877,0.06083361043896377,0.1407115393520243,1.31187433041095e-09,0.4831060014205087,1.3316501036202686e-05,0.0004230224003366447,0.09431160154179191,0.00434823576864678,0.0006263984813671309,0.0008925553135483012,0.008962911215019522,0.49568910555134793,0.000973457742467608,0.0003644582333243193,0.0036705386164300447,0.01710280870421828,0.0015647888087027225,0.0013180951945610466,0.010430884137222894,7.236679107565009e-07,0.05033914706109856,5.961218572042937e-08,0.003452757185478728,0.001148266788851453,0.004473140568376894,2.9111927724397202e-05,2.4053085513678193e-06,0.023961911945568938,0.004303103998607374,0.013661157613728277,0.022272758849642336
4.9473221045292065e-06,0.3963141538360416,3.76,0.0,0.06034344166916956,0.795643208450309,0.22176421416402464,0.007226321264812007,0.0029508545378045927,0.060784070433867424,0.14109785053436394,1.2736695671768983e-09,0.4834261804176943,1.2945608002471685e-05,0.0004189656288786059,0.09513214157695825,0.004342349312845509,0.000627240419170898,0.00087599196604825,0.00881266801617286,0.4954656492372181,0.0009559716565767592,0.00035951375332131364,0.0036953234904025982,0.017193019729634995,0.0015425519144424656,0.0012982465099119346,0.010309606479734149,7.09333832092407e-07,0.050685836453811764,5.8845388697650183e-08,0.003453076326011772,0.0011302519815343116,0.0044231753842792305,2.932872273371585e-05,2.375495410828265e-06,0.02405688369458286,0.004360607266204027,0.013752485567127002,0.02256094000109299
4.961567179326926e-06,0.396381176406468,3.76,0.0,0.059710387291151114,0.794791653076013,0.2224848998646352,0.007319042918969442,0.0029060286843097943,0.06073543041276436,0.14147764948865632,1.2367585270994662e-09,0.4837367595776307,1.2586395854844199e-05,0.000414932702821195,0.09594361321930601,0.0043364526336936325,0.0006280466970853206,0.0008598264359646182,0.008665633791542341,0.49523957915628986,0.0009388845387936999,0.000354648218292176,0.0037198262765379955,0.017281904319081425,0.0015206272343032984,0.0012787341642829513,0.01018860152709057,6.953696205300272e-07,0.051026740095376485,5.80830371975348e-08,0.0034530587690562793,0.0011125569332518168,0.004373114290909306,2.954230313340106e-05,2.3457431850705723e-06,0.02414896245297866,0.004418108001028082,0.013841833792563998,0.02284650027837835
4.975812254124645e-06,0.3964470004427586,3.76,0.0,0.05909277554532014,0.7939532411116174,0.22319319573637783,0.007411526495913372,0.0028621057327462723,0.06068767285060907,0.1418510762802861,1.2011017239282412e-09,0.4840380697790672,1.223856411097798e-05,0.0004109254155225411,0.09674604923864007,0.004330544193341272,0.0006288177092648766,0.0008440505010476518,0.008521759820084768,0.4950111787485261,0.0009221893089164234,0.00034986153220972164,0.0037440465172704127,0.017369484287834715,0.0014990200615549027,0.0012595589755993182,0.010067960917143588,6.817663506030954e-07,0.05136193927117431,5.7325581293845836e-08,0.0034527137151153043,0.0010951815813108523,0.0043229995679846586,2.9752716299341377e-05,2.3160721622594807e-06,0.02423819549570626,0.004475601355791202,0.013929229178709597,0.023129407616022526
4.990057328922364e-06,0.39651165513049463,3.76,0.0,0.05849009516692647,0.7931277015693922,0.22388939587745615,0.007503767459637372,0.0028190765525158844,0.060640780284926664,0.14221826997083578,1.1666603059813855e-09,0.4843304291069938,1.1901812931995864e-05,0.00040694546547655593,0.09753948868337964,0.004324622559935591,0.0006295538490858668,0.000828655961366071,0.008380996458008744,0.4947807134287758,0.0009058788178412851,0.0003451535169874643,0.003767984090963482,0.017455781476612066,0.0014777348635523079,0.0012407211928958358,0.009947771361233947,6.685152107142856e-07,0.05169151641032001,5.6573442299839944e-08,0.0034520501900481,0.0010781253775165318,0.004272871644813363,2.9960010318097808e-05,2.286501587294334e-06,0.024324630091666268,0.004533082637584363,0.014014699129273856,0.023409633831561975
5.004302403720083e-06,0.3965751688608665,3.76,0.0,0.05790185338157275,0.7923147667518299,0.224573788648213,0.007595761704671127,0.0027769313204044736,0.060594735338027124,0.14257936843722824,1.1333961047974538e-09,0.4846141433713012,1.1575843861569536e-05,0.00040299445764173185,0.0983239765089989,0.004318686406543916,0.0006302555094102092,0.0008136346536277071,0.008243293295198401,0.49454843155132905,0.0008899458671731019,0.00034052391782925825,0.003791639191599589,0.017540817719939865,0.0014567753315739439,0.001222220538369303,0.009828114755980966,6.556075117144667e-07,0.05201555489588261,5.582701364256433e-08,0.0034510770447926864,0.0010613873257464632,0.004222769128551497,3.016423386082453e-05,2.2570496864715964e-06,0.024408313449018854,0.004590547301807544,0.014098271492371299,0.02368715447595766
5.018547478517802e-06,0.3966375692558641,3.76,0.0,0.05732757524683407,0.791514172410983,0.22524665664865576,0.007687505533083845,0.0027356595928524825,0.060549520737366205,0.14293450820840758,1.1012716766225501e-09,0.48488950660594626,1.1260360491578688e-05,0.0003990739049263625,0.09909956321742706,0.0043127345097842135,0.0006309230828078584,0.000798978464107755,0.008108599300444911,0.49431456533142204,0.0008743832272090526,0.0003359724083633401,0.0038150123090456905,0.017624614816770866,0.0014361444289941,0.0012040562474487204,0.009709068300643152,6.430346943396651e-07,0.05233413888684398,5.5086661750884004e-08,0.003449802955414524,0.0010449660176945848,0.004172728835221202,3.0365436065428478e-05,2.227733692996514e-06,0.024489292664602983,0.004647990946306451,0.014179974494165597,0.0239619486843798
