Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34)
0.0007713822946576844,0.6008859334815662,3.76,0.0,6.600740026499034e-05,0.14557991086307862,0.6483455735416619,0.1539298791913035,4.1550327701461656e-05,0.02313666647076505,0.5952361925810393,5.1061831828781225e-12,0.5003391905488328,2.1607509088655557e-07,7.737513606612309e-06,1.0052935227964521,0.0002217098979505977,1.1938071608108001e-05,1.1072467263360669e-05,0.00040774791293878297,0.10606829880902553,1.223006906635226e-05,1.194955447676912e-05,0.0016074459498648197,0.04198207095685722,1.8563568671419384e-05,2.1153127911448037e-05,5.259213568061886e-05,2.3470108254020602e-09,0.006466614636133699,5.594694034931475e-11,8.396100550737195e-05,1.5782507370912908e-05,1.4980152665603243e-05,2.86533614611243e-07,1.76059399453024e-09,0.0025190848412543487,0.0022443083682454927,0.003053809314735245,0.012166757549468768,1.221624261105081e-09,2.1766567982483202e-11,0.02362075687755813,0.0006806335278585012,2.907876762815978e-07,1.605900027150398e-07,5.556757565135159e-06,0.03587503318857898,2.2650369333862042e-05,8.82374341206135e-13,7.258840495171686e-11,0.022081264218520285,1.4947482670291889e-05,1.2137322543427326e-06,0.016879207714897756,2.1538191951445758e-08,3.193005466926075e-14,4.559147312463847e-08,3.1113159173370295e-06,2.1373662776135276e-06,3.303603580134258e-05,3.397284099636148e-08,9.281478257868802e-09
0.000772436466625474,0.600905285868215,3.76,0.0,6.590776532677509e-05,0.1453340173786859,0.6485250862268904,0.15395300985531377,4.148809576554866e-05,0.0231096170004478,0.5953866605121149,5.099531466093565e-12,0.5003282420025512,2.1600164137678836e-07,7.71789572812263e-06,1.0055911717341952,0.0002212088101266251,1.1901525181800338e-05,1.1051484182171778e-05,0.0004075155572286787,0.10593052026225416,1.2206908936300308e-05,1.1937625046950918e-05,0.0016041446781079728,0.041995956893325484,1.8526419341274123e-05,2.1135160256913886e-05,5.245748548765198e-05,2.3385310733629687e-09,0.006451356003321058,5.5707649762094456e-11,8.372252165293023e-05,1.5764877187387726e-05,1.4937412576197628e-05,2.8557411391221867e-07,1.7525490697468756e-09,0.002516730949119494,0.0022384458257257273,0.003051709819258517,0.012165901344180307,1.2187577141085753e-09,2.1707315921336542e-11,0.023607759620038544,0.0006803154097114114,2.904083462775299e-07,1.6011527056766438e-07,5.553219567331614e-06,0.03587633806658473,2.2638307305321085e-05,8.802432898075598e-13,7.23467519411726e-11,0.022101613675678623,1.4935613371492828e-05,1.2127928272307044e-06,0.016888126694118256,2.1549576469041293e-08,3.17841525224907e-14,4.5546348615860075e-08,3.106054934273272e-06,2.1360492435607243e-06,3.299654877660855e-05,3.3904293332923767e-08,9.268086599488951e-09
0.0007734906385932636,0.6009245861606552,3.76,0.0,6.580835054631077e-05,0.14508875519945055,0.6487041420684215,0.15397604217393138,4.1425981621711166e-05,0.023082632918352174,0.5955367343509534,5.092892933938316e-12,0.5003173463892222,2.1592822684241373e-07,7.698337592633405e-06,1.0058879765471684,0.00022070932636239756,1.1865136327390343e-05,1.1030554629699877e-05,0.0004072829896862073,0.10579313390411829,1.2183807867376737e-05,1.1925710334399787e-05,0.0016008533850228185,0.042009815727609645,1.8489350747505196e-05,2.1117213839171527e-05,5.232328189928793e-05,2.330088540676459e-09,0.006436156874525664,5.5469578690250994e-11,8.348493872407184e-05,1.5747276499836458e-05,1.4894827522103503e-05,2.84618528619586e-07,1.7445475363059633e-09,0.0025143799123439757,0.002232602284552083,0.0030496109736254675,0.012165050776501592,1.2159022125949612e-09,2.1648271182206758e-11,0.02359479217860677,0.000679996886340461,2.900292970253591e-07,1.596422531083432e-07,5.549678116944722e-06,0.03587762147668111,2.2626219480054753e-05,8.781185106891856e-13,7.210608314349318e-11,0.022121935407769033,1.4923747227237128e-05,1.2118535961695135e-06,0.016897026539664798,2.156093656383357e-08,3.16390373188361e-14,4.5501217262831714e-08,3.100804564945729e-06,2.13473076617876e-06,3.295709601570284e-05,3.383594633935551e-08,9.254733224703044e-09
0.0007745448105610532,0.6009438345369629,3.76,0.0,6.570915534631099e-05,0.14484412232594918,0.6488827424176357,0.15399897665368623,4.136398499398845e-05,0.02305571401900154,0.5956864154176054,5.086267556888356e-12,0.5003065034815393,2.1585484764263725e-07,7.678839000505184e-06,1.0061839402161503,0.00022021144039458145,1.1828904211505666e-05,1.1009678441640336e-05,0.0004070502120005078,0.10565613830570847,1.2160765678347433e-05,1.1913810321014975e-05,0.0015975720329215446,0.042023647545414884,1.8452362776143915e-05,2.1099289091869857e-05,5.218952282250707e-05,2.321683040596526e-09,0.0064210169617947704,5.523271966000291e-11,8.324825281077607e-05,1.5729705506781245e-05,1.4852396813879967e-05,2.836668412543007e-07,1.7365891281576044e-09,0.002512031731023924,0.0022267776778888367,0.00304751278578049,0.01216420580970608,1.2130577034096168e-09,2.1589432862083258e-11,0.023581854495587043,0.0006796779607856446,2.896505310989256e-07,1.5917094343854813e-07,5.546133248758222e-06,0.03587888355223269,2.261410605135495e-05,8.759999759151592e-13,7.186639309678469e-11,0.022142229455201157,1.4911884284596336e-05,1.2109145648941026e-06,0.0169059072918723,2.1572272287275476e-08,3.149470423019647e-14,4.545607963066968e-08,3.0955647889357997e-06,2.1334108587680505e-06,3.291767736518716e-05,3.3767799316375713e-08,9.241417968276655e-09
0.0007755989825288429,0.600963031174905,3.76,0.0,6.561017915150425e-05,0.14460011676552323,0.6490608886215317,0.15402181379823354,4.1302106019030305e-05,0.023028860097730152,0.5958357050267419,5.079655308560883e-12,0.5002957130525946,2.1578150410678287e-07,7.659399720906701e-06,1.0064790657093057,0.00021971514595529572,1.1792828003017612e-05,1.0988855477003817e-05,0.00040681722648123613,0.10551953204512475,1.2137782213550582e-05,1.1901924987669149e-05,0.0015943005843070167,0.04203745243197273,1.8415455954e-05,2.108138572110562e-05,5.2056206682387145e-05,2.3133143926864184e-09,0.006405935978377698,5.499706503881935e-11,8.301245999016877e-05,1.5712164165501524e-05,1.4810119802734785e-05,2.8271903385353765e-07,1.7286735828013404e-09,0.0025096864049876594,0.002220971939056553,0.0030454152635223867,0.01216336640733052,1.2102241341310882e-09,2.1530800102887735e-11,0.023568946513309767,0.0006793586360469202,2.892720663748353e-07,1.5870133445482012e-07,5.542585004820495e-06,0.03588012442574017,2.2601967240822432e-05,8.738876587188104e-13,7.162767422674363e-11,0.022162495858423725,1.4900024624777269e-05,1.2099757395396214e-06,0.016914768991053795,2.1583583690819034e-08,3.1351148495977515e-14,4.54109381206582e-08,3.090335588044126e-06,2.1320895370876894e-06,3.287829294659404e-05,3.36998515507402e-08,9.228140677737422e-09
0.0007766531544966325,0.6009821762512612,3.76,0.0,6.551142138820096e-05,0.1443567365321136,0.6492385820235483,0.1540445541078939,4.124034470913322e-05,0.02300207095057974,0.5959846044880228,5.073056167836502e-12,0.5002849748758543,2.1570819677776448e-07,7.6400195664767e-06,1.0067733559825935,0.00021922043682603133,1.1756906877998773e-05,1.0968085591278494e-05,0.0004065840364560111,0.10538331370640655,1.2114857313548e-05,1.1890054345800302e-05,0.0015910390019539368,0.042051230471936214,1.8378630285989273e-05,2.106350325098485e-05,5.192333221692823e-05,2.3049824070253078e-09,0.0063909136392763955,5.4762608140424184e-11,8.277755636222632e-05,1.569465221785187e-05,1.476799592345307e-05,2.8177508858211296e-07,1.7208006379846756e-09,0.002507343934286572,0.0022151850016013464,0.0030433184149372657,0.012162532533114827,1.2074014525231807e-09,2.1472372132658096e-11,0.023556068173940334,0.000679038915165534,2.888939066090853e-07,1.5823341935298554e-07,5.5390334426283034e-06,0.035881344228781135,2.2589803336930425e-05,8.71781550851238e-13,7.138992403183664e-11,0.02218273465797635,1.4888168346224763e-05,1.2090371281480228e-06,0.01692361167743799,2.1594870825825093e-08,3.1208365361283784e-14,4.536579330466638e-08,3.085116946040529e-06,2.1307668230220678e-06,3.2838943086499695e-05,3.3632102351738e-08,9.214901184001012e-09
0.0007777073264644221,0.6010012699421855,3.76,0.0,6.541288148395124e-05,0.14411397964665282,0.6494158239633513,0.1540671980801602,4.117870070693332e-05,0.02297534637421749,0.5961331151064951,5.066470114982485e-12,0.5002742887262985,2.1563492625563265e-07,7.620698391570907e-06,1.0070668139807246,0.00021872730684311507,1.1721140019700577e-05,1.0947368650590117e-05,0.00040635064480490975,0.10524748187856936,1.2091990830567145e-05,1.187819841855816e-05,0.0015877872487989433,0.042064981749681325,1.834188518814407e-05,2.10456417824252e-05,5.179089780910366e-05,2.2966869226907645e-09,0.006375949661354719,5.4529342312675615e-11,8.254353807554598e-05,1.5677169578364903e-05,1.4726024583582162e-05,2.8083498814449667e-07,1.7129700295796771e-09,0.0025050043192234826,0.0022094167993572714,0.0030412222482241844,0.012161704151016368,1.2045896063461335e-09,2.1414148258798852e-11,0.023543219419473262,0.0006787188012160773,2.8851604162879954e-07,1.577671914092971e-07,5.5354786132614935e-06,0.03588254309219109,2.257761460722529e-05,8.6968163851602e-13,7.115314064370374e-11,0.022202945894422454,1.4876315520249545e-05,1.2080987369749756e-06,0.016932435391182478,2.160613374354681e-08,3.106635003524966e-14,4.532064420054472e-08,3.0799088483429525e-06,2.1294427368558424e-06,3.2799627916610664e-05,3.356455103803188e-08,9.201699332956613e-09
0.0007787614984322117,0.6010203124233607,3.76,0.0,6.531455886750364e-05,0.14387184413691947,0.6495926157764934,0.15408974621049218,4.1117173629371785e-05,0.022948686165930102,0.5962812381828779,5.059897126612838e-12,0.5002636543805871,2.155616930116288e-07,7.601436033809687e-06,1.007359442638124,0.00021823574984681198,1.1685526615013746e-05,1.0926704533958688e-05,0.00040611705333355833,0.10511203515570958,1.2069182631105782e-05,1.1866357209540341e-05,0.0015845452878213452,0.042078706349523494,1.8305220155366375e-05,2.102780193012142e-05,5.165890130821572e-05,2.288427753955914e-09,0.006361043762783933,5.4297260983039364e-11,8.231040130183924e-05,1.5659716439943704e-05,1.4684205087805701e-05,2.7989871543808243e-07,1.7051815137440964e-09,0.0025026675599103803,0.0022036672663878877,0.0030391267712972657,0.012160881225246528,1.201788543510062e-09,2.135612769417194e-11,0.023530400191885067,0.0006783982972353128,2.881384665956945e-07,1.5730264375993053e-07,5.5319205512025985e-06,0.03588372114622206,2.2565401249173415e-05,8.675878924455902e-13,7.091731901740238e-11,0.022223129608289195,1.4864466195112145e-05,1.2071605701593737e-06,0.016941240172433127,2.1617372495204485e-08,3.092509809656962e-14,4.52754904511407e-08,3.074711280911259e-06,2.1281172926441123e-06,3.2760347328659226e-05,3.3497196916468515e-08,9.18853499652021e-09
0.0007798156704000014,0.6010393038693227,3.76,0.0,6.521645296955822e-05,0.1436303280381477,0.6497689587933518,0.15411219899163167,4.105576360274746e-05,0.022922090123881085,0.5964289750122284,5.053337172939504e-12,0.5002530716163004,2.154884973219585e-07,7.582232244805861e-06,1.0076512448759052,0.00021774575968722535,1.1650065853634817e-05,1.090609308686932e-05,0.0004058832639735558,0.10497697213947312,1.204643254480138e-05,1.185453068437379e-05,0.0015813130821465827,0.042092404355462874,1.8268635694524135e-05,2.1009983575524356e-05,5.1527340955616906e-05,2.2802047023743656e-09,0.006346195663041164,5.406635710679416e-11,8.207814219237227e-05,1.5642292838973343e-05,1.464253677263442e-05,2.7896625294612725e-07,1.6974348474907638e-09,0.0025003336560641336,0.002197936336898302,0.0030370319916705984,0.012160063720339577,1.1989982126347892e-09,2.129830936333553e-11,0.0235176104332406,0.0006780774061856167,2.87761201568207e-07,1.568397694704538e-07,5.528359293340998e-06,0.03588487852026659,2.25531634600772e-05,8.655002794016343e-13,7.068245051279657e-11,0.022243285840096955,1.485262044180566e-05,1.2062226329124988e-06,0.01695002606133705,2.162858713203227e-08,3.078460513835156e-14,4.523033458942753e-08,3.0695242241886006e-06,2.1267905040049454e-06,3.272110134831706e-05,3.343003928499051e-08,9.175408016502642e-09
0.000780869842367791,0.6010582444543227,3.76,0.0,6.511856322267178e-05,0.1433894293918559,0.6499448543408376,0.1541345569130159,4.0994470676933566e-05,0.022895558046955464,0.5965763268845437,5.0467902315953355e-12,0.5002425402110415,2.1541533965854232e-07,7.563086836409216e-06,1.0079422236028928,0.00021725733025626697,1.161475693214962e-05,1.0885534154562829e-05,0.00040564928002163533,0.10484229143760102,1.202374040076304e-05,1.1842718849717073e-05,0.0015780905951943277,0.04210607585086843,1.823213198798968e-05,2.099218609650667e-05,5.1396215631717194e-05,2.2720176119452977e-09,0.006331405083227855,5.383662336742426e-11,8.184675691873056e-05,1.5624898491912295e-05,1.4601019097442131e-05,2.780375831603876e-07,1.689729753095886e-09,0.0024980026075112328,0.0021922239453291133,0.0030349379171121906,0.012159251601028803,1.1962185626555732e-09,2.124069268361825e-11,0.023504850085471124,0.0006777561310610618,2.873842511833264e-07,1.563785618508867e-07,5.524794896813122e-06,0.03588601534277533,2.25409015237483e-05,8.634187981823597e-13,7.044853376148018e-11,0.022263414630463704,1.484077835842264e-05,1.205284933190663e-06,0.016958793097970194,2.1639777705194636e-08,3.064486612042416e-14,4.518517739213428e-08,3.0643476592341777e-06,2.1254623923405447e-06,3.268189029739258e-05,3.3363077465199104e-08,9.162318216694929e-09
0.0007819240143355806,0.6010771343517894,3.76,0.0,6.502088906017713e-05,0.1431491462476034,0.6501203037417855,0.15415682046089527,4.093329441843158e-05,0.02286908973471817,0.5967232950847726,5.0402562860644766e-12,0.5002320599439976,2.153422206711876e-07,7.543999686339879e-06,1.0082323817154983,0.00021677045547927967,1.157959905182065e-05,1.0865027628426345e-05,0.0004054151043374979,0.10470799166322677,1.2001106079084306e-05,1.1830921741271124e-05,0.00157487779054869,0.04211972091876432,1.8195708225758947e-05,2.097440977207277e-05,5.1265523606237095e-05,2.2638663070624813e-09,0.006316671746464197,5.3608053715669335e-11,8.161624170151724e-05,1.560753335093856e-05,1.4559651445132981e-05,2.7711268910075376e-07,1.6820659865004785e-09,0.0024956744143732096,0.00218653002641618,0.00303284455563681,0.012158444832259212,1.1934495424482911e-09,2.118327696796622e-11,0.023492119090298053,0.000677434474901545,2.870076012047805e-07,1.5591901420609826e-07,5.521227411106076e-06,0.03588713174139184,2.252861570407733e-05,8.613434312592982e-13,7.021556651312433e-11,0.022283516020041094,1.4828940013773824e-05,1.2043474772355887e-06,0.016967541322307163,2.165094426571295e-08,3.05058766215764e-14,4.514001741996288e-08,3.0591815749142706e-06,2.124132977866329e-06,3.2642714333147664e-05,3.3296310779079546e-08,9.149265466783059e-09
0.0007829781863033702,0.6010959737344397,3.76,0.0,6.492342991686269e-05,0.1429094766602215,0.6502953083153699,0.154178990119991,4.0872234569231014e-05,0.022842684987267454,0.5968698808942751,5.0337353098638295e-12,0.5002216305958985,2.1526914076730642e-07,7.524970601176698e-06,1.0085217221017926,0.0002162851293073305,1.1544591418787565e-05,1.0844573362341063e-05,0.00040518073877353556,0.10457407143387731,1.1978529418659183e-05,1.1819139348755294e-05,0.0015716746318247443,0.042133339642182084,1.8159364219534205e-05,2.0956654934862708e-05,5.113526296020628e-05,2.2557506041587216e-09,0.006301995376900165,5.3380641542825376e-11,8.1386592773929e-05,1.5590197536528664e-05,1.4518433167369787e-05,2.76191553903122e-07,1.6744433061134629e-09,0.00249334907658147,0.0021808545150597,0.0030307519148906714,0.012157643379205685,1.1906911011238774e-09,2.1126061290498858e-11,0.023479417389482456,0.000677112440700651,2.8663125453847543e-07,1.5546111984978557e-07,5.517656872127358e-06,0.03588822784329998,2.2516306199545122e-05,8.592741491416952e-13,6.998354294741308e-11,0.022303590049427995,1.4817105456794698e-05,1.2034102689804713e-06,0.016976270774332367,2.1662086864603554e-08,3.036763225828481e-14,4.509485517786162e-08,3.054025953726165e-06,2.1228022746243084e-06,3.260357336788888e-05,3.322973854711614e-08,9.136249617365289e-09
0.0007840323582711599,0.6011147627754805,3.76,0.0,6.482618522882279e-05,0.14267041869283256,0.6504698693755591,0.1542010663721173,4.08112910909677e-05,0.022816343605571523,0.597016085588579,5.027227276302394e-12,0.5002112519484502,2.1519610028789568e-07,7.505999369402991e-06,1.0088102476358152,0.00021580134569670502,1.150973324167395e-05,1.0824171217407206e-05,0.00040494618529233616,0.10444052937446678,1.195601026620864e-05,1.1807371653227357e-05,0.0015684810827883556,0.042146932103826945,1.812310011840466e-05,2.0938921655258418e-05,5.100543189640332e-05,2.247670328050877e-09,0.006287375700224125,5.315438002780884e-11,8.115780637112566e-05,1.5572891103951526e-05,1.4477363609629011e-05,2.7527416053543505e-07,1.6668614666711023e-09,0.002491026593727247,0.002175197346367471,0.0030286600022148887,0.01215684720735885,1.187943188298642e-09,2.1069044826223903e-11,0.023466744924824246,0.0006767900313934543,2.8625522124519894e-07,1.550048719212032e-07,5.514083316491127e-06,0.03588930377478009,2.250397320903447e-05,8.572109264515712e-13,6.975245702117478e-11,0.022323636759216364,1.480527475317156e-05,1.2024733135148162e-06,0.016984981494016005,2.167320555287434e-08,3.023012858133671e-14,4.5049692008189906e-08,3.0488807778569536e-06,2.1214702965619515e-06,3.256446741669313e-05,3.316336007614218e-08,9.123270524631111e-09
0.0007850865302389495,0.6011335016443057,3.76,0.0,6.472915443603622e-05,0.14243197041249192,0.6506439882342452,0.15422304969666067,4.075046408015969e-05,0.022790065391135695,0.5971619104394428,5.020732162289256e-12,0.5002009237831887,2.1512309962516193e-07,7.487085794561814e-06,1.0090979611834958,0.00021531909867754392,1.1475023738078172e-05,1.0803821062428135e-05,0.00040471144660536736,0.10430736411452075,1.1933548476885377e-05,1.17956186483944e-05,0.0015652971074077038,0.04216049838585552,1.8086916156466594e-05,2.0921209601564883e-05,5.087602898065962e-05,2.239625309773153e-09,0.006272812442800104,5.2929262492309594e-11,8.092987873197523e-05,1.5555613920944794e-05,1.4436442170675812e-05,2.743604915787439e-07,1.6593202200816797e-09,0.0024887069654845667,0.0021695584556168804,0.003026568825341613,0.012156056282327245,1.1852057538981351e-09,2.1012226827689296e-11,0.023454101638005258,0.0006764672499572494,2.8587951050654083e-07,1.5455026397048976e-07,5.510506791446756e-06,0.03589035966148691,2.2491616974361397e-05,8.551537480551796e-13,6.952230424599444e-11,0.022343656190111232,1.4793447992612346e-05,1.2015366179718583e-06,0.016993673521265847,2.1684300381468326e-08,3.0093361092376226e-14,4.500452922100426e-08,3.0437460315513778e-06,2.1201370615409245e-06,3.252539671932951e-05,3.3097174708183876e-08,9.110328041165102e-09
