Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070)
5.793343654847054e-20,0.9241393302162195,2.668827633038542e-22,1.5916886148613708e-22,9.633924084928233e-32,2.5635491437127363e-30,0.0,0.0,8.433186773586288e-18,8.738315075572433e-33,1.2341226251605499e-42,2.2156073449009186e-42,2.087372022338619e-42,1.4232383825481903e-52,1.1492279404964506e-34,1.4034088073414265e-29,5.975161941655967e-17,5.498185887409233e-32,8.779163102772701e-64,5.703639949879908e-62,5.919778799263035e-43,2.5626093543810114e-30,4.706423722867018e-18,4.6704518256585284e-46,1.4926491915255052e-32,4.043195270841495e-46,2.6562507566590076e-31,9.502405898257523e-15,2.3142258611819834e-31,2.6106087057785667e-18,3.704311488988096e-46,1.2165605551220453e-49,2.4935529037083974e-44,1.6594820782166853e-33,3.76,0.0,0.8698341196637913,0.999999999999561,3.0503949290363463e-43,9.125848110609679e-16,9.50240589825753e-15,3.3679659317515606e-18,3.0286850757738687e-28,5.0654877240062504e-18,3.855405349841686e-48,4.996708963578781e-46,1.050575412107259e-50,7.924592030054167e-54,5.23202902610827e-59,5.975161941656704e-17,7.27771918520204e-32,2.5588286491493594e-34,7.865543543526184e-48,1.293705814756323e-46,1.2392705115106677e-32,3.930269544070874e-33,4.706423722882105e-18,8.015293354333014e-34,1.4443772073197052e-60,1.3736750797266854e-60,9.218951658268124e-74,1.0335933125850185e-76,9.997534657620396e-46,1.015902644923305e-64,1.4878223748086027e-45,3.87253348205527e-56,1.9035701706547913e-48,1.2706600173876768e-44,8.143140826185938e-46,2.214345745821748e-60,1.3725981449539408e-48,4.453628847513684e-82,7.628265665032644e-78,2.6877419290424595e-33,2.6106087057742657e-18,6.965960260288071e-48,7.843215046016178e-32,4.3898606037121957e-13,5.726305562110674e-62,6.237391788503774e-33,4.09359100785875e-63,2.5314972843627332e-95,9.125848110609594e-16,1.0321645542276445e-45,7.368471200151567e-63,2.2270524537240675e-32,3.3466710170035473e-63,8.528363424777833e-64,5.86522089243439e-74,2.9402178437209884e-72,1.2793960815157342e-60,1.362172612564498e-34,1.5056276988770724e-33
1.1591720623034549e-19,0.9241393302162213,5.3399801891948095e-22,3.1847601053186496e-22,3.8560803079719857e-31,1.0260877378308325e-29,0.0,0.0,1.6873700381897154e-17,3.4976033008592414e-32,9.880484995149565e-42,1.7738330616355863e-41,1.6711668295581583e-41,1.139456095923524e-51,4.599906736433531e-34,5.617292618238319e-29,1.195551516214737e-16,2.2007072235886353e-31,1.4058099395796356e-62,9.136012169833663e-61,4.739422518346382e-42,1.02571157702342e-29,9.416936432432946e-18,3.739201295159899e-45,5.974486722120923e-32,3.237014652546547e-45,1.063192541591288e-30,1.9013067579224076e-14,9.262934491355231e-31,5.22348553378817e-18,2.96570157113739e-45,9.73988164984363e-49,1.9964933473537452e-43,6.642253047973892e-33,3.76,0.0,0.8698341196637808,0.9999999999991216,2.442170714110254e-42,1.825962484685848e-15,1.9013067579224104e-14,6.738857984796717e-18,1.2122633283832088e-27,1.0135376392750683e-17,3.0866746779606794e-47,4.001391925123916e-45,8.410991282539101e-50,6.34481888051226e-53,8.380414815802778e-58,1.1955515162150327e-16,2.912984302436308e-31,1.0241983096671848e-33,6.297217422140534e-47,1.0357512802949256e-45,4.960311691838284e-32,1.5731320753456582e-32,9.416936432493335e-18,3.2082061872047566e-33,2.3130047097747303e-59,2.2002937108974575e-59,2.9534031693402605e-72,3.3112517295552366e-75,8.006136074816083e-45,1.626798895655391e-63,1.1911748462419977e-44,6.201168309336468e-55,1.524400000042824e-47,1.0173006294753009e-43,6.519841888115415e-45,3.5468015090120498e-59,1.0991917420403307e-47,1.426778427247263e-80,2.4438075853253348e-76,1.0757972173397245e-32,5.2234855337709544e-18,5.578417853423757e-47,3.139330018975734e-31,8.78353516022593e-13,9.172751330097773e-61,2.496582226602815e-32,6.557367914077737e-62,1.6227913963745157e-93,1.8259624846858146e-15,8.26568736798255e-45,1.1802359586745985e-61,8.914013681094985e-32,5.360489813668275e-62,1.3660202945457536e-62,1.8784758220410743e-72,9.416723683656534e-71,2.0492571929432147e-59,5.45224037465996e-34,6.026434574517555e-33
2.3188474559409535e-19,0.9241393302162247,1.0682303968712514e-21,6.3709030893519255e-22,1.542934401649662e-30,4.105687493759895e-29,0.0,0.0,3.375472759850427e-17,1.3994969042705632e-31,7.907390877141154e-41,1.4196055559446824e-40,1.3374413654142295e-40,9.119111807374736e-51,1.8405618601720107e-33,2.247648733516706e-28,2.391622160312481e-16,8.805695448499215e-31,2.2502114393724872e-61,1.4625775290244817e-59,3.7929784219271095e-41,4.1041823592892544e-29,1.8837961851480268e-17,2.9924974556998e-44,2.390572901750922e-31,2.5905955169628233e-44,4.254155038801472e-30,3.803439094115676e-14,3.706380349614591e-30,1.0449239189760814e-17,2.373462594124508e-44,7.794865468541342e-48,1.5978553831512893e-42,2.657766412714225e-32,3.76,0.0,0.8698341196637598,0.9999999999982429,1.9544787971033148e-41,3.652717831935616e-15,3.803439094115688e-14,1.348064209004525e-17,4.8506323593509935e-27,2.0275153729378107e-17,2.4702803044143936e-46,3.2027242265776897e-44,6.731349357877609e-49,5.078306447415002e-52,1.3416002706893543e-56,2.391622160313664e-16,1.165573154750137e-30,4.098127318875498e-33,5.039687790826657e-46,8.289158101464037e-45,1.984770798165323e-31,6.294577400113105e-32,1.8837961851721906e-17,1.2837003628808497e-32,3.7024093145328466e-58,3.522401944712995e-58,9.456235320760701e-71,1.0602014342162203e-73,6.408153784411828e-44,2.603962518352746e-62,9.53306813516045e-44,9.925963142022806e-54,1.2201378474610742e-46,8.141496818119205e-43,5.218006149602938e-44,5.677962822526635e-58,8.797989016818502e-47,4.56828020470344e-79,7.824607166561627e-75,4.3045901598150435e-32,1.0449239189691933e-17,4.464995248646195e-46,1.2561409240521385e-30,1.757088427083061e-12,1.4684937664480569e-59,9.989580855265203e-32,1.0497890499857727e-60,1.0394311735113464e-91,3.65271783193548e-15,6.615899904439749e-44,1.8894025713832735e-60,3.5667665764924457e-31,8.581439305543848e-61,2.1868188662931346e-61,6.013692235851973e-71,3.0146365239498723e-69,3.280591293042776e-58,2.181606337158591e-33,2.4113588092499577e-32
4.638198243215951e-19,0.9241393302162315,2.136702619656858e-21,1.2743189069893355e-21,6.1727423110719815e-30,1.6425423448298187e-28,0.0,0.0,6.751678203166011e-17,5.598898914733577e-31,6.327114110727736e-40,1.1359001365653237e-39,1.0701562964533532e-39,7.29667495829101e-50,7.363445942591877e-33,8.992058514821695e-28,4.783763448505818e-16,3.522851572043768e-30,3.6010709303008067e-60,2.3407767212089373e-58,3.0349590235683808e-40,1.6419401920178472e-28,3.7680012689236774e-17,2.394452629493422e-43,9.563848254344192e-31,2.072870015749689e-43,1.7019390294759904e-29,7.607703766502043e-14,1.4827934848250514e-29,2.0900746501519868e-17,1.8991306871934278e-43,6.237076687107822e-47,1.278548647653234e-41,1.0632796284404753e-31,3.76,0.0,0.8698341196637178,0.9999999999964854,1.5638799917936384e-40,7.306228526435177e-15,7.607703766502091e-14,2.696421029717521e-17,1.940568797718401e-26,4.055470839918724e-17,1.976600549165776e-45,2.562823812842309e-43,5.386102309459866e-48,4.0642537259944624e-51,2.1471477252474457e-55,4.783763448510546e-16,4.663051594651566e-30,1.639517781678367e-32,4.032515937736263e-45,6.632585893334272e-44,7.940375685096475e-31,2.5182408377590837e-31,3.768001269020348e-17,5.135637345329185e-32,5.925136690230594e-57,5.637389174210335e-57,3.0268507994788063e-69,3.393606303124257e-72,5.127821314375431e-43,4.167207680987349e-61,7.627922569074256e-43,1.5884816925400402e-52,9.763574776459477e-46,6.514434429356895e-42,4.175258164695391e-43,9.087205544744195e-57,7.0401736808764e-46,1.4622641298158801e-77,2.5045821780481745e-73,1.7221163617547095e-31,2.0900746501244288e-17,3.572900811613984e-45,5.02538164437966e-30,3.51455824823488e-12,2.3502730930372993e-58,3.996482824474712e-31,1.6801507865572753e-59,6.6550797928232745e-90,7.306228526434633e-15,5.2940602548689565e-43,3.023864377907186e-59,1.4269388844909972e-30,1.373402843707514e-59,3.4998595777212635e-60,1.9247927630561028e-69,9.648893341052476e-68,5.250370302077698e-57,8.727845926151902e-33,9.647005419464565e-32
9.276899817765947e-19,0.9241393302162453,4.273676932756322e-21,2.548776108087572e-21,2.4692978831913142e-29,6.570704118121852e-28,0.0,0.0,1.3504089089773804e-16,2.2397418384008738e-30,5.062171903370136e-39,9.08806400103704e-39,8.5620632748908e-39,5.8378942313636916e-49,2.945618094486248e-32,3.597116142803069e-27,9.56804602488388e-16,1.4092553156283715e-29,5.762299714052884e-59,3.7457649790236855e-57,2.4281977578786595e-39,6.5682953027201235e-28,7.536411436339722e-17,1.915743988928022e-42,3.825850653228618e-30,1.6584534704646523e-42,6.808310185363242e-29,1.5216233111274094e-13,5.931656663543432e-29,4.1803761124293e-17,1.5194488098520695e-42,4.990135124815555e-46,1.022944666255053e-40,4.2534646651175375e-31,3.76,0.0,0.8698341196636338,0.9999999999929704,1.2512227883048938e-39,1.4613249915434397e-14,1.521623311127428e-13,5.3931346697966664e-17,7.762906942422283e-26,8.111381772502254e-17,1.581430978156349e-44,2.0505168543481207e-42,4.3092911355645186e-47,3.2530510266361194e-50,3.435906262596986e-54,9.568046024902805e-16,1.865372443797027e-29,6.558604873597645e-32,3.226319065293879e-44,5.306572532427446e-43,3.176408843326561e-30,1.007378316153705e-30,7.536411436726436e-17,2.0544221277962227e-31,9.48124437320521e-56,9.021059713350146e-56,9.68729156541954e-68,1.0861079157346528e-70,4.1027764296361284e-42,6.668226505549043e-60,6.102925340894896e-42,2.5418328120469857e-51,7.811848746090569e-45,5.212042382497884e-41,3.340547867185063e-42,1.4541501175291315e-55,5.63285201866405e-45,4.6799088169934066e-76,8.015795759928192e-72,6.889026081104844e-31,4.1803761123190594e-17,2.858682547251865e-44,2.0103162580303634e-29,7.029497886662052e-12,3.760983491991884e-57,1.5987232354855604e-30,2.68863196662088e-58,4.2601422253877363e-88,1.4613249915432223e-14,4.235784401888909e-42,4.8388393090940394e-58,5.708220078848416e-30,2.1977426374871386e-58,5.600534962388758e-59,6.159994925054499e-68,3.087974946784596e-66,8.401732032158323e-56,3.4914225066683853e-32,3.8591162265868767e-31
1.8554302966865938e-18,0.924139330216273,8.54774502906816e-21,5.0976905302438464e-21,9.877593493059722e-29,2.62838860367419e-27,0.0,0.0,2.700891086289592e-16,8.959331911574923e-30,4.04992977862524e-38,7.270796461236706e-38,6.849975798488058e-38,4.670537103730649e-48,1.1782951829897248e-31,1.4389050064822128e-26,1.9136611177605582e-15,5.637250645221529e-29,9.220148714322988e-58,5.993641785564526e-56,1.9426504268160122e-38,2.627425031807371e-27,1.5073231770630785e-16,1.5326679490500346e-41,1.5304025336873603e-29,1.3268257631584705e-41,2.723434891656273e-28,3.043329180081547e-13,2.372759213630565e-28,8.360979036685942e-17,1.2156167548897596e-41,3.992297619400757e-45,8.183980343922269e-40,1.701455098779721e-30,3.76,0.0,0.8698341196634658,0.9999999999859404,1.0010257519868594e-38,2.922729269343325e-14,3.0433291800816227e-13,1.0786561944567579e-16,3.1052891306605565e-25,1.6223203632156145e-16,1.2652050020196064e-43,1.6405166114668154e-41,3.447596816436694e-46,2.604707383273547e-49,5.497825968270465e-53,1.9136611177681273e-15,7.461793397836856e-29,2.623548703111497e-31,2.5811777853866902e-43,4.245459562330158e-42,1.2706152949430475e-29,4.0296772299064965e-30,1.5073231772177706e-16,8.218022894398195e-31,1.5170811927764342e-54,1.4434685248367588e-54,3.100152357480649e-66,3.4757915892389787e-69,3.2824289076293516e-41,1.0669717836540138e-58,4.88257519647922e-41,4.0671421931056524e-50,6.249874599763802e-44,4.1698318461063794e-40,2.672574834683679e-41,2.3267979835225364e-54,4.506566861831929e-44,1.497677232549213e-74,2.565235901738013e-70,2.755722562054929e-30,8.360979036244958e-17,2.287090819744795e-43,8.04159223627903e-29,1.4059377148010527e-11,6.018010858284878e-56,6.395153162252872e-30,4.30212373509876e-57,2.7268024116606134e-86,2.9227292693424564e-14,3.388842013812318e-41,7.742667975525935e-57,2.2833809430365007e-29,3.516626710980896e-57,8.961463746391609e-58,1.971303675388527e-66,9.882046383320753e-65,1.3443682955314627e-54,1.3966258323083198e-31,1.5437093045859465e-30
3.710910926506592e-18,0.924139330216328,1.7096359102142645e-20,1.0195519454395604e-20,3.95111781348098e-28,1.0513768370211378e-26,0.0,0.0,5.401855440876627e-16,3.583805677503405e-29,3.240020726918744e-37,5.816775402546214e-37,5.480110713538007e-37,3.7365183742578466e-47,4.71327662404231e-31,5.755737125947047e-26,3.8273741482911275e-15,2.254946136182268e-28,1.4752613810988214e-56,9.590161143644821e-55,1.5541572306081133e-37,1.0509913952338746e-26,3.014687243704882e-16,1.2261634630016786e-40,6.121734680802519e-29,1.0614858063571033e-40,1.0893961206180341e-27,6.086740917988731e-13,9.49122995380173e-28,1.6722184884007282e-16,9.725164871508338e-41,3.193913904363626e-44,6.547353481749369e-39,6.805958863021658e-30,3.76,0.0,0.8698341196631298,0.9999999999718804,8.008396120053965e-38,5.845537824943258e-14,6.086740917989036e-13,2.1573416472559877e-16,1.2421409225588563e-24,3.2446847329411226e-16,1.0121880912481636e-42,1.3124545417526718e-40,2.758143312564258e-45,2.0872442719646455e-48,8.796822314936868e-52,3.827374148321404e-15,2.9847780847178866e-28,1.0494408327549032e-30,2.0649912437833942e-42,3.3964482642046446e-41,5.082565032149746e-29,1.6119036834874715e-29,3.0146872443236614e-16,3.287276029175015e-30,2.427395694672778e-53,2.3096288212393755e-53,9.920838036756705e-65,1.1122927124634151e-67,2.6260262341833353e-40,1.7071992957004658e-57,3.906154124202841e-40,6.507595261226248e-49,5.000057939838382e-43,3.335944645332311e-39,2.1381144843210713e-40,3.7230030143291935e-53,3.6053675915553046e-43,4.792738858065021e-73,8.209044897231534e-69,1.1023114501864925e-29,1.6722184882243316e-16,1.829730592617075e-42,3.2167023300682225e-28,2.8119135608684024e-11,9.62916720696882e-55,2.5581133096130665e-29,6.883648045695252e-56,1.7452867069747394e-84,5.845537824939784e-14,2.711159410607362e-40,1.238868884067341e-55,9.133709598545401e-29,5.626793549882016e-56,1.4338828425958144e-56,6.308340239159768e-65,3.1623390901982866e-63,2.1510622117146917e-53,5.586616993546881e-31,6.17496284811857e-30
7.421872186146588e-18,0.9241393302164383,3.419549877008832e-20,2.0391177622055967e-20,1.5804632270006315e-27,4.205550170652878e-26,0.0,0.0,1.0803784149901133e-15,1.4335368536907559e-28,2.59204734290237e-36,4.65347581732853e-36,4.3841406011744005e-36,2.9892501787078646e-46,1.8853298281930035e-30,2.3023182699601757e-25,7.654800209297181e-15,9.019876307615747e-28,2.3604484457233188e-55,1.5344525322417817e-53,1.243340540289618e-36,4.204008346229248e-26,6.029415376122846e-16,9.809424117757128e-40,2.4487187809885694e-28,8.49198724260891e-40,4.357628811247856e-27,1.2173564393798733e-12,3.796530601252724e-27,3.344459657388219e-16,7.780224228505553e-40,2.5551614458318502e-43,5.237950463117336e-38,2.722411239013579e-29,3.76,0.0,0.8698341196624578,0.9999999999437603,6.4067929606601315e-37,1.1691154936143776e-13,1.2173564393799959e-12,4.3147125442346373e-16,4.968614224125898e-24,6.489413463571057e-16,8.097601108851103e-42,1.0499801348900648e-39,2.2065414653232717e-44,1.6753015467111907e-47,1.4075156308690864e-50,7.654800209418289e-15,1.193923379089763e-27,4.197806037586088e-30,1.6520126029253812e-41,2.717190853742411e-40,2.0330470517689845e-28,6.447680300645238e-29,6.029415378597992e-16,1.314923780938184e-29,3.883886092234807e-52,3.6954694668146754e-52,3.174724244409767e-63,3.559399733317651e-66,2.1008542310464412e-39,2.7315544470865243e-56,3.1249608786525925e-39,1.041228659603742e-47,4.000109679313962e-42,2.668787368530894e-38,1.7105134322817618e-39,5.956905816695474e-52,2.8843397145322236e-42,1.533704836971758e-71,2.6269407613090294e-67,4.4092906442156767e-29,3.344459656682625e-16,1.4638076848183018e-41,1.2866940141031516e-27,5.623865228193715e-11,1.540694741188576e-53,1.0232557326588794e-28,1.101403689601697e-54,1.1170690037120236e-82,1.1691154936129882e-13,2.1689618488623498e-39,1.9822238215228725e-54,3.6535210051064553e-28,9.003022373076731e-55,2.2942515175169523e-55,2.0186958291260233e-63,1.011961986215017e-61,3.441757890740882e-52,2.2346695328904228e-30,2.470010265134747e-29
1.484379470542658e-17,0.9241393302166588,6.840142419311434e-20,4.078249523480422e-20,6.321885257071847e-27,1.6822286576805815e-25,0.0,0.0,2.1607641567351904e-15,5.734176580150867e-28,2.0736501779097552e-35,3.722803173937236e-35,3.5073332928164976e-35,2.3914143384914054e-45,7.541357670004393e-30,9.209319914165894e-25,1.5309652331088954e-14,3.607968880411424e-27,3.7767422334827714e-54,2.455145469718772e-52,9.946783345027341e-36,1.6816118915015076e-25,1.2058871637496216e-15,7.847585855442447e-39,9.794924935392916e-28,6.793630122393354e-39,1.7430603906698265e-26,2.4347211345401303e-12,1.518619964107773e-26,6.688941993456091e-16,6.224216310946486e-39,2.0441412831210128e-42,4.1903874323739784e-37,1.0889700343733503e-28,3.76,0.0,0.8698341196611139,0.9999999998875202,5.1254648296789335e-36,2.3382389158547416e-13,2.434721134540619e-12,8.6294543037127e-16,1.9874557907544977e-23,1.2978870889546613e-15,6.478119469360864e-41,8.399907088856077e-39,1.7652446522872998e-43,1.3490273413015323e-46,2.2520442540530456e-49,1.5309652331573384e-14,4.77571780669536e-27,1.6791309589183577e-29,1.3216179278677685e-40,2.1737655739706108e-39,8.132232431074077e-28,2.579085220104983e-28,1.2058871647396847e-15,5.259721821335908e-29,6.214261255490766e-51,5.912801850318043e-51,1.0159207252482893e-61,1.1390180071111596e-64,1.68069668235542e-38,4.370515638467603e-55,2.499983721902243e-38,1.6659765814284187e-46,3.200113110567981e-41,2.1350425309565523e-37,1.3684194804428677e-38,9.531130100579206e-51,2.3074900278892674e-41,4.907906859390264e-70,8.40628461269877e-66,1.7637252202932742e-28,6.688941990633701e-16,1.1710554892435061e-40,5.146802179465123e-27,1.12477684636068e-10,2.4651339791611815e-52,4.093043746584416e-28,1.762261893576156e-53,7.150064356242707e-81,2.338238915849184e-13,1.7351832073928344e-38,3.171585000384954e-53,1.461415835275404e-27,1.4404958082856126e-53,3.670833777019566e-54,6.459869750030135e-62,3.238299903954245e-60,5.506859306773553e-51,8.938723621960245e-30,9.880091310206969e-29
2.9687639743986565e-17,0.9241393302170995,1.3684385938728732e-19,8.156513557001183e-20,2.5287606892247057e-26,6.728932008540746e-25,0.0,0.0,4.321535639986051e-15,2.2936764650543005e-27,1.658925062113403e-34,2.9782520621055394e-34,2.8058749583924852e-34,1.913137154957715e-44,3.0165507393929167e-29,3.683737328515456e-24,3.061935657379115e-14,1.443191227410657e-26,6.042809050279896e-53,3.928249944691288e-51,7.957450283751013e-35,6.726464671367659e-25,2.4117784146392707e-15,6.278087301596252e-38,3.917979931572503e-27,5.434920247429035e-38,6.972259298068799e-26,4.869450524853665e-12,6.074495300686049e-26,1.3377906657963402e-15,4.979387812664804e-38,1.6353178729963037e-41,3.352320755655157e-36,4.355891214912176e-28,3.76,0.0,0.869834119658426,0.99999999977504,4.1003841044057e-35,4.676485760336512e-13,4.869450524855622e-12,1.7258937684751885e-15,7.949843319519707e-23,2.5957785600360462e-15,5.182511057213802e-40,6.719952080330054e-38,1.412201520015239e-42,1.0932701575103338e-45,3.6032861854837286e-48,3.0619356575728885e-14,1.9102919806146108e-26,6.716540943740222e-29,1.0572974842207016e-39,1.7390176058869334e-38,3.252903534044327e-27,1.0316366971767589e-27,2.411778418599533e-15,2.103894035205112e-28,9.942856408756498e-50,9.46052358960852e-50,3.2509606344223405e-60,3.644873795076133e-63,1.3445626648109825e-37,6.992848052497196e-54,1.999992964594729e-37,2.6655710847119362e-45,2.560100692853888e-40,1.7080390394608826e-36,1.0947390728162913e-37,1.5249872790330838e-49,1.8459993242190825e-40,1.5705422155804724e-68,2.6900229060757723e-64,7.054918757412136e-28,1.3377906646673808e-15,9.36848219209799e-40,2.0587260634356322e-26,2.2495574537482832e-10,3.9442322887893663e-51,1.637221660415964e-27,2.8196317836840345e-52,4.577833487665914e-79,4.676485760314281e-13,1.3881520573326094e-37,5.0745575097805816e-52,5.845678208096999e-27,2.3048031178500167e-52,5.873359676854585e-53,2.0671651978102903e-60,1.0362594068087265e-58,8.811012234913526e-50,3.575498562286344e-29,3.952046572174509e-28
5.937532982110653e-17,0.9241393302179813,2.738510671647759e-19,1.6313043667927946e-19,1.0115056862247362e-25,2.6915764381369687e-24,0.0,0.0,8.643078605530587e-15,9.174717525445312e-27,1.3271420149426862e-33,2.382606282706966e-33,2.2447032953523918e-33,1.5305120071327507e-43,1.2066218299791936e-28,1.4734968007486545e-23,6.123876505567018e-14,5.772772290262138e-26,9.668517103036154e-52,6.285213854991032e-50,6.3659696678141145e-34,2.690589289066351e-24,4.823560910878471e-15,5.022477276483032e-37,1.5671939601986344e-26,4.347942686780591e-37,2.7889072687162964e-25,9.738909305452825e-12,2.4298012067346165e-25,2.675583595646428e-15,3.98351614386713e-37,1.3082562304418131e-40,2.68186090437983e-35,1.7423587013377184e-27,3.76,0.0,0.8698341196530502,0.9999999995500795,3.2803122696562776e-34,9.35297944930422e-13,9.73890930546065e-12,3.451790389516248e-15,3.179941322511483e-22,5.191561445743911e-15,4.1460151164899245e-39,5.375972236383024e-37,1.1297654651448657e-41,8.970895867319337e-45,5.765270156196909e-47,6.12387650634211e-14,7.641177637209324e-26,2.686619815321996e-28,8.458392500772968e-39,1.391216127881247e-37,1.301164899379759e-26,4.1265519202588034e-27,4.8235609267195405e-15,8.415586491311524e-28,1.5908612473252462e-48,1.5136870458510447e-48,1.0403096733352813e-58,1.1663622175679627e-61,1.0756522592619793e-36,1.118857596896175e-52,1.5999967336460204e-36,4.2649204944307445e-44,2.0480847280732623e-39,1.3664331738119351e-35,8.757926450048555e-37,2.439984814904214e-48,1.4768023791429682e-39,5.025778640044945e-67,8.608091996561966e-63,2.8219710390047394e-27,2.6755835911305857e-15,7.494802524891566e-39,8.234914373272792e-26,4.4991185097434434e-10,6.310786025419517e-50,6.54889495390274e-27,4.511420935922605e-51,2.931559247796374e-77,9.352979449215298e-13,1.1105238425595528e-36,8.119309224011696e-51,2.3382742570385113e-26,3.687692981611479e-51,9.397397763729526e-52,6.614939524084486e-59,3.316035536833809e-57,1.4097649446833944e-48,1.4302012599388506e-28,1.5808206369989906e-27
1.1875070997534647e-16,0.9241393302197447,5.483548322495948e-19,3.2626112065328816e-19,4.046026312003889e-25,1.0766314295218394e-23,0.0,0.0,1.728616453279093e-14,3.669889342606827e-26,1.0617143937906954e-32,1.9060881975105572e-32,1.795763966101799e-32,1.2244105341687195e-42,4.8264903878992435e-28,5.893990915846201e-23,1.224775820053267e-13,2.3091104163249038e-25,1.5469662874763317e-50,1.0056353926668137e-48,5.092779506909177e-33,1.0762363992853033e-23,9.647125881196477e-15,4.0179847765460074e-36,6.268779784610816e-26,3.4783567913949445e-36,1.115563619310215e-24,1.9477826866539497e-11,9.719210980708452e-25,5.351169443141108e-15,3.186815253649591e-36,1.0466057466787812e-39,2.1454904049608663e-34,6.96943923519206e-27,3.76,0.0,0.8698341196422986,0.9999999991001588,2.624251953953049e-33,1.8705966827256297e-12,1.94778268665708e-11,6.903583410931274e-15,1.2719772986647716e-21,1.0383126991340034e-14,3.3168147263112227e-38,4.3007820313993265e-36,9.038171595380388e-41,7.536276830410336e-44,9.224441912743407e-46,1.224775820363304e-13,3.0564729969287e-25,1.07464862666136e-27,6.766719146274256e-38,1.1129736947488939e-36,5.20467755654164e-26,1.6506217250355833e-26,9.647125944560793e-15,3.3662364563341855e-27,2.545385053008386e-47,2.4219019583458216e-47,3.328994458628056e-57,3.732363360874274e-60,8.605226581172354e-36,1.7901738939715027e-51,1.279998279124953e-35,6.823877927286301e-43,1.638469599212401e-38,1.0931472141260767e-34,7.006346568884534e-36,3.903979832492194e-47,1.1814430696210694e-38,1.608271695880488e-65,2.754592281462325e-61,1.1287890914407418e-26,5.351169425077726e-15,5.995851064283944e-38,3.2939675621919247e-25,8.998239986613672e-10,1.009726921250195e-48,2.619559634941979e-26,7.218281174774493e-50,1.878418450693206e-75,1.8705966826900613e-12,8.884199529209695e-36,1.299090852830107e-49,9.353102978935384e-26,5.900315591777256e-50,1.5035859922816075e-50,2.1167823176993882e-57,1.0611321997726208e-55,2.2556262997803274e-47,5.720808808380771e-28,6.323286552325424e-27
2.375014702838264e-16,0.9241393302232717,1.0993197603247652e-18,6.525228156237082e-19,1.6184118350496771e-24,4.306528445202032e-23,0.0,0.0,3.45723363719967e-14,1.4679562030340263e-25,8.49371820943472e-32,1.524873935561865e-31,1.4366117021910729e-31,9.795288230323452e-42,1.9305967683857287e-27,2.3575970882406485e-22,2.4495521584823377e-13,9.23644485850317e-25,2.4751544725428986e-49,1.6090177621967056e-47,4.074225108718181e-32,4.3049469608953123e-23,1.9294255733190918e-14,3.2143889734206283e-35,2.507512677547636e-25,2.782686564197972e-35,4.462255916293007e-24,3.895566198826624e-11,3.887685607714643e-24,1.0702341089308482e-14,2.5494531080381035e-35,8.372848854841263e-39,1.7163929349729398e-33,2.7877765793197235e-26,3.76,0.0,0.8698341196207954,0.9999999982003175,2.0994026484918982e-32,3.7411941583227126e-12,3.8955661988391454e-11,1.3807168571093093e-14,5.087910499731988e-21,2.076625717925393e-14,2.6534530340246163e-37,3.440627343543509e-35,7.230605830270139e-40,6.604311406032388e-43,1.4759114327093953e-44,2.4495521597224856e-13,1.222589586455553e-24,4.298596011446939e-27,5.413377527040577e-37,8.903792330560582e-36,2.0818834044166915e-25,6.602488258976123e-26,1.929425598664827e-14,1.346494786263888e-26,4.0726335058267545e-46,3.875045498206481e-46,1.0652787050687898e-55,1.1943570215832854e-58,6.884184663635126e-35,2.8642803004389385e-50,1.0239988960541647e-34,1.0918207925668943e-41,1.3107766416496032e-37,8.745178784173555e-34,5.605079197580571e-35,6.246371015321165e-46,9.45154919657359e-38,5.1466050799552294e-64,8.814698894927873e-60,4.5151574664848536e-26,1.0702341017054934e-14,4.796688206583867e-37,1.3175872186339664e-24,1.7996480399874478e-09,1.615564025700856e-47,1.0478241773988042e-25,1.1549254778751579e-48,1.2050271870694703e-73,3.7411941581804416e-12,7.107363141984401e-35,2.0785464671359557e-48,3.7412423842736454e-25,9.440511769407606e-49,2.4057412841098596e-49,6.7737056240887525e-56,3.3956240976666566e-54,3.6090039858197525e-46,2.2883243559373628e-27,2.529315412251368e-26
