Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446)
6.98787410327713e-06,0.7504593045866716,0.025862905576778606,0.0023570475087478313,0.006297553551754144,0.2546667916207007,0.0,0.0,0.002648231433144587,0.00017448545743009437,0.019676776302172166,0.001871748447715157,0.0006056744115715523,2.674945602343088e-07,4.790171956659271e-06,2.8832567912242953e-05,0.0064744198769292145,0.0027510727926755257,0.00010662415834099498,3.879525382267678e-06,0.005165817141522825,4.432109211828469e-05,1.1671114637783201e-05,0.00013332450393943224,3.233003771955269e-06,0.009272048734625697,0.0005111044044821329,0.05404234236641083,8.62862999610988e-05,7.483082438979047e-05,1.1698928124496685e-05,4.0721983860101944e-07,0.0001134680409288838,0.0003282017527895769,3.76,0.0,0.1493419919924541,0.9248238979106416,0.0836633284518541,0.0024754001325302207,0.07953875902125414,0.0011955030624970673,0.29362815637428025,0.0010873513022652973,0.0012717201127333134,0.001239002900574336,0.0057632593092061014,2.0299695414084706e-06,0.0021004209084830128,0.005323312971061338,0.004337315037066732,0.0006314831619895939,1.1606060312225363e-10,3.2291092167109214e-11,1.1579747044508457e-06,6.037509486450816e-07,0.0012888191047480534,3.3202599537717875e-09,1.0953953216541701e-08,0.0017306649504804884,6.978416726145551e-07,5.307025684515137e-09,5.6929406961758546e-05,3.3857660654151823e-10,1.3025908403389727e-06,0.00025284709008218265,3.080482688636337e-06,2.850265072923709e-07,3.6801258601951745e-06,8.63410998362327e-06,1.886271473414951e-06,9.455252219541394e-07,1.4840331497922912e-11,0.002028346737804252,1.313338161639546e-06,0.00016188441312310086,4.11485635838935e-09,0.0007018081313843392,1.1704609661963659e-06,9.516018249983016e-07,6.428701547116867e-12,3.5078316002803165e-07,3.5095464264579216e-05,7.453957855754405e-05,4.88541794119226e-06,0.00031002069670447096,2.877817020671253e-09,9.82950762802424e-09,1.3152763417823522e-09,4.545678730205166e-08
7.00544454254526e-06,0.7507722765306887,0.025804167635083485,0.0023736635403020477,0.006296578710560845,0.25629504479365506,0.0,0.0,0.00265098486612935,0.0001764657468346688,0.020132984526857717,0.0019199777008275327,0.000609484164685866,2.7021658239146155e-07,4.841233529095662e-06,2.9242732251876917e-05,0.006573416519026291,0.0027924376799576193,0.0001095442850699142,3.958766510708426e-06,0.005242982562846669,4.423884293626894e-05,1.1862848953327492e-05,0.00013707491619137987,3.2863938510344122e-06,0.009496409463057121,0.0005102212674359779,0.05393984106902143,8.853163363903857e-05,7.464683874247516e-05,1.1922921979292053e-05,4.08205931291738e-07,0.00011358436570009362,0.00033075813097588,3.76,0.0,0.14711677724369826,0.9238145508757514,0.08460681999401834,0.002521001257456596,0.07991384969893507,0.0011891450477915669,0.29497125321312606,0.0010849146953941912,0.0012790168062347866,0.0012457219374977038,0.005827849046949197,2.077787560059385e-06,0.0021275891379243773,0.005426224545448155,0.004431164377272789,0.0006563082608484509,1.1762969840827123e-10,3.271019356389927e-11,1.1725536451577593e-06,5.996821829534462e-07,0.0013309916508525976,3.3124054813915232e-09,1.1202799776814986e-08,0.0017762658893697662,7.058556252628615e-07,5.4602348869742175e-09,5.967575851171198e-05,3.4324633228440724e-10,1.3418106186344626e-06,0.0002613158767971742,3.179195683359935e-06,2.843496900993089e-07,3.7833588259409004e-06,8.969089764745674e-06,1.949853601071942e-06,9.725538066963123e-07,1.5010135784852493e-11,0.00206241926447774,1.3133678115100218e-06,0.00016663017445624608,4.096859374476036e-09,0.0007010435451912716,1.213464105289963e-06,9.65046131061228e-07,6.661407354416517e-12,3.657928691502321e-07,3.5809705943827635e-05,7.648083387767733e-05,5.230347587099057e-06,0.00031289205198449467,2.9662802523301226e-09,1.0271627768835394e-08,1.375335601645267e-09,4.753108930974075e-08
7.023014981813391e-06,0.7510813627177468,0.025738796974089297,0.002389534813297662,0.006293589997422528,0.2579002996928204,0.0,0.0,0.0026536905307788074,0.00017843721074240396,0.020594708085562814,0.001968826965276875,0.0006131813129972603,2.7270603143212266e-07,4.889456692927558e-06,2.9644510578795456e-05,0.006672077540959942,0.0028341143582122632,0.00011249033822835017,4.038171008801784e-06,0.005320261670059623,4.4135288709764846e-05,1.2050833588749203e-05,0.0001408672409372149,3.33967068288424e-06,0.009722552364798107,0.0005092158663306601,0.053837035605517614,9.083187140646646e-05,7.445481375221065e-05,1.2144509710969097e-05,4.0901118268272977e-07,0.00011367516770960614,0.00033327536523841743,3.76,0.0,0.14492540384396788,0.922804927480721,0.08554651802842977,0.0025669941440671713,0.08029135014641298,0.001182498140317333,0.29627768653501846,0.0010821444836230968,0.0012858179972485954,0.0012519541747966574,0.0058910088665887995,2.1258538328016414e-06,0.002154250481332597,0.005529588081717737,0.004525538120503524,0.0006817562407829536,1.1916286153328502e-10,3.311893096124014e-11,1.1867574214259418e-06,5.954798128545548e-07,0.0013739653341373185,3.3035130138927664e-09,1.1451413355864515e-08,0.0018221989884840831,7.136796058390584e-07,5.615105053327183e-09,6.251125412498231e-05,3.4780023171841847e-10,1.3810677148474332e-06,0.00026991024142124237,3.278280084453067e-06,2.835828595911917e-07,3.88616610932364e-06,9.309122317466228e-06,2.0138755725625953e-06,9.99736701133361e-07,1.5175891141232917e-11,0.0020963871680647977,1.3130739767334103e-06,0.00017141335846326418,4.0769207977795506e-09,0.000700278695456715,1.2576390192468095e-06,9.784103087260001e-07,6.899635171340967e-12,3.812655595812568e-07,3.6529277703087294e-05,7.845755343331622e-05,5.594478600768524e-06,0.0003158174734514356,3.0548660055591097e-09,1.072901762822802e-08,1.437506817601818e-09,4.967928226411462e-08
7.040585421081521e-06,0.7513865538500994,0.025666934150722145,0.0024046496948781832,0.00628861403673953,0.2594825366008034,0.0,0.0,0.0026563529217521185,0.00018039967790143145,0.02106183785092161,0.0020182805196106656,0.0006167643055433359,2.749583344524868e-07,4.934774147037822e-06,3.0037479183924864e-05,0.006770356356920347,0.002876091109643474,0.00011546048612188302,4.117682556011512e-06,0.0053976271071961394,4.4010842464986675e-05,1.223484465277289e-05,0.00014469965472282037,3.3928108570313536e-06,0.009950373948348011,0.0005080907091449667,0.05373398161237096,9.318752612753488e-05,7.425502260024401e-05,1.2363446782200112e-05,4.096370580749748e-07,0.00011374063342920348,0.0003357531409234076,3.76,0.0,0.14276791318724905,0.9217953291629607,0.08648217687712544,0.002613366033839688,0.08067113546091753,0.0011755729492934689,0.2975477297243369,0.0010790481411124477,0.00129212227496847,0.0012576986624907788,0.005952697629797796,2.1741380573016813e-06,0.0021803832985674994,0.005633368262538518,0.004620396532756877,0.0007078270307987203,1.206584546873251e-10,3.3516877588104475e-11,1.2005714757045742e-06,5.911499245125673e-07,0.0014177316503939188,3.2936067161231315e-09,1.1699580665880933e-08,0.001868438202218012,7.213075278746353e-07,5.771553426439701e-09,6.543643846302479e-05,3.522333762660925e-10,1.420310731783639e-06,0.0002786257062995254,3.377606104383057e-06,2.8272810817245073e-07,3.988396109534956e-06,9.653870083799289e-06,2.078258638028184e-06,1.0270478602902448e-06,1.533746897807222e-11,0.002130233126570879,1.3124598559824107e-06,0.0001762304341805345,4.055098054258966e-09,0.0006995138102454653,1.3029997644031132e-06,9.916880144147358e-07,7.143388736814298e-12,3.972069990197142e-07,3.725380724275674e-05,8.04698471042441e-05,5.978483385478545e-06,0.00031879581535135124,3.1434538193256993e-09,1.12019838962987e-08,1.5018338784219996e-09,5.190303810891244e-08
7.058155860349652e-06,0.7516878443760155,0.025588725808490174,0.0024189978424346936,0.006281680092375485,0.26104175648417793,0.0,0.0,0.0026589762754944337,0.00018235299153574876,0.021534260140866117,0.002068322015289245,0.0006202316693536276,2.769697195564649e-07,4.9771261868853215e-06,3.0421231526983016e-05,0.006868207209958384,0.0029183558028864076,0.00011845286281901197,4.197244132017812e-06,0.005475051663189231,4.3865949454394474e-05,1.2414666916056183e-05,0.00014857029137480186,3.4457912436718426e-06,0.010179769742885193,0.0005068483957883779,0.053630733620469724,9.559907400758702e-05,7.40477360064093e-05,1.2579493982769709e-05,4.100853274535111e-07,0.00011378097137863536,0.00033819119220369925,3.76,0.0,0.1406443141364584,0.9207860537894759,0.08741355830787702,0.0026601039584246465,0.08105307818477388,0.0011683802463722625,0.2987816884236653,0.0010756335004487882,0.0012979290908174165,0.0012629552933757508,0.006012876472906885,2.2226095954707062e-06,0.002205966784420753,0.0057375298176556445,0.004715699815072202,0.0007345199780929768,1.2211491355830097e-10,3.39036280431231e-11,1.2139820201623298e-06,5.86698643013605e-07,0.0014622813242666456,3.282711875647615e-09,1.1947091045743136e-08,0.0019149573608612566,7.287336200036521e-07,5.9294955617730115e-09,6.84517543653622e-05,3.5654109604479695e-10,1.4594883460888193e-06,0.00028745763503173225,3.4770429382905785e-06,2.817876261942255e-07,4.08989867100648e-06,1.000298018535571e-05,2.1429226944649866e-06,1.0544608118446658e-06,1.5494747417720202e-11,0.0021639401525401923,1.3115290188413376e-06,0.00018107783358402993,4.031451103724443e-09,0.0006987491151054271,1.3495599208753512e-06,1.004873064115058e-06,7.392667380861853e-12,4.1362269500813734e-07,3.7982921812626987e-05,8.251779963893253e-05,6.38303243170364e-06,0.00032182585056873196,3.2319229785722463e-09,1.16908294716589e-08,1.568360243405201e-09,5.420402634663505e-08
7.075726299617782e-06,0.7519852323582146,0.025504324214960985,0.002432570214201898,0.006272819939803893,0.2625779802244816,0.0,0.0,0.002661564571871311,0.0001842970084600629,0.02201185690524195,0.0021189345094902584,0.0006235820115452089,2.7873722313561453e-07,5.016460831609309e-06,3.079537922332213e-05,0.006965585241206417,0.0029608959190816258,0.0001214655725876095,4.276798135064792e-06,0.005552508317535495,4.370108508027906e-05,1.2590094387457018e-05,0.00015247724643078147,3.4985890231245527e-06,0.01041063452338192,0.0005054916107336721,0.053527345009243485,9.806695387968858e-05,7.383322188922441e-05,1.2792418087770617e-05,4.103580531052428e-07,0.00011379641144135079,0.00034058930108369734,3.76,0.0,0.13855458411169985,0.9197773952830337,0.0883404317127069,0.002707194763188921,0.08143704860319752,0.0011609309355238844,0.2999798988936118,0.0010719087234002638,0.0013032387401554148,0.0012677247840632044,0.006071508844747815,2.2712375382691087e-06,0.002230981003949978,0.00584203756603461,0.004811408176989176,0.0007618338505303468,1.2353075112604042e-10,3.4278799226025934e-11,1.2269760679520394e-06,5.8213211655908e-07,0.0015076043305722504,3.2708548107861784e-09,1.2193737038047647e-08,0.0019617302339291457,7.359524342712325e-07,6.088845543384211e-09,7.155754174292051e-05,3.6071899010581446e-10,1.4985494953406656e-06,0.00029640124539483294,3.576459240191295e-06,2.8076369394674173e-07,4.190525633772928e-06,1.0356085519292523e-05,2.207786564437522e-06,1.081948729473736e-06,1.5647611469299004e-11,0.0021974916186123963,1.3102853933003854e-06,0.00018595196138589392,4.006042195454117e-09,0.0006979848326748549,1.3973325780078716e-06,1.0179594421132245e-06,7.64746609034598e-12,4.30517886676538e-07,3.871624878842704e-05,8.460146991255197e-05,6.808792777073257e-06,0.0003249062744439785,3.320152955700897e-09,1.219585289798744e-08,1.6371288701887492e-09,5.658391185628623e-08
7.093296738885913e-06,0.7522787193383693,0.02541388679551361,0.0024453590750141106,0.006262067732859494,0.2640912478319887,0.0,0.0,0.002664121536544781,0.00018623159819260133,0.022494505921527956,0.0021701004992586703,0.000626814021429426,2.802586919811844e-07,5.05273391055491e-06,3.1159552946317746e-05,0.007062446555298862,0.0030036985790109945,0.00012449669436010916,4.356286502378142e-06,0.005629970284611787,4.351675276566513e-05,1.2760930842181563e-05,0.0001564185816209892,3.5511817142930322e-06,0.010642862532822223,0.0005040231156673951,0.05342386796452809,0.00010059156659006688,7.361174504989982e-05,1.3001992483106378e-05,4.104575765029759e-07,0.00011378720415255346,0.00034294729630980755,3.76,0.0,0.13649867021720813,0.9187696432659438,0.08926257426413192,0.00275462513085222,0.08182291504330724,0.001153236023524438,0.3011427263485523,0.0010678822714604687,0.0013080523414314637,0.0012720086535462304,0.0061285605371398134,2.3199907705446197e-06,0.0022554069246067095,0.00594685645645304,0.004907481908200422,0.0007897668404763541,1.2490456110055003e-10,3.464203116971122e-11,1.2395414603743405e-06,5.774565011665026e-07,0.0015536899172573985,3.258062778441832e-09,1.2439314951678212e-08,0.0020087305920997605,7.429588533028333e-07,6.249516201196509e-09,7.475403681640948e-05,3.647629356509061e-10,1.5374435609577011e-06,0.0003054516225638461,3.6757235961644445e-06,2.7965867363569294e-07,4.290131365033268e-06,1.0712805919456232e-05,2.272768277298012e-06,1.1094845072386265e-06,1.5795953179640477e-11,0.002230871281386775,1.3087332523766292e-06,0.00019084920473680874,3.978935613388866e-09,0.0006972211822779681,1.4463303209421566e-06,1.0309413090869032e-06,7.907775593367102e-12,4.4789753711562677e-07,3.945341624114818e-05,8.672089025084068e-05,7.256426453383758e-06,0.0003280357087879438,3.408023845231346e-09,1.2717347790754676e-08,1.7081821412394452e-09,5.9044352626911076e-08
7.110867178154043e-06,0.7525683101983874,0.025317575665492153,0.0024573579972989863,0.006249459865891254,0.2655816176459983,0.0,0.0,0.00266665064404058,0.00018815664207088637,0.022982080998863227,0.002221801956846867,0.0006299264726107894,2.81532780334819e-07,5.0859091095721095e-06,3.1513403242251196e-05,0.007158748281830821,0.003046750571147418,0.00012754428620624617,4.435650832141369e-06,0.005707411056494537,4.33134817852798e-05,1.2926990299821909e-05,0.00016039232938002473,3.603547202048363e-06,0.010876347700657152,0.0005024457421843606,0.05332035344016683,0.00010317327448288379,7.338356688017476e-05,1.320799775548452e-05,4.1038650451135626e-07,0.00011375361996203152,0.0003452650521943307,3.76,0.0,0.1344764904010744,0.9177630827217238,0.09017977104937568,0.0028023816051268116,0.08221054417305634,0.0011453065911584323,0.30227056327583707,0.0010635628763325125,0.0013123718129722196,0.001275809199482945,0.0061839997081410275,2.3688380356325516e-06,0.002279226445103224,0.0060519516065033465,0.005003881448171474,0.0008183165699432246,1.2623502099364202e-10,3.499298776772902e-11,1.2516668894732152e-06,5.726779459201819e-07,0.0016005266298685736,3.2443638799963253e-09,1.2683625451111893e-08,0.002055932267501788,7.497480963381565e-07,6.411419328471179e-09,7.804137169748705e-05,3.6866909735395727e-10,1.5761205458158523e-06,0.00031460373255923907,3.7747049915044823e-06,2.7847500120735934e-07,4.388573268783024e-06,1.1072749375173666e-05,2.3377853511171783e-06,1.1370408346148311e-06,1.5939671756279824e-11,0.002264063303552025,1.3068771999508499e-06,0.0001957659427872424,3.950197405270759e-09,0.0006964583799168749,1.4965652183336037e-06,1.043813009540847e-06,8.173582459511345e-12,4.657663263986871e-07,4.019405349663784e-05,8.887606582379358e-05,7.72658892771166e-06,0.00033121270607071784,3.4954167888969347e-09,1.325560225608221e-08,1.781561789249087e-09,6.158699741149403e-08
7.128437617422174e-06,0.7528540130191489,0.025215557162805147,0.002468561857414385,0.006235034832113461,0.26704916552524327,0.0,0.0,0.0026691551214559953,0.00019007203237515963,0.023474452189559063,0.0022740203660838133,0.0006329182250585379,2.825589420301342e-07,5.115957977768314e-06,3.18566012551065e-05,0.007254448632717865,0.003090038380469034,0.00013060638979277026,4.51483250651361e-06,0.005784804444145562,4.309182506903307e-05,1.3088097450692748e-05,0.00016439649736806883,3.6556637634512716e-06,0.011110983856685448,0.0005007623845509159,0.053216851123329446,0.00010581240098426186,7.314894509378933e-05,1.3410222244392384e-05,4.101476949966112e-07,0.00011369594847422572,0.0003475424873607878,3.76,0.0,0.13248793464198577,0.9167579936759165,0.09109181518287589,0.002850450614273179,0.08259980129882542,0.0011371537652403165,0.3033638277457206,0.0010589595104979874,0.001316199847606106,0.0012791294723968367,0.006237796898217414,2.4177479994548125e-06,0.002302422420981974,0.006157288339978172,0.005100567453520885,0.0008474800969982382,1.2752089481539171e-10,3.5331357395165476e-11,1.2633419182967316e-06,5.678025788035513e-07,0.0016481023374060723,3.229786967873105e-09,1.2926474054725993e-08,0.0021033092121175738,7.563157241296851e-07,6.574465898443198e-09,8.141957430842281e-05,3.724339337192783e-10,1.6145312455409882e-06,0.00032385243585032124,3.873273268941157e-06,2.772151782106147e-07,4.485712270669231e-06,1.1435513299824965e-05,2.4027550735712315e-06,1.164590271778186e-06,1.6078673669847775e-11,0.0022970522742506412,1.3047221558795488e-06,0.00020069855606325474,3.919895141094717e-09,0.0006956966379618677,1.54804881123567e-06,1.0565690785731754e-06,8.44486920678998e-12,4.841286452678773e-07,4.093779168315014e-05,9.106697411266463e-05,8.219927544684492e-06,0.00033443575376142817,3.5822143886302655e-09,1.3810898303823187e-08,1.8573088216694413e-09,6.421348330648724e-08
7.146008056690304e-06,0.7531358389373641,0.025108001382927913,0.0024789668274599634,0.006218833078944449,0.2684939840318653,0.0,0.0,0.0026716379527579577,0.0001919776714638154,0.02397148600725223,0.00232673675961405,0.0006357882271311243,2.8333741792281296e-07,5.142859895687471e-06,3.218883935940916e-05,0.007349506955345412,0.003133548217888309,0.00013368103481028359,4.593772815172182e-06,0.005862124616841524,4.285235699007565e-05,1.324408802928756e-05,0.00016842907298137056,3.7075100927387773e-06,0.011346664939603644,0.0004989759925601973,0.0531134094035167,0.00010850923028499268,7.290813348130827e-05,1.3608462553871e-05,4.0974424197849494e-07,0.00011361449766800178,0.00034977956341868143,3.76,0.0,0.1305328661573717,0.9157546508963773,0.0919985078974954,0.0028988184944869345,0.08299055066046915,0.0011287886915491558,0.3044229617189732,0.0010540813580091498,0.001319539885326618,0.001281973247997086,0.006289925039509775,2.4666893138641368e-06,0.002324978686869574,0.0062628322226191795,0.0051975008629729326,0.000877253923381068,1.2876103538834957e-10,3.565685342508509e-11,1.274556997273606e-06,5.628364931616261e-07,0.001696404259431219,3.214361553883294e-09,1.3167671589963325e-08,0.002150835554087203,7.626576427184088e-07,6.738566279119793e-09,8.488856863406119e-05,3.760542018573097e-10,1.6526274125298631e-06,0.0003331925010453991,3.971299575188833e-06,2.758817638101943e-07,4.5814132755192e-06,1.1800685841094432e-05,2.4675947800853305e-06,1.192105324762784e-06,1.6212872734062347e-11,0.0023298232276574883,1.3022733404450236e-06,0.00020564343561538478,3.888097670527099e-09,0.0006949361646865389,1.6007921031652064e-06,1.069204247964527e-06,8.721614424502673e-12,5.029885894974944e-07,4.1684264264737964e-05,9.329356445328858e-05,8.737079976920917e-06,0.00033770327879561346,3.6683011050723887e-09,1.4383511257054329e-08,1.935463444635205e-09,6.692543326292522e-08
