Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69)
1.0578112603744545e-06,0.8838448602877785,0.001245620555746052,4.1691649584055834e-05,0.00022816338322499352,0.007590334525144979,0.0,0.0,0.00027334249107665166,2.428085417354638e-06,0.00037540788370658243,1.0581701405034734e-06,8.867857445804386e-05,2.6068413763277015e-11,1.2717333663196099e-08,1.6385630179425303e-06,1.6391778210688632e-05,3.4717767034458965e-05,3.3137241454248286e-08,7.849073896303243e-08,0.0003050385149917468,3.182105043726272e-05,6.890972990076366e-08,9.113125905859974e-10,8.639234478122135e-10,1.0502148587471048e-05,4.76367219976736e-05,0.09671477770545431,6.781039446013858e-07,2.043789827426379e-06,9.978074306019218e-10,2.946114692146227e-10,2.1068108467114798e-06,8.231753472612627e-06,3.76,0.0,0.47484177849158515,0.9987693580812744,0.0011180901683709528,5.979263069469613e-06,0.0973849267350583,2.015534555777569e-05,0.008779880359500777,1.530820700732927e-05,6.312037239053143e-06
1.0641408200795006e-06,0.8839658203870444,0.001272694192049964,4.266137872609921e-05,0.00023336304274411784,0.007767808260001819,0.0,0.0,0.00027665427034853114,2.475005200784834e-06,0.0003812003926470384,1.094170477091791e-06,8.953458653199931e-05,2.8006144394543218e-11,1.3366852350466244e-08,1.6870464903524114e-06,1.6908247305474017e-05,3.5737145183414485e-05,3.49099900121942e-08,8.24101761379526e-08,0.0003133836613650566,3.200846858418171e-05,7.098846788825489e-08,9.628918790850883e-10,8.948560210955997e-10,1.0835411270741359e-05,4.894797842911687e-05,0.09722377752434308,6.927893129648053e-07,2.088339395630629e-06,1.0497444465796854e-09,3.094109589564383e-10,2.1654076748531474e-06,8.492078670837544e-06,3.76,0.0,0.4741095388601457,0.9987445998191496,0.0011463258993055965,6.184318947189627e-06,0.09790872588782423,2.056625845359395e-05,0.008987290196048561,1.561996865675167e-05,6.620004819648181e-06
1.0704703797845467e-06,0.8840873768874483,0.0013002907678301852,4.365172219580399e-05,0.00023866888505690042,0.007948843842719171,0.0,0.0,0.00027999437342662517,2.522669800090049e-06,0.0003870575369157152,1.1312565218480231e-06,9.03993549346713e-05,3.0082258807568276e-11,1.4047643697394915e-08,1.7367925217191063e-06,1.7439183824320078e-05,3.678309583805267e-05,3.677275838931026e-08,8.651363139429544e-08,0.00032194036394953186,3.2195860511688414e-05,7.312318943617317e-08,1.0172332194889745e-09,9.268168251702249e-10,1.117788918803365e-05,5.029077190633818e-05,0.0977316719700328,7.077654369352364e-07,2.1338115954400404e-06,1.1042476928440761e-09,3.249159722661825e-10,2.225427506794825e-06,8.759567114566808e-06,3.76,0.0,0.47337386767191736,0.9987193810303863,0.0011751777150078237,6.395485775702436e-06,0.09843174351632052,2.0984349906635663e-05,0.00919888641619256,1.5937231398519835e-05,6.941990212872734e-06
1.0767999394895928e-06,0.8842095418429851,0.0013284193194171053,4.466309378348016e-05,0.00024408289956757073,0.008133502708008531,0.0,0.0,0.00028336307658635284,2.5710909931313533e-06,0.0003929802041603267,1.1694577347790628e-06,9.12731051755496e-05,3.2306244869737575e-11,1.4761122502927971e-08,1.7878302415821312e-06,1.7984954727402743e-05,3.785622589566944e-05,3.872989094077439e-08,9.080916829506524e-08,0.0003307135686512417,3.238323703378119e-05,7.531527931298195e-08,1.0744768507115873e-09,9.598383725311704e-10,1.1529803718051924e-05,5.1665761187739726e-05,0.09823845049012862,7.230375070229679e-07,2.1802232862429094e-06,1.1614377289384132e-09,3.411583636478352e-10,2.2869004055787956e-06,9.034389793658822e-06,3.76,0.0,0.4726346957709919,0.9986936932181921,0.001204657423685223,6.6129212042563385e-06,0.09895397629372987,2.1409722871349548e-05,0.009414740721215484,1.626007677363325e-05,7.278590366188492e-06
1.0831294991946389e-06,0.8843323274757965,0.0013570890122469256,4.569591520648472e-05,0.0002496071091938595,0.008321847145207685,0.0,0.0,0.00028676066049614557,2.620280816812718e-06,0.00039896930500080244,1.2088043159437565e-06,9.21560679582755e-05,3.46882137857313e-11,1.5508763289849242e-08,1.840189371813297e-06,1.8545935626605247e-05,3.895715371915544e-05,4.0785930862030635e-08,9.530517397963127e-08,0.00033970832406180835,3.257060948782583e-05,7.756615529943206e-08,1.1347697788598972e-09,9.939541794013277e-10,1.18913808043727e-05,5.307361635912432e-05,0.09874410231212921,7.386107807513325e-07,2.2275915477717986e-06,1.221440502301189e-09,3.581713414171368e-10,2.3498569625312134e-06,9.316721186966168e-06,3.76,0.0,0.47189195307674686,0.9986675277355483,0.0012347770333467488,6.836786388197815e-06,0.09947542082367261,2.184248111875159e-05,0.00963492578128504,1.6588587092754106e-05,7.630426032443261e-06
1.089459058899685e-06,0.8844557461772916,0.0013863091416945839,4.675061624964509e-05,0.0002552435707969813,0.00851394030361553,0.0,0.0,0.0002901874102343182,2.67025157391839e-06,0.00040502577358818016,1.249327223283698e-06,9.304847929270892e-05,3.7238939182171673e-11,1.629210261978889e-08,1.893900236649531e-06,1.9122510977892334e-05,4.008650927667089e-05,4.2945628759701124e-08,1.000103705635737e-07,0.00034892978320163207,3.275798975607836e-05,7.98772690063034e-08,1.198266088064436e-09,1.0291987964699283e-09,1.2262851030453545e-05,5.451501894685207e-05,0.09924861643987723,7.544905824742974e-07,2.275933679711465e-06,1.2843875766555112e-09,3.759895210930808e-10,2.414328303056744e-06,9.606739317960897e-06,3.76,0.0,0.47114556857897316,0.998640875783046,0.0012655487545185765,7.0672460541870175e-06,0.09999607363924067,2.2282729215827124e-05,0.009859515240438627,1.6922845426090983e-05,7.9981426541276e-06
1.095788618604731e-06,0.8845798105092194,0.0014160891338676925,4.782763490775243e-05,0.0002609943756116202,0.008709846197580631,0.0,0.0,0.00029364361530422446,2.7210158401077017e-06,0.0004111505681770024,1.2910581908766649e-06,9.39505806090783e-05,3.996989851312599e-11,1.7112741487576575e-08,1.948993772839264e-06,1.9715074277587255e-05,4.124493427993948e-05,4.5213951565055723e-08,1.049338268547895e-07,0.000358383205279718,3.294539028795917e-05,8.225010671575602e-08,1.2651272648813e-09,1.0656078405580455e-09,1.2644449695212667e-05,5.599066202856182e-05,0.09975198164997721,7.706823031417846e-07,2.325267201137364e-06,1.35041636948475e-09,3.946489806798752e-10,2.4803460923484847e-06,9.904625810684416e-06,3.76,0.0,0.4703954703333106,0.9986137284067111,0.0012969850029717661,7.304468566239527e-06,0.100515931202025,2.2730572503534926e-05,0.010088583721239483,1.7262935592391194e-05,8.382411277608141e-06
1.1021181783097772e-06,0.8847045332046931,0.0014464385463591324,4.892741753013873e-05,0.00026686164967563525,0.008909629711329149,0.0,0.0,0.0002971295696476133,2.772586471070012e-06,0.0004173446717115376,1.3340297476225998e-06,9.486261887421955e-05,4.289331691508762e-11,1.7972347797111104e-08,2.0055015399024576e-06,2.03240282626119e-05,4.243308232098529e-05,4.759609180230515e-08,1.1008497038995718e-07,0.00036807395746969745,3.313282412309832e-05,8.468619024716e-08,1.335522536824433e-09,1.1032180272373317e-09,1.303641688915393e-05,5.750125034125054e-05,0.1002541864881813,7.871914000104659e-07,2.3756098497771504e-06,1.4196703989246818e-09,4.14187317894361e-10,2.5479425410046865e-06,1.0210565945996817e-05,3.76,0.0,0.4696415854570065,0.9985860764958141,0.0013290984024606483,7.5486259925880106e-06,0.10103498990113674,2.3186117073366536e-05,0.010322206829086583,1.760894214701022e-05,8.783929498211662e-06
1.1084477380148233e-06,0.8848299271691644,0.001477367068955884,5.005041896735036e-05,0.00027284755425917973,0.009113356603517532,0.0,0.0,0.00030064557165609994,2.8249766098424833e-06,0.0004236090924261436,1.3782752363722614e-06,9.578484670990991e-05,4.60222136465225e-11,1.887265892094706e-08,2.06345573050432e-06,2.094978511475039e-05,4.3651619007129306e-05,5.009747722434267e-08,1.1547359979523472e-07,0.00037800751670160395,3.33203049151727e-05,8.718707784831059e-08,1.4096292256082304e-09,1.142067204428866e-09,1.3438997571010041e-05,5.904750038649557e-05,0.10075521926574443,8.040233962977227e-07,2.4269795810873716e-06,1.492299540412664e-09,4.346437093947603e-10,2.6171504105434377e-06,1.0524748718099033e-05,3.76,0.0,0.46888384012501816,0.9985579107806694,0.0013619017874708,7.799894173356451e-06,0.10155324605222207,2.3649469742412923e-05,0.010560461156159792,1.7960950369025692e-05,9.203422437051709e-06
1.1147772977198694e-06,0.8849560054813406,0.0015088845243015772,5.1197102719930365e-05,0.0002789542862929241,0.009321093511494688,0.0,0.0,0.0003041919241806628,2.878199694293352e-06,0.00042994486446010243,1.4238288335088888e-06,9.671752251329938e-05,4.937045125381075e-11,1.9815484345827215e-08,2.1228891809428e-06,2.159276666899603e-05,4.49012220940542e-05,5.272378082892531e-08,1.2110989747481583e-07,0.000388189471468927,3.3507846956555036e-05,8.975436511297533e-08,1.4876331157024166e-09,1.1821943870095696e-09,1.3852441644874716e-05,6.063014053259614e-05,0.10125506805574928,8.211838807763999e-07,2.4793945671373754e-06,1.5684602934448179e-09,4.560589720674773e-10,2.6880030188061213e-06,1.0847366891299627e-05,3.76,0.0,0.46812215956647074,0.9985292218304225,0.0013954082059753905,8.058452789038488e-06,0.10207069589647143,2.4120738026890303e-05,0.01080342428498152,1.8319046247362638e-05,9.64164375050719e-06
1.1211068574249155e-06,0.8850827813940458,0.0015410008685101818,5.2367941089320826e-05,0.0002851840787950466,0.00953290795525806,0.0,0.0,0.0003077689345390756,2.9322694647733593e-06,0.0004363530484872595,1.470725568993474e-06,9.766091057944039e-05,5.295278761243956e-11,2.080270840641529e-08,2.1838353817499453e-06,2.2253404626041455e-05,4.618258161673884e-05,5.5480931268655994e-08,1.2700444263070394e-07,0.00039862552365043703,3.369546520379577e-05,9.238968592576085e-08,1.569728838823802e-09,1.2236397924542846e-09,1.4277004037793024e-05,6.224991111340229e-05,0.10175372068940232,8.386785073079382e-07,2.5328731952922338e-06,1.6483160588028593e-09,4.784756264294762e-10,2.7605342452401136e-06,1.1178617056996383e-05,3.76,0.0,0.46735646806149683,0.9985000000508282,0.001429630922198662,8.324485429770237e-06,0.10258733559962306,2.4600030114075545e-05,0.01105117479157528,1.8683316465896607e-05,1.0099376673279583e-05
1.1274364171299616e-06,0.8852102683350224,0.0015737261917281539,5.356341533089538e-05,0.00029153920129664835,0.009748868341087444,0.0,0.0,0.00031137691452118066,2.987199971937986e-06,0.00044283473236080473,1.5190013468844546e-06,9.861528122591443e-05,5.6784930999622973e-11,2.1836293109508362e-08,2.2463284884072572e-06,2.293214076897117e-05,4.749640001805542e-05,5.837512366850509e-08,1.3316822461677473e-07,0.000409321490346234,3.3883175303958e-05,9.509471343532973e-08,1.6561202750129005e-09,1.266444877542187e-09,1.4712944777777195e-05,6.390756452359056e-05,0.1022511647523016,8.565129943114024e-07,2.5874340666863153e-06,1.7320374266230485e-09,5.019379622045177e-10,2.8347785360508114e-06,1.15186996908412e-05,3.76,0.0,0.46658668893846955,0.9984702356820169,0.0014645834193851967,8.598179665386977e-06,0.10310316125096161,2.5087454832601265e-05,0.011303792248201182,1.90538483875001e-05,1.0577435095972826e-05
1.1337659768350077e-06,0.8853384799076665,0.0016070707186422886,5.478401580913189e-05,0.00029802196026522816,0.009969043964839969,0.0,0.0,0.0003150161803919071,3.0430055847430764e-06,0.0004493910317735394,1.56869296634289e-06,9.958091091955053e-05,6.088359836214426e-11,2.2918281051030705e-08,2.3104033321751734e-06,2.3629427184215292e-05,4.884339227481464e-05,6.141283086499052e-08,1.3961265662988739e-07,0.00042028330572743645,3.4070993621826775e-05,9.787116105704225e-08,1.74702097096752e-09,1.310652376156847e-09,1.5160529072213092e-05,6.560386531013656e-05,0.10274738758067815,8.746931241658771e-07,2.6430959944789144e-06,1.819802475690801e-09,5.264921061322503e-10,2.910770909212693e-06,1.1867819210054971e-05,3.76,0.0,0.46581274457165295,0.9984399187962542,0.001500279402573596,8.879727116251546e-06,0.10361816886231157,2.55831216210598e-05,0.01156135722564769,1.943073003699749e-05,1.1076664678156722e-05
1.1400955365400538e-06,0.8854674298916964,0.0016410448089304321,5.603024215493333e-05,0.0003046346995258381,0.010193505014889158,0.0,0.0,0.0003186870528919341,3.099700998616446e-06,0.0004560230909339798,1.6198381431344355e-06,0.0001005580824052285,6.526657695114521e-11,2.405079842813143e-08,2.3760954310368816e-06,2.434572648682268e-05,5.0224286021035726e-05,6.460081508152237e-08,1.4634958974047456e-07,0.00043151702289889005,3.425893726801296e-05,1.0072078350614553e-07,1.842654576330332e-09,1.356306338209831e-09,1.5620027386620864e-05,6.733959025972636e-05,0.10324237625761126,8.932247425436445e-07,2.699878001883179e-06,1.911797084355737e-09,5.521860920698086e-10,2.988546959328767e-06,1.2226184030857472e-05,3.76,0.0,0.46503455637928787,0.9984090392956915,0.0015367328013731146,9.16932352484129e-06,0.10413235436702639,2.6087140494864687e-05,0.011823951295058395,1.9814050082993048e-05,1.1597943997891416e-05
1.1464250962451e-06,0.8855971322437527,0.0016756589576521167,5.730260342510441e-05,0.00031137980067952374,0.010422322574690468,0.0,0.0,0.00032238985723589655,3.157301243807999e-06,0.0004627320832586495,1.672475531639664e-06,0.00010154708483675638,6.995278950383172e-11,2.5236058148726595e-08,2.4434410007566853e-06,2.5081512050110845e-05,5.163982166820973e-05,6.794614005480823e-08,1.5339132726468599e-07,0.00044302881577423065,3.444702412797293e-05,1.036453778626792e-07,1.9432552986531158e-09,1.4034521697183724e-09,1.6091715523730922e-05,6.91155284818381e-05,0.1037361176092196,9.121137576715045e-07,2.757799319959364e-06,2.0082152534733674e-09,5.790699334461557e-10,3.068142862327331e-06,1.2594006625975302e-05,3.76,0.0,0.4642520448221343,0.9983775869101114,0.001573957772741723,9.467168828078903e-06,0.10464571361897347,2.6599622011317433e-05,0.012091657029272082,2.020389781853598e-05,1.2142185738706794e-05
1.152754655950146e-06,0.885727601097923,0.0017109237955761133,5.8601618263990334e-05,0.0003182596835186332,0.010655568624955295,0.0,0.0,0.0003261249231080302,3.2158216939208243e-06,0.000469519212080923,1.7266447473845584e-06,0.00010254821390980806,7.496236316063487e-11,2.6476363040842445e-08,2.512476966053189e-06,2.5837268239749355e-05,5.309075252231607e-05,7.14561836276098e-08,1.6075063947978357e-07,0.0004548249809625993,3.46352728919646e-05,1.0664678466931823e-07,2.0490683777868316e-09,1.452136674068213e-09,1.6575874702834472e-05,7.093248148721679e-05,0.1042285982008294,9.313661395175514e-07,2.816879385163269e-06,2.1092594417912325e-09,6.071956981299313e-10,3.1495953799846e-06,1.2971503582189019e-05,3.76,0.0,0.4634651294024911,0.9983455511946664,0.001611968703764008,9.773467230391065e-06,0.10515824239151537,2.7120677232826928e-05,0.012364558003653528,2.0600363140585947e-05,1.2710337915046456e-05
1.1590842156551921e-06,0.8858588507661872,0.001746850089441774,5.992781506728276e-05,0.0003252768064385633,0.010893316045414785,0.0,0.0,0.0003298925846551459,3.2752780746257304e-06,0.00047638571137678453,1.782386390103236e-06,0.00010356177199690377,8.03167023152661e-11,2.7774109164129855e-08,2.583240971887664e-06,2.6613490652332217e-05,5.457784489734364e-05,7.513865082354011e-08,1.6844077868408727e-07,0.00046691193966626106,3.48237030859603e-05,1.0972688906342605e-07,2.1603505804739935e-09,1.5024080944933524e-09,1.7072791639365658e-05,7.279126326145584e-05,0.10471980433312097,9.509879189006607e-07,2.8771378366405195e-06,2.2151409142090754e-09,6.366175857720276e-10,3.232941864261331e-06,1.3358895657878721e-05,3.76,0.0,0.46267372866371503,0.9983129215276134,0.0016507802144272456,1.0088427277477475e-05,0.10566993637648756,2.7650417688228265e-05,0.012642738796392185,2.1003536528242084e-05,1.3303385137201498e-05
1.1654137753602382e-06,0.8859908957387838,0.0017834487421509834,6.128173214799665e-05,0.00033243366684549113,0.011135638616154502,0.0,0.0,0.00033369318047682427,3.3356864725615512e-06,0.00048333284650787324,1.8397420673452576e-06,0.00010458806828441181,8.603856560434451e-11,2.9131789225930873e-08,2.6557713948679566e-06,2.7410686358494006e-05,5.6101878225058584e-05,7.900158741999131e-08,1.7647549460234606e-07,0.00047929623958833413,3.5012335103537376e-05,1.128876219446435e-07,2.27737071594791e-09,1.5543161578050098e-09,1.7582758624669935e-05,7.469270033338754e-05,0.10520972203825509,9.709851865198997e-07,2.9385945132571694e-06,2.3260801033545763e-09,6.673920076844727e-10,3.318220261441191e-06,1.3756407840525239e-05,3.76,0.0,0.46187776019026117,0.9982796871080446,0.0016904071603939098,1.0412261930771116e-05,0.10618079118317367,2.818895533214703e-05,0.012926284988244958,2.141350901969802e-05,1.3922349916773967e-05
1.1717433350652843e-06,0.8861237506844893,0.0018207307928874133,6.266391790462071e-05,0.00033973280155962025,0.011382611018500273,0.0,0.0,0.00033752705361271643,3.3970633444235585e-06,0.0004903619149821893,1.8987544186401123e-06,0.00010562741891154621,9.215214725285858e-11,3.055199610428594e-08,2.7301073547684483e-06,2.822937415062299e-05,5.766364516075236e-05,8.305339403568694e-08,1.8486905013696317e-07,0.0004919845568497929,3.5201190238766584e-05,1.1613096117939836e-07,2.4004101733723357e-09,1.6079121194026983e-09,1.8106073605911245e-05,7.663763183797726e-05,0.10569833707598103,9.913640919010207e-07,3.001269450356943e-06,2.44230698492826e-09,6.995776693174816e-10,3.4054691160581565e-06,1.4164269404121905e-05,3.76,0.0,0.4610771406082677,0.998245836953617,0.0017308646357687947,1.0745188642569225e-05,0.10669080233727772,2.8736402502355038e-05,0.01321528316169896,2.1830372187884847e-05,1.4568294013724444e-05
1.1780728947703304e-06,0.8862574304508121,0.0018587074171597087,6.407493099144257e-05,0.0003471767872134499,0.011634308835435172,0.0,0.0,0.0003413945515268339,3.4594255262421607e-06,0.0004974742472328418,1.9594671402317718e-06,0.00010668014711133048,9.868316300165847e-11,3.20374264802753e-08,2.8062887261666005e-06,2.9070084795223046e-05,5.9263951684694095e-05,8.730284074975922e-08,1.9363623746503222e-07,0.0005049836979148562,3.53902907201184e-05,1.194589328437757e-07,2.52976348198489e-09,1.6632488096009032e-09,1.8643040266067964e-05,7.862690957340346e-05,0.1061856349297279,1.0121308422571561e-06,3.0651828762352296e-06,2.5640614672834045e-09,7.332356553967256e-10,3.4947275745998434e-06,1.458271396644995e-05,3.76,0.0,0.46027178558670795,0.9982113598982818,0.0017721679758588673,1.1087429431812529e-05,0.1071999652798951,2.9292871875062663e-05,0.013509820899529339,2.2254218114763732e-05,1.5242319826071592e-05
1.1844024544753765e-06,0.8863919500640848,0.001897389926765121,6.551534049104812e-05,0.000354768240644558,0.01189080855152707,0.0,0.0,0.0003452960260887091,3.522790242854054e-06,0.0005046712074152226,2.0219250103964584e-06,0.0001077465833534929,1.0565894085346926e-10,3.359088458208945e-08,2.8843561501967313e-06,2.9933361289975174e-05,6.0903617199002365e-05,9.175908226965872e-08,2.0279239448064906e-07,0.0005183006015238287,3.557965974540708e-05,1.228736125062524e-07,2.6657388948382875e-09,1.7203806813053983e-09,1.919396810396539e-05,8.066139805199767e-05,0.10667160080268098,1.0332917012607752e-06,3.130355208319804e-06,2.69159379571916e-09,7.684295177829518e-10,3.5860353889732215e-06,1.5011979546168132e-05,3.76,0.0,0.45946160983913464,0.9981762445900124,0.0018143327599238709,1.1439210960488822e-05,0.10770827536648135,2.98584764180928e-05,0.013809986782726703,2.2685139364229552e-05,1.594557182332456e-05
