Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345)
1.0631242457847773e-17,0.16221337762908192,3.76,0.0,0.6673212152146066,0.9999999999999998,7.68654907562611e-37,7.875730920293474e-16,1.2832829764780493e-27,2.856694375035494e-13,2.85669437503557e-13,2.2380300730925587e-29,9.443744636474775e-28,9.436519169133903e-28,7.962134811493566e-37,1.101119924483324e-36,2.660901719635871e-16,3.703324688711292e-29,1.209188249529985e-16,1.6965494592288334e-21,4.291603541821657e-25,1.4517304271227117e-16,1.1855416915803477e-29,5.545645779426377e-29,9.152203070577118e-38,1.0249383617194266e-22,2.497678444772037e-43,5.425504228286004e-45,1.4784964306839553e-27,1.5638940282720605e-40,1.0137025193386525e-57,6.190844606661203e-29,2.1536675637029445e-42,2.6157569901446205e-52,2.7330350831246593e-48,1.8451252716217714e-63,2.0132926595506492e-16,1.1656012003441203e-27,2.0132926595187908e-16,2.7005397877247095e-32,5.103637019472513e-54,1.0645914280128745e-31,4.157977365280438e-18,1.2854175819550479e-42,5.225192259601512e-58,8.796197408022302e-30,4.2395846984533405e-41,1.3318895960275e-43,1.12856625013141e-44,5.81545776719152e-57,3.9318420925751466e-51,1.2791173958328456e-36,2.89669336834275e-44,1.567810155517892e-44,2.3085644772692868e-54,1.3407168534656184e-69,1.8143772817442452e-67,1.106328345778537e-74,1.9859880676469297e-18,1.36148568659239e-41,8.514448263486502e-58,2.6687261323703227e-46,5.529321237377448e-50,2.7635737658398404e-29,4.157977351993739e-18,2.0236321261942587e-43,7.875730920245203e-16,1.6154735322163292e-30,1.2748476185974555e-26,2.59185186955935e-41,6.9637611764573516e-40,3.067055848614932e-35,1.9859880610436813e-18,3.497291021220003e-57,1.763162293838702e-33,4.723422344007156e-57,1.3642381474227659e-58,9.127253774219563e-44,5.039199729207255e-61
2.1271721442592024e-17,0.1622133776290905,3.76,0.0,0.6673212152143194,0.9999999999999996,6.153913045863919e-36,1.5758304352338708e-15,5.136476286623623e-27,5.715870673939921e-13,5.715870673940225e-13,8.957952058209823e-29,3.779959583309245e-27,3.777066893570746e-27,6.374549163671486e-36,8.815654633664851e-36,5.324115256740112e-16,1.4822949897843127e-28,2.419427049397138e-16,3.3954168477562786e-21,1.717759838556252e-24,2.9047221275782934e-16,4.745256385972432e-29,2.2197035717721797e-28,7.327327384384596e-37,2.0507673779852623e-22,1.9998924422818475e-42,4.343702388883273e-44,5.9178387617250064e-27,1.252066135455676e-39,1.6232447960596862e-56,2.4779512197575655e-28,1.7245236197522032e-41,4.189348135229856e-51,2.1880898659089943e-47,5.9104316283118465e-62,4.0283344873193395e-16,4.665442445729564e-27,4.0283344871918216e-16,1.0809197326918667e-31,8.172468344931394e-53,4.2611400243631055e-31,8.319567222830782e-18,1.0293765818115833e-41,8.367118346785199e-57,3.520771311814449e-29,3.394264275387373e-40,1.0665922260933856e-42,9.037683286211967e-44,4.996574682408194e-56,3.147864407066019e-50,1.0240727129195356e-35,2.3197040165604505e-43,1.2555196741241079e-43,3.6973503896431853e-53,4.2946713952069785e-68,5.811937421178169e-66,3.543863630502227e-73,3.973701579822424e-18,1.0900629834750282e-40,1.363422377704381e-56,2.1371459434608183e-45,4.426821578035014e-49,1.106149714151036e-28,8.319567169649364e-18,1.620546960729029e-42,1.5758304352145502e-15,6.466104174483945e-30,5.102712795809617e-26,2.0750576872190265e-40,5.575243101162438e-39,2.4555094635401064e-34,3.973701553392222e-18,5.60217807569204e-56,7.057244089154025e-33,7.566270429698456e-56,2.185323368782165e-57,7.309205462423078e-43,8.072341438197255e-60
4.2552679412080525e-17,0.16221337762910765,3.76,0.0,0.6673212152137451,0.999999999999999,4.925000791649229e-35,3.1523451216705527e-15,2.055259610687189e-26,1.1434223271743833e-12,1.143422327174505e-12,3.5843470833037937e-28,1.5124766902923686e-26,1.5113187416123914e-26,5.101576679571422e-35,7.055202895932479e-35,1.0650542331434798e-15,5.931110738034273e-28,4.839904636585296e-16,6.795684576174204e-21,6.87327682135766e-24,5.810705515918432e-16,1.8987206597278887e-28,8.88170576895758e-28,5.864088826511406e-36,4.1024259451252295e-22,1.6006141493096154e-41,3.4762821588404825e-43,2.3679063117487784e-26,1.0020334341302726e-38,2.5982488312154863e-55,9.915032531364326e-28,1.3802550231967388e-40,6.706268397314716e-50,1.7511368932253266e-46,1.8923035990104708e-60,8.058418142750888e-16,1.8667846802788435e-26,8.058418142240652e-16,4.325087186992467e-31,1.3081270245983535e-51,1.7050109744967744e-30,1.6642746941158013e-17,8.239184749472079e-41,1.3392847395300409e-55,1.408767121147369e-28,2.716450463584945e-39,8.537066192965853e-42,7.233809984743366e-43,4.54406115805374e-55,2.5192482334129376e-49,8.195710685565045e-35,1.8567034014937218e-42,1.004924607422506e-42,5.918680009008647e-52,1.374995653075892e-66,1.8607692737327335e-64,1.1346151266262556e-71,7.949128600483014e-18,8.724003132021016e-40,2.182367904417334e-55,1.7105839201683212e-44,3.542806703982734e-48,4.4260396809803585e-28,1.6642746728363068e-17,1.2970944196426298e-41,3.152345121593245e-15,2.5872839189388185e-29,2.0417497555517684e-25,1.660677177791609e-39,4.4618887431847854e-38,1.9651536636381865e-33,7.949128494727777e-18,8.968699383998899e-55,2.823816868469225e-32,1.2113072144334477e-54,3.498557657531701e-56,5.850326691567856e-42,1.292402259648771e-58
8.511459535105753e-17,0.1622133776291419,3.76,0.0,0.6673212152125964,0.9999999999999979,3.940749001396881e-34,6.305374494654455e-15,8.222377059631834e-26,2.2870928467331896e-12,2.2870928467336776e-12,1.4339717780971167e-27,6.050895582945981e-26,6.046259065614908e-26,4.082036440327306e-34,5.6452341392614965e-34,2.1303396482768977e-15,2.3728305061598163e-27,9.680859760777024e-16,1.3606351838342567e-20,2.7497582745111706e-23,1.1622672242314609e-15,7.596119068134245e-28,3.553260796813735e-27,4.6921620127318075e-35,8.205745217859349e-22,1.2807714605118187e-40,2.7815540685522247e-42,9.473166917861417e-26,8.017789869072574e-38,4.158044125139944e-54,3.966658617807607e-27,1.1044585303923636e-39,1.0732679276272385e-48,1.4011755660087544e-45,6.056916663679021e-59,1.611858545319066e-15,7.468354298029943e-26,1.6118585451149382e-15,1.7303167420570303e-30,2.0934286806617903e-50,6.821153538843039e-30,3.328910639071866e-17,6.593017032395481e-40,2.1432944912739694e-54,5.63598577640901e-28,2.1735760624450052e-38,6.831391251156395e-41,5.788514091826692e-42,4.508557242712379e-54,2.015781360627716e-48,6.557840354374652e-34,1.4857388887163374e-41,8.041432823724837e-42,9.472224173136704e-51,4.401107712327177e-65,5.955980498688078e-63,3.6316969861457156e-70,1.5899982627042585e-17,6.98060249750036e-39,3.4925125293322245e-54,1.3688152505311973e-43,2.8347901047921944e-47,1.7707040769081403e-27,3.3289105539400317e-17,1.0379383824039619e-40,6.305374494345174e-15,1.0350820414450494e-28,8.168328354629654e-25,1.3287946582715113e-38,3.570188642695488e-37,1.5724212077667646e-32,1.5899982203952785e-17,1.4354095453682529e-53,1.1297106106540344e-31,1.9386545965616102e-53,5.5993412199739126e-55,4.681446407039321e-41,2.0686895568346958e-57
1.7023842722901156e-16,0.16221337762921054,3.76,0.0,0.667321215210299,0.9999999999999958,3.1528986862599105e-33,1.2611433241064424e-14,3.2892187536398234e-25,4.5744338858429005e-12,4.574433885844851e-12,5.736350311405391e-27,2.4205583856090493e-25,2.418700452595949e-25,3.2659392106115466e-33,4.5166159548235406e-33,4.2609104793216585e-15,9.492094502793859e-27,1.936276980842211e-15,2.7268213583052435e-20,1.0999928164073094e-22,2.3246605493970567e-15,3.038694964661609e-27,1.4214201131936167e-26,3.754086018547813e-34,1.641239231731228e-21,1.0247292353124867e-39,2.225454821256087e-41,3.789574992982959e-25,6.414840866997769e-37,6.653547667287711e-53,1.5867925636391422e-26,8.836686426625617e-39,1.7174407033527711e-47,1.1210468757566774e-44,1.9384605460649995e-57,3.2238920072376908e-15,2.9875848517482493e-25,3.2238920064211136e-15,6.921832150066778e-30,3.349825208110673e-49,2.728683002094721e-29,6.658182534146466e-17,5.275081380107931e-39,3.4296292554289286e-53,2.254577756645843e-27,1.739027120548243e-37,5.4658188373019806e-40,4.631398432804803e-41,5.003508395646557e-53,1.6127782288316244e-47,5.2468129742202856e-33,1.188741596940486e-40,6.433960735653853e-41,1.5157427890741726e-49,1.4085339553829128e-63,1.9061564855160082e-61,1.1622930927858015e-68,3.180169062111534e-17,5.585042021129998e-38,5.588631303804976e-53,1.0951933248844565e-42,2.2680577634404138e-46,7.083392746434534e-27,6.65818219359142e-17,8.30455924786013e-40,1.2611433239827197e-14,4.140665137866299e-28,3.267597122151273e-24,1.06313762528585e-37,2.8564216798175125e-36,1.2580559312146399e-31,3.180168892861844e-17,2.296990563202947e-52,4.5192101194540005e-31,3.1022969506900624e-52,8.960317246441908e-54,3.745630942155681e-40,3.311167773612621e-56
3.404860909849196e-16,0.16221337762934776,3.76,0.0,0.6673212152057041,0.9999999999999916,2.522438918955443e-32,2.5223550735652998e-14,1.3157412391981619e-24,9.149115964030708e-12,9.149115964038511e-12,2.294630588671615e-26,9.682652853703584e-25,9.675195417098297e-25,2.6128753769469837e-32,3.6134640201466294e-32,8.522052144522872e-15,3.796992303251243e-26,3.87265891007589e-15,5.475404594630926e-20,4.4001502134846445e-22,4.649447119273694e-15,1.2155274822696178e-26,5.685912757022913e-26,3.0034113692845685e-33,3.2825720733500588e-21,8.198282137517446e-39,1.780448819687379e-40,1.5158915403195944e-24,5.13211621253449e-36,1.0646218552030987e-51,6.34742838692625e-26,7.069756464950505e-38,2.748074761351303e-46,8.96880057672821e-44,6.203469023040679e-56,6.4479589303976176e-15,1.1950825688093333e-24,6.4479589271311765e-15,2.768847026169117e-29,5.359988360539184e-48,1.0915172337889944e-28,1.3316726344945553e-16,4.2203321893319967e-38,5.487715359957567e-52,9.018677729031768e-27,1.3912881700406789e-36,4.372954114391976e-39,3.705354658142866e-40,6.2372114605871845e-52,1.2902838655304513e-46,4.197717730463102e-32,9.510534765533118e-40,5.147494385481821e-40,2.4253380196097587e-48,4.5075958676383375e-62,6.100087086542352e-60,3.719587365930901e-67,6.360510637307522e-17,4.468257582050553e-37,8.942401776600442e-52,8.762140919162992e-42,1.8145489031614354e-45,2.833472381414584e-26,1.3316724982669993e-16,6.64406937704797e-39,2.522355073070389e-14,1.6563334522437122e-27,1.3070919227164678e-23,8.505520162054808e-37,2.285245139803903e-35,1.0064917599238312e-30,6.360509960281251e-17,3.675456742050918e-51,1.8077575250599787e-30,4.964031882262595e-51,1.4337770817250332e-52,2.996693871308244e-39,5.300760537782676e-55
6.809814184967356e-16,0.16221337762962215,3.76,0.0,0.6673212151965143,0.999999999999983,2.017999395614718e-31,5.044778573190471e-14,5.263073633212e-24,1.8298480120279873e-11,1.829848012031108e-11,9.178685854155055e-26,3.873160199038829e-24,3.8701568415817614e-24,2.090349871854738e-31,2.890839384081611e-31,1.7044335487372077e-14,1.5188278230787482e-25,7.745422447361925e-15,1.103741461069274e-19,1.7600958182223192e-21,9.299019937208778e-15,4.862209140947352e-26,2.274412130142105e-25,2.4027860923076113e-32,6.5652514445756546e-21,6.558804955823085e-38,1.4243935722899666e-39,6.063688415827876e-24,4.105790247770032e-35,1.703438543457403e-50,2.539022894277197e-25,5.655968148312747e-37,4.3970553605175555e-45,7.17521046401905e-43,1.9851731447828222e-54,1.2896092774008188e-14,4.780427532159733e-24,1.289609276094216e-14,1.1075625447078467e-28,8.576184782806107e-47,4.366154715108005e-28,2.6633814049143273e-16,3.376372536447254e-37,8.780662074668495e-51,3.607544271183264e-26,1.1130570650630781e-35,3.498509621677436e-38,2.964379748290646e-39,8.564704649175108e-51,1.0322516429646616e-45,3.3583628293723175e-31,7.608668630812436e-39,4.1181258093895586e-39,3.880660512320488e-47,1.4424766390242854e-60,1.9520883666415818e-58,1.1903138639702306e-65,1.2721193693225256e-16,3.574695563869044e-36,1.430864470763551e-50,7.009998131558562e-41,1.4517000660456404e-44,1.1334120023247278e-25,2.6633808599930617e-16,5.315426022498669e-38,5.044778571210789e-14,6.625468607811358e-27,5.228473167690689e-23,6.804602267488826e-36,1.8282384056088672e-34,8.052112966720526e-30,1.2721190985065367e-16,5.880959745756993e-50,7.231176571749853e-30,7.942727007327281e-50,2.2941975446545547e-51,2.397430073430242e-38,8.48954809540863e-54
1.3619720735203679e-15,0.162213377630171,3.76,0.0,0.6673212151781348,0.9999999999999659,1.614419254835365e-30,1.0089625575270639e-13,2.1052521479821112e-23,3.65972084322724e-11,3.659720843239722e-11,3.6714930963437413e-25,1.549296046386022e-23,1.5480784333196218e-23,1.6722996708102345e-30,2.312698236604708e-30,3.4088902222857597e-14,6.075373102832875e-25,1.549094823720901e-14,2.242080876746317e-19,7.040454280142932e-21,1.859816428580638e-14,1.9449036727656148e-25,9.097747101331427e-25,1.922251630628195e-31,1.3130664947578144e-20,5.2471155658566325e-37,1.1395295135313089e-38,2.4254991503413857e-23,3.2846708979383987e-34,2.725537141483034e-49,1.0156193953947177e-24,4.524839777515571e-36,7.035397265095411e-44,5.740236004889408e-42,6.3526537473119035e-53,2.5792360450392196e-14,1.9121904635982464e-23,2.579236039812755e-14,4.430304852597475e-28,1.3722023106882105e-45,1.746477212170623e-27,5.326798978793688e-16,2.7011406599984862e-36,1.404953940360587e-49,1.4430322147375148e-25,8.904561660072991e-35,2.798908964416288e-37,2.371544854560868e-38,1.2571583847677879e-49,8.258111937611236e-45,2.6868964451501e-30,6.087031257527651e-38,3.2945527338978223e-38,6.209152665856447e-46,4.615998823003885e-59,6.246771147178621e-57,3.809116155612821e-64,2.5442559427163756e-16,2.8597921064063615e-35,2.2895524232887566e-49,5.608188923326992e-40,1.1614162157187493e-43,4.5336940514690615e-25,5.326796799086814e-16,4.2524117861242815e-37,1.0089625567351834e-13,2.6502144049258003e-26,2.0914098244062027e-22,5.443785821323938e-35,1.4626063209904978e-33,6.441747245265664e-29,2.544254859441636e-16,9.409755489686755e-49,2.8924995347312585e-29,1.2708553853059526e-48,3.6710095323392347e-50,1.9179729730175313e-37,1.3609198073672553e-52
2.723953383567632e-15,0.16221337763126864,3.76,0.0,0.6673212151413758,0.9999999999999318,1.2915439935090292e-29,2.0179319590750284e-13,8.421061655294432e-23,7.319466505423423e-11,7.319466505473353e-11,1.4685898332560943e-24,6.197345360140593e-23,6.192344819578569e-23,1.3378475579399207e-29,1.8501684199531293e-29,6.817803589297704e-14,2.4301616084207584e-24,3.098199467800556e-14,4.622509318763145e-19,2.8161955463391776e-20,3.719644783391296e-14,7.779656114681898e-25,3.639122176982217e-24,1.5378103396371161e-30,2.626171106458492e-20,4.197720936323525e-36,9.116308313851902e-38,9.702038832656693e-23,2.627751859311761e-33,4.360889760322083e-48,4.062497494563049e-24,3.6198980335369135e-35,1.1256722871580308e-42,4.592215268299404e-41,2.032864374516388e-51,5.158489575981167e-14,7.648800749448693e-23,5.1584895550752015e-14,1.7721386397398847e-27,2.1955226063056466e-44,6.98592486099253e-27,1.0653634258711685e-15,2.160929446378893e-35,2.2480370577271345e-48,5.772156833365039e-25,7.123689819402516e-34,2.239236053396772e-36,1.8972565407648777e-37,1.9208846882637106e-48,6.606530012666159e-44,2.1498087838644907e-29,4.869663585952859e-37,2.6356629661342956e-37,9.934721262132764e-45,1.4771314206529213e-57,1.9989755143274085e-55,1.2189595932624367e-62,5.088528938345307e-16,2.2878477161906278e-34,3.663755678688929e-48,4.486749319206679e-39,9.292062951247985e-43,1.8134867828561946e-24,1.065362553984273e-15,3.401962230357154e-36,2.0179319559074896e-13,1.0600911557897962e-25,8.3656761066824445e-22,4.35511754208071e-34,1.1700891814715892e-32,5.153397050889275e-28,5.088524605226189e-16,1.5055902224874318e-47,1.1570052842990954e-28,2.0333742168987322e-47,5.8743943035490825e-49,1.5343882214311822e-36,2.185707337829547e-51
5.44791600366216e-15,0.16221337763346394,3.76,0.0,0.6673212150678577,0.9999999999998637,1.0332397414769435e-28,4.035870766698678e-13,3.3684414138317356e-22,1.4638957829006502e-10,1.4638957829206222e-10,5.8742552754398515e-24,2.479048171666397e-22,2.4769438993343773e-22,1.070281033932298e-28,1.4801372904237079e-28,1.3635630402980945e-13,9.720671209345425e-24,6.196406700402719e-14,9.798364331880445e-19,1.1264806916126847e-19,7.439299433378462e-14,3.1118718431112447e-24,1.4556564342563526e-23,1.2302517775528266e-29,5.2524680292977604e-20,3.3581878912852294e-35,7.293097265299995e-37,3.88081970979225e-22,2.102207001403855e-32,6.97745414348123e-47,1.6250025304512514e-23,2.8959290839360217e-34,1.8010827340187757e-41,3.6737818576101154e-40,6.505185324216929e-50,1.0316996620525649e-13,3.0595280735390205e-22,1.0316996536901578e-13,7.088634067660776e-27,3.512799179110949e-43,2.794361434898108e-26,2.1307305347184766e-15,1.7287501099429574e-34,3.597179402802287e-47,2.3088674976474434e-24,5.698965548489108e-33,1.7915417952194226e-35,1.5178202708834597e-36,3.0009226661985933e-47,5.285241707082308e-43,1.7202983192825407e-28,3.895746362370488e-36,2.108538595429628e-36,1.5895616638495305e-43,4.72683957981614e-56,6.396701128445856e-54,3.900895611794833e-61,1.0177074324968205e-15,1.8302834155465543e-33,5.863462959009798e-47,3.589673948078023e-38,7.434757397624941e-42,7.253965086350938e-24,2.130727047164336e-15,2.7215899672978014e-35,4.03587075402849e-13,4.240375422304563e-25,3.346274359876009e-21,3.4842052380826176e-33,9.360696127307288e-32,4.122679752468879e-27,1.0177056992462705e-15,2.4090054379803035e-46,4.628029591431986e-28,3.253372344598285e-46,9.401395829126393e-48,1.2275117579286274e-35,3.52343848639752e-50
1.0895841243851216e-14,0.1622133776378545,3.76,0.0,0.6673212149208216,0.9999999999997273,8.265953891358628e-28,8.071748400056863e-13,1.3473848270901342e-21,2.927794047293551e-10,2.927794047373438e-10,2.349609905742782e-23,9.917035082428684e-22,9.907785574189593e-22,8.562257966650595e-28,1.1841086496198747e-27,2.7271284348984633e-13,3.888273471701862e-23,1.2392812943393543e-13,2.181006436591896e-18,4.5059253623285e-19,1.4878600494826617e-13,1.2447515066291558e-23,5.822664033179996e-23,9.842026512248585e-29,1.050541311302422e-19,2.686554367911423e-34,5.834532828981111e-36,1.5523253036381663e-21,1.681766938789075e-31,1.1163971082081077e-45,6.500013587232113e-23,2.316747805931099e-33,2.881738337267322e-40,2.9390278347732226e-39,2.0816592247195262e-48,2.0634010640256955e-13,1.2238127799541182e-21,2.0634010305760277e-13,2.835506417814177e-26,5.6203335203090076e-42,1.1177335026486705e-25,4.2614649638679265e-15,1.3830023658351862e-33,5.756483956057261e-46,9.23547287445894e-24,4.559173910192226e-32,1.4334696564011329e-34,1.214273072643209e-35,4.74336268083683e-46,4.228202864254255e-42,1.3769545758805722e-27,3.116603385874785e-35,1.6868340227733126e-35,2.5433039985465345e-42,1.512591812046825e-54,2.0469189905606007e-52,1.2484230848060384e-59,2.0354162679675043e-15,1.4642282377163702e-32,9.38614841037782e-46,2.8721613068965406e-37,5.949550818425149e-41,2.901589329808193e-23,4.26145101365211e-15,2.1772913468218428e-34,8.071748349376049e-13,1.6961523379402088e-24,1.338507771700301e-20,2.7875297106305026e-32,7.488495855547102e-31,3.298068504676112e-26,2.0354093349685254e-15,3.854577903396649e-45,1.8512115381445215e-27,5.205275808401696e-45,1.5049698712020647e-46,9.82005468398076e-35,5.7216451108114535e-49
2.179169172422933e-14,0.16221337764663565,3.76,0.0,0.6673212146267494,0.9999999999994547,6.612805933434715e-27,1.6143503739216777e-12,5.389595121105292e-21,5.855590574784491e-10,5.855590575104043e-10,9.397684146331485e-23,3.9674803831311006e-21,3.963114652114753e-21,6.849806643162383e-27,9.472829194221671e-27,5.454259351553948e-13,1.55531041253457e-22,2.478559254064202e-13,5.247340439709351e-18,1.8023687838870085e-18,2.975716966370153e-13,4.9790186837711613e-23,2.3290918077145097e-22,7.87362335600488e-28,2.1012711755018882e-19,2.149244473112138e-33,4.6677039035157207e-35,6.2092687292010416e-21,1.3454126974307723e-30,1.7862453390960862e-44,2.600003248121226e-22,1.8534005017459962e-32,4.6107870800446446e-39,2.351220793687481e-38,6.661289097365642e-47,4.1268038402288943e-13,4.895254187174183e-21,4.126803706430157e-13,1.1342426364775536e-25,8.992047698378735e-41,4.470836915380138e-25,8.522934667986148e-15,1.1064022546079402e-32,9.213542480459352e-45,3.6941844107778123e-23,3.6473333074628233e-31,1.1471502748503631e-33,9.714425454224346e-35,7.542508375938926e-45,3.382569965123516e-41,1.1027066037414172e-26,2.4932853847307974e-34,1.3494682486548672e-34,4.069291712701326e-41,4.8402994800111e-53,6.549958823015949e-51,3.9958154725444476e-58,4.070832971494009e-15,1.1713822454675074e-31,1.5032546215702246e-44,2.298397662661245e-36,4.7624222447030795e-40,1.1606361544001998e-22,8.52287886723527e-15,1.7418589061250948e-33,1.614350353649339e-12,6.784613763310704e-24,5.354005096911563e-20,2.2302836309255347e-31,5.9906856817399865e-30,2.6383284647625186e-25,4.070805239576772e-15,6.167845058928553e-44,7.404829641580127e-27,8.328029137779031e-44,2.4103325128550745e-45,7.85595743265177e-34,9.42385977848945e-48
4.3583392684985554e-14,0.16221337766419797,3.76,0.0,0.6673212140386051,0.9999999999989092,5.290307373254902e-26,3.2287014707310725e-12,2.1558806425752984e-20,1.1711183624586936e-09,1.1711183625865128e-09,3.758465829878457e-22,1.5875237178211768e-20,1.5852446869896762e-20,5.479839649289553e-26,7.578190920055858e-26,1.090852169468282e-12,6.221243907930286e-22,4.957102018117312e-13,1.4035968376892166e-17,7.20945737178375e-18,5.951417618603238e-13,1.991615698149747e-22,9.316567898793901e-22,6.298895110390008e-27,4.2032971115652837e-19,1.7193949411748552e-32,3.7342831926536433e-34,2.4836791351226767e-20,1.0763275946496972e-29,2.8580210257364716e-43,1.039998558022873e-21,1.4827220105568755e-31,7.377267025161472e-38,1.880972183563013e-37,2.1315962549688607e-45,8.253609281663042e-13,1.9581022613645558e-20,8.253608746468085e-13,4.53728677417881e-25,1.4385704424788754e-39,1.7882553893594058e-24,1.7045877459499797e-14,8.851210697302109e-32,1.4751788341015319e-43,1.477668563911781e-22,2.917854062959231e-30,9.183181348321152e-33,7.771914229456544e-34,1.202929860868762e-43,2.70606525297727e-40,8.839927532422995e-26,1.9946296304167737e-33,1.0795746460799485e-33,6.510874339206715e-40,1.548897156733598e-51,2.095867255445676e-49,1.279210467480146e-56,8.141662508893341e-15,9.371041435890844e-31,2.4099113138780785e-43,1.8397851754004227e-35,3.814385176709861e-39,4.642543569941279e-22,1.7045654257608215e-14,1.3935263830104076e-32,3.228701389641698e-12,2.7138464464677515e-23,2.1415792047130076e-19,1.784640674051317e-30,4.7923656168793276e-29,2.110458307017403e-24,8.141551581959583e-15,9.870184067703018e-43,2.961915823245605e-26,1.3323483147438976e-42,3.8664906743130652e-44,6.284618524471642e-33,1.5939646954355112e-46
8.7166794606498e-14,0.16221337769932268,3.76,0.0,0.6673212128623164,0.9999999999978183,4.232343746353846e-25,6.457403780259499e-12,8.623859209346766e-20,2.342236970347407e-09,2.3422369708586775e-09,1.5028995728848805e-21,6.35434432043157e-20,6.340966333527997e-20,4.383860216266166e-25,6.062433469581363e-25,2.181704842020338e-12,2.488498182796804e-21,9.914134925410534e-13,4.223693554397402e-17,2.883767362761409e-17,1.1902766197435054e-12,7.966524761872226e-22,3.7267859121271115e-21,5.0391075657495736e-26,8.409636356615794e-19,1.3755140524695214e-31,2.9876170036708357e-33,9.934484957065308e-20,8.610574954770502e-29,4.572922055783095e-42,4.159970318908956e-21,1.1861793822353944e-30,1.1803643331834545e-36,1.5047697876247144e-36,6.820998880025735e-44,1.650721972064237e-12,7.832410002633512e-20,1.650721757986345e-12,1.815166826900608e-24,2.301208489656687e-38,7.152383211060294e-24,3.409177657563514e-14,7.080951562604012e-31,2.363523179645759e-42,5.910629834484422e-22,2.3342618098130872e-29,7.35610614546536e-32,6.21812495031041e-33,1.9212009352389928e-42,2.1648658822279546e-39,7.101169342306586e-25,1.5957046369361182e-32,8.636591516976632e-33,1.0417415731474153e-38,4.956475668616586e-50,6.70600511469451e-48,4.0969873497619656e-55,1.6283306105123446e-14,7.496802299319882e-30,3.870908216178796e-42,1.4735342711021963e-34,3.058625683512794e-38,1.8570157043578437e-21,3.4090883777389904e-14,1.1148830906394402e-31,6.457403455901977e-12,1.0855388139219386e-22,8.566130065984848e-19,1.4283736935236578e-29,3.8335977014227533e-28,1.688038646215829e-23,1.628286240348141e-14,1.579752662531206e-41,1.1847529378762634e-25,2.1313226104555275e-41,6.214726416481026e-43,5.027455232229503e-32,2.8260100240613146e-45
1.7433359844952293e-13,0.162213377769572,3.76,0.0,0.6673212105097389,0.9999999999956366,3.386030610848294e-24,1.2914808862954745e-11,3.4498121691419054e-19,4.684474177837732e-09,4.684474179882764e-09,6.0077063165373176e-21,2.5451366159576874e-19,2.5363759972060165e-19,3.507068792484475e-24,4.84975460911751e-24,4.363411002822571e-12,9.953995314953662e-21,1.9827990262931796e-12,1.411326876524344e-16,1.1534942015812896e-16,2.38052524568273e-12,3.1866586737911723e-21,1.490841003842655e-20,4.031271294583525e-25,1.6831644668278888e-18,1.100407850927365e-30,2.3903976563024213e-32,3.973607778837936e-19,6.888384765427086e-28,7.316955997064818e-41,1.6639686007254795e-20,9.489460233390588e-30,1.8885873990186116e-35,1.2038027608801295e-35,2.1826489821589383e-42,3.3014438823045347e-12,3.1329640198367784e-19,3.301443025993892e-12,7.262682513443793e-24,3.6803200074918827e-37,2.860442051613018e-23,6.818362894033213e-14,5.6647319578953066e-30,3.79199403951122e-41,2.3642158339458036e-21,1.867374620592591e-28,5.90018002964678e-31,4.975447798213054e-32,3.0698865253347944e-41,1.7319142296737482e-38,5.7276711013776574e-24,1.276564728266108e-31,6.909261608492086e-32,1.6667912870040916e-37,1.5860746725242346e-48,2.1454281553410437e-46,1.3132843339367472e-53,3.256653138367867e-14,5.997390719108025e-29,6.241610790256708e-41,1.181556626113641e-33,2.4582988995063523e-37,7.428047257567108e-21,6.81800578227689e-14,8.920053105300744e-31,1.2914807565524771e-11,4.342156103838629e-22,3.4263018141319144e-18,1.1437562194322228e-28,3.0664057255102034e-27,1.3499060098705538e-22,3.256475662627596e-14,2.529276891863349e-40,4.738903493983076e-25,3.4087248226150095e-40,1.0033894473577217e-41,4.021579407824326e-31,5.403709881042401e-44
