Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264)
0.00010077589962739628,0.09488196297859373,3.76,0.0,0.0013742607117456047,0.2978908519480595,0.64382767603682,0.042397264399195264,9.155965464295368e-05,0.058604515176726865,0.4529500935865313,8.065170029586187e-12,0.2218521922668437,9.524272113346052e-08,2.489907409545401e-05,0.6322827389839635,0.0019955280541687917,0.00047984231650961617,6.0025515872112554e-05,0.00015976974633505965,0.15507043782012303,6.315042771683903e-05,2.5561136164364487e-05,0.009818051756051339,0.02227108550367669,2.291342984575194e-05,1.5156971084214433e-05,0.0002031860341675945,2.4917703973438473e-07,0.03267846024608968,3.5396410657651967e-09,0.002149916889464048,1.2722999413416621e-05,0.0001446533620610568,1.9533866876611006e-05,3.0243193006454084e-07,0.0004478843956441581,0.007899662619147573,0.0012379202466635912,0.005029872132078863,3.2931278651896647e-09,4.689437028516915e-10,0.010797553968500313,0.00014550873195802626,2.0687892137414955e-07,9.485409633100898e-07,5.908630143619829e-06,0.007922735749388324,1.5988903502033985e-05,1.599127933535156e-12,5.094864271733267e-10,0.035033442024310954,6.125624840742511e-06,4.595907372045165e-07,0.0018330996391408912,1.3405988962593987e-09,3.358965333084277e-12,7.866775014192922e-09,2.8728792699680944e-05,2.081801190658359e-06,3.501683872189634e-05,1.634946142697101e-07,1.838041037664482e-08,0.0037522293673344356,2.635904255100872e-08,0.00021897350406229846,1.6230309009999436e-06,2.076498517442202e-05,4.384189640512143e-07,1.2613740605052214e-11,1.965401820206695e-12,7.509697682490557e-09,1.3775536383140084e-08,0.00027201325298463025,1.178272442634061e-09,2.1267213239423135e-10,0.00017820299838612044,6.980191897765946e-11
0.00010121864042205522,0.09490017620760512,3.76,0.0,0.0013522208288138963,0.2966262510129916,0.6447513248921524,0.042506091619270506,9.101183795030936e-05,0.05845389240250265,0.4536778106682704,8.029020142632168e-12,0.22185143552592185,9.513843751045851e-08,2.472581800670999e-05,0.6339375965316243,0.001984045232436176,0.00047469818751406023,5.9660881210668754e-05,0.00015942849323667167,0.15447903622900752,6.27717442617592e-05,2.5465796538906432e-05,0.0097733735540043,0.02229357159380718,2.278319495894889e-05,1.5084365918356559e-05,0.00020134993504909436,2.4656484206213224e-07,0.03254750158928176,3.4920936731667023e-09,0.0021223351228618313,1.2661626583235571e-05,0.00014330400349453717,1.931880297854112e-05,2.982814958602141e-07,0.00044588566933351155,0.007820355124989263,0.0012351465495022728,0.005009139522152128,3.2798092042863393e-09,4.6493429502583365e-10,0.010775905349695008,0.00014477090910325474,2.0622328575000594e-07,9.408276683307366e-07,5.901421763019247e-06,0.007952937474015528,1.6028412521177777e-05,1.5884849903712751e-12,5.045488541160774e-10,0.03516888931026592,6.116530186737214e-06,4.588114512688384e-07,0.0018362674846310525,1.3429195508366008e-09,3.3128689567042888e-12,7.840113708779734e-09,2.860849195628033e-05,2.07918103908555e-06,3.487531714723257e-05,1.6247494499797447e-07,1.832762859494565e-08,0.003756825104927788,2.6189928333918065e-08,0.00021900292982340476,1.6100663255262692e-06,2.0595779028681887e-05,4.367524259493753e-07,1.251002426169405e-11,1.9492419617490204e-12,7.446798469059858e-09,1.3727576871486141e-08,0.00027304458409499173,1.170913025528323e-09,2.1347652566008462e-10,0.0001793738678988477,6.976992818573743e-11
0.00010166138121671416,0.09491821734384416,3.76,0.0,0.0013307119770439102,0.2953723011323052,0.6456669987248256,0.0426140379484608,9.04712708262077e-05,0.058304663752449165,0.4543981074984838,7.993417428318543e-12,0.22185073284381251,9.503596213565496e-08,2.455478369734517e-05,0.6355778634855249,0.0019727030823595156,0.00046964423289422915,5.930137901441539e-05,0.0001590921478853851,0.15389293041031885,6.239829515932939e-05,2.5371828714756596e-05,0.009729014886490722,0.022315850226133027,2.265456415245906e-05,1.5012762772514374e-05,0.00019954258922258764,2.439968456683796e-07,0.032416655667781596,3.445462951431512e-09,0.0020952564802713186,1.2601073631964604e-05,0.00014197612373858693,1.910760506134153e-05,2.942122539605827e-07,0.0004439121662645157,0.00774241010335569,0.0012323842309634042,0.004988553369211058,3.266506269877822e-09,4.609861672528809e-10,0.010754245940792459,0.0001440425196685099,2.0557328870152272e-07,9.332176963174305e-07,5.8942807047797e-06,0.007982824349777207,1.6067475719457954e-05,1.5779817822537814e-12,4.996891819757568e-10,0.03530355525636356,6.107368605995227e-06,4.5802976956580646e-07,0.0018393999001666288,1.3452142351352119e-09,3.2676743217142003e-12,7.813652189309436e-09,2.8489628947918402e-05,2.07658764512652e-06,3.4734810679253676e-05,1.614658003908677e-07,1.8275102794369265e-08,0.0037612915164166125,2.6023053485402032e-08,0.00021903159460183647,1.5973093970044692e-06,2.0429070071356348e-05,4.3510619428385593e-07,1.2407804202919534e-11,1.9333152283202947e-12,7.3848203574860675e-09,1.368011572281918e-08,0.0002740647866681526,1.1636601476143296e-09,2.1427223823489333e-10,0.00018053801729199412,6.97385421653515e-11
0.0001021041220113731,0.094936089181467,3.76,0.0,0.00130971859293214,0.29412884428491565,0.6465748194086289,0.042721113118215866,8.993780545673285e-05,0.05815680661113652,0.455111111037952,7.958349402654128e-12,0.22185008659510577,9.493525295271075e-08,2.438592868501704e-05,0.6372037556815991,0.0019614988729055446,0.00046467824536339545,5.8946898112059495e-05,0.00015876061076967502,0.153312042680104,6.202996944428045e-05,2.5279204631016528e-05,0.009684972719860529,0.02233792535020995,2.2527506777399348e-05,1.494214154511557e-05,0.00019776335857958264,2.414719902982955e-07,0.0322859389446112,3.3997255426352144e-09,0.002068670516153908,1.2541324221851995e-05,0.00014066923489176124,1.8900179478547437e-05,2.9022209957971205e-07,0.0004419634159497793,0.007665795719270977,0.00122963329120668,0.004968113264799213,3.2532206059613586e-09,4.570979559906232e-10,0.010732578702932325,0.00014332339753070762,2.0492885446076037e-07,9.257090604458043e-07,5.887206655001396e-06,0.00801240044472779,1.6106100598342165e-05,1.5676155804954891e-12,4.949056884038744e-10,0.03543744912180442,6.0981432935490784e-06,4.572458644841291e-07,0.0018424974397236995,1.3474833555718202e-09,3.2233580568037566e-12,7.78738829516419e-09,2.837217519787921e-05,2.0740207911879537e-06,3.459531227944041e-05,1.604670286354237e-07,1.8222832782187585e-08,0.003765630332216533,2.5858374877625288e-08,0.0002190595223882027,1.5847553208356136e-06,2.02648116374023e-05,4.334799058652138e-07,1.2307049193179112e-11,1.91761674992336e-12,7.323743852797806e-09,1.3633144943966413e-08,0.0002750739703711477,1.1565115945890963e-09,2.1505935561674793e-10,0.00018169544723323816,6.970774678603027e-11
0.00010254686280603204,0.09495379445156105,3.76,0.0,0.0012892256503811458,0.29289572584782814,0.6474749060975189,0.042827326699910996,8.941129787483376e-05,0.05801029886794987,0.45581694533259576,7.923803911056365e-12,0.221849499042957,9.483626905319461e-08,2.4219211520150106e-05,0.638815484402843,0.0019504299426867328,0.00045979808577454933,5.859733043731537e-05,0.00015843378486595842,0.15273629692626192,6.166665916375963e-05,2.5187896956594374e-05,0.009641244049089375,0.022359800816113835,2.240199292126577e-05,1.4872482661834746e-05,0.0001960116227478674,2.38989248971145e-07,0.03215536727019352,3.354858801788718e-09,0.0020425669994708624,1.2482362437377884e-05,0.00013938286312017105,1.8696435222921638e-05,2.863089966752831e-07,0.0004400389587804208,0.007590480995346362,0.0012268937269820407,0.00494781876096902,3.2399536976273355e-09,4.5326833455630306e-10,0.010710906487630551,0.0001426133800274952,2.0428990820584986e-07,9.182998224788537e-07,5.8801992746695446e-06,0.008041669764975045,1.6144294499469868e-05,1.5573837233248307e-12,4.901967018887068e-10,0.03557058000210684,6.088857331421249e-06,4.564599019797805e-07,0.0018455606450675207,1.3497273095969172e-09,3.1798975458264497e-12,7.76131986187229e-09,2.82561029651915e-05,2.071480255233357e-06,3.445681479642338e-05,1.5947848048215473e-07,1.8170818301859212e-08,0.0037698432621321087,2.5695850396680844e-08,0.0002190867363156168,1.5723994457184484e-06,2.0102958060464863e-05,4.3187320710648443e-07,1.2207728943211826e-11,1.9021418139624727e-12,7.263550131274869e-09,1.358665672949201e-08,0.00027607224380672506,1.1494652099323756e-09,2.1583796247488349e-10,0.00018284615924498196,6.967752821702789e-11
0.00010298960360069098,0.09497133582373761,3.76,0.0,0.0012692186388236074,0.29167279450196626,0.6483673753043235,0.04293268810863421,8.889160784616892e-05,0.05786511890281146,0.4565157315913926,7.889769174904813e-12,0.22184897234409262,9.473897071608003e-08,2.405459178732607e-05,0.6404132564983364,0.001939493697685799,0.0004550016805670416,5.825257100697007e-05,0.00015811157534458855,0.1521656185691994,6.130825935968674e-05,2.5097879061591362e-05,0.009597825897879693,0.022381480377597743,2.227799339052388e-05,1.4803767041053204e-05,0.00019428677858624713,2.3654762486800564e-07,0.032024955902935484,3.3108408006348338e-09,0.0020169359102190088,1.2424172761080891e-05,0.00013811654819994123,1.8496283850843594e-05,2.8247097371055857e-07,0.0004381383457133239,0.0075164357888188385,0.0012241655317560519,0.004927669372770632,3.226706973397767e-09,4.49496015263619e-10,0.010689232040849865,0.00014191230789214397,2.0365637531805472e-07,9.10988091237114e-07,5.873258182393517e-06,0.008070636255674899,1.6182064567738975e-05,1.547283615138989e-12,4.855605958743444e-10,0.03570295683269358,6.0795136889780805e-06,4.5567204143890796e-07,0.001848590046104597,1.3519464859531168e-09,3.1372708930252815e-12,7.735444725108474e-09,2.8141385222587462e-05,2.0689658062207544e-06,3.431931099902045e-05,1.5850000933925507e-07,1.811905901615275e-08,0.0037739319955361643,2.5535438962055406e-08,0.00021911325869518761,1.5602372580307225e-06,1.9943464651054905e-05,4.302857525022675e-07,1.2109813964907706e-11,1.8868858222309393e-12,7.204220788021574e-09,1.3540643392302313e-08,0.0002770597145222203,1.1425188947743927e-09,2.1660814265625807e-10,0.00018399015567856916,6.964787304913278e-11
0.00010343234439534992,0.09498871590786442,3.76,0.0,0.0012496835424859142,0.29045990214146966,0.6492523409763842,0.04303720660678638,8.837859882489054e-05,0.0577212455724512,0.45720758826207697,7.856233753798852e-12,0.22184850855347818,9.464331935577345e-08,2.389203005846508e-05,0.6419972744987369,0.0019286876090670727,0.0004502870193303607,5.7912517715604684e-05,0.00015779388968479796,0.15159993452413603,6.0954667898650956e-05,2.5009124968431515e-05,0.009554715318728304,0.022402967695078317,2.2155479708997586e-05,1.4735976043935697e-05,0.00019258823960264729,2.3414615174174318e-07,0.0318947195290259,3.2676502944458818e-09,0.0019917674359295366,1.2366740046747092e-05,0.000136869843052863,1.8299639407815102e-05,2.787061213491381e-07,0.0004362611381130987,0.0074436307688388395,0.0012214486959140798,0.004907664580608773,3.2134818070623615e-09,4.457797467972505e-10,0.010667558006883513,0.00014122002516941856,2.0302818265485968e-07,9.03772021417874e-07,5.8663829694527304e-06,0.008099303801970936,1.6219417722965405e-05,1.5373127241208215e-12,4.809957874459636e-10,0.035834588392420604,6.070115233155362e-06,4.5488243623345764e-07,0.00185158616121838,1.3541412649231289e-09,3.0954568949127484e-12,7.709760754021125e-09,2.8027995632415306e-05,2.066477205220605e-06,3.4182793603305635e-05,1.5753147122144106e-07,1.8067554511305533e-08,0.003777898201532686,2.5377100430646607e-08,0.00021913911104771524,1.5482643761538146e-06,1.9786287675083567e-05,4.287171998207424e-07,1.2013275463587173e-11,1.871844288118251e-12,7.1457378911775405e-09,1.3495097387732899e-08,0.00027803648902081793,1.135670597942712e-09,2.1736997919443743e-10,0.00018512743968916156,6.96187682460027e-11
0.00010387508519000886,0.09500593725569538,3.76,0.0,0.0012306068210058878,0.2892569037869514,0.6501299145676724,0.043140891307445355,8.787213773424614e-05,0.05757865819738121,0.4578926311043352,7.823186508059996e-12,0.22184810962840348,9.454927730991615e-08,2.373148780645752e-05,0.6435677367273683,0.0019180092113299768,0.00044565215252607456,5.757707114412119e-05,0.00015748063785759418,0.15103917316487858,6.0605785256839845e-05,2.4921609354237005e-05,0.00951190939316145,0.02242426633844365,2.2034424051272452e-05,1.46690915027855e-05,0.0001909154352628468,2.3178389310208766e-07,0.03176467228147424,3.2252666860226545e-09,0.0019670519681396687,1.2310049524019176e-05,0.00013564231323920085,1.810641835470928e-05,2.7501259108062547e-07,0.00043440690746898264,0.007372037394167197,0.001218743206859696,0.004887803832467727,3.2002795192878194e-09,4.4211831189190955e-10,0.010645886932054425,0.00014053637911905388,2.024052586966795e-07,8.966498120700597e-07,5.859573226915216e-06,0.008127676229763573,1.62563607817107e-05,1.5274685781436722e-12,4.76500737773452e-10,0.035965483306963614,6.060664733699489e-06,4.5409123430386776e-07,0.001854549497584351,1.3563120185616048e-09,3.0544350195598904e-12,7.68426581673375e-09,2.7915908514790718e-05,2.064014215997744e-06,3.404725524145411e-05,1.5657272460680888e-07,1.8016304303481087e-08,0.003781743529086186,2.5220795573092072e-08,0.00021916431413480513,1.5364765465448007e-06,1.963138433132835e-05,4.271672143961859e-07,1.1918085444431713e-11,1.857012853330562e-12,7.088084040290396e-09,1.345001134288336e-08,0.00027900267276012564,1.128918316745934e-09,2.1812355430806552e-10,0.00018625801521158489,6.959020108492054e-11
0.0001043178259846678,0.09502300236241405,3.76,0.0,0.0012119753908593927,0.2880636575017626,0.6510002051084357,0.0432437511777816,8.737209480885103e-05,0.05743733654920069,0.458570973260951,7.790616636164997e-12,0.2218477774326862,9.445680797128351e-08,2.3572927453798382e-05,0.6451248374079728,0.0019074561003623958,0.0004410951892875642,5.724613469695698e-05,0.00015717173170768845,0.1504832642877267,6.026151466125742e-05,2.4835307572218683e-05,0.00946940523172382,0.022445379789877942,2.1914799210773523e-05,1.4603095786180707e-05,0.00018926781053664,2.2945993920321515e-07,0.03163482775841479,3.1836700160883954e-09,0.0019427800988654116,1.225408682209294e-05,0.0001344335365273059,1.7916539496899648e-05,2.713885919249696e-07,0.0004325752349412941,0.00730162789151791,0.0012160490490966903,0.004868086545982227,3.1871013795843027e-09,4.3851052844498994e-10,0.010624221268256816,0.00013986122015865516,2.017875307609174e-07,8.896197055819055e-07,5.852828506424912e-06,0.008155757306716261,1.6292900426522297e-05,1.517748764826179e-12,4.720739498261884e-10,0.036095650052014344,6.051164853330079e-06,4.5329857742992024e-07,0.0018574805514816823,1.3584591109218792e-09,3.0141853767629758e-12,7.658957757854541e-09,2.780509883391215e-05,2.0615765955712655e-06,3.3912688439210644e-05,1.5562363049745594e-07,1.7965307845596466e-08,0.0037854696072067554,2.5066486235171505e-08,0.00021918888799151462,1.5248696398935616e-06,1.9478712730214215e-05,4.2563547913996886e-07,1.1824216616011356e-11,1.842387263072065e-12,7.031242229074761e-09,1.340537797623288e-08,0.0002799583701563023,1.12226011155386e-09,2.1886894940464334e-10,0.00018738188693699244,6.956215922127715e-11
0.00010476056677932674,0.09503991366824555,3.76,0.0,0.0011937766074487511,0.28688002431032567,0.6518633192730431,0.043345795042415765,8.687834376659304e-05,0.05729726083813864,0.4592427253271212,7.758513650603043e-12,0.22184751374089898,9.436587599895111e-08,2.3416312404373188e-05,0.6466687667702414,0.0018970259312321882,0.000436614295260366,5.6919614548562275e-05,0.00015686708482467955,0.14993213907664327,5.992176207434657e-05,2.475019556351138e-05,0.009427199973677478,0.022466311446574454,2.1796578724375455e-05,1.4537971671857797e-05,0.00018764482559388833,2.2717340720127804e-07,0.0315051990406017,3.1428409308091817e-09,0.001918942617082981,1.2198837926867885e-05,0.0001332431025521946,1.772992391581448e-05,2.678323884422294e-07,0.0004307657111201961,0.007232375234345385,0.001213366204558154,0.004848512110388565,3.1739486081530964e-09,4.3495524678909186e-10,0.010602563376342368,0.00013919440182286533,2.0117492759200795e-07,8.826799863117418e-07,5.846148302565349e-06,0.008183550743381451,1.6329043001737915e-05,1.5081509338218781e-12,4.677139668150203e-10,0.03622509695654894,6.041618161048159e-06,4.525046016821861e-07,0.0018603798086012024,1.360582898282769e-09,2.9746886931072693e-12,7.633834487819705e-09,2.7695542200441322e-05,2.0591640830663387e-06,3.377908570103312e-05,1.5468405233072895e-07,1.7914564543402597e-08,0.0037890780451585383,2.4914135137839383e-08,0.00021921285195147778,1.5134396452480785e-06,1.9328231875001993e-05,4.24121680282456e-07,1.1731642386391288e-11,1.827963374967429e-12,6.975195920704089e-09,1.3361190153512619e-08,0.0002809036846091247,1.1156940898600017e-09,2.196062451008049e-10,0.00018849906029014523,6.953463063580126e-11
0.00010520330757398568,0.09505667355993716,3.76,0.0,0.0011759982482419235,0.28570586811875615,0.6527193614452974,0.043447031586355524,8.639076156133654e-05,0.05715841170127692,0.45990799541772015,7.726867325932393e-12,0.22184732024167142,9.427644675196858e-08,2.326160683354688e-05,0.6481997111520085,0.0018867164166781432,0.00043220769062405994,5.6597419110970234e-05,0.00015656661364622784,0.14938573007063513,5.958643563465949e-05,2.4666249797299254e-05,0.009385290787314074,0.022487064623082566,2.1679736800094647e-05,1.4473702154915047e-05,0.00018604595521596036,2.2492344181581446e-07,0.031375798708542686,3.1027606651655376e-09,0.0018955305052417908,1.2144289080465035e-05,0.00013207061240994342,1.7546494900866803e-05,2.6434229937970197e-07,0.0004289779360092063,0.0071642531219405,0.0012106946528069392,0.00482907988845241,3.1608223773001694e-09,4.3145134806525253e-10,0.01058091552939954,0.0001385357806590016,2.0056738319001348e-07,8.758289790824623e-07,5.8395321477329355e-06,0.008211060193724142,1.6364794763200107e-05,1.4986727906863572e-12,4.6341937030446665e-10,0.036353832206178716,6.032027153478109e-06,4.5170943925670185e-07,0.0018632477443272437,1.3626837293592847e-09,2.9359262952382127e-12,7.6088939726101e-09,2.758721482821631e-05,2.05677642873413e-06,3.36464395761747e-05,1.5375385588912052e-07,1.7864073725855554e-08,0.003792570432555145,2.476370552151673e-08,0.00021923622466991861,1.502182666077425e-06,1.9179901640449098e-05,4.2262548519977267e-07,1.1640336902798517e-11,1.8137371625933443e-12,6.9199290474531165e-09,1.3317440931868737e-08,0.0002818387185007848,1.1092183777895549e-09,2.2033552121942618e-10,0.00018960954140760308,6.950760360889523e-11
