Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584)
1.470430874749063e-07,0.3602533606415425,3.76,0.0,0.6668069102886205,0.9999547552436028,2.109844518456237e-05,0.0005897974674262773,7.750302947464813e-06,0.018428406311528277,0.018437606945465024,4.817891431058302e-10,0.00020524906827936725,2.107334267450228e-06,4.069224727489063e-06,4.499074221446097e-06,2.2180218067935804e-05,5.081572003328472e-08,2.546729466641829e-06,6.137038310631824e-05,0.0002640319154976675,1.8621929823589576e-06,4.935806362963853e-07,4.2387898519956417e-07,1.9566298134890155e-06,1.4100398034153669e-06,3.872010453431186e-09,3.057284817799405e-09,5.943082732943755e-10,1.2931814617805511e-09,1.0165270151071267e-14,6.3739478419915025e-09,5.833973125670295e-09,1.118549318027642e-09,1.8748216374918882e-13,2.4716199408546916e-13,5.179747102524458e-05,4.480626783816158e-07,3.92407316651568e-05,5.0189387911190374e-08,8.776029339300381e-15,2.117641544250108e-12,5.776653745482678e-06,1.711442637468353e-09,9.836915750746934e-12,1.3119471700576287e-09,5.0817819142917785e-11,2.7567344762177422e-09,2.8604670281178648e-12,3.6590737398948436e-16,2.664705537537398e-14,3.1481822706519766e-06,9.409095768911133e-11,1.649169329385904e-11,4.62657868634308e-11,9.09475008867259e-16,1.2467475427313761e-17,3.563414318133847e-16,2.5154325712348586e-07,1.3527983109576441e-10,7.902101800912997e-12,4.4715152863987655e-13,2.17061568447227e-13,7.031165652181786e-08,1.2523839498334996e-07,1.7530704495768175e-09,0.0005734802985833406,9.876186099734464e-07,1.1410295117975527e-07,1.9371637485008476e-13,1.295049201996762e-13,5.378268990320108e-09,6.692500747785866e-08,1.845661503241553e-12,6.845067065180346e-11,6.659399563361335e-17,4.3472328194522033e-13,4.928174510418049e-12,1.2356006843739023e-15,5.674351770054332e-14,3.458585794337785e-09,2.3014914521075463e-11,5.995808168418852e-13,2.6878669593342352e-11,7.241033575595277e-12,1.8667822258619375e-12
1.495714316250172e-07,0.3602754399112478,3.76,0.0,0.6664722551749218,0.9999533136570482,2.2162520535897e-05,0.0005999966460133706,8.01559885259839e-06,0.018740503710806666,0.018750050419658548,4.899584053060158e-10,0.0002145297340859891,2.1503661518340275e-06,4.188309653052723e-06,4.723226050124792e-06,2.2683063812765747e-05,5.2774337070546083e-08,2.6218568899533945e-06,6.328110052300151e-05,0.0002753961656110058,1.915489940044115e-06,5.169242372642475e-07,4.420124627539685e-07,2.051136545325687e-06,1.4555925103810488e-06,4.141901315517575e-09,3.306785579290971e-09,6.118869314939424e-10,1.3795060978496893e-09,1.0996624763568206e-14,6.658577834312181e-09,6.170776193325809e-09,1.193180911416535e-09,2.0447934470051078e-13,2.6369875563654245e-13,5.262967569264575e-05,4.632364104858266e-07,3.9698801147353636e-05,5.2796986453427505e-08,9.364915756787843e-15,2.1862783299526047e-12,5.9119225376898296e-06,1.7991017302399758e-09,1.0705035671472943e-11,1.3293687286431379e-09,5.2870559495113505e-11,2.909422939938407e-09,2.9730204586386483e-12,3.93978130266123e-16,2.871910079228943e-14,3.208801573392458e-06,9.876784932572031e-11,1.7264370302729324e-11,4.975892838982797e-11,9.835145183795936e-16,1.3300446415025238e-17,4.0023232876868976e-16,2.5560175613230814e-07,1.4043442981088907e-10,8.515432104687198e-12,4.719585365880752e-13,2.2699078649932393e-13,7.214320285540299e-08,1.2519328959903408e-07,1.8470092690313552e-09,0.0005831470233614326,1.0495850882403494e-06,1.1414242010506551e-07,1.9375959751279972e-13,1.2954030395076629e-13,5.390028555608598e-09,6.74011395592413e-08,1.9908098720322424e-12,7.067087669192593e-11,7.160266881889803e-17,4.665541437925422e-13,5.097145801069169e-12,1.3105822957358913e-15,6.076138005750184e-14,3.5006626102128985e-09,2.476476833539475e-11,6.200046073899597e-13,2.8677112612726453e-11,7.846372987856795e-12,2.0121669429212563e-12
1.520997757751281e-07,0.3602975307991716,3.76,0.0,0.6661374288811521,0.9999518412298568,2.326237255911532e-05,0.0006101959552063273,8.286240343052075e-06,0.01905243763445202,0.019062338413479193,4.981234461926642e-10,0.00022409076938900073,2.1933907972502334e-06,4.308091332828719e-06,4.953814086387367e-06,2.31915655881243e-05,5.477957425124807e-08,2.6983136615143815e-06,6.522783412045671e-05,0.00028709019165236926,1.9697361384941505e-06,5.410702571353661e-07,4.607265275825658e-07,2.148785773267584e-06,1.5020415078842193e-06,4.427385907798055e-09,3.5729964047534906e-09,6.297758764130913e-10,1.4705205700204087e-09,1.1883727298901648e-14,6.952610785129575e-09,6.523555430614712e-09,1.2717295209599438e-09,2.2275090641640288e-13,2.811041415101495e-13,5.345998364454396e-05,4.78652589037988e-07,4.015140096583811e-05,5.5492656722711945e-08,9.985993816453575e-15,2.2571215356678027e-12,6.048337817868617e-06,1.889641317659267e-09,1.1635702102200045e-11,1.3466596765943382e-09,5.4975301903417296e-11,3.067977825723652e-09,3.0881765312661103e-12,4.238042740970774e-16,3.0922288964377055e-14,3.2695542391437586e-06,1.0358749944460751e-10,1.805893849036495e-11,5.3465461510690596e-11,1.062375720001064e-15,1.4177132131484095e-17,4.488076364717235e-16,2.5975149287640704e-07,1.4570073325067497e-10,9.166366366678102e-12,4.977268286050785e-13,2.371866645152713e-13,7.400323811317745e-08,1.251484333579653e-07,1.9442948608739083e-09,0.0005928056743269254,1.1144656068970266e-06,1.1418478724281148e-07,1.9380746836137772e-13,1.2957893619947922e-13,5.401974585756692e-09,6.788739466569364e-08,2.1446992116387704e-12,7.293797798430844e-11,7.690781667646824e-17,5.002428791712954e-13,5.268868006487181e-12,1.3888125058217824e-15,6.499544784104256e-14,3.5422270306777404e-09,2.6615828113069315e-11,6.407552111097864e-13,3.056579373920731e-11,8.491399508636389e-12,2.1665374950022256e-12
1.54628119925239e-07,0.3603196336875172,3.76,0.0,0.6658024256230419,0.9999503374927167,2.4398701188533566e-05,0.0006203953198777385,8.562293078828295e-06,0.019364207914444032,0.019374470870941688,5.062842644811483e-10,0.00023393722041114445,2.2364071396116027e-06,4.428547382956491e-06,5.190876006159293e-06,2.370578561064688e-05,5.683207282062896e-08,2.7761146434812823e-06,6.721100720875774e-05,0.00029911980898645777,2.0249422019480496e-06,5.66037540321875e-07,4.800364343221861e-07,2.249651071552656e-06,1.549398069900687e-06,4.729230181592859e-09,3.856841080236053e-09,6.479785406848185e-10,1.5664383525830163e-09,1.2829659965497985e-14,7.256318184171714e-09,6.893006886388311e-09,1.3543670555179132e-09,2.4237432054049517e-13,2.994162017988641e-13,5.4288398699008656e-05,4.943108763708991e-07,4.059860777687259e-05,5.827780969383106e-08,1.0640738787687216e-14,2.3302200552222814e-12,6.185896569227957e-06,1.9831041758088168e-09,1.2632554668011052e-11,1.3638228485160535e-09,5.7132751580941926e-11,3.232533936365592e-09,3.2059657895403843e-12,4.554738738659371e-16,3.326326411612663e-14,3.3304423766472305e-06,1.0855144985857534e-10,1.8875608268492973e-11,5.7396187958593045e-11,1.1463115325528986e-15,1.5099447388929308e-17,5.024993787378997e-16,2.639942370794194e-07,1.5107969729265527e-10,9.856757547340079e-12,5.24478831650357e-13,2.4765431681315784e-13,7.589238428691365e-08,1.251038297381501e-07,2.0449895773528096e-09,0.0006024561482659385,1.18235603276424e-06,1.1423011545293586e-07,1.9386008888331358e-13,1.296208870165153e-13,5.414107838238598e-09,6.838389864189737e-08,2.307708497328335e-12,7.525280552527041e-11,8.252233495070559e-17,5.358731131198708e-13,5.443335699758584e-12,1.4703855359695511e-15,6.945405409246452e-14,3.5832862046418646e-09,2.85724287402549e-11,6.618317661706313e-13,3.254799369952367e-11,9.178068278509504e-12,2.3303168699763754e-12
1.571564640753499e-07,0.3603417489626199,3.76,0.0,0.665467239554019,0.9999488019716182,2.557221449196458e-05,0.0006305946657443476,8.843823511761658e-06,0.019675814377947732,0.019686447733725673,5.144408588986608e-10,0.00024407418922566874,2.2794142173859255e-06,4.549656850617337e-06,5.4344483533309455e-06,2.422578587136734e-05,5.8932483116726586e-08,2.855274849372434e-06,6.923104781928769e-05,0.00031149089728959136,2.081118865841355e-06,5.918452066524565e-07,4.999577985431567e-07,2.3538077058598e-06,1.5976736113811384e-06,5.048232594749584e-09,4.15928674297129e-09,6.66498391391593e-10,1.667481680516931e-09,1.3837649502896263e-14,7.56998142781967e-09,7.279856430940526e-09,1.4412728634045572e-09,2.634308104701841e-13,3.1867463075258606e-13,5.511492467295926e-05,5.102109484556156e-07,4.104049739130759e-05,6.11538534080939e-08,1.133068688144274e-14,2.4056234922312247e-12,6.3245958048444495e-06,2.079532937593346e-09,1.3699406489025107e-11,1.3808610555061373e-09,5.934362093551057e-11,3.4032275354402263e-09,3.3264194493104343e-12,4.890785251915466e-16,3.5748938309779816e-14,3.3914681043650305e-06,1.1366121851255554e-10,1.9714586980371344e-11,6.156240379403692e-11,1.235586471442729e-15,1.6069389732065708e-17,5.617742254374312e-16,2.683317820361269e-07,1.565722891273635e-10,1.0588541482000335e-11,5.522372138252043e-13,2.58399214591467e-13,7.781127474760487e-08,1.2505948225947534e-07,2.1491560030728184e-09,0.0006120983398382086,1.253354256196939e-06,1.1427846860271179e-07,1.939175621742119e-13,1.296662275867776e-13,5.42642923956569e-09,6.889077919594464e-08,2.4802278737806407e-12,7.761620646628398e-11,8.845950690719822e-17,5.735313105071902e-13,5.620543400624765e-12,1.5553976590321553e-15,7.414575220990777e-14,3.623847200292909e-09,3.06390602658863e-11,6.832334013360721e-13,3.462708390135054e-11,9.908404528854998e-12,2.5039427536940625e-12
1.596848082254608e-07,0.36036387701499195,3.76,0.0,0.6651318647645903,0.999947234187737,2.678362876461252e-05,0.000640793919353372,9.130898893420021e-06,0.019987256847252652,0.01999826894115087,5.225932281875975e-10,0.0002545068343365662,2.32241116174287e-06,4.671400157869854e-06,5.684566616109429e-06,2.4751628183837346e-05,6.108146460626299e-08,2.9358094460157363e-06,7.128838876797121e-05,0.0003242094011868047,2.138276978328286e-06,6.185126547743437e-07,5.205066024733892e-07,2.461332660508846e-06,1.646879690319497e-06,5.3852252378215155e-09,4.481345625072696e-09,6.853389305080544e-10,1.7738818887892376e-09,1.4911072989034908e-14,7.893892218962047e-09,7.684860809811521e-09,1.5326340445172192e-09,2.860054953130977e-13,3.389208358636797e-13,5.593956538281944e-05,5.263524951907358e-07,4.147714478909954e-05,6.412219293832337e-08,1.2057437628378317e-14,2.4833821697716708e-12,6.464432568020326e-06,2.1789700960798153e-09,1.484025131648695e-11,1.3977770856857138e-09,6.160862962855733e-11,3.5801963619939743e-09,3.449569415272783e-12,5.2471346618826115e-16,3.8386500217444984e-14,3.4526335523588776e-06,1.1891829975574084e-10,2.0576078943461843e-11,6.597592145666035e-11,1.3304771755625363e-15,1.7089042909704316e-17,6.271359580385921e-16,2.727659449435092e-07,1.6217948734311043e-10,1.136374072228527e-11,5.81024887141243e-13,2.694272004071125e-13,7.97605543864321e-08,1.2501539448488836e-07,2.256856957993963e-09,0.0006217321415490518,1.327560217673357e-06,1.1432991158351172e-07,1.9397999296492252e-13,1.297150302278208e-13,5.438939881061997e-09,6.940816592184316e-08,2.662658903359676e-12,8.002904455921063e-11,9.473301237119674e-17,6.133068530623095e-13,5.800485574121206e-12,1.6439472483902182e-15,7.907932060959267e-14,3.663917006457696e-09,3.2820374532817734e-11,7.04959235742597e-13,3.680652861344448e-11,1.0684505502454311e-11,2.6878679257442452e-12
1.622131523755717e-07,0.3603860182393662,3.76,0.0,0.6647962952817127,0.9999456336573195,2.8033668623834424e-05,0.000650993008068994,9.423587283500865e-06,0.020298535139711235,0.020309934430151902,5.307413711090731e-10,0.00026524037126579846,2.3653971876581856e-06,4.793759047136508e-06,5.941265300432746e-06,2.5283374230524104e-05,6.327968592639523e-08,3.017733755473217e-06,7.338346771763792e-05,0.0003372813308965836,2.1964275017837426e-06,6.46059565628675e-07,5.41699200756912e-07,2.5723046657600005e-06,1.6970280098098707e-06,5.741074990710538e-09,4.824076852535049e-09,7.045036953378094e-10,1.885879763456843e-09,1.605346383108393e-14,8.22835298117889e-09,8.108808725572153e-09,1.6286457715059567e-09,3.1018753833939133e-13,3.6019800894317535e-13,5.676232464519667e-05,5.427352206997978e-07,4.190862413367681e-05,6.718423035299967e-08,1.2822656340614295e-14,2.563547140189207e-12,6.6054039326480765e-06,2.2814580079165216e-09,1.6059270930672707e-11,1.4145737047373475e-09,6.392850463469675e-11,3.763579645349281e-09,3.5754482979501195e-12,5.624776959823676e-16,4.1183424140732744e-14,3.5139408641222196e-06,1.2432416461236433e-10,2.1460285492072226e-11,7.064909269925199e-11,1.4312729562989744e-15,1.8160580446393456e-17,6.99128095648807e-16,2.7729856722889235e-07,1.6790228201198116e-10,1.2184468533273739e-11,6.108650103970315e-13,2.807445027568851e-13,8.17408797572965e-08,1.2497157002162667e-07,2.3681555004438647e-09,0.0006313574437210489,1.4050759346497478e-06,1.1438451032796201e-07,1.9404748764983311e-13,1.2976736840877223e-13,5.451641014801682e-09,6.993619032213159e-08,2.8554148201010864e-12,8.249220061035345e-11,1.013569369943008e-16,6.552921183911497e-13,5.9831566291976764e-12,1.7361348273726956e-15,8.426376750440001e-14,3.703502533948481e-09,3.5121192067838743e-11,7.270083786752859e-13,3.9089887173747184e-11,1.1508542419525976e-11,2.882560664520326e-12
1.647414965256826e-07,0.3604081730347415,3.76,0.0,0.6644605250681588,0.9999439998915692,2.932306710482633e-05,0.0006611918600590277,9.721957558647579e-06,0.020609649067676507,0.02062144413525302,5.388852864465749e-10,0.0002762800731473443,2.4083715858826996e-06,4.916716528394166e-06,6.204578000537818e-06,2.5821085607538117e-05,6.55278249322234e-08,3.1010632569429026e-06,7.551672723960713e-05,0.00035071276288311056,2.255581514286607e-06,6.745059059964113e-07,5.635523262488476e-07,2.686804225239906e-06,1.7481304200954348e-06,6.116684710606171e-09,5.188588300891893e-09,7.239962589444108e-10,2.0037259049372678e-09,1.7268517944271572e-14,8.573677287650944e-09,8.552521948389897e-09,1.729511620192987e-09,3.360703000524706e-13,3.825511992335904e-13,5.758320627758823e-05,5.593588436370565e-07,4.233500878615663e-05,7.034136467954362e-08,1.3628076659723124e-14,2.6461701950390335e-12,6.747507003581685e-06,2.387038896833029e-09,1.736084280872179e-11,1.431253656450342e-09,6.630398030193561e-11,3.953518120030572e-09,3.7040894311191206e-12,6.02474096568953e-16,4.414747928430337e-14,3.5753921983678033e-06,1.2988026105123958e-10,2.236740501998786e-11,7.559483243523088e-11,1.5382763694052138e-15,1.9286269316332175e-17,7.783366912853792e-16,2.819315148762407e-07,1.7374167477701682e-10,1.305293305133267e-11,6.417809921643643e-13,2.9235775079546633e-13,8.375291922089126e-08,1.249280125224531e-07,2.483114930143841e-09,0.0006409741344654549,1.4860055286806234e-06,1.1444233182732814e-07,1.9412015431563006e-13,1.298233167695018e-13,5.464534049705948e-09,7.047498583060462e-08,3.0589207894630205e-12,8.500657294372432e-11,1.0834578175237328e-16,6.995825610243743e-13,6.168550917319492e-12,1.8320631191151756e-15,8.970833580282935e-14,3.742610616894664e-09,3.7546509234411796e-11,7.493799293405772e-13,4.148081622554122e-11,1.2382762489760446e-11,3.0885051617060372e-12
1.672698406757935e-07,0.3604303418044277,3.76,0.0,0.664124548021874,0.9999423323965355,3.0652565757282023e-05,0.0006713904042817572,1.0026079421622289e-05,0.020920598438439058,0.02093279798854244,5.470249730097572e-10,0.0002876312713279172,2.4513337156925627e-06,5.040256828104688e-06,6.474537466776281e-06,2.6364823867744385e-05,6.78265687499502e-08,3.185813588638563e-06,7.768861487457407e-05,0.000364509840515888,2.315750211085682e-06,7.038719321122507e-07,5.860830958487795e-07,2.804913643519226e-06,1.8001989206122139e-06,6.5129944520684446e-09,5.576038508923578e-09,7.438202305766336e-10,2.1276811038230176e-09,1.8560100123283977e-14,8.930190305198963e-09,9.016856456189953e-09,1.8354439094593383e-09,3.6375149600385057e-13,4.060273886056143e-13,5.840221409911465e-05,5.762230975019041e-07,4.2756371319416535e-05,7.35949918667296e-08,1.4475503193637613e-14,2.731303875161212e-12,6.890738917014324e-06,2.49575485722281e-09,1.8749548070728838e-11,1.4478196632724336e-09,6.873579841250094e-11,4.150154040811767e-09,3.8355268896970924e-12,6.448095580955783e-16,4.728673928985887e-14,3.636989730772543e-06,1.355880142541767e-10,2.3297633023113174e-11,8.082664353139241e-11,1.6518038105119759e-15,2.0468473721941675e-17,8.653933086507002e-16,2.86666678751334e-07,1.7969867894054516e-10,1.397144160778696e-11,6.737964938859062e-13,3.042739892221509e-13,8.579735309029617e-08,1.2488472568688303e-07,2.6017987912490287e-09,0.0006505820996533314,1.5704552528041573e-06,1.1450344414907636e-07,1.941981027697723e-13,1.2988295113993716e-13,5.477620547800055e-09,7.102468783515075e-08,3.2736141738912187e-12,8.757307787413356e-11,1.1571447267783089e-16,7.462767955416177e-13,6.356662731049776e-12,1.9318370968862804e-15,9.542250813149805e-14,3.781248014060254e-09,4.0101505652168064e-11,7.720729766361101e-13,4.398307198176064e-11,1.3309490970921974e-11,3.306201946295884e-12
1.697981848259044e-07,0.3604525249560917,3.76,0.0,0.663788357975327,0.9999406306730027,3.202291474306449e-05,0.0006815885704729395,1.033602341078189e-05,0.02123138305416321,0.02124399591964657,5.551604296383824e-10,0.00029929935597421077,2.4942829983452887e-06,5.16436533990761e-06,6.751175670773491e-06,2.6914650562311013e-05,7.017661383559135e-08,3.272000549647995e-06,7.98995831928716e-05,0.000378678774736609,2.376944906049547e-06,7.341781933442231e-07,6.093090163744305e-07,2.9267170538646468e-06,1.8532456620304563e-06,6.930982720118595e-09,5.9876386518492245e-09,7.639792560881924e-10,2.2580167296246157e-09,1.9932250610947785e-14,9.298229253866918e-09,9.5027036052387e-09,1.946664050823557e-09,3.933333594810187e-13,4.3067556888757094e-13,5.921935193128124e-05,5.93327730962209e-07,4.3172783532023e-05,7.694650474621659e-08,1.5366814245238176e-14,2.8190014808899146e-12,7.035096840862477e-06,2.6076478578104936e-09,2.0230179712659474e-11,1.46427442686721e-09,7.122470824425896e-11,4.353631197886532e-09,3.969795508097247e-12,6.895951076612228e-16,5.060959203727797e-14,3.6987356556814593e-06,1.414488268833929e-10,2.4251162142143588e-11,8.635864257889419e-11,1.7721861350849227e-15,2.170965897955429e-17,9.609781902571775e-16,2.9150597492649443e-07,1.8577431955362367e-10,1.494240522377617e-11,7.069354330858522e-13,3.1650069336734845e-13,8.787487377807956e-08,1.2484171326242467e-07,2.7242708754028163e-09,0.0006601812228864032,1.6585335191923106e-06,1.1456791645468543e-07,1.9428144456887357e-13,1.2994634855962072e-13,5.490902220635784e-09,7.158543370070598e-08,3.4999448042520433e-12,9.019265019076937e-11,1.234783708296158e-16,7.954766818184136e-13,6.547486302612905e-12,2.0355640349134256e-15,1.0141601198447054e-13,3.819421410147346e-09,4.279155188739547e-11,7.950865989176584e-13,4.6600512517563624e-11,1.429113327458621e-11,3.5361683182651917e-12
