Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14)
1.10919443292446e-06,0.45513307766830324,3.76,0.0,0.46731853858205263,0.99975255995091,0.0002844754548596681,2.3922712443835137e-05,4.521566915891475e-05,0.03163050473422566,0.031663484564400796,1.134188828526184e-10,0.0015666373038797378,6.725929216227303e-07,3.6953478715733754e-06,2.054702575629262e-05,6.203609716347616e-05,2.2305440205315535e-07,1.2162758345357865e-05,0.00027114002333776326,0.0020049470901222066,7.355492123407648e-06,3.851997728694576e-06,5.3856153053925994e-06,1.3176470598035835e-05,8.332975867479577e-06,9.154374120429812e-08,2.2126350648587408e-07,5.527458738949859e-09,6.638972622279287e-08,9.537071244052502e-13,1.3064959332387072e-07,8.88494002916426e-08,5.3548102453957445e-08,3.2738785980390164e-11,1.8793146990690843e-11,4.261116293147526e-05,2.2016946363880076e-06,2.56576169644697e-05,5.2967617275697e-09,1.138869447383076e-13,1.459474202942611e-11,3.968405246540306e-06,4.432682431572083e-12,2.2189727475126823e-10,8.378072824419971e-10,2.242729008145306e-14,5.733428225819721e-12,6.031153364994414e-16,1.0015923745582732e-14,1.0550505866517388e-12,1.2080093162258983e-08
1.1139180465533318e-06,0.45514715636754627,3.76,0.0,0.4671543765229386,0.9997486953305877,0.00028943389647112397,2.4084327860082065e-05,4.5921405618605614e-05,0.03176000178949807,0.031793539182376714,1.138946429422227e-10,0.0015931266621443305,6.755377078392285e-07,3.7359280628747212e-06,2.0801837835652076e-05,6.277973732833234e-05,2.2635062655342754e-07,1.234456572439277e-05,0.000275285349982916,0.0020385409627066116,7.465636387601694e-06,3.927886591796576e-06,5.497490009594427e-06,1.3438848817038322e-05,8.463697232683635e-06,9.455217645176156e-08,2.2882549802896863e-07,5.609929499173729e-09,6.843789045451376e-08,9.862810575771862e-13,1.336375824166665e-07,9.177755697863142e-08,5.537445913645296e-08,3.3863103877480413e-11,1.9433867784483298e-11,4.2764454338007306e-05,2.2199879989016736e-06,2.572049508253596e-05,5.409506700804021e-09,1.174291974649532e-13,1.4882594870270583e-11,3.99981376943088e-06,4.602631086919996e-12,2.2985332587912e-10,8.425870883416154e-10,2.3187217845128835e-14,6.010917083181002e-12,6.388675976481452e-16,1.0343302997880503e-14,1.0895648210549782e-12,1.2235292358102838e-08
1.1186416601822035e-06,0.45516127401792167,3.76,0.0,0.46698975548197924,0.9997447741660127,0.00029446851911166906,2.424628207660269e-05,4.6637388372109545e-05,0.03188944459541239,0.031923548823802064,1.1437064824545971e-10,0.001620011125297048,6.784849645648501e-07,3.777065500773966e-06,2.1059546377822403e-05,6.353263708549096e-05,2.2969424506004803e-07,1.252889993953755e-05,0.00027948950703335335,0.0020726340874473114,7.5773250237579015e-06,4.005125978530551e-06,5.611492338844927e-06,1.3706092341395698e-05,8.596340948897059e-06,9.765449177542357e-08,2.3663096935511487e-07,5.693542803426912e-09,7.054836250119716e-08,1.0199027717768965e-12,1.3669836755885122e-07,9.479723313376409e-08,5.72594644165428e-08,3.502391542688229e-11,2.0095147007325383e-11,4.291760879893154e-05,2.2383813852571026e-06,2.5783510618008078e-05,5.524414909350157e-09,1.210801901475899e-13,1.5175597052929757e-11,4.031328354712618e-06,4.778769726926251e-12,2.380834549479201e-10,8.474189081722741e-10,2.3971797627822426e-14,6.301542925613278e-12,6.767765200681674e-16,1.0680895457507862e-14,1.125156210670181e-12,1.2392403800084509e-08
1.1233652738110752e-06,0.4551754312002841,3.76,0.0,0.4668246686333295,0.9997407956503576,0.0002995804068949198,2.4408575563652688e-05,4.736376316137493e-05,0.032018832878865845,0.032053513372182894,1.1484690233998478e-10,0.0016472961285369564,6.814348014408798e-07,3.818769748213522e-06,2.132019376958377e-05,6.429492182253347e-05,2.3308602086491794e-07,1.2715795043667488e-05,0.00028375330383965426,0.0021072333297738476,7.690579237382742e-06,4.083738173026086e-06,5.727659430095497e-06,1.397828620221111e-05,8.730934937263558e-06,1.0085349962519083e-07,2.4468738605831123e-07,5.778313972526335e-09,7.272302078169586e-08,1.0546043486052243e-12,1.398338642584328e-07,9.791117120235737e-08,5.92049111076351e-08,3.622235236379123e-11,2.0777612291654436e-11,4.307062992136095e-05,2.256876133982279e-06,2.5846673518993977e-05,5.641525441066371e-09,1.2484323503831355e-13,1.5473834798900667e-11,4.062948882072879e-06,4.961314386429443e-12,2.465967769146683e-10,8.523038410239098e-10,2.4781810849740367e-14,6.605917722317016e-12,7.169732506709187e-16,1.1029008666346932e-14,1.1618571910616946e-12,1.255145853323527e-08
1.1280888874399469e-06,0.45518962850317835,3.76,0.0,0.46665910906109176,0.9997367589653939,0.0003047706589687138,2.4571208850147008e-05,4.8100677798538335e-05,0.03214816636243844,0.032183432709310934,1.1532341875626702e-10,0.0016749871786670798,6.843873316640282e-07,3.861050526114709e-06,2.1583823187087326e-05,6.506671857239056e-05,2.3652673137687449e-07,1.2905285535930377e-05,0.0002880775606087548,0.002142345645503576,7.805420523283727e-06,4.163745806798933e-06,5.846029016026277e-06,1.4255516834689498e-05,8.8675075297173e-06,1.041520941327324e-07,2.530024341429811e-07,5.864258526312868e-09,7.496379983546602e-08,1.0904188149555156e-12,1.4304604064216247e-07,1.0112219319401001e-07,6.12126447836243e-08,3.74595803439856e-11,2.1481909705620864e-11,4.322352141894105e-05,2.275473628213101e-06,2.5909993870924808e-05,5.7608780988542675e-09,1.2872174459863574e-13,1.5777395716644165e-11,4.094675234762051e-06,5.150488401735598e-12,2.554027000920187e-10,8.572430071527992e-10,2.561806380600734e-14,6.924681649601238e-12,7.595969227347643e-16,1.1387959199016659e-14,1.1997011499027823e-12,1.2712488242144138e-08
1.1328125010688186e-06,0.45520386652293776,3.76,0.0,0.46649306975818644,0.9997326632813297,0.00031004038972089106,2.473418252438981e-05,4.884828219533604e-05,0.032277444764329914,0.03231330671524197,1.1580021421788286e-10,0.001703089854985791,6.873426720967602e-07,3.903917715953253e-06,2.185047861076977e-05,6.584815603223273e-05,2.4001716840735286e-07,1.3097406367277419e-05,0.00029246310854245494,0.0021779780819646314,7.921870669483648e-06,4.245171863829798e-06,5.966639433763996e-06,1.4537872100077382e-05,9.006087475197816e-06,1.0755325342461582e-07,2.615840263360936e-07,5.951392186082237e-09,7.727269198297788e-08,1.1273801700093484e-12,1.4633691891203247e-07,1.0443320292984377e-07,6.328456528488987e-08,3.87367999351852e-11,2.220870427788236e-11,4.337628711509467e-05,2.294175296985435e-06,2.5973481899628102e-05,5.882513415031007e-09,1.3271923451212829e-13,1.608636882335441e-11,4.126507299691283e-06,5.346522652198178e-12,2.6451093527678547e-10,8.622375484846033e-10,2.6481388488446224e-14,7.258504382061437e-12,8.04795141723622e-16,1.1758072920946362e-14,1.2387224544458648e-12,1.2875525265030071e-08
1.1375361146976903e-06,0.4552181458637806,3.76,0.0,0.46632654362520903,0.999728507756651,0.00031539072898809214,2.489749723482285e-05,4.9606728392976854e-05,0.03240666779829569,0.032443135268273984,1.1627730168194151e-10,0.0017316098101889136,6.903009433811335e-07,3.947381362380291e-06,2.212020484059032e-05,6.663936458252084e-05,2.435581384628116e-07,1.3292192946052414e-05,0.0002969107899777093,0.0022141377791323525,8.039951761188533e-06,4.3280396857130135e-06,6.089529633720885e-06,1.4825441307956239e-05,9.146703945971432e-06,1.1106004200376589e-07,2.7044030858944725e-07,6.03973087703692e-09,7.965174903863917e-08,1.1655234130429142e-12,1.4970857684493538e-07,1.0784718835613808e-07,6.542262826954447e-08,4.005524763905181e-11,2.295868053807346e-11,4.352893094636798e-05,2.3129826165667863e-06,2.6037147974466547e-05,6.006472666062902e-09,1.3683932679283968e-13,1.6400844566882356e-11,4.158444967533433e-06,5.549655810298077e-12,2.739315051693461e-10,8.672886291305802e-10,2.7372643437943006e-14,7.60808644626383e-12,8.527245005515796e-16,1.2139685256087587e-14,1.2789564797728433e-12,1.3040602608183456e-08
1.1469833419554335e-06,0.45524683096561597,3.76,0.0,0.46599200200281254,0.9997200137597838,0.00032633783093806066,2.5225152663372148e-05,5.115676518638205e-05,0.03266494659485738,0.032702655519910084,1.1723241266491286e-10,0.001789924540526615,6.962267806857095e-07,4.036139035620029e-06,2.2669053110475124e-05,6.825162500840616e-05,2.50794978966259e-07,1.3689907300414028e-05,0.0003059959792339718,0.002288067985662904,8.281096632152542e-06,4.4981958100101324e-06,6.342308302480237e-06,1.5416586168131208e-05,9.434165307990583e-06,1.184032118264499e-07,2.8901073399000626e-07,6.220088087756389e-09,8.462887336794395e-08,1.2455007350319006e-12,1.5670283008008846e-07,1.1499647318098977e-07,6.990529313842971e-08,4.282095947741549e-11,2.453101713547508e-11,4.383386934709504e-05,2.3509203577418457e-06,2.6165056477111136e-05,6.2615318910808735e-09,1.4546235771346665e-13,1.704667304329881e-11,4.22263669409194e-06,5.9782140851232195e-12,2.937513585465674e-10,8.775651789552675e-10,2.9242516423304635e-14,8.357493659317118e-12,9.574513238819926e-16,1.2938796922536593e-14,1.3632094084090439e-12,1.3377013710878612e-08
1.1564305692131767e-06,0.45527568880392777,3.76,0.0,0.4656554255079078,0.9997112700019276,0.00033762132060291826,2.5554181555636356e-05,5.275204826083979e-05,0.032923000370789185,0.03296199245459932,1.1818887409671017e-10,0.0018499780941068891,7.021658888503689e-07,4.1274072689144485e-06,2.3230743385669106e-05,6.990457729246432e-05,2.5824401036902743e-07,1.409872123016778e-05,0.0003153400952117484,0.002364195281817304,8.52903791563277e-06,4.67440826466988e-06,6.60468923435708e-06,1.6029695726949083e-05,9.730133707192978e-06,1.2620794189317884e-07,3.087838014097471e-07,6.405461732796384e-09,8.991284560218345e-08,1.3306518842954577e-12,1.640465937357153e-07,1.225957257898364e-07,7.46774627800284e-08,4.576736730276298e-11,2.6204807275376333e-11,4.4138370509437106e-05,2.389299659587862e-06,2.6293805327791145e-05,6.526401451226861e-09,1.5462206437029993e-13,1.771563419640442e-11,4.287249619090993e-06,6.438238509941182e-12,3.149490559680091e-10,8.880824337164676e-10,3.1235116435160714e-14,9.179180067908972e-12,1.0752315034658932e-15,1.3788179447040295e-14,1.4527642171674013e-12,1.3721999533759114e-08
1.1658777964709199e-06,0.45530472450654247,3.76,0.0,0.4653167539020364,0.9997022693119367,0.0003492508147770464,2.5884591344446417e-05,5.439387375369483e-05,0.03318082666939969,0.03322114503315572,1.191468207832854e-10,0.001911818429071263,7.081193814839532e-07,4.221272571057228e-06,2.3805665193933823e-05,7.159932705182412e-05,2.659122450742006e-07,1.4518935052863257e-05,0.0003249502921544013,0.002442580241435421,8.783963408777837e-06,4.8568771971828035e-06,6.877007038083606e-06,1.6665538951074437e-05,1.0034858429828929e-05,1.3450211609861946e-07,3.298337805204578e-07,6.59598680976714e-09,9.552240864261909e-08,1.4212958768205268e-12,1.7175865336837728e-07,1.3067212919071062e-07,7.975696028589496e-08,4.890576790544551e-11,2.7986287891664227e-11,4.444247036228327e-05,2.4281341773358086e-06,2.642348298342286e-05,6.801439932378665e-09,1.6435159008391178e-13,1.840850542784001e-11,4.35228301435425e-06,6.93194647152613e-12,3.37617034345377e-10,8.988505608562213e-10,3.335836185283545e-14,1.0080013489839967e-11,1.207701452745462e-15,1.4690889504161742e-14,1.547943258818398e-12,1.4075849733654053e-08
1.175325023728663e-06,0.45533394333740634,3.76,0.0,0.46497592535542653,0.9996930043148158,0.0003612361984530202,2.6216390502736468e-05,5.6083574891778325e-05,0.03343842295642916,0.03348011218608355,1.201063923106715e-10,0.0019754947678922723,7.140884448178517e-07,4.3178243282566244e-06,2.4394222745747374e-05,7.333700871204009e-05,2.7380696095919813e-07,1.4950856962364725e-05,0.00033483391649333607,0.0025232850340315208,9.046066063052443e-06,5.045808994472473e-06,7.159607021819732e-06,1.732491023508695e-05,1.0348596177933858e-05,1.4331525255164953e-07,3.522393617691247e-07,6.791801822462933e-09,1.0147743985126755e-07,1.5177706761967095e-12,1.7985884241387468e-07,1.3925445729764606e-07,8.516266619313426e-08,5.2248141659527465e-11,2.988206518250983e-11,4.4746207000350056e-05,2.467438463348157e-06,2.6554180520945323e-05,7.087019366000418e-09,1.7468611170344646e-13,1.9126089253436295e-11,4.417736222684658e-06,7.461707030017818e-12,3.618537265194655e-10,9.098801372938029e-10,3.5620689035539414e-14,1.1067508270047333e-11,1.3567027788353848e-15,1.5650165209058673e-14,1.6490880145230118e-12,1.443886616903357e-08
1.1847722509864063e-06,0.45536335069963063,3.76,0.0,0.46463287640727696,0.9996834674259893,0.00037358763220689435,2.654958857191843e-05,5.782252305628737e-05,0.03369578661777528,0.03373889281281709,1.2106773851683705e-10,0.002041057628655311,7.200743422538252e-07,4.417154898921185e-06,2.499683550076409e-05,7.511878614937838e-05,2.8193571241068996e-07,1.539480322304174e-05,0.0003449985117379695,0.002606373464184404,9.315544124610037e-06,5.241416464460396e-06,7.4528455035059315e-06,1.800863019769543e-05,1.0671611297603742e-05,1.526785972139194e-07,3.760839124963084e-07,6.993048865502687e-09,1.0779901931061925e-07,1.6204342880368498e-12,1.883681010517043e-07,1.4837316582156792e-07,9.091457954302822e-08,5.580719302949951e-11,3.189913586913491e-11,4.504962081688912e-05,2.507228019791032e-06,2.66859917540244e-05,7.383525793075462e-09,1.8566296410094528e-13,1.98692140886474e-11,4.483608661912165e-06,8.030051143037727e-12,3.8776393769585287e-10,9.21182169571711e-10,3.803108800474701e-14,1.2149886064886644e-11,1.524308014434207e-15,1.666943670705296e-14,1.7565602097073046e-12,1.4811363455402884e-08
1.1942194782441495e-06,0.45539295213931286,3.76,0.0,0.46428754192520066,0.9996736508454215,0.00038631555977751593,2.688419619151603e-05,5.961212887792443e-05,0.03395291495715718,0.03399748578094436,1.2203101946318528e-10,0.0021085588569854266,7.260784191781107e-07,4.519359711503288e-06,2.5613938756939134e-05,7.694585334099093e-05,2.903063418449617e-07,1.5851098367972843e-05,0.0003554518234739254,0.0026919110117349094,9.592601278364569e-06,5.443919022165521e-06,7.757090128599601e-06,1.8717546500825246e-05,1.1004176014563937e-05,1.6262522263750656e-07,4.0145574722799806e-07,7.19987371062391e-09,1.1450950208890458e-07,1.7296659146419851e-12,1.97308538272521e-07,1.580604881008272e-07,9.703388230760956e-08,5.959639338812296e-11,3.404490962148684e-11,4.5352754643984694e-05,2.5475193542799036e-06,2.6819013354451888e-05,7.691359855500785e-09,1.973217721822576e-13,2.0638735058498587e-11,4.549899829185368e-06,8.639682563443295e-12,4.154592439341365e-10,9.327681150743667e-10,4.05991408073626e-14,1.3336142235576198e-11,1.7128494868187903e-15,1.7752337380835706e-14,1.8707429931362482e-12,1.519366954819813e-08
1.2036667055018927e-06,0.4554227533489012,3.76,0.0,0.4639398550638167,0.9996635465515751,0.0003994307158446373,2.7220225130106188e-05,6.145384336316191e-05,0.03420980519371623,0.034255889925414784,1.2299640513522516e-10,0.0021780516586258096,7.321021080595086e-07,4.62453736549963e-06,2.6245984263282894e-05,7.881943502265771e-05,2.989269917366782e-07,1.6320075401175473e-05,0.00036620180447084885,0.0027799648727986157,9.877446795877962e-06,5.653542880439762e-06,8.072720195283667e-06,1.945253469216041e-05,1.1346570677332744e-05,1.7319013210963738e-07,4.2844841289125914e-07,7.412425894629476e-09,1.2163259474882387e-07,1.8458671731197507e-12,2.0670349731885928e-07,1.6835053614999877e-07,1.0354300736162952e-07,6.3630026277303e-11,3.632723271194619e-11,4.56556539008554e-05,2.588330038665559e-06,2.6953344978456142e-05,8.010937416552934e-09,2.0970459082689488e-13,2.1435534831175213e-11,4.616609305521285e-06,9.293489456325162e-12,4.4505841413302273e-10,9.44649904418295e-10,4.3335062844469175e-14,1.4636118375323373e-11,1.9249517569298503e-15,1.8902715698167035e-14,1.9920421850707613e-12,1.5586126354700786e-08
1.2131139327596359e-06,0.45545276017089437,3.76,0.0,0.46358974722246044,0.9996531462952041,0.00041294413401570283,2.7557688317648864e-05,6.334915905331466e-05,0.03446645445955025,0.034514104047730046,1.2396407662991396e-10,0.0022495906326916964,7.381469338556108e-07,4.7327897357904016e-06,2.68934408578033e-05,8.074078735398521e-05,3.078061171917079e-07,1.6802076004075334e-05,0.0003772566199040451,0.0028706040016228855,1.017029568724089e-05,5.8705212455540695e-06,8.400126987430161e-06,2.021449907232316e-05,1.169908400845092e-05,1.8441036964006715e-07,4.5716099008179023e-07,7.630858809054331e-09,1.2919343644403707e-07,1.9694633817453512e-12,2.1657762475302154e-07,1.7927940733497426e-07,1.1046571026650535e-07,6.792323530607521e-11,3.875441298955145e-11,4.59583667507733e-05,2.6296787712052905e-06,2.7089089398264915e-05,8.34269021278021e-09,2.2285605342632506e-13,2.226052447670801e-11,4.683736760633963e-06,9.994556799155209e-12,4.766878574902885e-10,9.568399651003125e-10,4.624974740009331e-14,1.6060581660619298e-11,2.163568141932499e-15,2.0124647744838494e-14,2.120887598199459e-12,1.5989090377220214e-08
1.222561160017379e-06,0.45548297860155207,3.76,0.0,0.4632371480019882,0.9996424415929724,0.0004268671550288996,2.7896599879274955e-05,6.529961121774978e-05,0.03472285979717913,0.03477212691511796,1.2493422678194787e-10,0.0023232318056143285,7.442145197469272e-07,4.8442220804649065e-06,2.7556795131994604e-05,8.271119859079102e-05,3.169524990950443e-07,1.7297450746343337e-05,0.0003886246526929006,0.0029638991533060843,1.0471368857076929e-05,6.095094517767985e-06,8.739714115499726e-06,2.100437358760115e-05,1.2062013364129435e-05,1.9632513615267393e-07,4.876984114189307e-07,7.855329791607115e-09,1.3721868492044677e-07,2.1009049189322926e-12,2.2695694338233055e-07,1.9088529702754673e-07,1.1782714511094935e-07,7.24920748620856e-11,4.133524625903849e-11,4.6260944267163485e-05,2.6715854423412512e-06,2.7226352639215832e-05,8.687066539513668e-09,2.368235296196216e-13,2.3114644351865004e-11,4.751281958061119e-06,1.0746179625598762e-11,5.10482098057202e-10,9.69351246461925e-10,4.9354813617536236e-14,1.7621311725104076e-11,2.432021833234257e-15,2.1422450480741607e-14,2.2577344340613476e-12,1.6402933389593495e-08
1.2320083872751223e-06,0.45551341479467455,3.76,0.0,0.4628819851606753,0.9996314237208984,0.0004412114351765391,2.8236975170581938e-05,6.730677908200253e-05,0.03497901815694036,0.035029957259689125,1.2590706079265186e-10,0.002399032665776363,7.503065932142113e-07,4.958943152226288e-06,2.823655212288871e-05,8.473198976418488e-05,3.263752578574354e-07,1.7806559301091594e-05,0.00040031450895698347,0.0030599229273803484,1.0780893264756908e-05,6.327510496916365e-06,9.091897865406398e-06,2.1823122748712756e-05,1.2435665002539813e-05,2.0897591215878782e-07,5.201717978342744e-07,8.086000219383805e-09,1.457366076889577e-07,2.2406686583910546e-12,2.378689292288265e-07,2.0320861751550686e-07,1.2565394460849905e-07,7.735356378132152e-11,4.4079044133435854e-11,4.65634406093516e-05,2.7140712042677324e-06,2.7365244122638198e-05,9.044531971864802e-09,2.516572927394242e-13,2.3998865011468363e-11,4.8192447606051476e-06,1.1551877166361939e-11,5.465842776385757e-10,9.82197246036052e-10,5.2662658233306245e-14,1.9331195733827307e-11,2.7340521381116582e-15,2.2800695758061026e-14,2.403064759277063e-12,1.682804314869071e-08
