Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27)
2.061082618038474e-08,0.1401773056407996,3.76,0.0,0.6163923829482587,0.9999973202933228,1.291181313217223e-07,1.7825124783055513e-07,1.7695149153212726e-07,0.0019046105847784298,0.0019046890541457083,1.3498749626738157e-11,2.0233550319155228e-06,4.225814956289967e-08,4.166107887044858e-08,1.2054440166574156e-08,2.463924519517772e-06,1.1424567947187312e-09,2.722762980891108e-07,2.0827821944383715e-06,4.260670017242046e-06,2.451214424215449e-07,1.6998218109344308e-09,2.5705061245671588e-09,7.431173216987684e-09,4.3802850172068924e-08,5.19003196606474e-13,1.9730220902186604e-13,2.8929446926624866e-10,4.959479444198633e-12,2.209776191195286e-18,3.1333837752647375e-10,4.678110652775858e-13,4.528851842726879e-14,1.0570749591299691e-16,3.656213943292537e-17,2.5208856743432802e-06,2.2161277061237893e-08,2.384271874427125e-06,1.1512508273882888e-12,1.2893345417583258e-17,6.289125411180014e-15,2.1697717074509415e-08,4.192134245411884e-18,3.5566602004942657e-16,6.249043817704267e-11
2.0914553717061004e-08,0.1401780395912901,3.76,0.0,0.6163642064609423,0.999997275464259,1.3482727726288898e-07,1.8340500181025088e-07,1.817273367698034e-07,0.001932632230215168,0.001932713048228566,1.3697982936310679e-11,2.0893855822012824e-06,4.320008347259666e-08,4.3126026288308e-08,1.2683859033648568e-08,2.5016048644173244e-06,1.176579536526079e-09,2.762906010564945e-07,2.119823389884902e-06,4.3687747638383395e-06,2.4775039858451085e-07,1.7557664298475335e-09,2.6510557099527757e-09,7.724591185320611e-09,4.4701660081445404e-08,5.48146009966544e-13,2.1091983055094436e-13,2.9365726044188877e-10,5.1634888402098505e-12,2.3644469460888414e-18,3.218146225956263e-10,4.936042462174204e-13,4.840325330679871e-14,1.122409947410148e-16,3.914155567248564e-17,2.557326371026453e-06,2.2813379994631557e-08,2.416788508796493e-06,1.1955573345098807e-12,1.3426492329040434e-17,6.553716549381184e-15,2.2337145877393308e-08,4.433293564243188e-18,3.8138176003380893e-16,6.343974185894522e-11
2.1218281253737268e-08,0.14017877354529584,3.76,0.0,0.6163360298135304,0.9999972304579041,1.4068893486593954e-07,1.8862823396832072e-07,1.8654519454891485e-07,0.001960652559750711,0.001960735761683334,1.3897206894287586e-11,2.1565731070949e-06,4.4145974925208545e-08,4.461544533503293e-08,1.3335181982661393e-08,2.5393340979329262e-06,1.2112126733662056e-09,2.803233555260466e-07,2.1570308253818786e-06,4.478291806626296e-06,2.5039105010068543e-07,1.8127915951076915e-09,2.7329683454319883e-09,8.024733379667656e-09,4.560454049355983e-08,5.784876575438555e-13,2.252653945629863e-13,2.980401975257829e-10,5.3730678204533616e-12,2.527498920406374e-18,3.3041281608695707e-10,5.204533381180058e-13,5.168537339885294e-14,1.1907557522775707e-16,4.1863090815274756e-17,2.5937467705978306e-06,2.3474766932947626e-08,2.449233074899758e-06,1.2409798484633914e-12,1.3974264180178697e-17,6.824830426635516e-15,2.2985720925640812e-08,4.685099241499642e-18,4.084987129509873e-16,6.438729406046862e-11
2.152200879041353e-08,0.14017950750298225,3.76,0.0,0.6163078529995342,0.9999971852733345,1.4670442072167536e-07,1.939207829780619e-07,1.914045634982245e-07,0.001988671573354007,0.0019887571945099883,1.4096421500556218e-11,2.2249225754564177e-06,4.5095703640220453e-08,4.6129170481870264e-08,1.4008770606577215e-08,2.5771126267045177e-06,1.2463566723895967e-09,2.8437459705909786e-07,2.1944054805672225e-06,4.58922755238539e-06,2.530434445586051e-07,1.870905796566024e-09,2.816250032962926e-09,8.331638898512448e-09,4.6511513864232355e-08,6.100606529025417e-13,2.4036708787513964e-13,3.0244332232341447e-10,5.588299534926817e-12,2.6992608354042655e-18,3.391334671277183e-10,5.483877575443688e-13,5.514149621368342e-14,1.2622080605450075e-16,4.473249869596347e-17,2.630146884190237e-06,2.4145430622005734e-08,2.4816057373072456e-06,1.287533731729524e-12,1.453688016874866e-17,7.10251380830001e-15,2.3643436330555443e-08,4.947895719812375e-18,4.37068593476943e-16,6.533309893240772e-11
2.1825736327089794e-08,0.14018024146451627,3.76,0.0,0.6162796760124479,0.9999971399096269,1.5287503735104767e-07,1.9928248788823323e-07,1.9630496359035185e-07,0.0020166892709935313,0.002016777346708226,1.429562675500224e-11,2.2944389829398484e-06,4.6049152558559194e-08,4.766703395321906e-08,1.4704983695548977e-08,2.614940856416539e-06,1.2820120071428798e-09,2.884443604006842e-07,2.2319483164243263e-06,4.701588420066021e-06,2.5570763606082973e-07,1.930117552495311e-09,2.900906813982754e-09,8.645346293340872e-09,4.7422599956515584e-08,6.428979933777279e-13,2.5625381954085856e-13,3.068666740535633e-10,5.809267572074654e-12,2.880069938797439e-18,3.4797708602879706e-10,5.774374112475539e-13,5.877841833154223e-14,1.3368644948798064e-16,4.775569232659477e-17,2.666526722929123e-06,2.4825363812222943e-08,2.5139066602170236e-06,1.3352344059800456e-12,1.511456065109386e-17,7.386813091076726e-15,2.4310286207516914e-08,5.222035336395369e-18,4.671441289110003e-16,6.627715974845335e-11
2.2129463863766058e-08,0.14018097543006644,3.76,0.0,0.6162514988457517,0.9999970943658608,1.5920207512966307e-07,2.04713188119056e-07,2.0124593209346748e-07,0.0020447056526373135,0.0020447962182774913,1.4494822657509871e-11,2.3651273476992395e-06,4.7006207651260916e-08,4.922886607652183e-08,1.5424177189372694e-08,2.652819191791719e-06,1.3181791575200834e-09,2.925326764074047e-07,2.2696603024940835e-06,4.8153808633900166e-06,2.583836615839807e-07,1.9904353974565236e-09,2.986944766817765e-09,8.965893606659652e-09,4.833781724188953e-08,6.770331591712694e-13,2.729552332925138e-13,3.1131027900956624e-10,6.036055957645785e-12,3.0702721443568082e-18,3.5694418456151873e-10,6.076326974871358e-13,6.260311952070272e-14,1.4148245901041155e-16,5.093874769466077e-17,2.7028862979327e-06,2.5514559258481847e-08,2.5461360074578115e-06,1.3840974489748624e-12,1.5707527137898394e-17,7.677774167990284e-15,2.498626467600006e-08,5.5078785919796534e-18,4.987790431851268e-16,6.721948068484558e-11
2.243319140044232e-08,0.14018170939979857,3.76,0.0,0.6162233214929119,0.9999970486411162,1.6568680910870867e-07,2.1021272346474425e-07,2.0622702408798962e-07,0.002072720718252928,0.002072813809216963,1.4694009207961724e-11,2.436992717009894e-06,4.796675855123381e-08,5.0814493761414125e-08,1.6166704691898473e-08,2.690748037009559e-06,1.3548586096864653e-09,2.9663957747803944e-07,2.307542394695035e-06,4.930611355748768e-06,2.610715508642684e-07,2.0518678901715488e-09,3.0743700088595585e-09,9.293318240802043e-09,4.925718666369583e-08,7.125001145498169e-13,2.905016922783262e-13,3.157741658070615e-10,6.2687491591006676e-12,3.2702218476922247e-18,3.6603527512926714e-10,6.390045023143865e-13,6.662275835901033e-14,1.4961898190169906e-16,5.428789966341799e-17,2.7392256203119264e-06,2.621300972015945e-08,2.5782939424874774e-06,1.4341385560520467e-12,1.6316002306092385e-17,7.975442753685444e-15,2.5671365859556928e-08,5.805794051628192e-18,5.320280679357909e-16,6.816006672227656e-11
2.2736918937118585e-08,0.14018244337388044,3.76,0.0,0.6161951439473794,0.9999970027344727,1.723304975824476e-07,2.157809340955221e-07,2.1124781418557057e-07,0.0021007344678074793,0.0021008301195255515,1.489318640623875e-11,2.5100401712090946e-06,4.893069874845248e-08,5.2423740039247586e-08,1.6932917621996222e-08,2.7287277958042607e-06,1.3920508560654088e-09,3.0076510084714224e-07,2.345595514024637e-06,5.047286373121356e-06,2.6377134263300025e-07,2.1144236225278824e-09,3.1631886986379695e-09,9.627656918442266e-09,5.018073201086945e-08,7.493333126124332e-13,3.0892427817864805e-13,3.202583756084967e-10,6.5074320899738935e-12,3.480281919413072e-18,3.7525087038768246e-10,6.715842020759403e-13,7.084467162257191e-14,1.5810636448291233e-16,5.780954133396316e-17,2.7755447011704457e-06,2.6920707961206443e-08,2.6103806283921174e-06,1.4853734757683403e-12,1.694021001140506e-17,8.279864526801981e-15,2.6365583885790484e-08,6.116158309998163e-18,5.669469586410594e-16,6.909892262378777e-11
2.3040646473794848e-08,0.1401831773524796,3.76,0.0,0.6161669662025864,0.9999969566450121,1.7913438487160472e-07,2.2141766055570366e-07,2.1630789674411082e-07,0.00212874690126759,0.0021288451492018855,1.5092354252220234e-11,2.5842748194505315e-06,4.9897924978415834e-08,5.405642549199992e-08,1.7723164760107454e-08,2.7667588710685304e-06,1.4297563953923775e-09,3.049092854934145e-07,2.38382055315102e-06,5.165412396123832e-06,2.6648308754526525e-07,2.178111218967272e-09,3.2534070352244476e-09,9.968945810633434e-09,5.110847621820532e-08,7.875677022026378e-13,3.2825481727698e-13,3.247629542895185e-10,6.752190111004397e-12,3.700824020809046e-18,3.845914838343625e-10,7.05403674066551e-13,7.527638144257578e-14,1.6695515648890509e-16,6.151023059423282e-17,2.8118435516045596e-06,2.7637646750182785e-08,2.642396227887846e-06,1.5378179961268518e-12,1.758037529176801e-17,8.591084980602876e-15,2.70689128863406e-08,6.4393562094148944e-18,6.035924988571299e-16,7.0036052194155e-11
2.334437401047111e-08,0.14018391133576524,3.76,0.0,0.6161387882519489,0.9999969103718169,1.8609970523325455e-07,2.271227437591535e-07,2.2140688305211774e-07,0.002156758018599416,0.002156858898244315,1.529151274578392e-11,2.659701792454014e-06,5.08683365419957e-08,5.5712369785980366e-08,1.8537791797059588e-08,2.8048416644905915e-06,1.4679757327358247e-09,3.0907216703663976e-07,2.4222184043414294e-06,5.2849959301704295e-06,2.692068314951344e-07,2.2429393265139017e-09,3.345031255557846e-09,1.0317220677637663e-08,5.204043906440859e-08,8.272387320983272e-13,3.4852590948002103e-13,3.292879375367726e-10,7.003109028735172e-12,3.9322289472955984e-18,3.9405763054252556e-10,7.404953058085769e-13,7.992560385297376e-14,1.7617611095523926e-16,6.539669796774008e-17,2.8481221827032983e-06,2.8363818860186608e-08,2.674340903324077e-06,1.5914880070297934e-12,1.8236724362722514e-17,8.909149263998471e-15,2.7781346996889765e-08,6.775781189126519e-18,6.420224874604049e-16,7.097145906363774e-11
2.3648101547147375e-08,0.14018464532390662,3.76,0.0,0.6161106100888694,0.999996863913971,1.9322768252063648e-07,2.3289602498776615e-07,2.2654439859154842e-07,0.0021847678197686586,0.002184871366650936,1.549066188680608e-11,2.7363262432217286e-06,5.184183551785303e-08,5.739139108157944e-08,1.9377141583988147e-08,2.842976576779532e-06,1.50670937942099e-09,3.132537791333127e-07,2.4607899657479446e-06,5.406043512510593e-06,2.7194260442963455e-07,2.308916610546946e-09,3.4380676337479044e-09,1.0672516823554283e-08,5.2976640362851547e-08,8.683823512551578e-13,3.697709284383932e-13,3.338333536131724e-10,7.260275096860569e-12,4.174886621690403e-18,4.036498268298392e-10,7.768919942937447e-13,8.480024927059875e-14,1.857801832398922e-16,6.947584699040497e-17,2.8843806055485217e-06,2.9099217068772075e-08,2.7062148166846813e-06,1.6463995466264881e-12,1.8909484620091003e-17,9.23410227749303e-15,2.8502880357164153e-08,7.125835427714587e-18,6.822957326696679e-16,7.1905147933565e-11
2.3951829083823638e-08,0.14018537931707187,3.76,0.0,0.6160824317067356,0.9999968172705586,2.0051952631857777e-07,2.3873734589459235e-07,2.317200841723505e-07,0.0022127763047405575,0.002212882554419577,1.5689801675161403e-11,2.8141533552443114e-06,5.281832750224741e-08,5.9093304260218444e-08,2.024155472726513e-08,2.881164008142984e-06,1.5459578529458119e-09,3.1745416008799834e-07,2.499536111813286e-06,5.528561691408298e-06,2.746904354685829e-07,2.3760517641385437e-09,3.532522483888168e-09,1.1034868942740118e-08,5.391710405615663e-08,9.110350098169479e-13,3.92024003949687e-13,3.383992421498189e-10,7.523775022195925e-12,4.42919588230109e-18,4.1336858927953646e-10,8.146271413815762e-13,8.990841729176882e-14,1.957785356494427e-16,7.375474932766707e-17,2.92061883121489e-06,2.98438341579893e-08,2.7380181295864347e-06,1.7025687513924048e-12,1.9598884656394276e-17,9.565988920121213e-15,2.923350711091196e-08,7.489929723159984e-18,7.244720718900995e-16,7.283712417972357e-11
2.42555566204999e-08,0.14018611331542932,3.76,0.0,0.6160542530989164,0.9999967704406649,2.0797643207124634e-07,2.446465485054328e-07,2.3693359925972738e-07,0.0022407834734798613,0.0022408924615477783,1.5888932110722862e-11,2.89318834336749e-06,5.3797721384900496e-08,6.08179214895743e-08,2.1131369383364843e-08,2.9194043580753934e-06,1.5857216770321835e-09,3.216733526930849e-07,2.5384576760285646e-06,5.652557009832101e-06,2.7745037373300136e-07,2.4443535170642257e-09,3.628402162039414e-09,1.1404311168472869e-08,5.48618549138078e-08,9.552336661545993e-13,4.15320034923826e-13,3.4298565544832874e-10,7.793695968807768e-12,4.695564648221407e-18,4.232144349630084e-10,8.537346610409382e-13,9.525839965379322e-14,2.0618254567268922e-16,7.824064748428857e-17,2.956836870769746e-06,3.059766291451385e-08,2.7697510032786852e-06,1.7600117759930036e-12,2.0305154273525116e-17,9.904854196105896e-15,2.9973221405879435e-08,7.868483502472103e-18,7.686123927551642e-16,7.376739192835592e-11
2.4559284157176165e-08,0.14018684731915018,3.76,0.0,0.6160260742587629,0.999996723423376,2.1559958590737433e-07,2.506234752138967e-07,2.421846194224844e-07,0.002268789325950837,0.002268901088032802,1.6088053193361908e-11,2.9734364446535747e-06,5.4779928462096795e-08,6.256505425535381e-08,2.204692063922331e-08,2.9576980248532312e-06,1.6260013816743818e-09,3.259113975252643e-07,2.5775554838283153e-06,5.778036028564155e-06,2.8022247067620124e-07,2.513830626089299e-09,3.725713063251746e-09,1.1780877257207227e-08,5.581091473928454e-08,1.0010157932491103e-12,4.3969472510567113e-13,3.4759263930403134e-10,8.070125555593908e-12,4.974410345077456e-18,4.331878824386987e-10,8.942489919467917e-13,1.0085869068918132e-13,2.170038054175232e-16,8.294096442410113e-17,2.993034735273172e-06,3.136069612959283e-08,2.8014135986466685e-06,1.818744848802154e-12,2.1028524475491343e-17,1.0250742889659617e-14,3.072201739381449e-08,8.261925207679113e-18,8.147786159826583e-16,7.469595467555343e-11
2.4863011693852428e-08,0.14018758132840442,3.76,0.0,0.6159978951796121,0.9999966762177794,2.2339016627305122e-07,2.566679687779895e-07,2.4747283268118637e-07,0.0022967938621172895,0.0022969084338716377,1.6287164922948528e-11,3.0549029154581646e-06,5.576486228280433e-08,6.433451362168282e-08,2.2988540494780354e-08,2.996045405541028e-06,1.6667975030898938e-09,3.3016833194902003e-07,2.616830371167422e-06,5.905005341633505e-06,2.8300676259328723e-07,2.5844918669697077e-09,3.824461619639636e-09,1.2164600619305286e-08,5.6764303897912144e-08,1.048419381153144e-12,4.651845963831479e-13,3.5222022902162963e-10,8.353151856241609e-12,5.266160054478808e-18,4.4328945179563226e-10,9.362051016560139e-13,1.0671799166233872e-13,2.2825411990044443e-16,8.786330747645387e-17,3.0292124357780998e-06,3.2132926598941666e-08,2.833006076213843e-06,1.8787843368899005e-12,2.176922746680531e-17,1.0603699514850846e-14,3.14798892304677e-08,8.67069257663984e-18,8.630336831696472e-16,7.56228167277689e-11
2.516673923052869e-08,0.1401883153433628,3.76,0.0,0.6159697158547847,0.9999966288229637,2.3134934211579053e-07,2.627798723214554e-07,2.527979400366731e-07,0.002324797081942554,0.0023249144990610078,1.6486267299351183e-11,3.1375930356877006e-06,5.6752438992077835e-08,6.61261093949019e-08,2.3956558152386305e-08,3.0344468962183778e-06,1.708110583673809e-09,3.344441937922046e-07,2.6562831678430234e-06,6.033471564188282e-06,2.858032798622898e-07,2.656346039302545e-09,3.924654301909493e-09,1.2555514247829547e-08,5.772204331258043e-08,1.09748293873157e-12,4.918269832385259e-13,3.568684599779367e-10,8.642863402991769e-12,5.571250448299821e-18,4.5351966413259727e-10,9.796384856776405e-13,1.1284520908281047e-13,2.399455102757858e-16,9.301546670969926e-17,3.065369983330311e-06,3.291434712276614e-08,2.864528596141373e-06,1.9401467195641516e-12,2.2527496663454262e-17,1.0963768572392378e-14,3.224683107557867e-08,9.09523262600475e-18,9.134415685324527e-16,7.654798289634891e-11
2.5470466767204955e-08,0.14018904936419582,3.76,0.0,0.615941536277585,0.9999965812380178,2.3947827132400323e-07,2.6895902933512146e-07,2.58159656611197e-07,0.002352798985389488,0.002352919283597356,1.6685360322436776e-11,3.2215121127285376e-06,5.7742577580907494e-08,6.793964950567823e-08,2.495130023762773e-08,3.0729028921414674e-06,1.7499411719627595e-09,3.3873902438192846e-07,2.6959146792590005e-06,6.16344131845754e-06,2.886120595551377e-07,2.7294019726846825e-09,4.026297621223322e-09,1.2953650667272502e-08,5.86841555384061e-08,1.1482454976693216e-12,5.196600334575038e-13,3.6153737670566655e-10,8.939349191722746e-12,5.890127798440376e-18,4.6387904116684426e-10,1.0245851691331577e-12,1.192494546285785e-13,2.520902196563756e-16,9.840541478724968e-17,3.1015073889683954e-06,3.370495050581029e-08,2.8959813182278977e-06,2.0028485488369906e-12,2.33035667068193e-17,1.133099468546641e-14,3.302283709285794e-08,9.53600167666883e-18,9.66067296014684e-16,7.747145780758233e-11
2.5774194303881218e-08,0.14018978339107435,3.76,0.0,0.6159133564412997,0.9999965334620315,2.47778101523172e-07,2.7520528367603735e-07,2.635577117840107e-07,0.0023807995724204603,0.002380922787476844,1.688444399207061e-11,3.306665480278943e-06,5.873519969630836e-08,6.977494042151862e-08,2.5973090689984548e-08,3.1114137876418287e-06,1.7922898226352808e-09,3.4305286731757395e-07,2.7357256879393346e-06,6.294921234007105e-06,2.9143314706394134e-07,2.8036685273897484e-09,4.129398129376031e-09,1.3359041973608595e-08,5.965066363845757e-08,1.2007466177508137e-12,5.487227230557384e-13,3.6622702970553905e-10,9.242698684530305e-12,6.223248155134481e-18,4.743681054500884e-10,1.0710817128816624e-12,1.2594004924629664e-13,2.647007174275125e-16,1.0404131071467007e-16,3.1376246637237406e-06,3.450472955737666e-08,2.9273644019106274e-06,2.066906440845445e-12,2.4097673470402858e-17,1.170542248241849e-14,3.380790144997689e-08,9.993465512810257e-18,1.0209769456957854e-15,7.83932455985297e-11
2.607792184055748e-08,0.14019051742417044,3.76,0.0,0.6158851763391986,0.9999964854940959,2.562499723982103e-07,2.815184795648682e-07,2.689918478575859e-07,0.0024087988429973587,0.0024089250106953514,1.7083518308116502e-11,3.3930584938531962e-06,5.973022921601903e-08,7.163178810397429e-08,2.7022250482773293e-08,3.14997997589849e-06,1.835157096525901e-09,3.4738576505183485e-07,2.77571697043552e-06,6.427917959828274e-06,2.942665866279817e-07,2.879154589974769e-09,4.233962417428792e-09,1.3771719922744571e-08,6.062158944781674e-08,1.2550263917353559e-12,5.790548768046015e-13,3.7093746560038996e-10,9.553001809435502e-12,6.5710775911701985e-18,4.849873808658873e-10,1.119165221239391e-12,1.329265291388055e-13,2.7778970000702143e-16,1.0993150533685839e-16,3.1737218186205625e-06,3.5313677091299776e-08,2.9586780062672116e-06,2.132337101719536e-12,2.491005405897228e-17,1.2087096475744644e-14,3.4602018318565664e-08,1.0468099620847483e-17,1.0782376466977817e-15,7.931335028092876e-11
