Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652)
0.00020772996702497927,0.14256273913917827,3.76,0.0,0.4008786046822865,0.9666172582029012,0.03589139139305613,0.00043083784222342473,3.0288948038109315e-05,0.15910209608126946,0.16589182477245354,1.3984099459052844e-12,0.03760380346949631,1.0583888826889327e-08,6.863250227989327e-06,0.007627266079860618,0.0052083554495232585,0.0037044421160379514,6.390165116593016e-05,5.00348123241422e-05,0.07067078933441752,3.218666591031499e-05,7.311991703849549e-06,0.004244283658420997,0.0007563757451259742,1.5953960007240881e-06,4.684130182588904e-07,2.451564781740502e-05,1.5654058677880065e-06,0.00016377716347147647,1.639981805041757e-09,0.00035875202058019163,4.078982875950949e-07,3.397724421391454e-05,3.3347124971027806e-07,3.3454911311427364e-07,1.8490419343406686e-05,0.0005526123260277653,2.4869540373920105e-05,2.471842934962766e-06,3.743495675133041e-12,6.000214794136173e-10,3.095479765212004e-05,3.040220939694657e-08,2.138194699861175e-10,9.188131327799743e-08,3.2137943406573204e-11,7.152405137118363e-08,4.279251135239215e-11,1.0872550893893136e-14
0.0002080358633623947,0.14257915410711489,3.76,0.0,0.40010244594574434,0.9663167788276844,0.0362477884567482,0.0004365081399625928,3.0583223407029647e-05,0.15922371000812655,0.16608221276761972,1.403715373798586e-12,0.0378831149714747,1.0617145107477223e-08,6.932731542556145e-06,0.007714462683003686,0.005229647763666569,0.00373480995121285,6.442647703865167e-05,5.037335245926318e-05,0.07123796636850045,3.2497739075013847e-05,7.376375441606485e-06,0.0042783627432013615,0.0007640915669544282,1.6128856948848621e-06,4.7661498001652634e-07,2.4946830445216728e-05,1.5775928434271144e-06,0.0001666480655832255,1.66811525467431e-09,0.00036442209870584064,4.1473532504159636e-07,3.454076707560832e-05,3.399586595729067e-07,3.399530494062251e-07,1.880622061959608e-05,0.0005626122474576294,2.5227836129666868e-05,2.546432842721769e-06,3.8094647928264706e-12,6.062413451789507e-10,3.1537064608591724e-05,3.154513509331802e-08,2.1815068425581879e-10,9.356410446082888e-08,3.318991571757889e-11,7.373333872806358e-08,4.438139259176523e-11,1.1080793267101835e-14
0.00020834175969981013,0.1425956392730439,3.76,0.0,0.399322785877679,0.9660137724650004,0.03660729344519154,0.000442255620912512,3.0880004765084475e-05,0.15934445848598291,0.16627240774697083,1.409075116260089e-12,0.03816385668318457,1.0650698878044587e-08,7.002861432868902e-06,0.007802663997355567,0.005250969590260694,0.0037653560420575815,6.495466411272773e-05,5.071325169476944e-05,0.07180853945718724,3.2811459843408016e-05,7.441245951478206e-06,0.004312641626778213,0.0007718805567475539,1.6305775235360027e-06,4.849488606856593e-07,2.5384961841320295e-05,1.5898463952053073e-06,0.0001695699825107715,1.696683475941009e-09,0.00037017893609965193,4.216769851668264e-07,3.511271648193555e-05,3.4656904162207976e-07,3.454341255030368e-07,1.9126924995457576e-05,0.000572781148559299,2.5591173111264333e-05,2.623221061324857e-06,3.876610132726212e-12,6.125147909752386e-10,3.2130479755851886e-05,3.2729960705138494e-08,2.2256847646698894e-10,9.527616071864891e-08,3.4278207259713996e-11,7.600968215188816e-08,4.6027993444752145e-11,1.1292923886502808e-14
0.00020864765603722556,0.1426121948912558,3.76,0.0,0.39853961511604497,0.9657082206337816,0.036969927249930624,0.000448081270003204,3.117931008980546e-05,0.15946433622558875,0.16646241073977647,1.4144898099282263e-12,0.038446027603750925,1.0684553740547061e-08,7.07364511651951e-06,0.007891881308460084,0.005272320541083352,0.003796080575526085,6.548622230327811e-05,5.105450807184765e-05,0.0723825125424378,3.312784441576944e-05,7.506606140624233e-06,0.004347120618590763,0.0007797433195774275,1.6484740419707287e-06,4.934165467424081e-07,2.5830140716586293e-05,1.6021665123179903e-06,0.00017254380754840149,1.7256921681388043e-09,0.00037602373157460294,4.2872467717590695e-07,3.569319989280861e-05,3.533046581196234e-07,3.509932339467364e-07,1.945259791339061e-05,0.0005831215780457573,2.5959617462327877e-05,2.7022700947929834e-06,3.944952323961358e-12,6.188421437440453e-10,3.273525025136012e-05,3.395817163941103e-08,2.2707456501151887e-10,9.701794948681268e-08,3.5404133561572876e-11,7.83550680158288e-08,4.773435584995307e-11,1.1509012235450353e-14
0.00020895355237464099,0.14262882121492515,3.76,0.0,0.39775292443872484,0.9654001047498957,0.03733571082908427,0.00045398608280329533,3.148115749438649e-05,0.15958333791516066,0.16665222281141437,1.4199600973791101e-12,0.03872962662510009,1.0718713334569272e-08,7.145087827230802e-06,0.007982126019702536,0.005293700223117414,0.003826983726808191,6.602116139626157e-05,5.13971196168913e-05,0.07295988933456857,3.344690898485489e-05,7.572458930056739e-06,0.0043818000198469565,0.000787680464410579,1.666577824860856e-06,5.02019953537959e-07,2.628246691713125e-05,1.614553178253201e-06,0.00017557044913972118,1.7551470837576089e-09,0.000381957697310811,4.358798267004161e-07,3.628232580455706e-05,3.6016781157964887e-07,3.5663127365949906e-07,1.9783305486211506e-05,0.0005936361167796604,2.6333236083811846e-05,2.7836441390413903e-06,4.014512353468844e-12,6.252237306948583e-10,3.3351586952519486e-05,3.523130378875511e-08,2.3167068737075075e-10,9.878994467266263e-08,3.656905999356803e-11,8.077153981276678e-08,4.950259181103076e-11,1.1729130777744094e-14
0.0002092594487120564,0.14264551849608656,3.76,0.0,0.39696270476577517,0.9650894061259977,0.03770466520667139,0.0004599710655918497,3.178556512766952e-05,0.15970145822044624,0.1668418450640071,1.4254866274077583e-12,0.03901465253125846,1.0753181344268262e-08,7.2171948312175355e-06,0.00807340965333694,0.0053151082384525865,0.0038580656591065284,6.655949099836188e-05,5.174108432094513e-05,0.07354067330891555,3.3768669710796164e-05,7.63880725504171e-06,0.004416680123473449,0.0007956926041202363,1.684891537783277e-06,5.107610147303957e-07,2.674204144606986e-05,1.6270063690133094e-06,0.00017865083114239726,1.7850540298125924e-09,0.0003879820589337795,4.4314387580934396e-07,3.68802037532265e-05,3.671608455310699e-07,3.6234914990081345e-07,2.0119114499944284e-05,0.0006043273780529003,2.6712096640879253e-05,2.867409124674604e-06,4.08531156793371e-12,6.316598779199875e-10,3.397970447953303e-05,3.6550945155978245e-08,2.363586563950305e-10,1.0059262668617324e-07,3.7774403756810876e-11,8.326119974552725e-08,5.1334885731999364e-11,1.1953353866927012e-14
0.00020956534504947184,0.1426622869856155,3.76,0.0,0.39616894716161033,0.9647761059714374,0.03807681147185963,0.0004660372354296304,3.2092551262835975e-05,0.1598186917847934,0.16703127863705974,1.4310700528118415e-12,0.03930110399763545,1.078796147736666e-08,7.289971440560437e-06,0.008165743851525159,0.005336544184158161,0.003889326523412997,6.710122058339104e-05,5.208640013134128e-05,0.07412486770243344,3.409314272836968e-05,7.705654056726398e-06,0.00445176121407188,0.0008037803554980179,1.7034178536489182e-06,5.196416836639412e-07,2.7208966468803714e-05,1.6395260537064065e-06,0.00018178589308993069,1.8154188678973628e-09,0.00039409805559100343,4.5051828122082477e-07,3.748694431851864e-05,3.742861452636519e-07,3.681477742307972e-07,2.0460092416665945e-05,0.0006151980078651687,2.7096267573872106e-05,2.9536327607648663e-06,4.157371664707526e-12,6.381509130032082e-10,3.461982127929695e-05,3.791873752669959e-08,2.411403061052186e-10,1.0242648247981392e-07,3.902163588697313e-11,8.582621033264484e-08,5.3233496792542814e-11,1.2181754637409407e-14
0.00020987124138688727,0.14267912693322687,3.76,0.0,0.3953716428372172,0.9644601853921412,0.038452170778240716,0.0004721856202296749,3.240213435392399e-05,0.15993503322922797,0.1672205247080561,1.4367110323157057e-12,0.039588979590271696,1.082305747594186e-08,7.363422986090754e-06,0.008259140377405902,0.005358007652186346,0.0039207664582768306,6.764635950281708e-05,5.24330649795404e-05,0.07471247551031007,3.442034416223285e-05,7.773002290091798e-06,0.004487043567870059,0.0008119443392655768,1.7221594327514794e-06,5.286639464628521e-07,2.7683345304178838e-05,1.6521121958336207e-06,0.00018497659040847368,1.8462475125714336e-09,0.00040030694003448977,4.5800451659808776e-07,3.810265912760237e-05,3.8154613838845565e-07,3.740280644762923e-07,2.0806307376871572e-05,0.0006262506852145487,2.748581809977775e-05,3.0423845796285687e-06,4.230714713196047e-12,6.446971646664414e-10,3.5272159689872244e-05,3.933637820405847e-08,2.4601746689996844e-10,1.0429200566825424e-07,4.0312283411312846e-11,8.846879610499297e-08,5.520076144521616e-11,1.2414408731386309e-14
0.0002101771377243027,0.14269603858745764,3.76,0.0,0.394570783152547,0.9641416253905108,0.03883076434310538,0.00047841725882730906,3.271433286646326e-05,0.16005047715253046,0.16740958449311666,1.442410231936614e-12,0.03987827776511296,1.0858473134313755e-08,7.437554823486775e-06,0.008353611116143224,0.005379498229265614,0.00395238558956635,6.819491690578405e-05,5.278107676985087e-05,0.07530349948249081,3.475029009760154e-05,7.840854925462297e-06,0.004522527452671479,0.0008201851800861912,1.7411190484052468e-06,5.378298094291261e-07,2.816528244927676e-05,1.6647647511276602e-06,0.00018822389469189544,1.8775459328081023e-09,0.00040660997869575855,4.6560407276250344e-07,3.8727460858214455e-05,3.8894329562943556e-07,3.799909446838213e-07,2.1157828201992563e-05,0.0006374881223768602,2.7880818217066113e-05,3.1337359826100992e-06,4.305363166854342e-12,6.512989595824119e-10,3.593694600620328e-05,4.080562178506777e-08,2.5099206033885945e-10,1.0618969655290685e-07,4.164793162040057e-11,9.119124534412623e-08,5.723909601235326e-11,1.2651395146243701e-14
0.00021048303406171812,0.1427130221956455,3.76,0.0,0.3937663596188198,0.9638204068653993,0.039212613446594914,0.00048473320104955113,3.3029165342486425e-05,0.16016501813131825,0.16759845924768557,1.4481683207038231e-12,0.0401689968673118,1.0894212269239533e-08,7.5123723567929045e-06,0.008449168075968544,0.005401015496757274,0.0039841840302320694,6.874690177151176e-05,5.313043335530258e-05,0.07589794212014944,3.5082996571524854e-05,7.909214935087408e-06,0.004558213127811044,0.0008285035065744686,1.7602995090950387e-06,5.471412932159744e-07,2.8654883591884644e-05,1.677483667223208e-06,0.00019152879400269842,1.9093201526099528e-09,0.00041300845175393274,4.733184546090717e-07,3.936146324081667e-05,3.964801317147093e-07,3.860373450608701e-07,2.151472439717866e-05,0.0006489130651747945,2.828133871891996e-05,3.2277602868874995e-06,4.381339846996459e-12,6.579566249889092e-10,3.661441054711611e-05,4.232828198000491e-08,2.560660535397601e-10,1.081200621571643e-07,4.3030226302230535e-11,9.399591179774819e-08,5.935099923672354e-11,1.2892791418814292e-14
0.00021078893039913355,0.1427300780039256,3.76,0.0,0.3929583639007314,0.9634965106120477,0.03959773943088924,0.0004911345077836796,3.334665057869497e-05,0.16027865072013567,0.16778715026712449,1.4539859731245893e-12,0.04046113513048358,1.0930278724752869e-08,7.5878810134820205e-06,0.00854582338925443,0.005422559030548054,0.004016161880059742,6.930232297250178e-05,5.3481132569120834e-05,0.07649580567223195,3.54184796071725e-05,7.978085305606655e-06,0.004594100844105881,0.0008368999513066504,1.7797035601445232e-06,5.566004555891746e-07,2.9152255588502624e-05,1.6902688862252836e-06,0.00019489229307623798,1.9415762485024824e-09,0.00041950365321688016,4.811491846944628e-07,4.000478106183685e-05,4.0415920587298256e-07,3.921682019331516e-07,2.1877066153014474e-05,0.0006605282932716951,2.868745119474401e-05,3.324532773335843e-06,4.4586679563226835e-12,6.646704909629725e-10,3.730478772262584e-05,4.3906233511052545e-08,2.6124137340689366e-10,1.1008361635810203e-07,4.446087615458238e-11,9.688521651178369e-08,6.153905499974937e-11,1.3138675980321328e-14
0.00021109482673654898,0.14274720625721343,3.76,0.0,0.39214678781893886,0.9631699173219961,0.039986163699464665,0.0004976222510451951,3.3666807385369464e-05,0.1603913694515407,0.16797565888737254,1.4598638731956733e-12,0.04075469067596699,1.0966676408406479e-08,7.664086239979762e-06,0.00864358931358624,0.0054441284009570465,0.004048319225414459,6.986118916711267e-05,5.383317222616196e-05,0.0770970921318895,3.575675518816143e-05,8.047469044212884e-06,0.004630190843806097,0.0008453751508328748,1.7993340699175288e-06,5.662093801396764e-07,2.9657506490559936e-05,1.7031203425953542e-06,0.00019831541358673795,1.974320350962869e-09,0.0004260968909963198,4.890978044403291e-07,4.065753016811654e-05,4.1198312257546223e-07,3.983844577075006e-07,2.224492434731819e-05,0.000672336620456673,2.9099228032466374e-05,3.4241307354858405e-06,4.537371107383679e-12,6.714408851104368e-10,3.8008316102503574e-05,4.554141406004964e-08,2.6652004365282204e-10,1.1208087989665919e-07,4.5941655417344476e-11,9.986164975287432e-08,6.38059352778286e-11,1.3389132316158484e-14
0.0002114007230739644,0.14276440719918013,3.76,0.0,0.3913316233525615,0.9628406075831284,0.04037790771614842,0.0005041975140452078,3.39896545338857e-05,0.1605031688362011,0.16816398648570943,1.4658027064308042e-12,0.04104966151214091,1.1003409250832476e-08,7.74099353110401e-06,0.0087424782328157,0.005465723172583086,0.004080656138990336,7.042350877966484e-05,5.4186550080684825e-05,0.07770180323278476,3.609783921898635e-05,8.117369151561231e-06,0.004666483360552879,0.0008539297456848011,1.8191940070209773e-06,5.759701551216478e-07,3.0170745573139164e-05,1.7160379610550134e-06,0.00020179919451469416,2.0075586460729084e-09,0.00043278948696276606,4.971658675429633e-07,4.1319827467242636e-05,4.1995453268237326e-07,4.0468706079275183e-07,2.2618370548188717e-05,0.0006843408948960993,2.951674243386029e-05,3.526633529551136e-06,4.6174733064126074e-12,6.782681329334477e-10,3.872523848666238e-05,4.7235826240255507e-08,2.7190418770455686e-10,1.1411238040962773e-07,4.747440637396944e-11,1.0292777283494804e-07,6.615440292281505e-11,1.364424370126635e-14
0.00021170661941137984,0.142781681072252,3.76,0.0,0.3905128626413991,0.9625085618797182,0.04077299300415376,0.0005108613912566093,3.431521113926998e-05,0.16061404336300414,0.16835213448135478,1.4718031619424349e-12,0.04134604553367995,1.1040481194635664e-08,7.818608408303445e-06,0.008842502658128496,0.005487342904163541,0.004113172679548491,7.098929014083346e-05,5.454126385694057e-05,0.0783099404455298,3.6441747578619735e-05,8.187788639123637e-06,0.004702978619324186,0.0008625643803822023,1.8392862101594038e-06,5.858849084083759e-07,3.069208329283006e-05,1.7290216604793274e-06,0.0002053446923457727,2.041297371796046e-09,0.00043958277702192,5.053549453299696e-07,4.1991790927751595e-05,4.280761339043763e-07,4.110769655254949e-07,2.299747701527251e-05,0.0006965439994246102,2.9940068416134152e-05,3.632122625535458e-06,4.6989989436837105e-12,6.851525650716494e-10,3.94558019754102e-05,4.8991539667848357e-08,2.773958406279955e-10,1.1617865258143083e-07,4.9061041986009685e-11,1.0608622006586275e-07,6.858731451191226e-11,1.3904091141542993e-14
0.00021201251574879526,0.14279902811759532,3.76,0.0,0.3896904979884538,0.9621737605923546,0.0411714411453384,0.0005176149884793648,3.4643496419168156e-05,0.16072398749915126,0.16854010433608244,1.4778659427696633e-12,0.04164384052077924,1.1077896263176406e-08,7.896936408200948e-06,0.008943675229127817,0.005508987148484769,0.004145868891639812,7.155854138873065e-05,5.489731127605615e-05,0.07892150497404132,3.678849612088712e-05,8.258730554408405e-06,0.0047396768363821215,0.0008712797034471266,1.8596136117561881e-06,5.959558078888641e-07,3.122163130751571e-05,1.7420713529907783e-06,0.00020895298128067823,2.075542818964626e-09,0.0004464781111979008,5.136666324090292e-07,4.267353958653873e-05,4.363506713040573e-07,4.1755513215356857e-07,2.3382316700104673e-05,0.0007089488518503754,3.0369280811685313e-05,3.7406816595339434e-06,4.781972840295494e-12,6.920945113937631e-10,4.020025804061833e-05,5.0810693110988476e-08,2.8299710692136156e-10,1.1828023812722517e-07,5.070354897305097e-11,1.093397009116981e-07,7.11076237210878e-11,1.4168761431582081e-14
0.00021228782245246916,0.14281470321897763,3.76,0.0,0.38894728220256597,0.9618700671104232,0.04153293759583222,0.0005237708597120749,3.4941301845940254e-05,0.16082213714741864,0.16870912613796918,1.483376313613509e-12,0.041913060457333194,1.111186654279516e-08,7.968045947822042e-06,0.00903572275855928,0.005528487552287893,0.004175449126846842,7.207384074173041e-05,5.521889229350326e-05,0.07947484418189574,3.7103011180281216e-05,8.32302745765055e-06,0.004772878932771841,0.0008791930219956349,1.878111982800071e-06,6.051549022992102e-07,3.1705337628924034e-05,1.7538724186375358e-06,0.00021225503016674162,2.1068022131849203e-09,0.00045277228688035513,5.212533063656685e-07,4.329557897143277e-05,4.439308234787968e-07,4.234617444053382e-07,2.3733635172081104e-05,0.0007202881534198241,3.076066736855099e-05,3.841080499963141e-06,4.857908474608191e-12,6.98391703829249e-10,4.088235807473809e-05,5.2503997518013673e-08,2.8813387675948173e-10,1.202023114619246e-07,5.223127900646016e-11,1.1235138888680354e-07,7.34531489092873e-11,1.441116327379962e-14
0.00021256312915614306,0.14283043795819833,3.76,0.0,0.38820113574771387,0.9615641111813794,0.04189719129904832,0.0005300011312971082,3.524134701972731e-05,0.16091952461648099,0.1688780059921242,1.48893825061811e-12,0.04218341960383721,1.1146120982604243e-08,8.03974172963237e-06,0.00912872002636047,0.00554800710957632,0.0042051749322723235,7.25919626643614e-05,5.5541549908183967e-05,0.08003096076578155,3.741985097940194e-05,8.38775218886057e-06,0.004806245738757644,0.0008871727050946976,1.8968055519828779e-06,6.144838262828117e-07,3.219586888597164e-05,1.7657267810822595e-06,0.0002156096335073522,2.13848185490701e-09,0.00045915122743761294,5.28941773445324e-07,4.39257299331542e-05,4.5163918734983366e-07,4.294413394798319e-07,2.4089711367112334e-05,0.0007317954395740677,3.115693893938296e-05,3.94409966570289e-06,4.9350563242229184e-12,7.047359849435955e-10,4.157610802186228e-05,5.42521395013398e-08,2.933628604676546e-10,1.2215383813805204e-07,5.380749423083495e-11,1.1544439636368742e-07,7.587423617538848e-11,1.4657606229708438e-14
