Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78)
9.077037050902519e-06,0.7208601593978473,0.008299127385570561,0.00019946788528025253,0.0010333942175535173,0.11470314749843946,0.0,0.0,0.0027000303431622694,6.665702435729016e-05,0.0010918352930529675,1.911844003979467e-05,0.00010725347444578538,5.948079703686763e-09,3.594000421215891e-07,4.991771118753921e-06,0.0005488003816541061,0.0005830694263213178,8.519224806275084e-07,5.1052057800521866e-08,0.0005404978227351074,4.039487033815902e-06,2.5255489813207827e-07,2.179641142394689e-06,3.6698159216860675e-07,0.00022339289016554663,0.00014672844557635969,0.0668724144501657,3.195356618004723e-05,7.160002827439592e-05,1.9195184893435003e-07,4.047815061499333e-08,4.19852832674415e-05,7.03086066934035e-05,3.76,0.0,0.6435508201008263,0.9860654502962957,0.018132484496061446,0.00024025599399358816,0.06930320466189582,0.001023559329244367,0.13492882721650878,0.0006331454207212752,0.00010883780454381154,0.0002257145444578303,0.000810665244234935
9.108282961514883e-06,0.7212726944981961,0.008485440086845025,0.00020589976391205956,0.0010639949500620095,0.11736405771131612,0.0,0.0,0.0027402765464714612,6.909459511878876e-05,0.0011300579775736083,1.9903595907210284e-05,0.00011054795089455937,6.4314638256642045e-09,3.799143113323537e-07,5.188382271538802e-06,0.0005710068180954552,0.0005978068170684999,9.088471726021141e-07,5.3752584187905417e-08,0.0005577205192551436,4.230509579841211e-06,2.6639582731575774e-07,2.337968572793011e-06,3.8707170377289503e-07,0.0002353112456211019,0.00015049644840372582,0.06699840364406953,3.273214456951067e-05,7.280937410143222e-05,2.0435002520385615e-07,4.247367224719558e-08,4.303723743661958e-05,7.233917881828784e-05,3.76,0.0,0.6400807243015929,0.9856847223302944,0.018658662319395412,0.000250300035074768,0.06951228222967926,0.0010476912143321637,0.13809182707193782,0.00065072875513589,0.00011430761172343794,0.00023674542554281977,0.0008504677124887976
9.139528872127246e-06,0.7216919738519699,0.008674398233310683,0.0002125410010208518,0.0010953745144139703,0.12006990325988176,0.0,0.0,0.0027804043372380177,7.160435656994118e-05,0.0011696137833092325,2.0723413507976173e-05,0.00011392517664101175,6.951794738300974e-09,4.015306941376807e-07,5.393073723670793e-06,0.0005939861754854876,0.0006128051627950323,9.696489289502395e-07,5.658593221387193e-08,0.0005754656423822756,4.429179333014851e-06,2.8098605339191527e-07,2.507237148946517e-06,4.0806985112240935e-07,0.00024792618963562354,0.0001543298830518946,0.0671215368876912,3.3524715079353084e-05,7.401840014352967e-05,2.1750989856084888e-07,4.455188855762397e-08,4.410679367743312e-05,7.441788829344168e-05,3.76,0.0,0.6365526727656248,0.9852943961009321,0.01919887966855791,0.00026073320131365886,0.06972132750214602,0.0010722133137939234,0.141309562379459,0.0006687189999788184,0.00012002214920052994,0.00024825082478533507,0.0008920063874446764
9.17077478273961e-06,0.7221180033562384,0.008865956323501062,0.00021939794788196728,0.0011275427203671041,0.12282062513010093,0.0,0.0,0.002820387178696968,7.41872532919932e-05,0.0012105466666509886,2.1579485451033804e-05,0.00011738589424828824,7.511609245488211e-09,4.2430089740628134e-07,5.606161091976307e-06,0.0006177564896232415,0.0006280642423683851,1.034590013602035e-06,5.9558043208410194e-08,0.0005937475174429943,4.635675974886915e-06,2.963613155648391e-07,2.6881364115400303e-06,4.300021767682031e-07,0.00026127770504116653,0.00015822815818439137,0.06724176161860701,3.433138885075713e-05,7.522629386089692e-05,2.3147393529445608e-07,4.6715015785377445e-08,4.519380876548146e-05,7.654529512830089e-05,3.76,0.0,0.6329665568608411,0.9848942753997341,0.01975341538440765,0.00027156776592453474,0.06993038057078067,0.0010971213971914104,0.1445820195288729,0.0006871190973323618,0.00012598991613075355,0.0002602461680430264,0.0009353407832409556
9.202020693351974e-06,0.7225507828002973,0.009060063579322599,0.0002264770857995976,0.0011605088104775256,0.12561611952806992,0.0,0.0,0.002860198533766285,7.684416932001845e-05,0.0012529017719196166,2.2473473888832116e-05,0.00012093076038989063,8.1135838149108e-09,4.4827827261750133e-07,5.827969044752699e-06,0.0006423356954764358,0.0006435836281188665,1.1039491802589422e-06,6.267509236363874e-08,0.0006125807517007738,4.8501732599727016e-06,3.1255854677829507e-07,2.881392384433542e-06,4.5289455210011196e-07,0.000275407709126691,0.00016219057115684357,0.06735902548637741,3.515227851019002e-05,7.643223134102811e-05,2.462865415758775e-07,4.896523649035183e-08,4.629811483087543e-05,7.872193273850587e-05,3.76,0.0,0.6293223180986285,0.9844841627915256,0.020322547472122036,0.0002828161901646753,0.07013948434499366,0.001122410510057567,0.1479091320521952,0.0007059315105833618,0.00013221951231666673,0.0002727470040763484,0.000980531289581919
9.233266603964338e-06,0.7229903056348914,0.009256663788235045,0.00023378502292223765,0.0011942814114792632,0.12845623632890044,0.0,0.0,0.002899811933410281,7.957592402249651e-05,0.0012967254433110624,2.3407112882807666e-05,0.00012456034012575822,8.760538243721486e-09,4.735177918213182e-07,6.058831269382816e-06,0.0006677415963097667,0.0006593626851826873,1.1780224940874615e-06,6.594349608088972e-08,0.0006319802303907139,5.0728380400464215e-06,3.296158717134375e-07,3.087768839816485e-06,4.767725055848689e-07,0.0002903601047048269,0.0001662163043722043,0.06747327642868524,3.598749873054548e-05,7.763537870410617e-05,2.6199411335404e-07,5.130469095595624e-08,4.7419518817743095e-05,8.094830598000808e-05,3.76,0.0,0.6256199501452783,0.9840638598012571,0.020906552662942505,0.0002944911133367425,0.07034868465514597,0.0011480749462273244,0.15129077869171412,0.0007251581885298413,0.0001387196228372615,0.0002857689739541213,0.0010276390987462199
9.264512514576702e-06,0.7234365587471847,0.009455695152868135,0.00024132849047120918,0.0012288684846769478,0.1313407775723176,0.0,0.0,0.002939201046147852,8.238326803688552e-05,0.0013420652355043907,2.4382210785601472e-05,0.0001282751012124577,9.45543893189226e-09,5.000760150721109e-07,6.299090415503089e-06,0.0006939918323327185,0.00067540057175839,1.2571241670256375e-06,6.936991937861121e-08,0.0006519611117316501,5.3038292465701755e-06,3.475726010407392e-07,3.30806854685594e-06,5.016611503884199e-07,0.00030618082820579276,0.00017030442181231918,0.06758446274995099,3.683716683486734e-05,7.883489356104785e-05,2.786450840578398e-07,5.373546817161577e-08,4.85578019993538e-05,8.322488916707809e-05,3.76,0.0,0.6218595007934932,0.9836331671143503,0.021505705957953737,0.0003066053419390231,0.07055803035345652,0.0011741082208982037,0.15472678152049876,0.0007448005288343117,0.0001454990012495819,0.00029932777800795586,0.0010767261259946861
9.295758425189066e-06,0.7238895222426276,0.009657090149223115,0.0002491143383488397,0.001264277275478106,0.13426949601309718,0.0,0.0,0.0029783397483533736,8.526687928282867e-05,0.0013889699228281645,2.5400652634359404e-05,0.0001320754084813264,1.0201401694697447e-08,5.280110487857113e-07,6.549098012449862e-06,0.0007211038489788045,0.00069169624033553,1.3415874035698934e-06,7.296128333795677e-08,0.0006725388208377237,5.543296833955369e-06,3.664692216821021e-07,3.5431344973953625e-06,5.275851118373245e-07,0.0003229178942926364,0.00017445386577183002,0.0676925332022724,3.7701403442829766e-05,8.002992651959506e-05,2.9628996972319785e-07,5.625959641381235e-08,4.971271955368364e-05,8.555212408088325e-05,3.76,0.0,0.6180410738845314,0.9831918847908537,0.022120280154463427,0.000319171837959078,0.07076757341212934,0.0012005030445918863,0.1582169041252704,0.0007648593409561226,0.00015256645133323153,0.00031343914030916093,0.0011278549233114368
9.32700433580143e-06,0.7243491692349059,0.009860775394645636,0.000257149530093066,0.001300514262202873,0.1372420937347108,0.0,0.0,0.0030172021949796154,8.822735907520306e-05,0.0014374895068791284,2.6464402548982513e-05,0.00013596151832041836,1.1001694041737874e-08,5.573824944809956e-07,6.809214359717904e-06,0.0007490948649328323,0.0007082484399522556,1.4317652535051152e-06,7.672477255977651e-08,0.0006937290424492623,5.791380686889693e-06,3.863473828373751e-07,3.7938511018796663e-06,5.545684551936406e-07,0.00034062143646795893,0.0001786634538208553,0.06779743706851507,3.858033315996172e-05,8.121962273352495e-05,3.1498141114130295e-07,5.88790334487816e-08,5.088400020412172e-05,8.793041797572487e-05,3.76,0.0,0.6141648311712228,0.9827398124936703,0.0227505453556558,0.00033220370630983456,0.0709773690179943,0.0012272512981957723,0.16176084986185246,0.0007853348087100712,0.00015993080735541293,0.00032811877065508236,0.0011810885864471958
9.358250246413793e-06,0.724815465645195,0.01006667152678804,0.00026544113714564195,0.001337585104320132,0.14025822083475037,0.0,0.0,0.0030557628903162657,9.126522835964366e-05,0.0014876752224847797,2.7575506128699647e-05,0.00013993357329792328,1.185973684615019e-08,5.882513873838349e-07,7.079808389175633e-06,0.0007779818400264961,0.0007250557195354942,1.5280314676246196e-06,8.066784260339937e-08,0.0007155477124010591,6.048209495517606e-06,4.07249877528058e-07,4.061145348318354e-06,5.82634614232389e-07,0.00035934374312043404,0.00018293187602315522,0.067899124247363,3.947408530940847e-05,8.240312348974225e-05,3.3477421260265675e-07,6.159565638449752e-08,5.207134592984305e-05,9.036014159042437e-05,3.76,0.0,0.6102309941117842,0.9822767497310487,0.023396768464300027,0.0003457141814108168,0.07118747566291439,0.0012543440092706475,0.16535826019367103,0.0008062264526134552,0.00016760091284175185,0.00034338232406641345,0.0012364906552713932
9.389496157026157e-06,0.7252883700119576,0.010274693094804282,0.0002739963324017896,0.001375494590270163,0.1433174741908655,0.0,0.0,0.0030939967583849736,9.438092409344559e-05,0.0015395795418993578,2.8736092839828043e-05,0.00014399159696633777,1.2779105324244704e-08,6.206801243927632e-07,7.361257497793233e-06,0.0008077814431251877,0.0007421164323738041,1.6307813520622275e-06,8.479822737408169e-08,0.0007380110077448244,6.3138996028313915e-06,4.292206194100162e-07,4.3459879167553435e-06,6.118063211200087e-07,0.00037913928844018045,0.00018725769243656184,0.06799754534011802,4.038279470582179e-05,8.357956782773518e-05,3.557253767899543e-07,6.44112512042106e-08,5.327443175014959e-05,9.284162717271723e-05,3.76,0.0,0.606239845584126,0.9818024961134946,0.02405921266140414,0.0003597166129209964,0.07139795522917311,0.0012817713298169055,0.16900871312397903,0.0008275330921987294,0.00017558559784654743,0.00035924535781283823,0.0012941250074800985
9.420742067638521e-06,0.7257678333125495,0.010484748464038426,0.00028282238301004237,0.0014142465850445927,0.14641939631606024,0.0,0.0,0.0031318792125625172,9.75747957948519e-05,0.0015932561771208147,2.9948378387068733e-05,0.00014813548888801468,1.3763529242863279e-08,6.547323809323555e-07,7.653947349651858e-06,0.0008385100201303239,0.0007594287417685665,1.740432616429985e-06,8.912394642234606e-08,0.0007611353354417741,6.588553829207614e-06,4.523046146065737e-07,4.649394241396299e-06,6.421055380957389e-07,0.00040006475761586636,0.0001916393309223101,0.06809265173901874,4.130660247076512e-05,8.474809418562619e-05,3.7789413535156205e-07,6.73275020185149e-08,5.4492905586804776e-05,9.537516652484983e-05,3.76,0.0,0.6021917315101363,0.9813168516251778,0.024738136870814758,0.0003742244506336615,0.07160887306901972,0.0013095225156970903,0.17271172173261995,0.0008492528084837565,0.0001838936547252489,0.0003757232860013754,0.0013540557457497604
9.451987978250885e-06,0.7262537987979027,0.010696739735476881,0.0002919266423922102,0.001453843977704912,0.14956347431225975,0.0,0.0,0.0031693862240180174,0.00010084710228366273,0.0016487600802145542,3.121466706015454e-05,0.00015236501992377206,1.481689226932832e-08,6.904730162521098e-07,7.95827164601411e-06,0.0008701835622215765,0.0007769906279040442,1.8574262105264943e-06,9.365331211460428e-08,0.0007849373195410977,6.872260279604532e-06,4.765479283134269e-07,4.972425512256071e-06,6.735533914551667e-07,0.0004221790657138136,0.00019607508528953835,0.06818439571683049,4.224565688881054e-05,8.590784206682796e-05,4.013419746665418e-07,7.03459800776525e-08,5.572638820805655e-05,9.796100907887076e-05,3.76,0.0,0.5980870623792945,0.9808196169098621,0.025433795210872676,0.0003892512285476893,0.07182029807751639,0.0013375859079167967,0.17646673282822573,0.0008713829068061255,0.00019253381242186052,0.00039283133177991664,0.001416347078471987
9.483233888863249e-06,0.7267462018415641,0.010910562681234885,0.00030131654145485696,0.0014942886290307891,0.152749138931061,0.0,0.0,0.0032064943885483583,0.00010419800863584656,0.001706147441528068,3.2537354047129366e-05,0.0001566798278269591,1.594323037706006e-08,7.279679667655876e-07,8.27463186224746e-06,0.000902817674462093,0.0007947998959709184,1.9822271439571618e-06,9.839493663055268e-08,0.0008094337867604824,7.1650911395126e-06,5.019976459274357e-07,5.3161896079346485e-06,7.061701083259667e-07,0.00044554336963079506,0.00020056311380062025,0.0682727305174425,4.320011430329236e-05,8.705795372113209e-05,4.261326562919605e-07,7.346813259047685e-08,5.6974473257662016e-05,0.00010059936001036108,3.76,0.0,0.593926314660896,0.9803105935712924,0.02614643643434267,0.0004048105481336629,0.07203230275780292,0.0013659489159689707,0.18027312572674933,0.0008939198802420054,0.00020151470929459454,0.0004105844772276187,0.0014810631942518179
9.514479799475613e-06,0.7272449698043537,0.01112610669733802,0.0003109995789654626,0.0015355813194989278,0.1559757637505278,0.0,0.0,0.003243180991398277,0.00010762758337438838,0.0017654756856791064,3.3918927704990745e-05,0.0001610794131857254,1.7146729218868368e-08,7.672841270667559e-07,8.603436950403357e-06,0.0009364275448870449,0.000812854185571232,2.115325282594215e-06,1.0335773873875867e-07,0.000834641750386036,7.4671014663156045e-06,5.287018284525906e-07,5.681841950913667e-06,7.399749567099312e-07,0.0004702210725081972,0.00020510143806213075,0.0683576104471892,4.4170140050469925e-05,8.81975758339089e-05,4.5233223156375535e-07,7.669527140112233e-08,5.823672737179154e-05,0.00010329037839955114,3.76,0.0,0.589710032094166,0.9797895844879148,0.026876303357942593,0.0004209160608173461,0.07224496327787026,0.0013945980034483316,0.18413021116716644,0.0009168593738432606,0.0002108448645143729,0.0004289974110238989,0.0015482681304008694
9.545725710087976e-06,0.7277500219158958,0.011343254775039245,0.0003209833110685278,0.001577721697802093,0.15924266447677077,0.0,0.0,0.003279424069658133,0.00011113579591797083,0.0018268034651986711,3.536197177787368e-05,0.00016556313575617887,1.8431720379669425e-08,8.084892183077865e-07,8.945103006265115e-06,0.0009710279141915694,0.0008311509814252129,2.2572361154067194e-06,1.0855095029782078e-07,0.0008605783924109261,7.778327983266008e-06,5.567094619383611e-07,6.070586276591426e-06,7.74986189242666e-07,0.0004962778199962036,0.00020968794232513653,0.06843899096660036,4.515590943063823e-05,8.932586121699022e-05,4.800090498039126e-07,8.002856157891551e-08,5.951269038620549e-05,0.00010603417544892155,3.76,0.0,0.585438826845608,0.9792563941417057,0.02762363228290068,0.00043758144970710135,0.07245835951791556,0.0014235186761428046,0.18803723037502948,0.0009401961499389186,0.00022053264808266892,0.0004480844740086873,0.001618025635706946
9.57697162070034e-06,0.7282612691742535,0.011561883491880347,0.00033127533991928116,0.0016207082301262629,0.16254909837886508,0.0,0.0,0.003315202471843212,0.00011472251430824582,0.0018901906517089565,3.6869167552396235e-05,0.00017013021122862045,1.9802676421019554e-08,8.516516436748976e-07,9.300052899687012e-06,0.0010066330461283573,0.0008496876253922615,2.4085014848151097e-06,1.1398412242625205e-07,0.0008872610438348996,8.09878788379666e-06,5.860704007083782e-07,6.483675307145889e-06,8.112209910927631e-07,0.0005237814877631227,0.00021432037321712514,0.06851682878226827,4.615760871451353e-05,9.044197049473617e-05,5.092337595693585e-07,8.34690099813462e-08,6.080187563556347e-05,0.00010883081276647832,3.76,0.0,0.5811133805230916,0.9787108289608089,0.028388652408070043,0.00045482041059585564,0.07267257510733817,0.0014526954728074216,0.19199335428432915,0.0009639240547582859,0.00023058624952761365,0.00046785960276814,0.0016903990278128009
9.608217531312704e-06,0.7287786142648525,0.011781863023663372,0.000341883301415375,0.0016645381504113996,0.16589426386539907,0.0,0.0,0.0033504959142736323,0.00011838750323542053,0.001955698324515344,3.844329593922615e-05,0.00017477970846807648,2.126420463149368e-08,8.968403307559673e-07,9.668715867055685e-06,0.0010432566987177588,0.0008684613298094807,2.5696902733770642e-06,1.1966713128023255e-07,0.0009147071630506475,8.4284776543734e-06,6.168353041410253e-07,6.92241132123596e-06,8.486954323861008e-07,0.0005528021596573605,0.00021899633992624996,0.06859108193851003,4.7175436183011105e-05,9.154507377876163e-05,5.400793023619893e-07,8.701745385392779e-08,6.210377034614742e-05,0.00011168030072392181,3.76,0.0,0.5767344450364038,0.9781526976755804,0.029171585237225572,0.0004726466322721692,0.0728876974504314,0.0014821119588229901,0.19599768292779168,0.0009880359866428717,0.00024101364535017908,0.0004883362714020674,0.0017654510455882265
9.639463441925068e-06,0.7293019514998424,0.012003057178441584,0.00035281485201003334,0.001709207411828141,0.16927730021061596,0.0,0.0,0.003385285033893402,0.00012213042238065172,0.002023388756490742,4.008723946936671e-05,0.00017951054726889483,2.2821039399648596e-08,9.44124560655555e-07,1.0051527064713338e-05,0.0010809120963643677,0.0008874691921415455,2.741399039298553e-06,1.2561018337404888e-07,0.000942934312247796,8.767371924530144e-06,6.490555667682913e-07,7.388146610524447e-06,8.874244254983465e-07,0.000583412095948212,0.00022371331485666757,0.06866170990849116,4.820960319832373e-05,9.263435232481184e-05,5.726208982049086e-07,9.067454953445348e-08,6.341783612266253e-05,0.00011458259689889633,3.76,0.0,0.572302843294325,0.9775818116875464,0.029972643982258487,0.0004910737761787893,0.07310381773982505,0.0015117507229368418,0.2000492450053355,0.0010125238661225456,0.00025182256530550425,0.000509527431651678,0.0018432436969310982
