Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309)
0.001184476852478157,0.2538382127824028,3.76,0.0,0.009886799670223077,0.2943169329177729,0.6919241696531482,0.043028256416726425,5.0883610148007436e-05,0.12085638366032583,0.48424779554479996,9.45931125075942e-13,0.17578721608153233,1.6221056991802318e-08,2.6010799658677918e-05,0.5816673201674711,0.0023553777614480644,0.002778426642541305,5.832071246538252e-05,6.210462045521825e-05,0.21531676880574646,5.1731310601545226e-05,1.8452903913894346e-05,0.02107068370297325,0.017459779721751667,7.87648381857726e-06,5.959177977898876e-06,0.00015544674251450572,4.214937907186742e-07,0.03884419880057389,2.434762539878177e-09,0.013061780878514223,4.247132309045861e-06,0.00016300668271350177,2.9583398822680574e-05,4.188894031745884e-07,0.0002856181870717419,0.019989631331274287,0.000884045546059423,0.00419866109872518,3.8797069768505345e-10,7.7071630243133e-10,0.010917728592249163,5.496633036547149e-05,1.91805575258507e-08,1.6012458554191894e-06,2.0013705041200404e-06,0.0028546977992548253,3.3884560962337953e-06,1.9679657551445252e-13,6.537593923321599e-11,0.01704542112253772,9.90327946765524e-07,5.208096554675827e-08,0.0005303788049709219,4.9187845641847834e-11,1.8166560251919774e-12,3.272873805409616e-10,3.2354899521147065e-05,4.792516118527452e-07,1.338142412791096e-05,1.5511562745932854e-07
0.0011863262912349174,0.25388145887427277,3.76,0.0,0.009801131667745858,0.2933779766412821,0.6926448933567738,0.043130095362728785,5.0579256667799405e-05,0.12067857644107285,0.48487840215143896,9.41162363885599e-13,0.17586684497189725,1.618691985707083e-08,2.5883799133816354e-05,0.582986035860991,0.00234319740496426,0.0027527829952348685,5.805976595773308e-05,6.194852122032753e-05,0.21493008737262514,5.151000833554276e-05,1.8384037130190082e-05,0.021027810686446918,0.017481671626884583,7.836241829535725e-06,5.934296822032787e-06,0.0001543305362320847,4.1819824101761887e-07,0.03885649140829924,2.4091570374223766e-09,0.013006504122854718,4.2304809239311305e-06,0.00016180840758509522,2.9409328012178e-05,4.144128631214863e-07,0.0002846541562290281,0.01985950202152557,0.0008836580651739027,0.004194895514749036,3.8806440107289917e-10,7.650284146238392e-10,0.010926763234869415,5.4749292564366966e-05,1.913090144513571e-08,1.5920504649583655e-06,2.001142514063826e-06,0.002869114204585416,3.4014676192392617e-06,1.956958536360455e-13,6.491585318484516e-11,0.017111980882795492,9.903478233662643e-07,5.2085202246251494e-08,0.0005315844532952626,4.9299860813855047e-11,1.7972421704080673e-12,3.263681754700121e-10,3.224284745569075e-05,4.792302033591079e-07,1.335898849371545e-05,1.547428290326405e-07
0.0011881757299916779,0.25392442981914737,3.76,0.0,0.009716578892765665,0.29244551082083176,0.6933600627632023,0.04323155704666007,5.0277463162281965e-05,0.12050200918473951,0.48550503519165344,9.364351318803104e-13,0.17594603284305876,1.6153014974057628e-08,2.5757644704111837e-05,0.5842967415498753,0.0023311198257813365,0.002727450932773923,5.780088560128984e-05,6.179305746907496e-05,0.2145458289828464,5.129031196944416e-05,1.8315626699195417e-05,0.020985064682334086,0.01750340628014374,7.79628577446524e-06,5.909583601902372e-06,0.00015322521831891776,4.149403291694994e-07,0.038868145112210824,2.383896661933445e-09,0.012951303457355227,4.213938978727691e-06,0.00016062269898779784,2.9235848303376793e-05,4.0999911067430286e-07,0.0002836951519113436,0.019730100127634993,0.0008832639724863783,0.004191077593879161,3.881519501124155e-10,7.594005010913556e-10,0.01093562990961313,5.4533216448567885e-05,1.908123102981697e-08,1.5829241371346117e-06,2.0008710366390603e-06,0.0028834697749080727,3.4143641729470882e-06,1.94603572788054e-13,6.446021250707785e-11,0.01717825820756346,9.903373553712649e-07,5.208783331945697e-08,0.0005327815574425628,4.9411081838793386e-11,1.7781006112575707e-12,3.2544840381943964e-10,3.213144627272073e-05,4.791983013154914e-07,1.3336402878774344e-05,1.543711567655002e-07
0.0011900251687484383,0.2539671277378315,3.76,0.0,0.009633122494654492,0.29151947166746106,0.6940697377276382,0.04333264413649576,4.997820913553937e-05,0.12032666930331985,0.48612771878373867,9.317490936718607e-13,0.17602478368879895,1.6119342010373814e-08,2.563233251481312e-05,0.5855994963725369,0.00231914398053616,0.0027024262052367277,5.75440522241591e-05,6.163823072899119e-05,0.21416397526058945,5.1072209624724454e-05,1.8247670413283956e-05,0.020942446043974314,0.01752498541101009,7.756614304403498e-06,5.88503766391271e-06,0.00015213068072660748,4.117195292096035e-07,0.0388791686360101,2.358976180985604e-09,0.012896182635365473,4.197506065811163e-06,0.0001594494125735825,2.9062974337726366e-05,4.056471319734025e-07,0.00028274117728049945,0.019601430025433547,0.0008828633957379923,0.004187208670927011,3.8823343153669384e-10,7.538318470283622e-10,0.0109443308868214,5.431811096880241e-05,1.9031552934485004e-08,1.5738664210673526e-06,2.000557034870757e-06,0.002897764613140831,3.427146466246389e-06,1.9351968547165947e-13,6.400897404707093e-11,0.017244254210327072,9.902971635580323e-07,5.208889100495995e-08,0.0005339701958190818,4.9521516002713233e-11,1.759226950862104e-12,3.245282074427985e-10,3.202069304740691e-05,4.791561332339675e-07,1.3313672979934983e-05,1.5400062055577625e-07
0.0011918746075051988,0.25400955473824827,3.76,0.0,0.009550744002127515,0.290599796087322,0.6947739773701698,0.04343335927476448,4.968147399816767e-05,0.12015254434939046,0.4867464770790006,9.271039128968651e-13,0.1761031014447122,1.6085900567166992e-08,2.5507858632901465e-05,0.5868943591988075,0.002307268836311468,0.002677704619849316,5.728924686812381e-05,6.148404258394113e-05,0.21378450787951284,5.085568948359664e-05,1.8180166038075886e-05,0.020899955093170792,0.017546410727499566,7.717226058218019e-06,5.860658313741848e-06,0.00015104681601201884,4.0853532324848903e-07,0.038889570577955626,2.3343904411825644e-09,0.012841145314087225,4.181181762581739e-06,0.00015828840533812624,2.889072023394664e-05,4.0135593023772244e-07,0.00028179223442021344,0.019473495794071826,0.0008824564607282229,0.0041832900549608615,3.883089307949479e-10,7.483217455500633e-10,0.010952868406342547,5.4103984542750495e-05,1.8981873820632892e-08,1.5648768633763588e-06,2.000201464916374e-06,0.0029119988292440353,3.4398152281258228e-06,1.9244414381353345e-13,6.356209490661737e-11,0.01730997001799711,9.902278597226705e-07,5.2088407174148925e-08,0.0005351504461914364,4.9631170532333716e-11,1.7406168664183803e-12,3.2360772538160616e-10,3.191058486911369e-05,4.791039246177089e-07,1.3290804427933438e-05,1.5363122978847535e-07
0.0011937240462619593,0.25405171291540374,3.76,0.0,0.009469425314530384,0.2896864216750185,0.6954728400843174,0.04353370507886352,4.9387237119807e-05,0.11997962201487329,0.48736133425551126,9.22499254094082e-13,0.17618098998972895,1.6052690162598935e-08,2.53842190246847e-05,0.5881813886246665,0.002295493370917392,0.0026532820404738928,5.703645075195972e-05,6.133049440578894e-05,0.213407408567456,5.064073975295533e-05,1.8113111292743143e-05,0.020857592121171258,0.017567683916407804,7.678119613192594e-06,5.836444817560248e-06,0.00014997351741364003,4.0538720237590525e-07,0.038899359412511034,2.3101343675946613e-09,0.012786195056406983,4.164965623571454e-06,0.00015713953564555337,2.8719099598789615e-05,3.971245255342231e-07,0.00028084832433954116,0.019346301223626624,0.0008820432913827663,0.004179323029748332,3.8837853204266925e-10,7.428694977315827e-10,0.010961244677921228,5.3890845057060956e-05,1.8932199859377907e-08,1.5559550086784597e-06,1.999805265847342e-06,0.0029261725399824623,3.452371213265887e-06,1.9137689883739216e-13,6.311953235544308e-11,0.017375406770107456,9.901300420164074e-07,5.208641301498081e-08,0.0005363223856858082,4.974005259495473e-11,1.7222661081889964e-12,3.2268709027866537e-10,3.180111879858951e-05,4.79041897786666e-07,1.3267802733502022e-05,1.5326299335953797e-07
0.0011955734850187198,0.2540936043512789,3.76,0.0,0.009389148693384645,0.2887792867070091,0.6961663835459329,0.04363368414128917,4.9095478102770674e-05,0.11980789012974909,0.4879723145119532,9.179347840692386e-13,0.17625845314739327,1.601971033604977e-08,2.526140961207127e-05,0.5894606429666159,0.0022838165727972507,0.00262915438701186,5.678564527049615e-05,6.117758729004997e-05,0.2130326591108483,5.042734869123103e-05,1.80465038709915e-05,0.02081535738962623,0.017588806643594707,7.639293510521906e-06,5.812396463063896e-06,0.0001489106787663185,4.022746655642283e-07,0.038908543492224376,2.286202963935166e-09,0.012731335332726199,4.148857198019986e-06,0.00015600266322354382,2.8548125537493648e-05,3.929519545507283e-07,0.00027990944702436447,0.019219849822641827,0.0008816240095364764,0.004175308854186651,3.88442318172894e-10,7.374744125514887e-10,0.010969461881537693,5.3678699890802964e-05,1.8882536925234088e-08,1.5471004008010727e-06,1.9993693464550573e-06,0.0029402858687371373,3.464815154339444e-06,1.9031790070410093e-13,6.268124378148163e-11,0.017440565618256507,9.900043021575528e-07,5.208293927008715e-08,0.0005374860907870908,4.9848169298395044e-11,1.7041704985159728e-12,3.2176643027709396e-10,3.16922918517052e-05,4.789702680943867e-07,1.3244673227694164e-05,1.5289591969520027e-07
0.0011974229237754802,0.25413523111477127,3.76,0.0,0.009309896754557416,0.28787833013547764,0.6968546647218992,0.043733299029777885,4.8806176578502545e-05,0.11963733666070145,0.4885794420616183,9.134101679621173e-13,0.17633549468680842,1.598696059624296e-08,2.5139426275392464e-05,0.5907321802563944,0.002272237440643527,0.0026053176348494597,5.6536811978619116e-05,6.1025322428990306e-05,0.21266024135858547,5.02155045982838e-05,1.798034146898492e-05,0.020773251131590578,0.017609780554223724,7.600746312582842e-06,5.788512549420252e-06,0.00014785819448151922,3.991972190461626e-07,0.03891713104928092,2.26259131118979e-09,0.012676569522779306,4.13285603948789e-06,0.0001548776491489582,2.8377810664238174e-05,3.8883727032567536e-07,0.000278975601505428,0.019094144825543145,0.0008811987350294133,0.004171248762718849,3.8850037086151047e-10,7.32135806509723e-10,0.010977522167700236,5.346755594582754e-05,1.8832891188037432e-08,1.5383125823462286e-06,1.9988946078357984e-06,0.0029543389452192986,3.4771477787893297e-06,1.8926709959015872e-13,6.224718681750362e-11,0.017505447725619405,9.898512273574558e-07,5.2078016492916454e-08,0.0005386416373392178,4.995552769099312e-11,1.686325930650917e-12,3.2084587323362375e-10,3.158410104192588e-05,4.788892478989183e-07,1.3221421137197432e-05,1.5253001675730612e-07
0.0011992723625322407,0.2541765952616656,3.76,0.0,0.009231652460239605,0.28698349158180025,0.697537739878502,0.043832552287611695,4.851931198081647e-05,0.11946794970978383,0.48918274112667826,9.089250702942261e-13,0.1764121183239372,1.5954440320083626e-08,2.501826481045781e-05,0.5919960582365942,0.0022607549835098415,0.0025817678143346583,5.6289932606898834e-05,6.0873701012572804e-05,0.2122901372257997,5.0005195800720506e-05,1.7914621760330055e-05,0.020731273552502035,0.017630607272976995,7.5624765625428544e-06,5.764792297951738e-06,0.00014681595972109563,3.961543772845564e-07,0.03892513019697017,2.2392945655813177e-09,0.012621900917415177,4.116961680607635e-06,0.00015376435586902584,2.8208167112885817e-05,3.847795419624584e-07,0.00027804678584652593,0.018969189199962683,0.000880767585970983,0.004167143965771581,3.8855277056123486e-10,7.268530037907602e-10,0.010985427657834002,5.325741964476382e-05,1.878326863664425e-08,1.52959109390452e-06,1.9983819497158354e-06,0.0029683319051734916,3.489369873413274e-06,1.8822444531429602e-13,6.181731942933055e-11,0.01757005426614717,9.896713902258592e-07,5.2071674609923617e-08,0.0005397891005461153,5.006213476168303e-11,1.6687283675151562e-12,3.199255433886399e-10,3.1476543381574845e-05,4.787990498181e-07,1.3198051640194296e-05,1.521652920495668e-07
0.0012011218012890012,0.2542176988346062,3.76,0.0,0.00915439911072881,0.2860947113295546,0.6982156645901546,0.04393144643394148,4.8234863953097464e-05,0.11929971751308886,0.4897822359326364,9.044791605421139e-13,0.17648832772312753,1.5922148905242305e-08,2.4897920962197267e-05,0.5932523343562452,0.0022493682209128833,0.0025585010101535203,5.604498912690642e-05,6.0722723835872445e-05,0.2119223286976164,4.9796410723238916e-05,1.784934236357004e-05,0.020689424831015053,0.0176512884043341,7.524482728292369e-06,5.741234882785634e-06,0.00014578387041781017,3.9314566262155133e-07,0.03893254893160714,2.2163079579932795e-09,0.012567332720338041,4.101173624264493e-06,0.00015266264722588776,2.803920654743133e-05,3.807778543834034e-07,0.00027712299716533976,0.01884498565395289,0.0008803306785847298,0.004162995650186118,3.8859959649749163e-10,7.21625336734297e-10,0.010993180444678717,5.304829693798399e-05,1.87336745037045e-08,1.5209354754005589e-06,1.9978322372398574e-06,0.002982264890246476,3.501482225914294e-06,1.871898865053453e-13,6.139159975915522e-11,0.017634386423893058,9.894653520421351e-07,5.206394284805845e-08,0.0005409285549702029,5.0167997439929825e-11,1.6513738406337255e-12,3.190055573030899e-10,3.1369615855966536e-05,4.786998797211965e-07,1.3174569781312194e-05,1.5180175264608558e-07
0.0012029712400457616,0.25425854386307145,3.76,0.0,0.009078120337079547,0.28521193031814823,0.6988884937481955,0.044029983963884606,4.7952812446673906e-05,0.11913262843942374,0.4903779507028084,9.000721084776882e-13,0.1765641264979936,1.5890085812773478e-08,2.4778390451948204e-05,0.5945010657660907,0.0022380761824567345,0.002535513360726764,5.580196367091705e-05,6.057239163142809e-05,0.21155679783268974,4.958913785535959e-05,1.7784500882769246e-05,0.020647705119842485,0.01767182553284211,7.486763262944356e-06,5.717839567036467e-06,0.00014476182305586728,3.901706043698467e-07,0.03893939513423546,2.193626794190828e-09,0.012512868049824792,4.085491383033038e-06,0.00015157238842945664,2.787094017168104e-05,3.768313081134307e-07,0.00027620423173999465,0.018721536642988142,0.0008798881270941356,0.004158804979607342,3.8864092671871314e-10,7.164521452514777e-10,0.011000782592553316,5.284019334714515e-05,1.8684114092368626e-08,1.5123452669696854e-06,1.997246311355195e-06,0.002996138047810062,3.513485557611605e-06,1.861633712430234e-13,6.09699860273906e-11,0.017698445392738116,9.8923367447591e-07,5.2054850360258846e-08,0.0005420600745316333,5.027312259561684e-11,1.6342584491971276e-12,3.180860290702231e-10,3.1263315436234325e-05,4.785919363061667e-07,1.3150980434776007e-05,1.5143940521515386e-07
0.0012048206788025221,0.2542991323632954,3.76,0.0,0.009002800094102589,0.28433509013675307,0.6995562815689415,0.04412816734873157,4.767313714149099e-05,0.11896667098903575,0.4909699096530035,8.957035792500635e-13,0.1766395182121691,1.585825032123158e-08,2.465966892396127e-05,0.5957423093145666,0.0022268779078313313,0.002512801057718738,5.556083843522286e-05,6.042270535624682e-05,0.2111935267664666,4.9383365638207894e-05,1.7720094952808782e-05,0.02060611454672343,0.01769222022331342,7.4493166639623e-06,5.694605641483847e-06,0.0001437497147448406,3.872287395256365e-07,0.03894567657183089,2.1712464532789874e-09,0.01245850994041914,4.069914489212085e-06,0.00015049344603561968,2.7703378739079543e-05,3.729390190338324e-07,0.0002752904849903178,0.018598844376819298,0.000879440044035672,0.00415457309488923,3.8867683812750627e-10,7.11332776352495e-10,0.011008236137676505,5.263311397477118e-05,1.8634593212328883e-08,1.503820007476019e-06,1.996625026984076e-06,0.0030099515305961793,3.525380635015768e-06,1.8514484802617228e-13,6.055243680949002e-11,0.017762232375783615,9.889769089554742e-07,5.2044425980629875e-08,0.0005431837325134909,5.037751703936432e-11,1.6173783589923761e-12,3.1716707403883024e-10,3.1157639078883096e-05,4.784754206405644e-07,1.3127288396936638e-05,1.510782560083447e-07
0.0012066701175592826,0.25433946633823074,3.76,0.0,0.008928422652641295,0.28346413301745454,0.700219081601772,0.04422599903638924,4.7395817627787486e-05,0.11880183379224425,0.49155813698659667,8.913732429129309e-13,0.17671450638086694,1.5826641630646716e-08,2.4541751968793166e-05,0.5969761215443457,0.00221577244703451,0.0024903603454320797,5.5321595859488406e-05,6.027366563468267e-05,0.21083249771409204,4.917908259577574e-05,1.7656122180308573e-05,0.02056465321525417,0.017712474021066953,7.412141402557729e-06,5.671532220011988e-06,0.00014274744357507783,3.843196125929868e-07,0.038951400899112254,2.149162385167951e-09,0.01240426134458176,4.054442436312267e-06,0.00014942568799405006,2.7536532563311513e-05,3.6910011808726514e-07,0.00027438175141420096,0.018476910826296156,0.000878986540253657,0.004150301114531214,3.8870740646370986e-10,7.062665849932215e-10,0.011015543088629546,5.2427063481812476e-05,1.858511702524415e-08,1.4953592346988054e-06,1.995969218991505e-06,0.003023705496498838,3.537168309536281e-06,1.8413426510497475e-13,6.013891117596958e-11,0.01782574858442885,9.886955867434794e-07,5.203269752247031e-08,0.0005442996015642185,5.048118752289552e-11,1.6007298011233665e-12,3.162488023438209e-10,3.1052583716435315e-05,4.783505316173464e-07,1.3103498408665418e-05,1.5071831086632828e-07
0.001208519556316043,0.25437954777762983,3.76,0.0,0.008854972592321347,0.28259900182846065,0.7008769467379004,0.044323481451531005,4.712083409698767e-05,0.11863810560801862,0.4921426568896404,8.870807759696973e-13,0.17678909447215704,1.579525915564165e-08,2.4424635194088065e-05,0.5982025586885324,0.0022047588598915115,0.002468187520115979,5.508421869482577e-05,6.012527276240032e-05,0.2104736929732028,4.897627745248516e-05,1.7592580088349968e-05,0.02052332120556014,0.017732588452212948,7.375235860995863e-06,5.648618355497552e-06,0.0001417549084527263,3.814427744001751e-07,0.03895657566060785,2.127370110801844e-09,0.012350125134300904,4.039074669000339e-06,0.00014836898366799055,2.7370411528151594e-05,3.653137510330581e-07,0.0002734780247757548,0.018355737730022723,0.000878527724631485,0.004145990135058533,3.8873270631415824e-10,7.012529340368013e-10,0.011022705426663025,5.222204612696422e-05,1.8535689912860495e-08,1.4869624874240392e-06,1.9952796731829066e-06,0.0030374001085579447,3.5488493498871916e-06,1.8313156937471328e-13,5.972936825042519e-11,0.017888995238105273,9.883902388622032e-07,5.201969250045431e-08,0.0005454077536899719,5.05841407385908e-11,1.5843090709515568e-12,3.1533131602694365e-10,3.094814629785047e-05,4.78217456411481e-07,1.3079615079556154e-05,1.5035957526758618e-07
