Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37)
3.847953388197593e-05,0.40118180024773,3.76,0.0,0.09343377452632788,0.7721361074259883,0.24039540458156874,0.018910516583401694,0.00026672520973841505,0.07105681581512129,0.14113718921035845,1.7196889483237835e-11,0.41829020778715303,1.725760788577038e-07,6.920553028234156e-05,0.11346248698623863,0.005148947943660256,0.0023821351438631758,0.00025373806362923463,0.0007601765051219791,0.47167655403726816,0.00024269404630859043,3.8626140682169946e-05,0.009169774431554412,0.0066755221564661965,8.202908856031972e-05,5.767123327939652e-05,0.001064776814409117,6.671337090616133e-07,0.029047855220380985,1.1583550041608603e-08,0.00800129593973747,5.355319626179973e-05,0.0006412276296794268,1.9475507411707458e-05,8.433520285715451e-07,0.0038382900064719483,0.02823691218718788,0.0023570412646130336,0.010867222843676623,2.8228870433537335e-09,7.209360329168446e-10,0.013185618513786527,0.0006819087968336704,1.0790142587975838e-07,4.090056010965499e-06,2.8118523673397676e-06,0.0012897317991251499,3.1851286279789825e-06,6.893243805589207e-12,1.7586049584553753e-09,0.005083501342290926,2.1887084822758866e-06,2.0682356686118325e-07,0.0014885262824295912,1.038740161145071e-09,9.182280490124676e-12,1.2167551183353635e-08,3.3905792088114955e-05,1.1533043943516935e-06,3.3341604739355155e-05,2.2836726271579514e-07,3.883278291275426e-08,0.0013464814469004497,1.164518297888852e-07,0.00015557320499856117,2.851089927532342e-05,0.0004028873739257197,9.919924191428863e-07,1.7854099185525615e-11,2.758381537445249e-12,3.610793383883531e-08,1.8638794309640136e-08
3.860144679856529e-05,0.40123232821207616,3.76,0.0,0.09295893089934883,0.7715834064475705,0.2408413567072416,0.01897398215329157,0.00026575590043595443,0.07108254075994425,0.14147435067787437,1.711152402997417e-11,0.41850325164935187,1.7192051498223985e-07,6.907257038121138e-05,0.11397338341031019,0.0051368754578917115,0.002374187926751764,0.00025251687560625134,0.0007571637979147723,0.4716500860255268,0.00024161779159196083,3.852766786402171e-05,0.009183092502144302,0.006693217784821962,8.18257987282831e-05,5.7499800757070724e-05,0.0010616536792956068,6.633652124797823e-07,0.029135301091759536,1.153985132029611e-08,0.007994464601345005,5.338966788970734e-05,0.0006386306242789304,1.9473225723937583e-05,8.392288411814804e-07,0.00383333870225633,0.028295979104707224,0.0023569008690666367,0.010897964736675694,2.8308332022028887e-09,7.185666733287069e-10,0.013222925443092656,0.0006823397086657558,1.0792379697468023e-07,4.079871810651999e-06,2.8213042735230985e-06,0.0012999538248649326,3.1980550791901497e-06,6.875085151244074e-12,1.753952591961755e-09,0.005104819732001107,2.1975689649339093e-06,2.0727277141349895e-07,0.0014926959724265985,1.0416761864902804e-09,9.137391616983971e-12,1.2163845883456943e-08,3.381235778057628e-05,1.154759467133116e-06,3.335655110281607e-05,2.2831216997110884e-07,3.8794117587351615e-08,0.0013517714930594727,1.1602260518081204e-07,0.00015582853993158265,2.8464811573181225e-05,0.0004033189930946095,9.902628061356096e-07,1.7807947997493267e-11,2.751253233606112e-12,3.601146441874293e-08,1.858885270944369e-08
3.8723359715154644e-05,0.4012826313615724,3.76,0.0,0.0924878849770267,0.771032695886148,0.2412852382971774,0.01903727988377179,0.0002647943093150635,0.07110804572104626,0.14181100129288463,1.7027152154483216e-11,0.4187143195137921,1.7127279914375283e-07,6.894024879237316e-05,0.11448357887757989,0.005124872541293937,0.0023662631388744037,0.0002513072434562461,0.0007541791082300246,0.4716216870979691,0.00024055114296754084,3.842988308919116e-05,0.009196301395745515,0.00671084874817318,8.162373884721786e-05,5.732950295542595e-05,0.0010585483744747965,6.596346553413328e-07,0.029222292760126504,1.1496442032323177e-08,0.007987501268880313,5.3227274877702763e-05,0.0006360543949558032,1.9470489906784192e-05,8.351414965233381e-07,0.0038283965896692765,0.028354383906009833,0.0023567527256554343,0.0109284954370846,2.8387385042816626e-09,7.162144781625091e-10,0.01326003865058845,0.0006827519809947055,1.0794547915420176e-07,4.0697337575794575e-06,2.830679123446916e-06,0.0013101997879198957,3.2109605301642562e-06,6.857014575385506e-12,1.7493217230478652e-09,0.005126096406591829,2.2064241925584135e-06,2.0772276964911422e-07,0.0014968471137106407,1.0445990909584424e-09,9.09289293067017e-12,1.2160079275130302e-08,3.37196552012246e-05,1.1562035780038317e-06,3.337110962016737e-05,2.2825553445548803e-07,3.87553966748422e-08,0.0013570534295639415,1.1559657904142912e-07,0.00015608323730925282,2.8418773047011093e-05,0.0004037434504167541,9.885404679452516e-07,1.7762039707350753e-11,2.744162438833764e-12,3.591552569016875e-08,1.8539294262529447e-08
3.8845272631744e-05,0.4013327120285543,3.76,0.0,0.09202059195638018,0.7704839600576736,0.2417270684013357,0.01910041089510893,0.00026384034224952104,0.07113333261950897,0.14214714270026899,1.694375652370873e-11,0.41892343688185574,1.7063280280148408e-07,6.880856050557759e-05,0.11499307558337224,0.005112938597632623,0.0023583611584268222,0.0002501090070471248,0.0007512220445469621,0.4715913890602955,0.0002394939740738713,3.8332778433705575e-05,0.009209402149964015,0.006728415547409131,8.142289727978768e-05,5.716032884257089e-05,0.0010554607546785406,6.55941487163656e-07,0.029308832964472193,1.1453319424745182e-08,0.007980408156310476,5.306600539299059e-05,0.0006334986864178651,1.946730641117323e-05,8.310895300613364e-07,0.0038234637236904093,0.02841213129416396,0.0023565969172730868,0.010958816566268325,2.846603189967455e-09,7.138792507573689e-10,0.013296959691643894,0.000683145920231004,1.0796648341135027e-07,4.059641568088054e-06,2.8399773457560377e-06,0.0013204693982818657,3.2238446863110517e-06,6.839031645638795e-12,1.7447122527140157e-09,0.005147331549838202,2.215273859169415e-06,2.0817353029620584e-07,0.0015009798567861353,1.0475089814945874e-09,9.048779361657681e-12,1.2156252675643198e-08,3.362767523051341e-05,1.1576367343084786e-06,3.338528567093628e-05,2.2819737907458656e-07,3.8716623911829734e-08,0.0013623272549327838,1.1517371452194603e-07,0.00015633730689644548,2.837278569665096e-05,0.0004041608281971719,9.868253671471068e-07,1.771637245201975e-11,2.7371088645946463e-12,3.58201132278517e-08,1.8490114234232382e-08
3.896718554833336e-05,0.40138257250472625,3.76,0.0,0.09155700778670132,0.7699371834818026,0.2421668657987135,0.01916337629427535,0.00026289390667269443,0.07115840335268628,0.1424827765223868,1.6861323022099437e-11,0.419130628798641,1.7000040276295788e-07,6.867750054196e-05,0.11550187569974375,0.005101073038172249,0.002350482348382278,0.00024892200941466756,0.0007482922230394448,0.47155922310381815,0.00023844616058888048,3.823634605576601e-05,0.009222395787784892,0.006745918677198926,8.122326262468887e-05,5.699226723609134e-05,0.0010523906771777202,6.522851760878678e-07,0.0293949244197237,1.141048083348029e-08,0.007973187445377514,5.2905847705468635e-05,0.0006309632483986178,1.9463681614063792e-05,8.270724920138492e-07,0.0038185401582183083,0.028469225938396264,0.002356433526935082,0.010988929729262851,2.854427495305334e-09,7.115607932437347e-10,0.01333369010228138,0.0006835218282471881,1.0798682092414137e-07,4.0495949626991786e-06,2.8491993724979635e-06,0.0013307623677994436,3.2367072589201045e-06,6.821135817780218e-12,1.740124070239625e-09,0.005168525344357517,2.2241176645472283e-06,2.0862502252204544e-07,0.0015050943503432724,1.050405963736923e-09,9.005046042666071e-12,1.2152366926774026e-08,3.353640887421152e-05,1.1590589449688702e-06,3.339908457325948e-05,2.2813772645969758e-07,3.867780101481801e-08,0.0013675929676790963,1.1475397560052048e-07,0.00015659075820645733,2.832685146525766e-05,0.0004045712075493333,9.851174680659624e-07,1.767094445453876e-11,2.730092238731576e-12,3.572522292568056e-08,1.8441307894422725e-08
3.9089098464922716e-05,0.40143221505842436,3.76,0.0,0.09109708917867429,0.7693923508870585,0.2426046489923696,0.019226177174687737,0.000261954912881389,0.07118325979355769,0.14281790435824435,1.677983369874798e-11,0.4193359198473215,1.693754775385687e-07,6.854706383537468e-05,0.11600998137492803,0.005089275281591701,0.002342627056402833,0.0002477460970659031,0.0007453892684172133,0.47152521980018836,0.00023740758096172155,3.814057825881985e-05,0.009235283317381165,0.006763358625857424,8.102482268375059e-05,5.682530729982764e-05,0.001049338000897157,6.48665191635605e-07,0.02948056981564248,1.1367923569386881e-08,0.007965841284817936,5.2746790218118445e-05,0.0006284478356374105,1.945962181448142e-05,8.230899343204775e-07,0.003813625946041616,0.028525672472772916,0.002356262637542896,0.011018836514286926,2.86221165800952e-09,7.092589209903334e-10,0.013370231398741097,0.0006838800022216304,1.0800650002861586e-07,4.0395936669739786e-06,2.8583456416870658e-06,0.0013410784103190122,3.2495479645800256e-06,6.803326639215741e-12,1.7355570582093913e-09,0.0051896779715053,2.2329553153128028e-06,2.0907721600392486e-07,0.0015091907412005132,1.0532901419896661e-09,8.96168805445754e-12,1.2148423825047259e-08,3.3445847270683696e-05,1.1604702210364798e-06,3.341251155387234e-05,2.2807659894895595e-07,3.8638932542214626e-08,0.0013728505663410829,1.1433732727391621e-07,0.00015684360050457674,2.8280972239375664e-05,0.00040497466836834033,9.834167196162929e-07,1.762575378535483e-11,2.7231122555800083e-12,3.5630850049359536e-08,1.83928710004372e-08
3.9211011381512074e-05,0.4014816419220917,3.76,0.0,0.09064079334014023,0.7688494471386393,0.24304043630561692,0.019288814620884748,0.0002610232719823003,0.07120790379907627,0.14315252779124227,1.6699275545402722e-11,0.4195393343096459,1.687579063285967e-07,6.841724542553686e-05,0.11651739474140489,0.005077544751343241,0.0023347956201645375,0.0002465811187522758,0.000742512810920888,0.4714894093175959,0.000236378115015285,3.8045467509293186e-05,0.00924806573719204,0.006780735877551555,8.082756593675841e-05,5.6659438480982196e-05,0.0010463025857963984,6.450810240976685e-07,0.02956577182498941,1.1325645045037929e-08,0.007958371801800517,5.258882155661439e-05,0.0006259522060661534,1.945513325919417e-05,8.191414238851834e-07,0.0038087211391772814,0.028581475508247266,0.002356084331948089,0.01104853849848737,2.8699559095362834e-09,7.069734427441888e-10,0.013406585084284843,0.0006842207362574732,1.0802553039250933e-07,4.029637406597506e-06,2.8674165948918996e-06,0.0013514172410147751,3.262366526320589e-06,6.785603508382386e-12,1.7310110945700491e-09,0.005210789611734026,2.2417865235362394e-06,2.0953008092834747e-07,0.0015132691749477015,1.056161619679972e-09,8.918700725326685e-12,1.2144424139209935e-08,3.335598171569445e-05,1.1618705755417258e-06,3.342557178528469e-05,2.2801401870179785e-07,3.860001951949984e-08,0.0013781000494757461,1.139237344109571e-07,0.0001570958428912466,2.8235149871706693e-05,0.00040537128975201054,9.817230807442528e-07,1.7580798518514358e-11,2.7161686248809516e-12,3.5536990381226136e-08,1.8344798982862388e-08
3.933292429810143e-05,0.40153085522916354,3.76,0.0,0.09018807835801662,0.7683084573416217,0.24347424574425783,0.019351289701775565,0.0002600988960631777,0.07123233719788985,0.14348664837838634,1.6619631091341422e-11,0.4197408959355522,1.681475704774453e-07,6.828804074020088e-05,0.11702411790476576,0.005065880879723352,0.002326988359868796,0.0002454269259044864,0.0007396624888799411,0.471451821109305,0.00023535764572539633,3.7951006489626046e-05,0.009260744028338524,0.006798050909125222,8.063148184546768e-05,5.649465046054657e-05,0.0010432842944305709,6.415321583938964e-07,0.02965053309110352,1.1283642630537338e-08,0.007950781085393979,5.243193068548227e-05,0.0006234761232916283,1.9450222104827336e-05,8.152265265765593e-07,0.0038038257884156165,0.028636639614900417,0.002355898693214073,0.011078037239496385,2.877660485113527e-09,7.047041778385347e-10,0.013442752639308194,0.0006845443190595031,1.0804392350557506e-07,4.019725915621706e-06,2.8764126713228377e-06,0.0013617785774056334,3.275162691763163e-06,6.767966109884402e-12,1.7264860959868622e-09,0.005231860444066565,2.2506110097996954e-06,2.099835883802956e-07,0.001517329795016886,1.0590204986926554e-09,8.876079282775267e-12,1.2140369607300658e-08,3.326680379749377e-05,1.1632600269106565e-06,3.343827038163129e-05,2.2795000755479874e-07,3.8561066897758215e-08,0.0013833414156627494,1.1351316386346064e-07,0.00015734749417435035,2.818938615335308e-05,0.00040576114939448976,9.800365245317684e-07,1.7536076999538487e-11,2.709261091027353e-12,3.544363993849552e-08,1.8297087682437647e-08
3.945483721469079e-05,0.4015798572122281,3.76,0.0,0.08973890280087135,0.7677693667343164,0.24390609513789382,0.019413603477611157,0.00025918169914423836,0.07125656180296688,0.1438202676623694,1.6540888844672947e-11,0.41994062818407035,1.6754435651488142e-07,6.815944494371658e-05,0.11753015295549175,0.005054283103647228,0.002319205586153887,0.0002442833733183309,0.000736837946590511,0.4714124842382765,0.00023434605678275102,3.785718787001699e-05,0.009273319162719873,0.006815304193353115,8.04365593571435e-05,5.633093269091093e-05,0.0010402829907017784,6.380181095954268e-07,0.029734856241731184,1.1241913834895499e-08,0.007943071203342271,5.227610651091142e-05,0.0006210193540810204,1.9444894457927683e-05,8.113448286341834e-07,0.003798939943738189,0.028691169339587277,0.002355705803874584,0.011107334284137347,2.8853256105892716e-09,7.024509389783335e-10,0.013478735531616385,0.0006848510362075894,1.0806168877603373e-07,4.0098589257023296e-06,2.885334321809751e-06,0.0013721621384128798,3.287936195655637e-06,6.7504138029728725e-12,1.7219819389941484e-09,0.005252890646753595,2.259428496434129e-06,2.1043770939881792e-07,0.001521372743646953,1.061866880053516e-09,8.833819280202744e-12,1.2136260728079841e-08,3.3178305095786525e-05,1.1646385909793287e-06,3.3450612374204235e-05,2.2788458714259674e-07,3.852207460502422e-08,0.0013885746635280158,1.1310558085329527e-07,0.0001575985630093756,2.8143682836809775e-05,0.00040614432421021943,9.783570097268087e-07,1.7491587498874784e-11,2.702389384309565e-12,3.535079465413216e-08,1.8249732551148187e-08
3.9576750131280146e-05,0.40162864991523145,3.76,0.0,0.08929322606594432,0.7672321607833588,0.24433600201485467,0.01947575699379024,0.00025827159779050337,0.07128057940021475,0.14415338716071877,1.646303134072531e-11,0.4201385540130691,1.6694815291431816e-07,6.803145339358931e-05,0.11803550195873358,0.005042750868382797,0.002311447593378188,0.00024315031803721579,0.0007340388367393684,0.4713714270958897,0.00023334323578171913,3.7764004546383174e-05,0.009285792095869619,0.006832496196049239,8.024278711425162e-05,5.616827508890061e-05,0.0010372985404598146,6.345383782134161e-07,0.02981874387612464,1.1200456076439928e-08,0.00793524418701041,5.21213382246056e-05,0.0006185816705092484,1.9439156337116316e-05,8.074959086990462e-07,0.0037940636539524467,0.02874506918953195,0.002355505746550573,0.011136431160495277,2.8929515193759884e-09,7.002135577451377e-10,0.013514535207247281,0.0006851411680879622,1.080788344778593e-07,4.000036178406623e-06,2.894181991632855e-06,0.001382567645331743,3.3006867968203243e-06,6.7329462264336285e-12,1.7174985159899836e-09,0.005273880396637902,2.2682387154851323e-06,2.1089241596179856e-07,0.0015253981610248008,1.064700863322539e-09,8.791916067272512e-12,1.2132099104397399e-08,3.309047742233336e-05,1.1660062903704944e-06,3.346260272185744e-05,2.2781777875687987e-07,3.848304842463591e-08,0.001393799791753536,1.1270095437669044e-07,0.00015784905778568647,2.8098041616241944e-05,0.0004065208897788676,9.766844895276243e-07,1.7447328152919588e-11,2.6955532176388264e-12,3.52584501910427e-08,1.820272973122816e-08
3.96986630478695e-05,0.40167723547681994,3.76,0.0,0.08885100809417668,0.7666968251057672,0.24476398370551006,0.01953775128591236,0.0002573685090810957,0.07130439175763079,0.14448600837447304,1.6386046538332597e-11,0.42033469605242424,1.66358849436435e-07,6.790406148901201e-05,0.11854016696294203,0.005031283624616498,0.002303714665280662,0.00024202762020838277,0.0007312648178540385,0.47132867763435615,0.0002323490709490005,3.7671449537955674e-05,0.009298163772654085,0.006849627378445956,8.00501546198878e-05,5.600666767361486e-05,0.0010343308109710566,6.310924949091096e-07,0.029902198574718312,1.1159266916661075e-08,0.007927302043691728,5.196761518075217e-05,0.0006161628481022733,1.943301370230283e-05,8.036793664541044e-07,0.0037891969670206123,0.028798343645446086,0.0023552986037139127,0.011165329384233,2.900538434437235e-09,6.97991854835214e-10,0.013550153097890469,0.000685414991611559,1.0809537042540715e-07,3.990257412940096e-06,2.9029561355345627e-06,0.0013929948210860616,3.3134142555112073e-06,6.715562815353599e-12,1.713035715544731e-09,0.005294829869601985,2.2770414042352446e-06,2.1134768046508713e-07,0.0015294061859822488,1.0675225470903072e-09,8.750365327774497e-12,1.2127885727050978e-08,3.300331271624935e-05,1.1673631469342727e-06,3.3474246328529865e-05,2.2774960352342854e-07,3.844398897785776e-08,0.001399016799072947,1.1229925116934125e-07,0.00015809898671879504,2.805246414862314e-05,0.0004068909207987208,9.75018930770756e-07,1.7403297226164482e-11,2.688752325331518e-12,3.5166602607948434e-08,1.8156075017123285e-08
3.982057596445886e-05,0.4017256159665534,3.76,0.0,0.08841220932132123,0.7661633454564111,0.245190057358942,0.01959958738061167,0.0002564723512244513,0.07132800062675827,0.1448181327899216,1.6309920906924264e-11,0.4205290766340343,1.657763387126451e-07,6.777726460202424e-05,0.11904415000107536,0.005019880827816859,0.0022960070759466557,0.00024091514212101956,0.0007285155538455711,0.47128426340654517,0.00023136345238288693,3.757951591901971e-05,0.009310435128333659,0.006866698197560646,7.985865150269937e-05,5.5846100442191464e-05,0.0010313796707550752,6.276799925256469e-07,0.02998522290123164,1.1118343905412914e-08,0.007919246758540641,5.181492680225187e-05,0.0006137626655568157,1.942647245996564e-05,7.998948030731759e-07,0.0037843399300487588,0.028850997163466487,0.002355084457396192,0.011194030459667265,2.908086580629328e-09,6.957856572939855e-10,0.013585590622153615,0.0006856727804298284,1.0811130625365601e-07,3.980522371679229e-06,2.911657211210422e-06,0.0014034433901443843,3.32611833179653e-06,6.698263094863728e-12,1.7085934325401618e-09,0.0053157392406856015,2.28583630291163e-06,2.118034755158146e-07,0.0015333969561094182,1.0703320290582386e-09,8.70916271980124e-12,1.2123621324733135e-08,3.291680300000673e-05,1.1687091838902825e-06,3.348554802495605e-05,2.2768008231985448e-07,3.840489860519575e-08,0.0014042256842814794,1.1190043897306196e-07,0.00015834835786948851,2.8006952053669373e-05,0.00040725449116174015,9.73360298415943e-07,1.7359493066302423e-11,2.68198645119642e-12,3.507524800346643e-08,1.8109764153262683e-08
