Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58)
8.089761148881212e-07,0.712748758107174,3.76,0.0,0.9669648058361711,0.999916654273954,7.713224321195411e-05,3.3064820600210843e-05,1.0038346499255393e-05,0.039955955751819115,0.039969891172094894,1.4684916544337425e-10,0.000839551727627551,9.167830360140239e-07,3.1205413438535646e-06,9.182759829887158e-06,3.1319645562055536e-05,1.2804682823477545e-07,7.154510277278927e-06,0.00011674999349533676,0.0009921772423838945,4.462015192397293e-06,1.4790060930037034e-06,1.4046917821793922e-06,4.329942034838966e-06,1.7651394523292898e-06,1.3092909635563705e-08,1.9170141908556697e-08,2.04281659651824e-09,7.876571276105049e-09,5.2153627447710037e-14,3.600368900387162e-08,1.2735961556355825e-08,4.95045024900785e-09,1.457174842059225e-12,1.0928022607511742e-12,6.297528600603171e-05,1.0689863749931338e-06,3.64713826633107e-05,3.1499710535538057e-09,1.3632596049839029e-14,3.669294785160575e-12,7.215640712333884e-06,6.573451520724478e-13,1.6313593423871637e-11,9.26128819408679e-10,7.297813983867604e-11,3.8650557340103214e-09,3.2963065147842873e-12,9.894577019783365e-16,7.215064039412432e-14,5.160844610845849e-09,1.8803488342787777e-13,3.122982165446867e-14,1.2796418285306605e-10,7.885870604311624e-16,5.848573548138024e-17,1.1061804771138994e-15,3.211617578909392e-07,9.321502292845204e-11,1.561811965823606e-11,1.332713610356863e-12,2.484926196696997e-13,8.157764195497999e-08,1.6262530774422627e-06,6.611202542619503e-10
8.176490274874051e-07,0.7128042966578169,3.76,0.0,0.9665120415110984,0.9999143874354733,7.979765541585255e-05,3.362735984688953e-05,1.0302877636181428e-05,0.04037504466465069,0.040389409002080344,1.4839239907932278e-10,0.0008674744147039239,9.271192889939476e-07,3.173856470938767e-06,9.438363606113741e-06,3.1899706891622136e-05,1.3156581257075423e-07,7.330709393539198e-06,0.00011973538534324378,0.0010243849741340353,4.5716597120486e-06,1.534434157202743e-06,1.4604746693449113e-06,4.495954099285297e-06,1.8113786599285483e-06,1.3901412713101759e-08,2.0471753566949705e-08,2.0930653304011828e-09,8.286303933342608e-09,5.569537873004897e-14,3.729973040086557e-08,1.3529960969631361e-08,5.287645106052168e-09,1.5548923001242859e-12,1.1672927268094777e-12,6.357015877752852e-05,1.0908758763847041e-06,3.6644297855951285e-05,3.275434671135868e-09,1.434861219509183e-14,3.79979470364178e-12,7.34656534589369e-06,7.037898430928365e-13,1.7407018935840743e-11,9.332321192796804e-10,7.53201710351805e-11,4.024365889123735e-09,3.4076579816336384e-12,1.0482753769299231e-15,7.645880867757368e-14,5.30520963462811e-09,2.0209441893132744e-13,3.35348449125716e-14,1.372855674717952e-10,8.483213149662542e-16,6.246998628445127e-17,1.224391157808656e-15,3.310635428604012e-07,9.623360840872417e-11,1.6722825634058555e-11,1.3825558677057351e-12,2.581778138427785e-13,8.458585878896502e-08,1.642027701111547e-06,6.8863379465311e-10
8.26321940086689e-07,0.7128599084480612,3.76,0.0,0.9660586771977946,0.999912071107257,8.253209237953034e-05,3.4192244180415376e-05,1.0572675570851456e-05,0.040793928332285914,0.04080873243263326,1.4993503719855227e-10,0.0008960933051720778,9.374533246720681e-07,3.227740478196735e-06,9.698350670566206e-06,3.2487976996479794e-05,1.3515604786398264e-07,7.510197430071285e-06,0.0001227786554640333,0.00105738183417891,4.683361332280635e-06,1.5914928959049968e-06,1.518136938051781e-06,4.667274921023874e-06,1.858545837654895e-06,1.4753285719005576e-08,2.1849988147387713e-08,2.1442473833366955e-09,8.715285119321889e-09,5.944554399417281e-14,3.8637742652875045e-08,1.4366922408488184e-08,5.6447161008995075e-09,1.6583322550109208e-12,1.2461745900093574e-12,6.416348198446795e-05,1.1129690030313316e-06,3.6814887810162996e-05,3.4049623456179757e-09,1.509870413640097e-14,3.933994258722542e-12,7.478502560382508e-06,7.531777275997513e-13,1.856602010571901e-11,9.403377130765794e-10,7.771819338435946e-11,4.188768421758315e-09,3.5219468773833256e-12,1.1101509531120436e-15,8.099174926864606e-14,5.452092251254149e-09,2.17077897360861e-13,3.5989115633081395e-14,1.472069800483235e-10,9.120399611650877e-16,6.668899197273576e-17,1.3541457925821716e-15,3.4121934059663214e-07,9.932487207088595e-11,1.789747724839888e-11,1.4337879706073496e-12,2.6827144719099385e-13,8.768412260445884e-08,1.6577296769741208e-06,7.170349070701811e-10
8.349948526859728e-07,0.7129155952582266,3.76,0.0,0.9656046983378436,0.9999097043686156,8.533689389295106e-05,3.475943507175962e-05,1.084783183613634e-05,0.04121260628790471,0.04122786125020299,1.5147708602517443e-10,0.0009254214178420038,9.477852155777709e-07,3.2822073082303654e-06,9.962769943465376e-06,3.308458984856351e-05,1.3881876113752835e-07,7.693028235071157e-06,0.00012588078232730505,0.0010911824941974547,4.797153996333391e-06,1.6502204461777456e-06,1.5777317643123722e-06,4.844048814678061e-06,1.9066574562682176e-06,1.565056062675393e-08,2.3308748624014357e-08,2.1963779128424906e-09,9.164362798156292e-09,6.341472684356817e-14,4.001916660130231e-08,1.5248872192388154e-08,6.02267432320141e-09,1.7677874362370568e-12,1.3296710673135669e-12,6.47552609087785e-05,1.1352656020527307e-06,3.698320323177947e-05,3.5386606542952773e-09,1.5884396424802918e-14,4.071978986994855e-12,7.611448756014402e-06,8.05676369939524e-13,1.979414496818774e-11,9.474475614761085e-10,8.017320024889458e-11,4.35838469868693e-09,3.63923918283725e-12,1.1752247943805487e-15,8.575980363162539e-14,5.601522352534718e-09,2.3303847983703023e-13,3.86010843296251e-14,1.5776270958569918e-10,9.799774687960593e-16,7.115467996576525e-17,1.496474672738842e-15,3.5163475155677366e-07,1.0249010768547836e-10,1.9146070360927135e-11,1.4864381793410615e-12,2.7879300078151486e-13,9.08746653759987e-08,1.6733570115944074e-06,7.4634494962329e-10
8.436677652852567e-07,0.7129713588974415,3.76,0.0,0.9651500901382782,0.999907286282622,8.821342233596064e-05,3.532889480609738e-05,1.112843965126795e-05,0.04163107805338855,0.04164679523577083,1.5301855210103915e-10,0.0009554719822311784,9.581150378917963e-07,3.3372712168162132e-06,1.0231671597807026e-05,3.368968176758801e-05,1.425552045406647e-07,7.879256574509857e-06,0.000129042761647787,0.0011258018638209196,4.9130722373024174e-06,1.7106557290624342e-06,1.6393135612235073e-06,5.026423464727945e-06,1.955730296675165e-06,1.6595354208782293e-08,2.4852111645537966e-08,2.249472332711191e-09,9.634421036136269e-09,6.761400168591377e-14,4.144549941117302e-08,1.6177921511738352e-08,6.4225756561357266e-09,1.8835637934002424e-12,1.4180152456119512e-12,6.534550089365841e-05,1.1577655502493279e-06,3.714929432566244e-05,3.676638531214153e-09,1.6707279582121335e-14,4.213836202725961e-12,7.745400345227228e-06,8.614619580020407e-13,2.1095116657563307e-11,9.54563635009233e-10,8.268620011154117e-11,4.533338238642185e-09,3.759602514890277e-12,1.2436430859856983e-15,9.077374251750706e-14,5.753530611154884e-09,2.5003201059195963e-13,4.137962129084542e-14,1.6898881425135406e-10,1.0523806479064462e-15,7.587950490865886e-17,1.6524923458781692e-15,3.6231548673949276e-07,1.057306287338671e-10,2.0472809266316014e-11,1.5405352625155839e-12,2.8976285284307283e-13,9.415976645231382e-08,1.6889076669160965e-06,7.765856663432348e-10
8.523406778845406e-07,0.7130272012041262,3.76,0.0,0.964694837567652,0.9999048158958115,9.116306308328613e-05,3.590058647335469e-05,1.1414593950912719e-05,0.04204934313911213,0.04206553416476262,1.545594422999901e-10,0.000986258442106902,9.684428716067552e-07,3.3929467780943157e-06,1.0505107089834738e-05,3.430339146125361e-05,1.4636665593060913e-07,8.068938145992255e-06,0.0001322656066592808,0.0011612550946017975,5.031151187456891e-06,1.7728384652966333e-06,1.7029380034274684e-06,5.214549994790577e-06,2.005781455565121e-06,1.7589871295671914e-08,2.6484334473484838e-08,2.303546316802338e-09,1.0126381489409363e-08,7.2054932479062e-14,4.2918296793751785e-08,1.7156269691886817e-08,6.845522554182334e-09,2.00598103673487e-12,1.511450472182014e-12,6.593420734736329e-05,1.1804687552321302e-06,3.7313210813367285e-05,3.819007317886716e-09,1.7569012867375063e-14,4.359655034048422e-12,7.880353752735095e-06,9.207197094569895e-13,2.247284138393748e-11,9.61687914929842e-10,8.525821681160153e-11,4.713754745369767e-09,3.88310617654474e-12,1.315558060478113e-15,9.604478259040554e-14,5.908148500117154e-09,2.681171371856046e-13,4.433403513257656e-14,1.8092320656745405e-10,1.129509248085617e-15,8.087646952577152e-17,1.823403967413948e-15,3.7326736974933695e-07,1.0904776871906487e-10,2.1882116761443225e-11,1.596108509937903e-12,3.0120231698089063e-13,9.754175344143411e-08,1.7043795597592026e-06,8.077791935856945e-10
8.610135904838244e-07,0.7130831240464861,3.76,0.0,0.9642389253520559,0.9999022922378807,9.418722491616212e-05,3.6474473959039845e-05,1.1706391414778948e-05,0.04246740104373113,0.042484077806959904,1.560997638426541e-10,0.0010177944590792308,9.787688006943412e-07,3.449248889981078e-06,1.0783129190140017e-05,3.492586006593533e-05,1.5025441946896998e-07,8.262129592821332e-06,0.00013555034839295943,0.0011975575840393762,5.151426587710693e-06,1.836809191312705e-06,1.7686620520365712e-06,5.4085830382917925e-06,2.056828351157944e-06,1.8636408154427407e-08,2.8209862179386194e-08,2.3586158028886356e-09,1.0641204950392513e-08,7.67495921735416e-14,4.4439175311608265e-08,1.818620757625633e-08,7.292665886820691e-09,2.1353731984019422e-12,1.6102307595651114e-12,6.652138574714753e-05,1.2033751565964324e-06,3.747500195073616e-05,3.9658808152360355e-09,1.8471327153620087e-14,4.509526459917249e-12,8.016305415587066e-06,9.8364429585605e-13,2.3931416748810883e-11,9.688223940966532e-10,8.789028978418963e-11,4.8997621412254065e-09,4.009821208551942e-12,1.3911282296807761e-15,1.0158460367274884e-13,6.0654083126200675e-09,2.8735543562215833e-13,4.7474092099200723e-14,1.9360574259717643e-10,1.2116365858190797e-15,8.615914624416723e-17,2.0105120977421807e-15,3.8449633889340423e-07,1.1244288148029555e-10,2.3378644669743776e-11,1.6531877458653495e-12,3.13133681998589e-13,1.0102300311091619e-07,1.7197705613291022e-06,8.399480665724708e-10
8.696865030831083e-07,0.7131391293230088,3.76,0.0,0.9637823379710778,0.9998997143213791,9.728734044069925e-05,3.7050521935357326e-05,1.2003930497767628e-05,0.0428852512539659,0.04290242592640956,1.576395243122004e-10,0.0010500939162451624,9.890929132794806e-07,3.506192779800405e-06,1.1065792015414991e-05,3.555723118786479e-05,1.5421982623328756e-07,8.458888518270282e-06,0.00013889803596007312,0.0012347249796626429,5.273934797248809e-06,1.9026092755177259e-06,1.8365439800282104e-06,5.608680810554336e-06,2.108888729065808e-06,1.9737355990033335e-08,3.0033335110173105e-08,2.414696996556947e-09,1.1179892955156602e-08,8.171058287638705e-14,4.600981476907014e-08,1.9270121032799546e-08,7.765206850496943e-09,2.272089215278996e-12,1.7146212053687476e-12,6.710704164336521e-05,1.226484727140966e-06,3.763471654542642e-05,4.117375336805388e-09,1.9416027920652583e-14,4.663543347649264e-12,8.153251783232411e-06,1.0504402853524787e-12,2.5475140413866767e-11,9.759690778690282e-10,9.058347430230789e-11,5.091490601324033e-09,4.139820442733781e-12,1.4705186284004166e-15,1.0740536663172093e-13,6.2253431823898555e-09,3.078115405541463e-13,5.081003614276027e-14,2.0707831531559333e-10,1.2990502012542981e-15,9.174169961417126e-17,2.215223974525621e-15,3.960084493107125e-07,1.1591734151133135e-10,2.4967284842572283e-11,1.7118033426543392e-12,3.2558025339285885e-13,1.0460594230337846e-07,1.7350784967385967e-06,8.731152260739002e-10
8.783594156823922e-07,0.7131952189629711,3.76,0.0,0.9633250596537023,0.9998970811413962,0.00010046486651311094,3.7628695852602095e-05,1.2307311460676827e-05,0.043302893244381344,0.04332057828133198,1.5917873167049475e-10,0.0010831709218847405,9.994153018216722e-07,3.5637940101288957e-06,1.1353151060882913e-05,3.619765094481354e-05,1.582642348440675e-07,8.659273500064659e-06,0.0001423097368391224,0.0012727731831712597,5.398712803311306e-06,1.970280934859266e-06,1.9066433981173318e-06,5.815005182327367e-06,2.1619806682715456e-06,2.089520457462263e-08,3.195959663137315e-08,2.4718063751645515e-09,1.174348945410762e-08,8.695105676194513e-14,4.7631960691100144e-08,2.0410494588099615e-08,8.2643989512886e-09,2.41649353404563e-12,1.8248984275227473e-12,6.769118066373679e-05,1.2497974741341747e-06,3.779240297438283e-05,4.273609763265874e-09,2.0404998369478914e-14,4.8218004911451945e-12,8.291189317592762e-06,1.1213226048204703e-12,2.7108519137051858e-11,9.83129985017434e-10,9.333884172175659e-11,5.2890725882499054e-09,4.273178557041382e-12,1.5539010671960997e-15,1.1351973193021492e-13,6.387987104482855e-09,3.2955328076866794e-13,5.435260980946274e-14,2.2138495236291477e-10,1.3920525457624125e-15,9.763890955519846e-17,2.4390592914226014e-15,4.0780987513464597e-07,1.194725442826349e-10,2.6653180658274894e-11,1.7719862348199011e-12,3.3856639658906055e-13,1.082930488675371e-07,1.7503011445440549e-06,9.07304025236768e-10
8.87032328281676e-07,0.7132513949269498,3.76,0.0,0.962867074374155,0.9998943916752443,0.0001037212846719162,3.820896193083257e-05,1.2616636401469853e-05,0.04372032647716247,0.04373853462402771,1.6071739427472172e-10,0.0011170398132097387,1.0097360633037897e-06,3.6220684848515193e-06,1.1645263233431776e-05,3.684726800828631e-05,1.6238903210771673e-07,8.863344105076913e-06,0.00014578653716755516,0.0013117183546353438,5.525798231137283e-06,2.0398672516816693e-06,1.9790212811133585e-06,6.027721754782891e-06,2.21612258722595e-06,2.2112546008736693e-08,3.3993701158032466e-08,2.52996069185118e-09,1.2333082548375925e-08,9.248473775618615e-14,4.930742689373814e-08,2.1609915193586864e-08,8.791550060777717e-09,2.568966739388824e-12,1.9413510155349574e-12,6.82738085177876e-05,1.2733134406293302e-06,3.794810920126146e-05,4.434705598257889e-09,2.1440202661049336e-14,4.984394649939984e-12,8.430114493141341e-06,1.1965170221888811e-12,2.8836278190668728e-11,9.90307148649294e-10,9.615747972889566e-11,5.492642887336665e-09,4.40997213240963e-12,1.6414543911323328e-15,1.19940878866391e-13,6.553374956576574e-09,3.526518201574119e-13,5.811307596431498e-14,2.3657191838735625e-10,1.4909617017463422e-15,1.0386619545598826e-16,2.683658516560647e-15,4.1990691168886164e-07,1.2310990656733742e-10,2.844173904054414e-11,1.8337679335207235e-12,3.5211758198830816e-13,1.1208685260493638e-07,1.7654362362967635e-06,9.425382365622683e-10
8.957052408809599e-07,0.7133076592073454,3.76,0.0,0.9624083658476845,0.9998916448821329,0.00010705810157723798,3.879128715182058e-05,1.2932009287117527e-05,0.044137550401886036,0.04415629470078273,1.622555208951296e-10,0.001151715160165605,1.0200552994286187e-06,3.681032455424726e-06,1.1942186885476157e-05,3.750623364623164e-05,1.665956336758043e-07,9.071160904235526e-06,0.0001493295420380476,0.0013515769167547897,5.6552293540710636e-06,2.1114121908775263e-06,2.053739994768643e-06,6.246999936005087e-06,2.271333250066527e-06,2.339207861930853e-08,3.6140922483627716e-08,2.589176979607336e-09,1.294980629441595e-08,9.832594402194821e-14,5.1038098149357275e-08,2.2871076128492706e-08,9.348024547729112e-09,2.7299062061820784e-12,2.0642799983105617e-12,6.885493100146447e-05,1.2970327068302967e-06,3.8101882793813785e-05,4.60078702560321e-09,2.2523689284420133e-14,5.151424588920949e-12,8.570023796989706e-06,1.2762606498374346e-12,3.066337117674123e-11,9.97502617151003e-10,9.904049259127829e-11,5.70233864252664e-09,4.55027971146839e-12,1.7333647509855856e-15,1.2668252552679174e-13,6.7215425207674036e-09,3.771818043795037e-13,6.210324038576475e-14,2.5268782219488135e-10,1.5961121362152744e-15,1.1043964115935512e-16,2.9507917861480774e-15,4.323059777170307e-07,1.2683086677108217e-10,3.0338643018539916e-11,1.8971805414851043e-12,3.662604318998956e-13,1.1598993623256465e-07,1.7804814561106337e-06,9.788420590387737e-10
9.043781534802438e-07,0.7133640138289072,3.76,0.0,0.9619489175262861,0.9998888397028414,0.00011047684945731972,3.937563925127658e-05,1.3253535986025176e-05,0.04455456445528774,0.04457385825177196,1.6379312073333095e-10,0.001187211769287324,1.0303731168234215e-06,3.7407025273445107e-06,1.224398184957279e-05,3.8174701766277926e-05,1.7088548472108343e-07,9.282785487650943e-06,0.0001529398757994263,0.0013923655591788515,5.787045103833083e-06,2.184960617339101e-06,2.130863323125595e-06,6.473013018998846e-06,2.3276317729602787e-06,2.4736610999157404e-08,3.8406762417584826e-08,2.6494725553993974e-09,1.359484257941251e-08,1.044896112734795e-13,5.28259329500937e-08,2.4196781044317725e-08,9.935245488258626e-09,2.8997267765232438e-12,2.193999329118172e-12,6.943455400193756e-05,1.3209553915097817e-06,3.8253770941238875e-05,4.77198096792552e-09,2.3657594561741263e-14,5.322991118714343e-12,8.710913728982313e-06,1.3608024699384332e-12,3.2594990255491423e-11,1.0047184551469075e-09,1.0198900141117449e-10,5.918299392818793e-09,4.694181859173283e-12,1.8298258858846645e-15,1.3375894947885963e-13,6.892526505893243e-09,4.03221513433937e-13,6.633547526341277e-14,2.697837289335362e-10,1.7078554897185113e-15,1.1737602086260434e-16,3.242368410836335e-15,4.4501361764678497e-07,1.306368852657645e-10,3.2349864852207656e-11,1.962256768393863e-12,3.81022769436075e-13,1.200049363615508e-07,1.7954344402474738e-06,1.016240125434413e-09
9.130510660795276e-07,0.7134204608492695,3.76,0.0,0.961488712594364,0.999885975059382,0.00011397908656238298,3.996198671134885e-05,1.358132430105509e-05,0.0449713680610253,0.04499122501096137,1.6533020344099204e-10,0.0012235446876098877,1.04068962725283e-06,3.8010956668173797e-06,1.2550709473815156e-05,3.885282895950133e-05,1.7526006063072307e-07,9.498280479960652e-06,0.0001566186823622914,0.0014341012428867406,5.92128508095784e-06,2.260558313714484e-06,2.2104564963696545e-06,6.7059382612444175e-06,2.385037630573129e-06,2.614906619294476e-08,4.079695974238455e-08,2.710865024351984e-09,1.4269423070187591e-08,1.1099131694960234e-13,5.46729663729241e-08,2.5589948155751273e-08,1.0554696957267665e-08,3.078861462547925e-12,2.3308363883054652e-12,7.001268350259394e-05,1.3450816534820137e-06,3.840382047151262e-05,4.948417146718677e-09,2.48441462932824e-14,5.499197136930301e-12,8.852780801799197e-06,1.4504038826633536e-12,3.463657680336344e-11,1.0119567444760724e-09,1.0500414438200312e-10,6.140667109315149e-09,4.841761225420951e-12,1.9310394121554232e-15,1.4118500922962336e-13,7.066364570399536e-09,4.308530203663259e-13,7.082274363308548e-14,2.879132775510777e-10,1.8265614023081466e-15,1.2469282596580405e-16,3.560447034799646e-15,4.580365038882425e-07,1.3452944472719623e-10,3.4481679747212184e-11,2.029029946736971e-12,3.9643366944892506e-13,1.241345444921323e-07,1.810292776721072e-06,1.0547575097547048e-09
9.217239786788115e-07,0.7134770023594957,3.76,0.0,0.9610277339643303,0.9998830498546619,0.00011756639762595235,4.055029875339522e-05,1.391548400315536e-05,0.04538796062943704,0.045408394706008465,1.668667791397687e-10,0.0012607292066340334,1.051004947840387e-06,3.8622292076326496e-06,1.2862432658032873e-05,3.954077454473274e-05,1.797208677172118e-07,9.717709555895575e-06,0.00016036712550940047,0.0014768012046299653,6.0579895654013534e-06,2.33825199847333e-06,2.2925862191953783e-06,6.945956965825341e-06,2.44357066266869e-06,2.7632486034708626e-08,4.3317499501611476e-08,2.7733722839880827e-09,1.4974831238402584e-08,1.1784730527581997e-13,5.658131304998416e-08,2.7053614583146306e-08,1.1207926404014625e-08,3.2677621759684086e-12,2.4751325043874504e-12,7.058932558823051e-05,1.3694116931318188e-06,3.85520778687021e-05,5.1302281439031605e-09,2.6085667547110038e-14,5.680147670174577e-12,8.995621541067164e-06,1.5453392782115485e-12,3.6793832517648314e-11,1.0192195851876915e-09,1.0808707704768953e-10,6.369586232875644e-09,4.993102609716009e-12,2.0372151249158846e-15,1.4897616647827108e-13,7.243095345767507e-09,4.601623563429779e-13,7.557862478483568e-14,3.071328037761181e-10,1.952618378280293e-15,1.3240829290116772e-16,3.9072464899947166e-15,4.7138143916747383e-07,1.3851005047672302e-10,3.6740680184933e-11,2.0975340481614006e-12,4.125235115923723e-13,1.2838150802508867e-07,1.8250540049213928e-06,1.0944197348707447e-09
