Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934)
3.1642898474534484e-05,0.3112308367137024,3.76,0.0,0.7917765601163518,0.9991507432838453,0.0004784867556843748,5.492264401251307e-05,1.1374793957663861e-06,0.07578034627787625,0.07584167596432648,1.6229639313813564e-12,0.0033787237545647667,1.52691926360641e-08,3.2366634418325485e-07,5.832022989334746e-05,0.0005256648434615805,2.846204317310132e-05,5.573945296204829e-06,1.2624446372247497e-05,0.004094235503650444,2.5659189561683224e-06,3.6787501478571973e-07,3.418172221645149e-05,9.785746237313307e-06,1.7447185871236354e-07,2.5488201262995933e-09,6.568964273189008e-08,3.850313589788339e-08,5.881538703411652e-07,1.5454560581488827e-12,1.9944265016208525e-06,3.3623380704288804e-09,7.29028772145061e-08,2.4085895377277575e-10,2.268953556937991e-10,1.6285373470292667e-06,1.2821521311218248e-05,1.2226287504457867e-06,5.337340137485685e-06,2.817213844978335e-14,6.1424090468221326e-12,4.592353819734961e-06,4.119788255713409e-09,5.338220542112217e-13,3.217346562372709e-10,1.016380599193029e-10,3.2222976366437394e-08,5.609999364221105e-12,9.159022652513216e-17,3.4512904393882217e-14,1.003859583367693e-06,6.187320941022243e-11,5.5757001287576976e-12,1.8978495581964763e-09,7.024543066601187e-16,1.8374595085896904e-15,9.380343490560985e-16,1.2062962623694196e-06,5.945915801083088e-11,1.6787151056320755e-11,1.7450047585122782e-12,3.181269039945921e-14,4.560422652720564e-06,1.899592081248449e-11,3.390979352646197e-09,2.283335242699714e-05,2.3950318840355233e-06,4.0573495839029585e-10,1.837698728716379e-14,2.3076028811246227e-15,2.4979546311456875e-11,1.2583002040491065e-10,1.8505182564807485e-11,9.106669554394531e-14,8.019577684842134e-18,8.904134245202058e-12,4.132868946710923e-14,6.071945849951414e-15,9.605645823908456e-13,1.94455239915511e-09,2.5746724290040874e-09,2.7223327058453285e-15,2.6571458089047592e-11,1.5011202917278615e-09,1.1043944999788228e-11,2.3123760509616292e-18,2.84866030321684e-16,2.0105974656956227e-11,4.144702808824168e-16,2.4556532848691495e-16,6.464064569299429e-11
3.181447303322997e-05,0.3112545688627217,3.76,0.0,0.7913355012573551,0.9991406391330035,0.00048484999687985837,5.524601377572066e-05,1.151938993378142e-06,0.07617067271329121,0.0762330755633095,1.631394266832112e-12,0.0034192758166669956,1.53493968143632e-08,3.282217909452815e-07,5.926210029206852e-05,0.0005312165504434383,2.8950599082236393e-05,5.633659998218885e-06,1.2763360153256932e-05,0.004143461899405348,2.5936299327875803e-06,3.7392311564803756e-07,3.48343585381724e-05,9.961480662625306e-06,1.7648387520490273e-07,2.6094294605325817e-09,6.72589972686029e-08,3.891225063108455e-08,5.984897635361976e-07,1.5822411059561384e-12,2.0204619548000923e-06,3.4404070895966644e-09,7.459354793954009e-08,2.467524218756272e-10,2.3213722685659735e-10,1.6314771879765527e-06,1.2894847326249552e-05,1.2298695473100467e-06,5.4098190015541595e-06,2.866926805655236e-14,6.2497195484182205e-12,4.630291592655883e-06,4.233387050029466e-09,5.495872275918511e-13,3.2690667908050294e-10,1.0279705607258486e-10,3.270143679798121e-08,5.707686532458554e-12,9.375418009509165e-17,3.5328023085904165e-14,1.0214160320967837e-06,6.203617371070832e-11,5.589369721377244e-12,1.945195574496304e-09,7.200044195283301e-16,1.879909375043425e-15,9.706505939962206e-16,1.2255547478632492e-06,6.012407906734571e-11,1.7279649261153216e-11,1.7763033604446845e-12,3.266571466296162e-14,4.642501069008142e-06,1.9105510508598548e-11,3.4363202843510312e-09,2.2850381396510734e-05,2.4329991549445323e-06,4.1236841750020486e-10,1.867583430751357e-14,2.3451287487209367e-15,2.537736509398236e-11,1.2750034136993276e-10,1.8980023288714974e-11,9.334006332842989e-14,8.229163020570863e-18,9.14236501445343e-12,4.1444967813274655e-14,6.217312323210975e-15,9.904348164494938e-13,1.9558731159144462e-09,2.632585676115977e-09,2.7288450695936028e-15,2.7066985681558297e-11,1.537407272731228e-09,1.1281454142261069e-11,2.3621040051960433e-18,2.928853008275007e-16,2.0346924728238684e-11,4.2829128614971336e-16,2.5056930475122436e-16,6.64190232555253e-11
3.198604759192545e-05,0.31127831449328547,3.76,0.0,0.7908941382179783,0.9991304278739763,0.0004912915236560397,5.55701184038645e-05,1.166603932491171e-06,0.07656076594028968,0.07662425839164627,1.6398219904654468e-12,0.0034602512086259222,1.5429580272830518e-08,3.3284059313268553e-07,6.0216915748323384e-05,0.0005368162820780378,2.9446491990393716e-05,5.694109847340505e-06,1.290399188221786e-05,0.004193207295312455,2.621689036846485e-06,3.80061683861168e-07,3.5497541376290364e-05,1.0139920486229828e-05,1.7852200952568188e-07,2.6714761542430676e-09,6.886558891788061e-08,3.932636568926107e-08,6.0898963792311e-07,1.6198954617306174e-12,2.046850921194091e-06,3.520286908786856e-09,7.632298774558056e-08,2.527835864942267e-10,2.374987943790048e-10,1.6344995880345909e-06,1.2968429315026173e-05,1.2372475356579544e-06,5.482721577485205e-06,2.917434750529087e-14,6.358842264666986e-12,4.6684648402498025e-06,4.349684547965885e-09,5.658014339514942e-13,3.321823685560919e-10,1.039676058517909e-10,3.318501997058049e-08,5.8071889144978256e-12,9.59693035253729e-17,3.6162341271207567e-14,1.0392520890816424e-06,6.219220742853099e-11,5.602407142545775e-12,1.9936593911450275e-09,7.379688125194593e-16,1.9233285787892254e-15,1.0043673386127586e-15,1.2451018554200892e-06,6.07955604301698e-11,1.778617487022671e-11,1.8082695573240996e-12,3.3541684677744496e-14,4.725841400321421e-06,1.9217012798542634e-11,3.481993112918844e-09,2.2865964007313095e-05,2.4714014273166874e-06,4.191092495178097e-10,1.8979483930954255e-14,2.3832579348360404e-15,2.578147468263311e-11,1.2919421780305772e-10,1.9465777237093335e-11,9.567301022247571e-14,8.443676273247118e-18,9.385798200058845e-12,4.155747653922395e-14,6.366361570748131e-15,1.0212137794336055e-12,1.967409185338278e-09,2.691758826415725e-09,2.7350825724873145e-15,2.7568767954267266e-11,1.574367270504091e-09,1.1522685068618684e-11,2.4126111617924125e-18,3.011282591107799e-16,2.0590415489375257e-11,4.425689811932872e-16,2.5566540908780174e-16,6.82394985019211e-11
3.2157622150620936e-05,0.31130207390212505,3.76,0.0,0.7904524648598484,0.9991201081889669,0.0004978124189078716,5.5894974220073256e-05,1.1814774567077115e-06,0.07695062558339696,0.0770152243194623,1.6482471530620889e-12,0.0035016549359221296,1.5509743342525614e-08,3.3752373949833016e-07,6.118485703193788e-05,0.0005424645174002241,2.9949835693975332e-05,5.755305014879304e-06,1.3046364988700682e-05,0.004243477930752487,2.6501012364800907e-06,3.862920919069803e-07,3.6171425024643494e-05,1.0321105343003872e-05,1.8058664011721598e-07,2.7349954656813323e-09,7.051033021909858e-08,3.9745549739690006e-08,6.196563723694013e-07,1.6584403413462107e-12,2.073599548836478e-06,3.6020210717159146e-09,7.809211716709374e-08,2.589557040104693e-10,2.429828883611046e-10,1.6376065339919707e-06,1.304227473429043e-05,1.2447654969495124e-06,5.5560435235241764e-06,2.968751774501703e-14,6.4697941326743285e-12,4.706875875073198e-06,4.4687352497773835e-09,5.824774382018872e-13,3.375643729172433e-10,1.0514984720598986e-10,3.367377191674528e-08,5.90854430845803e-12,9.823665418275172e-17,3.7016340944682346e-14,1.0573721811556832e-06,6.234129253925942e-11,5.614810852592724e-12,2.0432676022282014e-09,7.563573300106434e-16,1.9677400469208143e-15,1.0392213857542221e-15,1.2649419960997917e-06,6.147368146052077e-11,1.8307130035930225e-11,1.840921005861942e-12,3.444124170325651e-14,4.810461769057219e-06,1.9330462860163397e-11,3.52799872553396e-09,2.2880099499364783e-05,2.5102417130839453e-06,4.259589891926122e-10,1.9288020964264527e-14,2.422000328353759e-15,2.6191973034492954e-11,1.3091147447971422e-10,1.996268843254993e-11,9.806676432294483e-14,8.663229490090689e-18,9.634525637858152e-12,4.1666224012203614e-14,6.519200368106424e-15,1.0529293218733783e-12,1.979164950504935e-09,2.7522204764469428e-09,2.7410453463633353e-15,2.8076833380053133e-11,1.6120087013798432e-09,1.1767671881971985e-11,2.4639046597636394e-18,3.0960122271742443e-16,2.083647748390347e-11,4.57318577475094e-16,2.608553090012744e-16,7.010291671596407e-11
3.232919670931642e-05,0.3113258473898754,3.76,0.0,0.7900104749635716,0.9991096787423156,0.0005044137822746478,5.622059787154405e-05,1.1965628803159612e-06,0.07734025126059267,0.07740597321416365,1.656669813019877e-12,0.0035434920695024265,1.558988636419475e-08,3.422722344693346e-07,6.216610783591218e-05,0.0005481617400728373,3.0460745960227392e-05,5.81725583415399e-06,1.3190503263032218e-05,0.0042942801282632335,2.678871581928997e-06,3.9261573630690875e-07,3.685616604337262e-05,1.0505075486056767e-05,1.8267814456203782e-07,2.800023633505951e-09,7.219415710267727e-08,4.016987252523534e-08,6.304929065595187e-07,1.6978975020454069e-12,2.100714108881303e-06,3.6856542888960856e-09,7.990187961931822e-08,2.6527211079246947e-10,2.485924087715641e-10,1.6408000626310885e-06,1.3116391169617298e-05,1.2524262739895098e-06,5.629780423963119e-06,3.0208922819701804e-14,6.582599576545032e-12,4.745527024704704e-06,4.590594584478274e-09,5.996281954792574e-13,3.430554151787642e-10,1.0634391996239246e-10,3.416773924385453e-08,6.011791355272005e-12,1.0055745680936027e-16,3.789050947894126e-14,1.0757808082942624e-06,6.248341345327891e-11,5.62657952737365e-12,2.0940474654797875e-09,7.751800616752915e-16,2.013167266838831e-15,1.0752507440931712e-15,1.2850796517159611e-06,6.215852263594255e-11,1.8842928226866917e-11,1.8742760745656265e-12,3.536504556535522e-14,4.896380563897407e-06,1.9445872353762536e-11,3.574338052166028e-09,2.2892787232257776e-05,2.549523018292844e-06,4.329197376006708e-10,1.9601523047216597e-14,2.4613663725974814e-15,2.6608976450762154e-11,1.3265315997422877e-10,2.04710069758577e-11,1.0052292832679709e-13,8.887937533059388e-18,9.888640610101662e-12,4.177122040252022e-14,6.6759389238997516e-15,1.0856101758808037e-12,1.9911448516232887e-09,2.8139999223992403e-09,2.746733707433357e-15,2.859120963188647e-11,1.6503400181977831e-09,1.2016448634334092e-11,2.515991627433819e-18,3.1831070491310767e-16,2.108514166245008e-11,4.725558078310909e-16,2.661407035244519e-16,7.201013743600161e-11
3.2500771268011903e-05,0.3113496352611336,3.76,0.0,0.7895681622275051,0.9990991381802229,0.0005110967304461695,5.654700633671427e-05,1.211863563616288e-06,0.07772964258320984,0.07779650494040251,1.665090039641825e-12,0.003585767746745025,1.5670009689507878e-08,3.47087099645974e-07,6.316085482817538e-05,0.0005539084384275499,3.0979340562763655e-05,5.879972798725814e-06,1.3336430864407672e-05,0.004345620294796786,2.708005205004673e-06,3.990340378956848e-07,3.7551923295000974e-05,1.06918717973874e-05,1.8479691534931757e-07,2.8665978324502703e-09,7.391802960512093e-08,4.059940484947202e-08,6.415022425168454e-07,1.738289261080461e-12,2.128200998422954e-06,3.771232509673595e-09,8.17532420172376e-08,2.717362255354739e-10,2.5433032749706956e-10,1.6440822620517415e-06,1.319078633912749e-05,1.2602327730079767e-06,5.703927789563058e-06,3.073871008068737e-14,6.697315784941684e-12,4.784420632043739e-06,4.715318923080647e-09,6.172671856916572e-13,3.4865829413323995e-10,1.0754996589635795e-10,3.466696914303336e-08,6.1169695633328696e-12,1.0293330441229923e-16,3.878531643011723e-14,1.094482545782814e-06,6.261855704105349e-11,5.6377120602925205e-12,2.1460269200681736e-09,7.944473489740251e-16,2.0596342953828814e-15,1.1124947115761246e-15,1.3055193763723614e-06,6.285016563183544e-11,1.9393995049697166e-11,1.908353731398334e-12,3.631378286299036e-14,4.983616443933282e-06,1.9563294777423605e-11,3.621012067252514e-09,2.290402668640575e-05,2.5892483424642384e-06,4.3999343368139464e-10,1.992007131248707e-14,2.501366507682326e-15,2.7032591892253227e-11,1.344196905790955e-10,2.0990989228686762e-11,1.030438091544127e-13,9.117918703823809e-18,1.0148237878271128e-11,4.187247613641425e-14,6.836691009258424e-15,1.1192859849937333e-12,2.0033534274531852e-09,2.877127178485532e-09,2.7521481990405955e-15,2.911192357126866e-11,1.6893697091858203e-09,1.226904932055853e-11,2.568879181036772e-18,3.2726336127692067e-16,2.1336439388904028e-11,4.882969460612924e-16,2.715233236085634e-16,7.396203466115704e-11
3.265518837083784e-05,0.3113710568981533,3.76,0.0,0.7891697994614417,0.9990895555368835,0.0005171820757272714,5.684145927644413e-05,1.2258210489424219e-06,0.07807989407373309,0.07814779770086919,1.6726662069108933e-12,0.003624195111446269,1.5742104140480933e-08,3.51478084610234e-07,6.406782308242743e-05,0.0005591231760556902,3.145274479778905e-05,5.937081932241358e-06,1.3469315844574449e-05,0.00439229177256395,2.734540380442698e-06,4.048926323063095e-07,3.818765688513447e-05,1.0862439155769298e-05,1.8672745250130658e-07,2.9278678956603627e-09,7.55045673306326e-08,4.099049755570357e-08,6.515609230682812e-07,1.7754598322567298e-12,2.153262931677501e-06,3.849954654635724e-09,8.345585473655288e-08,2.7768311295523164e-10,2.5960675084359575e-10,1.6471138232885013e-06,1.3257986798239632e-05,1.2673856697762656e-06,5.7710075970494615e-06,3.122280943148297e-14,6.802204934147094e-12,4.8196341289867024e-06,4.830067765744185e-09,6.335712388142362e-13,3.5379888650019467e-10,1.0864576292762261e-10,3.512081503240845e-08,6.213314454117208e-12,1.0511952641145192e-16,3.9608725322462625e-14,1.1115685626308875e-06,6.273421180409982e-11,5.6471867008532925e-12,2.19385773497723e-09,8.121767580006678e-16,2.1023640417917818e-15,1.1470863352811943e-15,1.3241772206756188e-06,6.347852812456999e-11,1.990337227711653e-11,1.9396573710707357e-12,3.7189543187660004e-14,5.063270486757297e-06,1.967073143883585e-11,3.6633056820021547e-09,2.2912903585686583e-05,2.6253832437599e-06,4.46457602941156e-10,2.021115440550517e-14,2.5379174098420055e-15,2.7419584361153954e-11,1.3603037927553977e-10,2.146916280471157e-11,1.0536899175649942e-13,9.329509875674277e-18,1.0386642314621651e-11,4.196041972685053e-14,6.984896593841681e-15,1.1504701582549175e-12,2.0145404949686856e-09,2.935119486965449e-09,2.7567874536038803e-15,2.9586006356543045e-11,1.725100584125953e-09,1.2499687447342486e-11,2.6171683511592276e-18,3.355343514834948e-16,2.1564885286281304e-11,5.029087133931017e-16,2.7645226687413987e-16,7.575767475266121e-11
3.280960547366378e-05,0.3113924906635468,3.76,0.0,0.7887711653108044,0.9990798807654876,0.0005233352619699367,5.71365748011557e-05,1.2399582079977899e-06,0.07842995512385588,0.07849891434036389,1.6802404918877913e-12,0.0036629857531568295,1.581418320068023e-08,3.559244423933421e-07,6.498601728492537e-05,0.0005643787510053902,3.1932559154473196e-05,5.994828174096046e-06,1.3603688183523783e-05,0.004439409056492347,2.7613779033449617e-06,4.1083013397100404e-07,3.883256332665036e-05,1.1035360054052887e-05,1.8868068886557204e-07,2.9904495109755568e-09,7.712507492378316e-08,4.1385921532049805e-08,6.617643359613668e-07,1.8134230539707918e-12,2.1786365846875755e-06,3.930325278960312e-09,8.519370540258706e-08,2.83755094601019e-10,2.649919156845663e-10,1.6502205392268328e-06,1.3325425215305448e-05,1.2746612215170637e-06,5.838412810492944e-06,3.1713931735409316e-14,6.908669345872148e-12,4.855047657287271e-06,4.947226143418601e-09,6.502923540855461e-13,3.590345594233212e-10,1.0975148048007025e-10,3.557899755328285e-08,6.311286349785032e-12,1.0735214959757686e-16,4.0449662113672286e-14,1.1288992118633543e-06,6.284420024968051e-11,5.656144851725209e-12,2.242704781049086e-09,8.302827505037732e-16,2.1459744220197143e-15,1.1827252549457099e-15,1.3430869130730618e-06,6.411252791645133e-11,2.0425801210691827e-11,1.9715765121912273e-12,3.808659081907562e-14,5.144020696946784e-06,1.9779841959354133e-11,3.7058719975792493e-09,2.292060685107035e-05,2.661882400308597e-06,4.530160521155849e-10,2.050646008578698e-14,2.574998386356265e-15,2.7812102485244475e-11,1.3766148702104154e-10,2.1957192963145924e-11,1.0774870773597714e-13,9.545559934793171e-18,1.0629636606823843e-11,4.2045356483327704e-14,7.136536758603636e-15,1.1825079754250446e-12,2.025920001007553e-09,2.9942513612382885e-09,2.7612057170943217e-15,3.0065262109633973e-11,1.7614102807390797e-09,1.2733475132788742e-11,2.666116917290767e-18,3.4401305163192093e-16,2.1795513561177916e-11,5.17954947781076e-16,2.814627006708117e-16,7.759088056467979e-11
3.2964022576489714e-05,0.31141393678784146,3.76,0.0,0.7883722550057519,0.9990701128403031,0.0005295571398689059,5.74323660060702e-05,1.2542776262208043e-06,0.07877982543602596,0.07884985475434605,1.6878129572064192e-12,0.0037021435589908985,1.5886247148673397e-08,3.6042695390633104e-07,6.591557991214087e-05,0.0005696755291349077,3.241887380409075e-05,6.053219527516221e-06,1.3739566277165953e-05,0.004486976997763292,2.7885216947526042e-06,4.1684762882097186e-07,3.9486763359027676e-05,1.1210665644894918e-05,1.9065691998217058e-07,3.0543718697814365e-09,7.878030491474623e-08,4.178573075886794e-08,6.72114805218407e-07,1.8521964150148606e-12,2.2043268943191355e-06,4.012380396427883e-09,8.696755014782596e-08,2.899548425808613e-10,2.7048814524629165e-10,1.6534040442244351e-06,1.3393107507758999e-05,1.2820616857634401e-06,5.906140006239898e-06,3.2212191268374676e-14,7.016769210558398e-12,4.8906629580173965e-06,5.066837161173922e-09,6.674410962128097e-13,3.6436752444965574e-10,1.1086722593506679e-10,3.6041552356824457e-08,6.410915925713745e-12,1.0963262880359992e-16,4.130847464438985e-14,1.1464779904882812e-06,6.294851801397516e-11,5.664586166155581e-12,2.2925899145100427e-09,8.487734155666928e-16,2.1904842333076505e-15,1.219442947213063e-15,1.3622519281329856e-06,6.475222688131414e-11,2.0961619036715777e-11,2.004126312316285e-12,3.900547110130639e-14,5.225881255658283e-06,1.989066021104854e-11,3.748711823551058e-09,2.292713635963349e-05,2.6987479825521468e-06,4.596705486259701e-10,2.080604590057072e-14,2.612617569199438e-15,2.8210232904948563e-11,1.3931411235414012e-10,2.2455280369618162e-11,1.1018513268623455e-13,9.766161650545777e-18,1.0877293029310462e-11,4.21272974059634e-14,7.291702413402984e-15,1.2154230631732804e-12,2.0374954712485017e-09,3.0545462500381016e-09,2.765403732053896e-15,3.054970861396426e-11,1.7983050558213833e-09,1.2970437012973438e-11,2.7157300364985804e-18,3.527047191420735e-16,2.2028347961550658e-11,5.334487161443719e-16,2.8655595646157625e-16,7.946232009389751e-11
3.311843967931565e-05,0.3114353955043082,3.76,0.0,0.7879730637192752,0.9990602507229811,0.000535848572082049,5.7728846222738855e-05,1.2687819162294317e-06,0.07912950470807263,0.0792006188363759,1.6953836419438e-12,0.0037416724621471852,1.5958296270528157e-08,3.649864137661605e-07,6.685665552772084e-05,0.0005750138794675353,3.2911780326931866e-05,6.112264112398034e-06,1.3876968775013383e-05,0.004535000506192554,2.81597573612097e-06,4.2294621773751466e-07,4.015037932522455e-05,1.1388387521128292e-05,1.9265645439397356e-07,3.1196647533878363e-09,8.047102743119181e-08,4.2189980007199234e-08,6.826146996558231e-07,1.8917978092311656e-12,2.230338887548399e-06,4.096156748891338e-09,8.877816213538956e-08,2.962850887382479e-10,2.760978150679441e-10,1.6566660098285043e-06,1.3461039689950762e-05,1.289589366398112e-06,5.974185713531928e-06,3.2717704088820375e-14,7.1265121731287625e-12,4.926481783123004e-06,5.18894457582964e-09,6.850285001142941e-13,3.6980005325369046e-10,1.1199310793287978e-10,3.6508515500058805e-08,6.5122344757212475e-12,1.1196176232751825e-16,4.218558409846142e-14,1.164308449243259e-06,6.304716240720188e-11,5.67251044507131e-12,2.343535485669094e-09,8.676570247160237e-16,2.235912725438213e-15,1.2572718570462846e-15,1.3816757909479867e-06,6.539768756208995e-11,2.1511172245263604e-11,2.0373220337150134e-12,3.994673973789463e-14,5.308866532151757e-06,2.0003234162321692e-11,3.791826003008233e-09,2.293249207077001e-05,2.735982154964831e-06,4.664221199291039e-10,2.1109982354514212e-14,2.650782828773406e-15,2.8614053400299248e-11,1.4098728047254182e-10,2.2963630292739224e-11,1.126795117558154e-13,9.991409170645172e-18,1.1129684905575618e-11,4.2206256745921436e-14,7.450487296330886e-15,1.2492397257202098e-12,2.0492705010611078e-09,3.1160281218410546e-09,2.7693820321263025e-15,3.103936305487403e-11,1.835791186414173e-09,1.3210597669570796e-11,2.7660128544549403e-18,3.6161477815036503e-16,2.2263412522310106e-11,5.494034923290492e-16,2.917333886069949e-16,8.13726713465135e-11
