Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66)
5.81592778631225e-07,0.5957629677069731,9.072488402194562e-08,1.2997080327171923e-09,6.450571260787035e-09,1.665593093648383e-07,0.0,0.0,1.9212707381306487e-07,5.578700273594372e-11,2.2166315987940115e-10,2.0965200519303362e-10,1.224457222068017e-10,1.1253343486152955e-24,5.963399296629603e-18,3.5530511598114966e-12,9.312279674324266e-08,1.0999664009232913e-10,2.5467542189966733e-19,5.755008515619718e-21,2.7779587217867118e-11,3.2134829160672834e-11,3.430851945123374e-12,2.1359898833064808e-14,8.221694978203798e-13,3.7134275873276134e-13,5.0799004096566786e-12,0.00044559433693203067,2.9546261367165878e-12,8.211515280474043e-11,4.730777120884644e-15,4.950934018856851e-19,1.7320420949507003e-12,5.155776361890964e-13,3.76,0.0,0.6735765736317828,0.9998162678945997,1.9141565753881284e-08,1.3339539599814965e-07,0.00044559466226687014,3.323766926597696e-08,3.0653498801102156e-07,1.73084010286641e-08,7.236421821158265e-16,8.680104303038403e-16,1.889821010410576e-15,5.155109961622995e-18,8.909391081564273e-16,9.633684611550857e-08,2.9311282320305693e-09,7.595989129506867e-13,1.4241492419681506e-16,1.4282972223490548e-17,1.780310391882891e-13,1.9181199543692032e-10,9.094570970124265e-10,1.2148596996422658e-16,1.2032459109156596e-19,4.49674242667853e-18,1.9479663692369847e-18,1.8219051990615395e-25,1.820158077513091e-16,3.993980101097391e-23,2.141207479073006e-15,5.27014562992661e-15,3.650640830673386e-17,1.0520297912887347e-14,1.026512343933453e-15,3.0648329375335682e-18,5.645759257120457e-18,2.785491077206759e-27,1.1725201820257569e-23,1.3374886471457212e-10,1.4370053431979592e-12,2.1308909883450265e-16,3.246298586198297e-15,0.0001835242107693871,2.221289345962075e-20,1.0297427501575907e-10,5.98298829440584e-27,5.7511897918058104e-27,1.2676393695344275e-07,2.093195393214443e-15,3.314008385242995e-22,1.1136922439554954e-12,4.0613266671111763e-19,1.7714956854606557e-22
5.995845940448746e-07,0.5957644807713511,9.377848738448066e-08,1.3460800291240386e-09,6.707338248522116e-09,1.777232416261344e-07,0.0,0.0,1.991169824634203e-07,5.951434164269824e-11,2.396523073616539e-10,2.1639167038103355e-10,1.278649782335351e-10,1.2081767490197703e-24,6.184927428166622e-18,3.554029116273297e-12,9.579814825613296e-08,1.1693472604069553e-10,2.836052676208324e-19,6.411003805722474e-21,2.969675212401345e-11,3.321308446649106e-11,3.4308156714702847e-12,2.283095243373086e-14,8.477123728225035e-13,4.121013122724858e-13,5.4567025314784675e-12,0.00045937427072876056,3.147981855342912e-12,8.527932624265391e-11,4.891480157699743e-15,5.453572394119416e-19,1.905889098718796e-12,5.674286308419748e-13,3.76,0.0,0.6735627680643161,0.9998162598831682,2.0624693371466593e-08,1.3772188309652107e-07,0.00045937461522847236,3.422042422293891e-08,3.2373576085776193e-07,1.7707629785458697e-08,7.975226513844452e-16,9.551775422812713e-16,2.1444381745772014e-15,5.627729926953841e-18,1.010180908471501e-15,9.920364418187993e-08,3.112775664358967e-09,8.317766500990026e-13,1.4248407321792903e-16,1.4289013937753464e-17,1.7812840120340706e-13,1.9763796454193337e-10,9.587728457120041e-10,1.299716138085186e-16,1.2915063573528425e-19,5.1039664757915684e-18,2.21469184346916e-18,2.120558268746738e-25,1.9925534758642038e-16,4.368724789261297e-23,2.280109926151347e-15,5.790656468953945e-15,3.9714354446605565e-17,1.1278895431790748e-14,1.1015040943790163e-15,3.420485245371557e-18,6.114942497301583e-18,3.357406479736477e-27,1.3308801473018772e-23,1.4167453159467746e-10,1.4451878265709317e-12,2.360303716213715e-16,3.3467442698587265e-15,0.00018352420929918423,2.521962069497744e-20,1.0643356280017734e-10,6.678299945104559e-27,6.967068900520005e-27,1.3068391673216167e-07,2.2945691790254668e-15,3.8497730381310367e-22,1.2142634134565607e-12,4.431553615788603e-19,2.0273575328333902e-22
6.175764094585242e-07,0.5957659938487447,9.683738496167659e-08,1.3925354609129035e-09,6.964521824193359e-09,1.8925675053744638e-07,0.0,0.0,2.0617020795134197e-07,6.337535776873815e-11,2.5842096733561403e-10,2.231349837276065e-10,1.3330640391752218e-10,1.2943557694814773e-24,6.407675354129159e-18,3.5550426309970264e-12,9.846182010323497e-08,1.240943108307049e-10,3.146924719517545e-19,7.116468984841092e-21,3.1680860602564143e-11,3.429132316883108e-11,3.430780287054691e-12,2.435444724747881e-14,8.731716358817774e-13,4.560880687939815e-13,5.847996350194241e-12,0.0004731539215749879,3.3487541290665833e-12,8.851247698107349e-11,5.051908232533254e-15,5.988552602981012e-19,2.090568926686523e-12,6.22869669366957e-13,3.76,0.0,0.6735489623133227,0.9998162517758139,2.2165725605932235e-08,1.420597604300334e-07,0.0004731542858562163,3.520473259990232e-08,3.414001278069423e-07,1.8107496058794635e-08,8.762988338343705e-16,1.0481097830307113e-15,2.423747192962302e-15,6.129274255950943e-18,1.1410834454516763e-15,1.0206381306496204e-07,3.2997306626340307e-09,9.083858447993387e-13,1.4254757664316836e-16,1.4294696867928952e-17,1.78227734694344e-13,2.034732520837077e-10,1.0093258131427088e-09,1.3875214144500518e-16,1.383411443404111e-19,5.7712859052843355e-18,2.508098456166234e-18,2.4566439454749386e-25,2.175396227089296e-16,4.766242710706359e-23,2.4234614693823415e-15,6.344471135742438e-15,4.3081181180964316e-17,1.2064235202145156e-14,1.179303866991602e-15,3.804007584421907e-18,6.606041106785219e-18,4.023465912027626e-27,1.504867814764165e-23,1.4983075660756016e-10,1.4533898112327254e-12,2.606080585490629e-16,3.447187892991861e-15,0.0001835242078113745,2.852113253858015e-20,1.0987817118620631e-10,7.436456057267746e-27,8.390344918856514e-27,1.3460380196677905e-07,2.50852058206109e-15,4.4527443675481865e-22,1.3207372685501637e-12,4.820882054358511e-19,2.3105874940378316e-22
6.355682248721739e-07,0.595767506939223,9.990153846304177e-08,1.4390738744313293e-09,7.222110004004811e-09,2.0116045832693087e-07,0.0,0.0,2.1328685108145112e-07,6.737125372395671e-11,2.779730248763064e-10,2.2988201940656953e-10,1.3876864137682377e-10,1.383914427323429e-24,6.631648838386032e-18,3.5560917892746113e-12,1.0111386429325004e-07,1.314763259958227e-10,3.4801885146264684e-19,7.873362953513564e-21,3.373216531225525e-11,3.5369544999184147e-11,3.4307457915144514e-12,2.593068055345211e-14,8.985479461884684e-13,5.034631718789875e-13,6.2538240046216156e-12,0.0004869332894628554,3.5571046799826946e-12,9.181621072780933e-11,5.2120641907327506e-15,6.556757615760103e-19,2.286334102262977e-12,6.820403951655373e-13,3.76,0.0,0.673535156378101,0.9998162435723998,2.376475304453923e-08,1.4640897738336938e-07,0.0004869336741475336,3.6190574836975125e-08,3.5952881860120174e-07,1.850799360927685e-08,9.60134182765466e-16,1.1470038157202318e-15,2.7292683971734666e-15,6.660742576126299e-18,1.2843912398432418e-15,1.0491736798834915e-07,3.49198020951397e-09,9.89558385667842e-13,1.426067838900049e-16,1.4300116861919617e-17,1.7832903153866753e-13,2.093177326382719e-10,1.0611130919618249e-09,1.478281597818974e-16,1.4790152488544448e-19,6.502615028639809e-18,2.8299285341112143e-18,2.833479501920319e-25,2.3689811770569292e-16,5.187236935920685e-23,2.571270163577854e-15,6.932645087754793e-15,4.660845815215259e-17,1.2876358718655527e-14,1.2599178051041186e-15,4.2165494044674024e-18,7.119273416525232e-18,4.795555566107679e-27,1.695490110322421e-23,1.5821786966625245e-10,1.4616111505370304e-12,2.8688190493603136e-16,3.5476294556160926e-15,0.00018352420630593277,3.213594966349553e-20,1.1330807442796746e-10,8.261302051535664e-27,1.0048453465051785e-26,1.3852359233902108e-07,2.7354379812289038e-15,5.129067639436627e-22,1.4332866029275742e-12,5.229516716648014e-19,2.623142257538247e-22
6.535600402858235e-07,0.5957690200428537,1.0297090741114708e-07,1.4856947549706e-09,7.480092713235118e-09,2.1343498242469183e-07,0.0,0.0,2.204670114316848e-07,7.150323421092222e-11,2.9831219280805563e-10,2.366328513335764e-10,1.442505129750688e-10,1.4768961696488094e-24,6.856853380343236e-18,3.5571766713825704e-12,1.0375433259174222e-07,1.3908171113175763e-10,3.836667996695507e-19,8.683659348462261e-21,3.58509196161402e-11,3.644774978281733e-11,3.4307121841972577e-12,2.7559948565353546e-14,9.238419593479155e-13,5.543897061954069e-13,6.6742261935053516e-12,0.0005007123743845617,3.77319877266871e-12,9.51920528908315e-11,5.3719508855837254e-15,7.159057819062186e-19,2.4934302173567138e-12,7.450817852172264e-13,3.76,0.0,0.6735213502579579,0.9998162352727913,2.5421863778438482e-08,1.5076948356766954e-07,0.0005007127800998395,3.717793248902116e-08,3.7812255453217693e-07,1.8909116191864687e-08,1.049192899221951e-15,1.2520572444617712e-15,3.0625653186573383e-15,7.223147955951797e-18,1.4408725279125932e-15,1.0776432414061961e-07,3.6895113177854155e-09,1.0754261491751283e-12,1.4266278679335938e-16,1.4305351484119104e-17,1.784322849949712e-13,2.1517128939497117e-10,1.114131781606617e-09,1.5720027881807026e-16,1.5783723316396807e-19,7.30199951949482e-18,3.181981153027814e-18,3.254558932209399e-25,2.5736021498060198e-16,5.632413599572164e-23,2.723543748469844e-15,7.556235759032526e-15,5.029765598781914e-17,1.3715308504607775e-14,1.3433515563162814e-15,4.659261478855999e-18,7.654848096396824e-18,5.68663046241377e-27,1.9037863241228737e-23,1.6683619616432916e-10,1.469851702987748e-12,3.1491177682244194e-16,3.648068957750621e-15,0.00018352420478283423,3.608313727141438e-20,1.1672326556624952e-10,9.156796348378367e-27,1.1971472540375372e-26,1.4244328753013885e-07,2.975710447103344e-15,5.885253773362877e-22,1.552084595579387e-12,5.657649459142885e-19,2.967052242529653e-22
6.715518556994731e-07,0.5957705331597042,1.060454497016246e-07,1.5323975405248066e-09,7.738461343961832e-09,2.2608093522621164e-07,0.0,0.0,2.2771078739896505e-07,7.577250600376675e-11,3.194420350080052e-10,2.4338755321381704e-10,1.4975099774720556e-10,1.5733448826477503e-24,7.083294273150159e-18,3.558297357799396e-12,1.0638327652608025e-07,1.4691141375987313e-10,4.2171933174400144e-19,9.549346513464744e-21,3.8037377563688894e-11,3.752593739997836e-11,3.4306794645429198e-12,2.9242546453202546e-14,9.490543273965977e-13,6.090336178197624e-13,7.109242364128247e-12,0.0005144911763323572,3.997205035166771e-12,9.864145296137863e-11,5.5315711707735805e-15,7.796311359530448e-19,2.7120961158899246e-12,8.121361162439427e-13,3.76,0.0,0.6735075439522065,0.999816226876854,2.7137143797570848e-08,1.5514122881947503e-07,0.0005144916037105339,3.816678798445143e-08,3.971820487735271e-07,1.9310857592127574e-08,1.1436399199559766e-15,1.3634686015719001e-15,3.4252445564000013e-15,7.817516942399298e-18,1.6113192995627626e-15,1.106046966754171e-07,3.892311030294583e-09,1.1661209995419726e-12,1.4271646972605535e-16,1.43104635791739e-17,1.78537489762096e-13,2.2103381227849485e-10,1.1683789882785872e-09,1.6686910880853003e-16,1.6815377147770204e-19,8.173617035061199e-18,3.566112231462656e-18,3.7235561631544973e-25,2.789551952397206e-16,6.102481869337724e-23,2.880289669010934e-15,8.216302481419155e-15,5.415015228502972e-17,1.4581127808168738e-14,1.4296103177278803e-15,5.133295269473293e-18,8.212964783088261e-18,6.710773401537236e-27,2.1308281629610254e-23,1.7568605721868105e-10,1.478111331416135e-12,3.44757651235964e-16,3.7485063994154135e-15,0.0001835242032420544,4.0382303411787394e-20,1.2012375242973565e-10,1.0127010018055324e-26,1.4192287421332864e-26,1.4636288722091356e-07,3.2297277483672206e-15,6.728190155661172e-22,1.67730480458292e-12,6.105460032152518e-19,3.3444219623459937e-22
6.895436711131228e-07,0.5957720462898407,1.0912512203935194e-07,1.5791816331658658e-09,7.997208420661124e-09,2.390989239194619e-07,0.0,0.0,2.3501827623831348e-07,8.018027792789545e-11,3.4136598659561164e-10,2.501461985871613e-10,1.552692109381396e-10,1.6733049029198475e-24,7.310976654447584e-18,3.559453929956001e-12,1.0900074738948304e-07,1.5496638920459318e-10,4.622601283732579e-19,1.0472427474931192e-20,4.029179387335199e-11,3.8604107765654066e-11,3.4306476321614777e-12,3.097876835915514e-14,9.741856988539615e-13,6.675636367119118e-13,7.5589108657422e-12,0.0005282696952985397,4.2292952898264e-12,1.0216578865938122e-10,5.6909278959713236e-15,8.469364493587447e-19,2.942564078038519e-12,8.833469310769158e-13,3.76,0.0,0.6734937374601676,0.9998162183844561,2.8910677289101222e-08,1.595241631996917e-07,0.0005282701449769995,3.915712444077964e-08,4.167080066546927e-07,1.971321163880599e-08,1.2436409050660431e-15,1.481437334843184e-15,3.818955641915871e-15,8.444889598264129e-18,1.7965473346001442e-15,1.1343850071153164e-07,4.10036641987859e-09,1.2617747886389648e-12,1.427685496005387e-16,1.431550411134415e-17,1.7864464183215463e-13,2.2690519649390496e-10,1.223851824927764e-09,1.768352581010865e-16,1.788566873828327e-19,9.121777830999794e-18,3.984234620241685e-18,4.244328186383924e-25,3.0171223797563128e-16,6.598153912087416e-23,3.041515095253361e-15,8.913906410749205e-15,5.816723727346481e-17,1.5473860363880106e-14,1.5186988766867613e-15,5.639802339503443e-18,8.793814664605983e-18,7.883255168146358e-27,2.3777198001687436e-23,1.847677698578615e-10,1.4863899023053253e-12,3.7647960735550304e-16,3.8489417806311765e-15,0.00018352420168356892,4.505359731258464e-20,1.2350955451371443e-10,1.1176126432830432e-26,1.67467605829788e-26,1.502823910916627e-07,3.4978803582557452e-15,7.665151475093417e-22,1.8091211611332793e-12,6.573116810356718e-19,3.7574303761754597e-22
7.075354865267724e-07,0.5957735594333289,1.1220988026920954e-07,1.6260464081855451e-09,8.256327353623922e-09,2.5248955036473346e-07,0.0,0.0,2.4238957409609047e-07,8.472776084042314e-11,3.640873713650414e-10,2.5690886087087465e-10,1.6080438630358972e-10,1.7768210257712658e-24,7.53990554423905e-18,3.560646467231894e-12,1.1160679624432663e-07,1.6324760048266564e-10,5.053735786681595e-19,1.145491992015196e-20,4.261442391593664e-11,3.968226082198368e-11,3.4306166866052534e-12,3.276890740851634e-14,9.992367187850124e-13,7.301512013410566e-13,8.023269073578181e-12,0.0005420479312754519,4.469644393541492e-12,1.0576636985071083e-10,5.8500239044624446e-15,9.179051938578432e-19,3.18506000406395e-12,9.58859005389798e-13,3.76,0.0,0.673479930781169,0.9998162097954668,3.074254685774121e-08,1.6391823699257098e-07,0.0005420484038966045,4.0148925527891404e-08,4.367011258823649e-07,2.0116172201258656e-08,1.3493622255478547e-15,1.6061637948453061e-15,4.24539090141614e-15,9.106319539193927e-18,1.9973962371498207e-15,1.1626575133298046e-07,4.313664589296936e-09,1.362519355889131e-12,1.4281960743126484e-16,1.4320514399667373e-17,1.7875373817165865e-13,2.327853414357404e-10,1.2805474112370241e-09,1.8709933090521498e-16,1.8995157248735886e-19,1.0150925367681434e-17,4.438318187485687e-18,4.820918113399706e-25,3.256604219509652e-16,7.120144857104473e-23,3.2072269415412133e-15,9.650110457835944e-15,6.235011916812005e-17,1.6393550148844574e-14,1.610621647461467e-15,6.1799338110519406e-18,9.397581024026521e-18,9.220595970347499e-27,2.6455979229709183e-23,1.9408164716574393e-10,1.4946872851389438e-12,4.1013781849522425e-16,3.9493751014193244e-15,0.00018352420010735385,5.0117707722572984e-20,1.2688070058108822e-10,1.2308440922436734e-26,1.967390667042053e-26,1.54201798822245e-07,3.780559460998516e-15,8.703810581369533e-22,1.9477079637854544e-12,7.060777483996139e-19,4.2083312299238577e-22
7.25527301940422e-07,0.5957750725902338,1.1529967962840846e-07,1.6729912210295097e-09,8.515812248800213e-09,2.662534110103259e-07,0.0,0.0,2.498247760382121e-07,8.94161676112044e-11,3.876094169227864e-10,2.6367561339448464e-10,1.66355860724705e-10,1.8839385104500877e-24,7.770085873070939e-18,3.5618750462755314e-12,1.1420147392494882e-07,1.717560182010412e-10,5.511448219787031e-19,1.2498856175672759e-20,4.5005523699713465e-11,4.076039653214031e-11,3.430586627289762e-12,3.4613255717182073e-14,1.024208028840067e-12,7.969703854488751e-13,8.502353490853938e-12,0.0005558258842554771,4.718430086747417e-12,1.0944444224929254e-10,6.008862030824816e-15,9.926197221689303e-19,3.439803596240399e-12,1.0388183149497835e-12,3.76,0.0,0.6734661239145455,0.9998162011097568,3.2632833696935475e-08,1.6832340070470514e-07,0.0005558263804667002,4.1142175364201825e-08,4.571620967190179e-07,2.0519733188230592e-08,1.4609709508352721e-15,1.7378492222186155e-15,4.706285315010461e-15,9.802873970320559e-18,2.2147294682377846e-15,1.1908646358908869e-07,4.532192671163119e-09,1.468486528172323e-12,1.428701138436589e-16,1.432552792695552e-17,1.7886477654575837e-13,2.3867414986477664e-10,1.3384628736064478e-09,1.9766192553664996e-16,2.0144406129796576e-19,1.1265636907839177e-17,4.930389899208811e-18,5.457558156743584e-25,3.5082872568110034e-16,7.669172759913063e-23,3.3774318844140063e-15,1.0425979224249154e-14,6.669992922737203e-17,1.7340241185145714e-14,1.7053827043988462e-15,6.754839863754831e-18,1.0024439745987957e-17,1.0740628080970537e-26,2.935631777332712e-23,2.036279983964054e-10,1.5030033518378546e-12,4.457925448067105e-16,4.049806361801953e-15,0.00018352419851338538,5.559586126477285e-20,1.3023722675447368e-10,1.3528360432348064e-26,2.301607248105951e-26,1.581211100920662e-07,4.078156958254321e-15,9.852249366666e-22,2.0932398728728138e-12,7.568589712694098e-19,4.699453387328138e-22
7.615109327677212e-07,0.59577809894455,1.2149422068583069e-07,1.767118309770296e-09,9.035859013536598e-09,2.9490319333983493e-07,0.0,0.0,2.648872671719555e-07,9.922061416120412e-11,4.370679931391894e-10,2.772216821924218e-10,1.7750549532990355e-10,2.1091609599009843e-24,8.234220251733246e-18,3.5644406335982315e-12,1.1935691797436333e-07,1.8945839278447877e-10,6.510052371009597e-19,1.4779262488743883e-20,4.999415963663711e-11,4.291661582536926e-11,3.4305291651873695e-12,3.846574355148399e-14,1.0739140689448614e-12,9.440126640865906e-13,9.504843070550314e-12,0.0005833809411945874,5.242035792019282e-12,1.1703774306406727e-10,6.3257759171353155e-15,1.1536101518040205e-18,3.98688266050963e-12,1.212668353504186e-12,3.76,0.0,0.6734385096157969,0.9998161834476637,3.658897764931878e-08,1.7716680101887394e-07,0.0005833814865476945,4.3132959564811816e-08,4.994903178523082e-07,2.1328632296184297e-08,1.702522314118664e-15,2.0229063164026785e-15,5.738603922104464e-15,1.1305693286142937e-17,2.702422222747071e-15,1.2470833302960647e-07,4.98488725155434e-09,1.6966159320775524e-12,1.4297091624900435e-16,1.433566750196715e-17,1.7909267434956205e-13,2.5047738166207087e-10,1.4579419656185779e-09,2.1968503976563412e-16,2.256445960618194e-19,1.3770733565276747e-17,6.036891551290149e-18,6.928880159529078e-25,4.049411081193244e-16,8.851226066863731e-23,3.731346670493748e-15,1.2100977431774637e-14,7.590450179038731e-17,1.9314802737871712e-14,1.9034344449246684e-15,8.013569061898392e-18,1.1348103543034451e-17,1.440704262860762e-26,3.5870067035751766e-23,2.2341934102015192e-10,1.519691034847543e-12,5.233329798247733e-16,4.25066270144228e-15,0.00018352419527209465,6.788188383442091e-20,1.369065923442028e-10,1.6249198342231686e-26,3.113263905812816e-26,1.6595944196481205e-07,4.719678368566091e-15,1.2512904266887832e-21,2.4058394283552112e-12,8.645212907003849e-19,5.81205456145409e-22
7.974945635950204e-07,0.5957811253532961,1.277083815077743e-07,1.8615575202330299e-09,9.557310414282205e-09,3.250529324224479e-07,0.0,0.0,2.802064894118939e-07,1.096033600992957e-10,4.897660727397708e-10,2.9078499085091915e-10,1.8871440357367633e-10,2.3493438422152072e-24,8.70341822673649e-18,3.5671512862558603e-12,1.2446748173744565e-07,2.080814261239757e-10,7.625390091534221e-19,1.733019702772942e-20,5.525976202151809e-11,4.507276553588215e-11,3.4304752410866897e-12,4.253854873402345e-14,1.123308884918498e-12,1.1101331188323776e-12,1.056665709443357e-11,0.0006109348660556427,5.801586771183336e-12,1.2495450179999785e-10,6.6416919748076e-15,1.3305454787309978e-18,4.585441643808756e-12,1.4060876542156038e-12,3.76,0.0,0.6734108945587363,0.9998161653971699,4.077973509279611e-08,1.8605397260418128e-07,0.0006109354631984884,4.5129356231432874e-08,5.436980483719339e-07,2.213986110937816e-08,1.9696450635547256e-15,2.3382358656174326e-15,6.930638850620036e-15,1.2962158337823135e-17,3.2670115462141993e-15,1.3030422873690104e-07,5.458347816452391e-09,1.9472173609562806e-12,1.4307322278076217e-16,1.434608431387431e-17,1.793283309452935e-13,2.623141598982065e-10,1.5822662459165325e-09,2.4290923385590534e-16,2.515041846537988e-19,1.6676384114881188e-17,7.321100044864386e-18,8.696042703767286e-25,4.6427922675783785e-16,1.0150115476091732e-22,4.1033087006013726e-15,1.3947449494458405e-14,8.578864052733591e-17,2.139789361418783e-14,2.1128809665973624e-15,9.425155788280988e-18,1.2766082299586969e-17,1.905385332209413e-26,4.341851266392754e-23,2.4414419845526103e-10,1.5364519630761694e-12,6.095844916564359e-16,4.451510799741538e-15,0.00018352419195951186,8.209217361722693e-20,1.435180352845234e-10,1.937611518139972e-26,4.1509038508599735e-26,1.7379738413627306e-07,5.425594394666669e-15,1.5720367156163027e-21,2.7483241422772416e-12,9.80398966769063e-19,7.115379203623139e-22
