Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39)
1.3864956071609023e-14,0.5721820083670062,3.76,0.0,1.0019034476440298,0.9999999999999151,3.2424372240830247e-29,1.6638441355944198e-21,1.3996495513332186e-22,2.1364308599975746e-10,2.136430859999067e-10,2.8713661980394568e-24,1.4467000890183501e-22,1.4445233807815068e-22,4.5041162703288204e-29,4.778767492621419e-32,8.495345322268459e-14,4.9252959054027194e-24,3.9415179707149564e-14,1.0961449563398623e-18,9.200123917752723e-20,4.553918743062486e-14,1.9336425485503786e-24,1.327954386564272e-23,5.204659845194443e-30,1.1401780774850392e-20,5.664678031660269e-36,1.1748055650594477e-37,7.490762742604656e-23,8.074886323785593e-33,2.7941696547198367e-48,6.899908399230297e-24,3.447374955202624e-35,1.6247440017018626e-42,7.151998620272745e-50,1.996796554958836e-51,1.594753405013246e-13,1.1975941486662797e-22,1.594753391261572e-13,3.522670238113291e-33,4.65583563864474e-44,1.3517029299782343e-36,1.8219686094814262e-22
2.7729923896696904e-14,0.5721820083882376,3.76,0.0,1.001903447430142,0.9999999999998301,2.593964969262214e-28,6.655380711568766e-21,5.598632443208139e-22,4.272863530460462e-10,4.272863530466432e-10,1.1485121779385439e-23,5.787430636025783e-22,5.778096092316813e-22,3.6032947873001893e-28,3.823279138600662e-31,1.699069805206254e-13,1.9701196341288048e-23,7.88303034369382e-14,2.374198965638833e-18,3.6800485408369824e-19,9.107832236352596e-14,7.734579509969683e-24,5.311820905442915e-23,4.1637302531722814e-29,2.2803591509283263e-20,4.5317426876656177e-35,9.398503767594453e-37,2.9962992493253064e-22,6.459908025039853e-32,4.470682129751468e-47,2.7599624445599935e-23,2.7578995744592013e-34,2.5995902164590986e-41,1.1443208848439025e-48,6.389736231863771e-50,3.189508155423786e-13,4.790379630030345e-22,3.1895081004170554e-13,2.818136341232123e-32,7.449216358268876e-43,1.0813582691820588e-35,7.287879057518573e-22
5.5459859546872665e-14,0.5721820084307007,3.76,0.0,1.0019034470023667,0.9999999999996603,2.0751939705101647e-27,2.662153081154101e-20,2.239478231851398e-21,8.545728869552925e-10,8.545728869576808e-10,4.593769943975522e-23,2.3154742695798744e-21,2.3112382881102774e-21,2.882635456220677e-27,3.0590441391633945e-30,3.398140412942723e-13,7.880481196846866e-23,1.5766028272759786e-13,5.476029190882037e-18,1.472017191502285e-18,1.8215631892485194e-13,3.093836305760628e-23,2.124729023227023e-22,3.3309842996404192e-28,4.560729321292393e-20,3.625390536420392e-34,7.518889443841089e-36,1.1985138785897828e-21,5.167919015733769e-31,7.153117063132169e-46,1.1039831928816286e-22,2.206316581273094e-33,4.159338792010675e-40,1.830914393468642e-47,2.0447049193719978e-48,6.379017636765664e-13,1.916152452919529e-21,6.379017416738676e-13,2.2545059696287276e-31,1.1918345860444826e-41,8.650788125563389e-35,2.9151525385765175e-21
1.1091973084722417e-13,0.572182008515627,3.76,0.0,1.001903446146816,0.9999999999993204,1.6601894449016525e-26,1.0648613619174986e-19,8.958110691831194e-21,1.7091459540404615e-09,1.7091459540500142e-09,1.837284125353308e-22,9.265908760518086e-21,9.244947553576557e-21,2.306106484274208e-26,2.4479072745597053e-29,6.796281875524949e-13,3.1521931039210653e-22,3.153191686426911e-13,1.3862561696805282e-17,5.888048159823845e-18,3.6431121883695927e-13,1.2375375330818766e-22,8.498917328708718e-22,2.6647861126148914e-27,9.121515302333418e-20,2.9003050347870268e-33,6.015246496032857e-35,4.7940066598091e-21,4.134321065829738e-30,1.1445062574517684e-44,4.415916386418153e-22,1.7650473579463276e-32,6.654920327164904e-39,2.92947238698216e-46,6.542983394399621e-47,1.275803652153262e-12,7.66461096416647e-21,1.2758035641424567e-12,1.803598472546745e-30,1.906806113260812e-40,6.920500530492643e-34,1.166061191864656e-20
2.218394734479272e-13,0.5721820086854792,3.76,0.0,1.0019034444357144,0.9999999999986408,1.3282060156935984e-25,4.259445467785892e-19,3.5834016328025014e-20,3.4182920852775053e-09,3.418292085315715e-09,7.347344543243656e-22,3.7095719276200864e-20,3.697973660682831e-20,1.844881665134261e-25,1.9594004132723561e-28,1.3592565789115928e-12,1.2608774410968451e-21,6.306326498835289e-13,3.936698076334001e-17,2.3552022176651663e-17,7.286166458778788e-13,4.950173029717795e-22,3.3995671096053246e-21,2.1318261737153952e-26,1.8243378194222312e-19,2.3202315541977366e-32,4.812411762365376e-34,1.917563124010257e-20,3.307433298179331e-29,1.8312335521129983e-43,1.7663530255340044e-21,1.412028042598226e-31,1.0647799784387726e-37,4.6872086733327085e-45,2.093707740516831e-45,2.5516073979399325e-12,3.065844576703e-20,2.5516070458967154e-12,1.442868157978768e-29,3.050475432959539e-39,5.536190445070784e-33,4.664245066888375e-20
4.436789586493333e-13,0.5721820090251839,3.76,0.0,1.0019034410135113,0.9999999999972815,1.0626517991422077e-24,1.70377800010091e-18,1.4334863652086638e-19,6.836584336018413e-09,6.83658433617125e-09,2.9375048792052095e-21,1.486395270087882e-19,1.4791849993605931e-19,1.475899491196992e-24,1.5692394526574066e-27,2.7185137569919025e-12,5.0435107593671854e-21,1.2612424506122352e-12,1.2530016181220406e-16,9.420671380937255e-17,1.4572100092975882e-12,1.9800872799643105e-21,1.359826824237634e-20,1.705456355447077e-25,3.648913460298024e-19,1.8561650364058726e-31,3.8502721745084434e-33,7.669935277181353e-20,2.6459085843936124e-28,2.9300485651941804e-42,7.065303030654776e-21,1.1296065280217093e-30,1.703624436726806e-36,7.499894812534169e-44,6.699563305782215e-44,5.103214764846399e-12,1.2263378373194645e-19,5.103213356673722e-12,1.154277320623465e-28,4.879434557574866e-38,4.4286156509407447e-32,1.8656980438905865e-19
8.873579290521454e-13,0.5721820097045931,3.76,0.0,1.0019034341691049,0.999999999994563,8.502605546459053e-24,6.8151100980844664e-18,5.734950785211704e-19,1.3673168790567517e-08,1.3673168791178855e-08,1.1738570950328173e-20,5.966111709803387e-19,5.916703925784463e-19,1.1807101654323396e-23,1.2581420383074969e-26,5.437029694533027e-12,2.0174049794610178e-20,2.522393409892826e-12,4.3685530968564156e-16,3.768158341512459e-16,2.914326777256707e-12,7.920492972025416e-21,5.439306815939079e-20,1.364357655422334e-24,7.299570448346129e-19,1.4848996236154092e-30,3.0807659333275566e-32,3.067720176662815e-19,2.1166658369473607e-27,4.688316911577886e-41,2.8260337915184186e-20,9.036597132922392e-30,2.725723613814136e-35,1.2002226389953941e-42,2.1436671818097387e-42,1.0206428999991873e-11,4.905351110002256e-19,1.0206423367303036e-11,9.233942428979165e-28,7.802854317973968e-37,3.5423537300103156e-31,7.46279186782678e-19
1e-12,0.5721820103840025,3.76,0.0,1.0019034324314342,0.9999999999938729,1.2516940085112161e-23,8.761621784428723e-18,7.373326012052987e-19,1.5408853998240463e-08,1.5408853999026404e-08,1.508704401537397e-20,7.677790935864033e-19,7.606602652994591e-19,1.7380742800819718e-23,1.8532097019325798e-26,6.127212154507831e-12,2.5936107194898908e-20,2.8425594169720292e-12,5.51415808397131e-16,4.844367934536028e-16,3.2842446264575173e-12,1.018277544809952e-20,6.992866006929175e-20,2.0084155496638202e-24,8.226964581129923e-19,2.185850975552343e-30,4.5353062569762584e-32,3.9438190221409446e-19,3.1158372567639074e-27,7.879162453566e-41,3.6331649430854275e-20,1.3302323041269782e-29,4.58074163899544e-35,2.0573225865438013e-42,4.084136250097231e-42,1.1502042725484742e-11,6.306403478580272e-19,1.1502035484004013e-11,1.3849225872400112e-27,1.3111354962560632e-36,5.3127103885585375e-31,9.594293177419254e-19
1.3310368994549574e-12,0.5721820103840025,3.76,0.0,1.001903427324699,0.9999999999918445,2.4314422569838985e-23,1.4482106040249453e-17,1.2188246855335658e-18,2.0509753198183922e-08,2.0509753199482996e-08,2.4927666901953727e-20,1.2708140423302757e-18,1.257294276323183e-18,3.3760776195845437e-23,3.602017697690623e-26,8.155547213386699e-12,4.286986560525422e-20,3.7834757318313126e-12,8.880906579834916e-16,8.00717454702391e-16,4.371373590103539e-12,1.6831259183075795e-20,1.1558526185027205e-19,3.90119794069328e-24,1.0952426530702802e-18,4.24583407299896e-30,8.809965936269442e-32,6.518532386185958e-19,6.052241089335459e-27,1.7256543444265339e-40,6.005193365680228e-20,2.583860426143405e-29,1.0032340764630767e-34,4.576201250367187e-42,9.786862224937592e-42,1.530964273646994e-11,1.042387067503121e-18,1.5309630767009013e-11,2.741280037311349e-27,2.8712183137604782e-36,1.0515503396923448e-30,1.5858432133443234e-18
1.7747158698577695e-12,0.5721820110634118,3.76,0.0,1.0019034204802928,0.999999999989126,5.129053044252296e-23,2.4704764479439124e-17,2.0794034184442032e-18,2.734633755886763e-08,2.7346337561083674e-08,4.2497310174382485e-20,2.172595257093228e-18,2.1447877763141077e-18,7.12109578026669e-23,7.606342386299654e-26,1.0874066313484973e-11,7.313096256780917e-20,5.044489421262076e-12,1.4789976218906093e-15,1.3659043390491504e-15,5.828350451605898e-12,2.8712480516973047e-20,1.971748454376821e-19,8.228732895269576e-24,1.460817502709087e-18,8.955604022899078e-30,1.8584494633089264e-31,1.1119263518040784e-18,1.2765737389687138e-26,4.376730424219889e-40,1.0243951627847322e-19,5.450031488801924e-29,2.5443889285366465e-34,1.2315127429609732e-41,2.9170893960598705e-41,2.0412855974280655e-11,1.7781896311368053e-18,2.0412835555793008e-11,5.972997121111233e-27,7.280311516675772e-36,2.2911215374399608e-30,2.705261853288682e-18
2.6620738106633936e-12,0.5721820124222305,3.76,0.0,1.0019034067914807,0.9999999999836889,1.4011023004452418e-22,5.1148060557935885e-17,4.305942007673024e-18,4.1019506170086916e-08,4.101950617467486e-08,8.789431185690905e-20,4.514448609512607e-18,4.440481814970555e-18,1.9449786008377304e-22,2.08146003288154e-25,1.631110822455501e-11,1.5140842242279079e-19,7.566355738825088e-12,2.9885856518701832e-15,2.8278435258762935e-15,8.742140014774984e-12,5.944669467164189e-20,4.0822542581362593e-19,2.247511503839245e-23,2.1928610777028414e-18,2.4460188721925198e-29,5.0767877528595525e-31,2.3018998244726185e-18,3.4866314987566705e-26,1.5306215445433184e-39,2.1208103363199083e-19,1.4885378387618246e-28,8.897679394158254e-34,4.984521740326856e-41,1.2767949051867271e-40,3.0619281279560485e-11,3.681515502473069e-18,3.061923900569121e-11,1.7337120580266236e-26,2.5449457045041023e-35,6.649863627987233e-30,5.6009006785258925e-18
3.5494317514690178e-12,0.572182013781049,3.76,0.0,1.0019033931026688,0.9999999999782518,2.931943703117834e-22,8.6989427877317e-17,7.32457630966622e-18,5.4692674608718025e-08,5.4692674616520766e-08,1.4933817484508523e-19,7.704378117194423e-18,7.552049836118918e-18,4.069520738304589e-22,4.362408222640952e-25,2.1748155949861007e-11,2.5750615697646877e-19,1.0087969710333715e-11,5.011724720199777e-15,4.809278911048099e-15,1.1655672373198453e-11,1.0110511985640758e-19,6.942844514253479e-19,4.702526065126653e-23,2.9265441447472296e-18,5.11782714668021e-29,1.0623796890816013e-30,3.9146010973719475e-18,7.295037329625483e-26,3.824725683274193e-39,3.606830063355159e-19,3.1144546638559494e-28,2.2232524761595743e-33,1.350945157470307e-40,3.719804602054162e-40,4.0825704751063005e-11,6.261293179836939e-18,4.082563285430942e-11,3.7913130622556337e-26,6.357034598748864e-35,1.4541354113254704e-29,9.525664467925325e-18
4.436789692274642e-12,0.5721820151398679,3.76,0.0,1.0019033794138568,0.9999999999728147,5.338174746699395e-22,1.3290014822905694e-16,1.1192325426398878e-17,6.836584286243325e-08,6.836584287435385e-08,2.279253742539855e-19,1.1811963130395495e-17,1.1537752679446786e-17,7.408360541834094e-22,7.955109683269984e-25,2.7185209904251427e-11,3.934113580986587e-19,1.2609313343376078e-11,7.585039673646274e-15,7.347269006694557e-15,1.456892918028892e-11,1.5446868575462791e-19,1.0607096424419752e-18,8.560732358090764e-23,3.66244708334642e-18,9.316694374739005e-29,1.934291744242802e-30,5.980113673328325e-18,1.3280036669570676e-25,8.114829032336155e-39,5.510244883985574e-19,5.66962661859173e-28,4.716796473619768e-33,3.0370986375216226e-40,9.031079924373841e-40,5.103212625780445e-11,9.565840501623964e-18,5.1032016415851e-11,7.112789236600416e-26,1.348264320207477e-34,2.72792077597786e-29,1.4553061941128337e-17
6.211505573885891e-12,0.5721820178575053,3.76,0.0,1.0019033520362335,0.9999999999619407,1.4099281633663219e-21,2.5556208523914863e-16,2.153149175401624e-17,9.57121788035011e-08,9.5712178826423e-08,4.372714682937932e-19,2.2898739322598206e-17,2.218636333174749e-17,1.9559921697354047e-21,2.110125474219206e-24,3.805933688848368e-11,7.565166901591188e-19,1.7651172831862077e-11,1.4416367366775098e-14,1.4127545197182227e-14,2.0394599002554514e-11,2.9705072144516993e-19,2.0397064805799004e-18,2.2602593810338343e-22,5.144190623261818e-18,2.4597939197139845e-28,5.109046886101195e-30,1.1497261441168335e-17,3.5061050327186053e-25,2.9733277566989277e-38,1.0595218255876582e-18,1.4968619419296312e-27,1.7279958937986174e-32,1.1811337172854544e-39,4.671221820842885e-39,7.144496325359144e-11,1.8394768894179195e-17,7.144475203159145e-11,1.9460294176461238e-25,4.9342480131033684e-34,7.462020175544913e-29,2.7985017583939253e-17
9.760937337108387e-12,0.5721820232927809,3.76,0.0,1.0019032972809896,0.9999999999401922,5.456332495457508e-21,6.234930994615971e-16,5.2577833396454585e-17,1.5040484843404415e-07,1.504048484899614e-07,1.0614834915739348e-18,5.683624222203019e-17,5.412629453773008e-17,7.56321491532217e-21,8.245827954155815e-24,5.98076666745409e-11,1.845674720224046e-18,2.773160219753773e-11,3.4774382358784845e-14,3.446171868648044e-14,3.204258509518317e-11,7.247810835048614e-19,4.976263133383376e-18,8.739830526690787e-22,8.165075640153663e-18,9.510811076175812e-28,1.9773106742490303e-29,2.8037837769407934e-17,1.355563656417487e-24,1.886065599604591e-37,2.5844989147377672e-18,5.787353670200961e-27,1.0957025385319561e-31,7.665147631373454e-39,5.047536389697657e-38,1.1227061332161443e-10,4.487764786850244e-17,1.1227009800486315e-10,7.727291689514093e-25,3.1209567331250005e-33,2.961515320280939e-28,6.827494319323724e-17
1e-11,0.5721820287280571,3.76,0.0,1.001903293593094,0.9999999999387273,5.8743413183965925e-21,6.541552094387323e-16,5.5167032397012486e-17,1.5408852957834992e-07,1.5408852963701667e-07,1.1132923092083843e-18,5.970327272603349e-17,5.678799389887109e-17,8.142126654105478e-21,8.883884266752125e-24,6.127247199670723e-11,1.9364416595757452e-18,2.8410385335024932e-11,3.646659128651651e-14,3.615609279696181e-14,3.2826943822362374e-11,7.604293728890304e-19,5.2209859007438385e-18,9.408812692582322e-22,8.372165817751746e-18,1.023876390509502e-27,2.1288034677645473e-29,2.941579495984775e-17,1.4593116563666306e-24,2.0890632362628113e-37,2.711568914332589e-18,6.2302921998342164e-27,1.2135982337032218e-31,8.51092402129955e-39,5.767147113366968e-38,1.1502031671007004e-10,4.7084642414441294e-17,1.1501977605110984e-10,8.326409555487188e-25,3.45610821103103e-33,3.191016911536806e-28,7.163257090086442e-17
1.3310369100330884e-11,0.5721820287280571,3.76,0.0,1.0019032425257484,0.9999999999184437,1.3549933091644118e-20,1.1550403822462296e-15,9.74832097467409e-17,2.0509751505988506e-07,2.0509751516346472e-07,1.9574114361833074e-18,1.0694482335539347e-16,1.0026787276958954e-16,1.8769423640659194e-20,2.0635701496089512e-23,8.155609761381389e-11,3.4191801824116837e-18,3.7807643338462674e-11,6.406420897540748e-14,6.383261496527999e-14,4.3686097262092464e-11,1.342795354397908e-18,9.218690868184903e-18,2.1689614465468603e-21,1.1286849753331234e-17,2.360187776256488e-27,4.910619037376988e-29,5.1920597364655595e-17,3.3637901453061375e-24,6.145390079765404e-37,4.787167015324496e-18,1.4361235623472514e-26,3.5692239923567694e-31,2.5529602158170427e-38,2.1065320783056405e-37,1.53096231464161e-10,8.31373321735079e-17,1.5309527682407213e-10,1.934357562882443e-24,1.0149205834316584e-32,7.410697251188535e-28,1.2648160175478124e-16
2.040923262677588e-11,0.5721820395986111,3.76,0.0,1.0019031330152741,0.9999999998749464,4.9289738679513344e-20,2.7088322832952758e-15,2.2903195124054204e-16,3.1448283930019633e-07,3.1448283954307043e-07,4.545420864054268e-18,2.5919984035719245e-16,2.3513688210693815e-16,6.816557444870762e-20,7.645711000239884e-23,1.2505326268204144e-10,8.018807011486016e-18,5.7946577611865776e-11,1.4940866786681976e-13,1.496573944634013e-13,6.695971376502007e-11,3.1497393715053694e-18,2.161996876747474e-17,7.87728301478769e-21,1.8014932856739497e-17,8.570826391021715e-27,1.7865528324643992e-28,1.2166231812497445e-16,1.2213978537529028e-23,3.520126281727335e-36,1.122345593056826e-17,5.21466708290485e-26,2.0430289422808354e-30,1.512903448347499e-37,1.93728040143686e-36,2.347473720018176e-10,1.9497641125136344e-16,2.347451331549978e-10,7.068603969482983e-24,5.782319838776228e-32,2.705455431447924e-27,2.966288382811808e-16
3.460695967966587e-11,0.5721820613397264,3.76,0.0,1.0019029139943594,0.9999999997879501,2.4714018663739855e-19,7.779149695640439e-15,6.601956310946528e-16,5.332534517360594e-07,5.332534524332837e-07,1.2790013505564983e-17,7.946425089568363e-16,6.751751826271408e-16,3.4057823021159263e-19,3.985166287286053e-22,2.1204880440773326e-10,2.3028501072526175e-17,9.817193673956509e-11,4.27009821952634e-13,4.295147002532663e-13,1.1345338010101749e-10,9.048702824462798e-18,6.208788635869887e-17,3.935962965580881e-20,3.457954319170134e-17,4.281468515556534e-26,8.96052523262961e-28,3.4876808167454566e-16,6.099883932203807e-23,3.1664986176309624e-35,3.2210004902248975e-17,2.6043834326411428e-25,1.834859135655919e-29,1.491305845994096e-36,3.220492764216858e-35,3.9804927009462935e-10,5.599306701183901e-16,3.9804284064349775e-10,3.541153523654111e-23,5.139014795638538e-31,1.3523986936546305e-26,8.518548668553347e-16
4.8804686732555854e-11,0.572182083080851,3.76,0.0,1.0019026949734895,0.9999999997009519,6.775575150962766e-19,1.5466382166809237e-14,1.3169200934145127e-15,7.52024016113e-07,7.520240174987739e-07,2.4978114675279215e-17,1.6680694069351052e-15,1.3422244461523622e-15,9.312817878087846e-19,1.1233088899756477e-21,2.9904596004847786e-10,4.5785449543155883e-17,1.3832739206647965e-10,8.469671692147463e-13,8.534856318877357e-13,1.5987570928568367e-10,1.7996238876862585e-17,1.234426040964706e-16,1.0762970309314408e-19,5.683241204908486e-17,1.1705989248756565e-25,2.457161945189551e-27,6.923316213272926e-16,1.667425543073797e-22,1.1527432030476731e-34,6.40022387802681e-17,7.119381403612794e-25,6.673137226575267e-29,6.114337336417105e-36,1.5037254262670446e-34,5.613506575516182e-10,1.113250201396012e-15,5.613378746315597e-10,9.686555758500147e-23,1.8569557008796622e-30,3.6941116054936587e-26,1.6936520125319414e-15
6.300241378544584e-11,0.5721821048219851,3.76,0.0,1.0019024759526645,0.9999999996139517,1.4302431439347851e-18,2.5770473047517403e-14,2.201255073455163e-15,9.707945324314912e-07,9.707945347398176e-07,4.091106034689695e-17,2.921272285264029e-15,2.2362093669050334e-15,1.961001181069736e-18,2.4318400438385814e-21,3.860447274874844e-10,7.628974519076507e-17,1.784130938576434e-10,1.4090135998961354e-12,1.4213449040649716e-12,2.0622681870365327e-10,2.999479705899772e-17,2.0568388511218271e-16,2.266442756024046e-19,8.691685824690285e-17,2.464719337552926e-25,5.187872046446237e-27,1.151838042449025e-15,3.5100421449289807e-22,2.9958148039837903e-34,1.0658230436972242e-16,1.498722461596444e-24,1.7326878237262846e-28,1.8252244237630322e-35,4.701781941782019e-34,7.246515343771628e-10,1.854933263692245e-15,7.246302351764711e-10,2.0394949384158697e-22,4.7929862490215265e-30,7.768301658754806e-26,2.822017714579266e-15
7.720014083833583e-11,0.5721821265631284,3.76,0.0,1.0019022569318838,0.9999999995269495,2.5986760847549746e-18,3.8691374027734566e-14,3.3153171803131116e-15,1.189565000691825e-06,1.1895650041565134e-06,6.039329239967016e-17,4.5973609537154544e-15,3.357053040071696e-15,3.5544320953655396e-18,4.526761555600302e-21,4.730451045476568e-10,1.145415139758767e-16,2.1842919680626477e-10,2.1128741508894264e-12,2.132860702971457e-12,2.5250682918825813e-10,4.5046785643301763e-17,3.0881156647466566e-16,4.10821109259589e-19,1.270413944415882e-16,4.467140036077453e-25,9.428055422152316e-27,1.7267575251008485e-15,6.360271571892917e-22,6.4481201930410184e-34,1.599318325584164e-16,2.715803931195341e-24,3.726102157192613e-28,4.5618933849079904e-35,1.1793647496956591e-33,8.879519005737926e-10,2.7849787936839445e-15,8.879199223269805e-10,3.6957202865510545e-22,1.0247287890806439e-29,1.4060341765703408e-25,4.2369504467509e-15
9.999999999999999e-11,0.572182170045443,3.76,0.0,1.0019019052106821,0.9999999993872305,5.565681218318501e-18,6.49160272864887e-14,5.589967770078774e-15,1.5408842237502376e-06,1.5408842295607045e-06,9.868324676719852e-17,8.274001719621403e-15,5.631488008725026e-15,7.583240540992734e-18,1.0065404655831452e-20,6.127607140689901e-10,1.921801805402167e-16,2.8254502639791196e-10,3.5392790089114398e-12,3.575514275780601e-12,3.266785312278322e-10,7.561254985430165e-17,5.181240611721219e-16,8.765212000980423e-19,2.1760931324102897e-16,9.529723318439417e-25,2.0199204219930174e-26,2.890268187429836e-15,1.356291600668332e-21,1.725445973663665e-33,2.6809585034761143e-16,5.791621540563971e-24,9.956018588273431e-28,1.5980961269751521e-34,3.900628064604116e-33,1.1501917765298076e-09,4.672642847339645e-15,1.150138123806578e-09,7.8801128203250785e-22,2.711685829343275e-29,2.992646286742416e-25,7.108764903880452e-15
1.055955949441158e-10,0.572182170045443,3.76,0.0,1.0019018188904572,0.9999999993529395,6.533877260311227e-18,7.2383442444243e-14,6.2404575108353675e-15,1.6271057930387704e-06,1.6271057995169495e-06,1.0933347110501307e-16,9.377578323233428e-15,6.279032996866064e-15,8.894397871243185e-18,1.1917196369432824e-20,6.47050679492531e-10,2.1428798207581588e-16,2.982531774892739e-10,3.9450219226333e-12,3.98600572788485e-12,3.448539998372382e-10,8.431926886557184e-17,5.777256490873179e-16,1.02808726756009e-18,2.4556223277384693e-16,1.117726893071681e-24,2.3714877979043346e-26,3.220882416720578e-15,1.5906202880613225e-21,2.1194799700177903e-33,2.988714530669417e-16,6.792341550979654e-24,1.2225805826560605e-27,2.0707994423816335e-34,4.9868489708144755e-33,1.2145511010867075e-09,5.2101544125251734e-15,1.2144912766099309e-09,9.24123745617621e-22,3.323003410335043e-29,3.5081388014113257e-25,7.926513013093567e-15
1.339910490498958e-10,0.5721822135277949,3.76,0.0,1.0019013808492092,0.9999999991789215,1.3247236589932275e-17,1.1654223256281328e-13,1.0109274624441784e-14,2.0646463931554176e-06,2.064646403580281e-06,1.7039445507451142e-16,1.6353034162432103e-14,1.0107550862678145e-14,1.795014266857902e-17,2.5206661035367014e-20,8.210626675168975e-10,3.4502595707895865e-16,3.7780056813187957e-10,6.341216317644483e-12,6.411071189169436e-12,4.3691818593682243e-10,1.3583077025945467e-16,9.30183808649524e-16,2.074967362338981e-18,4.299906574221417e-16,2.2556278508143717e-24,4.8100567258167313e-26,5.170491607529291e-15,3.2082628621937026e-21,5.271490524207113e-33,4.806746058875146e-16,1.3701084220732603e-23,3.0358447453301774e-27,6.752653827452818e-34,1.4911180677488412e-32,1.5411482591042969e-09,8.388770873092407e-15,1.541051937838076e-09,1.863518730298498e-21,8.163792143992274e-29,7.0598397281218225e-25,1.2762331034596646e-14
1.6238650315567578e-10,0.5721822570101838,3.76,0.0,1.0019009428081393,0.9999999990048958,2.3556455526495032e-17,1.7116737475886495e-13,1.4939557058672304e-14,2.5021868010432205e-06,2.5021868163466436e-06,2.4223750656259257e-16,2.588493626467439e-14,1.484196154177739e-14,3.177245151012474e-17,4.6672320496964016e-20,9.95081050406524e-10,5.067566092249366e-16,4.570726626265325e-10,9.299155850114434e-12,9.406117167487064e-12,5.287003998962767e-10,1.9959734674011434e-16,1.3661849814155505e-15,3.673026684604875e-18,6.987459746499685e-16,3.992532136632324e-24,8.556793197954463e-26,7.571177943981135e-15,5.675498209787043e-21,1.1102349784758351e-32,7.051877000282153e-16,2.423948233335599e-23,6.3836619877469776e-27,1.825179274064397e-33,3.660746465893225e-32,1.86774337464046e-09,1.2320821948359245e-14,1.867601906383916e-09,3.2957508496279055e-21,1.6986775518548076e-28,1.2460622650707637e-24,1.8744395807935355e-14
1.9078195726145576e-10,0.5721823004926095,3.76,0.0,1.0019005047672473,0.9999999988308621,3.8289619008085006e-17,2.3625850626656127e-13,2.07488925050828e-14,2.9397270167033886e-06,2.9397270378161037e-06,3.237031203538772e-16,3.832978114838861e-14,2.0481626223970074e-14,5.1402054996829125e-17,7.891601850753899e-20,1.1691058101892369e-09,6.994811061047006e-16,5.360707371481008e-10,1.281656942760843e-11,1.2969229427082957e-11,6.20201641436298e-10,2.7563260569527526e-16,1.885728146118707e-15,5.942709443928465e-18,1.0699554183123405e-15,6.459430532807302e-24,1.3914369251396008e-25,1.0418610312147775e-14,9.1765421933626e-21,2.0906848320530993e-32,9.72259261343548e-16,3.919546216158562e-23,1.200134669959715e-26,4.3521014093944124e-33,7.905284743164854e-32,2.1943364477082525e-09,1.7006301731957937e-14,2.1941411826129886e-09,5.327335829288603e-21,3.159037544579932e-28,2.0100392798164077e-24,2.587269911006666e-14
2.4757286547301573e-10,0.5721823874575704,3.76,0.0,1.0018996286859958,0.9999999984827713,8.432569813647217e-17,3.9783734786910225e-13,3.537184832832245e-14,3.814806871344474e-06,3.814806906864531e-06,5.119988865394826e-16,7.331458161459412e-14,3.4474270367196114e-14,1.1206804668719433e-16,1.881275775979038e-19,1.5171743920759722e-09,1.1779160948843853e-15,6.932496762438458e-10,2.1521179726687796e-11,2.179237147887917e-11,8.023650148936937e-10,4.645484457833034e-16,3.1754365747152792e-15,1.2958411263082138e-17,2.188340858884098e-15,1.4086585103956154e-23,3.0672058773849275e-25,1.7437362630022684e-14,1.9981645028454997e-20,5.954551869371941e-32,1.6335021968156882e-15,8.53646380505452e-23,3.404492510968408e-26,2.0139915049856738e-32,2.953377006018628e-31,2.84751646648835e-09,2.863752493875871e-14,2.8471876595207567e-09,1.1593216110193504e-20,8.730621327783878e-28,4.355458579840807e-24,4.3567990011130045e-14
2.977040964007919e-10,0.5721824642245659,3.76,0.0,1.0018988553404107,0.9999999981754739,1.4776732682328743e-16,5.752529133237187e-13,5.169859683949491e-14,4.587268439030984e-06,4.587268490354172e-06,7.016777831961579e-16,1.1719804959935353e-13,4.9829028880109953e-14,1.9467899086812247e-16,3.5117425701301265e-19,1.8244471802232065e-09,1.7032780731208555e-15,8.310978253924325e-10,3.1043527378102427e-11,3.1451233123660205e-11,9.62242100389002e-10,6.721861323435327e-16,4.591581220390888e-15,2.251367190162707e-17,3.6839323034382805e-15,2.4479404295734376e-23,5.379191568794015e-25,2.507800343976954e-14,3.467291522327996e-20,1.247123662020699e-31,2.357255255293634e-15,1.4815742977163789e-22,7.107026349838743e-26,5.800976479924507e-32,7.388067650528042e-31,3.42409348991357e-09,4.140906260123507e-14,3.4236180531293293e-09,2.010657376694494e-20,1.7839838645488378e-27,7.52661295842926e-24,6.299812272391399e-14
