Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527)
3.864276245463292e-05,1.0304000721802653,3.76,0.0,3.270030207199776e-05,0.40544646127525796,0.45697200367526886,0.07046277524656154,0.000774890907193943,0.0310496957704704,0.4596516114458248,5.065705135292825e-10,0.6208849636389773,1.0341184160404694e-05,0.00013233273628387564,0.597464669114628,0.0005206876972770933,1.7637826151292692e-05,1.1528286886856634e-05,0.004832157003046953,0.14298181949435287,1.585475670904609e-05,8.2375828855521e-05,0.00362212050978639,0.1360763360254156,0.00024810840646428614,0.00036466509324214634,0.0005619953500080476,5.075198656929123e-10,0.01579408423782941,3.113237013064471e-10,7.448818673973185e-05,0.00028121116226076804,4.728211482000096e-05,8.173840413924288e-08,1.8549108538706335e-09,0.025596834430134507,0.005803441673609027,0.012240656991533226,0.020076627353393196,7.186826556576664e-08,1.0065053782896586e-10,0.03611048975131272,0.006675262655843293,4.04861006186521e-05,6.063739091792146e-07,2.35958549656671e-06,0.01582468325281943,6.041430551093335e-06,8.866001765981881e-11,1.0285942668374706e-09,0.053020617103455424,9.53299851774812e-05,1.2306935331337855e-05,0.05222912296581607,1.1204279760853095e-06,8.266166693200045e-14,6.405773833272699e-06,8.666579105896244e-06,1.2615423387917735e-06,0.0004890435743877459,3.1560419933560536e-08,8.834940034927188e-08,0.001023703253696693,5.4055941925353465e-06,0.0007637455508970284,0.000507453831852151,0.013582002292274041,2.176473761966559e-05,6.86213483883465e-12,3.968035101375325e-12,2.9446839720547725e-07,1.5370166404155974e-06,0.0014387487152451148,6.07281942007401e-07,3.374328352186877e-08,0.0013710580324614802,1.3416473260332873e-08,4.3989282533385833e-08,7.38467879456732e-06,1.9618705547551847e-07,2.8933142508771383e-06
3.872853731096428e-05,1.0304789183014675,3.76,0.0,3.2667646511165876e-05,0.4049134294768407,0.4573820465613832,0.07049595843747906,0.0007746956962501543,0.030968654525191392,0.4599589208073264,5.053127001096374e-10,0.6209154859804287,1.0330315964200177e-05,0.00013210022247464584,0.5980590442574933,0.0005194521665844421,1.7575662162229284e-05,1.1506010810857294e-05,0.0048337737386935035,0.1426685045585358,1.582411819755402e-05,8.22172503559774e-05,0.003616172864250874,0.136140778572348,0.00024771700177391,0.00036419075860978135,0.0005604880288053521,5.058321479632623e-10,0.01574556892382005,3.1005677146333627e-10,7.428766612298257e-05,0.00028080779569843005,4.714711077982657e-05,8.14225730208052e-08,1.847041474617253e-09,0.02558176507596682,0.005794106287214258,0.012239060679514965,0.0200672143461102,7.16536307094276e-08,1.0036856081786517e-10,0.03608476897707484,0.0066753027243326634,4.045815546011533e-05,6.049442852134827e-07,2.358738365687508e-06,0.015830181212676556,6.045072663400211e-06,8.84828599542629e-11,1.0246458356297828e-09,0.053086220584141586,9.535835846638763e-05,1.2310232511628722e-05,0.0522858357285296,1.1216463375290765e-06,8.231098006476116e-14,6.406591830978166e-06,8.657896559329494e-06,1.2611161984708184e-06,0.0004885473655756377,3.1484744526521786e-08,8.811879238391903e-08,0.0010233740754903243,5.40370441056786e-06,0.0007632842965653046,0.0005073757285274113,0.01359291383159111,2.176769921456574e-05,6.8535182632572046e-12,3.9630541265853875e-12,2.9409318012854636e-07,1.5366922165323318e-06,0.0014393291700661767,6.074612121318695e-07,3.375687357722825e-08,0.0013718905531407502,1.341179499500636e-08,4.402032768723765e-08,7.3903538525029846e-06,1.958885673830829e-07,2.887413479991472e-06
3.8814312167295646e-05,1.0305575979436492,3.76,0.0,3.263516786793724e-05,0.4043813380246226,0.45779145262423276,0.07052886081090202,0.0007745010615280644,0.03088789850322054,0.4602658269905802,5.040593412678073e-10,0.6209458820811047,1.0319480851017248e-05,0.00013186848889836062,0.5986520550586981,0.0005182212159741183,1.751381495802628e-05,1.1483792064995587e-05,0.0048353909244469185,0.14235603165550773,1.579355854374902e-05,8.20592526037037e-05,0.0036102417932614263,0.13620500421298545,0.00024732663370182064,0.00036371738078794046,0.0005589859034479751,5.041510604190618e-10,0.01569724470086688,3.0879586902820357e-10,7.408785266230155e-05,0.0002804053232232224,4.701258443101926e-05,8.110820897946812e-08,1.8392104862370779e-09,0.025566676932127008,0.005784795871572001,0.012237466144704067,0.020057765917032063,7.143983819998852e-08,1.0008770234712069e-10,0.036058975877785,0.006675327414534577,4.043023060263001e-05,6.035199613395207e-07,2.3578893164325273e-06,0.015835595052346378,6.048685293504197e-06,8.830640389828618e-11,1.020715575723021e-09,0.053151758117578864,9.53863872375274e-05,1.2313488847407179e-05,0.052342449767716334,1.1228625789371226e-06,8.196200401573117e-14,6.407403712906853e-06,8.649241158326691e-06,1.2606900593780802e-06,0.00048805228587115926,3.140929416513566e-08,8.788906720503673e-08,0.0010230451155833528,5.4018206297309715e-06,0.000762823643827137,0.0005072972906094349,0.01360381262840562,2.17706960700801e-05,6.8449288307460555e-12,3.958088791133031e-12,2.937191510115389e-07,1.536368739042027e-06,0.0014399041404737753,6.076416274192719e-07,3.3770335097724654e-08,0.0013727163342934763,1.340711149467395e-08,4.405121423075964e-08,7.396000158024967e-06,1.9559070723939157e-07,2.8815344806733768e-06
3.890008702362701e-05,1.030636111630216,3.76,0.0,3.2602861221831145e-05,0.4038501842658616,0.4582002232079328,0.07056148357315946,0.0007743070001503208,0.030807426592761512,0.46057233096207295,5.028104194403771e-10,0.6209761525280092,1.0308678739913363e-05,0.00013163753142582765,0.5992437061078011,0.0005169948209064376,1.745228239396898e-05,1.1461630427724497e-05,0.004837008551172384,0.14204439786983739,1.576307744332987e-05,8.190183316650463e-05,0.0036043272156051835,0.13626901376547523,0.0002469372977463786,0.00036324495612962185,0.0005574889491418528,5.024765705064612e-10,0.01564911085369402,3.0754095910317305e-10,7.38887429658412e-05,0.00028000374131390384,4.687853352746882e-05,8.079530360909559e-08,1.8314176653155844e-09,0.025551570142130598,0.005775510276754195,0.012235873365928534,0.020048282243938162,7.12268848872195e-08,9.980795694854247e-11,0.03603311115480619,0.006675336763871404,4.0402326120280626e-05,6.02100908170882e-07,2.357038362747694e-06,0.01584092516327919,6.052268551475113e-06,8.813064608404648e-11,1.0168033844830344e-09,0.05321722991192324,9.54140731196334e-05,1.231670451932232e-05,0.05239896517812562,1.1240767023431044e-06,8.161472883454932e-14,6.408209497205668e-06,8.6406127775421e-06,1.2602639131558948e-06,0.00048755833267681987,3.133406794561223e-08,8.766022151759022e-08,0.001022716371675967,5.399942824310424e-06,0.0007623635818126061,0.0005072185192835701,0.013614698688513442,2.1773728134993238e-05,6.836366250013826e-12,3.9531389314990386e-12,2.93346300794437e-07,1.5360462036292277e-06,0.0014404736537303486,6.078231844966581e-07,3.3783668722364607e-08,0.0013735354088337092,1.340242266696657e-08,4.40819428105797e-08,7.401617830217121e-06,1.9529347274314549e-07,2.8756771426508277e-06
3.8985861879958374e-05,1.030714459895679,3.76,0.0,3.257072183518088e-05,0.4033199655637594,0.45860835965012614,0.07059382792454554,0.0007741135092797236,0.03072723768889227,0.4608784336810705,5.015659171833647e-10,0.6210062979034042,1.0297909550514915e-05,0.00013140734597316122,0.5998340019671254,0.0005157729570808922,1.739106235054009e-05,1.143952567646403e-05,0.004838626609501567,0.14173360030465051,1.5732674590760312e-05,8.174498963680685e-05,0.003598429050890004,0.13633280804306785,0.0002465489894501161,0.00036277348103452134,0.0005559971413211134,5.008086456697326e-10,0.015601166668407905,3.062920070395254e-10,7.369033367318628e-05,0.0002796030464904541,4.674495584347681e-05,8.048384858755741e-08,1.8236627899988768e-09,0.025536444848831084,0.005766249354759904,0.012234282322267365,0.02003876350315339,7.101476762687656e-08,9.952931919739335e-11,0.03600717550285489,0.0066753308096437185,4.037444208627548e-05,6.006870966382277e-07,2.356185518356409e-06,0.01584617193509681,6.055822546394305e-06,8.795558311306234e-11,1.0129091602156836e-09,0.05328263617370281,9.544141773183938e-05,1.2319879707026834e-05,0.05245538205451335,1.1252887097807925e-06,8.126914462982638e-14,6.409009201889355e-06,8.632011292667925e-06,1.2598377514439484e-06,0.00048706550338728245,3.1259064970998035e-08,8.743225201221903e-08,0.0010223878414941435,5.398070974486432e-06,0.0007619040998422688,0.0005071394157233256,0.01362557201766403,2.1776795541153555e-05,6.827830320741882e-12,3.94820451060745e-12,2.929746269632324e-07,1.5357246060006495e-06,0.001441037736916616,6.080058875313238e-07,3.3796875085903955e-08,0.0013743478094787051,1.3397728421616502e-08,4.4112514067067443e-08,7.407206987252859e-06,1.9499686161203536e-07,2.8698413566747555e-06
3.907163673628974e-05,1.0307926432570658,3.76,0.0,3.2538745076031186e-05,0.4027906792905747,0.4590158632846581,0.07062589506179748,0.000773920586097561,0.03064733069074746,0.4611841361026054,5.003258170755147e-10,0.6210363187867188,1.0287173202576992e-05,0.00013117792847811658,0.6004229471829847,0.0005145556003370608,1.7330152722572973e-05,1.1417477581372216e-05,0.004840245090658126,0.14142363607400732,1.57023496709459e-05,8.158871961197867e-05,0.0035925472192153357,0.13639638785613842,0.00024616170437294685,0.00036230295191894233,0.0005545104555512146,4.99147253474566e-10,0.015553411431965897,3.0504897821809947e-10,7.349262144203999e-05,0.0002792032352887048,4.6611849164689924e-05,8.01738356408296e-08,1.8159456387869995e-09,0.02552130119468701,0.005757012958713618,0.012232692992934589,0.02002920987015405,7.080348327792286e-08,9.925178365610974e-11,0.03598116961275387,0.006675309589080104,4.034657857337163e-05,5.992784978215437e-07,2.355330797453383e-06,0.015851335756338184,6.0593473886447015e-06,8.778121158046057e-11,1.0090328017098872e-09,0.05334797710879506,9.546842268789682e-05,1.2323014589576214e-05,0.052511700491639855,1.1264986032840523e-06,8.092524152103064e-14,6.4098028454443536e-06,8.623436578296835e-06,1.2594115658986851e-06,0.0004865737953920893,3.118428434628253e-08,8.720515528774154e-08,0.0010220595227791922,5.39620506095628e-06,0.0007614451873480861,0.0005070599810969115,0.013636432621578383,2.1779898191551245e-05,6.8193210937372366e-12,3.943285592382711e-12,2.9260412919159563e-07,1.5354039419756671e-06,0.0014415964170068694,6.081897375303471e-07,3.380995482059845e-08,0.0013751535688295371,1.3393028669650289e-08,4.414292865211796e-08,7.412767746855563e-06,1.9470087157318735e-07,2.864027014070014e-06
3.91574115926211e-05,1.0308706622460435,3.76,0.0,3.250692648830409e-05,0.4022623228341176,0.4594227354388361,0.07065768617548557,0.0007737282278196547,0.030567704504433007,0.4614894391744543,4.990901017925488e-10,0.621066215752572,1.0276469616157893e-05,0.000130949274913699,0.6010105462740929,0.0005133427267571575,1.726955143038177e-05,1.1395485918539704e-05,0.0048418639868290135,0.14111450231073586,1.567210237641673e-05,8.143302070114542e-05,0.0035866816415224606,0.13645975401011448,0.0002457754381127196,0.0003618333652232898,0.0005530288676290317,4.974923623598463e-10,0.015505844432858282,3.038118385301092e-10,7.329560296176996e-05,0.0002788043042699754,4.647921129741856e-05,7.98652565792156e-08,1.808265993465462e-09,0.0255061393214589,0.005747800943671043,0.01223110535736771,0.020019621518968446,7.059302870626405e-08,9.897534494817996e-11,0.03595509416863702,0.006675273139282367,4.031873565455855e-05,5.97875083092301e-07,2.354474214302533e-06,0.015856417013668425,6.062843189645418e-06,8.760752813702955e-11,1.0051742088092008e-09,0.05341325292198852,9.549508959108697e-05,1.2326109345094254e-05,0.052567920584277894,1.1277063848869908e-06,8.058300979328359e-14,6.4105904468399835e-06,8.614888509634076e-06,1.2589853485748378e-06,0.0004860832060727886,3.110972518408204e-08,8.697892797542885e-08,0.0010217314132981627,5.394345055652277e-06,0.0007609868339529563,0.0005069802165607337,0.013647280505931775,2.178303562645108e-05,6.810838583891903e-12,3.938382079248519e-12,2.922348000249443e-07,1.5350842075142296e-06,0.0014421497207892683,6.083747231797981e-07,3.382290855432745e-08,0.0013759527192855558,1.3388323324327121e-08,4.417318722269013e-08,7.418300226460006e-06,1.944055003721502e-07,2.858234007166718e-06
3.9243186448952465e-05,1.0309485173709851,3.76,0.0,3.2475261681033826e-05,0.401734893588387,0.45982897743747836,0.07068920245381445,0.0007735364316814322,0.030488358038695332,0.4617943438416446,4.978587541316717e-10,0.6210959893738031,1.0265798711271518e-05,0.00013072138127092288,0.6015968037486477,0.0005121343125132564,1.7209256402946002e-05,1.1373550478643098e-05,0.004843483289937858,0.1408061961547773,1.56419324188734e-05,8.127789052453259e-05,0.003580832239059539,0.136522907308534,0.00024539018628770223,0.00036136471740021815,0.0005515523534314304,4.958439402393059e-10,0.015458464960190783,3.025805542461574e-10,7.309927493294376e-05,0.0002784062500073286,4.63470400544398e-05,7.955810324240629e-08,1.8006236378682516e-09,0.02549095937065791,0.005738613165408884,0.012229519395080119,0.020009998623074492,7.038340078173952e-08,9.869999777572049e-11,0.03592894985209133,0.006675221497313841,4.029091340315802e-05,5.964768239460488e-07,2.353615782375693e-06,0.015861416093031246,6.0663100592667705e-06,8.74345294809412e-11,1.00133328171563e-09,0.05347846381739628,9.552142004071946e-05,1.2329164151461426e-05,0.0526240424272045,1.1289120566237962e-06,8.024243983168861e-14,6.411372024613243e-06,8.606366964327942e-06,1.2585590918173254e-06,0.0004855937328045289,3.103538660263733e-08,8.675356687704683e-08,0.0010214035108273302,5.3924909263423935e-06,0.000760529029351239,0.0005069001232625601,0.013658115676384528,2.1786207562173833e-05,6.802382456943086e-12,3.933493678442282e-12,2.9186662575527357e-07,1.534765398495575e-06,0.001442697674979214,6.08560831689991e-07,3.383573691327316e-08,0.0013767452931684615,1.3383612299673187e-08,4.420329041615528e-08,7.423804543726138e-06,1.941107457614838e-07,2.8524622286227306e-06
3.932896130528383e-05,1.031026209162497,3.76,0.0,3.244374643958901e-05,0.4012083889647634,0.460234590598528,0.07072044507844935,0.0007733451949682797,0.030409290209588172,0.4620988510416072,4.966317570777187e-10,0.6211256402183412,1.0255160408801245e-05,0.0001304942435942169,0.6021817240857462,0.0005109303340253561,1.7149265596010108e-05,1.1351671051070912e-05,0.004845102990690071,0.14049871476578302,1.561183950927051e-05,8.112332673924296e-05,0.0035749989339153073,0.13658584854972464,0.00024500594457099837,0.0003608970049670412,0.000550080889072365,4.942019541907523e-10,0.01541127230471162,3.0135509171147756e-10,7.290363408935352e-05,0.0002780090691284857,4.621533326965685e-05,7.925236755824757e-08,1.793018356310882e-09,0.025475761483038914,0.005729449481722082,0.012227935085857745,0.02000034135444407,7.01745963817675e-08,9.842573686320296e-11,0.03590273733767933,0.0066751547001021256,4.026311189110688e-05,5.950836922324115e-07,2.3527555144441874e-06,0.015866333378379074,6.069748104190363e-06,8.726221229564477e-11,9.97509921566059e-10,0.05354360999698219,9.554741562630636e-05,1.2332179185567981e-05,0.05268006611521708,1.1301156205290543e-06,7.99035220063445e-14,6.412147596495545e-06,8.597871822926376e-06,1.2581327878216975e-06,0.000485105372960237,3.096126772677791e-08,8.652906881654613e-08,0.0010210758131692793,5.390642654539352e-06,0.0007600717634364621,0.0005068197023378116,0.013668938138549904,2.178941436346158e-05,6.793952298712263e-12,3.928620298733761e-12,2.914995987249371e-07,1.534447510713717e-06,0.0014432403060975396,6.087480690201443e-07,3.384844051908101e-08,0.0013775313225876497,1.3378895511823905e-08,4.4233238846500335e-08,7.429280815163993e-06,1.938166055145632e-07,2.8467115721709904e-06
3.941473616161519e-05,1.0311037381215664,3.76,0.0,3.2412376623510645e-05,0.40068280638167836,0.4606395762369981,0.07075141522825129,0.0007731545149777732,0.0303304999363165,0.4624029617085404,4.954090934559466e-10,0.6211551688519505,1.0244554629828783e-05,0.00013026785794531372,0.6027653117520493,0.0005097307678186341,1.708957697556125e-05,1.1329847396647684e-05,0.004846723080205744,0.14019205531190854,1.5581823321343477e-05,8.096932700410368e-05,0.0035691816485485836,0.13664857852978715,0.0002446227086430759,0.00036043022445971206,0.0005486144507594906,4.925663748625741e-10,0.015364265757924715,3.00135416894682e-10,7.270867717806103e-05,0.0002776127582766265,4.6084088784745785e-05,7.894804148972248e-08,1.785449931462039e-09,0.025460545799039253,0.0057203097512518565,0.012226352409588194,0.019990649884411783,6.996661238366925e-08,9.815255682338708e-11,0.03587645729697456,0.006675072784522493,4.023533118912209e-05,5.936956598583659e-07,2.3518934245243496e-06,0.01587116925279581,6.073157433294808e-06,8.709057319485505e-11,9.937040299243247e-10,0.05360869166214876,9.557307793405811e-05,1.233515462374986e-05,0.052735991743118896,1.131317078637489e-06,7.956624660517855e-14,6.41291718082027e-06,8.589402963186269e-06,1.2577064283390413e-06,0.00048461812390959794,3.088736767706533e-08,8.63054302253149e-08,0.0010207483181380917,5.3888002334155835e-06,0.0007596150261862186,0.0005067389549194906,0.013679747898018312,2.1792656227892637e-05,6.7855482888256225e-12,3.923762271571777e-12,2.9113372887089366e-07,1.5341305402229902e-06,0.0014437776405832597,6.089364507604444e-07,3.386101999145462e-08,0.0013783108395614154,1.3374172878038856e-08,4.4263033169075576e-08,7.434729156496997e-06,1.9352307741005455e-07,2.8409819319506024e-06
3.950051101794656e-05,1.0311811047705817,3.76,0.0,3.2381148185955206e-05,0.40015814326611365,0.46104393566409085,0.07078211407840818,0.0007729643890092247,0.03025198614219812,0.46270667677245175,4.941907462896631e-10,0.6211845758375096,1.023398129511464e-05,0.00013004222039921914,0.6033475711980117,0.0005085355905594681,1.703018852174836e-05,1.1308079311561026e-05,0.004848343551348926,0.13988621497222992,1.5551883572599913e-05,8.081588897169711e-05,0.003563380305920674,0.13671109804193088,0.00024424047420211253,0.00035996437240589036,0.0005471530148394237,4.90937169892207e-10,0.015317444612384462,2.9892149709708724e-10,7.251440096404863e-05,0.0002772173140954716,4.595330445464699e-05,7.864511704771583e-08,1.7779181535474877e-09,0.025445312458663397,0.005711193833739662,0.012224771346275037,0.019980924383492794,6.975944567275227e-08,9.788045250733778e-11,0.035850110397676854,0.006674975787377245,4.0207571367546534e-05,5.923126989499732e-07,2.3510295259733115e-06,0.01587592409823344,6.076538157391904e-06,8.691960897336385e-11,9.899155093048065e-10,0.053673709014198975,9.559840854346898e-05,1.2338090641879049e-05,0.05279181940572546,1.132516432984071e-06,7.923060432553412e-14,6.413680796431391e-06,8.580960262256507e-06,1.2572800060065593e-06,0.00048413198301508194,3.081368558878525e-08,8.608264794317125e-08,0.0010204210235628998,5.386963628878875e-06,0.0007591588076869549,0.0005066578821378865,0.01369054496035103,2.1795932568639086e-05,6.777170498761682e-12,3.918919248938324e-12,2.9076900319222215e-07,1.5338144830811849e-06,0.0014443097047671036,6.091259614711443e-07,3.387347594755337e-08,0.0013790838759878596,1.3369444316824883e-08,4.4292674020453e-08,7.4401496833604964e-06,1.9323015924093083e-07,2.835273202690848e-06
