Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383)
9.476983745681931e-07,0.2555977159674223,3.76,0.0,0.18865793151814772,0.944429491219107,0.06491084325125383,0.003420810684863049,0.007568864558675997,0.08162615949175085,0.1040932148182463,1.5539561881277207e-08,0.24054202016135806,0.00010639050974190703,0.0008106856607241863,0.011582274629696819,0.0031760610364361323,0.00014985230894754424,0.0008616362361340104,0.026929760053894507,0.2687382453012969,0.0008668578666396461,0.0012371229336146893,0.0019842997388042176,0.011350638277699544,0.0025491651724828808,0.0026446751472806733,0.006421546736554544,2.8145707521168837e-07,0.0039827970681931895,2.9421425543620917e-08,0.0012965567598969933,0.002430792525871841,0.0010971584335799456,1.898917064261511e-06,3.395657183822409e-07,0.004204524754789156,0.0015694470676868035,0.00296509732754095,0.00022334471820435997,3.822502379324019e-08,5.731119988696767e-09,0.0005650222100743813,2.175389619035873e-05,3.065394630441587e-05,9.171617960799614e-07,5.508423834523368e-07,0.0001883683214034608,1.1606674161145103e-06,7.720010060981068e-10,7.189239604043431e-08,0.00029967682723111756,8.032306870673751e-06,2.0201396201123903e-06,0.001335495083253255,3.3077961692567725e-08,3.424293892255251e-11,2.4219814153795647e-06,0.00010034086564023915,1.909257425666645e-06,0.00011121919698300793,5.017175107282182e-08,1.866859848588094e-07,4.486065306763263e-05,1.6484646733638865e-05,0.00013192256416949243,0.00013006790911323637,0.002454186665355417,0.00025165085359482077,6.412901294459988e-08,3.066015059870915e-08
9.497437298608078e-07,0.2556960776513832,3.76,0.0,0.18662172301735186,0.9437594903391605,0.06560644754707366,0.003436389906887176,0.007622930664985039,0.08152033715266391,0.10430272551491901,1.564278340894184e-08,0.2420823516667132,0.00010732906113036358,0.0008174573691572105,0.011805095160919264,0.0031854934862863503,0.00015155161939154176,0.0008626568782442537,0.02704011052601451,0.2701547224418776,0.0008699838079287502,0.001242154391185625,0.0020049879020332564,0.01148259364098336,0.0025821199890945948,0.0026779094391520164,0.006524625729122137,2.814983551246018e-07,0.004080484884202967,2.9861946072409984e-08,0.0013155315301207654,0.002461108285005794,0.0011138780294349475,1.9424283527452337e-06,3.4437963255076873e-07,0.004282135951615403,0.0016017386157819462,0.003015406398033969,0.00023123221858629555,3.9214285444006926e-08,5.760369018032995e-09,0.0005785887234443946,2.267518100720818e-05,3.123029105700046e-05,9.346923056841707e-07,5.708984960586071e-07,0.0001947438338455273,1.2049842302224574e-06,7.881245656677257e-10,7.318956224487944e-08,0.00030613141234506593,8.3779114090461e-06,2.1032165750773004e-06,0.001371571127979918,3.401152966320612e-08,3.472835137486371e-11,2.4998743712031688e-06,0.00010047659974629433,1.979138279990948e-06,0.00011430235018599617,5.127601062005528e-08,1.9115573468866985e-07,4.5132507058510435e-05,1.6842498765188773e-05,0.0001362220130127592,0.00012911127183195943,0.0024591252711550493,0.0002562968290867963,6.544602769694058e-08,3.128355028248412e-08
9.517890851534226e-07,0.2557940886096118,3.76,0.0,0.18459591653924065,0.9430850767918695,0.06630505515675487,0.003452134023086778,0.00767631398033228,0.08141276921645453,0.10451347756293185,1.574318094632559e-08,0.24361548312359882,0.0001082529249856343,0.0008241889892548241,0.012031360504955388,0.0031947522746154297,0.00015325172150598124,0.0008635538083947169,0.027147491483059814,0.2715557844329125,0.0008729897201220501,0.001247034657277169,0.0020258364948347353,0.011615240678663171,0.002615148807534115,0.002711023443924575,0.006628265645214859,2.81497877098191e-07,0.004179937652751582,3.030395332047649e-08,0.0013345789912911187,0.002491309685236558,0.0011306557300784915,1.986630318452868e-06,3.491998195112901e-07,0.004360687938969846,0.0016344791578440548,0.0030662336159732453,0.00023936225063723177,4.022170510460973e-08,5.788867050790352e-09,0.000592478788319154,2.3633173969137103e-05,3.181364520504411e-05,9.524036293269394e-07,5.914946786609382e-07,0.00020128623451698933,1.250538145845338e-06,8.04421370309313e-10,7.449405845735781e-08,0.0003127055911461278,8.735622433770632e-06,2.188958410463228e-06,0.0014083312312856905,3.496448088403489e-08,3.52143951830609e-11,2.5796608965652705e-06,0.00010060068459108025,2.0508353768401685e-06,0.00011745107865619722,5.2394519243795765e-08,1.9568950302216007e-07,4.5405087352291995e-05,1.7205144763080164e-05,0.00014062441649950527,0.0001282141581826837,0.0024640279159151737,0.00026098994614403263,6.678600333025118e-08,3.191749920443238e-08
9.544988906682399e-07,0.25592337754853217,3.76,0.0,0.1819285311524242,0.942184889273324,0.06723509290342523,0.0034732481850261567,0.007745946823103495,0.08126761932555289,0.10479463236444929,1.5871717443647016e-08,0.24563521080510514,0.0001094532555056971,0.0008330425663981927,0.012336470179379218,0.003206752337894134,0.00015550463752792674,0.0008645510740887152,0.027285111079976138,0.27338780976560606,0.0008767847455875601,0.0012532643241407722,0.002053706713939023,0.011792018435738233,0.002659001262973485,0.002754683167445744,0.006766388435184625,2.814330260782014e-07,0.004314430246827036,3.089160082380942e-08,0.00135991738567125,0.0025311219009577245,0.0011529634846174353,2.0462543135940797e-06,3.55592424651335e-07,0.004466199897133925,0.0016785458091681028,0.003134361868764121,0.00025051566747831013,4.158439747136032e-08,5.82544279331431e-09,0.0006113877059060857,2.4960910750373482e-05,3.259723377130132e-05,9.761427014448012e-07,6.196196652004514e-07,0.00021021447290765018,1.3128136906670415e-06,8.26271648614133e-10,7.62327194975402e-08,0.00032160162864486004,9.228627328699052e-06,2.3067333545893142e-06,0.001458089933997016,3.6257068802209426e-08,3.585899204779422e-11,2.6883130177563037e-06,0.00010074716570193217,2.1486343863559576e-06,0.00012172460814128507,5.389806502273033e-08,2.017933504071491e-07,4.5767490137221856e-05,1.769287473603129e-05,0.00014661691427257827,0.00012711504319088337,0.0024704714191460296,0.00026727856755097066,6.859697361843408e-08,3.2773770086652006e-08
9.572086961830573e-07,0.2560519999840662,3.76,0.0,0.17928058671664876,0.9412772252970538,0.0681700560840587,0.0034946552333574407,0.007814284151587476,0.08111952783772235,0.10507802745904524,1.5995000185485556e-08,0.24764143807468414,0.0001106253488343311,0.0008418183707645446,0.012647707816893386,0.0032184500359621745,0.00015775727691995825,0.0008653301775584106,0.027417351404898906,0.275191741016604,0.0008803632540931058,0.0012592213224310125,0.0020818625599453794,0.011969947340743504,0.0027029352094185707,0.002798068657417927,0.006905376410363182,2.812951729836974e-07,0.004452051464529711,3.1481280881317717e-08,0.0013853622901835196,0.0025706754256685023,0.0011753495206258647,2.1070870814620583e-06,3.619885237874026e-07,0.004573345008624891,0.0017233966765283404,0.0032033783677756023,0.00026211576499510247,4.2979026061019445e-08,5.860645365505483e-09,0.0006308841679002062,2.635790878811633e-05,3.339295183484175e-05,1.0001883993382481e-06,6.48706229243515e-07,0.0002194437559641361,1.3773006184625728e-06,8.484075493163212e-10,7.798205889815468e-08,0.0003307123004106223,9.743935584729392e-06,2.429362018991936e-06,0.0015090562457033708,3.758416116503581e-08,3.6503939133164655e-11,2.8003579226751487e-06,0.00010087328012302488,2.2496486313684796e-06,0.00012611536755762184,5.542596343424788e-08,2.080061797200042e-07,4.6131544007329434e-05,1.818874899064553e-05,0.00015279327462740767,0.0001261151088887118,0.002476860290900373,0.0002736457551554053,7.044902433559918e-08,3.3648865849052935e-08
9.599185016978747e-07,0.25617992794188477,3.76,0.0,0.17665273114141863,0.9403622459619501,0.06910974236526826,0.0035163569295989,0.00788127216673702,0.0809685664543336,0.10536369449373474,1.6112871178315413e-08,0.2496336928125004,0.00011176785127154706,0.0008505122965086416,0.012965115989866646,0.0032298471459772165,0.00016000869278956593,0.0008658909067159262,0.027544124897813337,0.27696702525533906,0.0008837222861580762,0.0012649019111034762,0.002110306178615048,0.012148990141872327,0.0027469221510151728,0.0028411439917375558,0.0070451588563381325,2.810846094697674e-07,0.004592815394413266,3.2072655683637596e-08,0.0014109013824166866,0.0026099372531477776,0.0011977998889142086,2.1691247159940873e-06,3.6838373967728334e-07,0.004682111095816018,0.0017690286294670618,0.0032732697801226406,0.0002741745137638532,4.4405574281281745e-08,5.894445642207177e-09,0.0006509791221103395,2.782700035201945e-05,3.420068031400275e-05,1.0245341463029586e-06,6.787599192674742e-07,0.00022897839228340695,1.444016895959018e-06,8.708175813822545e-10,7.974077102926311e-08,0.0003400401706595301,1.0282132551287247e-05,2.55693868698685e-06,0.001561232463508434,3.894599175820317e-08,3.714879503133573e-11,2.9158301486948023e-06,0.00010097910157716729,2.3538853492573677e-06,0.00013062444055008302,5.697779350360863e-08,2.1432576984222439e-07,4.649747665060563e-05,1.869259087512078e-05,0.00015915502841835444,0.0001252114193698641,0.002483199260130851,0.00028008890808211537,7.234257333387702e-08,3.454294910861293e-08
9.62628307212692e-07,0.2563071342460024,3.76,0.0,0.17404559213270673,0.9394401179778924,0.07005394595016996,0.003538354876945344,0.007946858320425845,0.08081480823169844,0.10565166252697586,1.622518127698537e-08,0.2516115178140384,0.00011287944774230104,0.0008591203289331702,0.013288734312370844,0.0032409457135950145,0.00016225794208950454,0.0008662333205090268,0.02766534982632628,0.2787131383019267,0.0008868591606292954,0.0012703026618826959,0.002139039587286389,0.012329108596392831,0.002790932970915514,0.0028838733710215116,0.007185663197940247,2.808017178816895e-07,0.00473673353355628,3.266538143891567e-08,0.001436522134883004,0.0026488744833616917,0.0012203003421748617,2.2323618831977597e-06,3.7477363482131333e-07,0.0047924846409937,0.0018154378559951758,0.003344021871058158,0.00028670387453077914,4.586398513686622e-08,5.926816209225289e-09,0.00067168331489785,2.937107378124507e-05,3.502028500268146e-05,1.049173042541133e-06,7.097845635759735e-07,0.00023882243982589722,1.5129767227545327e-06,8.93489549956663e-10,8.150750950844678e-08,0.00034958770505619756,1.0843789934505607e-05,2.6895525785632314e-06,0.0016146196439006542,4.034276294081384e-08,3.77931122620336e-11,3.0347605150737822e-06,0.00010106472384993182,2.4613453634099533e-06,0.00013525280942639438,5.8553100763783334e-08,2.207496849075314e-07,4.686552527978552e-05,1.9204206984083242e-05,0.00016570350097194075,0.00012440110215892317,0.0024894929694194456,0.00028660526532915475,7.427801829787787e-08,3.5456172312318893e-08
9.653381127275095e-07,0.25643359253895803,3.76,0.0,0.17145977647451455,0.9385110134950093,0.07100245781743847,0.0035606505163787434,0.008010991426937779,0.08065832749864395,0.10594195793699314,1.6331790553121464e-08,0.25357447125225435,0.00011395886524359718,0.0008676385490189899,0.013618599344163138,0.0032517480439011393,0.00016450408714334454,0.0008663577485601681,0.027780950438623993,0.2804295853702876,0.0008897714803629262,0.0012754204650239935,0.0021680646619210457,0.012510263506215782,0.0028349379780343706,0.0029262211964830266,0.0073268151020843865,2.8044697031765596e-07,0.004883814724758014,3.325910890689258e-08,0.0014622118341752735,0.00268745439400204,0.0012428363570587229,2.2967917958646785e-06,3.811537189048119e-07,0.004904450792561626,0.0018626198608979992,0.003415619512057459,0.0002997157799773789,4.735416045235788e-08,5.957731422301973e-09,0.000693007270761484,3.0993070754751755e-05,3.585161635697047e-05,1.0740978745183384e-06,7.417822043998152e-07,0.0002489796916171632,1.5841903601453896e-06,9.164105696563566e-10,8.32808896891699e-08,0.00035935726505460655,1.1429463644104262e-05,2.827287407069537e-06,0.0016692175826645986,4.177464467110189e-08,3.843643802304152e-11,3.1571758780388885e-06,0.00010113026041579063,2.572022871896119e-06,0.00014000135059740409,6.015139772013412e-08,2.2727527513272966e-07,4.723593639279567e-05,1.972338712874965e-05,0.0001724398043325116,0.000123681349524604,0.002495745970227168,0.00029319190758905463,7.625573577292308e-08,3.638867732708293e-08
9.680479182423269e-07,0.2565592773280172,3.76,0.0,0.16889586936626327,0.9375751099213419,0.07195506596669886,0.003583245123061845,0.008073621773238457,0.08049919977177881,0.10623460433597051,1.6432568795479822e-08,0.25552212709725236,0.00011500487619350814,0.0008760631375294395,0.013954744498365772,0.003262256691709088,0.00016674619714548432,0.0008662647896794118,0.027890857100795183,0.28211590163440736,0.0008924571379142439,0.0012802525343396506,0.0021973831241249514,0.012692414755848133,0.0028789069551134927,0.0029681521480150034,0.007468538586091963,2.8002092726384384e-07,0.005034065099409926,3.385348398363847e-08,0.0014879576007782137,0.0027256445122014004,0.0012653931573134178,2.3624061914708827e-06,3.8751945684840276e-07,0.005017993374025958,0.0019105694656546322,0.0034880466909724826,0.00031322211606185716,4.887596013607445e-08,5.987167470078874e-09,0.00071496127200004,3.269598331596996e-05,3.66945092822695e-05,1.0993011241153524e-06,7.747530361777346e-07,0.0002594536619673816,1.6576639694378486e-06,9.395670745774482e-10,8.505949117680222e-08,0.0003693511023339197,1.203969160899041e-05,2.9702209395113845e-06,0.00172502479839023,4.324177360864362e-08,3.907831500238811e-11,3.2830987379219606e-06,0.00010117584403929118,2.685905252458377e-06,0.00014487083017839861,6.17721642890722e-08,2.3389967799217378e-07,4.760896550500004e-05,2.0249904375543934e-05,0.00017936483004071072,0.00012304941938767017,0.002501962718555541,0.0002998457595669591,7.827608021612366e-08,3.7340595045313976e-08
9.707577237571443e-07,0.2566841639916479,3.76,0.0,0.1663544338123531,0.9366325897294698,0.07291155566986028,0.003606139802991647,0.008134701225845418,0.08033750166882614,0.10652962249037883,1.6527395775924938e-08,0.25745407549806365,0.00011601630163612624,0.0008843903787562363,0.014297199952969792,0.0032724744514048202,0.0001689833496275086,0.0008659553097916771,0.02799500641886191,0.2837716527234853,0.0008949143198266423,0.0012847964113713321,0.0022269965282770672,0.012875521352597319,0.0029228092092840334,0.003009631261835438,0.007610756131118294,2.7952423606009997e-07,0.005187488026249018,3.444814826999736e-08,0.001513746409368179,0.002763412685926095,0.0012879557379019693,2.4291953133543188e-06,3.938662767393056e-07,0.005133094895618806,0.0019592808099261113,0.0035612865242053604,0.00032723470302425007,5.042920165685801e-08,6.015102423618081e-09,0.000737555338528424,3.448285065809684e-05,3.7548782945451955e-05,1.1247749787543255e-06,8.086953507623884e-07,0.000270247573256035,1.733399463434884e-06,9.62944837390413e-10,8.684186054662797e-08,0.00037957135333865916,1.2674991573136872e-05,3.1184245648969256e-06,0.0017820385192385834,4.4744252294536035e-08,3.9718282177706704e-11,3.4125470344740633e-06,0.00010120162633498645,2.8029728929898427e-06,0.0001498618997818061,6.341484842478167e-08,2.406198206114872e-07,4.798487685613952e-05,2.0783515140104284e-05,0.0001864792424644276,0.0001225026358987752,0.002508147570957951,0.00030656359280461024,8.033938307236838e-08,3.831204500510696e-08
9.734675292719617e-07,0.25680822881196885,3.76,0.0,0.16383601006399107,0.9356836402526267,0.07387170972786976,0.0036293354899167496,0.008194183332912025,0.08017331082029322,0.10682703024780651,1.6616161585155645e-08,0.2593699231274906,0.00011699201427728655,0.0008926166639334847,0.014645992566417878,0.0032824043464257722,0.000171214631884741,0.0008654304391398972,0.02809334134473654,0.2853964351463559,0.0008971415097025885,0.0012890499686552396,0.002256906248855836,0.013059541468910068,0.0029666136256434766,0.0030506240072300994,0.007753388800347126,2.7895762918640896e-07,0.005344084066276652,3.5042739658940736e-08,0.0015395651094996755,0.002800727154670672,0.0013105088900257967,2.497147895329161e-06,4.0018957792108977e-07,0.0052497365685022215,0.0020087473546037955,0.003635321270888353,0.00034176527612112494,5.201365959720628e-08,6.041516280866073e-09,0.0007607992079198194,3.635675567457518e-05,3.8414240639635485e-05,1.1505113425755507e-06,8.436054898761743e-07,0.0002813643433457555,1.8113943725373239e-06,9.86528988405687e-10,8.862651431154536e-08,0.00039002003394000004,1.3335858882669027e-05,3.271962873641185e-06,0.0018402546728445459,4.6282148411852656e-08,4.035587563223456e-11,3.545534315581348e-06,0.0001012077772824314,2.9231990505201133e-06,0.00015497509252763146,6.507886686979512e-08,2.4743242283100506e-07,4.83639430932697e-05,2.1323959332265017e-05,0.00019378347271737894,0.00012203838972820057,0.002514304780871592,0.00031334202902002557,8.24459518780389e-08,3.930313502592661e-08
9.76177334786779e-07,0.25693144899347714,3.76,0.0,0.16134111511524776,0.9347284534708963,0.07483530873191652,0.0036528329425418254,0.008252023421823672,0.08000670577968563,0.1071268424706231,1.669876693949858e-08,0.2612692934878136,0.00011793094134595559,0.000900738494296435,0.015001145797586116,0.003292049618389491,0.0001734391423589561,0.0008646915687375864,0.028185811265875636,0.28698987664266457,0.0008991374908090765,0.0012930114121119975,0.0022871134680073264,0.013244432486770267,0.0030102887232123336,0.003091096362168042,0.007896356361538405,2.783219222707597e-07,0.005503850934060137,3.563689295098147e-08,0.0015654004466345438,0.002837556619203362,0.0013330372269672712,2.56625114985919e-06,4.064847394314854e-07,0.005367898321531288,0.002058961886425337,0.003710132349059032,0.00035682546614030595,5.36290653247865e-08,6.0663910107247996e-09,0.0007847023157422475,3.8320821281050185e-05,3.9290669687668186e-05,1.176501848067724e-06,8.794778043501766e-07,0.00029280657369561256,1.891641725530837e-06,1.010304035701408e-09,9.041194200357012e-08,0.0004006990342399281,1.4022764275134716e-05,3.4308932499848986e-06,0.0018996678803473719,4.785549413141294e-08,4.099062940594902e-11,3.682069380056322e-06,0.00010119448470502297,3.0465497371297746e-06,0.00016021081928765027,6.676360593588239e-08,2.543340008128442e-07,4.874644493003225e-05,2.1870960559034022e-05,0.00020127771320654778,0.00012165413808005055,0.0025204384952703437,0.0003201775439490424,8.459606939578092e-08,4.031396086210262e-08
