Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32)
6.700612324344488e-06,0.5015277164905773,3.76,0.0,0.32141430078134925,0.9066871967239893,0.11177938016953508,0.005527649139977135,0.002525295867957062,0.0819515710101319,0.10942673783046505,2.2700263367229487e-09,0.47754147205478675,2.2183286190273863e-05,0.0004286266515095765,0.02549982674783974,0.005324869937424398,0.0006844756193509099,0.0022808738072436358,0.014048961820026759,0.5272439781201886,0.0021010043866927838,0.0004489229229897647,0.003249578307853431,0.006363352744390567,0.0008229951414155852,0.0009241892763720502,0.006017611697506693,2.3952437365707467e-06,0.011340249618681915,3.790681623929044e-08,0.004363547442279837,0.0009749815040883123,0.0032395784265410745,7.243054855713824e-06,2.069965547264441e-06,0.006951039545762999,0.005157616697798177,0.0064094547604453935,0.001973372150504301,4.732097810939082e-09,3.834255927857061e-09,0.0034594056611923648,0.00017346086563255946,1.4611935976511678e-06,6.7892751406221885e-06,1.72427489139996e-06,0.00042945201381303024,6.165539602561049e-06,1.1133860402041823e-10,2.1034739511318502e-08,7.871618498824591e-05,4.257706169307617e-06,3.3636363049016856e-07,0.0018618160641516372,3.749897373247885e-09,5.086080846189011e-11,2.450471172988745e-07,0.00014488194757606966
6.719276841118602e-06,0.5017804061336452,3.76,0.0,0.3181886046682089,0.9056982017283937,0.11280862124432448,0.005620423061426644,0.002511726828207067,0.08195347486049748,0.10982544763531668,2.2421925853705222e-09,0.47994403809057734,2.195543041923088e-05,0.00042848636308064655,0.02597764501204497,0.005322264655189559,0.0006898311286399624,0.0022621046624010377,0.013942596936185136,0.5295154919658457,0.002087841746872056,0.0004469483341086126,0.0032845577505834418,0.006445370850476417,0.0008234528072960358,0.0009239987114046767,0.006049435351080407,2.371849321464207e-06,0.011575185896836046,3.80475421469337e-08,0.00442260152218927,0.0009741537492613483,0.0032630933148173323,7.385685937314944e-06,2.0817841607909787e-06,0.007054882737130094,0.005247533772833393,0.006472002461515128,0.002034461770481926,4.81610670427561e-09,3.812112188906301e-09,0.0035461666622934405,0.0001802868922985543,1.4787349002025422e-06,6.850247627704017e-06,1.754020728429722e-06,0.0004394620950412267,6.26695237596349e-06,1.1184077308655885e-10,2.1128506124089633e-08,8.084798146346926e-05,4.35259419531136e-06,3.444626606776983e-07,0.0018988699510672762,3.8316566160433455e-09,5.114980621824876e-11,2.48719130757965e-07,0.00014421081225621458
6.7379413578927154e-06,0.502029513350484,3.76,0.0,0.3150141924432894,0.9047144881081243,0.1138288783984449,0.005713397512996572,0.0024976302376685244,0.08195545135205916,0.11022359251237138,2.213912425701519e-09,0.482306363400729,2.172187564519209e-05,0.000428259986100814,0.026457860755810733,0.005319468188841514,0.0006951223899060884,0.0022430446711768364,0.013834438866213931,0.5317384144667706,0.0020742772858209787,0.0004449012933305918,0.0033195512350607417,0.006527217529912001,0.0008236638531992705,0.0009235090489526016,0.006079412593647222,2.34824244995357e-06,0.011810763718201476,3.817658154839363e-08,0.004481209585352772,0.0009730088680843041,0.0032856078581845654,7.528410543696685e-06,2.0929477893877013e-06,0.007158413183749614,0.005337440430227548,0.006533518464476064,0.0020964429263173566,4.8999600887906e-09,3.789246840478712e-09,0.00363365521529812,0.0001872621640441041,1.4959089592037353e-06,6.909870390402141e-06,1.7832165552154244e-06,0.0004494871272917403,6.365640695187938e-06,1.123000853686811e-10,2.12141397734528e-08,8.300283274737289e-05,4.446298815628679e-06,3.524877581142906e-07,0.0019358919738107366,3.913535473944908e-09,5.142271597431575e-11,2.523075367788453e-07,0.00014352631134867817
6.756605874666829e-06,0.5022750668780679,3.76,0.0,0.3118906314651319,0.9037362418580739,0.11484002929543057,0.005806549411326509,0.0024830317768810848,0.08195752063936047,0.110621075161753,2.185232888772667e-09,0.48462883473317053,2.148305204161326e-05,0.0004279491557070868,0.026940332732699114,0.005316486847200967,0.0007003492734315277,0.002223717099904127,0.013724616524465997,0.5339134010262543,0.0020603332389668755,0.000442784816889328,0.0033545507465119855,0.0066088714114598685,0.0008236328465148366,0.000922727725778596,0.006107546748411729,2.324448316907644e-06,0.01204689098706128,3.8294021127060265e-08,0.004539352318680719,0.0009715554262517673,0.0033071154062324234,7.671160964487077e-06,2.103455912993112e-06,0.007261597583284746,0.005427308439590829,0.00659398887744935,0.002159296134491681,4.9836306825914e-09,3.76569858055584e-09,0.0037218380820154755,0.00019438506253786125,1.5127047106021084e-06,6.968132865023862e-06,1.8118457250050334e-06,0.0004595216399769659,6.461514904246044e-06,1.127169247055584e-10,2.1291713052391196e-08,8.517991990035713e-05,4.538711571077673e-06,3.604291952797522e-07,0.0019728662169685015,3.995494634218164e-09,5.167952657394812e-11,2.5580955878632016e-07,0.00014282900408348352
6.7752703914409425e-06,0.5025170971529044,3.76,0.0,0.3088174632947511,0.9027636398351728,0.11584196279451574,0.005899856133796224,0.0024679570375075064,0.081959701728741,0.11101780061234513,2.1562001833912383e-09,0.48691185692728256,2.1239384139865497e-05,0.0004275555555595937,0.027424919980615147,0.0053133267043019225,0.0007055116839040275,0.002204144765363304,0.013613256674317294,0.5360411253611914,0.002046031637518928,0.00044060191101606813,0.0033895483129196945,0.006690311726767044,0.0008233646097958986,0.0009216624150820203,0.006133843458336407,2.300491440157621e-06,0.012283477105238185,3.8399960557774875e-08,0.004597011280967892,0.0009698022263366497,0.0033276107461873493,7.813870479209738e-06,2.113308877679977e-06,0.007364403414901841,0.005517110399422041,0.006653401188631921,0.00222300127644853,5.067092209131889e-09,3.741505796067952e-09,0.0038106819124313425,0.0002016538160632857,1.5291117971228255e-06,7.02502602124857e-06,1.8398935930315976e-06,0.0004695602879701439,6.5544937896806646e-06,1.1309172725589167e-10,2.1361310750974704e-08,8.73784137595133e-05,4.629728423955868e-06,3.682775417197475e-07,0.0020097772670711347,4.077495627736643e-09,5.192024822903322e-11,2.592226390912946e-07,0.0001421194445681577
6.793934908215056e-06,0.5027556361853635,3.76,0.0,0.3057942055497937,0.901796849804897,0.11683457869399176,0.005993295536245935,0.0024524314661471666,0.08196201250832784,0.1114136763428126,2.126859043704955e-09,0.4891558514719919,2.0991289889728693e-05,0.0004270809145430306,0.027911482011954626,0.0053099936063603975,0.0007106095586590141,0.0021843500038835765,0.013500483752932863,0.5381222775434035,0.0020313942657934833,0.0004383555671670008,0.0034245360186786196,0.0067715183251730185,0.0008228642007534123,0.000920320998455198,0.006158310609536692,2.2763956366546677e-06,0.012520433081491375,3.849451194075141e-08,0.004654168903888385,0.000967758276442947,0.0033470900764460327,7.95647345091145e-06,2.122507870772139e-06,0.00746679895506538,0.0056068197550738315,0.006711744244526633,0.0022875376403421618,5.150319539136215e-09,3.716706485041048e-09,0.0039001533031156597,0.00020906650500590785,1.5451205804223547e-06,7.080542327935254e-06,1.8673474966530055e-06,0.0004795978606681688,6.6445045966322735e-06,1.134249995194632e-10,2.142302919659388e-08,8.959747677293533e-05,4.719250012604385e-06,3.760236906194748e-07,0.0020466102257784033,4.159500883292618e-09,5.214491174069001e-11,2.6254443062057175e-07,0.00014139818146250964
6.8125994249891696e-06,0.5029907174375746,3.76,0.0,0.30282035371302896,0.9008360305061122,0.11781778746150051,0.0060868459688585,0.0024364803113693426,0.08196446977865517,0.11180861239055119,2.097252877279288e-09,0.4913612551057528,2.0739179793407107e-05,0.0004265270034628562,0.02839987899744723,0.005306493178867553,0.0007156428659940158,0.002164354643597694,0.013386419711826181,0.5401575621091675,0.0020164426216065672,0.0004360487574943591,0.0034595060177073375,0.006852471686515412,0.0008221368922906385,0.0009187115384822829,0.0061809582515552595,2.252184002187282e-06,0.01275767163201229,3.8577799180699956e-08,0.004710808490791868,0.0009654327596562883,0.003365550977082093,8.098905413710331e-06,2.131054894571634e-06,0.007568753291482532,0.005696410813633816,0.0067690082256723376,0.002352883963037449,5.233288707125103e-09,3.691338166002528e-09,0.0039902188537497075,0.00021662106763141125,1.5607221505912701e-06,7.134675717158257e-06,1.8941967265998787e-06,0.0004896292902432504,6.7314830043064205e-06,1.1371731194041915e-10,2.147697557916093e-08,9.183626480063715e-05,4.8071818767289e-06,3.836588831613415e-07,0.0020833507207732196,4.241473776705834e-09,5.23535677157919e-11,2.657728135585561e-07,0.00014066575767023205
6.831263941763283e-06,0.5032223757050467,3.76,0.0,0.2998953828920818,0.8998813317331331,0.11879150995283644,0.00618048629023869,0.0024201285740208882,0.08196708928378454,0.11220252144872632,2.067424252563462e-09,0.49352851846028023,2.04834561129692e-05,0.000425895631741286,0.028889971943358062,0.005302830833772277,0.0007206116035555001,0.002144179979777344,0.013271183872998133,0.5421476962392093,0.0020011978797194762,0.0004336844305628881,0.003494450545979849,0.0069331529319782825,0.0008211881526625288,0.0009168422520673157,0.006201798514932894,2.2278788945069325e-06,0.012995107272109197,3.864995735882097e-08,0.004766914213420529,0.0009628350043876276,0.0033829923775654533,8.241103154201738e-06,2.1389527388203383e-06,0.007670236335258352,0.0057858587558294585,0.006825184620067449,0.002419018472224288,5.315976705555576e-09,3.6654378360651635e-09,0.004080845221659884,0.0002243153061210156,1.575908333054186e-06,7.187421546648082e-06,1.920432489962951e-06,0.0004996496590848048,6.815373062993186e-06,1.1396926968666157e-10,2.1523267265777177e-08,9.409392887602659e-05,4.893434653287398e-06,3.911747305995966e-07,0.00211998491451505,4.323378674788521e-09,5.2546286208002304e-11,2.6890586888901734e-07,0.00013992271004676304
6.849928458537397e-06,0.5034506470021916,3.76,0.0,0.2970187495278093,0.8989328944338763,0.11975567712077702,0.006274195879731217,0.0024034009608309027,0.08196988574280756,0.11259531895161341,2.0374140478140093e-09,0.49565810474970284,2.022451215062142e-05,0.0004251886441191416,0.029381622861755257,0.005299011776721071,0.000725515796797781,0.0021238467531589115,0.013154892800185043,0.5440934080108759,0.0019856808583130774,0.0004312655073121085,0.003529361933446536,0.00701354383303483,0.0008200236258471522,0.0009147214845679111,0.006220845526480414,2.203501919711471e-06,0.013232656399206318,3.8711132151221365e-08,0.004822471106668365,0.0009599744556939385,0.003399414521934783,8.38300478669093e-06,2.1462049520237767e-06,0.007771218831323643,0.005875139645072795,0.006880266194482527,0.0024859189285147947,5.398361633757206e-09,3.6390419195630867e-09,0.00417199917425957,0.00023214689283094467,1.5906716928951894e-06,7.238776560810779e-06,1.9460478656410896e-06,0.0005096542064374169,6.896127095047258e-06,1.141815363925495e-10,2.1562031110901876e-08,9.636961692240773e-05,4.977924242983233e-06,3.9856323400470063e-07,0.002156499510830915,4.405180974223578e-09,5.2723155907884656e-11,2.7194192057393525e-07,0.0001391695691227092
6.866726523634099e-06,0.5036532259747041,3.76,0.0,0.29447064504583437,0.8980847638769534,0.12061520860352729,0.006358577119757635,0.002388044883862802,0.08197256521596584,0.11294781869950414,2.010282012686558e-09,0.497542910500463,1.998902656892445e-05,0.0004244892542084,0.02982532764796738,0.005295444778599622,0.000729874427599675,0.002105427958116015,0.013049422634818343,0.5458071766934688,0.0019714996345892785,0.00042904418540145684,0.0035607475921956844,0.0070856328634895,0.0008187958446896952,0.0009126047586447085,0.006236467822796618,2.181518438839693e-06,0.013446480123935576,3.875692712218577e-08,0.004871991383004826,0.0009571831519071892,0.003413324219841719,8.510413060256873e-06,2.152183450538248e-06,0.007861651609212122,0.005955330548138353,0.0069288985686612094,0.0025467654998597698,5.472231830361055e-09,3.614891438798062e-09,0.004254461478451118,0.00023931073025811189,1.603591656177931e-06,7.283805321552414e-06,1.9685670212190154e-06,0.000518640968026227,6.966091581509503e-06,1.143392407537181e-10,2.15905942116853e-08,9.843244123459943e-05,5.052392194854748e-06,4.0509772495968616e-07,0.002189249842626876,4.478687579502939e-09,5.2868875402441777e-11,2.745901939336451e-07,0.0001384835456953196
6.883524588730801e-06,0.5038531193131633,3.76,0.0,0.2919608206627311,0.8972419027359849,0.1214669155509444,0.006442983916688923,0.002372421596922824,0.08197540849145055,0.11329929422879575,1.983062726744e-09,0.4993979350337948,1.9751516154292763e-05,0.0004237315234254814,0.030270084723437413,0.005291758418355692,0.0007341808742007634,0.00208691136447977,0.012943270682445279,0.5474861031939836,0.00195712902651165,0.00042678306376016053,0.003592094843181123,0.007157460123500185,0.000817402296606425,0.0009102973904784031,0.006250663506525591,2.1595083011313953e-06,0.013660271493741757,3.879407145790717e-08,0.004921045970222065,0.0009541937016512182,0.0034264115051128685,8.637489384771796e-06,2.1576460473623642e-06,0.00795163579422364,0.0060353512750894334,0.006976635755438553,0.002608197345646506,5.545825274494922e-09,3.590394108537555e-09,0.004337300368377418,0.00024658196801058917,1.6161593357127478e-06,7.327705472500231e-06,1.9905770134119117e-06,0.0005276079517719737,7.033460468156279e-06,1.1446592146610461e-10,2.1613274055351473e-08,0.00010050855146287127,5.125314594500232e-06,4.115176704145197e-07,0.0022218840512749855,4.552060205040453e-09,5.3001932751929835e-11,2.771577412088451e-07,0.00013779014840098214
6.900322653827503e-06,0.5040503553760692,3.76,0.0,0.2894888477859087,0.8964043958677573,0.12231076739484441,0.0065274023579433155,0.0023565483369855558,0.0819784242968134,0.11364968985190119,1.9557831358405177e-09,0.5012235372638283,1.9512246607851472e-05,0.0004229168569127374,0.03071579621493267,0.005287956091222639,0.0007384352072604866,0.0020683108726152056,0.012836515770897871,0.5491307344457513,0.0019425833553291536,0.0004244841998834994,0.0036233983334466504,0.007229013699232698,0.0008158473850328443,0.0009078056335155543,0.006263446674951489,2.137485661907357e-06,0.013873973748021805,3.8822690878881356e-08,0.004969625719555391,0.0009510131255308083,0.003438679133782568,8.764191663333483e-06,2.1625967857121022e-06,0.008041151822641082,0.006115186228513552,0.0070234750123526575,0.0026701974492902036,5.619128163998085e-09,3.5655750577297763e-09,0.004420492040575174,0.0002539586655813585,1.6283708492921243e-06,7.370477358361266e-06,2.0120764638919774e-06,0.0005365520342535429,7.098215575382914e-06,1.1456214691948753e-10,2.163018007498181e-08,0.00010259732647499517,5.196641542547132e-06,4.1781811218642613e-07,0.0022543935823191217,4.625275887362205e-09,5.3122428274641895e-11,2.7964378204731255e-07,0.00013708974985323974
6.917120718924205e-06,0.5042449630672494,3.76,0.0,0.28705428951460416,0.8955723226510732,0.12314673942332158,0.006611818893600442,0.0023404420516118015,0.08198162076670673,0.11399895182749084,1.9284685466712598e-09,0.5030200813674377,1.927147636986942e-05,0.0004220466748736471,0.03116236529074324,0.005284041075131161,0.0007426375122490614,0.002049639981005315,0.012729234680615483,0.5507416206046134,0.0019278766421851447,0.00042214962449811026,0.0036546527976110106,0.007300282115377304,0.0008141355818014626,0.0009051357664547267,0.006274832514690404,2.1154641657878197e-06,0.014087531519353193,3.8842916544292756e-08,0.00501772202545096,0.0009476484556388584,0.0034501306253291565,8.890478821990154e-06,2.1670401310475793e-06,0.008130180694418105,0.006194820397417187,0.0070694143542792,0.0027327485912770435,5.6921275896678085e-09,3.540458896076506e-09,0.004504012881549661,0.0002614388138405078,1.640222796877477e-06,7.412122129933667e-06,2.0330650780570945e-06,0.0005454702069632627,7.160343724897933e-06,1.1462853883858878e-10,2.164142622180921e-08,0.00010469814706463206,5.266326841684457e-06,4.239943833196411e-07,0.002286770241957287,4.69831240730987e-09,5.323047234140011e-11,2.820476635273699e-07,0.00013638271791414146
6.933918784020907e-06,0.5044369717570428,3.76,0.0,0.28465670148882544,0.8947457570811823,0.12397481259199465,0.006696220339113347,0.002324119380870902,0.08198500546172673,0.11434702838024165,1.9011442932723242e-09,0.5047879361460348,1.9029456390881674e-05,0.0004211224106843926,0.03160969623986953,0.005280016534923287,0.0007467878887325751,0.0020309117814705196,0.012621502108062498,0.5523193142278997,0.0019130225959914755,0.0004197813398581583,0.003685853063014452,0.0073712543355435485,0.0008122714166537452,0.0009022940806914945,0.006284837248254463,2.0934569477304314e-06,0.014300890859485415,3.8854884640014054e-08,0.005065326817935536,0.0009441067218868448,0.003460770236833811,9.01631083695559e-06,2.170980951307205e-06,0.00821870397496234,0.0062742393555089366,0.007114452532072917,0.002795833373000724,5.7648110036818165e-09,3.5150697191772154e-09,0.004587839492251664,0.00026902033910155263,1.6517122561247461e-06,7.452641718649431e-06,2.053543599658952e-06,0.0005543595780715404,7.219836598831068e-06,1.1466569759295042e-10,2.1647130550985562e-08,0.00010681039680094569,5.334328015485179e-06,4.300421130992269e-07,0.0023190061958622524,4.7711482996317056e-09,5.33261854548708e-11,2.8436884701538265e-07,0.00013566941556648982
