Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65)
0.00011293932649204974,0.7606096023067789,0.0005498476521680243,8.76670041477546e-05,0.0001554935425475947,0.40701824891654503,0.0,0.0,0.0017079338482317572,0.00023902260862502077,0.31448656875761744,0.01672440397541256,4.445118922446875e-05,8.702014591897247e-12,5.056595223370545e-09,9.815628372746583e-07,0.003201967129142053,0.008061368137118346,4.204065960057205e-05,3.3113838640382805e-07,0.012255739494725065,1.4919435477001155e-07,1.0982076027889889e-07,0.000623370576681117,1.4163043121761556e-06,0.0342620250260371,1.4828263073898719e-05,0.043476396447882974,0.0031797565303908065,9.888290635124282e-06,9.486536005882579e-07,9.538179144359373e-09,5.848774459985254e-06,0.00041257885865092904,3.76,0.0,0.002921339632499917,0.6465302480144851,0.29288063872397907,0.04008875482771654,0.22327155314931216,3.221017954664382e-05,0.29371952813342445,3.5352909085621454e-05,3.498254977837493e-05,3.2581439030437397e-05,0.0004071734715574627,3.370379114012303e-05,0.00012620929756016613,0.005421084072272998,0.017965001551358224,0.01675364046705801,5.573245473013181e-12,1.0625973171176966e-12,2.6316755929930055e-08,2.3495898538490656e-08,0.02367438568961568,1.0959438422292116e-10,6.565001770376148e-09,0.005993019992558833,5.122725978964601e-08,7.859613279714553e-09,0.0011788797891643073,6.5295529895724904e-12,3.419217891956008e-06,0.011564179933756445,7.344250345269395e-06,9.24723383504374e-09,1.2817140295722113e-06
0.00011357543805022883,0.760717721062249,0.0005494817328199809,8.757196249759773e-05,0.00015529085820292567,0.40703892500687433,0.0,0.0,0.0017042415012771673,0.0002381132253924192,0.31560996918824413,0.016777710661446527,4.4376009076628016e-05,8.697051114943362e-12,5.050738090162852e-09,9.80583104203025e-07,0.003200699807068205,0.008050916005376989,4.2025823927287066e-05,3.31492468864713e-07,0.012277083606231805,1.4918226236908036e-07,1.0967554057683745e-07,0.0006228556857480217,1.412527515105543e-06,0.034223748104848774,1.4809471852053344e-05,0.04342776967803442,0.00318267269072415,9.878689095272076e-06,9.476017367979168e-07,9.529197582156891e-09,5.834339444518409e-06,0.0004123834068961285,3.76,0.0,0.0028725688407497886,0.6457122399540228,0.2933997820790623,0.04020823153935021,0.2238117999903389,3.21144871751669e-05,0.2931415618855832,3.5252370818376826e-05,3.492095990655479e-05,3.2518614011647336e-05,0.0004059842825479707,3.378055971732634e-05,0.00012578480221441665,0.00541505932974407,0.01791244839674202,0.016752058558981806,5.559841697307892e-12,1.0600423609764617e-12,2.625316309547067e-08,2.3393128325473377e-08,0.023697273212907866,1.0932161761313869e-10,6.5576515668285144e-09,0.006001592351244124,5.098310767117736e-08,7.870868364447017e-09,0.0011782680943011328,6.5108866827592304e-12,3.4240145131248973e-06,0.011624067468409677,7.376657418846269e-06,9.224096245499367e-09,1.2836339743810495e-06
0.00011421154960840792,0.760825470918823,0.000549127489872173,8.747832965721001e-05,0.00015509136681375398,0.4070591981769676,0.0,0.0,0.0017005712055119851,0.00023721104164236144,0.3167305018945751,0.016830940824866674,4.430152545066328e-05,8.692527565018305e-12,5.045043557281872e-09,9.796188088366525e-07,0.003199456339534664,0.008040453366646542,4.2011299410222284e-05,3.3184857782248527e-07,0.01229834834440987,1.4917082732644005e-07,1.0953331485269852e-07,0.0006223416342481462,1.4087832717705236e-06,0.03418520472432069,1.4790919037920194e-05,0.04337906279376966,0.003185558788137557,9.869223860524454e-06,9.465632332243226e-07,9.520313703916023e-09,5.820024542406501e-06,0.00041218441774640204,3.76,0.0,0.002824668309162838,0.6448963036413708,0.2939177225130538,0.04032734348278571,0.224350208538899,3.201989290118804e-05,0.29256497958658817,3.5152941463304734e-05,3.4860106306676584e-05,3.245649374755183e-05,0.00040480512103121256,3.3856968250263166e-05,0.0001253643067028893,0.005409098416415012,0.017860177146759935,0.016750335950202994,5.546563599206086e-12,1.057511354387388e-12,2.6190164003413253e-08,2.3291447939082198e-08,0.02371988546612021,1.0905119835981263e-10,6.550251972130421e-09,0.00601014015591157,5.074126752793966e-08,7.882091122003006e-09,0.0011776708228241424,6.492381613275771e-12,3.428829592879193e-06,0.011683841652784532,7.4090945693513374e-06,9.201158932459444e-09,1.2855604947658451e-06
0.00011484766116658701,0.760932855599449,0.0005487847174811964,8.738608109161833e-05,0.0001548950091431474,0.4070790756943055,0.0,0.0,0.0016969226462055834,0.00023631594445201653,0.31784818795176467,0.016884095360818797,4.422772597376787e-05,8.688436161010139e-12,5.039508580258513e-09,9.786696775369076e-07,0.003198236263717632,0.00802998061118047,4.1997078691293287e-05,3.3220667657705527e-07,0.012319534389033977,1.4916003647419193e-07,1.0939402379214569e-07,0.0006218284291206855,1.4050710105052039e-06,0.03414639852004078,1.4772600687217884e-05,0.04333027936908675,0.003188415138453397,9.85989246590339e-06,9.455378244996154e-07,9.511525291681994e-09,5.805827798491992e-06,0.00041198192780439604,3.76,0.0,0.0027776214199760024,0.6440824192514609,0.29443447372677556,0.040446093000852,0.2248867946409657,3.1926375859236285e-05,0.29198977518218205,3.505460031361291e-05,3.479997551277287e-05,3.2395065387232715e-05,0.00040363581948097045,3.3933019538666185e-05,0.0001249477401018904,0.005403200248422383,0.017808188013332178,0.016748475048225103,5.5334090752465614e-12,1.0550038969860754e-12,2.612774875374971e-08,2.319083716393449e-08,0.023742224945245846,1.0878308729990376e-10,6.542803652798987e-09,0.006018663731138896,5.0501699764457774e-08,7.893281980437958e-09,0.0011770877561741813,6.4740351011414084e-12,3.4336629411549647e-06,0.011743502888666272,7.441561829950774e-06,9.178418556225632e-09,1.2874935270388135e-06
0.0001154837727247661,0.7610398787691164,0.0005484532148945616,8.729519247094779e-05,0.00015470172747203724,0.4070985646686822,0.0,0.0,0.001693295514935352,0.00023542782342296658,0.31896304814554455,0.016937175148530926,4.4154598560866146e-05,8.684764791812833e-12,5.0341302847440565e-09,9.77735364412343e-07,0.0031970391263854044,0.00801949812170973,4.198315457747048e-05,3.325667245963781e-07,0.012340642408126169,1.4914987703125235e-07,1.0925760969046219e-07,0.0006213160769810487,1.401390172801247e-06,0.034107333077638496,1.4754512937812618e-05,0.043281422903004525,0.003191242051520542,9.850692499529661e-06,9.445252530053522e-07,9.502830148329554e-09,5.791747303600904e-06,0.000411775973299464,3.76,0.0,0.002731411910106411,0.6432705673115394,0.2949500491608081,0.04056448238908846,0.2254215739484906,3.183391570268851e-05,0.2914159426636021,3.4957327137094036e-05,3.4740554295574944e-05,3.2334316350542326e-05,0.0004024762142000338,3.4008716338360005e-05,0.00012453503314779758,0.005397363763384818,0.01775648111807116,0.01674647821493527,5.520376050777639e-12,1.0525195936444434e-12,2.6065907605479473e-08,2.3091276398078622e-08,0.02376429410553638,1.0851724508393506e-10,6.535307267787511e-09,0.006027163395140209,5.026436593782115e-08,7.904441359402977e-09,0.001176518680154518,6.455844591205731e-12,3.438514378184794e-06,0.011803051570483275,7.4740592472618766e-06,9.155871758194573e-09,1.2894330096072526e-06
0.00011611988428294519,0.7611465440289935,0.0005481327857569856,8.720563990210818e-05,0.00015451146534636658,0.4071176720567761,0.0,0.0,0.0016896895094334202,0.00023454657060593764,0.32007510297781977,0.016990181051485285,4.4082131372264354e-05,8.681507511181038e-12,5.028905554272866e-09,9.76815658818078e-07,0.0031958644836634306,0.008009006273627904,4.196952001737935e-05,3.3292868481847517e-07,0.012361673058281014,1.4914033662858447e-07,1.0912401627156719e-07,0.0006208045841323363,1.3977402122400893e-06,0.03406801193389048,1.4736652021900399e-05,0.04323249682131199,0.003194039831375563,9.841621600886702e-06,9.435252666871085e-07,9.494226199431983e-09,5.777781184844015e-06,0.00041156659009527574,3.76,0.0,0.0026860238614340795,0.6424607286926791,0.2954644620023195,0.04068251389699608,0.22595456192234784,3.174249255726292e-05,0.2908434760675659,3.4861102225350306e-05,3.4681829764907394e-05,3.227423434069384e-05,0.00040132614506687206,3.408406136224739e-05,0.00012412611817422787,0.005391587919850685,0.017705056496053556,0.016744347767811557,5.507462389747989e-12,1.0500580354344064e-12,2.600463035033105e-08,2.2992746186394078e-08,0.023786095362561273,1.0825363564062172e-10,6.527763464302423e-09,0.0060356394599315145,5.002922812336912e-08,7.915569670367869e-09,0.0011759633848246363,6.43780741583297e-12,3.443383717282291e-06,0.011862488085525914,7.506586850787917e-06,9.133515466266763e-09,1.2913788815290023e-06
0.00011669238468530637,0.761242239682867,0.0005478537082730003,8.712616595976003e-05,0.0001543427653432026,0.40713454807896343,0.0,0.0,0.0016864619220430678,0.00023375922809881742,0.32107357046233803,0.017037823893895118,4.401746580678069e-05,8.678929579345302e-12,5.024332058468244e-09,9.760003059550646e-07,0.0031948261786335823,0.007999555913222517,4.195749078206499e-05,3.332560579602254e-07,0.012380535026619368,1.4913226965811163e-07,1.0900614912661866e-07,0.0006203449802270985,1.394481205787276e-06,0.03403240716423381,1.4720768094548346e-05,0.04318840659994132,0.0031965331710507184,9.833566233526705e-06,9.426358337157174e-07,9.486558925034055e-09,5.765307952590776e-06,0.00041137524302512835,3.76,0.0,0.0026458640827165406,0.6417335797867519,0.2959264502422187,0.04078843808932051,0.22643273213469703,3.166108232207706e-05,0.2903294191029765,3.477538014491932e-05,3.462956300471111e-05,3.222072092222786e-05,0.0004002991066286031,3.4151573323601144e-05,0.00012376128216305037,0.005386440664868605,0.017659015641450053,0.01674231800595143,5.495940471177307e-12,1.047861761870507e-12,2.5949955097201755e-08,2.2904934533820225e-08,0.023805489401758154,1.0801826636476814e-10,6.520934027227354e-09,0.006043247993909772,4.9819451098541774e-08,7.925558920719651e-09,0.001175475231350006,6.421702938767671e-12,3.4477812723366233e-06,0.01191588536093447,7.5358875009459945e-06,9.113555146656109e-09,1.293135577524357e-06
0.00011726488508766755,0.7613376508451214,0.0005475833076448504,8.70477391899305e-05,0.00015417642689636145,0.4071511253944051,0.0,0.0,0.0016832509945489912,0.00023297728795354183,0.3220697965408314,0.017085408184872346,4.39533173752874e-05,8.676676379528044e-12,5.019878652830985e-09,9.751963978779735e-07,0.0031938054312225885,0.007990098534348114,4.194568558804011e-05,3.3358492721664014e-07,0.012399335311984705,1.4912468592730838e-07,1.0889048328442242e-07,0.000619886081382782,1.3912463956130445e-06,0.03399660061402459,1.4705062277532336e-05,0.04314426510416866,0.0031990033682393077,9.825611887181172e-06,9.417562172214036e-07,9.47896236852047e-09,5.752924574216985e-06,0.00041118117310996434,3.76,0.0,0.0026063459308498242,0.6410080329717022,0.29638751653176487,0.04089407576155176,0.22690947474458897,3.1580482498526985e-05,0.2898164594588945,3.4690477779570886e-05,3.457784140326719e-05,3.2167729506808164e-05,0.00039927955363182213,3.4218804428957016e-05,0.00012339941692680957,0.005381340971634063,0.017613203299642197,0.016740183488063835,5.484512260497397e-12,1.0456833475317908e-12,2.5895722692777544e-08,2.2817929027133023e-08,0.023824670071541845,1.0778464951496138e-10,6.514067161399151e-09,0.0060508378793974705,4.9611396714985375e-08,7.935523621650947e-09,0.0011749979262601455,6.405718855089462e-12,3.452193049280373e-06,0.011969192361869984,7.565212617163219e-06,9.09374435058754e-09,1.2948973544435963e-06
0.00011778013544979262,0.7614232797256607,0.0005473472549355688,8.697803690486941e-05,0.00015402870954936692,0.4071657935280241,0.0,0.0,0.0016803752318738986,0.00023227809975273926,0.3229644954950613,0.01712818448011634,4.389601924259116e-05,8.674920382288193e-12,5.015971584814764e-09,9.744825014530505e-07,0.003192901518036599,0.007981581106899891,4.193524848399581e-05,3.3388216662090214e-07,0.01241620320686787,1.491182669001355e-07,1.0878823410028106e-07,0.0006194736785475136,1.3883554451986432e-06,0.03396420424779285,1.46910771877644e-05,0.043104495862841416,0.0032012069326285246,9.818538009452313e-06,9.409728133315314e-07,9.47218475375216e-09,5.741855300176975e-06,0.0004110042031603026,3.76,0.0,0.0025713191536818787,0.6403563996598467,0.2968016954581307,0.04098890597245298,0.22733733149236174,3.150862435899526e-05,0.28935573047213686,3.461475538061415e-05,3.453175075694439e-05,3.212047658878926e-05,0.0003983682653512727,3.427907385642309e-05,0.0001230762400330633,0.005376791319492234,0.017572167455189146,0.016738174179822353,5.4743057785727376e-12,1.0437378100383837e-12,2.584728628874107e-08,2.274030243582064e-08,0.02384175163444566,1.0757587187746175e-10,6.5078553568741344e-09,0.0060576530098126816,4.9425599291491734e-08,7.944471097369861e-09,0.0011745775074527471,6.391434635954882e-12,3.4561757023283314e-06,0.01201709169969804,7.591626154047598e-06,9.076040704432376e-09,1.2964872628030092e-06
0.00011829538581191768,0.7615086820040848,0.0005471180258026341,8.69091578955726e-05,0.00015388284620803958,0.4071802269881714,0.0,0.0,0.0016775126458121901,0.00023158317474849665,0.3238574009176935,0.017170914263304044,4.3839127624747255e-05,8.67342157552136e-12,5.012158552198197e-09,9.737776586923732e-07,0.003192011360755565,0.007973058390459562,4.1924985493701225e-05,3.3418057875502735e-07,0.012433021835633828,1.4911222674200533e-07,1.0868770970268885e-07,0.000619061852821953,1.3854835234673406e-06,0.03393164823791777,1.4677232425051294e-05,0.043064688678291684,0.0032033920726409204,9.811543486424054e-06,9.401970979772027e-07,9.465462252032298e-09,5.730856851533669e-06,0.0004108250666607103,3.76,0.0,0.0025367954243739363,0.6397060437702224,0.2972151415235057,0.04108350646687095,0.22776404855373247,3.1437402006235156e-05,0.2888958837888394,3.453967644330595e-05,3.448608823159379e-05,3.207363366474861e-05,0.0003974628729883565,3.433911868521619e-05,0.00012275539901651473,0.005372279096151756,0.017531316456606612,0.016736082466059725,5.464172943996609e-12,1.0418063056309263e-12,2.5799197795015868e-08,2.2663308742412333e-08,0.02385866294113908,1.073684754329426e-10,6.501613931895905e-09,0.006064453363625197,4.924115782768399e-08,7.953399121462912e-09,0.001174165654968255,6.377245189915075e-12,3.460169675207474e-06,0.012064918324873419,7.618059519245946e-06,9.058454911092208e-09,1.2980812209583004e-06
0.00011881063617404275,0.7615938594622341,0.0005468955259558951,8.684109089590901e-05,0.00015373880967336882,0.40719442913025217,0.0,0.0,0.0016746630895337728,0.0002308924610242895,0.3247485230552853,0.017213597958071918,4.378263681721633e-05,8.672177383021904e-12,5.00843825140093e-09,9.73081744640237e-07,0.0031911347444510403,0.00796453056814081,4.191489322565813e-05,3.344801469835951e-07,0.012449791521488795,1.4910655976063612e-07,1.0858888369442954e-07,0.0006186506068683471,1.3826303678356506e-06,0.03389893435358841,1.4663526174244678e-05,0.043024845205393354,0.003205558936801145,9.804627177241383e-06,9.394289490441256e-07,9.45879383950507e-09,5.7199283251284096e-06,0.00041064378183392543,3.76,0.0,0.0025027670565318317,0.6390569559114544,0.297627861165997,0.041177878336872635,0.22818963370426712,3.1366805945195446e-05,0.2884369163478966,3.446523151765587e-05,3.444084767461594e-05,3.202719484364878e-05,0.00039656329939550297,3.439894026000041e-05,0.0001224368614571952,0.005367803795110292,0.01749065013616774,0.016733909478751214,5.454112861203178e-12,1.0398886705623068e-12,2.5751453318303572e-08,2.2586938815738044e-08,0.023875405186172424,1.0716244159829993e-10,6.4953432123072305e-09,0.006071239092742744,4.905805433760816e-08,7.962307894236633e-09,0.0011737622667796661,6.363149315373515e-12,3.464174875377652e-06,0.0121126724270545,7.644512702459884e-06,9.0409853843617e-09,1.2996791968247292e-06
0.00011932588653616781,0.7616788138549804,0.00054667966294215,8.677382476354392e-05,0.00015359657329906714,0.4072084032529194,0.0,0.0,0.0016718264185119126,0.00023020590756652026,0.32563787204376027,0.0172562359821968,4.372654122649023e-05,8.671181273305372e-12,5.004809411293762e-09,9.723945789738548e-07,0.003190271457681442,0.00795599782033902,4.190496835309786e-05,3.347808534521631e-07,0.012466512583323625,1.491012603738742e-07,1.0849172909737205e-07,0.0006182399432363273,1.379795720274386e-06,0.03386606434549183,1.4649956646869722e-05,0.04298496707107721,0.00320770767145105,9.797787961001248e-06,9.386682474501334e-07,9.452178532680587e-09,5.709068836233799e-06,0.00041046036675975985,3.76,0.0,0.002469226492715678,0.6384091268220479,0.2980398607281878,0.041272022657236465,0.22861409464370724,3.129682684778593e-05,0.28797882510720857,3.439141132727978e-05,3.439602299696058e-05,3.198115433063121e-05,0.0003956694688152023,3.445853990913546e-05,0.00012212059552838879,0.005363364917715749,0.01745016829647989,0.016731656333230968,5.444124591013759e-12,1.037984722665584e-12,2.57040482685684e-08,2.2511183615747277e-08,0.023891979549172042,1.069577528180654e-10,6.489043519752619e-09,0.006078010346750236,4.8876271070936095e-08,7.971197612929496e-09,0.0011733672424521638,6.3491457937008555e-12,3.4681912132582365e-06,0.01216035419316176,7.670985705282152e-06,9.023630627688733e-09,1.3012811598607971e-06
0.00011984113689829288,0.7617635469197676,0.0005464703459617751,8.670734828520852e-05,0.00015345611103525903,0.4072221525983042,0.0,0.0,0.001669002490513324,0.0002295234642606476,0.32652545790872245,0.017298828747483966,4.367083536368117e-05,8.670429707455969e-12,5.001270436431582e-09,9.717160818807317e-07,0.003189421292471709,0.00794746032473491,4.189520760321276e-05,3.3508267917277205e-07,0.012483185335743382,1.4909632311217502e-07,1.083962197117231e-07,0.0006178298643634845,1.3769793272791907e-06,0.033833039945952305,1.463652208448799e-05,0.0429450558744201,0.0032098384207591792,9.791024735683747e-06,9.37914877538824e-07,9.445615395834011e-09,5.698277516673162e-06,0.0004102748393753293,3.76,0.0,0.002436166303841721,0.637762547370071,0.29845114645751886,0.04136594048552323,0.2290374389962179,3.122745557099723e-05,0.2875216070435997,3.431820679253371e-05,3.435160817445054e-05,3.193550641908599e-05,0.00039478130690046644,3.451791894478173e-05,0.00012180656999611944,0.005358961973152747,0.01740987071068197,0.016729324128249245,5.434207026716284e-12,1.0360942385062657e-12,2.5656976817826677e-08,2.2436034187384994e-08,0.023908387194890413,1.0675439282188151e-10,6.482715171428714e-09,0.0060847672729187315,4.8695790468266065e-08,7.98006847172486e-09,0.0011729804831429858,6.335233367471625e-12,3.4722185978803993e-06,0.012207963807400855,7.697478532674384e-06,9.006389256832258e-09,1.3028870808616887e-06
