Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142)
2.820939419549189e-05,0.165699966618838,3.76,0.0,0.00029291335261755484,0.4499371834922363,0.4577547845789487,0.05038188963640465,0.00027372632038845195,0.02940640398487293,0.3379345144074292,3.758141610578834e-11,0.3474786737948876,4.986312623267482e-07,4.719281734037496e-05,0.5280873303658524,0.0017370198942269473,0.00014185783980447575,4.936986732567644e-05,0.0007330238904178184,0.1644177069132588,5.900329094820593e-05,3.02089916595991e-05,0.00557237891071591,0.020858832860736583,0.00012380696766299974,6.286674149814281e-05,0.0005020954143861617,5.4387248794498934e-08,0.031840580438585724,3.890890398938739e-09,0.0005519793986738931,5.5602504423826724e-05,0.0001477464726742191,5.748600403426032e-06,1.0758946405070175e-07,0.0033845122315494893,0.011984516559185449,0.003582457231081181,0.012083813014027207,1.9339496919714192e-08,2.7828918232070354e-10,0.018312774037252753,0.0011113217973180666,1.6979184477540696e-06,1.2032110427476768e-06,1.0157413268462332e-05,0.018105847597263847,2.8960449042940087e-05,1.4082688079414146e-11,2.7194481768514093e-09,0.029680932685525477,4.057519569107937e-05,3.9281392921734685e-06,0.00906030307353819,3.279885718939261e-08,2.457180273834962e-12,3.039075596003708e-07,1.7242515247633735e-05,4.6295241889337034e-06,0.00011232759234573168,1.4148054891665026e-07,4.422695774060723e-08,0.0031420973172352844,2.724893429142684e-07,0.0006759396876305516,5.452997886766375e-05,0.0012448820756239742,1.9746591719227693e-06,1.6132588784887393e-11,4.467872218057358e-12,4.234290014303804e-08
2.830355653563791e-05,0.16571894398307963,3.76,0.0,0.0002897879358031046,0.4491697189934315,0.45831653966276936,0.0504516857905859,0.0002735299944459026,0.029368492398193405,0.33840950312742324,3.754620830246654e-11,0.3474162501077136,4.987253286713661e-07,4.7102789891802225e-05,0.5290812752199705,0.0017334522877794363,0.0001413394570354029,4.9247783013746565e-05,0.0007332883783677083,0.16397150428286142,5.88581364647291e-05,3.0192949879697452e-05,0.005560463325201007,0.02087868220012847,0.00012366279131038874,6.277512929768769e-05,0.000500468407705902,5.415395832915858e-08,0.03174733511968322,3.8712234921312985e-09,0.0005498707570423082,5.55075660418303e-05,0.00014722194403759455,5.725139158545771e-06,1.0701236941506005e-07,0.00338018870157258,0.011947913368164444,0.003581107480847628,0.012063910313250558,1.928381072875547e-08,2.7767572115563106e-10,0.018295408595649737,0.0011104910799461588,1.6985940834835795e-06,1.2001722326142133e-06,1.0163772097865339e-05,0.018138671121727717,2.9022479803594375e-05,1.405168687909785e-11,2.7086040963161813e-09,0.029747924964321527,4.062006049743169e-05,3.932399510895114e-06,0.009072952719596662,3.284470468236938e-08,2.44400040272257e-12,3.040960648735269e-07,1.7230882201396444e-05,4.6327785403003736e-06,0.00011222797420942866,1.4102727912897383e-07,4.415050573126822e-08,0.0031426810283791845,2.7232181110726015e-07,0.0006762977642452545,5.444042486577092e-05,0.0012445540569907053,1.9737068477836967e-06,1.6095453151880393e-11,4.4575884787140706e-12,4.224363037579291e-08
2.838830264176933e-05,0.1657359726341482,3.76,0.0,0.0002870219210647825,0.4484806779866118,0.4588210835085963,0.05051418556262041,0.0002733540039050876,0.029334466368784767,0.33883571234606863,3.751467082563096e-11,0.3473601237479765,4.988102356138825e-07,4.702200337602965e-05,0.5299732978717485,0.001730253705561272,0.0001408754130710676,4.9138377765785067e-05,0.0007335278785929414,0.1635712605947678,5.8728046779378417e-05,3.0178614208205013e-05,0.005549761228023441,0.02089648769849442,0.0001235334340109518,6.269296448876377e-05,0.0004990106070055052,5.394517023071356e-08,0.031663539343669764,3.853629728566233e-09,0.0005479835065948274,5.5422422557980264e-05,0.00014675213175148905,5.704133885404938e-06,1.0649628480742479e-07,0.0033763073955197336,0.01191512332375821,0.003579889274071089,0.012046039091492008,1.9233768293917274e-08,2.77125740312342e-10,0.01827972690596758,0.0011097465266788117,1.6991986066838698e-06,1.1974470266285093e-06,1.016948539074573e-05,0.01816806511176185,2.907816379247515e-05,1.4023901327682281e-11,2.698892894977507e-09,0.029808147677470694,4.066016625546342e-05,3.9362088069026445e-06,0.009084314725914814,3.288588525516916e-08,2.4322138971707426e-12,3.0426517848776857e-07,1.7220417760615385e-05,4.635702130341154e-06,0.00011213828789381999,1.406207317220157e-07,4.4081796388115445e-08,0.0031431837203498513,2.7217146823232336e-07,0.0006766173413797909,5.436000955409287e-05,0.0012442575545506746,1.9728548646640865e-06,1.606216805183593e-11,4.448371019437629e-12,4.215465809591601e-08
2.8473048747900752e-05,0.16575295320566522,3.76,0.0,0.0002842994932337643,0.4477932194992554,0.45932464970179415,0.05057638609845219,0.0002731786715540554,0.02930052933123628,0.339260714113437,3.748327383393517e-11,0.34730404988973584,4.988953719544314e-07,4.6941441049124946e-05,0.5308629347975505,0.001727066661961455,0.00014041371928022104,4.902941450304326e-05,0.0007337687432428871,0.1631722797008483,5.859847313480492e-05,3.0164374100693983e-05,0.0055390799102253245,0.020914237680740074,0.0001234044535205752,6.261106845470261e-05,0.0004975589260885608,5.373748439899697e-08,0.03157986309584072,3.836136023929184e-09,0.0005461061327185454,5.533756196455286e-05,0.00014628444785498947,5.68323188559981e-06,1.0598330120266265e-07,0.003372435365694122,0.011882476862717341,0.0035786678253875324,0.012028206992947984,1.9183797681131158e-08,2.765777662555545e-10,0.018263995862042207,0.0011090048818938577,1.699799770510423e-06,1.194730972319659e-06,1.0175189519384632e-05,0.018197320188674128,2.913371177398633e-05,1.3996224455178075e-11,2.6892272902315712e-09,0.029868303985304507,4.0700015075390595e-05,3.939994624277639e-06,0.00909565528304558,3.292698810005918e-08,2.420498212496715e-12,3.044337769036059e-07,1.720995811565754e-05,4.638620656782071e-06,0.00011204857430150581,1.4021550081052207e-07,4.4013179296013503e-08,0.0031436650860346515,2.7202153204706075e-07,0.0006769343807340354,5.427976768648625e-05,0.001243959849633116,1.9720077201290048e-06,1.602901157021719e-11,4.439189166143352e-12,4.206603398987575e-08
2.8557794854032173e-05,0.16576988590265324,3.76,0.0,0.0002816198886735042,0.44710733754051657,0.4598272416530167,0.050638288223982246,0.0002730039901438147,0.02926668086423821,0.3396845139533371,3.7452016189686704e-11,0.34724802894515655,4.989807330682469e-07,4.686110151682822e-05,0.5317501945750084,0.0017238910811070666,0.00013995435778856887,4.892088953197298e-05,0.0007340109535431145,0.16277455639702076,5.846941134373886e-05,3.015022860135802e-05,0.00552841937463702,0.02093193242490021,0.00012327584652345114,6.252943897451766e-05,0.0004961133238025267,5.35308919902321e-08,0.03149630741684196,3.818741623474791e-09,0.0005442385439476634,5.525298204974452e-05,0.00014581887712872418,5.662432403730776e-06,1.054733939505188e-07,0.0033685725406019324,0.011849972840992,0.003577443143762159,0.012010414094305404,1.9133899497282937e-08,2.7603178458890537e-10,0.01824821609407987,0.0011082661254219676,1.7003975776622142e-06,1.1920240127933101e-06,1.018088446441902e-05,0.018226436854895074,2.9189123863284224e-05,1.3968655526476155e-11,2.679606973150196e-09,0.02992839410836411,4.0739608189966024e-05,3.943757070241089e-06,0.009106974422057502,3.2968013329948584e-08,2.4088527856987126e-12,3.046018577011237e-07,1.7199503052055648e-05,4.641534101820885e-06,0.00011195883452905167,1.398115811644282e-07,4.3944654365867414e-08,0.0031441252499015836,2.718719970921565e-07,0.0006772488942084949,5.419969906810755e-05,0.001243660957027202,1.9711654052787217e-06,1.599598300748043e-11,4.4300427632463136e-12,4.1977756547593144e-08
2.8642540960163594e-05,0.16578677092834362,3.76,0.0,0.0002789823576835658,0.4464230261606218,0.46032886274715723,0.0506998927631648,0.0002728299525272015,0.029232920547889053,0.34010711734512217,3.742089676934292e-11,0.34719206131913954,4.990663143684759e-07,4.6780983399100225e-05,0.5326350857282126,0.0017207268878911047,0.00013949731091623865,4.881279919687609e-05,0.0007342544911540101,0.1623780855084524,5.8340857259545144e-05,3.013617676504518e-05,0.005517779623306882,0.020949572206916418,0.00012314760974315253,6.24480738540754e-05,0.0004946737594247147,5.332538427824588e-08,0.031412873331134995,3.801445780417282e-09,0.0005423806502238129,5.5168680628163365e-05,0.00014535540452180416,5.6417346927606e-06,1.0496653867175321e-07,0.003364718849699133,0.011817610127620282,0.0035762152383731942,0.01199266046891305,1.908407433990008e-08,2.7548778108215426e-10,0.01823238822681321,0.001107530237288265,1.7009920309099082e-06,1.1893260918102347e-06,1.0186570210743503e-05,0.01825541561151935,2.9244400182907404e-05,1.394119381637125e-11,2.670031638004423e-09,0.02998841826566487,4.077894682647323e-05,3.947496251638276e-06,0.009118272173746127,3.300896105674917e-08,2.3972770600325327e-12,3.047694185159692e-07,1.7189052359782404e-05,4.644442448724773e-06,0.00011186906967159602,1.394089675924817e-07,4.38762215156172e-08,0.003144564335776663,2.717228563820207e-07,0.0006775608936811221,5.4119803501396306e-05,0.0012433608913481682,1.9703278191702937e-06,1.5963081646985685e-11,4.420931578518956e-12,4.188982333764292e-08
2.8727287066295015e-05,0.16580360848452663,3.76,0.0,0.0002763861642710266,0.445740279450586,0.46082951634363173,0.050761200538026255,0.00027265655165745005,0.029199247963706612,0.3405285297241474,3.738991446119112e-11,0.3471361474094242,4.991521113189607e-07,4.670108533144667e-05,0.5335176167282197,0.0017175740079622946,0.00013904256117517325,4.870513989841291e-05,0.0007344993378877204,0.16198286188933186,5.821280679657632e-05,3.0122217657996072e-05,0.005507160657509992,0.020967157300655837,0.00012301973994267276,6.236697092621362e-05,0.0004932401926566732,5.312095261779312e-08,0.031329561847155435,3.784247755862912e-09,0.0005405323628705597,5.508465554089737e-05,0.00014489401514957762,5.6211380138981395e-06,1.0446271125776108e-07,0.0033608742233776833,0.011785387604591633,0.00357498411860655,0.011974946186830126,1.9034322797196652e-08,2.7494574166922474e-10,0.018216512879547675,0.0011067971977095589,1.701583133108007e-06,1.1866371537817314e-06,1.0192246743419152e-05,0.018284256958309906,2.929954086200829e-05,1.3913838608673224e-11,2.6605009822663035e-09,0.030048376674598434,4.081803220665985e-05,3.951212274924811e-06,0.009129548568639356,3.304983139139504e-08,2.3857704849662643e-12,3.0493645701177835e-07,1.7178605833845643e-05,4.647345681963529e-06,0.0001117792808227209,1.3900765494204917e-07,4.3807880683975835e-08,0.003144982466849127,2.7157410308329033e-07,0.0006778703910069146,5.404008078598917e-05,0.001243059667039467,1.9694948930717966e-06,1.593030635653002e-11,4.4118552614853986e-12,4.180223096002227e-08
2.8812033172426436e-05,0.1658203987713035,3.76,0.0,0.0002738305858550139,0.44505909154179824,0.4613292057767456,0.050822212368692735,0.0002724837805853988,0.029165662694647976,0.34094875648236117,3.7359068159535254e-11,0.34708028760670706,4.992381194106622e-07,4.662140596634441e-05,0.5343977959937143,0.001714432367712902,0.00013859009126583667,4.8597908095445956e-05,0.0007347454755113767,0.16158888042261416,5.80852559356854e-05,3.0108350356036277e-05,0.005496562477759806,0.020984687977937413,0.00012289223392373272,6.228612805356849e-05,0.0004918125836166524,5.291758846297218e-08,0.031246373957512636,3.7671468181626135e-09,0.000538693594560622,5.500090465735175e-05,0.00014443469429064687,5.600641636449911e-06,1.03961887853757e-07,0.003357038592946127,0.011753304166669714,0.0035737497940628708,0.011957271314889256,1.898464544806326e-08,2.744056524263141e-10,0.018200590666223627,0.0011060669870905553,1.702170887096515e-06,1.1839571437510172e-06,1.0197914041429174e-05,0.018312961393721433,2.935454601949365e-05,1.388658919215944e-11,2.6510147061074804e-09,0.030108269550850948,4.085686554712022e-05,3.954905246108402e-06,0.009140803637004575,3.309062444386793e-08,2.374332515660703e-12,3.0510297085757933e-07,1.716816327263139e-05,4.650243784923273e-06,0.00011168946907531762,1.386076380961355e-07,4.3739631810361706e-08,0.003145379765679312,2.7142573273844514e-07,0.0006781773980181445,5.396053071874199e-05,0.0012427572983754723,1.9686666809678132e-06,1.5897656103718967e-11,4.402813583984228e-12,4.1714977369434276e-08
2.8896779278557857e-05,0.1658371419873249,3.76,0.0,0.00027131491307151595,0.44437945660546885,0.46182793435593766,0.05088292907340498,0.00027231163245749573,0.029132164325123028,0.3413678029687006,3.732835677005084e-11,0.34702448229471433,4.993243341496308e-07,4.654194396989871e-05,0.5352756318914473,0.001711301894270096,0.0001381398840750843,4.849110027250391e-05,0.0007349928862368066,0.1611961360199317,5.795820068665409e-05,3.009457394384659e-05,0.005485985083826108,0.02100216450854811,0.00012276508852472642,6.220554312585164e-05,0.0004903908928344978,5.2715283403577576e-08,0.03116331063913976,3.750142243088685e-09,0.0005368642592942742,5.4917425872994824e-05,0.00014397742738476375,5.5802448377208245e-06,1.0346404485875814e-07,0.0033532118906164548,0.01172135872127306,0.0035725122745463417,0.01193963591673919,1.8935042862268152e-08,2.738674995805637e-10,0.018184622195457894,0.0011053395860205987,1.7027552957112114e-06,1.1812860073798305e-06,1.020357208602383e-05,0.018341529414883973,2.9409415771590763e-05,1.3859444863503832e-11,2.641572512567984e-09,0.030168097108621308,4.089544805921334e-05,3.958575270779409e-06,0.009152037408853142,3.3131340323213906e-08,2.3629626130973607e-12,3.0526895777289184e-07,1.7157724477346772e-05,4.65313674046714e-06,0.00011159963552077312,1.3820891197370552e-07,4.3671474821786766e-08,0.0031457563542032704,2.7127773999744623e-07,0.0006784819265235314,5.388115309395546e-05,0.001242453799463106,1.9678431431117532e-06,1.586513045889909e-11,4.393806444865205e-12,4.1628061462637633e-08
2.8981525384689278e-05,0.16585383832963496,3.76,0.0,0.0002688384494230212,0.44370136885199835,0.462325705366215,0.05094335146854469,0.0002721401005141209,0.02909875244100951,0.3417856744898033,3.7297779214000633e-11,0.3469687318503602,4.994107510949528e-07,4.6462698020756054e-05,0.5361511327370186,0.0017081825154803194,0.00013769192267227,4.838471295835234e-05,0.0007352415526711565,0.16080462362126782,5.783163710471844e-05,3.008088751704244e-05,0.005475428474755258,0.021019587160270692,0.0001226383006211913,6.212521405573401e-05,0.0004889750812444349,5.2514029094714485e-08,0.03108037285355236,3.7332333141859285e-09,0.0005350442723606608,5.483421710676376e-05,0.00014352220002962138,5.559946902836526e-06,1.0296915893483156e-07,0.0033493940494832746,0.011689550188258884,0.003571271570045672,0.01192204005292048,1.8885515600713393e-08,2.733312695212154e-10,0.018168608070616248,0.0011046149752689876,1.7033363619181212e-06,1.1786236909496766e-06,1.0209220864258631e-05,0.018369961517579112,2.946415024991958e-05,1.3832404930281771e-11,2.632174107936946e-09,0.030227859560659306,4.0933780948612346e-05,3.96222245417137e-06,0.009163249913948542,3.3171979137573686e-08,2.3516602443603147e-12,3.0543441553098937e-07,1.7147289254309873e-05,4.65602453375999e-06,0.00011150978124781586,1.3781147153203802e-07,4.360340967004002e-08,0.0031461123537402484,2.711301173839464e-07,0.0006787839883065207,5.380194770334663e-05,0.0012421491842450716,1.9670241497149613e-06,1.583272848829756e-11,4.384833512262621e-12,4.154147986704442e-08
2.90662714908207e-05,0.1658704879937898,3.76,0.0,0.0002664005110577529,0.44302482253076303,0.4628225220684302,0.05100348036865109,0.00027196917808918505,0.029065426629662647,0.34220237631046124,3.726733441980675e-11,0.34691303664385764,4.99497365848863e-07,4.638366681375299e-05,0.5370243067953835,0.0017050741599022915,0.00013724619030685222,4.827874273925278e-05,0.0007354914574108735,0.16041433819472894,5.770556131060046e-05,3.0067290181815096e-05,0.00546489264887611,0.021036956198903386,0.00012251186712540485,6.204513878267087e-05,0.00048756511017799517,5.2313817292980305e-08,0.030997561547001208,3.716419321986613e-09,0.0005332335503137891,5.475127630322658e-05,0.00014306899797824092,5.539747124632902e-06,1.0247720698759698e-07,0.0033455850035108096,0.011657877499784183,0.0035700276907319702,0.011904483780912939,1.8836064215324e-08,2.7279694877724015e-10,0.01815254888985915,0.0011038931357826574,1.7039140886932168e-06,1.1759701413376085e-06,1.0214860358885666e-05,0.018398258196267107,2.9518749584927912e-05,1.3805468705262396e-11,2.6228192011324032e-09,0.03028755711810228,4.097186541543526e-05,3.965846901076194e-06,0.00917444118181131,3.3212540994200515e-08,2.3404248820119517e-12,3.055993419144237e-07,1.7136857414167724e-05,4.6589071501031714e-06,0.00011141990734294016,1.3741531176189958e-07,4.353543631061706e-08,0.003146447884997187,2.7098285933055175e-07,0.0006790835951258063,5.372291433589975e-05,0.0012418434665020035,1.9662096747790154e-06,1.580044912756662e-11,4.375894511761783e-12,4.14552300111082e-08
2.915101759695212e-05,0.16588709117389375,3.76,0.0,0.00026400042661113777,0.44234981192986866,0.4633183876994808,0.05106331658643984,0.0002717988586073626,0.029032186479930482,0.3426179136539452,3.7237021321266285e-11,0.3468573970387608,4.995841740259222e-07,4.630484905956407e-05,0.5378951622812171,0.001701976756798326,0.00013680267040649602,4.8173186248445704e-05,0.0007357425830385437,0.16002527473642697,5.7579969479389785e-05,3.0053781052498836e-05,0.005454377603806496,0.021054271888275317,0.00012238578498511974,6.196531527507621e-05,0.0004861609413601579,5.2114639873027596e-08,0.030914877650578633,3.6996995639666777e-09,0.0005314320109553396,5.466860143404341e-05,0.00014261780713755942,5.519644803576671e-06,1.0198816616307492e-07,0.003341784687520396,0.011626339600206372,0.00356878064697447,0.011886967155170161,1.878668924908907e-08,2.7226452401492503e-10,0.01813644524617815,0.0011031740486838256,1.7044884789546166e-06,1.173325306012094e-06,1.0220490546922307e-05,0.01842641994410218,2.9573213892585148e-05,1.3778635506287152e-11,2.613507503682086e-09,0.0303471899904536,4.1009702654835886e-05,3.969448715826585e-06,0.009185611241723124,3.3253025999474074e-08,2.3292560040542144e-12,3.0576373471108103e-07,1.712642876997813e-05,4.661784573027277e-06,0.00011133001489146123,1.370204276880558e-07,4.3467554695364266e-08,0.00314676306807462,2.7083596248945584e-07,0.0006793807587155746,5.364405277800671e-05,0.001241536659853857,1.965399798270514e-06,1.576829159852243e-11,4.3669893014778395e-12,4.13693106340816e-08
