Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50)
2.3416623089892507e-06,0.5678716389147891,3.76,0.0,0.4758871330526703,0.9991137626292971,0.0011473740820220173,0.0002846868867734897,0.0001411081645786806,0.04208285943588854,0.04220704144141463,7.766756814822768e-11,0.0062615614567828656,5.165325198996883e-07,8.920218636379339e-06,5.194812449620239e-05,0.00017719635010790877,7.862733256252433e-07,4.395272453870697e-05,0.0008988503785187592,0.007858909257191108,2.5477877935881705e-05,1.6128974935961225e-05,3.032649803120274e-05,5.4639398236925326e-05,2.6512988911890523e-05,1.0263214014118309e-06,3.1748695717718005e-06,2.2174654937985268e-08,8.937192649227839e-07,1.3128038758886732e-11,1.137842033984001e-06,1.0280505332266507e-06,8.523425563537578e-07,4.878784858308074e-10,3.079234729848034e-10,4.589080659229789e-05,4.1471266792556265e-06,2.8822057235809716e-05,4.204231317734037e-07,9.646341962578847e-13,7.150871776860392e-11,7.182591050881078e-06,1.7535391354591174e-09,2.1749491147066707e-09,1.4594264840009374e-09,2.818944010593442e-10,2.4272089272596933e-08,2.2435474402112364e-11,1.0122840374153648e-13,1.044967099525983e-11,3.0525229665776606e-08,3.182350315560173e-11,4.811812679829585e-12,3.0091881644123036e-08,1.299531579525457e-13,1.2752774718849995e-14,3.3738077315338157e-12,3.37949285891132e-06,3.567038350680307e-10,5.10419147332046e-09,1.2857437462797e-11,2.0272785680835638e-11,7.076433799102332e-07,7.303325970510237e-07,4.541939429933103e-09,0.00021790701331993756,3.319543488503573e-05
2.355755947026005e-06,0.5679220987488803,3.76,0.0,0.47540947591213084,0.9990873884748482,0.0011825525612328708,0.0002864533801593988,0.00014525295857722274,0.04231906162751094,0.042447521946079605,7.837663256490065e-11,0.006447860096840781,5.220321914693578e-07,9.189755403058695e-06,5.346844843711289e-05,0.0001818202414205784,8.123127143458728e-07,4.518214908675574e-05,0.0009244487871238136,0.008091806649833616,2.6201306564170678e-05,1.6686677058320567e-05,3.143048911408637e-05,5.662303694999218e-05,2.7302861753166043e-05,1.0875376117405795e-06,3.367865111586174e-06,2.279248162350511e-08,9.476939953715885e-07,1.3924636219191243e-11,1.1954611672273202e-06,1.0893743667873829e-06,9.040996174019341e-07,5.180317747771558e-10,3.2659001679662406e-10,4.619193347866647e-05,4.228553624899853e-06,2.9150651150947134e-05,4.2782477391252996e-07,1.024078910235702e-12,7.399805288505817e-11,7.264524946523759e-06,1.8411979168072605e-09,2.3177829042300175e-09,1.498689838051378e-09,2.898192868817344e-10,2.5033329702109947e-08,2.33316887740632e-11,1.0733198414331233e-13,1.1079150572237463e-11,3.150386178926395e-08,3.333168703802682e-11,5.0146819925212175e-12,3.2282783693820575e-08,1.3939530261581276e-13,1.3525759110164998e-14,3.704022199083525e-12,3.491008118066467e-06,3.661330338162283e-10,5.4551855022696755e-09,1.3387479268685532e-11,2.1611866929207132e-11,7.324211971076005e-07,7.278954092721254e-07,4.687318563946505e-09,0.00021817735389358057,3.434239325250207e-05
2.3698495850627596e-06,0.5679732146164502,3.76,0.0,0.4749255679382529,0.9990602573343064,0.0012187420744497024,0.0002882215055401373,0.00014951635277719017,0.04255489225146644,0.042687775094250716,7.910359674165484e-11,0.006639279834350194,5.277004471944346e-07,9.46808544681424e-06,5.503881779922799e-05,0.00018656405598581674,8.392990151250769e-07,4.64444169389862e-05,0.0009507435562527195,0.008331097247272599,2.6944707353167137e-05,1.726232390197166e-05,3.2571408823828446e-05,5.867441131224202e-05,2.8115933801755106e-05,1.1522957787013648e-06,3.572190393416926e-06,2.3426697117143645e-08,1.0049074379768353e-06,1.4767877757535198e-11,1.256138507085014e-06,1.154242780102202e-06,9.588919288952662e-07,5.499949956531605e-10,3.4634853760339494e-10,4.649847133682874e-05,4.312812231045935e-06,2.9491375081438273e-05,4.3531010157064154e-07,1.0871884168620918e-12,7.656912667988641e-11,7.3471969092335704e-06,1.9329200237751085e-09,2.469676267651287e-09,1.5396926761837043e-09,2.979514817520212e-10,2.581743833626388e-08,2.42687686710509e-11,1.1379536598241367e-13,1.17456728830992e-11,3.251945558881262e-08,3.4924881951328326e-11,5.2289553535562325e-12,3.4634950367987623e-08,1.4952953304079557e-13,1.4343957508387683e-14,4.066020794686718e-12,3.605901033609235e-06,3.7580366085761326e-10,5.8298482860746985e-09,1.3942439044509984e-11,2.3038380743308053e-11,7.579949162776559e-07,7.252911049745427e-07,4.838159521460642e-09,0.00021841210465571142,3.5523206541516595e-05
2.383943223099514e-06,0.5680250038409781,3.76,0.0,0.4744352445147444,0.9990323479422047,0.0012559706562450675,0.0002899913634690832,0.00015390173880609474,0.04279034389210086,0.04292779821728286,7.984956146953084e-11,0.006835951962296898,5.335476063458041e-07,9.75549875956836e-06,5.666108396615354e-05,0.00019143065871260877,8.672705879321202e-07,4.774036942868714e-05,0.00097775287773409,0.008576945031330841,2.770862828825572e-05,1.7856453836945973e-05,3.3750379149543827e-05,6.079570280263753e-05,2.8952900533001017e-05,1.2207953765779092e-06,3.7884903191956345e-06,2.407771553254059e-08,1.0655531711972376e-06,1.566040854946582e-11,1.3200399107497156e-06,1.2228549321400348e-06,1.0168921444613948e-06,5.838744046420831e-10,3.672609246623559e-10,4.6810784700948555e-05,4.400058777902944e-06,2.9844795381044008e-05,4.428798272453251e-07,1.1541899492700904e-12,7.922450510406066e-11,7.43062421600843e-06,2.028880830237462e-09,2.6311830925766204e-09,1.5825288051103573e-09,3.062960707894725e-10,2.662516670691392e-08,2.5248810120296765e-11,1.2063942214989773e-13,1.2451380659332242e-11,3.3573650491817234e-08,3.6608269640967645e-11,5.455369536812631e-12,3.7160469182451926e-08,1.6040746411763408e-13,1.520993221673836e-14,4.462817884061224e-12,3.724262831496122e-06,3.8572192304215213e-10,6.229752207897318e-09,1.4523718118284934e-11,2.4558001462931313e-11,7.843877478250475e-07,7.225210166063083e-07,4.9947590653988285e-09,0.00021861048869713454,3.673862872955878e-05
2.3980368611362685e-06,0.5680774841577708,3.76,0.0,0.4739383371253256,0.9990036384445565,0.0012942671041499942,0.00029176305990358665,0.00015841260682236493,0.04302540891766086,0.04316758858316839,8.061569194633201e-11,0.007038010825973048,5.395845921741628e-07,1.005229479620783e-05,5.833717156457898e-05,0.0001964229659228078,8.962674744472629e-07,4.907086799594211e-05,0.0010054953893140616,0.008829517804667935,2.8493632472848982e-05,1.8469619970656002e-05,3.496855175611805e-05,6.298915902533598e-05,2.98144793998042e-05,1.2932468198794142e-06,4.017445427709377e-06,2.4745960583458683e-08,1.1298363447255691e-06,1.660501913422004e-11,1.387340212192267e-06,1.2954208608233336e-06,1.0782824597736298e-06,6.197823971964961e-10,3.893924691006684e-10,4.71292589198914e-05,4.4904585122006866e-06,3.0211504632751143e-05,4.505347126936336e-07,1.2253250076537703e-12,8.19668314982414e-11,7.514824929248121e-06,2.1292628364135893e-09,2.8028897374365633e-09,1.6272977154058115e-09,3.1485825529720906e-10,2.7457300159342857e-08,2.627402820960486e-11,1.2788622376837534e-13,1.319853909262045e-11,3.466816780734778e-08,3.8387361013856365e-11,5.6947131949736866e-12,3.9872351711697905e-08,1.7208463878153346e-13,1.612638636526527e-14,4.897709682940262e-12,3.846186700241518e-06,3.9589420077172643e-10,6.6565731142019384e-09,1.513280855562153e-11,2.6176772118969676e-11,8.116234882154152e-07,7.195868273860865e-07,5.157436327383069e-09,0.00021877172443747784,3.798941804171091e-05
2.412130499173023e-06,0.568130673722029,3.76,0.0,0.47343467327786326,0.9989741063827868,0.0013336609990102358,0.00029353670647238233,0.00016305254843717654,0.04326007947439364,0.04340714339550626,8.140322146371152e-11,0.007245593878823108,5.458229657969192e-07,1.0358782781593268e-05,6.006908153610851e-05,0.000201543945295143,9.263314745614646e-07,5.0436794588628784e-05,0.0010339901840248282,0.00908898726102774,2.930029854553293e-05,1.9102390483628624e-05,3.622710855943036e-05,6.525709556883304e-05,3.070141058544887e-05,1.3698720454744487e-06,4.259773800479767e-06,2.5431865758712682e-08,1.1979743749544213e-06,1.760465312269205e-11,1.4582236989120985e-06,1.3721620581581385e-06,1.1432551237392165e-06,6.578378589253904e-10,4.1281204463669065e-10,4.745430130445174e-05,4.584186148824195e-06,3.0592122938559155e-05,4.5827557425460173e-07,1.3008502736538078e-12,8.479882880099743e-11,7.599817935983896e-06,2.2342559521496688e-09,2.9854168370896e-09,1.6741049533679554e-09,3.236433555727403e-10,2.8314660151943232e-08,2.734676476777827e-11,1.3555911230619376e-13,1.3989542775319678e-11,3.580481525540478e-08,4.0268018605306054e-11,5.947830978614491e-12,4.278460539198031e-08,1.8462083231470762e-13,1.7096171391104744e-14,5.374300214562323e-12,3.971767805821144e-06,4.0632705533917615e-10,7.112097098284516e-09,1.5771299512805323e-11,2.7901128598430312e-11,8.397265304719068e-07,7.164905913827767e-07,5.326534770281523e-09,0.00021889502642851233,3.9276336147393295e-05
2.4262241372097774e-06,0.5681845911169675,3.76,0.0,0.47292407642797857,0.9989437286772387,0.0013741827258572064,0.00029531242075658495,0.00016782525972091174,0.04349434748050208,0.04364645979248403,8.221345480884309e-11,0.0074588417384485566,5.522749618798335e-07,1.0675282027041576e-05,6.185889434569001e-05,0.00020679661573773898,9.575062262784749e-07,5.183905206592781e-05,0.0010632568196462064,0.009355529055679298,3.0129221107824628e-05,1.975534896878752e-05,3.7527262300599476e-05,6.760189791100802e-05,3.161445778441604e-05,1.4509051244379803e-06,4.516233065283309e-06,2.6135874497051258e-08,1.270197682692799e-06,1.866241529483478e-11,1.5328846131452055e-06,1.4533120744184388e-06,1.2120129760025848e-06,6.981665363923845e-10,4.375922974789008e-10,4.778634233513018e-05,4.681426399961756e-06,3.0987299273025103e-05,4.661032886514567e-07,1.3810385870884608e-12,8.772330179305391e-11,7.685622989498597e-06,2.3440577926560895e-09,3.179421201615699e-09,1.7230625179507679e-09,3.3265681386780754e-10,2.919810675689598e-08,2.846949663631615e-11,1.4368276625282386e-13,1.4826923031550655e-11,3.698549176886508e-08,4.225648078181988e-11,6.215628033869965e-12,4.5912310957629305e-08,1.980803804987829e-13,1.8122294898541087e-14,5.896529615746812e-12,4.101103304817081e-06,4.1702723689013463e-10,7.598227729753775e-09,1.6440884050405482e-11,2.973792541783767e-11,8.687218746140333e-07,7.132347541118814e-07,5.502424332324011e-09,0.00021897960621640537,4.0600147298722276e-05
2.440317775246532e-06,0.5682392553619925,3.76,0.0,0.47240636590219615,0.9989124816102397,0.0014158634953037508,0.00029709032658493175,0.00017273454429609663,0.043728204619952984,0.04388553484587525,8.304777250726794e-11,0.007677898242708389,5.58953526199686e-07,1.1002122256496621e-05,6.370877333291295e-05,0.00021218404718431982,9.898372891520245e-07,5.327856460387374e-05,0.0010933153282525006,0.009629322875968488,3.098101116267683e-05,2.0429094774001615e-05,3.887025711830851e-05,7.002602337084703e-05,3.2554409012254763e-05,1.5365929050256215e-06,4.787622501986241e-06,2.685844036169813e-08,1.3467504757348813e-06,1.9781580104676827e-11,1.6115276787125465e-06,1.5391171527440557e-06,1.2847700120375848e-06,7.409014289481308e-10,4.638098458363316e-10,4.812583693347656e-05,4.78237453323682e-06,3.1397712903608736e-05,4.740187993149187e-07,1.466179982037012e-12,9.074313943088608e-11,7.772260753505987e-06,2.458873987461571e-09,3.3855978125553776e-09,1.774289284448216e-09,3.419041975162698e-10,3.01085413810442e-08,2.964484458771686e-11,1.5228327849465404e-13,1.5713355660665085e-11,3.821219258557786e-08,4.435938783609871e-11,6.499074918232946e-12,4.927170595291551e-08,2.125325334934394e-13,1.920792891680358e-14,6.468704999475982e-12,4.234292355652946e-06,4.2800169308226723e-10,8.116993759532646e-09,1.7143366441052754e-11,3.1694463214182516e-11,8.98635138019754e-07,7.098221736292493e-07,5.6855037699043414e-09,0.0002190246732650436,4.196161740839201e-05
2.4544114132832863e-06,0.5682946859209205,3.76,0.0,0.4718813568207041,0.9988803408087197,0.0014587353654748562,0.0002988705543439685,0.00017778431651863195,0.04396164233613607,0.04412436556005571,8.390763524104688e-11,0.007902910505847517,5.65872355177606e-07,1.1339643942598869e-05,6.562096821273015e-05,0.00021770936030905748,1.023372231393955e-06,5.475627810243253e-05,0.0011241862258360511,0.009910552511890927,3.185629656385085e-05,2.112424334758445e-05,4.0257369118198556e-05,7.253200310760974e-05,3.352207744561982e-05,1.6271956882471031e-06,5.0747852555624965e-06,2.760002721423259e-08,1.4278915790439866e-06,2.096560061185683e-11,1.6943686547427598e-06,1.629836895565103e-06,1.3617519771575657e-06,7.86183202782706e-10,4.915454894921709e-10,4.847326580015142e-05,4.887236960369258e-06,3.18240748809874e-05,4.820231232725976e-07,1.5565827932322518e-12,9.386131722928868e-11,7.8597528490708e-06,2.578918503415531e-09,3.604681920999594e-09,1.8279114567165835e-09,3.51391202251371e-10,3.1046909728039106e-08,3.0875582951736025e-11,1.613882429031913e-13,1.6651669116021686e-11,3.948701464923719e-08,4.6583810146795004e-11,6.799212978528073e-12,5.288027479625667e-08,2.2805183746365835e-13,2.0356418574287718e-14,7.0955340998254904e-12,4.37143612775966e-06,4.3925757852601664e-10,8.670557331933302e-09,1.7880670007441614e-11,3.3778518070121325e-11,9.294925656904355e-07,7.06256142100294e-07,5.87620321781408e-09,0.00021902943594253544,4.336151306500854e-05
2.4685050513200408e-06,0.5683509027102358,3.76,0.0,0.47134886001980186,0.9988472812263727,0.0015028312644832693,0.00030065324130390807,0.00018297860474908583,0.04419465182537137,0.04436294887104121,8.479458776710573e-11,0.008134028974579884,5.730459374760723e-07,1.1688198652859101e-05,6.759781873245053e-05,0.0002233757261548062,1.0581607207920915e-06,5.627316059353747e-05,0.001155890521997882,0.010199405926589496,3.275572247626243e-05,2.1841426586395165e-05,4.1689906938249165e-05,7.512244416818918e-05,3.4518302293621915e-05,1.7229879375703228e-06,5.378610661364299e-06,2.8361109387461553e-08,1.5138953154865536e-06,2.221811785931406e-11,1.7816349175557933e-06,1.7257449643210957e-06,1.443196990828749e-06,8.341606284498992e-10,5.208844299104405e-10,4.882913682299896e-05,4.996231857990271e-06,3.22671296026423e-05,4.901173586534378e-07,1.6525748397292456e-12,9.708089966958367e-11,7.948121904464737e-06,2.7044139826473842e-09,3.837451252087273e-09,1.8840630498357413e-09,3.6112365573668637e-10,3.201420502489769e-08,3.216465001768602e-11,1.7102683352666034e-13,1.7644853143250954e-11,4.0812162338903514e-08,4.893727859354345e-11,7.1171602401396316e-12,5.6756845910573677e-08,2.447185461357755e-13,2.1571291208646118e-14,7.782161944504346e-12,4.512637808503976e-06,4.5080226510164503e-10,9.261222737479444e-09,1.8654845529196025e-11,3.599837279820594e-11,9.613210403970159e-07,7.025404078202905e-07,6.074986987432737e-09,0.00021899310257296565,4.480060048384392e-05
2.4825986893567952e-06,0.5684079261073751,3.76,0.0,0.470808681974121,0.9988132771253455,0.001548185013459815,0.0003024385319609211,0.00018832155471576237,0.0444272240302628,0.044601281645550855,8.571026375779008e-11,0.00837140748404755,5.804895977560293e-07,1.2048149406134165e-05,6.964175849215737e-05,0.00022918636566924194,1.0942546195794595e-06,5.7830202649459876e-05,0.001188449729694845,0.01049607532667208,3.367995184738678e-05,2.2581293186154885e-05,4.316921230899149e-05,7.78000315833987e-05,3.5543949701674244e-05,1.8242590243479995e-06,5.700036687921231e-06,2.914217185690451e-08,1.6050524402332398e-06,2.3542970717526263e-11,1.8735660720483735e-06,1.8271298139988023e-06,1.5293562027306708e-06,8.849910431849986e-10,5.519165013643844e-10,4.919398655857083e-05,5.1095898223174644e-06,3.272765645315166e-05,4.983026928604571e-07,1.7545046809824779e-12,1.0040504269566302e-10,8.037391608168754e-06,2.8355920964774096e-09,4.0847283206197425e-09,1.942886405229468e-09,3.7110752133839223e-10,3.30114715383773e-08,3.351515928840184e-11,1.8122989387114898e-13,1.8696067903490908e-11,4.2189953548379345e-08,5.142781743784153e-11,7.454117862204174e-12,6.092169647343672e-08,2.6261906463244553e-13,2.2856265932949972e-14,8.534210821300462e-12,4.658002607703199e-06,4.626433532593944e-10,9.891445742412917e-09,1.9468080259997437e-11,3.8362850317560306e-11,9.941480926843506e-07,6.986791976588963e-07,6.282356625348509e-09,0.00021891488255542516,4.62796443910291e-05
2.4966923273935497e-06,0.5684657769590326,3.76,0.0,0.47026062471870905,0.998778302057449,0.001594831350148027,0.0003042265783966518,0.0001938174329711896,0.044659349632895626,0.044839360680099374,8.665639108215072e-11,0.008615203313571098,5.882195426940025e-07,1.2419871039593962e-05,7.175531893602229e-05,0.00023514454914319826,1.131708083399019e-06,5.9428417790831113e-05,0.0012218858750315665,0.010800757232237416,3.462966588978849e-05,2.334450899355299e-05,4.469666060732222e-05,8.056753051389856e-05,3.65999136890578e-05,1.931314010620911e-06,6.040052502755008e-06,2.994371041048073e-08,1.7016711321377939e-06,2.4944206216451677e-11,1.9704145939781796e-06,1.934295464069989e-06,1.6204944820674379e-06,9.388408394111382e-10,5.847364135943514e-10,4.9568381790690524e-05,5.2275545594828e-06,3.320647152476528e-05,5.065804114697137e-07,1.8627429567984653e-12,1.0383699627489723e-10,8.127586765247662e-06,2.972693916369426e-09,4.347382862654595e-09,2.004532740390982e-09,3.8134890217028297e-10,3.403980840905904e-08,3.493041166993784e-11,1.92030040477345e-13,1.9808653608445203e-11,4.362282613806731e-08,5.406397990269715e-11,7.811377219784501e-12,6.539666538348203e-08,2.8184642811948657e-13,2.421526367892352e-14,9.357823827510878e-12,4.807637759540765e-06,4.747886844231379e-10,1.0563843533239997e-08,2.0322707599319052e-11,4.0881349265656985e-11,1.0280019107092847e-06,6.946772398996657e-07,6.498854257017837e-09,0.00021879398755227458,4.77994068392712e-05
2.510785965430304e-06,0.5685244765894731,3.76,0.0,0.46970448577107543,0.9987423288448766,0.0016428059530724307,0.0003060175406557896,0.00019947063044359228,0.044891019047875826,0.04507718270012263,8.763479634356051e-11,0.008865577242100601,5.962529093625589e-07,1.280375058635862e-05,7.39411335223155e-05,0.00024125359554526155,1.1705776645104315e-06,6.106884289356818e-05,0.0012562215070842972,0.011113652546487975,3.560556457481839e-05,2.4131757359675405e-05,4.627366140260701e-05,8.342778844645214e-05,3.7687117121466775e-05,2.044474471014728e-06,6.399701166913585e-06,3.076623181595367e-08,1.8040780456098088e-06,2.6426090387111148e-11,2.072446504601153e-06,2.0475623074680148e-06,1.7168911416952086e-06,9.958859809066638e-10,6.194440065225402e-10,4.995292116980442e-05,5.350383613396007e-06,3.37044294219752e-05,5.14951907918548e-07,1.97768382283047e-12,1.0738010697676558e-10,8.218733357340749e-06,3.1159703031220237e-09,4.6263343880949e-09,2.069162735492708e-09,3.918540454472397e-10,3.510037383376297e-08,3.6413908690508436e-11,2.034617576065088e-13,2.098614069555112e-11,4.5113344783460715e-08,5.685488670887369e-11,8.190327681102506e-12,7.020527508564174e-08,3.0250081799434374e-13,2.5652417739074133e-14,1.025971231610518e-11,4.961652521688047e-06,4.87246354633144e-10,1.1281205317255301e-08,2.122121746625537e-11,4.356388199773325e-11,1.0629113498865458e-06,6.905397874430573e-07,6.72506624240815e-09,0.00021862963274852173,4.936064595326052e-05
