Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414)
8.809957401963906e-05,1.0375780624410418,0.0029680739695963406,0.0001281840326139603,0.0003670127486900636,0.6897801341274562,0.0,0.0,0.00036570425950010853,1.2563793330515406e-05,0.7419793813585926,0.05743205762665298,6.678967099230805e-05,3.694894627391553e-09,1.8561760599521264e-07,1.1012056579315857e-05,0.009551787100906367,0.002886649324705762,0.0002789496893723351,1.465439299370264e-05,0.12164262781079788,5.418589258354093e-06,2.038523195238958e-06,0.00023192788968697474,3.7942578074937534e-07,0.014056843732024921,4.52994948540242e-05,0.02672173540286962,0.00144626104002449,7.082217389176792e-06,2.1403574837178053e-06,1.52857799430962e-08,1.6838683829290464e-06,0.0001831798072746398,3.76,0.0,3.549706802771308e-05,0.30717490463327474,0.5050612957343452,0.10117526117242856,0.5151069443751121,9.758705846103394e-06,0.13935615677350546,1.2946507893986878e-05,0.0002135283615061554,0.0001578536334071088,0.0002772453538506765,2.6203095384039306e-08,3.03876755424916e-05,0.019014995190888374,0.0035287974954946464,0.017047588904247266,4.204030334871489e-12,1.935000432650963e-12,1.1051935693245731e-07,4.4850560977149055e-10,0.042250377783652614,4.602890177018133e-11,4.186828029305792e-08,0.05468548027668518,1.1550588051667454e-09,7.438439447355946e-07,0.003388012160033373,3.431687275624853e-11,2.4859721655383874e-06,0.021907917929541627,7.907456019709277e-06,3.7115283266515325e-09,1.297640385985564e-06,6.315848632778368e-05,7.503256624720214e-06,2.6498985986847635e-06,3.967713588687113e-14,5.1240209062723944e-05,6.086015037065167e-07,0.0008035651953687602,2.0738673377842309e-10,0.0004484169662806785,0.0015117027643512231,1.5159569507164333e-07,2.2411680235547362e-08,0.001429744025308811,0.00020330095387019272,0.01500266241636301,0.00014732727091735536,0.003120200581013888,6.571522284265642e-10
8.867085776007921e-05,1.0378041204944535,0.0029689686270764335,0.00012740449125885555,0.00036627529374687014,0.6899319285832366,0.0,0.0,0.00036285880966457955,1.2428692190083275e-05,0.7436897011381574,0.05761084455606894,6.635632392261684e-05,3.7118161395446386e-09,1.855003598361053e-07,1.1008349909512149e-05,0.009540568252655436,0.002869452763232785,0.000277871412057059,1.4607448438280022e-05,0.12182138578982836,5.407325365601482e-06,2.0336513237470956e-06,0.0002312124144546586,3.762308474072864e-07,0.013923599053923673,4.5081072938086e-05,0.026539672289849332,0.0014435025931228743,7.05477038619018e-06,2.1343837057985123e-06,1.518758446667808e-08,1.6659506628884403e-06,0.000181501922606398,3.76,0.0,3.537637389674048e-05,0.3056607350787793,0.5062164292374947,0.10123853309218248,0.5160116037691456,9.69595890661293e-06,0.13844775076371676,1.2863255073447046e-05,0.00021267883054016304,0.00015714071331356086,0.00027473930461908514,2.587066270383944e-08,3.0091487795685748e-05,0.018966878972196566,0.003503655054397306,0.01701115515515769,4.180984693837367e-12,1.924394270650058e-12,1.0990861967145849e-07,4.433243210323805e-10,0.04214991384285649,4.562170479304164e-11,4.150012798236289e-08,0.05484770624339689,1.1379142289500767e-09,7.460524025492409e-07,0.0033835017716728395,3.405189897768841e-11,2.4837939171004802e-06,0.021922549035836948,7.913465937423046e-06,3.678535715631662e-09,1.2967428153131663e-06,6.315246373614005e-05,7.502473098966573e-06,2.647466338533209e-06,3.908820983741322e-14,5.077313023012954e-05,6.080505989836727e-07,0.0008028332109127724,2.0602496823556207e-10,0.0004462065508289535,0.0015129285111072305,1.5063839519400763e-07,2.2429822175396567e-08,0.0014316755144322619,0.0002031788366189604,0.01503640481351575,0.00014670563242652707,0.0031291434403651645,6.542435730012543e-10
8.924214150051936e-05,1.038028499421032,0.002969843509151441,0.00012663098141833516,0.00036554009159145374,0.6900830160862603,0.0,0.0,0.00036004619469641626,1.229567024838458e-05,0.7453855713018398,0.057788839527750005,6.592719185238867e-05,3.728758994526802e-09,1.8538384253922162e-07,1.100471617985785e-05,0.009529349561079155,0.0028524137101002076,0.00027680031364495176,1.4560617543027634e-05,0.12199868090293235,5.396182221990602e-06,2.0287940711795415e-06,0.00023050053590875711,3.730732764828779e-07,0.013792158504317326,4.486503196911828e-05,0.026359691400085445,0.0014407469505217164,7.027507532543632e-06,2.1284471481813974e-06,1.5090668327130897e-08,1.6482940900393372e-06,0.00017984628060863455,3.76,0.0,3.5256178030514405e-05,0.30415698030015687,0.5073644087667142,0.10129914879106146,0.5169111090864289,9.633736464449326e-06,0.1375476952141911,1.2780698683076648e-05,0.0002118341026305871,0.00015643254170852883,0.000272261775193875,2.5543206297186174e-08,2.9798835339926234e-05,0.018918780827951946,0.0034787252959246674,0.01697467831369694,4.1581397744389395e-12,1.9138804785633283e-12,1.0930326034860587e-07,4.3821338250295004e-10,0.04204924720441648,4.5219629952848236e-11,4.1136772280391e-08,0.05500899954202274,1.1210613099596848e-09,7.482481650510838e-07,0.003378941310545063,3.3790148769353865e-11,2.4815896438234777e-06,0.021936494161001366,7.919194446843692e-06,3.6459624809141574e-09,1.2958294837657907e-06,6.314497482481499e-05,7.501522178689166e-06,2.6450059872310307e-06,3.850930078779995e-14,5.031150280856409e-05,6.074982028856361e-07,0.0008020970906438643,2.0467859281768512e-10,0.00044401133928337805,0.0015141179703119206,1.4968863782082124e-07,2.2447426370837317e-08,0.0014335583829320497,0.0002030560892770866,0.015069779321111277,0.0001460901722040084,0.0031380341369423104,6.513319217307962e-10
8.981342524095951e-05,1.0382512165383402,0.002970698666104301,0.00012586344231972768,0.00036480713039907737,0.6902334044019814,0.0,0.0,0.00035726590217633364,1.2164686207430448e-05,0.7470671538997785,0.05796604872198439,6.550221609021846e-05,3.745722647984398e-09,1.8526803348735076e-07,1.1001153911167914e-05,0.009518131050063586,0.002835530118229504,0.0002757363346754003,1.4513902187766202e-05,0.12217453106135795,5.38515862319332e-06,2.023951353109373e-06,0.0002297922257576098,3.699524742596465e-07,0.013662495219092182,4.4651339540684173e-05,0.026181764162497397,0.001437994148427372,7.000426623381436e-06,2.122547252033094e-06,1.4995010244876622e-08,1.6308940321745581e-06,0.0001782125352573664,3.76,0.0,3.51364773160783e-05,0.3026635444939873,0.508505285205511,0.10135715360676818,0.5178055026899054,9.572032957149644e-06,0.136655893870623,1.2698831078855985e-05,0.00021099413948578007,0.00015572907368961348,0.0002698123613241962,2.5220639715458756e-08,2.9509667106302096e-05,0.01887070344573729,0.0034540059358033354,0.01693815997567801,4.1354928470947945e-12,1.9034577825560267e-12,1.0870320526738781e-07,4.3317177782245343e-10,0.04194839317233314,4.482259839049281e-11,4.077814302222683e-08,0.05516936436005724,1.1044942859665514e-09,7.504312892068901e-07,0.003374331393246234,3.353157174428781e-11,2.47935976581393e-06,0.021949765426990023,7.92464574459542e-06,3.6138021401976504e-09,1.2949005641366114e-06,6.31360474894536e-05,7.500406953139753e-06,2.64251809899445e-06,3.794021451315009e-14,4.985524871118516e-05,6.069443404173888e-07,0.0008013568639990668,2.033473966173398e-10,0.00044183119178345056,0.0015152718111892305,1.4874634593479105e-07,2.2464502741094358e-08,0.0014353935003204132,0.00020293272173477453,0.015102789038851636,0.00014548080686482232,0.003146872541388089,6.484178354279014e-10
9.038470898139966e-05,1.0384722889286104,0.0029715341505135626,0.0001251018140488063,0.0003640763986179739,0.6903831011393511,0.0,0.0,0.00035451742969900917,1.2035699761387582e-05,0.7487346087722049,0.0581424782360645,6.508133902286133e-05,3.762706561669899e-09,1.8515291222585704e-07,1.0997661641136627e-05,0.009506912744547371,0.0028187999758634338,0.0002746794158000773,1.4467304195511148e-05,0.1223489539150284,5.374253373915924e-06,2.0191231112754436e-06,0.00022908745605455542,3.668678760313623e-07,0.01353458269315112,4.443996374486992e-05,0.02600586244790646,0.0014352442215049496,6.973525486032941e-06,2.116683466685928e-06,1.4900590130989492e-08,1.6137459483661104e-06,0.00017660034631004735,3.76,0.0,3.5017268895412874e-05,0.3011803330231639,0.509639109003359,0.10141259218893652,0.5186948264430492,9.510842798771399e-06,0.1357722518426726,1.2617645333682896e-05,0.0002101589033278259,0.00015503026499225322,0.00026739066596433197,2.490287824830463e-08,2.9223932925954914e-05,0.018822649457418354,0.00342949472924812,0.016901601718294895,4.113041234944649e-12,1.893124983938108e-12,1.0810838205353093e-07,4.2819822185031055e-10,0.04184736666261552,4.443053159019737e-11,4.042417099713491e-08,0.055328804892183336,1.0882078257776493e-09,7.526018320803161e-07,0.0033696726342318296,3.3276118565758964e-11,2.477104653918752e-06,0.02196237476030825,7.92982372244652e-06,3.5820482629114948e-09,1.293956199561914e-06,6.312570910017771e-05,7.499130455349266e-06,2.640003177459105e-06,3.738076116963395e-14,4.940429122418796e-05,6.063890328198412e-07,0.0008006125626271499,2.0203117226000657e-10,0.00043966597016970336,0.0015163906914525064,1.4781144404676373e-07,2.248106103523734e-08,0.0014371817224441397,0.00020280874367950417,0.015135437036670526,0.00014487745457889597,0.003155658530356955,6.455016457640589e-10
9.095599272183982e-05,1.0386917334503163,0.002972350017352036,0.00012434603755179339,0.000363347884955385,0.6905321137559763,0.0,0.0,0.00035180028465155535,1.1908671568547861e-05,0.7503880935837263,0.058318134085834715,6.46645040948566e-05,3.779710198759638e-09,1.8503845843445724e-07,1.099423791416597e-05,0.009495694670642301,0.0028022213058384736,0.00027362949779898216,1.4420825322847346e-05,0.12252196685717077,5.363465287998971e-06,2.0143092503530326e-06,0.0002283861991920776,3.6381890365123205e-07,0.013408394779082074,4.423087317438336e-05,0.025831958560887578,0.0014324972029356945,6.946801985118253e-06,2.110855250453724e-06,1.4807387046687727e-08,1.5968453936252727e-06,0.0001750093792095551,3.76,0.0,3.489855013727082e-05,0.29970725239781826,0.5107659301808021,0.10146550850822972,0.5195791217190442,9.450160661929282e-06,0.13489667558090526,1.2537133713979197e-05,0.00020932835691773712,0.00015433607202560904,0.0002649962990870499,2.4589838885897057e-08,2.894158351596632e-05,0.018774621440095073,0.0034051894696267657,0.016865005100746,4.0907823054218456e-12,1.8828808281288557e-12,1.0751871971122009e-07,4.232918951708561e-10,0.041746182212603664,4.40433541091793e-11,4.007478786625143e-08,0.05548732533946624,1.072196264871229e-09,7.547598508238778e-07,0.003364965645788468,3.30237405777873e-11,2.4748247396358613e-06,0.021974333893992268,7.934732595139926e-06,3.5506946336858866e-09,1.2929965779246984e-06,6.311398651044745e-05,7.497695664056716e-06,2.637461782171602e-06,3.683075511574808e-14,4.8958554974437494e-05,6.05832306797655e-07,0.0007998642201900838,2.0072971519511418e-10,0.0004375155379601323,0.001517475257476675,1.4688385700613608e-07,2.2497110833544462e-08,0.001438923891624859,0.00020268416459390983,0.015167726355212437,0.00014428003502411064,0.003164391986372261,6.425840095719002e-10
9.147014808823596e-05,1.0388878554385184,0.0029730675713650367,0.0001236707938227035,0.000362694109998831,0.6906656462317544,0.0,0.0,0.0003493812396758501,1.1795988746858935e-05,0.7518644140860038,0.05847556777484065,6.429276278164887e-05,3.795029886383336e-09,1.8493600428904655e-07,1.099121399035214e-05,0.009485598624650367,0.002787428404989472,0.0002726905085239783,1.4379097593114275e-05,0.12267648720170633,5.353855212404598e-06,2.0099890196493354e-06,0.0002277580489462302,3.6110483753680734e-07,0.013296278876028087,4.404461996042195e-05,0.025677130660407624,0.001430027399124292,6.922900973595657e-06,2.105639826221853e-06,1.4724528737786404e-08,1.581842928327742e-06,0.00017359538151915348,3.76,0.0,3.479211991241407e-05,0.2983900653535631,0.511774122998986,0.10151101246017762,0.5203707219238765,9.395976620686163e-06,0.13411547692404538,1.2465243996195557e-05,0.0002085848445725246,0.0001537152093118187,0.0002628644179276019,2.431207359384078e-08,2.8690322987174063e-05,0.018731420515981395,0.0033834890269212876,0.016832036621511254,4.070911871281112e-12,1.873735914337631e-12,1.0699237827615326e-07,4.1893268474628663e-10,0.0416549928832561,4.369901219220817e-11,3.976421084788369e-08,0.055629210546555494,1.058016654470326e-09,7.566914068650729e-07,0.0033606886243107014,3.279919029124474e-11,2.472751915317183e-06,0.021984550737174393,7.938923675143725e-06,3.522813453720313e-09,1.2921199992309445e-06,6.310227447320429e-05,7.49627142893704e-06,2.6351523040494345e-06,3.6343676790421146e-14,4.856179527586825e-05,6.053300584844245e-07,0.0007991872863064513,1.9957086366131286e-10,0.0004355926824436498,0.0015184225534103193,1.4605522202414764e-07,2.2511128672685922e-08,0.0014404531539765127,0.00020257153721613082,0.015196482560851144,0.0001437473647179051,0.0031722070886733636,6.399571912512924e-10
9.19843034546321e-05,1.0390826842976038,0.0029737693239302123,0.00012300020096599472,0.00036204211483891537,0.6907986357209612,0.0,0.0,0.0003469868329694986,1.1684833638798288e-05,0.7533296567302333,0.05863238387656648,6.39242108460041e-05,3.810364716449057e-09,1.8483406048936585e-07,1.098824341914379e-05,0.009475502808997446,0.0027727552289167076,0.00027175709918169977,1.4337468929949189e-05,0.12282989172624398,5.344338233914971e-06,2.0056803318413456e-06,0.00022713270234993706,3.584187899044108e-07,0.013185520457450282,4.3860170511302116e-05,0.025523879322602302,0.0014275599989795704,6.899140631788731e-06,2.1004523974474253e-06,1.4642626113171145e-08,1.5670343155008909e-06,0.0001721980710507236,3.76,0.0,3.468608271630135e-05,0.29708094291904796,0.5127767197354178,0.10155453956331573,0.5211583116667694,9.342195856213475e-06,0.13334067048704681,1.2393889634396957e-05,0.00020784507486606098,0.0001530980197113886,0.0002607540877301451,2.4038009118948022e-08,2.8441730175744067e-05,0.018688244474837197,0.0033619520872036363,0.016799039431562985,4.051193562686346e-12,1.864661000621005e-12,1.0647011050232991e-07,4.1462622525589575e-10,0.041563697174508335,4.335851570411581e-11,3.9457247745773245e-08,0.05577035696330796,1.0440517459778221e-09,7.586129064955383e-07,0.0033563734743925454,3.257705813002866e-11,2.4706595828550756e-06,0.021994258553962864,7.942902750341878e-06,3.4952470450659117e-09,1.2912313054606603e-06,6.308948144013578e-05,7.494723440454638e-06,2.6328221617269265e-06,3.586397390596028e-14,4.816915168773018e-05,6.048266962762891e-07,0.0007985071352467442,1.9842366624238412e-10,0.00043368159995426877,0.001519343024817946,1.4523239935400138e-07,2.252474900794057e-08,0.0014419463800834098,0.00020245843717245208,0.015224952851837921,0.0001432193795666254,0.0031799794712027377,6.373298187603293e-10
9.249845882102824e-05,1.0392762318657442,0.0029744553190917556,0.00012233421761771322,0.00036139189169574325,0.6909310873617237,0.0,0.0,0.00034461672491297146,1.157517946891767e-05,0.7547839320515939,0.05878858661255616,6.355880916072431e-05,3.8257143028567325e-09,1.847326128440291e-07,1.0985325187045591e-05,0.009465407245069777,0.002758200405433684,0.00027082922697503565,1.4295940495455178e-05,0.12298219259287373,5.334913506299741e-06,2.0013831368085114e-06,0.00022651013995637182,3.55760374485395e-07,0.013076101198788662,4.3677502916243815e-05,0.025372185231474883,0.0014250950238133041,6.875519469755704e-06,2.0952925861749137e-06,1.4561665336752707e-08,1.552416497259673e-06,0.00017081721539181747,3.76,0.0,3.4580437017764e-05,0.2957798192591079,0.5137737559814672,0.10159612049361992,0.5219419201210466,9.288814535606248e-06,0.13257219077367907,1.232306574119175e-05,0.0002071090217290534,0.0001524844727505196,0.00025866503816506463,2.376758832384985e-08,2.819577091387409e-05,0.01864509508451903,0.003340577116780886,0.01676601463237726,4.031625554625847e-12,1.8556552590326785e-12,1.0595186708841973e-07,4.1037170267203546e-10,0.04147230492890021,4.302181146163926e-11,3.9153850666281814e-08,0.05591076766341574,1.0302979078596735e-09,7.605243915318658e-07,0.003352020637719856,3.2357310493718016e-11,2.468548008163328e-06,0.0220034655066334,7.946672591821905e-06,3.4679910458857567e-09,1.2903306125751913e-06,6.307562595106864e-05,7.493053759534583e-06,2.630471719120342e-06,3.5391519301969756e-14,4.778057194201834e-05,6.043222364286012e-07,0.0007978237953542833,1.9728798050380084e-10,0.00043178219438061666,0.0015202371199837356,1.4441533658102277e-07,2.2537978483938423e-08,0.001443404156409715,0.0002023448709915516,0.015253139385528752,0.00014269602401369917,0.0031877090600309597,6.347021420588843e-10
9.301261418742439e-05,1.0394685098346066,0.0029751256021326123,0.00012167280294111851,0.0003607434329284844,0.6910630062039602,0.0,0.0,0.0003422705817503893,1.1467000030332538e-05,0.7562273492389449,0.05894418015451975,6.319651923885807e-05,3.8410782535807354e-09,1.8463164722808117e-07,1.098245828499013e-05,0.009455311955087716,0.0027437625832446143,0.0002699068492507292,1.4254513415029376e-05,0.12313340180605548,5.325580189203924e-06,1.9970973742365364e-06,0.00022589034252474058,3.531292046676995e-07,0.012968003005657217,4.349659557269129e-05,0.02522202933679729,0.0014226324941032885,6.852036019295793e-06,2.090160020149669e-06,1.4481632277897984e-08,1.537986471321836e-06,0.0001694525856311622,3.76,0.0,3.4475181378309464e-05,0.2944866292467954,0.5147652670591099,0.10163578550371184,0.5227215761594993,9.235828982036584e-06,0.1318099731106627,1.2252767019742607e-05,0.00020637665941338908,0.00015187453836293765,0.0002565970031561987,2.3500755095411318e-08,2.7952411571849446e-05,0.018601974079089638,0.003319362604081073,0.016732963315025603,4.012206054494571e-12,1.8467178432575143e-12,1.0543759968059706e-07,4.0616852340299563e-10,0.041380825762109386,4.2688847915369876e-11,3.885397228624991e-08,0.05605044572318723,1.0167513877949441e-09,7.624259038270478e-07,0.0033476305544538404,3.213991424983929e-11,2.4664174870110913e-06,0.022012179637312952,7.950236076383086e-06,3.441041211151115e-09,1.2894180506444628e-06,6.30607262295385e-05,7.491264413370242e-06,2.628101351390616e-06,3.4926188515301577e-14,4.739600458026818e-05,6.038166973372016e-07,0.0007971372959931584,1.961636658084221e-10,0.00042989437064645835,0.0015211052801840722,1.4360398177825462e-07,2.2550823641109266e-08,0.0014448270609042795,0.0002022308450853959,0.015281044301150277,0.00014217724339698467,0.0031953957847505477,6.320745983440171e-10
