Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47)
3.7766924801947434e-07,0.6739148440606454,4.5110490094018206e-07,5.480286115291788e-09,2.7656209701103276e-08,9.272805203089459e-07,0.0,0.0,5.833475675899759e-07,2.8028078690717447e-10,2.3464984676316087e-09,6.509533754665e-13,2.3399209504956816e-09,6.91117028754377e-23,8.105423850176525e-17,1.7414161597665349e-12,6.446655164303177e-07,7.365417211371735e-10,2.950727019994332e-18,1.0052495243823445e-18,4.799999820221896e-10,8.237647250985002e-10,3.757952872451033e-14,2.5082627718634723e-13,7.325042104875008e-12,2.2756222185060353e-12,9.997205411036414e-11,0.0016256773890008503,1.554369879166999e-11,4.0550685878488135e-10,6.080936420541529e-14,1.1383338596458448e-17,1.7753861462918562e-11,4.32482879783948e-12,3.76,0.0,0.92377795884966,0.9999993536477149,7.756277407769097e-08,6.579941891230112e-08,0.001625681626835454,9.975561774310666e-08,1.4819130479543638e-06,5.5304781116281203e-08,2.224257607374573e-14,2.2181996575216723e-14,3.063927235884189e-14,5.493475979091052e-18,1.0520025811265528e-14,7.018272679591331e-07,9.29330931637256e-09
3.8918143416466057e-07,0.6739207235293299,4.683749474858599e-07,5.700445186505427e-09,2.88712086105185e-08,9.911583819450794e-07,0.0,0.0,6.030147678391402e-07,2.982311744578991e-10,2.5571679023390264e-09,7.312024778039679e-13,2.4598595865722383e-09,7.573828289651731e-23,8.543162232130828e-17,1.8932371804937036e-12,6.623513817116693e-07,7.837045874605749e-10,3.385008037920466e-18,1.1331597997594272e-18,5.145316695133216e-10,8.526748318202643e-10,4.0807813183533994e-14,2.678026040164699e-13,7.54355640875462e-12,2.593801840178902e-12,1.0816141914109026e-10,0.0016751865132845533,1.6967978998988436e-11,4.297022551298012e-10,6.294320148825097e-14,1.2554950667205804e-17,1.9607041963609943e-11,4.8207894015434844e-12,3.76,0.0,0.923728334837804,0.9999993297070849,8.368605373362627e-08,6.973125293251306e-08,0.0016751910212734916,1.0320591076165865e-07,1.5698121901555461e-06,5.691728173961092e-08,2.4767363396877155e-14,2.4765374042177008e-14,3.505113818231756e-14,6.224305575239115e-18,1.2071941095461718e-14,7.229110604076245e-07,9.864987680701016e-09
4.006936203098468e-07,0.6739266030067567,4.858397032802942e-07,5.923142068971926e-09,3.009966699640427e-08,1.0574439972191779e-06,0.0,0.0,6.228094305254772e-07,3.1677890387463303e-10,2.7784652891718443e-09,8.183283951824123e-13,2.5809424057736718e-09,8.285489281658878e-23,8.998290213339991e-17,2.052838250641086e-12,6.79929250897547e-07,8.32463610044497e-10,3.867149421294826e-18,1.272521010552608e-18,5.503706304214406e-10,8.815865946512479e-10,4.4198214496366683e-14,2.8537877691293765e-13,7.761024206159126e-12,2.944626984717271e-12,1.167469740628169e-10,0.0017246929699565518,1.8475800461237208e-11,4.546223653650199e-10,6.507636340084325e-14,1.3806197245332091e-17,2.158598102349518e-11,5.356466986919507e-12,3.76,0.0,0.9236787105866293,0.9999993054829774,9.007374254488986e-08,7.376892559460074e-08,0.0017246977570673427,1.0669286904169177e-07,1.6605566233891724e-06,5.854707500513301e-08,2.749591571444237e-14,2.756655234215667e-14,3.9943692692887894e-14,7.028550619874126e-18,1.3799422981642075e-14,7.439767167627755e-07,1.0453515305574264e-08
4.12205806455033e-07,0.6739324824963542,5.034998801179877e-07,6.148386684077425e-09,3.1341606887601574e-08,1.1261641044407116e-06,0.0,0.0,6.427329377370707e-07,3.3592789424341665e-10,3.0104938134065012e-09,9.126777912927702e-13,2.703097373450876e-09,9.049240248526617e-23,9.471614857720614e-17,2.2203608144149107e-12,6.973997973385849e-07,8.82834163676366e-10,4.4008124645869005e-18,1.4239639402529407e-18,5.875265873423651e-10,9.104994387174732e-10,4.7753534883791076e-14,3.0355920978557443e-13,7.977454099554563e-12,3.330275291466578e-12,1.257355387025392e-10,0.0017741967589599576,2.006961656335666e-11,4.80274489618685e-10,6.720898345338673e-14,1.513996608707002e-17,2.3694682154786372e-11,5.933790683744269e-12,3.76,0.0,0.9236290860657328,0.9999992809725242,9.672873492065808e-08,7.791177657964814e-08,0.001774201834225771,1.1021661920197291e-07,1.7541765572986294e-06,6.019422217887806e-08,3.043876537914695e-14,3.059755641318083e-14,4.5353872127107177e-14,7.911449275621498e-18,1.5716745972947688e-14,7.650242516293783e-07,1.1058874002573635e-08
4.2371799260021925e-07,0.6739383620015629,5.213561900774421e-07,6.3761889027743325e-09,3.259705619489871e-08,1.1973455359618627e-06,0.0,0.0,6.627866713704895e-07,3.556821090391241e-10,3.2533507929411914e-09,1.0146035550554534e-12,2.8262586388310857e-09,9.868349367606381e-23,9.963967962676787e-17,2.395945687804153e-12,7.14763690339145e-07,9.34832028318854e-10,4.989831669839168e-18,1.588136084156154e-18,6.260094071290592e-10,9.39412907662605e-10,5.1476562005535525e-14,3.223483796976938e-13,8.19285466609103e-12,3.752992539218558e-12,1.3513391072482885e-10,0.001823697880235332,2.1751904294573023e-11,5.066662299349189e-10,6.934119669693528e-14,1.6559181908424447e-17,2.5937124368396706e-11,6.554730273706957e-12,3.76,0.0,0.9235794612446051,0.9999992561728518,1.0365393029424692e-07,8.215914972520642e-08,0.0018237032527560605,1.1377728986407848e-07,1.8507023071156085e-06,6.185878505470803e-08,3.3606744432311346e-14,3.38707773677451e-14,5.13203954024108e-14,8.878482237599932e-18,1.783893158628441e-14,7.860536796001598e-07,1.1681045598926533e-08
4.352301787454055e-07,0.6739442415258343,5.394093468535501e-07,6.60655857404808e-09,3.38660475583471e-08,1.2710152182935746e-06,0.0,0.0,6.829720135780232e-07,3.7604555616884633e-10,3.507128192828244e-09,1.1244647756358636e-12,2.950366058768735e-09,1.07462743138597e-22,1.047620647281793e-16,2.579733187459134e-12,7.320215951823941e-07,9.884733886999432e-10,5.6382194573289385e-18,1.765701941642911e-18,6.658291044635543e-10,9.683266393736181e-10,5.5370071571009754e-14,3.417508268245406e-13,8.407234457440835e-12,4.215092246037798e-12,1.4494887148064938e-10,0.0018731963337206973,2.352516522647637e-11,5.338054704091018e-10,7.147313922941231e-14,1.80668080809183e-17,2.831726298593351e-11,7.221296161823189e-12,3.76,0.0,0.923529836092629,0.9999992310810808,1.1085223426155649e-07,8.651039300003521e-08,0.0018732020126640055,1.1737501147935891e-07,1.950164295030588e-06,6.354082596161062e-08,3.701098941273557e-14,3.7398977969749246e-14,5.788380900835014e-14,9.935379225176136e-18,2.0181768845940532e-14,8.070650152558076e-07,1.2320011937494252e-08
4.467423648905917e-07,0.6739501210726327,5.576600668521668e-07,6.839505548182576e-09,3.5148617412843143e-08,1.3472001723693392e-06,0.0,0.0,7.032903471843291e-07,3.9702228802859084e-10,3.771913100574894e-09,1.2426267227286166e-12,3.0753647536470165e-09,1.1686670847163262e-22,1.1009212909748951e-16,2.771863248096769e-12,7.491741731552541e-07,1.043774834125498e-09,6.350171010040235e-18,1.957343316795611e-18,7.069958448166507e-10,9.972403461720406e-10,5.943682971550923e-14,3.6177115437832316e-13,8.62060199963953e-12,4.718955284118797e-12,1.551871912770699e-10,0.00192269211935154,2.539192642899575e-11,5.617003589522198e-10,7.360494779750978e-14,1.966584831278919e-17,3.083903053643694e-11,7.935539347399778e-12,3.76,0.0,0.9234802105790778,0.9999992056943245,1.1832655952271351e-07,9.096485847900003e-08,0.001922698113953909,1.2100991619160971e-07,2.0525930514913947e-06,6.524040777161442e-08,4.0662946217057394e-14,4.119529822276265e-14,6.508653249280539e-14,1.1088125577541557e-17,2.2761835022149914e-14,8.280582731649943e-07,1.2975754876759859e-08
4.5825455103577794e-07,0.6739560006454337,5.761090700549675e-07,7.07503969525268e-09,3.6444805264782626e-08,1.4259275139519983e-06,0.0,0.0,7.237430560740418e-07,4.1861640157275767e-10,4.047788164192872e-09,1.3694608318316649e-12,3.2012046937349666e-09,1.2693401695180287e-22,1.156389581893292e-16,2.9724755290805927e-12,7.662220815732205e-07,1.1007533585013626e-09,7.130069254901227e-18,2.163759627328564e-18,7.495199468182528e-10,1.0261537992892233e-09,6.367959515925383e-14,3.8241402850224413e-13,8.832965793093547e-12,5.2670295105467105e-12,1.6585563410454734e-10,0.0019721852370608237,2.7354741327304668e-11,5.903592906079893e-10,7.573675952521482e-14,2.1359348324975223e-17,3.350633772806538e-11,8.69955139536448e-12,3.76,0.0,0.9234305846731158,0.9999991800096901,1.2607982663315682e-07,9.552190231812722e-08,0.001972191556628575,1.2468213773473888e-07,2.158019216432499e-06,6.695759390722875e-08,4.457437501582248e-14,4.527326107002093e-14,7.297290455703925e-14,1.2342968955593726e-17,2.559651662270663e-14,8.490334678844034e-07,1.3648256290816085e-08
4.6976673718096417e-07,0.6739618802477255,5.947570806943994e-07,7.3131709195973825e-09,3.775465314312029e-08,1.507224454160202e-06,0.0,0.0,7.443315255522138e-07,4.408320383956431e-10,4.334831995318002e-09,1.5053446941132191e-12,3.327840314864501e-09,1.3770545736273202e-22,1.2141190231960106e-16,3.1817095110783305e-12,7.831659738050567e-07,1.1594263605453131e-09,7.98248998260039e-18,2.3856682214063915e-18,7.934118841479856e-10,1.0550668168997102e-09,6.810112117160016e-14,4.036841781398426e-13,9.0443343126965e-12,5.8618294150151795e-12,1.769609618765407e-10,0.0020216756867789854,2.941619050401684e-11,6.197908923075563e-10,7.786871174217114e-14,2.3150397521983964e-17,3.632307448095307e-11,9.515464409251437e-12,3.76,0.0,0.9233809583437947,0.9999991540242764,1.3411496459752172e-07,1.0018088472981675e-07,0.002021682340689304,1.2839181135882018e-07,2.266473540449639e-06,6.869244834836033e-08,4.87573552285619e-14,4.9646778204811264e-14,8.158922976838272e-14,1.3706426151806087e-17,2.87040306442785e-14,8.699906139587578e-07,1.4337498069353272e-08
4.812789233261504e-07,0.6739677598830092,6.136048277973083e-07,7.553909171354684e-09,3.907820517000636e-08,1.5911183000797916e-06,0.0,0.0,7.650571426797897e-07,4.63673384824033e-10,4.633119540150534e-09,1.6506620503731264e-12,3.455230162420441e-09,1.4922407485620417e-22,1.2742058141403887e-16,3.3997045839404677e-12,8.000064992973627e-07,1.2198116441640227e-09,8.912207106763468e-18,2.623804701735623e-18,8.386822871091258e-10,1.083979254648424e-09,7.270415736084934e-14,4.255863948868414e-13,9.254716007923712e-12,6.5059357856185684e-12,1.8850993824846102e-10,0.002071163468433949,3.157888245215557e-11,6.500040089156919e-10,8.000094185637613e-14,2.5042130654153456e-17,3.929311100458269e-11,1.0385451007233273e-11,3.76,0.0,0.9233313315600551,0.9999991277351751,1.4243491135627454e-07,1.049411699582107e-07,0.0020711704661358875,1.3213907377493413e-07,2.377986885941076e-06,7.04450356392424e-08,5.322429055927805e-14,5.433015598822581e-14,9.09838258945742e-14,1.5185290009003588e-17,3.2103446088466574e-14,8.909297259208437e-07,1.504346211764735e-08
4.927911094713367e-07,0.6739736395547976,6.326530456364549e-07,7.797264455904137e-09,4.041550721406485e-08,1.6776364554367048e-06,0.0,0.0,7.859212965862108e-07,4.871446720200352e-10,4.9427224208569605e-09,1.8058027886660884e-12,3.583336562191166e-09,1.6153526893382108e-22,1.3367488986761782e-16,3.626600126798144e-12,8.167443035990216e-07,1.281927418974535e-09,9.92419806339418e-18,2.8789232565258722e-18,8.853419439954057e-10,1.11289099794276e-09,7.749145130647117e-14,4.4812553283074995e-13,9.464119302881605e-12,7.201995393503312e-12,2.005093320721154e-10,0.002120648581951117,3.384545428371755e-11,6.810076904420044e-10,8.213358724453473e-14,2.7037729472252803e-17,4.242029890611494e-11,1.1311724302282591e-11,3.76,0.0,0.9232817042907231,0.9999991011394694,1.5104261419862445e-07,1.0980212625471607e-07,0.0021206559329666015,1.3592406311278224e-07,2.4925902282293585e-06,7.221542089551317e-08,5.79879140945977e-14,5.933810147207993e-14,1.0120707186469741e-13,1.6786636449008612e-17,3.581470574751853e-14,9.1185081829154e-07,1.5766130356547834e-08
5.04303295616523e-07,0.6739795192666167,6.519024741035315e-07,8.043246841620167e-09,4.17666066136318e-08,1.7668064213231495e-06,0.0,0.0,8.069253787609e-07,5.112501760935053e-10,5.2637092496706225e-09,1.9711629452754367e-12,3.712125316275626e-09,1.746868946622145e-22,1.4018500151401047e-16,3.8625355810987026e-12,8.333800283855259e-07,1.3457923009567507e-09,1.1023649352086645e-17,3.1517969971930345e-18,9.334018022879945e-10,1.1418019557381667e-09,8.246575004883835e-14,4.713065083815191e-13,9.672552596371977e-12,7.952720696767936e-12,2.1296592052457978e-10,0.002170131027253381,3.621857239739709e-11,7.128111803259371e-10,8.426678516594047e-14,2.9140424377214734e-17,4.5708472320834324e-11,1.2296537887195387e-11,3.76,0.0,0.9232320765045113,0.9999990742342336,1.599410301130843e-07,1.147631258536813e-07,0.002170138741178204,1.3974691888929757e-07,2.6103146566679304e-06,7.400366981112187e-08,6.306129346819754e-14,6.468572852637276e-14,1.1231145636493297e-13,1.85178316125276e-17,3.985864826519398e-14,9.327539055798447e-07,1.650548472246589e-08
5.273276679068954e-07,0.6739912788245154,6.910079521957928e-07,8.543133538381158e-09,4.4510393076417555e-08,1.953212280675694e-06,0.0,0.0,8.493589072395996e-07,5.613811648102121e-10,5.940095799871647e-09,2.3341564342113187e-12,3.971628870841148e-09,2.0371577476232184e-22,1.5401475767621269e-16,4.362084679878193e-12,8.663477868928957e-07,1.478845887197353e-09,1.3506758866038083e-17,3.753999185421195e-18,1.0337667148400545e-09,1.1996212429155912e-09,9.298635513915993e-14,5.196139484941423e-13,1.0086542648367863e-11,9.629345067894568e-12,2.392778477309541e-10,0.002269087912892182,4.129526315500648e-11,7.78855465038057e-10,8.853538680091416e-14,3.3680277256034903e-17,5.278303177258073e-11,1.4451002661759487e-11,3.76,0.0,0.9231328192557168,0.9999990194834275,1.786218792179238e-07,1.2498276366662402e-07,0.0022690963817234696,1.4750679466067757e-07,2.8552517060983943e-06,7.763402432569703e-08,7.41912946367069e-14,7.646255466657563e-14,1.3738444229290134e-13,2.2400727694187852e-17,4.9032550798067154e-14,9.745061228860428e-07,1.8034179658736155e-08
5.480496029682307e-07,0.6740018625991662,7.268985700357351e-07,9.002118744706136e-09,4.702748626393402e-08,2.130324658779634e-06,0.0,0.0,8.880416545129334e-07,6.087118990689514e-10,6.5884131930961126e-09,2.699900106832683e-12,4.2072343721232634e-09,2.3325016693494124e-22,1.6744435210669456e-16,4.843997747558599e-12,8.956760164441374e-07,1.6047711665570792e-09,1.6097187484208542e-17,4.364859508164233e-18,1.1289969442604706e-09,1.2516553323830719e-09,1.0312204900121025e-13,5.653363203704304e-13,1.0455900032902901e-11,1.135381062625077e-11,2.6459044160844475e-10,0.0023581399838470633,4.6256043587553485e-11,8.411269972242325e-10,9.238039090286997e-14,3.8165875155795736e-17,5.973885266946639e-11,1.6613665391724098e-11,3.76,0.0,0.9230434856478104,0.9999989691195785,1.9645875475694393e-07,1.3451636874480448e-07,0.0023581491656729965,1.5462161350075012e-07,3.086683426872879e-06,8.09631082107958e-08,8.540579137995875e-14,8.838358351188757e-14,1.6353514198352836e-13,2.6419515043888705e-17,5.865503032402032e-14,1.012021686391876e-06,1.946689076005089e-08
5.68771538029566e-07,0.6740124465589457,7.634529008234847e-07,9.46977577439643e-09,4.959006810461182e-08,2.3164611357780132e-06,0.0,0.0,9.271995446006893e-07,6.581660661511847e-10,7.2745722204113185e-09,3.1051955746748833e-12,4.444650295582767e-09,2.663754454731877e-22,1.8187429206184834e-16,5.35737802704027e-12,9.246833132145634e-07,1.7366717345997982e-09,1.906182028338728e-17,5.046172085724093e-18,1.2289414585768045e-09,1.3036861172170548e-09,1.1390646786178765e-13,6.132175356654098e-13,1.0822244086638026e-11,1.330055232818582e-11,2.914903989671641e-10,0.0024471834084714354,5.160490347768304e-11,9.061414628959417e-10,9.622931014215499e-14,4.305110088467471e-17,6.727521805935174e-11,1.900289632778841e-11,3.76,0.0,0.9229541498732774,0.9999989177069373,2.1528399825979006e-07,1.4436453061504976e-07,0.00244719333557611,1.6186135116980827e-07,3.328716295363424e-06,8.435111912019372e-08,9.784297629078724e-14,1.0165949536023285e-13,1.934587400911639e-13,3.0987614449405943e-17,6.972282405909594e-14,1.0494791385347321e-06,2.0953384697966976e-08
5.894934730909012e-07,0.674023030724893,8.006754925012377e-07,9.946166230176269e-09,5.219844848727833e-08,2.511785728242151e-06,0.0,0.0,9.668408099854357e-07,7.097702474253789e-10,7.99889725202552e-09,3.5525759659562642e-12,4.683770620573414e-09,3.034740909934051e-22,1.973747085136226e-16,5.903048553565615e-12,9.533732825628298e-07,1.874670977949073e-09,2.2439248047209114e-17,5.803176896523841e-18,1.333669979387778e-09,1.3557134665681505e-09,1.2535576776115138e-13,6.632884965973038e-13,1.1185622892254057e-11,1.5487732509597582e-11,3.2001786484408074e-10,0.0025362181862244953,5.7358527903159956e-11,9.739585464543426e-10,1.000829363772661e-13,4.8356769577341566e-17,7.54140082576706e-11,2.163330227434852e-11,3.76,0.0,0.9228648117453657,0.9999988652280972,2.3511523661749735e-07,1.5452372901464738e-07,0.002536228891358204,1.692268699793272e-07,3.581535891115249e-06,8.779846189826197e-08,1.1159186263816354e-13,1.1639398954903442e-13,2.2754428114850726e-13,3.615946215188105e-17,8.239286857570846e-14,1.0868785635053312e-06,2.2493556686756586e-08
6.102154081522365e-07,0.6740336151181909,8.385709661468153e-07,1.0431352659368692e-08,5.485294431093271e-08,2.716463544243191e-06,0.0,0.0,1.0069737254474027e-06,7.63551507821829e-10,8.761698684007532e-09,4.0446399203665554e-12,4.924508570844255e-09,3.449636559617774e-22,2.1401909765398152e-16,6.4818370314250096e-12,9.817494910858755e-07,2.0188966353757523e-09,2.627074963661361e-17,6.6413418414115526e-18,1.4432539663922466e-09,1.4077372960693466e-09,1.3748618141175202e-13,7.155807452518161e-13,1.1546084276847594e-11,1.7934186263243738e-11,3.5021324060378884e-10,0.002625244316538843,6.353395172431038e-11,1.0446393187346075e-09,1.0394205857266708e-13,5.410433801153803e-17,8.417701107363395e-11,2.451991590602162e-11,3.76,0.0,0.9227754710760349,0.9999988116655403,2.5597021446314614e-07,1.6499048360440867e-07,0.002625255832928262,1.7671904636256654e-07,3.845329077456067e-06,9.130554792230994e-08,1.2674541222559545e-13,1.3269556068636886e-13,2.6620706517156745e-13,4.199315104403643e-17,9.68333665951285e-14,1.1242200453720511e-06,2.4087302103111517e-08
6.309373432135717e-07,0.6740441997601683,8.771440176831819e-07,1.0925398585469707e-08,5.755387884524437e-08,2.930660801264824e-06,0.0,0.0,1.047606611159314e-06,8.195373991590829e-10,9.563275735813572e-09,4.584051981161755e-12,5.1667938677380764e-09,3.91299297472542e-22,2.3188443112475844e-16,7.094576475343554e-12,1.009815467058706e-06,2.1694808244081007e-09,3.060042221604708e-17,7.566370263799503e-18,1.5577666318631499e-09,1.459757550909661e-09,1.5031403140871798e-13,7.701264604219121e-13,1.1903675814622989e-11,2.065941913400882e-11,3.821172108023235e-10,0.0027142617988203783,7.014856763998817e-11,1.1182461379079404e-09,1.0780746279825783e-13,6.031593581149943e-17,9.358594218806415e-11,2.7678196588787154e-11,3.76,0.0,0.9226861276759362,0.9999987570016331,2.7786679679227524e-07,1.757613535344889e-07,0.002714274160178753,1.8433877095378388e-07,4.1202840223273435e-06,9.487279519490391e-08,1.4340064530208776e-13,1.5067763177265212e-13,3.09889681078175e-13,4.8550585704520606e-17,1.1322425493585417e-13,1.1615036680815275e-06,2.573451648592414e-08
