Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40)
7.57547166203113e-09,0.8136791790396831,3.76,0.0,0.998924013864749,0.999998709496257,1.0681990576988175e-09,0.00011898214611272829,1.1724206974935904e-08,0.001459047732390288,0.0014590923507401472,1.0069355049153725e-10,2.2148630379963162e-07,3.654901100027141e-08,2.553367811412007e-09,5.215107340600243e-11,1.2783365003035836e-06,1.5839067195862774e-10,1.0586302863157792e-07,1.1737844705437203e-06,1.3612560130160095e-06,1.5570844066977062e-07,3.4966642862133567e-09,8.934524348709214e-10,6.813854197955282e-10,6.912068351449762e-09,1.5072041352374363e-14,4.650813974812803e-16,6.047319847599388e-12,1.7335115639727233e-13,3.394358360778701e-22,1.2217966198367764e-11,1.85122787772587e-14,1.1244335961372124e-16,4.984071712443299e-20,5.068641325627697e-21,8.17773373660844e-06,6.535465462464666e-10,8.057521629664065e-06,1.1718945512152814e-11,2.1316219697460976e-18,1.1752034276639216e-14,6.52126672118002e-07,2.1572346569865925e-17,2.582721895167106e-18,1.361398453994943e-10,2.513299842552072e-13,5.749206733925651e-13,5.128318657459411e-15,1.1626589079259404e-20,7.503567987676666e-20,3.708268285587171e-14,2.1384271949277058e-20,3.438102147238388e-21,8.625595134509109e-17,2.860659214950039e-22,6.308900373887191e-25,3.4478743158311457e-25,2.468618133776846e-09,4.5085860133343984e-13,1.0197395363198006e-17,1.028481532887147e-16,1.3222379814211346e-17,1.830694276049339e-11,6.348196990955563e-07,1.4965271215835828e-13,0.00011884496364309486
7.751966448850562e-09,0.8136844019133388,3.76,0.0,0.998887027381329,0.9999986790793861,1.154923674600594e-09,0.00012175519081387883,1.2376453980607882e-08,0.0014930124441342439,0.0014930591554252481,1.0314964931054852e-10,2.3336922260432668e-07,3.823116701821533e-08,2.7325252696132663e-09,5.7109165258879e-11,1.3080786165431766e-06,1.6585437398377357e-10,1.073290387424989e-07,1.2083928265370663e-06,1.4061898076630313e-06,1.5679601419305135e-07,3.656218482689871e-09,9.372532217309144e-10,7.293055640420429e-10,7.243261648020201e-09,1.6359969744617148e-14,5.161354608425632e-16,6.1455697737674e-12,1.835557428541345e-13,3.8019718887388225e-22,1.264138529701692e-11,1.9961061537224458e-14,1.2397478003664552e-16,5.51632633747103e-20,5.635737021876237e-21,8.367677772145855e-06,6.843075553223262e-10,8.241841875499221e-06,1.2457186145851855e-11,2.263760964001337e-18,1.231320533377589e-14,6.677194102140163e-07,2.3272313118992633e-17,2.9120381023830343e-18,1.4124160830140165e-10,2.620002012633836e-13,6.145875131020533e-13,5.478253965623819e-15,1.2629291751867222e-20,8.287902012907595e-20,4.06194238241454e-14,2.3971345289500977e-20,3.899833870345377e-21,9.516873276640417e-17,3.227768502762566e-22,7.03324437884444e-25,4.021019148123309e-25,2.575983518337504e-09,4.764866319563771e-13,1.1431417366382685e-17,1.0970881974154881e-16,1.4603629963140757e-17,1.95691670402251e-11,6.495977335941517e-07,1.6197922621768985e-13,0.00012161158528695029
7.928461235669995e-09,0.8136896246681247,3.76,0.0,0.998850041783531,0.9999986486437025,1.2464104546670552e-09,0.00012452827795544357,1.304818383761328e-08,0.0015269758607881316,0.001527024712601666,1.0560565447932814e-10,2.455868654906742e-07,3.9949317209900066e-08,2.919709178802838e-09,6.240984772962023e-11,1.3378189332575354e-06,1.7348977231856252e-10,1.087995798651029e-07,1.243167826741484e-06,1.4515907686424785e-06,1.5788381224626442e-07,3.819095861691511e-09,9.821587184122348e-10,7.793884573540364e-10,7.580859131235387e-09,1.7725515920562707e-14,5.714254561679929e-16,6.243613318821949e-12,1.9411545048842052e-13,4.246868824981644e-22,1.307043380232497e-11,2.148923277241139e-14,1.3639829704755718e-16,6.091256457960198e-20,6.250968422641082e-21,8.557595352435202e-06,7.157737714406706e-10,8.42600910047981e-06,1.3225236792968975e-11,2.400730750932798e-18,1.2885442107503378e-14,6.833302751927786e-07,2.5072446997937476e-17,3.2748802243958316e-18,1.4639014427600146e-10,2.7285375175079793e-13,6.559242395812071e-13,5.8421954291162985e-15,1.3689707744628107e-20,9.131084401451864e-20,4.440130756592082e-14,2.679943956908214e-20,4.410898693290406e-21,1.0476515600109012e-16,3.63180988027369e-22,7.821014148139038e-25,4.672837406808742e-25,2.6851987254681973e-09,5.028933931710405e-13,1.278165294134534e-17,1.168394573702353e-16,1.6090395987336022e-17,2.08855491069237e-11,6.64375210536814e-07,1.7499183874408683e-13,0.00012437810444658937
8.104956022489428e-09,0.8136948473041979,3.76,0.0,0.9988130570697757,0.9999986181890376,1.3427996526004617e-09,0.00012730140740529886,1.373948116982416e-08,0.001560937982406353,0.0015609890223024039,1.0806156600181252e-10,2.58140619341225e-07,4.1703343944848676e-08,3.1150810737910217e-09,6.806823687659357e-11,1.3675574617048286e-06,1.8129685871052697e-10,1.1027467700018772e-07,1.278109091807929e-06,1.4974599292429867e-06,1.589723205965696e-07,3.985282376727362e-09,1.0281718053619305e-09,8.316791058799035e-10,7.92477324257577e-09,1.9171565352528636e-14,6.311949909085759e-16,6.341502778123129e-12,2.0503518367788475e-13,4.73143108896535e-22,1.3505125644730566e-11,2.309946328453654e-14,1.4976183917026767e-16,6.711172341384401e-20,6.91718604308435e-21,8.747486481680223e-06,7.479450503022228e-10,8.610023440020665e-06,1.4023673165315255e-11,2.542599992132787e-18,1.3468609811263052e-14,6.989592631618621e-07,2.6976916901375907e-17,3.6738324012995115e-18,1.5158369633343797e-10,2.8389065818986853e-13,6.989596914450279e-13,6.2202954783329465e-15,1.4809574204694744e-20,1.0035830192775148e-19,4.843918377001916e-14,2.9884672641338456e-20,4.975268660852829e-21,1.1508032836073676e-16,4.075517664249816e-22,8.676111149249431e-25,5.411963684604873e-25,2.796239370329076e-09,5.300820256857448e-13,1.4256058018548768e-17,1.2424380584991768e-16,1.7687845720817622e-17,2.2257005685075945e-11,6.791521295316269e-07,1.8871092198704232e-13,0.00012714452112322713
8.28145080930886e-09,0.8137000698217255,3.76,0.0,0.9987760732384879,0.9999985877152225,1.4442321094379361e-09,0.00013007457903143737,1.4450427714660843e-08,0.0015948988090428624,0.0015949520845604127,1.1051738388197539e-10,2.7103186799703127e-07,4.349312997380925e-08,3.3188016021975433e-09,7.409974807341068e-11,1.3972942133373976e-06,1.8927562497744149e-10,1.1175435002830475e-07,1.3132163141919356e-06,1.5437983917375096e-06,1.6006195660201956e-07,4.154764108026417e-09,1.075295302420488e-09,8.862223548097209e-10,8.274918435925477e-09,2.0701055874708402e-14,6.956959443977517e-16,6.439285163641438e-12,2.163198598708373e-13,5.258130382639419e-22,1.3945474838166567e-11,2.479446853992474e-14,1.6411487684234215e-16,7.378451128284932e-20,7.637341007189347e-21,8.93735116408339e-06,7.808212476414922e-10,8.793885029417411e-06,1.4853070936143406e-11,2.6894375285046398e-18,1.4062575652785407e-14,7.146063702298356e-07,2.898999933432023e-17,4.1116160835471896e-18,1.5682056753892464e-10,2.9511099487678833e-13,7.437227221143526e-13,6.612701692519896e-15,1.599063758173905e-20,1.1004901197516443e-19,5.2744117630044084e-14,3.324384825192085e-20,5.59713537049247e-21,1.2615031913115134e-16,4.561758880808631e-22,9.602580900752157e-25,6.24775503251561e-25,2.9090814221008292e-09,5.580555620700878e-13,1.58629360165901e-17,1.3192560100924188e-16,1.9401258145764307e-17,2.3684441319964312e-11,6.939284901864969e-07,2.0315692576706227e-13,0.00012991083531807524
8.457945596128293e-09,0.8137052922208821,3.76,0.0,0.9987390902880962,0.9999985572220892,1.5508492320665383e-09,0.00013284779270196829,1.5181102420929322e-08,0.001628858340751173,0.001628913899408592,1.1297310812379872e-10,2.842619928187561e-07,4.531855842751668e-08,3.5310305280441807e-09,8.052009436280591e-11,1.427029199795396e-06,1.9742606300863555e-10,1.1323861471806306e-07,1.3484892475657087e-06,1.5906073173727362e-06,1.6115307880379737e-07,4.32752726190614e-09,1.1235319709018167e-09,9.430628893300514e-10,8.63121115536809e-09,2.2316978217087098e-14,7.651885881407628e-16,6.53700272187827e-12,2.2797440969293837e-13,5.829529522933641e-22,1.4391495461113162e-11,2.6577009104158954e-14,1.7950844494151653e-16,8.095537242234575e-20,8.414486557731684e-21,9.1271894038459e-06,8.14402219226751e-10,8.977594003846453e-06,1.5714005738614654e-11,2.8413123827996457e-18,1.466720881945061e-14,7.302715925062639e-07,3.1116079681879167e-17,4.591094097924947e-18,1.6209911896457493e-10,3.065148808018255e-13,7.90242206974828e-13,7.019556969630481e-15,1.7234653815785587e-20,1.2041105349860258e-19,5.732738865732808e-14,3.689447092884842e-20,6.280916816525756e-21,1.3801216481744157e-16,5.093536448043168e-22,1.0604615184351917e-24,7.190333629748852e-25,3.0237011998787483e-09,5.868169318414801e-13,1.7610944584849327e-17,1.3988857662154912e-16,2.1236022339271112e-17,2.5168748554606913e-11,7.0870429210915e-07,2.1835037479778932e-13,0.00013267704703234155
8.634440382947726e-09,0.8137105145018498,3.76,0.0,0.9987021082170331,0.9999985267094694,1.6627929734236619e-09,0.00013562104828511662,1.5931581541337905e-08,0.0016628165775843596,0.0016628744668797915,1.154287387312385e-10,2.978323731657736e-07,4.717951281545867e-08,3.751926735334976e-09,8.734528481720563e-11,1.4567624329012147e-06,2.0574816476627232e-10,1.1472748354159012e-07,1.3839276977586558e-06,1.6378879178016791e-06,1.6224599518624385e-07,4.503558170133694e-09,1.1728845156032423e-09,1.0022452355697356e-09,8.993569809563708e-09,2.402237653656016e-14,8.399417073701872e-16,6.634693403914575e-12,2.40003777041139e-13,6.448283788133593e-22,1.484320164124202e-11,2.844989107280312e-14,1.959951654990148e-16,8.864942804444884e-20,9.251779580058232e-21,9.317001205167692e-06,8.486878208600123e-10,9.16115049836502e-06,1.6607053164409875e-11,2.998293761782411e-18,1.528238046157155e-14,7.459549261017065e-07,3.335965328731548e-17,5.1152747354157904e-18,1.674177677110227e-10,3.1810247339045657e-13,8.385470495215083e-13,7.440999688997994e-15,1.854338852212093e-20,1.3147296091405677e-19,6.220048949873477e-14,4.085476101257979e-20,7.031264292730316e-21,1.5070387433941723e-16,5.673992358440727e-22,1.1686554274638153e-24,8.250630992869742e-25,3.140075368469424e-09,6.163689662023208e-13,1.9509102302485928e-17,1.4813646597181604e-16,2.3197636424679557e-17,2.6710808104589135e-11,7.234795349071315e-07,2.3431186613219006e-13,0.0001354431562672302
8.810935169767159e-09,0.8137157366648166,3.76,0.0,0.9986651270237341,0.9999984961771952,1.7802058133475558e-09,0.00013839434564922372,1.6701938720215412e-08,0.0016967735195950644,0.0016968337870068124,1.1788427570821408e-10,3.117443868046428e-07,4.907587702464553e-08,3.98164823162404e-09,9.459162290596545e-11,1.4864939246545937e-06,2.142419222865968e-10,1.162209663304799e-07,1.419531515012926e-06,1.685641447757845e-06,1.6334097028419089e-07,4.682843289280733e-09,1.2233555867478559e-09,1.0638137615373254e-09,9.361914743337608e-09,2.582034894545152e-14,9.202327238576808e-16,6.7323912915816865e-12,2.5241291916697693e-13,7.117142278270463e-22,1.5300607543036824e-11,3.041596649863225e-14,2.136292705971717e-16,9.689248053002619e-20,1.0152482139527431e-20,9.50678657224744e-06,8.83677908377008e-10,9.344554647911181e-06,1.7532788762474768e-11,3.1604510580888323e-18,1.5907963673959432e-14,7.616563671277211e-07,3.5725326537980885e-17,5.687315860213001e-18,1.7277498499647713e-10,3.2987396301671697e-13,8.886661866131769e-13,7.877163867266901e-15,1.9918617173518345e-20,1.4326371785458556e-19,6.737512475930053e-14,4.5143669825731915e-20,7.853069352807852e-21,1.642644341772538e-16,6.306410860885797e-22,1.2852889186789187e-24,9.440433747808842e-25,3.258180934113261e-09,6.46714402462164e-13,2.156679533388716e-17,1.5667300322526372e-16,2.5291706527719244e-17,2.8311489030748747e-11,7.382542181878053e-07,2.510620667246361e-13,0.00013820916302394163
8.987429956586591e-09,0.8137209587099753,3.76,0.0,0.9986281467066371,0.9999984656250986,1.9032307400465875e-09,0.0001411676846627467,1.749224507687897e-08,0.0017307291668355045,0.0017307918598224077,1.203397190586165e-10,3.259994102565974e-07,5.100753531838423e-08,4.220352151570949e-09,1.0227570486925476e-10,1.5162236872283186e-06,2.2290732768115746e-10,1.1771907079936617e-07,1.4553005873734327e-06,1.7338691988005134e-06,1.6443823129050038e-07,4.865369200072591e-09,1.2749477818614793e-09,1.1278126780507086e-09,9.73616820701059e-09,2.77140480375985e-14,1.0063478199722318e-15,6.830126983453262e-12,2.652068067510351e-13,7.838949289611905e-22,1.576372735788897e-11,3.247813381573947e-14,2.3246662544898603e-16,1.0571101766710161e-19,1.111996303246294e-20,9.69654550928254e-06,9.193723376471658e-10,9.527806587303877e-06,1.849178803788925e-11,3.327853851828788e-18,1.654383347607528e-14,7.773759116968629e-07,3.8217817958732064e-17,6.310529039181598e-18,1.7816929431096023e-10,3.418295682016723e-13,9.406285929447304e-13,8.328179307982648e-15,2.136212527981686e-20,1.5581275160698447e-19,7.286320982969926e-14,4.9780894981995814e-20,8.75147082813196e-21,1.7873381346757116e-16,6.994221642038451e-22,1.410826394238082e-24,1.0772430988482961e-24,3.377995240152291e-09,6.77855888174669e-13,2.379378404067065e-17,1.6550192462037753e-16,2.7523945737657845e-17,2.9971648909686705e-11,7.530283415583517e-07,2.686217111015975e-13,0.00014097506730367218
9.163924743406024e-09,0.813726180637524,3.76,0.0,0.9985911672641826,0.9999984350530126,2.0320112321575966e-09,0.0001439410651942586,1.8302569285064793e-08,0.001764683519357473,0.0017647486853592828,1.2279506878631577e-10,3.405988190928735e-07,5.2974372335056205e-08,4.4681947604837755e-09,1.1041441809856446e-10,1.5459517329644238e-06,2.3174437313800348e-10,1.1922180296357486e-07,1.4912348350467692e-06,1.7825724939747087e-06,1.6553797330250907e-07,5.051122606732656e-09,1.3276636475864364e-09,1.1942860396594313e-09,1.0116254323953353e-08,2.9706681412194355e-14,1.098582063975566e-15,6.9279279439849946e-12,2.7839042397031067e-13,8.616645703319488e-22,1.6232575296180744e-11,3.463933826089207e-14,2.5256475165738295e-16,1.151322169350592e-19,1.2157699350475045e-20,9.886278020469146e-06,9.557709645735867e-10,9.71090645124299e-06,1.9484626450851153e-11,3.5005719119840065e-18,1.7189866791054594e-14,7.931135559226853e-07,4.0841959312423553e-17,6.988383691093102e-18,1.8359926963351765e-10,3.539695314186557e-13,9.94463284835398e-13,8.794171745210148e-15,2.287570856483709e-20,1.6914992783196073e-19,7.867686971851356e-14,5.47868958337289e-20,9.731861902200084e-21,1.9415296905025381e-16,7.741003006881682e-22,1.545747785341668e-24,1.2260263245491454e-24,3.499495962661028e-09,7.097959850167562e-13,2.6200209550360456e-17,1.7462696950728425e-16,2.9900173073633824e-17,3.169213400208181e-11,7.678019046257665e-07,2.870115991341227e-13,0.00014374086910761452
9.340419530225457e-09,0.8137314024476638,3.76,0.0,0.9985541886948133,0.9999984044607694,2.1666912413656047e-09,0.00014671448711244816,1.9132977648796026e-08,0.0017986365772123451,0.0017987042636500958,1.2525032489515786e-10,3.5554398818576383e-07,5.497627308689933e-08,4.7253314578497255e-09,1.1902493952381438e-10,1.5756780743708229e-06,2.4075305092286174e-10,1.2072916747444734e-07,1.5273342055808379e-06,1.8317526832459013e-06,1.6664036383155862e-07,5.240090336322759e-09,1.3815056814343063e-09,1.2632777455601673e-09,1.0502099056793177e-08,3.1801512195604404e-14,1.1972395365459064e-15,7.0258188188978835e-12,2.919687685600595e-13,9.4532703883151e-22,1.6707165580921087e-11,3.69025722925085e-14,2.7398285065213e-16,1.2518394983447517e-19,1.3269278058004351e-20,1.0075984110002134e-05,9.928736450930244e-10,9.89385437430939e-06,2.051187941576431e-11,3.678675197646146e-18,1.784594242386173e-14,8.088692959197416e-07,4.360269670707635e-17,7.724511254988995e-18,1.8906353371024137e-10,3.6629411543419865e-13,1.0501993234210733e-12,9.275262981525514e-15,2.4461173140725626e-20,1.8330554555795315e-19,8.482843788929445e-14,6.018290905767904e-20,1.0799897241218051e-20,2.1056385046648285e-16,8.550485058233959e-22,1.69054878246597e-24,1.391857308813512e-24,3.6226611060561213e-09,7.425371724348945e-13,2.879660028187048e-17,1.8405188125062104e-16,3.242631245632271e-17,3.347377941879376e-11,7.8257490699686e-07,3.062525939057619e-13,0.00014650656843695725
9.51691431704489e-09,0.8137366241405991,3.76,0.0,0.9985172109969737,0.9999983738482014,2.307415175559779e-09,0.0001494879502861197,1.998353417500858e-08,0.001832588340451084,0.0018326585947274594,1.2770548738895855e-10,3.7083629192204623e-07,5.701312295879374e-08,4.991916780853443e-09,1.2812473400703558e-10,1.6054027241182973e-06,2.499333533802945e-10,1.2224116789010456e-07,1.5635986697410519e-06,1.8814111395922206e-06,1.6774554668166336e-07,5.43225933808031e-09,1.436476333479732e-09,1.3348315405057304e-09,1.0893630172629648e-08,3.400185956138972e-14,1.3026334585221444e-15,7.1238217197835935e-12,3.059468518712999e-13,1.0351961618371246e-21,1.7187512442604935e-11,3.927087600761458e-14,2.967818273025928e-16,1.3589478626249187e-19,1.445839758294159e-20,1.0265663782075113e-05,1.0306802351758633e-09,1.0076650490964995e-05,2.1574122300421404e-11,3.8622338591292776e-18,1.8511941038780597e-14,8.246431278035869e-07,4.6505091709336423e-17,8.522709377066839e-18,1.9456075639101261e-10,3.788036001206119e-13,1.1078658173288763e-12,9.771571020699423e-15,2.6120335679939935e-20,1.983103324392499e-19,9.133045510239109e-14,6.59909643783063e-20,1.1961500180274449e-20,2.280094049085893e-16,9.426552875026898e-22,1.8457410674303284e-24,1.5763057382995683e-24,3.7474689986978955e-09,7.760818510802854e-13,3.159387842793557e-17,1.9378040801384488e-16,3.51083916850586e-17,3.5317409284747404e-11,7.973473482782559e-07,3.263656196701992e-13,0.00014927216529288514
9.869903890683755e-09,0.8137470671756883,3.76,0.0,0.9984432582096687,0.9999983125614245,2.607574635231505e-09,0.00015503499987570336,2.174533666553401e-08,0.001900487983281978,0.0019005635153720552,1.3261553154654634e-10,4.024677994360549e-07,6.119121345822098e-08,5.554047161992528e-09,1.4786343168044344e-10,1.6648470001187118e-06,2.6880880209210407e-10,1.2527908636603466e-07,1.6366228586908192e-06,1.9821684420841438e-06,1.6996476442014022e-07,5.8261495619298544e-09,1.5498130649057088e-09,1.4857996097198402e-09,1.1693471429562642e-08,3.8732664079121e-14,1.5349300128720328e-15,7.320240827058327e-12,3.3512234845532996e-13,1.2348602470862785e-21,1.816553283414375e-11,4.43350935585712e-14,3.4677469357893857e-16,1.5941156796857717e-19,1.7084619780205805e-20,1.0644943890609182e-05,1.1084045680813082e-09,1.0441787842297196e-05,2.380587906290036e-11,4.245998872706499e-18,1.9873239029313824e-14,8.562450516988731e-07,5.275568482985084e-17,1.0321364207872192e-17,2.0564898303584812e-10,4.043784611532952e-13,1.2291068550700828e-12,1.0810291278059826e-14,2.9667075158097917e-20,2.3099244137531805e-19,1.0543702927708139e-13,7.89353810866572e-20,1.4590489184717748e-20,2.6618133914632783e-16,1.139478005650664e-21,2.189427594732339e-24,2.007893787019104e-24,4.001927938547687e-09,8.455909095233515e-13,3.783679309013088e-17,2.141633270286637e-16,4.096499418509383e-17,3.919386489660177e-11,8.26890545997505e-07,3.6929175557584027e-13,0.00015480305158921488
9.999999999999999e-09,0.8137564655085315,3.76,0.0,0.9984160034075291,0.9999982899529324,2.7246746481785467e-09,0.00015707943459544448,2.2415139087628305e-08,0.0019255114374164724,0.0019255889624443816,1.3442505895894433e-10,4.1447950870056677e-07,6.276602943842429e-08,5.771152722848617e-09,1.5567858725200602e-10,1.6867538187052192e-06,2.759385563763904e-10,1.2640340882699355e-07,1.6637028489004481e-06,2.019789183053547e-06,1.707857696686148e-07,5.9745158014537005e-09,1.5927285799977983e-09,1.5441373200419534e-09,1.1993813657555963e-08,4.059157372914331e-14,1.6281988456232022e-15,7.392792401601337e-12,3.4629147627457736e-13,1.3155732500027233e-21,1.8531831369734954e-11,4.631566677532482e-14,3.66759521720665e-16,1.6882135866409613e-19,1.8140911066329122e-20,1.078470287237611e-05,1.1377599802164623e-09,1.0576208287702124e-05,2.4665198090826597e-11,4.3931241009452514e-18,2.038466058835247e-14,8.679103426317331e-07,5.5215997756481946e-17,1.1057582186259264e-17,2.0976560445758325e-10,4.1399152039827647e-13,1.2758142262543154e-12,1.120875719819839e-14,3.105336652305211e-20,2.439761638613067e-19,1.1102320482445873e-13,8.418296138638643e-20,1.5670543189221673e-20,2.8141005325927385e-16,1.2198216164038455e-21,2.327986269396335e-24,2.190362854217667e-24,4.097312366398486e-09,8.720252658507375e-13,4.037063152358817e-17,2.2199161428683332e-16,4.329695056006266e-17,4.068717403220159e-11,8.377782752918062e-07,3.8604679983247243e-13,0.00015684138459830704
