Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270)
6.7814926863536135e-06,0.4545667223796573,3.76,0.0,0.13753943558636678,0.898675851034204,0.11740260157817045,0.004534160302781329,0.0032404577436246818,0.044200348438664376,0.07375821070954491,1.2700621939846559e-09,0.30576302382495657,1.191025128977384e-05,0.00037081805665990287,0.030332805948986474,0.004445355612218706,0.0004986964743108671,0.0013256801655890393,0.01185209996881267,0.35039409366668284,0.0012578807416183599,0.0002692525505879776,0.0038096793632509006,0.004943883548093538,0.0011822770593924831,0.0006832682017645789,0.005875884096857455,1.5592147306872619e-06,0.014064277907282702,4.101074091836554e-08,0.003996868036898483,0.0006770831928515449,0.003001738389317096,9.920727428916224e-06,2.1360187133700644e-06,0.007140633321037403,0.007456008372165509,0.0065994684566306056,0.0021609417118187042,8.30271509011359e-09,2.942936571994429e-09,0.0033784749547003863,0.00022155491936552436,1.7331029333640363e-06,6.561509055061978e-06,3.0317797097007905e-06,0.0005054813350239931,7.175381579245975e-06,1.5723747291484548e-10,2.178084381591564e-08,0.0009422515066445295,1.2079056084394477e-05,2.1605090869925465e-06,0.002015903679724874,4.0468494924588125e-09,5.159127727604584e-11,4.5810176557008335e-07,7.90408617141569e-05,6.195075437228937e-06,0.00011582631103024085,2.53651433602979e-07,2.826781984966507e-07,0.00027268441846616383,7.235778564979693e-06,0.00026496972483388057,5.173906677467691e-05,0.0003545239555646427,0.00012573659466801778,5.529640161401869e-11
6.802386102831189e-06,0.4547073936894094,3.76,0.0,0.13585307218380654,0.8977269137722673,0.11830951111166457,0.00460440530123575,0.0031993807613833174,0.04417997165634199,0.07413757365000552,1.2386863126140414e-09,0.3068952892512816,1.1641544379659688e-05,0.0003695091890632926,0.03089152865664421,0.004442187934067713,0.0005024951698023015,0.001304459596545735,0.011681417744131341,0.3512165582472933,0.0012399835090331796,0.0002664362223991098,0.0038568820752406547,0.004998094709893552,0.0011738783954537999,0.0006773545614003749,0.005872932479568609,1.5322087995089952e-06,0.01430231263922399,4.093526887861041e-08,0.004039711192975726,0.0006709216155882468,0.003006642241176215,1.0077646553827013e-05,2.13671334105039e-06,0.007236808071556554,0.007569631578716537,0.006643083159083707,0.00222277937136413,8.37629776388599e-09,2.9044440880599614e-09,0.0034556497868599287,0.00022908883261176085,1.7450161371457932e-06,6.600890323488995e-06,3.0481282713940705e-06,0.000515488669369435,7.219528322645967e-06,1.5666059368359868e-10,2.1672609509622924e-08,0.0009603882624095157,1.2228083682097734e-05,2.175553872564614e-06,0.0020463539314996755,4.115802358953609e-09,5.160657187323668e-11,4.6143421999670206e-07,7.844637126270172e-05,6.199976156601122e-06,0.00011751705898593488,2.5586767764043686e-07,2.830650962190867e-07,0.00027887635462815313,7.200549357326582e-06,0.00026864201100681203,5.2551761833324174e-05,0.0003605243643819609,0.00012539274045305637,5.62871278405733e-11
6.823279519308765e-06,0.45484528597837626,3.76,0.0,0.13420723300234877,0.896789247240254,0.11920225872505634,0.00467437620209283,0.0031581667437182485,0.04416019498237154,0.0745140381792984,1.2077021085225342e-09,0.30799970356973205,1.1374876481302469e-05,0.00036810591785670473,0.03144989233663857,0.004438920617925805,0.0005062437398372895,0.0012833801743656868,0.011511357324248314,0.3520071346877618,0.0012221002187614803,0.00026360289646244517,0.0039038102377883348,0.0050517045285558,0.0011651761777891252,0.0006712852953084364,0.005867796749877971,1.505461442731698e-06,0.014538635529927907,4.084541555545966e-08,0.004081731087259872,0.0006646156067587085,0.0030103114023760404,1.0232733351547118e-05,2.1365610340810398e-06,0.007332051500439561,0.007682439432804741,0.006685043618216119,0.002285091846988819,8.446977329225041e-09,2.8659377000227287e-09,0.003532888658527855,0.00023670735916798353,1.7561608098934074e-06,6.638470827444416e-06,3.0626894806325586e-06,0.0005254125896457251,7.2586566505090165e-06,1.5601125813611653e-10,2.1556209127471204e-08,0.0009784770392639393,1.2368632096485812e-05,2.1890647340111666e-06,0.002076405408792181,4.183995597170945e-09,5.160144489821394e-11,4.645025546274331e-07,7.78481288296442e-05,6.200713437415698e-06,0.00011916743954082712,2.580045549060787e-07,2.833039016314381e-07,0.0002851303548755502,7.1619407731748195e-06,0.0002722286085019859,5.335809996590308e-05,0.0003665260012214271,0.00012499399706482532,5.7273583539394616e-11
6.844172935786341e-06,0.45498045841471396,3.76,0.0,0.13260097628213954,0.8958628924838189,0.12008093861757951,0.0047440565362524565,0.003116869140225096,0.044141019467791184,0.0748875181714929,1.1771389806600907e-09,0.3090769290587813,1.1110568280709772e-05,0.0003666118049779105,0.03200768679390614,0.004435555771596343,0.000509942181166143,0.0012624585768121332,0.01134206661213565,0.35276688813365176,0.0012042507318939224,0.0002607557112017835,0.003950449812226999,0.00510470589658042,0.0011561912831828081,0.0006650742040250947,0.005860537086019425,1.4789901345951132e-06,0.01477317293693037,4.074165299664997e-08,0.004122924597719858,0.0006581787846271524,0.0030127692345937344,1.0385922500154604e-05,2.135581669076321e-06,0.007426335086919605,0.007794407542630333,0.006725364967517158,0.002347846754938157,8.51481657344256e-09,2.827461862873318e-09,0.0036101547665891008,0.00024440597973654016,1.7665389909356651e-06,6.674266438474955e-06,3.075515232662525e-06,0.0005352487865878646,7.292859909301821e-06,1.552928654921961e-10,2.143210073776511e-08,0.0009965099738083632,1.2500653326334847e-05,2.2010619172565673e-06,0.0021060526899489367,4.251407289668237e-09,5.157637772158602e-11,4.6730922454320314e-07,7.724652956340413e-05,6.197438385003259e-06,0.00012077658989242912,2.600626217248267e-07,2.8339924883551026e-07,0.00029144415911512025,7.120125339178455e-06,0.0002757289199580048,5.4157788784883015e-05,0.00037252576671747273,0.00012454262332951206,5.82553727496857e-11
6.8650663522639165e-06,0.45511296970385084,3.76,0.0,0.13103336663866974,0.8949478767318392,0.12094565625557142,0.004813430882644311,0.0030755387950751295,0.04412244522384499,0.0752579349641024,1.147023389365447e-09,0.31012762150750783,1.0848915778015356e-05,0.00036503046154153483,0.03256470849993757,0.0044320953287920045,0.0005135905017815291,0.0012417102564205962,0.011173684497160236,0.3534968620245009,0.001186453754253316,0.00025789769042982403,0.003996787559587202,0.005157092714956836,0.0011469442411621497,0.0006587346930572346,0.005851215148331971,1.452810820767392e-06,0.015005856507540702,4.062445918046677e-08,0.00416328974751954,0.0006516243509867272,0.00301404039132761,1.053715332316847e-05,2.1337958321341195e-06,0.007519631782255745,0.007905513667875645,0.006764064067427713,0.002411011812496001,8.579882510273367e-09,2.789058592274171e-09,0.003687412391212617,0.00025218016488996135,1.7761542637212482e-06,6.708294717308653e-06,3.0866603332143193e-06,0.0005449933115252988,7.322242114054362e-06,1.5450883414769765e-10,2.130073845392793e-08,0.0010144795360989853,1.262412592417334e-05,2.211569190323122e-06,0.0021352912720579305,4.318017826727303e-09,5.153186869244375e-11,4.698572491435865e-07,7.664195985440887e-05,6.190307014073395e-06,0.00012234374378343774,2.6204254019495394e-07,2.8335591753232546e-07,0.0002978154898790251,7.075275837745619e-06,0.0002791425432986106,5.495055317120946e-05,0.0003785206636083219,0.00012404090427743577,5.923211874558875e-11
6.885959768741492e-06,0.45524287800692403,3.76,0.0,0.12950347650494648,0.8940442140440142,0.12179652754745333,0.0048824848450994,0.0030342239527932423,0.04410447147971204,0.07562521717601502,1.1173789688359326e-09,0.3111524293801813,1.0590190841954964e-05,0.0003633655370956003,0.03312076073164193,0.004428541067346329,0.0005171887209241557,0.0012211494770369659,0.011006341035890774,0.3541980772075962,0.0011687268557318772,0.00025503174240370374,0.004042811035617433,0.005208859854726305,0.0011374551877771206,0.000652279753763,0.005839893861243746,1.4269379760887838e-06,0.015236623049222874,4.049431657109967e-08,0.004202825647130018,0.0006449650745605996,0.0030141506988836473,1.0686369719398789e-05,2.131224734540037e-06,0.007611915994560662,0.008015737650586533,0.006801159379091387,0.0024745548960629074,8.642245859412813e-09,2.7507674906460055e-09,0.003764626927139237,0.00026002538598186967,1.785011690863801e-06,6.740574804814375e-06,3.096182065246993e-06,0.0005546425695637239,7.3469168719406485e-06,1.5366258801533441e-10,2.1162571051833014e-08,0.0010323785329773726,1.2739053895971842e-05,2.2206135581488595e-06,0.0021641175255643587,4.383809829198267e-09,5.1468431122660975e-11,4.7215017418480485e-07,7.603479734904941e-05,6.1794792319675204e-06,0.0001238682295328664,2.639450704509986e-07,2.8317880717028505e-07,0.0003042420572111764,7.0275646353128304e-06,0.00028246926193900817,5.57361350413675e-05,0.0003845077994538387,0.00012349114185506257,6.020346405266401e-11
6.906853185219068e-06,0.45537024086784184,3.76,0.0,0.12801038743611404,0.8931519059565403,0.1226336780429264,0.004951205027193288,0.0029929702750626235,0.044087096638569155,0.07598930050964182,1.08822663746727e-09,0.3121519930703348,1.0334641844567266e-05,0.0003616207091255296,0.03367565368258302,0.004424894626431385,0.0005207368691261806,0.0012007893524841637,0.01084015765448154,0.3548715312019777,0.0011510864930994896,0.000252160659305656,0.00408850858315179,0.005260003117753487,0.001127743824283583,0.0006457219475492648,0.005826637203216679,1.4013846638794593e-06,0.015465414390481037,4.03517107482618e-08,0.004241532436727828,0.0006382132776169181,0.00301312703983721,1.083352008082614e-05,2.127890131180865e-06,0.007703163571665821,0.008125061343480912,0.006836670840371256,0.002538444096468704,8.701980391110387e-09,2.7126257886217484e-09,0.003841764909737456,0.0002679371255048316,1.7931177456038002e-06,6.771127314652601e-06,3.104139772500041e-06,0.0005641933116520356,7.367006322910863e-06,1.5275753985661806e-10,2.1018040719015157e-08,0.0010502001100183653,1.2845465516302277e-05,2.228224977701549e-06,0.0021925286486623955,4.448768067025998e-09,5.1386591318665825e-11,4.7419203335856144e-07,7.542541096054778e-05,6.1651178746544624e-06,0.00012534946782664412,2.657710630729085e-07,2.828729118707654e-07,0.0003107215633514445,6.977163059623511e-06,0.0002857090348365,5.651429307721232e-05,0.00039048438881598497,0.00012289564615649952,6.116907039760218e-11
6.927746601696644e-06,0.4554951151484728,3.76,0.0,0.12655319128330883,0.8922709421233457,0.12345724215781644,0.005019579005338471,0.002951820867509424,0.04407031833192968,0.07635012753951159,1.0595847228428941e-09,0.3131269442392182,1.008249436491988e-05,0.0003597996728519473,0.03422920454787378,0.004421157522780766,0.0005242349882827706,0.0011806418869422571,0.010675247369679562,0.3555181976023249,0.001133548035828113,0.0002492871171209376,0.0041338693220548325,0.005310519196955321,0.0011178293805893876,0.0006390733931942852,0.00581151000502937,1.3761625963824185e-06,0.015692177233732812,4.019712910445727e-08,0.004279411229130504,0.0006313808255974764,0.003010997239351944,1.0978557199774021e-05,2.123814241848437e-06,0.007793351782165685,0.008233468536231109,0.0068706197445689435,0.002602647771469806,8.759162483556815e-09,2.674668390744649e-09,0.003918794036063538,0.0002759108868803711,1.8004802402670746e-06,6.7999742279128244e-06,3.1105944617335234e-06,0.0005736426256660767,7.382640104374272e-06,1.517970826305904e-10,2.0867581928790325e-08,0.001067937752178162,1.2943412073574429e-05,2.234436075456812e-06,0.0022205226217531025,4.51287937431286e-09,5.1286886670287544e-11,4.7598730970039703e-07,7.481416087690307e-05,6.14738779854641e-06,0.00012678696929578718,2.675214516741132e-07,2.8244329559844505e-07,0.0003172517072096636,6.924240826292321e-06,0.0002888619864577252,5.728480242208138e-05,0.0003964477549287249,0.00012225672719010642,6.21286185958576e-11
6.948640018174219e-06,0.45561755697145545,3.76,0.0,0.1251309912436022,0.8914013009506226,0.1242673624257312,0.005087595300390451,0.0029108163154470674,0.044054133472212036,0.076707647489435,1.031469089313248e-09,0.3140779052335674,9.833951951185284e-06,0.00035790613136361835,0.03478123758406654,0.004417331165923018,0.000527683131743088,0.0011607180166562788,0.010511715025665802,0.3561390256125718,0.0011161257945016617,0.0002464136758853028,0.004178883136970682,0.00536040563621664,0.001107730583298883,0.0006323457570987847,0.005794577756699726,1.351282195859235e-06,0.01591686300156704,4.003105961090557e-08,0.004316464053493806,0.0006244791195567662,0.0030077899546897663,1.1121438166600946e-05,2.1190196755472577e-06,0.007882459294779105,0.008340944880229467,0.006903028622224911,0.0026671345953967413,8.813870714698214e-09,2.6369279221282676e-09,0.003995683181171585,0.0002839422036711354,1.8071082522809287e-06,6.82713879000016e-06,3.1156084251672956e-06,0.000582987926636581,7.3939543460269035e-06,1.5078457983119878e-10,2.0711620431129422e-08,0.0010855852832266791,1.3032966559418535e-05,2.2392818690968066e-06,0.0022480981622282287,4.576132561717722e-09,5.1169863844406127e-11,4.7754089709291e-07,7.420139856620709e-05,6.12645503034142e-06,0.00012818033190921312,2.691972456914331e-07,2.818950700883566e-07,0.0003238301886232913,6.868965514503316e-06,0.0002919283967286106,5.804745434660997e-05,0.00040239533088530207,0.00012157668719019969,6.30818083819086e-11
6.969533434651795e-06,0.4557376216701386,3.76,0.0,0.1237429027929011,0.8905429502226109,0.1250641887774409,0.005155243348018472,0.0028699947275926834,0.04403853830350245,0.07706181600024735,1.0038932557114478e-09,0.3150054885777031,9.589196930971797e-06,0.0003559437861220116,0.03533158414541985,0.004413416872435703,0.0005310813644128369,0.0011410276526160887,0.010349657544108421,0.35673493969933556,0.0010988330514071674,0.00024354278027459298,0.004223540663098955,0.005409660790203094,0.0010974656281716566,0.0006255502462660379,0.0057759064232776516,1.3267526559021543e-06,0.016139427677692844,3.9853989659743276e-08,0.004352693799968956,0.0006175190912072085,0.0030035345681995716,1.1262124259090227e-05,2.1135293579746696e-06,0.007970466156162632,0.008447477812309787,0.006933921126330134,0.0027318736059314514,8.866185249088702e-09,2.5994347885594803e-09,0.004072402409925844,0.0002920266482096279,1.8130120482888392e-06,6.852645409999888e-06,3.1192448842808447e-06,0.000592226946243711,7.401090700035916e-06,1.4972335021907184e-10,2.055057236257719e-08,0.0011031368640495077,1.3114222315638412e-05,2.242799495076016e-06,0.0022752546798101947,4.638518326935302e-09,5.1036077042313044e-11,4.78858062105358e-07,7.358746677972755e-05,6.1024859763007886e-06,0.00012952923820710595,2.7079952339676954e-07,2.812333743560597e-07,0.00033045471239436566,6.8115020912642785e-06,0.00029490869102699786,5.8802055887564315e-05,0.0004083246603715874,0.00012085781347865592,6.402835818683476e-11
6.990426851129371e-06,0.4558553637451689,3.76,0.0,0.12238805450863241,0.889695847716822,0.12584787784866214,0.0052225134680773675,0.0028293917868068147,0.04402352845048581,0.07741259489001909,9.768685258677868e-10,0.3159102965350791,9.348391260433533e-06,0.00035391632786949904,0.03588008269794822,0.00440941587923497,0.0005344297628613446,0.0011215797238838913,0.010189164184976472,0.35730683935554863,0.0010816820929296803,0.00024067676050945448,0.004267833270214068,0.005458283784263383,0.0010870521567952806,0.0006186976038109989,0.005755562269672108,1.302582002641771e-06,0.0163598316437953,3.966640497624982e-08,0.004388104165493286,0.0006105112003674479,0.002998261084028277,1.140058082466935e-05,2.107366462295427e-06,0.0080573537673069,0.008553056477859896,0.0069633219212297355,0.0027968342480071554,8.916187457990238e-09,2.5622172405605364e-09,0.00414892298457164,0.0003001598396419662,1.8182030068866801e-06,6.876519562716708e-06,3.121567655808001e-06,0.0006013577216949726,7.404195410942316e-06,1.486166620368878e-10,2.0384843471451004e-08,0.0011205869899051837,1.3187291651428708e-05,2.245027943494991e-06,0.0023019922326503323,4.70002916394273e-09,5.088608631210809e-11,4.799444063888885e-07,7.297269955324895e-05,6.075646691645233e-06,0.00013083345239948778,2.7232942515122305e-07,2.8046335411383175e-07,0.000337122992103079,6.7520124832676205e-06,0.00029780343027187176,5.9548429462891234e-05,0.0004142333979746479,0.00012010237187653202,6.496800486784567e-11
7.011320267606947e-06,0.45597083682725564,3.76,0.0,0.12106558878895353,0.8888599418071045,0.1266185923167099,0.005289396833202147,0.00278904080695093,0.0440090989655281,0.07775995190850199,9.504041220925586e-10,0.3167929207345261,9.111677403321094e-06,0.0003518274279682278,0.03642657881266934,0.0044053293559196275,0.0005377284154269679,0.0011023822212749242,0.01003031681583593,0.3578555989650081,0.0010646842433998426,0.0002378178335487491,0.004311753045137313,0.005506274474594555,0.0010765072372592402,0.0006117981067998459,0.005733611694615795,1.2787771555359878e-06,0.016578039513421593,3.94687885972236e-08,0.00442269960086416,0.0006034654346134219,0.002992000028756164,1.1536777156541138e-05,2.100554343237877e-06,0.008143104858643457,0.008657671653724233,0.006991256575447651,0.0028619864148357087,8.963959649417616e-09,2.5253014331793563e-09,0.004225217368323546,0.0003083374513888078,1.8226935404805544e-06,6.898787693557976e-06,3.1226408404629233e-06,0.0006103785840971781,7.403418428836265e-06,1.4746772786790685e-10,2.021482844722504e-08,0.0011379304867231753,1.3252304442751429e-05,2.2460078015235566e-06,0.002328311484360532,4.760659271642559e-09,5.072045597772428e-11,4.808058298246642e-07,7.235742220722668e-05,6.0461022101049675e-06,0.00013209281735332472,2.737881469162987e-07,2.7959014360972425e-07,0.0003438327536968117,6.690655195119428e-06,0.00030061330115722706,6.0286412466060396e-05,0.0004201193090958761,0.00011931260066157479,6.590050339431346e-11
